Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503)
1.323770797937308e-05,0.37543738612666916,3.76,0.0,0.6692871218006753,0.8170992408210026,0.07350767661494854,0.0006226703760408133,0.0007445421936094736,0.00048703971636782897,0.08082986977277232,0.00023488353302720662,2.7197148121940603e-06,0.04314351090993353,0.072329242228164,4.555988483052425e-09,5.14597189347858e-09,1.2857979770853445e-05,0.2652371883829107,1.0015266421478275e-06,0.0004814466580805119,3.9580947324655535e-08,3.976841945509453e-06,0.010971121945717595,5.557131390513308e-09,0.0886380123794313,0.0021227009256350035,2.4161528244906264e-05,0.018263922063804533,0.0011669704083802673,0.0001931053965651451,2.2162379516005534e-07,4.2122964383336675e-07,2.1719308082652863e-06,9.63802372834912e-07,1.795828637662853e-05,1.8857092684961177e-06,1.0890308149569567e-05,0.04406170967076016,6.272614369180961e-06,0.007213146841027339,1.3659642534843135e-09,5.365134491852381e-11,1.7962958969833668e-10,0.0001309231432643322,3.2868338100120224e-07,1.9502510519462808e-10,4.881366709163682e-08,0.0014976531330126537,3.3862128564327585e-08,1.2457980574475463e-15,5.132099048768837e-07,2.586491063245819e-09,1.2970866745976412e-08,2.7714560533287363e-09,2.406715385487779e-07,7.111720343521638e-12,1.7610960649677354e-09,5.2358745407852914e-17,1.7046217633519943e-06,1.948049108152431e-05,1.6329047332114706e-12,1.0497320383339439e-10,3.9781785144112205e-12,1.7349914877109094e-08,7.182474902585399e-09,1.9852552228059267e-21,0.0008919174031195472,0.016926098928757335,1.4437784602801449e-09
1.3384310458177535e-05,0.37558210934606406,3.76,0.0,0.6661601707296835,0.8151900272900335,0.0743178992422877,0.0006227640220693199,0.0007474258602658411,0.0004884320679338296,0.08154281889045141,0.00023334884401112504,2.694352366929099e-06,0.04385448127186585,0.07295116586780864,4.6078902972785456e-09,5.359108897647995e-09,1.2804821394101024e-05,0.26820310719600443,9.996889917373677e-07,0.00048368703479757997,3.9710999842268824e-08,4.011579458205581e-06,0.010963159724049761,5.590951087649241e-09,0.08970924503210594,0.0021423964950861114,2.4150771598852056e-05,0.018488759153323556,0.0012006267378830656,0.00019496302653725943,2.28759010426563e-07,4.3488218273475843e-07,2.2056132321546066e-06,9.792771662037591e-07,1.803952376074197e-05,1.9451710155642082e-06,1.123341674613946e-05,0.04398800195885418,6.245084701424011e-06,0.007227336897237403,1.3589831568669945e-09,5.337688234209971e-11,1.7958776031179598e-10,0.00013031150656310364,3.272430453082463e-07,1.9698363065056118e-10,4.935606032438326e-08,0.0014941537448562613,3.3957927653020076e-08,1.2543602177368905e-15,5.179444168575243e-07,2.6121765680027767e-09,1.2994105264312802e-08,2.788063439949779e-09,2.4313420905203027e-07,7.181631234245511e-12,1.7863175222395222e-09,5.385375980516071e-17,1.7235848376233765e-06,1.9813358421288754e-05,1.675889604258021e-12,1.0575884542593866e-10,4.007954049646668e-12,1.7813674315567708e-08,7.41617120769618e-09,2.0419853382574833e-21,0.0008897734465659161,0.017160525400565698,1.437556472112385e-09
1.3677515415786448e-05,0.37587028000232275,3.76,0.0,0.6599456046430897,0.8113902495902583,0.07593202083526014,0.0006229516063094254,0.0007531759472262392,0.0004912079294997699,0.08295446437615807,0.000230332535253127,2.644724724501247e-06,0.04527469244905489,0.07418614837270485,4.711321065397351e-09,5.801583540652302e-09,1.2699757174414491e-05,0.27411038753231903,9.960522135608686e-07,0.000488185521807155,3.9967874259241955e-08,4.08131051182852e-06,0.010944817030692198,5.658344332375699e-09,0.0918424291130094,0.0021813194881588824,2.4123630765459337e-05,0.018934836420520105,0.0012694701427633237,0.00019859534053576832,2.4344124016111537e-07,4.6298774938022725e-07,2.273002115355452e-06,1.010279404553852e-06,1.8192823793171677e-05,2.0674076469992476e-06,1.193873466111018e-05,0.04383844479003326,6.190096536933296e-06,0.00725173547975236,1.3451430190783874e-09,5.2832750708189775e-11,1.7951701014120186e-10,0.00012909921615744457,3.2436611005917754e-07,2.0084149895844324e-10,5.042501896674807e-08,0.0014871891510109792,3.4149550999457956e-08,1.270799691494296e-15,5.272755128247256e-07,2.6625842841239385e-09,1.3033476700440083e-08,2.821151921341289e-09,2.4796579083898877e-07,7.31899382540491e-12,1.836660028114598e-09,5.689478701611408e-17,1.7609580205674038e-06,2.048278180144111e-05,1.7632940551392267e-12,1.0727553889579296e-10,4.065436390060905e-12,1.8756879420582962e-08,7.895283989228047e-09,2.1573873099287914e-21,0.0008855016779578299,0.017627132281813406,1.4251241732482532e-09
1.394139987763447e-05,0.3761281600511136,3.76,0.0,0.6543969878165053,0.8079916534015229,0.07737752929307337,0.0006231211037403898,0.0007583320030578755,0.0004936967482883533,0.0842087858900519,0.00022767634130475904,2.601262972601073e-06,0.046550635483768046,0.07528761862881703,4.804010498881663e-09,6.218413634273109e-09,1.2606601518894652e-05,0.2793987294168217,9.928207367221615e-07,0.0004922550028882798,4.019550326894002e-08,4.144376550315724e-06,0.010925776580942886,5.718742130075589e-09,0.09375168958291334,0.0022158192378579013,2.4093313039613553e-05,0.01933213509785247,0.0013331721954802146,0.00020177203682498563,2.5712874973532157e-07,4.892038494155622e-07,2.333662468524862e-06,1.0382334098720065e-06,1.8320714548011686e-05,2.181229221557455e-06,1.259547778963626e-05,0.043701576941758725,6.14071472596522e-06,0.007269354408781602,1.332823382794628e-09,5.234839338718729e-11,1.7946773849789824e-10,0.00012802034718612638,3.2178250693234896e-07,2.0424590635149533e-10,5.136895234837205e-08,0.0014809598809440935,3.432212684941441e-08,1.2848381337075188e-15,5.355173660667742e-07,2.7068559272632748e-09,1.3061187465106936e-08,2.850800061292239e-09,2.5220733517336507e-07,7.439821950514897e-12,1.8818416420050875e-09,5.968852536081393e-17,1.7939604814797476e-06,2.1089329492380704e-05,1.8435725011935443e-12,1.0857910971557338e-10,4.114841657674653e-12,1.9623323839341974e-08,8.339753172466654e-09,2.2634127497375948e-21,0.0008816744966542735,0.01804441529984972,1.4139545298564568e-09
1.4205284339482491e-05,0.37638462498588726,3.76,0.0,0.6488901395303489,0.8046130768604685,0.07881622739422378,0.0006232915778201409,0.000763470699939905,0.0004961772329021391,0.08544789731289446,0.0002250734957021702,2.5588922427699515e-06,0.04782417109452142,0.0763797012876019,4.896351544809126e-09,6.652994141094432e-09,1.2514746742423228e-05,0.28466013970896964,9.896263816450938e-07,0.0004963447164756668,4.041988623190325e-08,4.2077504017031235e-06,0.010904565766256933,5.778921241393199e-09,0.0956508827726565,0.002249819070553248,2.4057947398291654e-05,0.01972541025017122,0.0013985226871223572,0.00020486356938255598,2.7126918935192005e-07,5.163017487226362e-07,2.3943143866882198e-06,1.0662280447925862e-06,1.8439463002781288e-05,2.2986932331124005e-06,1.3273219764915247e-05,0.04356273791286488,6.091460881937562e-06,0.007283074254614941,1.3206302786651561e-09,5.186900697606991e-11,1.794317830413887e-10,0.00012695269115182002,3.192056087306876e-07,2.0758605766965926e-10,5.229564171432094e-08,0.0014747673049414134,3.4494895929472224e-08,1.2981847958262179e-15,5.436125454498467e-07,2.750093999529385e-09,1.3081981228230031e-08,2.8803358158965534e-09,2.563477087600835e-07,7.55800714189047e-12,1.9268904518656044e-09,6.253462904257122e-17,1.8263604419319609e-06,2.1699580900652037e-05,1.9253572940293637e-12,1.0982534416482808e-10,4.1620740952670335e-12,2.0506041255839117e-08,8.796680254291012e-09,2.371433003628801e-21,0.0008778628021054948,0.01845906984945225,1.4028093442179205e-09
1.4469168801330513e-05,0.37663965843483427,3.76,0.0,0.6434246964014907,0.8012544488873831,0.08024812909581976,0.0006234633263048826,0.0007685926355614276,0.0004986499266634175,0.0866718946493155,0.00022252217563282782,2.517569286394288e-06,0.049095056028680306,0.0774624899492773,4.988371290937789e-09,7.105423876187039e-09,1.242416731876844e-05,0.2898944512952968,9.864671337673645e-07,0.0005004549316668053,4.0641130672582894e-08,4.271445479616161e-06,0.010881384861684976,5.838901728537452e-09,0.09753999590518558,0.0022833220043929924,2.401800142043163e-05,0.020114597997489953,0.0014655183449358174,0.00020787216388423068,2.858666139366206e-07,5.442900468594704e-07,2.4549408893866595e-06,1.0942552575323785e-06,1.8549446672657105e-05,2.419832030406481e-06,1.3972146920958375e-05,0.04342208038704463,6.042357195903736e-06,0.00729309137849232,1.3085611924810428e-09,5.1394493396428905e-11,1.7940884214741516e-10,0.00012589594661183232,3.1663657480960624e-07,2.108618990311742e-10,5.320504673030044e-08,0.0014686112927193202,3.466792946662008e-08,1.3108634739796277e-15,5.515622666733618e-07,2.7923033529543117e-09,1.3096226286444953e-08,2.9097693702482703e-09,2.6038707076025805e-07,7.673559285959597e-12,1.9717947391231107e-09,6.543169952804518e-17,1.8581564658578983e-06,2.2313396756788246e-05,2.008626394064393e-12,1.1101511412096002e-10,4.207166737370234e-12,2.1404675880451118e-08,9.26594920913222e-09,2.4813953460729353e-21,0.0008740657118214876,0.018871002420188587,1.391693780467218e-09
1.4733053263178535e-05,0.3768932458828936,3.76,0.0,0.6380003002217692,0.7979156937659043,0.08167325079157702,0.0006236366227700524,0.0007736983728647141,0.000501115324096187,0.08788087444403628,0.00022002069503085483,2.477254081865499e-06,0.050363069583640854,0.07853607620615867,5.08009605551857e-09,7.575779307173512e-09,1.2334838554202966e-05,0.29510152484803526,9.833411622192657e-07,0.0005045857440271285,4.0859333276184475e-08,4.335473480665594e-06,0.010856416404101654,5.898701018664389e-09,0.09941902205695971,0.002316331092573859,2.3973901486117305e-05,0.02049963969165761,0.0015341553693027426,0.00021079999226685935,3.0092494542117995e-07,5.731770932611212e-07,2.5155255729901153e-06,1.1223072455996684e-06,1.8651029142680068e-05,2.5446772923311473e-06,1.4692441738066162e-05,0.043279742535886755,5.993423336924852e-06,0.007299594145480933,1.296613748203195e-09,5.09247598979177e-11,1.7939862815793021e-10,0.00012484983309000102,3.1407643282395007e-07,2.140734528409631e-10,5.4097150333988743e-08,0.0014624917054958536,3.4841290107030415e-08,1.3228972127836436e-15,5.593677595960276e-07,2.833489634942893e-09,1.3104274427378002e-08,2.939109550852465e-09,2.6432564975638124e-07,7.786490197530378e-12,2.016543390176535e-09,6.837834747738104e-17,1.8893479326275166e-06,2.2930641839053517e-05,2.0933580236778422e-12,1.121493081235463e-10,4.2501532502585984e-12,2.2318866147348266e-08,9.747436226954586e-09,2.5932473935456595e-21,0.0008702824203295956,0.019280126984023406,1.3806124296345662e-09
1.4996937725026557e-05,0.3771453745152398,3.76,0.0,0.6326165979060205,0.7945967316798684,0.08309161109964779,0.0006238117208308281,0.0007787884447379726,0.0005035738781916833,0.08907493366195567,0.00021756748755805195,2.437909443889728e-06,0.051628011620208795,0.07960054975993108,5.171551380762826e-09,8.064114873043402e-09,1.224673651451241e-05,0.30028124630753633,9.802467987695668e-07,0.0005087370945173952,4.107458131387856e-08,4.399844548256407e-06,0.010829826717271984,5.958334175988315e-09,0.10128795954510972,0.002348849415494082,2.392603634970313e-05,0.020880481611746316,0.0016044294508781027,0.00021364916909963488,3.164479751077386e-07,6.029709910159774e-07,2.5760525930584204e-06,1.1503764482806478e-06,1.8744560299059298e-05,2.6732600481896873e-06,1.5434282960471814e-05,0.0431358497302659,5.944676746748507e-06,0.007302763083204482,1.2847856942018669e-09,5.045971853292083e-11,1.7940086627571302e-10,0.0001238140888962333,3.115260940692039e-07,2.1722081225716288e-10,5.497195693458994e-08,0.0014564083969746762,3.5015033038116006e-08,1.334308298910685e-15,5.670302651171721e-07,2.873659212266847e-09,1.3106461449797957e-08,2.968363967402413e-09,2.6816374033924797e-07,7.896813462653903e-12,2.0611258676559855e-09,7.137319422047338e-17,1.9199349739358365e-06,2.35511848018556e-05,2.179530675487915e-12,1.1322882957510373e-10,4.291067863792595e-12,2.3248245306673397e-08,1.0241010191138415e-08,2.706937160463406e-21,0.0008665121909716588,0.01968636455276703,1.3695693762625277e-09
1.526082218687458e-05,0.3773960331149376,3.76,0.0,0.6272732414226124,0.7912974791895314,0.08450323066969893,0.0006239888576977315,0.00078386335835982,0.0005060260067757021,0.09025416958200924,0.0002151610918156512,2.3995006842246086e-06,0.052889700733398645,0.08065599852857062,5.262762031712429e-09,8.570463342780045e-09,1.215983796386168e-05,0.305433524575633,9.771825192773334e-07,0.0005129087868085227,4.128695402400141e-08,4.464567422153539e-06,0.010801767330646032,6.017814143970983e-09,0.10314681138323899,0.0023808800739892576,2.3874760458496025e-05,0.021257074679549286,0.0016763357873853374,0.0002164217489861772,3.324393665379042e-07,6.336796012383995e-07,2.6365066500924387e-06,1.1784555404858436e-06,1.8830376609424657e-05,2.8056106980557597e-06,1.619784571432906e-05,0.04299051604952162,5.896132892179771e-06,0.0073027710637560755,1.2730748910694224e-09,4.9999285705533024e-11,1.7941529369622332e-10,0.0001227884691813901,3.089863665663701e-07,2.2030413601243843e-10,5.582949072220277e-08,0.0014503612142179212,3.5189206980418744e-08,1.3451182627608422e-15,5.745510324454277e-07,2.9128191032275037e-09,1.3103107695154794e-08,2.9975391397098204e-09,2.719017010962589e-07,8.004544296866722e-12,2.105532184410752e-09,7.441487306020655e-17,1.9499184141157765e-06,2.4174898006241558e-05,2.267123117032514e-12,1.1425459473911285e-10,4.329945295591567e-12,2.4192442114831272e-08,1.07465331405735e-08,2.822413108574167e-21,0.0008627543486562792,0.020089642757351034,1.3585682553180917e-09
1.55247066487226e-05,0.3776452119303022,3.76,0.0,0.6219698877090136,0.7880178496505585,0.08590813200827219,0.0006241682574505993,0.000788923598743134,0.0005084720981191009,0.0914186797043691,0.00021280013865414412,2.3619953208810506e-06,0.05414797257932914,0.08170250874340926,5.353752016887262e-09,9.094836209674685e-09,1.2074120308524966e-05,0.31055828941615293,9.741469275713879e-07,0.0005171005030136612,4.149652352156352e-08,4.529649574935448e-06,0.010772376290207279,6.077151981427827e-09,0.10499558480183203,0.0024124261835788228,2.382039700670242e-05,0.02162937419508163,0.0017498690999961115,0.00021911972491922265,3.4890265697344563e-07,6.653105461185481e-07,2.696872970965256e-06,1.2065374257613258e-06,1.890880140136334e-05,2.941759034054942e-06,1.6983301629568073e-05,0.04284384560078219,5.847805514158541e-06,0.007299783504454343,1.2614793007113502e-09,4.954338172792326e-11,1.7944165855575948e-10,0.00012177274417257203,3.064579682612228e-07,2.2332364316611283e-10,5.6669794024078564e-08,0.0014443499984141224,3.536385506070658e-08,1.355347878726604e-15,5.819313167294437e-07,2.9509769063070403e-09,1.309451857384697e-08,3.0266406188565085e-09,2.7553994777174036e-07,8.109699397703844e-12,2.1497528778927445e-09,7.750203042011588e-17,1.9792997132227455e-06,2.4801657393503625e-05,2.356114397037613e-12,1.1522752984662171e-10,4.366820641272513e-12,2.5151080865142155e-08,1.126386071422648e-08,2.939624190463223e-21,0.0008590082734989578,0.020489895449974562,1.3476123089087447e-09
1.578859111057062e-05,0.3778929025733745,3.76,0.0,0.61670619857426,0.7847577535795099,0.0873063393217297,0.0006243501336953616,0.0007939696317746566,0.0005109125156638911,0.09256856166994099,0.00021048334041981335,2.3253628319971972e-06,0.055402678353627305,0.08274016503679266,5.44454460098977e-09,9.637224119521879e-09,1.1989561557215557e-05,0.3156554895551349,9.711387415376242e-07,0.0005213118178750009,4.170335564111602e-08,4.595097335654704e-06,0.010741779363061312,6.136357065137524e-09,0.10683429082915886,0.0024434908696530687,2.3763240743241015e-05,0.021997339591323207,0.0018250236493106153,0.00022174502748331863,3.658412596421331e-07,6.978712125877956e-07,2.757137293187077e-06,1.2346152296517149e-06,1.8980145209758054e-05,3.081734262128527e-06,1.7790818965866772e-05,0.042695933660696794,5.799706824348988e-06,0.007293958584584907,1.2499969769584337e-09,4.909193046406179e-11,1.7947971915539323e-10,0.00012076669769158273,3.0394153722847737e-07,2.2627960835640116e-10,5.749292581908259e-08,0.0014383745855480988,3.55390155464232e-08,1.3650171765372493e-15,5.891723770267368e-07,2.9881407424995934e-09,1.3080985135029536e-08,3.0556730923802337e-09,2.790789502481221e-07,8.212296819896016e-12,2.1937789866989986e-09,8.063332684771755e-17,2.0080809149299015e-06,2.5431342359081295e-05,2.446483853261363e-12,1.1614857021216832e-10,4.401729340987956e-12,2.612378189838562e-08,1.1792842577954101e-08,3.0585198875992555e-21,0.0008552733952380102,0.020887062328940317,1.3367044306779713e-09
1.605247557241864e-05,0.3781390979106868,3.76,0.0,0.6114818405922735,0.7815170989730851,0.0886978783749437,0.0006245346915155992,0.0007990019071579042,0.0005133476019209332,0.09370391319007548,0.00020820948183737677,2.2895744471598464e-06,0.05665368341147985,0.08376905052138224,5.535162308742665e-09,1.0197597328265003e-08,1.190614029101867e-05,0.3207250909650583,9.681567810250285e-07,0.0005255422115298464,4.1907511039856024e-08,4.660916001388287e-06,0.01071009113969147,6.195437260927624e-09,0.10866294392458879,0.0024740772634602912,2.3703560541545692e-05,0.022360934206626586,0.0019017932509568093,0.00022429952472543033,3.8325846737935583e-07,7.313687579143788e-07,2.817285855517593e-06,1.2626822954934482e-06,1.9044706166024404e-05,3.2255650235200066e-06,1.862056273686622e-05,0.04254686766320831,5.75184765879474e-06,0.007285447472937321,1.2386260574275396e-09,4.8644859043683763e-11,1.7952924350460663e-10,0.00011977012587709858,3.0143763952310197e-07,2.2917235755300915e-10,5.8298960383096953e-08,0.001432434806986092,3.571472248778336e-08,1.374145460230138e-15,5.962754745623203e-07,3.0243192082358927e-09,1.30627846227164e-08,3.0846404746738133e-09,2.8251923245756395e-07,8.312355869378179e-12,2.2376020314696753e-09,8.380743787177737e-17,2.0362645983530374e-06,2.606383561829336e-05,2.5382111147858464e-12,1.1701865806694382e-10,4.434707097378998e-12,2.711016242049856e-08,1.2333322833373593e-08,3.1790502428546568e-21,0.0008515491883120642,0.021281088585680424,1.3258472002006702e-09
