Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89)
5.687476706873187e-09,0.2421461339696718,3.76,0.0,0.8431070146620941,0.9997452405535477,5.6149802596431544e-14,5.6814789683942576e-12,1.0093156883413393e-09,4.0637146814703325e-12,1.9762024985668415e-11,1.5859179231725236e-08,7.303339216066373e-14,5.241091782514722e-17,2.6016326913794016e-11,7.965250617639606e-28,6.168065150211405e-38,1.706429376481574e-11,9.176447389469481e-08,4.0288681529965404e-14,3.4722054054800995e-18,8.52522682786496e-21,1.0035319909274777e-23,8.882258084207468e-13,5.300516947697448e-27,3.211944581471045e-12,3.030177071633977e-13,7.910173164031919e-22,5.98019873975131e-17,1.3339505166982861e-19,1.684482839946903e-23,3.1647474352912255e-29,1.2518329091645383e-27,1.9423988788378601e-19,3.694102826778944e-21,4.261888874644316e-22,1.9305502476147318e-25,1.0368027899615377e-23,1.5853938577028408e-08,2.0724340848972484e-11,3.108683182206156e-18,1.736496170637994e-14,3.485208401714481e-15,3.747485358501829e-14,9.961935806905e-10,3.847451566441818e-14,7.985154738338426e-21,9.719687903382e-19,0.0002547425372368377,8.960043276511142e-21,1.2443043576554837e-34,9.936873756146597e-22,2.2607228375657252e-26,1.983957554345835e-24,7.383827261840875e-27,2.8456318629097294e-28,1.0870122474561465e-29,7.635959093314489e-24,2.323753333295764e-44,1.8689569923288656e-17,1.5622063217849358e-20,3.0313634219863346e-42,1.740691269456266e-30,6.294804475685591e-32,0.0,0.0,2.630595617726169e-48,9.073198446023337e-08,9.654972091199693e-12
6.2866795330867546e-09,0.24214613438767738,3.76,0.0,0.8431070033159016,0.9997452386494173,7.914817874480742e-14,7.29436766121398e-12,1.230540509885027e-09,5.318123714790775e-12,2.4300059385498087e-11,1.7530106974987957e-08,8.923261831483485e-14,7.07408592825152e-17,3.498856251065598e-11,1.2715887124815273e-27,1.1984553308838216e-37,2.2085616045893726e-11,1.0143530628764604e-07,4.918606987285238e-14,5.169439897594816e-18,1.0122684441350013e-20,1.595207064076654e-23,1.084388488164247e-12,9.22000462774494e-27,3.929154417480158e-12,3.699412259535287e-13,1.067593082763537e-21,8.069833760099949e-17,1.8000604111056005e-19,2.2758172684324234e-23,4.947051250788272e-29,1.8694060194477927e-27,2.617402467659683e-19,4.976660824711113e-21,5.751814276976379e-22,2.6180780681013344e-25,1.3988632081450247e-23,1.752706273053545e-08,2.517678339459969e-11,4.1959151407870965e-18,2.1400500096718005e-14,3.8726379377393086e-15,4.1527773665739646e-14,1.2129796070970965e-09,4.277449401531459e-14,8.878458503198397e-21,1.0816867799012333e-18,0.0002547425383001232,1.0463301260264165e-20,1.6946389708824412e-34,1.3409019239662973e-21,3.367613088205032e-26,2.912705832606096e-24,1.2996208300116798e-26,4.671516858414997e-28,1.4915891536492868e-29,1.1229992701806084e-23,4.2151935625790284e-44,2.2895748469295893e-17,2.1222828534320297e-20,5.49876933926113e-42,3.06894219019237e-30,1.146232329758371e-31,0.0,0.0,4.7717929233730024e-48,1.0017282310944317e-07,1.0672135310352235e-11
6.8127895085781924e-09,0.2421461347547434,3.76,0.0,0.8431069933522529,0.9997452369604702,1.0442285873834153e-13,8.928653896602777e-12,1.4423895386674718e-09,6.608067083771755e-12,2.888434236850451e-11,1.8997231446172073e-08,1.0479245590791059e-13,8.998210193817907e-17,4.4374177616276315e-11,1.8529085116813537e-27,2.046991721861398e-37,2.710637777008414e-11,1.0992735254456669e-07,5.77227776340079e-14,7.11284231591881e-18,1.1611682480815174e-20,2.309483368676984e-23,1.272600618908478e-12,1.433676841775747e-26,4.618615054225313e-12,4.3415316107946127e-13,1.3580503420452697e-21,1.0262944525082098e-16,2.289247762974518e-19,2.897359689198053e-23,7.117050131692692e-29,2.5792777546392734e-27,3.3245766941824457e-19,6.3199724030004765e-21,7.3158612690350485e-22,3.343944996727393e-25,1.7787394660755712e-23,1.8997204100992443e-08,2.94198477421012e-11,5.3379656216713864e-18,2.528736898399233e-14,4.212277821959319e-15,4.5078400219715887e-14,1.4202028512267318e-09,4.655260189185668e-14,9.668245601710225e-21,1.1788274839855134e-18,0.00025474253733196714,1.1816027584564272e-20,2.1701992964199424e-34,1.7053072060853193e-21,4.635782203647856e-26,3.959395284633528e-24,2.0419487416178713e-26,6.951058891081283e-28,1.9205243315883548e-29,1.5289721847849653e-23,6.794559480716069e-44,2.6936205443168867e-17,2.7148731318800653e-20,8.863582369099795e-42,4.8277881282447085e-30,1.8515940202309048e-31,0.0,0.0,7.691753738178403e-48,1.0844362330656494e-07,1.1565216040914464e-11
7.33889948406963e-09,0.24214613512186162,3.76,0.0,0.8431069833870422,0.99974523525479,1.3513640728393817e-13,1.077990411363159e-11,1.6706050684904645e-09,8.087270507073948e-12,3.407697056356965e-11,2.0464378274698673e-08,1.2160212653116296e-13,1.1242139428684177e-16,5.528563734279216e-11,2.6269468409049355e-27,3.364620458589414e-37,3.270792697879143e-11,1.1842034371311154e-07,6.693558568235774e-14,9.555702880506962e-18,1.318058802501639e-20,3.247740370599355e-23,1.47572046606072e-12,2.1523706650450554e-26,5.36399092515532e-12,5.034520462613733e-13,1.696990012876949e-21,1.282020438986524e-16,2.8596566536762856e-19,3.6231186430955246e-23,1.0010551131935054e-28,3.474931549364375e-27,4.1478010763250146e-19,7.883328974567512e-21,9.140014068567609e-22,4.19499845613918e-25,2.2215523548255927e-23,2.0468544633933718e-08,3.3970211457990924e-11,6.670841911828902e-18,2.949435603243368e-14,4.551422938108356e-15,4.862165202216281e-14,1.6430578092445763e-09,5.033360095688621e-14,1.0463061557865831e-20,1.2767199423467692e-18,0.00025474253536691353,1.319529097570511e-20,2.727563732639102e-34,2.1302158746977216e-21,6.230713206567865e-26,5.255823806348955e-24,3.0975136981851667e-26,1.0038889345448515e-27,2.4247199356977854e-29,2.0329405904249773e-23,1.056652537460408e-43,3.130045061431374e-17,3.411078380383101e-20,1.3784156025412743e-41,7.331230675536188e-30,2.8827604212585192e-31,0.0,0.0,1.19617925587044e-47,1.1669724481445744e-07,1.2458291749593955e-11
7.865009459561068e-09,0.24214613548903674,3.76,0.0,0.8431069734201189,0.9997452335296029,1.7198559708199444e-13,1.286044365009805e-11,1.9150922900895625e-09,9.768019325185145e-12,3.9923061439819466e-11,2.1931548871376537e-08,1.396616346314994e-13,1.3830213795444892e-16,6.78326848020193e-11,3.636416162853707e-27,5.348306021899868e-37,3.8896113599523184e-11,1.2691438368657686e-07,7.682307790159452e-14,1.257598342382784e-17,1.482937513331502e-20,4.454385625578691e-23,1.6937170216567711e-12,3.135223588830461e-26,6.165342253359221e-12,5.7782749183204e-13,2.088218498830236e-21,1.5769344400149416e-16,3.517471123383079e-19,4.4612647303464374e-23,1.380841807559357e-28,4.5865684089188376e-27,5.095600708483156e-19,9.682814660731011e-21,1.1244208718916881e-21,5.181801901988117e-25,2.732045612017189e-23,2.1941238747446993e-08,3.8823430247018327e-11,8.209471172634622e-18,3.402035197831914e-14,4.890074337387336e-15,5.2157544331527576e-14,1.8813991016265418e-09,5.411788820160679e-14,1.1262842480664454e-20,1.375361908085151e-18,0.0002547425352049067,1.4598272512461702e-20,3.3733002528385798e-34,2.620234501724469e-21,8.203644094073669e-26,6.835517798465561e-24,4.558807207735132e-26,1.4130640540795207e-27,3.0102253432578547e-29,2.6484568963645e-23,1.5932681170855432e-43,3.5987519550146796e-17,4.2199773385218755e-20,2.0784369067431845e-41,1.0800064264467411e-29,4.347798489351636e-31,0.0,0.0,1.8036527645688582e-47,1.2493372331284802e-07,1.3351362436950721e-11
8.391119435052507e-09,0.24214613585627376,3.76,0.0,0.8431069634513327,0.9997452317861688,2.1570555468573253e-13,1.5182511803090497e-11,2.175756811887435e-09,1.1662505800467018e-11,4.646747094439693e-11,2.339874463876942e-08,1.5897098583718076e-13,1.6786722833467118e-16,8.212404143030921e-11,4.929305104142577e-27,8.255154163810563e-37,4.5674891732136134e-11,1.354095772324036e-07,8.738384111668986e-14,1.625702895244342e-17,1.6558711736162957e-20,5.978067893447288e-23,1.9265593421397294e-12,4.4486493002822923e-26,7.022734946562039e-12,6.572691405084165e-13,2.5355704864533375e-21,1.9138069609125763e-16,4.268869202003039e-19,5.419994395008806e-23,1.8724608706023876e-28,5.94679161505977e-27,6.176449295535555e-19,1.173440802947312e-20,1.3648388644227842e-21,6.315041996284383e-25,3.314946527026226e-23,2.3415441417205297e-08,4.397516802021202e-11,9.968842892731287e-18,3.886425047603047e-14,5.22823304588855e-15,5.568609244925989e-14,2.135082444538514e-09,5.790586211334276e-14,1.2067526147970774e-20,1.4747511413654574e-18,0.00025474253561163997,1.6023073744646074e-20,4.1139971951470675e-34,3.1799651776572907e-21,1.0609390750479229e-25,8.733329089357936e-24,6.535425386713235e-26,1.9450415971339504e-27,3.68308328540717e-29,3.389709248108011e-23,2.3386831121333298e-43,4.099645066101324e-17,5.1508048915549314e-20,3.0508394920814727e-41,1.5496295878062666e-29,6.378388182987185e-31,0.0,0.0,2.647496811560261e-47,1.3315309440734587e-07,1.4244428103577845e-11
8.917229410543946e-09,0.2421461362235773,3.76,0.0,0.8431069534805327,0.9997452300263702,2.670694931990294e-13,1.775826228089991e-11,2.4525046583385197e-09,1.3782829596175454e-11,5.3754794651853546e-11,2.4865966971233873e-08,1.7953018695093612e-13,2.0135905564333392e-16,9.826741467185957e-11,6.559041573351423e-27,1.2414629383946059e-36,5.3046636892761195e-11,1.4390602968261648e-07,9.861646508784552e-14,2.0687523520727293e-17,1.8369874215501143e-20,7.871653736203733e-23,2.1742165482403498e-12,6.168837934415685e-26,7.9362406201037e-12,7.41766667230999e-13,3.0429127007187067e-21,2.2954065089129273e-16,5.120024244070836e-19,6.50753162532237e-23,2.5010254781929282e-28,7.590644697528904e-27,7.398771374446483e-19,1.405398689561412e-20,1.6372510038202582e-21,7.605527551439098e-25,3.974965993758149e-23,2.4891307869185823e-08,4.942119532368489e-11,1.1964015192340158e-17,4.4024948304585636e-14,5.565899681046756e-15,5.920731166836521e-14,2.4039646420005955e-09,6.169791952353412e-14,1.2877051981775176e-20,1.5748854093244204e-18,0.00025474253473037524,1.7468545145619538e-20,4.956264631226419e-34,3.814006505970796e-21,1.3506320208602125e-25,1.098533604005649e-23,9.155515660212594e-26,2.625253923344022e-27,4.449331158330123e-29,4.271493060855374e-23,3.3527524654236897e-43,4.632628519332828e-17,6.212952549021584e-20,4.3737048319503046e-41,2.1726776357880218e-29,9.13255432043541e-31,0.0,0.0,3.7954699440137687e-47,1.4135539362959483e-07,1.5137488750102052e-11
9.443339386035384e-09,0.24214613659095205,3.76,0.0,0.8431069435075672,0.9997452282490346,3.2688844512305625e-13,2.059976364577608e-11,2.745242268264143e-09,1.6140998254431686e-11,6.182936891432041e-11,2.6333217254957266e-08,2.013392459430749e-13,2.3901950597613035e-16,1.1636950564238508e-10,8.584638406598499e-27,1.8242238412802893e-36,6.101241369248546e-11,1.5240384667380935e-07,1.1051954250436e-13,2.596144828048724e-17,2.0264672115577937e-20,1.0192196295371584e-22,2.4366578248551434e-12,8.382217044509387e-26,8.905936604526552e-12,8.313097790012716e-13,3.6141476477076945e-21,2.724500190963404e-16,6.077106256053604e-19,7.73212965553814e-23,3.295801416566304e-28,9.555652659735518e-27,8.77094451468453e-19,1.6657333060388945e-20,1.9436547163386132e-21,9.064188475458166e-25,4.716798563502065e-23,2.636899332199869e-08,5.515738771476434e-11,1.4210121140844192e-17,4.9501345183611694e-14,5.903074770136153e-15,6.272121720005263e-14,2.687903578068556e-09,6.549445739059608e-14,1.369136102303811e-20,1.6757624859741176e-18,0.0002547425337596497,1.893414751121425e-20,5.906735737541068e-34,4.526954591883519e-21,1.6956324861150817e-25,1.362875279622581e-23,1.2567201029446796e-25,3.4823288013496556e-27,5.315002370084779e-29,5.30918529946375e-23,4.707132316832679e-43,5.197606722258398e-17,7.415968952366117e-20,6.140509199401269e-41,2.98468212066303e-29,1.2797449870616709e-30,0.0,0.0,5.3286902067146485e-47,1.4954065643742867e-07,1.6030544377184206e-11
9.969449361526823e-09,0.24214613695840292,3.76,0.0,0.8431069335322855,0.9997452264531539,3.9601099673120327e-13,2.3718999746701975e-11,3.0538764931955522e-09,1.874892767084497e-11,7.073527200637656e-11,2.7800496867992506e-08,2.2439817194463422e-13,2.810899623639426e-16,1.3653601673346296e-10,1.1070822388890451e-26,2.6254611807698442e-36,6.957220022908356e-11,1.6090313393035764e-07,1.2309166897855614e-13,3.2178041817384177e-17,2.2245382054110074e-20,1.3000897802010443e-22,2.7138524209258273e-12,1.1185867949172736e-25,9.931905944786844e-12,9.258882147192476e-13,4.253217325223848e-21,3.2038543046847057e-16,7.1462832083577665e-19,9.102072658966989e-23,4.290666135678066e-28,1.1881866120973315e-26,1.0301301485216614e-18,1.95601369655157e-20,2.2860497538346507e-21,1.0702074723793512e-24,5.545122497582739e-23,2.7848652772479346e-08,6.117972410502584e-11,1.6722375051421003e-17,5.529234359261383e-14,6.239759062915957e-15,6.62278242102923e-14,2.9867582090760585e-09,6.929587409550828e-14,1.4510395907761326e-20,1.7773801522327536e-18,0.000254742533733098,2.0419841764150896e-20,6.97206815971453e-34,5.323404019721164e-21,2.102479762748645e-25,1.670184635614576e-23,1.6939973384905149e-25,4.5482607100119566e-27,6.286127627406171e-29,6.518721332164192e-23,6.486669152287445e-43,5.794484364621816e-17,8.769560406715897e-20,8.461935828260007e-41,4.026380164971296e-29,1.7592165767158597e-30,0.0,0.0,7.343207722585196e-47,1.5770891821502442e-07,1.6923594985519718e-11
9.999999999999999e-09,0.24214613732593449,3.76,0.0,0.8431069329529574,0.9997452263483062,4.003291650916332e-13,2.39089137590789e-11,3.072284944401642e-09,1.890828973921108e-11,7.127889179519748e-11,2.7885701141483294e-08,2.2577557559193385e-13,2.8367350481872656e-16,1.3777269588262962e-10,1.1230799506168584e-26,2.679973258589011e-36,7.008749048268532e-11,1.6139672576297245e-07,1.2384224273900623e-13,3.257016758140018e-17,2.236309375699099e-20,1.3180348661210981e-22,2.730401393673773e-12,1.1369028873287425e-25,9.993213462643995e-12,9.315347541361691e-13,4.2924950875704055e-21,3.233292198462198e-16,7.21194274195938e-19,9.186263944085385e-23,4.355378271276148e-28,1.2028928599728443e-26,1.0395202061558095e-18,1.9738228397814465e-20,2.3070801229509056e-21,1.0802925692754096e-24,5.595977761281566e-23,2.7934638902667992e-08,6.153814205396371e-11,1.6876757144232395e-17,5.563826223909707e-14,6.25929489682534e-15,6.643122520043617e-14,3.004567636661284e-09,6.951677653845843e-14,1.4558100376097643e-20,1.783303685039411e-18,0.00025474253375398076,2.0506737792926424e-20,7.037600177660441e-34,5.372314996779922e-21,2.128148331652283e-25,1.6894319907300518e-23,1.7227354706496067e-25,4.6173051493923445e-27,6.345886489354441e-29,6.594581469065924e-23,6.605085619471103e-43,5.830122366471877e-17,8.852994843842406e-20,8.616411495594669e-41,4.094873797236572e-29,1.7910467290801647e-30,0.0,0.0,7.477260607882282e-47,1.5818271882592453e-07,1.697545331635889e-11
1.0495559337018262e-08,0.24214613732593449,3.76,0.0,0.8431069235545368,0.9997452246398503,4.753230240421766e-13,2.7127870142588598e-11,3.378314595727939e-09,2.1618442565712845e-11,8.051632526430053e-11,2.9267807180293212e-08,2.487069752405632e-13,3.278113058255968e-16,1.5887165915455332e-10,1.4088146684919357e-26,3.708607172620006e-36,7.872507182922279e-11,1.6940399708821818e-07,1.363314430397665e-13,3.944176283307593e-17,2.4314690516578488e-20,1.6363066928172613e-22,3.0057696493202763e-12,1.468789910538346e-25,1.1014237394110924e-11,1.0254917450213365e-12,4.9641068997207824e-21,3.7362349216383605e-16,8.333722330139379e-19,1.0625677430214807e-22,5.524592545609718e-28,1.4611908492281063e-26,1.199813238483485e-18,2.277800225501992e-20,2.6664387007507286e-21,1.2530355258217534e-24,6.464599819798931e-23,2.9330440821901463e-08,6.748428507589305e-11,1.9516078746756492e-17,6.139684882814833e-14,6.575953416651626e-15,6.972714786610288e-14,3.300388555940849e-09,7.310256780919984e-14,1.5334100842561075e-20,1.8797361959206214e-18,0.0002547425335535541,2.1926004862356862e-20,8.158945368330423e-34,6.207948817468583e-21,2.5780608122782175e-25,2.0243861412047962e-23,2.246605356011086e-25,5.8585800714243066e-27,7.368736179851906e-29,7.916574314727234e-23,8.79085320388442e-43,6.423166417648053e-17,1.0283591436523645e-19,1.146777089058426e-40,5.344070342905468e-29,2.377056241901774e-30,0.0,0.0,9.951650008429604e-47,1.6586021427305432e-07,1.7816640575838997e-11
1.10216693125097e-08,0.24214613769355112,3.76,0.0,0.8431069135741708,0.9997452228096531,5.657474304784959e-13,3.083819051747886e-11,3.7184642478810525e-09,2.4761276951775536e-11,9.12160942191718e-11,3.073514955375069e-08,2.742656672629461e-13,3.794239164174732e-16,1.8348016041023677e-10,1.7713088419248478e-26,5.150667787502754e-36,8.846935360062978e-11,1.779065415498546e-07,1.5023746612827536e-13,4.786225507864174e-17,2.647564401475798e-20,2.034807228354958e-22,3.312378886712569e-12,1.9007778994993353e-25,1.2153025401743913e-11,1.1301101721181026e-12,5.750848348185357e-21,4.324408462341572e-16,9.645591385672982e-19,1.2311295054590355e-22,7.042156312290252e-28,1.7791026046523165e-26,1.386968673434237e-18,2.632645024325268e-20,3.086827469791532e-21,1.4560317013142152e-24,7.479876368621293e-23,3.0814511533332874e-08,7.406725118124819e-11,2.2606627790182246e-17,6.781376911567643e-14,6.911658582821257e-15,7.321920330989406e-14,3.6286556965347655e-09,7.691493470671727e-14,1.6162421579167465e-20,1.982828411647788e-18,0.0002547425327174594,2.3453363830407438e-20,9.474078004808605e-34,7.185183407583113e-21,3.1296079908368254e-25,2.4294952078666434e-23,2.9361715821799748e-25,7.452520654764503e-27,8.568857112944474e-29,9.519736761477081e-23,1.1735331536734869e-42,7.083558133332069e-17,1.1968085362553458e-19,1.5308877336155458e-40,6.989964967202194e-29,3.1624110259546145e-30,0.0,0.0,1.3284934858796732e-46,1.739945798488391e-07,1.8709681148907777e-11
1.1547779288001139e-08,0.24214613806125768,3.76,0.0,0.8431069035910375,0.9997452209616866,6.682438857556673e-13,3.486169308970989e-11,4.074233529462723e-09,2.8189074599469487e-11,1.0287788972568488e-10,3.220252534223001e-08,3.010742605842529e-13,4.3616767428165465e-16,2.1046427172532527e-10,2.2028132824907994e-26,7.044180040270224e-36,9.880274854999505e-11,1.8641087236354426e-07,1.6480834258925117e-13,5.755431440546335e-17,2.873160544332229e-20,2.502929349812785e-22,3.633649573462698e-12,2.427663267656084e-25,1.3348370093959202e-11,1.2397333296322857e-12,6.6175240711166554e-21,4.971142263480885e-16,1.1088059933279893e-18,1.41673125658056e-22,8.894067007666806e-28,2.1467140912931448e-26,1.5924175532657956e-18,3.0220924294757777e-20,3.549225787362951e-21,1.6803363867656944e-24,8.595581849235106e-23,3.230101831338158e-08,8.09249012438442e-11,2.60095176880464e-17,7.454201559261634e-14,7.246875225384966e-15,7.670400563104303e-14,3.971421758105514e-09,8.07333690234909e-14,1.6995305389966803e-20,2.086654600779493e-18,0.0002547425321259064,2.5002942577933052e-20,1.0924205218395392e-33,8.259703544814931e-21,3.764696871350358e-25,2.8896119754628213e-23,3.786857777051287e-25,9.373185654115946e-27,9.892520630020988e-29,1.134570402531842e-22,1.545348116593322e-42,7.775565043716242e-17,1.383322489920516e-19,2.015924704196715e-40,9.022539300394708e-29,4.148473608370471e-30,0.0,0.0,1.7494051186700134e-46,1.8211205010650148e-07,1.9602716705527476e-11
1.2073889263492578e-08,0.24214613842905838,3.76,0.0,0.8431068936049877,0.9997452190958094,7.838085659082684e-13,3.921002701610983e-11,4.4455309264385725e-09,3.1913389499965024e-11,1.1554476908699589e-10,3.366993589160457e-08,3.2913276891061886e-13,4.982819606928594e-16,2.399257754205267e-10,2.712184521454338e-26,9.499323167699696e-36,1.0972244612087762e-10,1.9491709412221634e-07,1.8004267966676047e-13,6.86378578386576e-17,3.1086215703931466e-20,3.048407063374224e-22,3.969551213498018e-12,3.063750462363617e-25,1.460037725065209e-11,1.3543510824378786e-12,7.568270477887546e-21,5.67920513735096e-16,1.2667300566873634e-18,1.6202154591766037e-22,1.1137722615444531e-27,2.569090693771731e-26,1.816977327729589e-18,3.447679411801471e-20,4.055647669388178e-21,1.9271015622952606e-24,9.816329885441834e-23,3.3790113813472734e-08,8.805361065181525e-11,2.974035006418637e-17,8.158050222942649e-14,7.581604050544118e-15,8.018156988436218e-14,4.328549909749878e-09,8.455826365550441e-14,1.783270104447159e-20,2.1912125714842406e-18,0.0002547425319452422,2.6576018403235915e-20,1.2516095993767927e-33,9.436107241077421e-21,4.491244148868947e-25,3.4089156487865424e-23,4.825485565751962e-25,1.1667712731097306e-26,1.1345759240049124e-28,1.3412459457536824e-22,2.0098039988713692e-42,8.499092960161276e-17,1.588935277094754e-19,2.621812838230226e-40,1.15068779650428e-28,5.372767024886669e-30,0.0,0.0,2.275190531378756e-46,1.9021266013711719e-07,2.0495747246535534e-11
