Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88)
9.02469355170454e-21,0.09848492499044195,3.76,0.0,0.6090358000148981,0.9999999999996259,6.661112329326853e-45,4.4576191822053755e-32,6.544653355520167e-28,1.6811498720565274e-22,2.200836685950249e-40,2.2865585731969855e-17,1.3168995825013654e-32,4.339574682043675e-46,2.1947395773219063e-41,3.2053489644535226e-54,8.267691366187835e-84,8.830287569683814e-33,5.897055077885462e-16,3.3370717273587073e-32,3.975008567455343e-51,2.013562483768994e-37,1.894344839210433e-68,2.9679836042849963e-32,1.724437904075025e-71,4.4048791957654806e-32,4.21392031405128e-31,6.181304267344298e-47,5.547127088145414e-45,1.156152733572089e-47,5.699770125588809e-66,1.2020799340411519e-65,3.5190069779329346e-64,3.9158999420278723e-47,8.134896968847311e-49,2.9874127190906194e-53,2.2498778745295978e-66,9.92831208483715e-65,2.286558573252618e-17,1.0778406421528296e-31,1.1193885703113115e-47,6.7282256963324995e-34,8.497237778177328e-33,8.82530391407998e-33,9.75568360892367e-29,3.810797958243871e-32,1.1925581737507279e-37,7.030266131781568e-48,3.7402979697618867e-13,9.299784945540216e-48,9.192446478024123e-93,4.803680773606768e-49,1.4864153605702366e-66,1.0315447826215523e-66,1.7009939167758774e-75,7.319437526612224e-76,9.234678751957513e-69,6.542432094073654e-63,6.978083047589533e-100,7.107446351225474e-49,1.603514395324727e-48,3.4955961093124875e-98,2.9737778559436394e-89,7.16907739668103e-91,0.0,0.0,1.7653111067196592e-104,5.897055077884482e-16
1.8057227844983108e-20,0.09848492499044197,3.76,0.0,0.6090358000148974,0.9999999999992515,5.33294010601817e-44,1.7842093623592577e-31,1.5048471831428469e-27,3.363760344846e-22,9.959952358474236e-40,4.5751037307310384e-17,5.27103026936249e-32,3.474298392821241e-45,1.757126157474516e-40,2.566228160851839e-53,2.6489275492631184e-82,3.534416275744561e-32,1.1799233574604874e-15,1.33569835693369e-31,3.1832334073735114e-50,8.059497430346574e-37,3.0342478499771344e-67,1.187966920563542e-31,2.7623116114238433e-70,1.7630996230914508e-31,1.686666304947182e-30,4.948801911491727e-46,4.4422005885421074e-44,9.25859867983563e-47,9.129537842338558e-65,1.9254169914757507e-64,5.636526853636082e-63,3.1358958882042252e-46,6.514515266812689e-48,2.3923530735986588e-52,3.6037146663324515e-65,1.5902553768282096e-63,4.575103730842242e-17,4.314171502369368e-31,8.96418720326471e-47,2.6930437050454053e-33,3.401109555203429e-32,3.5324215059507786e-32,3.904815848089439e-28,1.5253123057684357e-31,4.773340590876131e-37,5.628487607333991e-47,7.483845546177119e-13,7.4454826229941495e-47,2.9461951834141596e-91,3.846840575419014e-48,2.3810325830017477e-65,1.6522646349004137e-65,2.7245465851232587e-74,2.3457260814202323e-74,1.4792688125322722e-67,1.0479261455677152e-61,4.473833042502335e-98,5.690278715840749e-48,1.2841120236717022e-47,2.2411188388603318e-96,1.9061126826563003e-87,4.595188346787237e-89,0.0,0.0,1.1317874988987007e-102,1.1799233574600947e-15
3.6122296431540243e-20,0.098484924990442,3.76,0.0,0.6090358000148962,0.9999999999985028,4.267972875932367e-43,7.13916149288979e-31,3.791909101142708e-27,6.728981294522894e-22,4.9062741884272915e-39,9.152194045795932e-17,2.1090986912314685e-31,2.780494624463608e-44,1.40623495248272e-39,2.0537624576403596e-52,8.481798101653582e-81,1.4142268961525938e-31,2.3603590568043656e-15,5.34453325540902e-31,2.547881196272835e-49,3.224848770289393e-36,4.857440851529561e-66,4.753415080822866e-31,4.422269145944528e-69,7.054695037071439e-31,6.748862204384422e-30,3.9605455711147773e-45,3.5555609175213054e-43,7.410631501410887e-46,1.461518957972277e-63,3.082339416983642e-63,9.023338306869851e-62,2.509987705229405e-45,5.214252579888096e-47,1.914852091854056e-51,5.769073303600307e-64,2.5457897446582833e-62,9.152194046017943e-17,1.7262305477917185e-30,7.174982993670993e-46,1.0775682674387172e-32,1.3608868370030711e-31,1.413428721382705e-31,1.5624349650517141e-27,6.1032360332490086e-31,1.909957992417588e-36,4.504500696761211e-46,1.4970940697151628e-12,5.958648931255284e-46,9.435210401035637e-90,3.079031604555037e-47,3.811868680613789e-64,2.6450586201303457e-64,4.3616413182942794e-73,7.511937974888157e-73,2.3682088703927587e-66,1.6775919599950666e-60,2.865770810153376e-96,4.553952369666918e-47,1.0278100761499484e-46,1.43557725321338e-94,1.220839289043818e-85,2.943155735766711e-87,0.0,0.0,7.249809161019217e-101,2.3603590568027954e-15
7.225243360465452e-20,0.09848492499044204,3.76,0.0,0.6090358000148938,0.9999999999970053,3.4150267578484966e-42,2.856129473942617e-30,1.0711225828401814e-26,1.3459423210268474e-21,2.6997458231055327e-38,1.8306374675912876e-16,8.437768127508814e-31,2.2248181539175142e-43,1.12520161823064e-38,1.6433220041675983e-51,2.715012490966448e-79,5.657828528392213e-31,4.721230455492111e-15,2.1381613172652325e-30,2.0388280212756464e-48,1.2901494976532492e-35,7.774040282924993e-65,1.9016755561280062e-30,7.077688119491771e-68,2.8223373898590057e-30,2.699984341263878e-29,3.169038202226255e-44,2.8451690885922874e-42,5.930006590762865e-45,2.339064836080041e-62,4.9330812328661635e-62,1.4441258679793873e-60,2.00849868619363e-44,4.172458468420354e-46,1.532269621406154e-50,9.233021869476872e-63,4.0743688197062496e-61,1.8306374676355178e-16,6.906046244856354e-30,5.741440042318121e-45,4.3109747419404993e-32,5.444433503395556e-31,5.654635253390697e-31,6.25075725673952e-27,2.4416918312751516e-30,7.641075656924051e-36,3.6042849463276863e-45,2.9945130991676815e-12,4.7678244700215946e-45,3.0204495484434516e-88,2.463849093657128e-46,6.100765920848721e-63,4.233242282679391e-63,6.980521286892108e-72,2.404718858165204e-71,3.790243005995974e-65,2.6848754450883053e-59,1.8348993704329975e-94,3.643853808525918e-46,8.224562946787482e-46,9.191732251568945e-93,7.816339709946852e-84,1.8843352488671824e-85,0.0,0.0,4.641917008220761e-99,4.7212304554858274e-15
1.4451270795088306e-19,0.09848492499044213,3.76,0.0,0.6090358000148889,0.9999999999940102,2.7322808201908434e-41,1.1425447730610367e-29,3.393063084785021e-26,2.6920307107326812e-21,1.6695675378708724e-37,3.6614735936095367e-16,3.375381943077051e-30,1.7800235229226068e-42,9.002467661986066e-38,1.3147824315682859e-50,8.68937957272209e-78,2.263315645953871e-30,9.442973252867549e-15,8.553341348810051e-30,1.6312799080261288e-47,5.161017999576716e-35,1.24402330635624e-63,7.607321316180141e-30,1.1325948395370237e-66,1.129026838019251e-29,1.080081634664059e-28,2.5354712856148833e-43,2.2764234478803503e-41,4.74460590177918e-44,3.743011412695855e-61,7.894000657508341e-61,2.3109148244888194e-59,1.607002382543061e-43,3.338389388088203e-45,1.2259708952409111e-49,1.4774838944205836e-61,6.51987442006569e-60,3.6614735936972945e-16,2.762643324607928e-29,4.593733563788343e-44,1.7245302423289347e-31,2.1779506445126e-30,2.2620381870469224e-30,2.5005063964834907e-26,9.767562212329357e-30,3.0566790163138484e-35,2.8837017391995624e-44,5.989351155103187e-12,3.814621742203299e-44,9.667330500604737e-87,1.9713288293925117e-45,9.762653612309397e-62,6.774106574741465e-62,1.1170354296895553e-70,7.696538582829077e-70,6.065293400729035e-64,4.296383442212596e-58,1.1745935976546875e-92,2.9153598513537303e-45,6.580483394567371e-45,5.884001067318058e-91,5.003407465694037e-82,1.2062035948251325e-83,0.0,0.0,2.971479573516812e-97,9.442973252842414e-15
2.890332566433401e-19,0.0984849249904423,3.76,0.0,0.6090358000148791,0.9999999999880201,2.185928432635712e-40,4.570365077875055e-29,1.1789252714560896e-25,5.384207516371218e-21,1.1395384381424132e-36,7.32314584562548e-16,1.3502077175979713e-29,1.4240864218590568e-41,7.202316034081023e-37,1.0518758786991779e-49,2.780815817893077e-76,9.053631327917182e-30,1.8886458847618224e-14,3.4214757604117176e-29,1.305124112012648e-46,2.0644912045974205e-34,1.990598127493528e-62,3.0430523492009435e-29,1.8122839130470857e-65,4.516291126982924e-29,4.320502341208848e-28,2.028473323144721e-42,1.8212540361352733e-40,3.7959249877384724e-43,5.989224429210126e-60,1.2631257660534993e-59,3.697714485535832e-58,1.2856832843543475e-42,2.6708805660569365e-44,9.80838799228292e-49,2.364134558939817e-60,1.0432506569252446e-58,7.323145845798169e-16,1.1051022967108672e-28,3.675219477181882e-43,6.898401679386075e-31,8.712157072626776e-30,9.048520924752929e-30,1.0002432587919067e-25,3.9071838637749895e-29,1.222721357708972e-34,2.307070905781101e-43,1.1979027255096065e-11,3.0518422639601306e-43,3.0938485038768404e-85,1.5771628913865394e-44,1.5621411043353708e-60,1.0839305707207231e-60,1.7873795567854975e-69,2.463122488661276e-68,9.70524883930768e-63,6.874679724142638e-57,7.518224728867401e-91,2.332398624566943e-44,5.26471995149363e-44,3.766174310614446e-89,3.2024848259634352e-80,7.720436002045173e-82,0.0,0.0,1.9019558131038067e-95,1.8886458847517683e-14
5.780743540282543e-19,0.09848492499044262,3.76,0.0,0.6090358000148595,0.99999999997604,1.748784266411875e-39,1.8281832385715218e-28,4.35908664769704e-25,1.0768561232555773e-20,8.331797246594381e-36,1.4646490349575145e-15,5.400940753052642e-29,1.139296179609621e-40,5.761989592353972e-36,8.415206760448625e-49,8.898953591849673e-75,3.6215264907316746e-29,3.777343003711877e-14,1.368618148822641e-28,1.0441604594909857e-45,8.25813283077808e-34,3.1851475619425885e-61,1.2172457046562593e-28,2.8997611743633455e-64,1.8065532097978648e-28,1.7282360976009102e-27,1.622817177367555e-41,1.457049341435141e-39,3.0368360996213584e-42,9.583084033418746e-59,2.021069756673978e-58,5.916543796823512e-57,1.028579179672786e-41,2.1367720770266736e-43,7.846958733543185e-48,3.7827435618241855e-59,1.6692576528472413e-57,1.464649034990921e-15,4.420499121648443e-28,2.94026863501155e-42,2.7594168219443913e-30,3.484933725744666e-29,3.619482000184843e-29,4.001054436948487e-25,1.5629053384341792e-28,4.89098492459924e-34,1.845700524710775e-42,2.3958379407569306e-11,2.4415317543713672e-42,9.90079963405732e-84,1.2617702454648953e-43,2.499526242803316e-59,1.7343477293892661e-59,2.8599095630995506e-68,7.882360208924197e-67,1.552919982046291e-61,1.0999860543095419e-55,4.811928067634945e-89,1.86596322344139e-43,4.211909260630351e-43,2.410483927577608e-87,2.0496875866779207e-78,4.941313613348666e-80,0.0,0.0,1.2173185679506031e-93,3.7773430036716604e-14
1.1561565487980825e-18,0.09848492499044331,3.76,0.0,0.6090358000148203,0.9999999999520799,1.399044035235154e-38,7.312807446856592e-28,1.6723103200772417e-24,2.153726908455481e-20,6.351624115480159e-35,2.929317935714559e-15,2.160398277925063e-28,9.114477606680537e-40,4.609646380073507e-35,6.732245288556824e-48,2.8477200211067516e-73,1.4486255558830266e-28,7.554737241611661e-14,5.474528284979901e-28,8.353865871639875e-45,3.303286734979152e-33,5.096586576589383e-60,4.869032348931533e-28,4.639707166200019e-63,7.226286384808749e-28,6.91301471311154e-27,1.2982691495797686e-40,1.1656579184199305e-38,2.4295073240102206e-41,1.5333194415429392e-57,3.2337664360182245e-57,9.466630572916259e-56,8.22876364601287e-41,1.7094447115190104e-42,6.277666324230143e-47,6.0524923168740405e-58,2.6708575267104304e-56,2.929317935776843e-15,1.768217635355299e-27,2.3522521298287846e-41,1.1037779646568625e-29,1.39398766697606e-28,1.4478075211895157e-28,1.6004380552282442e-24,6.251684912866892e-28,1.956413860469537e-33,1.47657792907287e-41,4.791708352246571e-11,1.9532485708106933e-41,3.168333396644007e-82,1.009432169538685e-42,3.999345574044863e-58,2.775003418070686e-58,4.5759498360346054e-67,2.5224141864412486e-65,2.484793109909983e-60,1.760007525513469e-54,3.0797185224840533e-87,1.492788348843257e-42,3.369580730742497e-42,1.542752072675849e-85,1.3118311883302258e-76,3.162515778489033e-78,0.0,0.0,7.79105275221597e-92,7.554737241450793e-14
2.312320938337739e-18,0.09848492499044471,3.76,0.0,0.6090358000147418,0.9999999999041596,1.1192418990949538e-37,2.9251379389752404e-27,6.546591150490006e-24,4.3074686467072673e-20,4.955771903662037e-34,5.858655737097091e-15,8.641637065113791e-28,7.291625353346421e-39,3.6877389857598053e-34,5.385828162000503e-47,9.112791828217734e-72,5.794533483213814e-28,1.5109525717409933e-13,2.189822451881583e-27,6.683865598674573e-44,1.3213214144680677e-32,8.15545259979535e-59,1.9476228456090857e-27,7.423614911441537e-62,2.890529284675256e-27,2.7652199497265567e-26,1.0386214826821181e-39,9.325337128683103e-38,1.9436212369776004e-40,2.453331903605922e-56,5.174070156925489e-56,1.514673731354691e-54,6.583062997278241e-40,1.3675665889567717e-41,5.022172794634426e-46,9.684069808852437e-57,4.273408268575792e-55,5.858655737203543e-15,7.072906511571709e-27,1.8818165926166964e-40,4.415134376414975e-29,5.575978999092299e-28,5.791259486542318e-28,6.401784781537694e-24,2.5006866552019904e-27,7.825695156915166e-33,1.1812693294842604e-40,9.583449099205825e-11,1.562608107192358e-40,1.0138790920219694e-80,8.075521249156334e-42,6.399110038325864e-57,4.4400431011938547e-57,7.321636064408926e-66,8.071819661392075e-64,3.9759482983518783e-59,2.8160359097833747e-53,1.971046912990962e-85,1.1942378516995197e-41,2.695685916292692e-41,9.87374881229559e-84,8.395819188533261e-75,2.024034120719102e-76,0.0,0.0,4.986342214099105e-90,1.5109525716766454e-13
4.6246497174170525e-18,0.09848492499044746,3.76,0.0,0.6090358000145848,0.9999999998083189,8.953962228799349e-37,1.1700582169650702e-26,2.590106288698872e-23,8.614952794618792e-20,3.9144061837442886e-33,1.1717331339335931e-14,3.4566636165957126e-27,5.833317589602454e-38,2.950199939843516e-33,4.308675268285132e-46,2.916107404436014e-70,2.3178207175308456e-27,3.02191026690013e-13,8.759312082572638e-27,5.34826567584421e-43,5.285299098158299e-32,1.305148324460362e-57,7.790511194002074e-27,1.1877905236629168e-60,1.1562146772772908e-26,1.1060907926954843e-25,8.308996512058371e-39,7.460299215066103e-37,1.554903140596271e-39,3.9253476835384226e-55,8.278547334302942e-55,2.423488241112204e-53,5.266471224678581e-39,1.094057598598464e-40,4.01775412985056e-45,1.549457739756815e-55,6.837482209858427e-54,1.1717331339476375e-14,2.829169795953654e-26,1.5054592294771547e-39,1.7660582908769842e-28,2.230397248051518e-27,2.3165096425244926e-27,2.5607204244201995e-23,1.0002771826355797e-26,3.1302859526713417e-32,9.450182300191073e-40,1.916693028904423e-10,1.2500901596741323e-39,3.758752503792056e-79,6.460442556069001e-41,1.0238939359910988e-55,7.104099039411916e-56,1.1714841046107472e-64,2.5829973690277355e-62,6.362324451300223e-58,4.505676544043152e-52,1.6668247602024275e-83,9.553932536855124e-41,2.156557269971273e-40,8.349780458233745e-82,5.37335609242132e-73,1.2953895259234072e-74,0.0,0.0,4.216722905235707e-88,3.0219102666427385e-13
9.24930727557568e-18,0.09848492499045303,3.76,0.0,0.6090358000142709,0.9999999996166375,7.163181161191035e-36,4.680239345191496e-26,1.0303364663453803e-22,1.7229923776074004e-19,3.111440333791823e-32,2.3434682541708714e-14,1.3826672046286232e-26,4.666660993930436e-37,2.3601634500166107e-32,3.446945255998596e-45,9.331565981750056e-69,9.271306096993991e-27,6.043825657216328e-13,3.5037292874172625e-26,4.2804642774982214e-42,2.1141223267661584e-31,2.0891069492625935e-56,3.1162084394773384e-26,1.9004883072178382e-59,4.6248647739324213e-26,4.424368795615631e-25,6.6472070674172e-38,5.96825117608735e-36,1.2439249727001142e-38,6.280569603858648e-54,1.3245703787537443e-53,3.877589399828802e-52,4.2131853018440854e-38,8.752478090871471e-40,3.2142096615213995e-44,2.4791376468161445e-54,1.093999471781286e-52,2.343468254169975e-14,1.13166935447114e-25,1.2043697655151628e-38,7.064242538087868e-28,8.921600146362807e-27,9.266050006227063e-27,1.0242894718631017e-22,4.001113631962157e-26,1.2521159165554908e-31,7.560156456809674e-39,3.833389145240071e-10,1.000073555214432e-38,1.2079471999629127e-77,5.168364266784577e-40,1.6383353942941272e-54,1.1366582434052479e-54,1.874434154418758e-63,8.265615672630596e-61,1.0182232751873358e-56,7.209097719247785e-51,1.0708242952841903e-81,7.643159571069873e-40,1.7252492375185284e-39,5.3641798396853115e-80,3.438958007801633e-71,8.290517586477435e-73,0.0,0.0,2.7089646381659916e-86,6.043825656186763e-13
1.8498622391892933e-17,0.09848492499046413,3.76,0.0,0.6090358000136431,0.9999999992332749,5.730550382165701e-35,1.8720973492032199e-25,4.109933750027179e-22,3.4459876481515795e-19,2.4811184049821522e-31,4.686938493803469e-14,5.530672333523865e-26,3.7333315631929166e-36,1.8881321554978761e-31,2.7575581347697047e-44,2.986104588326482e-67,3.7085339468664643e-26,1.2087656437840423e-12,1.4014926053442336e-25,3.42732404959891e-41,8.456494677614446e-31,3.345343313549253e-55,1.2464841678138422e-25,3.0408457945414582e-58,1.8499472329401286e-25,1.769748642587785e-24,5.317769593066815e-37,4.774605661150744e-35,9.951409619506343e-38,1.0048922014191108e-52,2.1193148457447246e-52,6.204149602253559e-51,3.3705515564676263e-37,7.001989381246979e-39,2.5713702722305174e-43,3.9666244676225723e-53,1.7504010087362498e-51,4.6869384936857355e-14,4.526680272650192e-25,9.63496764827018e-38,2.8256991253104737e-27,3.568642175229672e-26,3.706422081958664e-26,4.097160489504289e-22,1.600446321313104e-25,5.008466397230721e-31,6.04812869357245e-38,7.666780891383294e-10,8.000593478093854e-38,3.8659506246033186e-76,4.134695500943005e-39,2.6216640131904127e-53,1.8186550779902759e-53,2.999276009823029e-62,2.645000849312883e-59,1.6299560555765871e-55,1.1534568479538478e-49,6.853690391678123e-80,6.114535717114444e-39,1.3802007694489752e-38,3.4332829380500955e-78,2.200936268865052e-69,5.305939155749222e-71,0.0,0.0,1.7338423300405154e-84,1.2087656433722162e-12
3.6997252624527437e-17,0.09848492499048628,3.76,0.0,0.6090358000123874,0.99999999846655,4.584443930136346e-34,7.488395144344525e-25,1.641691073430394e-21,6.891982486254697e-19,1.9816811737889096e-30,9.373878969700827e-14,2.212269635633009e-25,2.9866663564092145e-35,1.51050627655509e-30,2.206047141277967e-43,9.555539653494695e-66,1.483421370515163e-25,2.417531799905543e-12,5.605972198125626e-25,2.7465793832962725e-40,3.3825989415889585e-30,5.361411827429527e-54,4.98593825247894e-25,4.8655513730306847e-57,7.3997924617100565e-25,7.078996814028184e-24,4.254217243741832e-36,3.8196864148939606e-34,7.961131625974984e-37,1.6078283740636934e-51,3.3909055306604073e-51,9.926644585728992e-50,2.6964425490095902e-36,5.60159424875434e-38,2.0570972349176087e-42,6.346602605244583e-52,2.8006430949149144e-50,9.373878969001605e-14,1.8106726660811033e-24,7.707977922527177e-37,1.1302802602660024e-26,1.4274572021104705e-25,1.4825690824697725e-25,1.6388647145005499e-21,6.401786128259401e-25,2.0033868331207652e-30,4.838503216442258e-37,1.5333562437557945e-09,6.400475719384488e-37,1.2371102745948822e-74,3.307758033744836e-38,4.1957029025706574e-52,2.9098495423716493e-52,4.7994157420630036e-61,8.464008720386446e-58,2.610481460235333e-54,1.845531904531805e-48,4.386368926731702e-78,4.891636027585981e-38,1.1041611846390974e-37,2.197304625027833e-76,1.4086001017597373e-67,3.395803615727696e-69,0.0,0.0,1.1096608813227555e-82,2.4175317982582383e-12
5.5495882857161943e-17,0.09848492499050845,3.76,0.0,0.6090358000111318,0.9999999976998252,1.3108648771557445e-33,1.5912846114053278e-24,3.487167011512749e-21,1.0337981621374772e-18,5.664009651469805e-30,1.4060819442230355e-13,4.701073413780807e-25,8.539999923067167e-35,4.319104282514208e-30,6.3079163424884494e-43,4.470294594641881e-65,3.1522814584116733e-25,3.6262979560237247e-12,1.191269202617371e-24,8.161871644708836e-40,7.188023415606608e-30,2.030041591975731e-53,1.0595119771130475e-24,1.855015516935855e-56,1.5724562179904483e-24,1.5042869625470915e-23,1.2164403575526685e-35,1.1339695633084109e-33,2.363461282546412e-36,6.082742115990044e-51,1.2828486026059978e-50,3.755451761015021e-49,8.005064894153839e-36,1.6629735220180715e-37,6.107008274173993e-42,2.4010490082134587e-51,1.0595403074292693e-49,1.4060819440601818e-13,3.847679747626352e-24,2.288306266058643e-36,2.4018461458838236e-26,3.033346659057908e-25,3.150459269105769e-25,3.482587840339153e-21,1.3603795042704094e-24,4.2571968855163255e-30,1.383509393383205e-36,2.3000342037621304e-09,1.8301359642414402e-36,5.46913986120525e-74,9.819908038246825e-38,1.5998136695673716e-51,1.1008725641351531e-51,1.8158177102905693e-60,4.049334433318214e-57,9.957417929972072e-54,6.98202291852717e-48,2.1767330558671905e-77,1.3987032361725476e-37,3.277979015123039e-37,1.0904111557875717e-75,8.042300058555572e-67,1.938809509557238e-68,0.0,0.0,5.506685738305735e-82,3.626297952523201e-12
9.249314332243096e-17,0.0984849249905528,3.76,0.0,0.6090358000086205,0.9999999961663762,6.024252928019518e-33,4.3994378428684495e-24,9.637231831888101e-21,1.7229997079700373e-18,2.601718063743869e-29,2.343470037381809e-13,1.2997086468094855e-24,3.924667057864411e-34,1.9849000363391476e-29,2.89888385655351e-42,6.529122072392672e-64,8.715208513557544e-25,6.043830268246812e-12,3.293509259529141e-24,3.835927195590725e-39,1.9872772339432906e-29,1.6075820223907366e-52,2.9292392524620502e-24,1.5255828624165233e-55,4.347380575648699e-24,4.158911377331919e-23,5.590308466637962e-35,5.311752927645649e-33,1.107095180675644e-35,4.800562429415146e-50,1.0124372573698137e-49,2.9638410064251243e-48,3.7497413956664593e-35,7.789719141804304e-37,2.8606516583614407e-41,1.8949325381586028e-50,8.362000701127031e-49,2.343470036893964e-13,1.0637703584107703e-23,1.0718909832955346e-35,6.640401385536832e-26,8.386310823163782e-25,8.710091728375335e-25,9.628331921188477e-21,3.7610483043242996e-24,1.1769894522486714e-29,6.358092282285355e-36,3.8333893453306775e-09,8.410622486593176e-36,8.819975086450993e-73,4.599852319949991e-37,1.3162656942469503e-50,8.688942327230701e-51,1.433357819910373e-59,6.106156382402428e-56,8.205075374542028e-53,5.51028390092825e-47,6.884509552249341e-76,6.427933905407654e-37,1.5354746592445156e-36,3.448721467093178e-74,2.0810679820327643e-65,5.0169667964271384e-67,0.0,0.0,1.7416389421029076e-80,6.043830258568893e-12
1.2579067774117307e-16,0.09848492499059269,3.76,0.0,0.6090358000063603,0.9999999947862729,1.3560538752419372e-32,7.834099739301154e-24,1.7158653965722565e-20,2.3432824875989207e-18,5.855553324805465e-29,3.18711932013655e-13,2.314396093701469e-24,8.834386407094336e-34,4.467990166210421e-29,6.525358131869687e-42,2.3376511515297166e-63,1.5519295181176997e-24,8.219609349236869e-12,5.864764366938667e-24,8.869809245491603e-39,3.5387520679886035e-29,4.519757465714987e-52,5.2161073922037465e-24,4.4496491258985264e-55,7.741398460690458e-24,7.405789183917646e-23,1.2583728589826443e-34,1.225740949892855e-32,2.55473459853497e-35,1.3471945598776978e-49,2.8412295009428717e-49,8.317505558391411e-48,8.652909122893711e-35,1.7975568207852943e-36,6.601244317880499e-41,5.317799473665763e-50,2.3466504210767957e-48,3.1871193192438335e-13,1.8942598706729508e-23,2.473497336154743e-35,1.1824590919223192e-25,1.493353384158143e-24,1.5510090487831304e-24,1.7145206976938534e-20,6.697311442504998e-24,2.0958691133028658e-29,1.4311997959477058e-35,5.21340834394956e-09,1.893222325602336e-35,3.270892446581895e-72,1.0614626524385958e-36,3.840041706297322e-50,2.4386043598511125e-50,4.0228408107237285e-59,2.2275586108949853e-55,2.395737578461796e-52,1.5463655578482442e-46,3.156967244110229e-75,1.4469231192887075e-36,3.5432638355029086e-36,1.5814489940124202e-73,8.636286549478026e-65,2.0820062415220393e-66,0.0,0.0,7.986476087449949e-80,8.219609332003359e-12
1.5908821215991518e-16,0.09848492499063262,3.76,0.0,0.6090358000041001,0.9999999934061702,2.563031201986498e-32,1.2229147043237473e-23,2.67826015071229e-20,2.9635667368007052e-18,1.1066270523541425e-28,4.030768601739503e-13,3.612805032725451e-24,1.6697565492280363e-33,8.44479227221966e-29,1.2333350685497788e-41,6.177356422085289e-63,2.4225981759748984e-24,1.0395388430215575e-11,9.154980110035187e-24,1.710958564841438e-38,5.524042016653254e-29,1.0364571283232696e-51,8.14241740220878e-24,1.0182006177229234e-54,1.2084434773843616e-23,1.1560541641024317e-22,2.3784066292891498e-34,2.3600900879376223e-32,4.91898700415235e-35,3.084482844260261e-49,6.505165527891324e-49,1.9043428384150083e-47,1.6660653173580364e-34,3.4610869606093726e-36,1.2710296816465116e-40,1.217542138691412e-49,5.3727970516336815e-48,4.03076860032296e-13,2.9569664119199303e-23,4.7625695662640534e-35,1.8458358539450222e-25,2.3311455157118362e-24,2.4211466292244114e-24,2.6763910526197777e-20,1.0454595559351836e-23,3.2716806212199125e-29,2.705059931300463e-35,6.593426677004467e-09,3.578312648151737e-35,8.556261083643167e-72,2.0437821586953317e-36,8.788915046588863e-50,5.583323566692111e-50,9.211491148775321e-59,5.973006890389576e-55,5.4871945762380914e-52,3.540496754540505e-46,9.138914854078964e-75,2.7347820888733e-36,6.82234042731575e-36,4.5780417042063495e-73,2.7198504380083254e-64,6.556922401336096e-66,0.0,0.0,2.3119569923799505e-79,1.0395388403313823e-11
1.9238574657865728e-16,0.09848492499067255,3.76,0.0,0.6090358000018399,0.9999999920260682,4.2840110963362657e-32,1.7531381415112738e-23,3.8392607130835424e-20,3.583852374171107e-18,1.8495602534196676e-28,4.87441788225447e-13,5.1792189923880526e-24,2.7909347134178828e-33,1.4115149783536697e-28,2.0614726080245526e-41,1.3994420824416909e-62,3.4729902998730844e-24,1.2571167511183558e-11,1.3124330373654087e-23,2.914526421485153e-38,7.919116319148976e-29,2.0244052750388775e-51,1.1672748031427338e-23,2.0136540280926766e-54,1.7323920018736327e-23,1.6572877928031952e-22,3.975416427283947e-34,4.012733515503345e-32,8.363487526921982e-35,6.0149301730971714e-49,1.2685470537608821e-48,3.7135849813832116e-47,2.8327207125951034e-34,5.884698922318741e-36,2.1610630170040007e-40,2.3742816551592328e-49,1.0477282808140517e-47,4.874417880201737e-13,4.2390265426059686e-23,8.097539416474367e-35,2.646140724066527e-25,3.3418664593091466e-24,3.4708893412009146e-24,3.83680138503055e-20,1.498742056394003e-23,4.690191354835915e-29,4.52140368544313e-35,7.973444381363939e-09,5.981012551556779e-35,1.972321464378605e-71,3.4749322528013304e-36,1.7385404024527618e-49,1.0888161057264633e-49,1.7964670086503343e-58,1.3722948238226548e-54,1.086284047896737e-51,6.904185094964026e-46,2.4252004678962278e-74,4.571089456730437e-36,1.1599656626423127e-35,1.214878249810471e-72,6.950805158791092e-64,1.6756764477645436e-65,0.0,0.0,6.135257050976467e-79,1.2571167472617939e-11
