Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503),F[C]C(F)F(182)
1.184141403061498e-06,0.3166654036898411,3.76,0.0,0.6944740711343873,0.9243049749501774,0.01987970594678371,0.001433411910744336,0.0020603113354846635,0.0011698900884641482,0.04372906704303216,0.0006359798133222402,7.014198849467019e-06,0.004952657315846236,0.046253814625720396,1.0236116705218628e-07,4.867032092681501e-10,8.787879738743526e-05,0.12494810619043989,1.0885012413009885e-05,0.0004732229789932147,2.638642704326664e-07,6.840333373907686e-06,0.00846028122044092,1.3951146126016222e-08,0.01349146269140268,0.002534925610070699,4.031435758041561e-05,0.007139725993331004,6.598461444935402e-05,2.5164515433532554e-05,1.4240553342128161e-08,2.289533585936409e-08,8.862426646515318e-07,4.377727095498587e-07,3.6899106865935135e-06,4.40174528091922e-07,2.1138031192027496e-06,0.07127674574285026,5.50517239914443e-06,0.0010190569815434652,4.084203359296808e-09,4.1321980445076247e-10,6.794002327215402e-10,0.000782773860152111,1.0312936957372156e-06,2.4626692152010774e-10,6.448883018659405e-08,0.003294098142549137,1.0008526506115502e-07,2.5197211123776565e-16,4.95084740225629e-07,5.315001868621283e-09,1.3845792175700468e-09,2.241495357773269e-09,7.657807835645403e-08,2.391079107393495e-10,3.87643546923378e-10,1.8560507140433612e-10,1.0810188500124487e-06,7.270050676103731e-06,3.8399244898644814e-07,1.5938453791793995e-11,3.301491584267356e-13,8.43999912384564e-10,4.0970912441773563e-10,4.494163097566066e-14,0.003981882471070476,0.006113632441680698,3.164844340874766e-09,5.026526201341976e-06
1.1936728037791543e-06,0.3167146077206079,3.76,0.0,0.6931507963547322,0.9236925108810651,0.020069822179088707,0.0014330628983738897,0.002064142983531765,0.001172330356542524,0.04408409211209757,0.0006339911146611263,6.98758133682786e-06,0.00506241628689361,0.0465794351387603,1.0436856409008802e-07,5.030716946626315e-10,8.753248817732318e-05,0.12602487145485727,1.0870471756631771e-05,0.0004740358437432407,2.6558718464775186e-07,6.899972606929211e-06,0.008550813258419903,1.40591529223126e-08,0.013686752864290302,0.0025595396065784775,4.074097025456825e-05,0.007240029227423432,6.766548988186422e-05,2.5721723190552344e-05,1.4630326922595763e-08,2.3514810435886604e-08,9.000314229145853e-07,4.44593110387018e-07,3.754347280838091e-06,4.492013645765355e-07,2.1571418167361827e-06,0.0715378999586044,5.520864159558225e-06,0.001034732589060217,4.070613241794209e-09,4.1185711800013805e-10,6.794577707939492e-10,0.00077966913336005,1.0342188240313187e-06,2.493938476964402e-10,6.540445021193025e-08,0.0032919153890212656,1.0046077724736217e-07,2.5734180394388606e-16,5.010567152859632e-07,5.3870536441917365e-09,1.4076226532351408e-09,2.2592878562522956e-09,7.79280112267235e-08,2.4281295754422713e-10,3.927444363614509e-10,1.8920163286880477e-10,1.0964359003523348e-06,7.371682084906052e-06,3.9174656882555726e-07,1.6206232999742693e-11,3.3569562771453623e-13,8.685600769379079e-10,4.230472288833463e-10,4.581273851875569e-14,0.003972001492928659,0.006204575050057135,3.1740274339465444e-09,5.0657393926708545e-06
1.2032042044968106e-06,0.3167637782603489,3.76,0.0,0.6918305028274995,0.9230804910032061,0.020259801148805254,0.0014327163815229876,0.0020679648422449984,0.0011747415409208933,0.04443837976794865,0.0006319927932532379,6.960651106724053e-06,0.005173344376301067,0.0469039641936002,1.0639516456425319e-07,5.198217011409438e-10,8.719040223067844e-05,0.12710175984205865,1.0856291336531802e-05,0.0004748263790864285,2.672975981847772e-07,6.959085099517161e-06,0.008640917358115013,1.4165900492578535e-08,0.013882710503093938,0.00258411841128644,4.116614977567631e-05,0.007340566800710334,6.937256541388177e-05,2.6283004459474564e-05,1.5026974930761586e-08,2.414509259687781e-08,9.138836971275764e-07,4.5144559624338946e-07,3.818920356580073e-06,4.5832469166560734e-07,2.20094744617813e-06,0.0717948186290382,5.536200388212703e-06,0.0010504022127432796,4.057139459745683e-09,4.105058995064612e-10,6.795308114507822e-10,0.0007765986497968799,1.0370775372771968e-06,2.5252379292966445e-10,6.632232591658095e-08,0.0032897342172677796,1.0083082408376554e-07,2.62743334798007e-16,5.070267540083392e-07,5.459194898766123e-09,1.4306790927525654e-09,2.2768770302381737e-09,7.928329559549548e-08,2.465303677356237e-10,3.978575493251758e-10,1.9282904101347783e-10,1.1118912825897795e-06,7.473702892147084e-06,3.995768504513336e-07,1.6474679579801347e-11,3.412559302897741e-13,8.935559361487851e-10,4.366876662467309e-10,4.66913197090302e-14,0.0039622114953866625,0.006295870084050098,3.1830063124962086e-09,5.104516551312388e-06
1.212735605214467e-06,0.31681291560405395,3.76,0.0,0.6905131770871348,0.9224689168447627,0.0204496424857046,0.0014323724100109602,0.002071776950120564,0.0011771240356059551,0.04479193002722044,0.0006299858163561943,6.933429536145512e-06,0.005285436283446537,0.04722741134065324,1.0844098001406529e-07,5.369582464809273e-10,8.685246049767835e-05,0.1281787635972267,1.0842476377842566e-05,0.0004755951403164483,2.6899559147200475e-07,7.017674668492118e-06,0.00873058796531834,1.4271400663923215e-08,0.014079323498344475,0.002608661438361379,4.158985828856434e-05,0.00744133098999793,7.110594803379489e-05,2.6848258506184765e-05,1.54305426130673e-08,2.4786254207261113e-08,9.277984632672936e-07,4.5832970939630173e-07,3.883617753878997e-06,4.6754465563212456e-07,2.2452207953802893e-06,0.07204755562564229,5.55118609638242e-06,0.0010660630615159383,4.043780178932982e-09,4.091659699978357e-10,6.796191294745747e-10,0.0007735617963889389,1.0398707739472077e-06,2.55656630899064e-10,6.724240928233743e-08,0.003287554632785077,1.0119548714795177e-07,2.6817561148952095e-16,5.129944977879468e-07,5.5314194125018685e-09,1.4537439133882594e-09,2.29426459653281e-09,8.064374051742726e-08,2.502597777055371e-10,4.029826517545316e-10,1.96487192755172e-10,1.1273841825390528e-06,7.576109400971117e-06,4.0748324779804413e-07,1.674375184565381e-11,3.468291955655681e-13,9.18989106603432e-10,4.5063394554963657e-10,4.7577349572342526e-14,0.00395251100219659,0.006387513743867459,3.1917838646221787e-09,5.1428582456761275e-06
1.2222670059321233e-06,0.31686202003396324,3.76,0.0,0.6891988058538691,0.9218577899507122,0.020639345831042644,0.0014320310297175657,0.002075579344572617,0.001179478228154126,0.0451447429087069,0.0006279711172744521,6.9059373198330355e-06,0.005398686632152111,0.04754978597762015,1.1050602243838167e-07,5.544863654052962e-10,8.651858571537507e-05,0.1292558748949185,1.082903113945599e-05,0.00047634266531437845,2.7068124504330276e-07,7.075745210852224e-06,0.008819819754241589,1.4375665358718415e-08,0.01427657989947231,0.0026331681169197516,4.2012059101974634e-05,0.007542314161380088,7.286574221727664e-05,2.7417384745026662e-05,1.5841074622521336e-08,2.543836628209144e-08,9.417747020887102e-07,4.6524499412188175e-07,3.948427463685281e-06,4.76861402560638e-07,2.2899626500852872e-06,0.07229616411094836,5.56582622579133e-06,0.0010817123931422608,4.030533601488884e-09,4.078371540642455e-10,6.79722504789034e-10,0.0007705579736058621,1.0425994593465572e-06,2.5879223829493285e-10,6.816465303175492e-08,0.0032853766411107686,1.0155484670145045e-07,2.736375466778817e-16,5.189595956196317e-07,5.603721048720601e-09,1.476812563980887e-09,2.311452294178307e-09,8.200915656065648e-08,2.540008271544251e-10,4.081195109961651e-10,2.0017598515593303e-10,1.1429137986557619e-06,7.678897926419435e-06,4.154657145320378e-07,1.701340856162977e-11,3.524145793950252e-13,9.448611297089131e-10,4.6488956074110165e-10,4.8470803169837936e-14,0.0039428985659687886,0.006479502281585388,3.2003628703812484e-09,5.180765158323884e-06
1.2317984066497797e-06,0.3169110918204352,3.76,0.0,0.6878873760298979,0.9212471118815517,0.02082891083713669,0.0014316922828386104,0.002079372062068814,0.0011818044998734773,0.045496818433611766,0.0006259495961306652,6.8781944821660385e-06,0.005513089973347991,0.04787109735229849,1.1259030427386192e-07,5.724111093757146e-10,8.618870236842489e-05,0.13033308584268724,1.0815958976014482e-05,0.0004770694751339147,2.7235463951767495e-07,7.133300696808996e-06,0.008908607622551787,1.4478706580422254e-08,0.0144744679130147,0.002657637890726751,4.243271667027533e-05,0.00764350876944269,7.465204993963162e-05,2.7990282784783537e-05,1.6258615017638068e-08,2.6101498984281577e-08,9.558113991621166e-07,4.721909966625848e-07,4.013337629790077e-06,4.862750782920559e-07,2.3351737936671115e-06,0.07254069654734871,5.580125649500903e-06,0.0010973475141984833,4.017397965280349e-09,4.0651927979926075e-10,6.798407201443554e-10,0.0007675865951665214,1.0452645059626793e-06,2.619304943429526e-10,6.908901060541901e-08,0.0032832002478591976,1.0190898165715521e-07,2.791280584895422e-16,5.249217039520714e-07,5.676093753177305e-09,1.4998805656782709e-09,2.3284418820263257e-09,8.33793558251849e-08,2.577531591042169e-10,4.1326789580404964e-10,2.038953153992963e-10,1.1584793416644011e-06,7.782064795483289e-06,4.235242040024433e-07,1.728360894430776e-11,3.5801122070926084e-13,9.711734720581199e-10,4.794579901795827e-10,4.9371655592322087e-14,0.003933372767677748,0.006571831999437313,3.208746147687821e-09,5.218238081653236e-06
1.241329807367436e-06,0.31696013122226135,3.76,0.0,0.686578874695408,0.9206368842120412,0.021018337166917273,0.0014313562081560713,0.002083155138271403,0.001184103226035235,0.04584815662580441,0.0006239221206716582,6.850220389611577e-06,0.005628640787858931,0.048191354565511345,1.1469383837235655e-07,5.907375463722189e-10,8.586273664894293e-05,0.13141038848486086,1.0803262401918504e-05,0.0004777760746075884,2.7401585558171964e-07,7.190345162550193e-06,0.008996946686172893,1.4580536399216155e-08,0.01467297590073592,0.0026820702178800182,4.285179657422807e-05,0.007744907356427691,7.646497068884216e-05,2.8566852476381282e-05,1.6683207261973206e-08,2.6775721623227855e-08,9.699075450435567e-07,4.791672653325398e-07,4.0783365508634885e-06,4.957858283657693e-07,2.380855006861766e-06,0.07278120470632159,5.59408917288892e-06,0.0011129657800396518,4.0043715432790566e-09,4.05212178726755e-10,6.799735635713944e-10,0.000764647087737403,1.0478668134421632e-06,2.65071281153791e-10,7.001543614034363e-08,0.003281025458670828,1.0225796967095717e-07,2.8464607091049307e-16,5.308804865347982e-07,5.748531553306354e-09,1.5229435121545468e-09,2.3452351362571867e-09,8.475415197924575e-08,2.615164199395601e-10,4.18427576334753e-10,2.0764508076758603e-10,1.1740800341682545e-06,7.885606347105402e-06,4.3165866918992975e-07,1.7554312668953758e-11,3.6361830121431477e-13,9.979275259071687e-10,4.943426961120637e-10,5.027988195461842e-14,0.00392393221615577,0.006664499248028509,3.2169364009056403e-09,5.255277913422015e-06
1.2508612080850924e-06,0.31700913848685847,3.76,0.0,0.6852732891044272,0.920027108529801,0.021207624493469336,0.001431022841311895,0.0020869286081798446,0.0011863747760902177,0.04619875751208848,0.0006218895271108719,6.8220337638735026e-06,0.005745333489307795,0.04851056657416003,1.1681663797736592e-07,6.094707606546225e-10,8.554061641497643e-05,0.13248777480647952,1.0790943156816459e-05,0.0004784629529716244,2.756649739746454e-07,7.246882702833122e-06,0.009084832273868053,1.4681166937301046e-08,0.014872092377656491,0.0027064645704804936,4.3269265500827854e-05,0.00784650255135748,7.830460147947586e-05,2.9146993962125e-05,1.7114894223840458e-08,2.7461102653837298e-08,9.84062135346454e-07,4.861733504929418e-07,4.1434126825097834e-06,5.053937979592937e-07,2.4270070674896927e-06,0.07301773967809191,5.607721534617864e-06,0.0011285645947498968,3.9914526428991875e-09,4.0391568573804435e-10,6.801208257501871e-10,0.0007617388906192073,1.050407268989295e-06,2.6821448315190457e-10,7.094388444557887e-08,0.0032788522792549873,1.0260188711650505e-07,2.901905143305787e-16,5.368356142588862e-07,5.821028557425361e-09,1.545997070358203e-09,2.361833847845514e-09,8.613336028008479e-08,2.652902594299611e-10,4.2359832414675984e-10,2.1142517861693245e-10,1.189715110249948e-06,7.989518932228129e-06,4.398690626536501e-07,1.782547987200335e-11,3.692349782013792e-13,1.0251246096273656e-09,5.09547124130095e-10,5.1195457389654616e-14,0.003914575547561763,0.006757500424495303,3.224936388017408e-09,5.291885652434382e-06
1.2603926088027487e-06,0.3170581138504654,3.76,0.0,0.6839706066807183,0.9194177864340317,0.021396772499611534,0.001430692215055707,0.0020906925062576507,0.0011886195138695874,0.04654862112247951,0.0006198526209606364,6.793652695212873e-06,0.005863162426957198,0.04882874219422456,1.1895871670109398e-07,6.286158525121823e-10,8.522227114941919e-05,0.13356523673716214,1.0779002267597995e-05,0.00047913058446483176,2.773020754732901e-07,7.3029174640419525e-06,0.00917225992194129,1.4780610355066007e-08,0.01507180601010174,0.0027308204343131086,4.368509122321667e-05,0.00794828706917056,8.017103686694452e-05,2.9730607723067655e-05,1.7553718175980613e-08,2.81577096755114e-08,9.982741708505097e-07,4.932088046330878e-07,4.208554639089634e-06,5.150991318295585e-07,2.473630750185868e-06,0.0732503518812127,5.621027407623771e-06,0.001144141411059619,3.978639605322474e-09,4.026296390163473e-10,6.802823025793052e-10,0.0007588614554363875,1.0528867473305089e-06,2.713599874748859e-10,7.187431098103823e-08,0.003276680715335568,1.0294080916435063e-07,2.9576032592235085e-16,5.427867650017581e-07,5.893578953957428e-09,1.5690369807023667e-09,2.3782398201753886e-09,8.751679760187835e-08,2.690743307504426e-10,4.287799121981e-10,2.1523550635407544e-10,1.2053838150886509e-06,8.093798913826415e-06,4.481553364799378e-07,1.8097071155466858e-11,3.748604562130712e-13,1.0527659682025025e-09,5.250747026352906e-10,5.211835704270331e-14,0.003905301424841314,0.006850831970750571,3.2327487225589743e-09,5.3280623944478505e-06
1.269924009520405e-06,0.31710705753838786,3.76,0.0,0.6826708150138152,0.9188089195341875,0.0215857808775256,0.0014303643594591063,0.002094446866538607,0.001190837797764209,0.046897747490485024,0.0006178121778338001,6.765094655638785e-06,0.0059821218884174516,0.049145890103636146,1.2112008850265205e-07,6.481779380056901e-10,8.49076319203633e-05,0.13464276615480386,1.0767440105113859e-05,0.0004797794288849165,2.7892724087609064e-07,7.3584536379108215e-06,0.009259225369191161,1.4878878838685646e-08,0.015272105613814894,0.0027551373085454114,4.409924258110313e-05,0.008050253709889694,8.206436896182478e-05,3.0317594623183802e-05,1.7999720795346735e-08,2.8865609431200425e-08,1.0125426575752166e-06,5.002731823544923e-07,4.27375119527127e-06,5.249019742573889e-07,2.520726826143525e-06,0.07347909107183583,5.63401140005354e-06,0.0011596937302284138,3.965930804824427e-09,4.013538799734579e-10,6.80457792301333e-10,0.0007560142458376586,1.0553061111324947e-06,2.745076833462124e-10,7.28066718357704e-08,0.0032745107726996525,1.0327480975952535e-07,3.0135445014093916e-16,5.487336234800404e-07,5.966177010660952e-09,1.5920590575788774e-09,2.3944548668881826e-09,8.89042824553466e-08,2.7286829049751884e-10,4.3397211484598715e-10,2.190759614142075e-10,1.2210854046080634e-06,8.198442666966912e-06,4.5651744223418354e-07,1.8369047589057137e-11,3.804939060779123e-13,1.08085277371648e-09,5.409288423270957e-10,5.304855606612631e-14,0.0038961085371916966,0.006944490371863974,3.240376103182998e-09,5.363809328225515e-06
1.2794554102380614e-06,0.31715596976526134,3.76,0.0,0.6813739018551652,0.9182005094488029,0.021774649328418907,0.0014300393021084642,0.002098191722719505,0.001193029980889343,0.04724613665338297,0.0006157689442241293,6.736376512025114e-06,0.006102206102261555,0.04946201884505819,1.2330076766702355e-07,6.681621487014025e-10,8.459663134260426e-05,0.13572035488915066,1.0756256436923574e-05,0.0004804099321140317,2.805405509866917e-07,7.413495455726469e-06,0.009345724552036827,1.497598458882338e-08,0.015472980152113246,0.002779414705438345,4.4511689461506016e-05,0.008152395357810534,8.398468744430602e-05,3.090785595115695e-05,1.8452943163105963e-08,2.9584867806737738e-08,1.0268666068768073e-06,5.073660404424674e-07,4.338991287414077e-06,5.348024689941419e-07,2.5682960628678297e-06,0.07370400635277308,5.646678056197254e-06,0.0011752191019009663,3.95332464810719e-09,4.00088253176794e-10,6.806470983629811e-10,0.0007531967372051529,1.057666210922812e-06,2.776574625693503e-10,7.374092370974591e-08,0.003272342457136674,1.0360396169251074e-07,3.069718390272377e-16,5.546758811079285e-07,6.038817073891338e-09,1.6150591894042371e-09,2.4104808099072013e-09,9.029563501117628e-08,2.766717987079222e-10,4.391747078447767e-10,2.2294644124050684e-10,1.2368191451426277e-06,8.303446578844964e-06,4.6495533091501486e-07,1.8641370713559063e-11,3.861345569705682e-13,1.109386125881351e-09,5.571129357065409e-10,5.3986029614303715e-14,0.0038869955995328,0.007038472154538555,3.2478210532328753e-09,5.399127731682257e-06
1.2889868109557177e-06,0.3172048507353013,3.76,0.0,0.6800798551143307,0.917592557804232,0.02196337756220626,0.0014297170682840178,0.0021019271082444047,0.0011951964112406424,0.04759378865249849,0.00061372363827721,6.707514539270839e-06,0.006223409240593368,0.04977713682862092,1.2550076878439024e-07,6.885736313952409e-10,8.428920353980963e-05,0.13679799472530685,1.074545047741075e-05,0.0004810225266260482,2.8214208659795106e-07,7.468047182832951e-06,0.009431753599728625,1.507193981002398e-08,0.01567441873405765,0.0028036521500632294,4.492240277959311e-05,0.008254704980697455,8.5932079578895e-05,3.1501293460675847e-05,1.891342576482669e-08,3.031554983045386e-08,1.041245035527643e-06,5.144869378587409e-07,4.404264014836118e-06,5.448007592094717e-07,2.6163392239355643e-06,0.07392514618247607,5.659031857398069e-06,0.0011907151239405926,3.94081957363332e-09,3.988326062869418e-10,6.808500262827144e-10,0.0007504084163682817,1.0599678855342134e-06,2.808092188259325e-10,7.467702389397504e-08,0.00327017577449383,1.0392833658108308e-07,3.1261145267879217e-16,5.606132358583633e-07,6.111493567847076e-09,1.6380333389905805e-09,2.426319477573888e-09,9.169067711843713e-08,2.8048451887410764e-10,4.443874683451932e-10,2.2684684326414254e-10,1.252584313118456e-06,8.40880704884263e-06,4.7346895290985476e-07,1.8914002542789584e-11,3.9178159341431097e-13,1.138367052569929e-09,5.7363035658719e-10,5.493075283887817e-14,0.0038779613519804718,0.007132773885645575,3.2550862216629654e-09,5.43401896814172e-06
1.298518211673374e-06,0.3172537006425353,3.76,0.0,0.678788662855241,0.9169850662335336,0.022151965297209537,0.0014293976811273791,0.0021056530563817667,0.0011973374318421863,0.04794070353347872,0.0006116769505530063,6.678524433512341e-06,0.0063457254215736345,0.050091252334614596,1.277201067298342e-07,7.094175478268884e-10,8.398528410727621e-05,0.13787567740718343,1.0735020935431946e-05,0.0004816176319771124,2.83731928476398e-07,7.522113113417424e-06,0.009517308829633997,1.5166756700699927e-08,0.0158764106126344,0.002827849180024377,4.5331354459591524e-05,0.008357175628984855,8.790663022939468e-05,3.2097809409339135e-05,1.938120849077228e-08,3.1057719672945514e-08,1.0556769657991634e-06,5.216354358022125e-07,4.469558640943447e-06,5.548969874401757e-07,2.6648570687602453e-06,0.07414255838395072,5.671077222962873e-06,0.0012061794422408027,3.928414050962119e-09,3.9758678998639406e-10,6.810663867820065e-10,0.000747648781321831,1.0622119619876125e-06,2.839628482623691e-10,7.561493025377081e-08,0.0032680107306085884,1.0424800493398535e-07,3.182722595057714e-16,5.665453921267395e-07,6.184200993841443e-09,1.6609775435251286e-09,2.441972702882399e-09,9.308923232409711e-08,2.8430611795839154e-10,4.496101748927728e-10,2.3077706488508862e-10,1.2683801947434448e-06,8.514520488574743e-06,4.820582579517344e-07,1.9186905566054822e-11,3.9743427133293164e-13,1.167796510374203e-09,5.904844596133556e-10,5.588270088402117e-14,0.0038690045593217028,0.007227392170813471,3.2621740375553226e-09,5.468484482719699e-06
