Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237)
6.767262268492257e-14,0.13193747856677862,3.76,0.0,0.7112910813298724,0.9999994481927288,8.771604038209172e-27,2.577628298815209e-20,4.876339687378097e-12,5.896170439559677e-11,4.876339862687563e-12,5.896168307191573e-11,1.5797460357685527e-22,2.165482172256876e-21,2.1300788732868544e-17,2.1298418646139267e-17,1.4369562411259253e-19,1.383466820467136e-23,7.955002837232195e-23,2.1600811242779426e-13,2.5937632445322568e-20,8.81989309000576e-19,8.30184519568483e-21,5.51802394773367e-07,2.299081915236329e-20,7.13655621727424e-26,1.6942832496901256e-28,4.247873583817767e-31,2.1600811209581423e-13,5.379679900412316e-25,4.6506818775995064e-24,7.877410364061501e-23,5.148784420549525e-31,6.356852752297308e-31
1.0118169698751769e-13,0.13193747856748522,3.76,0.0,0.7112910812981551,0.9999991751025826,2.9271225664188737e-26,5.762652912785106e-20,7.290928425353702e-12,8.815744197793635e-11,7.290928817455737e-12,8.815739430860642e-11,3.5328145432524047e-22,4.8405848493509845e-21,4.76179361317484e-17,4.76128405708703e-17,3.2123194354084715e-19,4.6164629233360295e-23,1.9307072683963514e-22,3.229676420393024e-13,5.798576586316766e-20,1.3420300124684228e-18,1.8557042301694065e-20,8.248901263243725e-07,5.139623596435464e-20,1.5954343520266596e-25,5.65362157249159e-28,1.0181802963349136e-30,3.2296764128706765e-13,1.7583003891113132e-24,1.0420304262339649e-23,1.7607375868063738e-22,1.2380347591775958e-30,2.121000361041291e-30
1.3469077129011282e-13,0.13193747856819185,3.76,0.0,0.7112910812664378,0.9999989021085517,6.798056698298844e-26,1.021216234751088e-19,9.705516416787698e-12,1.1735317955849433e-10,9.705517111770783e-12,1.1735309508696398e-10,6.26238152289436e-22,8.577041207153507e-21,8.438025608460659e-17,8.4371404477735e-17,5.692308813707616e-19,1.0720991400131074e-22,3.6752962772015315e-22,4.29927171665013e-13,1.0275576445472305e-19,1.817513427709463e-18,3.288060938284907e-20,1.097881742695623e-06,9.107572330365883e-20,2.827241068964384e-25,1.3129628222895939e-27,1.918562351923102e-30,4.299271703152072e-13,4.012201854688746e-24,1.8504529805916763e-23,3.119637504054437e-22,2.339775238902713e-30,4.925274260365607e-30
1.6819984559270793e-13,0.13193747856889848,3.76,0.0,0.7112910812347205,0.9999986292106031,1.3059604409698108e-25,1.5926358022931134e-19,1.2120103661909717e-11,1.4654891713727074e-10,1.2120104745856079e-11,1.465487854069975e-10,9.769197028372864e-22,1.3374629410038916e-20,1.3158773269290851e-16,1.3157409244558505e-16,8.876916409360258e-19,2.059504178126619e-22,6.1190545260150635e-22,5.368867013108723e-13,1.6024878020958806e-19,2.3084414789410544e-18,5.127146712766651e-20,1.3707772764319659e-06,1.4202927133032641e-19,4.409104431191015e-25,2.5222042415452433e-27,3.1663406309794064e-30,5.368866991802331e-13,7.580415820687473e-24,2.891728311584564e-23,4.864283593761152e-22,3.872794750129327e-30,9.460713345342402e-30
2.0170891989530304e-13,0.13193747856960505,3.76,0.0,0.7112910812030032,0.999998356408704,2.229646914210615e-25,2.290544846558976e-19,1.4534690160955355e-11,1.757446547142656e-10,1.4534691719940796e-11,1.757444652687163e-10,1.405403067533151e-21,1.9233121837141094e-20,1.892403496463474e-16,1.8922088608861485e-16,1.2766134047223728e-18,3.516020556231523e-22,9.354127556946994e-22,6.438462309829829e-13,2.3046601324634223e-19,2.8148161409623068e-18,7.372850813615581e-20,1.643576760922914e-06,2.0425686995267115e-19,6.341053850739549e-25,4.305950884397043e-27,4.802984288231227e-30,6.438462278821453e-13,1.2732903346170648e-23,4.167284922482224e-23,6.994514592774267e-22,5.891783940172849e-30,1.6150233517197843e-29
2.687270685004933e-13,0.1319374785710183,3.76,0.0,0.7112910811395686,0.9999978110929302,5.185832068003437e-25,4.0659094093667264e-19,1.9363860921688063e-11,2.341361298629106e-10,1.936386368895533e-11,2.3413579361724437e-10,2.496059680478697e-21,3.413197810388109e-20,3.358809443094627e-16,3.3584672244947205e-16,2.265836923004975e-18,8.177100566416844e-22,1.8538871999385373e-21,8.577652904285191e-13,4.090776616118842e-19,3.8739125982443765e-18,1.308370474594533e-19,2.1888877055491193e-06,3.625341816989053e-19,1.1255319598665646e-24,1.0014221349370027e-26,9.396179721004935e-30,8.577652847966294e-13,2.8693385165573417e-23,7.426520011062297e-23,1.241113548418517e-21,1.159349685395e-29,3.755433226295882e-29
3.357452171056835e-13,0.13193747857243154,3.76,0.0,0.711291081076134,0.9999972661609628,1.0016127876695567e-24,6.347479609104669e-19,2.4193028700868604e-11,2.925276050044293e-10,2.4193033020645823e-11,2.9252708013262253e-10,3.8988231972379e-21,5.327179047978559e-20,5.243019096941325e-16,5.242487665871901e-16,3.536894899575717e-18,1.5792358899096723e-21,3.1966412271249802e-21,1.0716843500504247e-12,6.386005944253554e-19,4.99481859257137e-18,2.0419737622346377e-19,2.7338148434053787e-06,5.65907577904659e-19,1.757027352889331e-24,1.9340381191089447e-26,1.602978825909353e-29,1.0716843410586603e-12,5.375977457071149e-23,1.1639572301961372e-22,1.936821164928614e-21,1.989368822639907e-29,7.251748377876652e-29
4.027633657108737e-13,0.1319374785738448,3.76,0.0,0.7112910810126994,0.9999967216125217,1.7212989038953153e-24,9.135436445812189e-19,2.9022193500477303e-11,3.5091908013882174e-10,2.9022199716938546e-11,3.5091832481492955e-10,5.6143408402642376e-21,7.665064474517592e-20,7.54503108622234e-16,7.54426863864584e-16,5.089780455920923e-18,2.7137472992054438e-21,5.041225565066937e-21,1.2856034099000637e-12,9.1904545185307e-19,6.17755074535743e-18,2.9380018364829874e-19,3.2783584551414752e-06,8.143769737513705e-19,2.5286163195424174e-24,3.3234381872310417e-26,2.5052844881612451e-29,1.2856033966682393e-12,8.965417499875795e-23,1.6818445326444607e-22,2.7864388012029832e-21,3.1274377814710256e-29,1.2459481832264147e-28
5.367996629212541e-13,0.1319374785766713,3.76,0.0,0.7112910808858304,0.9999956336651276,4.0623812683449635e-24,1.6231232812015549e-18,3.868051416867228e-11,4.677020303862279e-10,3.8680525210813475e-11,4.67700688680634e-10,9.986154173045262e-21,1.3611803861709801e-19,1.3402456737848093e-15,1.3401106166323018e-15,9.041007555131792e-18,6.403508960465643e-21,1.053757649510837e-20,1.7134415304823737e-12,1.6327441524613956e-18,8.728558193250863e-18,5.21697053970658e-19,4.3662961904601904e-06,1.4466034348310427e-18,4.492171286552103e-24,7.842176501724485e-26,5.162524850356839e-29,1.7134415059300448e-12,1.987639306659578e-22,3.012026677501904e-22,4.946877916361322e-21,6.524473542070449e-29,2.939039149227431e-28
6.708359601316346e-13,0.13193747857949772,3.76,0.0,0.7112910807589613,0.9999945472485778,7.923587829007404e-24,2.5354741132280396e-18,4.8338822941582105e-11,5.844849806051297e-10,4.8338840185470586e-11,5.844828852149642e-10,1.5616506421877514e-20,2.1251935179603468e-19,2.0931075783006404e-15,2.0928967841458647e-15,1.4119464968089547e-17,1.2487737518727926e-20,1.8943490703584263e-20,2.1412796525732447e-12,2.5502601457119204e-18,1.1527063671284867e-17,8.14455655239462e-19,5.452703080975046e-06,2.2592129091456355e-18,7.016388586107002e-24,1.5293353832883859e-25,9.181658735088551e-29,2.141279612582056e-12,3.6526853755987765e-22,4.742473589978064e-22,7.721383820573584e-21,1.1746385452173534e-28,5.729674743162486e-28
9.389085545523954e-13,0.13193747858515073,3.76,0.0,0.711291080505223,0.9999923789994232,2.1723238693397485e-23,4.9690756026543075e-18,6.765540486216209e-11,8.180508809574196e-10,6.765543863608552e-11,8.180467762919026e-10,3.067266816449871e-20,4.1606505578907246e-19,4.100185197350796e-15,4.099771619704755e-15,2.7657859486721023e-17,3.422365963151527e-20,4.686701446348832e-20,2.9969559028593415e-12,4.997100026770324e-18,1.786707958765503e-17,1.5942728314476778e-18,7.620932916926464e-06,4.42557830044415e-18,1.374757105443462e-23,4.191275648550752e-25,2.237838337618845e-28,2.996955818056731e-12,8.93395261205752e-22,9.440865075364402e-22,1.5108452533960725e-20,2.9349603411737695e-28,1.5691998234019544e-27
1e-12,0.1319374785908037,3.76,0.0,0.7112910804473984,0.9999918857277862,2.6247042852674157e-23,5.637358576379784e-18,7.205748159895385e-11,8.71278546718434e-10,7.205751990947066e-11,8.712738905257685e-10,3.4815086407854856e-20,4.719080549041075e-19,4.6511081585597e-15,4.650638709973272e-15,3.137392649815306e-17,4.1347125819097195e-20,5.568846076636764e-20,3.191957183955496e-12,5.668905171092465e-18,1.9450605428266943e-17,1.8081872209804618e-18,8.114200151409238e-06,5.020225179580423e-18,1.559559041325819e-23,5.063668715958362e-25,2.652145773485491e-28,3.191957086086329e-12,1.0531541734545725e-21,1.0748365098729368e-21,1.7134124377503603e-20,3.4979467890114897e-28,1.8955265748066895e-27
1.2069811489731563e-12,0.1319374785908037,3.76,0.0,0.711291080251485,0.9999902168478619,4.6162224180719786e-23,8.215530322512682e-18,8.697193938357566e-11,1.0516167811956944e-09,8.697199518681121e-11,1.0516099980505519e-09,5.082256411371163e-20,6.871702273099866e-19,6.775727536075811e-15,6.775041867732494e-15,4.570454068624784e-17,7.26997839979842e-20,9.358766297955459e-20,3.852632163922413e-12,8.260285385405588e-18,2.5198622410862123e-17,2.632680559484761e-18,9.783065159045315e-06,7.313467947718851e-18,2.272368870857169e-23,8.90335448108692e-25,4.4245578996045e-28,3.852632013092342e-12,1.7127439604217045e-21,1.5850482332188563e-21,2.493935160939464e-20,5.9421612052786215e-28,3.331214884680626e-27
1.7431263378146782e-12,0.1319374786021096,3.76,0.0,0.7112910797440088,0.9999859107690712,1.3915305158024506e-22,1.7151820985696955e-17,1.2560486671202863e-10,1.5187485813302123e-09,1.2560498305839714e-10,1.5187344336321282e-09,1.0656201446285239e-19,1.4315903215266892e-18,1.413217273378177e-14,1.4130730679332504e-14,9.532107137389383e-17,2.1898086614437304e-19,2.625142370101437e-19,5.563984731032529e-12,1.723865861222263e-17,4.2840383459889557e-17,5.4829919545338454e-18,1.4089105309399024e-05,1.5253799302289132e-17,4.7416828030671737e-23,2.6818120003837656e-24,1.2258975455449665e-27,5.5639843718467075e-12,4.285795736548741e-21,3.4095515987677786e-21,5.189966274796545e-20,1.7270503968513106e-27,1.0020336079718936e-26
2.225657007772048e-12,0.13193747861228491,3.76,0.0,0.7112910792872804,0.9999820559804489,2.8984258975690294e-22,2.798655411579406e-17,1.603743404128891e-10,1.939167201061386e-09,1.6037453002218302e-10,1.9391441366349662e-09,1.7454525748775938e-19,2.3314471175853947e-18,2.3039038420300488e-14,2.303666784942101e-14,1.5539004642604157e-16,4.558175133569236e-19,5.267273282250278e-19,7.104202110028551e-12,2.8118549545830674e-17,6.211926180179538e-17,8.926949061473538e-18,1.794385915311259e-05,2.486765859096971e-17,7.73336295251024e-23,5.58231750795826e-24,2.4432122634791286e-27,7.104201459024875e-12,7.73082926110378e-21,5.7100079675728295e-21,8.44392462935926e-20,3.58007651426057e-27,2.083366184906653e-26
2.7081876777294176e-12,0.13193747862246025,3.76,0.0,0.7112910788305521,0.9999782206828378,5.225231137148798e-22,4.1473775004148105e-17,1.9514366241246104e-10,2.3595858204232205e-09,1.9514394305051627e-10,2.3595516711207474e-09,2.5964699103245704e-19,3.4483782653597723e-18,3.4111599203265425e-14,3.4108058929973255e-14,2.3005929441266792e-16,8.212017841459309e-19,9.260820313100314e-19,8.644419573148117e-12,4.165500180125386e-17,8.462661117596347e-17,1.3199915499876142e-17,2.1779121983548174e-05,3.681917620697444e-17,1.1454773733117033e-22,1.0057146244936291e-23,4.27583184196901e-27,8.644418512381785e-12,1.2262190182251908e-20,8.677988877547293e-21,1.2476917328357993e-19,6.505218885796712e-27,3.7491048212352743e-26
3.1907183476867872e-12,0.13193747863263558,3.76,0.0,0.7112910783738241,0.9999744047776669,8.551003280856076e-22,5.762060402229693e-17,2.299128334067552e-10,2.7800044394157564e-09,2.2991322281996284e-10,2.779957037117076e-09,3.6209651090101916e-19,4.781705588794967e-18,4.7349806303106283e-14,4.734484892747132e-14,3.1932635193780183e-16,1.3430010445717093e-18,1.4884061909902408e-18,1.0184637138844517e-11,5.785239732808102e-17,1.1036840347409003e-16,1.8298605068074747e-17,2.5594992371785654e-05,5.110832228815693e-17,1.5906804569145124e-22,1.644760174325005e-23,6.849157513062999e-27,1.0184635531917938e-11,1.7879462622208463e-20,1.235544800007473e-20,1.728420805771769e-19,1.080310070287334e-26,6.124335165146263e-26
3.673249017644157e-12,0.13193747864281088,3.76,0.0,0.7112910779170961,0.999970608166872,1.3055288519264906e-21,7.643416205906968e-17,2.6468185408831167e-10,3.2004230580390405e-09,2.646823700036123e-10,3.2003602346514288e-09,4.821223822059347e-19,6.3307530699202034e-18,6.275361105338777e-14,6.274698297478434e-14,4.2318875714367183e-16,2.0490820644322918e-18,2.2415194902797257e-18,1.1724854825570706e-11,7.671510556036734e-17,1.393506105497874e-16,2.4219744831343676e-17,2.939156838208246e-05,6.773506710891575e-17,2.1090344877092265e-22,2.5094984614470958e-23,1.0288589002624974e-26,1.1724852517633832e-11,2.458153093926027e-20,1.6784076978629948e-20,2.2861090044947692e-19,1.6803253311461418e-26,9.333548694069432e-26
4.1557796876015264e-12,0.13193747865298622,3.76,0.0,0.7112910774603682,0.9999668307528904,1.8918119513214332e-21,9.792156798510198e-17,2.9945072514623505e-10,3.6208416762931288e-09,2.9945138527111315e-10,3.6207612637511582e-09,6.199524452114659e-19,8.09484683153292e-18,8.032296489945721e-14,8.031440632970227e-14,5.416440496937199e-16,2.9673109810637657e-18,3.2132334562101626e-18,1.3265072651779269e-11,9.824748100661583e-17,1.715792042098552e-16,3.0960075002802435e-17,3.3168947577023715e-05,8.66993810785671e-17,2.7006284064502645e-22,3.6340592083520746e-23,1.471952435898442e-26,1.3265069469529964e-11,3.236911087606446e-20,2.2005308395365925e-20,2.9202885724658983e-19,2.48639628778268e-26,1.3500648137778684e-25
5.120841027516266e-12,0.13193747867333688,3.76,0.0,0.7112910765469129,0.999959333127432,3.544180813726713e-21,1.489463971945314e-16,3.6898802113174356e-10,4.461678911693969e-09,3.68989022720379e-10,4.461556816755569e-09,9.499331505862251e-19,1.2265487600968687e-17,1.2195812617486137e-13,1.2194490256882202e-13,8.223234625446916e-16,5.551673772503723e-18,5.92367125390429e-18,1.6345508796451947e-11,1.4933859016933255e-16,2.4579943821604714e-16,4.6885328220808296e-17,4.066650345546457e-05,1.3164059872278577e-16,4.1038916655530446e-22,6.79916497917521e-23,2.70574895170377e-26,1.6345503271864895e-11,5.120448546062234e-20,3.4990115112294847e-20,4.416264248665755e-19,4.873386437929406e-26,2.5201393873094416e-25
6.085902367431005e-12,0.13193747869368752,3.76,0.0,0.7112910756334582,0.9999519111305196,5.957183451329463e-21,2.1075203748042982e-16,4.3852472680950377e-10,5.302516145618862e-09,4.385261404582246e-10,5.302343696346686e-09,1.353847239963238e-18,1.72882785475121e-17,1.722549038520832e-13,1.7223590212260506e-13,1.1613449374744065e-15,9.319004821605294e-18,9.842051019246485e-18,1.9425945720475224e-11,2.1116030522781079e-16,3.330768787298925e-16,6.604854190642061e-17,4.808843078008355e-05,1.8593174110262437e-16,5.801181738592684e-22,1.1413107019942325e-22,4.4866198525469035e-26,1.942593693892666e-11,7.43923604958132e-20,5.1636315786436535e-20,6.212662299783055e-19,8.584149563000364e-26,4.220635713163537e-25
7.050963707345744e-12,0.13193747871403821,3.76,0.0,0.711291074720004,0.9999445639995228,9.276599261498345e-21,2.833954385278768e-16,5.080608475699773e-10,6.143353378068517e-09,5.080627437192591e-10,6.143121902738858e-09,1.8334914729024336e-18,2.3157905326092648e-17,2.31212913456255e-13,2.3118697148551144e-13,1.5586888463497279e-15,1.449220790418792e-17,1.519056835158694e-17,2.2506383571454955e-11,2.837470003346736e-16,4.3345929793456974e-16,8.842410753421222e-17,5.543549218081511e-05,2.495725762766083e-16,7.793210111508688e-22,1.7748907828741595e-22,6.914876377950463e-26,2.2506370470719147e-11,1.0193215308856322e-19,7.226617006867065e-20,8.30584440728657e-19,1.4009069502586175e-25,6.548573129604738e-25
8.981086387175223e-12,0.13193747875473946,3.76,0.0,0.7112910728930969,0.9999300913217808,1.9221522093536357e-20,4.614233126377568e-16,6.471313556473872e-10,7.825027838545536e-09,6.471344274953759e-10,7.824652296774595e-09,3.027103030552944e-18,3.741656956269002e-17,3.751110986644282e-13,3.750675947147058e-13,2.5282655667198434e-15,2.994779044696658e-17,3.106616618498059e-17,2.8667262644674884e-11,4.613518584168465e-16,6.737301559228573e-16,1.4271083968363826e-16,6.990803070585841e-05,4.049024070596405e-16,1.2664327613312606e-21,3.6678142114995775e-22,1.41147754370058e-25,2.866723712851173e-11,1.7005754896091953e-19,1.2674693063191253e-19,1.3368221132873279e-18,3.1783927383347256e-25,1.3470467963696343e-24
1e-11,0.13193747878802742,3.76,0.0,0.7112910719286716,0.9999225687099483,2.657131607831839e-20,5.731341226275876e-16,7.205458895333812e-10,8.712785395845293e-09,7.205496949898203e-10,8.712319813286762e-09,3.7870696194111956e-18,4.628706006581359e-17,4.650453960717485e-13,4.649905356883586e-13,3.1341046720727018e-15,4.1340182091657876e-17,4.271540467839706e-17,3.191959874768496e-11,5.726225673187361e-16,8.219167390645414e-16,1.7644159095186055e-16,7.743056903215642e-05,5.019827427396233e-16,1.5714337321034e-21,5.063115317797531e-22,1.9394445214240262e-25,3.1919564324540363e-11,2.1303009327059856e-19,1.632981754587725e-19,1.6504009031548105e-18,4.598972351695667e-25,1.854970844140425e-24
1.0559655655168772e-11,0.13193747878802742,3.76,0.0,0.7112910713989449,0.9999184709199912,3.131111519465685e-20,6.397386920839675e-16,7.608698049171675e-10,9.200401353073672e-09,7.60874046441336e-10,9.199882201546115e-09,4.243683337237714e-18,5.1551299446784686e-17,5.185505801296624e-13,5.184888411247819e-13,3.4944977370841416e-15,4.867640335912584e-17,5.0202371991785556e-17,3.3706000455911494e-11,6.389082712682277e-16,9.096146116888027e-16,1.964459373891579e-16,8.152831861099728e-05,5.597398241951292e-16,1.7530713791937048e-21,5.961636663380271e-22,2.2786843129632114e-25,3.370596036385446e-11,2.3869258098720164e-19,1.8584216724342198e-19,1.8360627860648323e-18,5.553058371373786e-25,2.181244963472863e-24
1.2138224923162321e-11,0.13193747882131532,3.76,0.0,0.7112910699047943,0.9999070416342372,4.766090151178328e-20,8.477575917831578e-16,8.746067542362612e-10,1.0575774863667656e-08,8.746123519693226e-10,1.057508890309917e-08,5.6847805448001e-18,6.788704193160019e-17,6.851591437754561e-13,6.850754592737253e-13,4.616533429546456e-15,7.393087083486942e-17,7.591641985112787e-17,3.874474257785079e-11,8.45686573494081e-16,1.1811549390963772e-15,2.5846533032119516e-16,9.295749045848395e-05,7.395902576621499e-16,2.319451908732445e-21,9.054767997158162e-22,3.4435111900365075e-25,3.874468323732109e-11,3.1894841156149933e-19,2.594572122027418e-19,2.4103507571783335e-18,9.029641323776839e-25,3.300510788487036e-24
1.371679419115587e-11,0.13193747885460325,3.76,0.0,0.711291068410645,0.9998958003213595,6.892879135409859e-20,1.085729163748187e-15,9.88342225864303e-10,1.1951148370333669e-08,9.883493656545573e-10,1.1950272402323984e-08,7.357970940362392e-18,8.640138685250106e-17,8.749351493339833e-13,8.748255994740692e-13,5.894287337037859e-15,1.066864433576017e-16,1.091773869992673e-16,4.3783489656320545e-11,1.0818320567631123e-15,1.4885601856214359e-15,3.2866210222882553e-16,0.00010419868940746579,9.444527436848092e-16,2.9658856867939493e-21,1.306667911937966e-21,4.949851126834898e-25,4.378340574892791e-11,4.1082270794276357e-19,3.4890320864120264e-19,3.0582055849794055e-18,1.38967999889628e-24,4.7449971717018164e-24
