Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42)
9.451133363657477e-13,0.27461810556065147,3.76,0.0,0.9252844660149285,0.9999963650893187,2.1477844488679794e-24,8.477938742763101e-19,2.5106706599649146e-11,2.996866592293714e-10,2.5106710779848512e-11,2.996859925149191e-10,2.5002501721108958e-21,3.442295689714729e-20,6.659098246533518e-16,6.658543731281114e-16,3.1598466602658196e-18,4.20291646496956e-21,4.2027030385016896e-21,1.3571003398942445e-12,8.473583608943746e-19,3.0531917699446045e-18,2.286564559576946e-19,3.6348855741229986e-06,8.189527846101776e-19,2.011712527684783e-24,2.8508482013549246e-26,2.184335899667119e-29,1.3571003379054945e-12
1e-12,0.27461810556866345,3.76,0.0,0.9252844659959876,0.9999961546405524,2.5441151751944633e-24,9.491555106380178e-19,2.6564754448445304e-11,3.1709071038756353e-10,2.6564759128213664e-11,3.170899639869551e-10,2.799730998412404e-21,3.85351484441374e-20,7.454995855717107e-16,7.454374602959818e-16,3.537508760147401e-18,4.978332680304678e-21,4.97804450629853e-21,1.4359128031532126e-12,9.486540305981164e-19,3.2949693022765386e-18,2.55966820921575e-19,3.845332882391169e-06,9.16834566739628e-19,2.2521936881463767e-24,3.376815905024387e-26,2.5011478440318856e-29,1.4359128007972366e-12
1.4658537487917391e-12,0.27461810556866345,3.76,0.0,0.9252844658352255,0.9999943712894043,8.014308577947161e-24,2.040069666413562e-18,3.894000684639691e-11,4.6480860647077496e-10,3.894001690045681e-11,4.6480700266261177e-10,6.027686028206192e-21,8.2763735993212e-20,1.6018685307301768e-15,1.6017336676041565e-15,7.601037439419227e-18,1.5678677935941697e-20,1.5676946213775797e-20,2.104838169231144e-12,2.0387381329905037e-18,5.632207721080928e-18,5.496588845065829e-19,5.628671654316506e-06,1.970023512198226e-18,4.840068942485938e-24,1.0634914189496103e-25,6.391076884923538e-29,2.104838161805896e-12
1.9865941612177306e-12,0.27461810557667554,3.76,0.0,0.9252844656555225,0.9999923838370778,1.9953118336712672e-23,3.7482040606658405e-18,5.277327698698238e-11,6.299305536662195e-10,5.2773295449189444e-11,6.299276079662662e-10,1.1095289194087295e-20,1.51934207219118e-19,2.9421310707896105e-15,2.9418795673942777e-15,1.3960573943966057e-17,3.9025218419516606e-20,3.901893972317961e-20,2.8525760040521753e-12,3.7452362931745426e-18,8.849003863741673e-18,1.0088500829730052e-18,7.616110146201835e-06,3.61832433357794e-18,8.891206691917992e-24,2.6471041424695007e-25,1.382615550858411e-28,2.8525759855627217e-12
2.507334573643722e-12,0.27461810558468763,3.76,0.0,0.9252844654758197,0.9999904027121276,4.012512611636819e-23,5.97269944104506e-18,6.660651711118458e-11,7.950525008157072e-10,6.660654651375079e-11,7.950478084284756e-10,1.7713041454978168e-20,2.419024851468762e-19,4.686692636404483e-15,4.686285287298033e-15,2.2238368547725038e-17,7.845941928806017e-20,7.844311037546322e-20,3.600313846357531e-12,5.9671390131693255e-18,1.2704080002956637e-17,1.6059401051804301e-18,9.597221261320768e-06,5.763852048133279e-18,1.4165734621005383e-23,5.321963340929803e-25,2.5350293448005143e-28,3.6003138091759725e-12
3.0280749860697135e-12,0.2746181055926996,3.76,0.0,0.9252844652961167,0.9999884278944072,7.069345998051599e-23,8.714058212886262e-18,8.043972730850254e-11,9.601744479192416e-10,8.043977018156446e-11,9.601676040518256e-10,2.5890909375937595e-20,3.5263673305565494e-19,6.835548426141637e-15,6.834944049693175e-15,3.243433367445791e-17,1.381982399708715e-19,1.3816319893002882e-19,4.348051698147452e-12,8.704731871378315e-18,1.7197935964057514e-17,2.340639614995582e-18,1.1572025146496095e-05,8.406603464683842e-18,2.0664261592401038e-23,9.374117668578555e-25,4.182423613834758e-28,4.348051632645647e-12
3.548815398495705e-12,0.27461810560071176,3.76,0.0,0.9252844651164138,0.9999864593638348,1.1382338990973854e-22,1.197278278363698e-17,9.427290766815158e-11,1.1252963949768265e-09,9.427296653976967e-11,1.1252869948388943e-09,3.563884387985763e-20,4.841051642790411e-19,9.388693645749056e-15,9.387849084799748e-15,4.454838180126632e-17,2.2245855651500854e-19,2.223920957410978e-19,5.0957895614221475e-12,1.1958299840709557e-17,2.2331071573561462e-17,3.2126598986604234e-18,1.3540541882997974e-05,1.1546575401612786e-17,2.8387396463124835e-23,1.5089613145311789e-24,6.410871984772053e-28,5.095789455971746e-12
4.590296223347688e-12,0.27461810561673583,3.76,0.0,0.9252844647570082,0.9999825410841162,2.4643909596822495e-22,2.0044338947969362e-17,1.2193917922997942e-10,1.455540288954168e-09,1.2193927767458384e-10,1.4555245619144628e-09,5.98846429581388e-20,8.091176647735379e-19,1.5707833231092592e-14,1.5706370930693527e-14,7.453037721422321e-17,4.814106788799561e-19,4.812237805181674e-19,6.591265330426515e-12,2.0014498169432006e-17,3.4517181035867245e-17,5.367510846113667e-18,1.7458793928998266e-05,1.9318168154714805e-17,4.750992528814048e-23,3.2654791697367085e-24,1.2955218958181027e-27,6.591265102193216e-12
5.631777048199671e-12,0.27461810563276,3.76,0.0,0.9252844643976025,0.9999786477136077,4.553365668987397e-22,3.0191387212889753e-17,1.496053325048247e-10,1.7857841827477784e-09,1.49605480609728e-10,1.785760509675651e-09,9.052973798576326e-20,1.2166866791138575e-18,2.3644073179068658e-14,2.3641796820466055e-14,1.121836556517964e-16,8.890489727387858e-19,8.886243399717771e-19,8.086741169371651e-12,3.013800187342173e-17,4.9266407003016653e-17,8.068195477245828e-18,2.1352136763437396e-05,2.9078605041743993e-17,7.153819181567825e-23,6.030580317252074e-24,2.285663756014561e-27,8.08674074784038e-12
6.673257873051654e-12,0.274618105648784,3.76,0.0,0.925284464038197,0.9999747790939659,7.579139680793301e-22,4.24179468976962e-17,1.77271368196425e-10,2.1160280763577173e-09,1.772715760323073e-10,2.115994838142808e-09,1.2765318307365294e-19,1.7065596842842811e-18,3.319737538756731e-14,3.319407287117768e-14,1.575075188070403e-16,1.47910538619051e-18,1.4782666150671095e-18,9.582217094258133e-12,4.233106935443414e-17,6.65827481137923e-17,1.1312426056230409e-17,2.5220728729366133e-05,4.08278609453322e-17,1.0047706668791263e-22,1.0033091543900184e-23,3.6803682170326165e-27,9.582216392913244e-12
8.75621952275562e-12,0.2746181056808322,3.76,0.0,0.9252844633193864,0.9999671154788948,1.7138686864756176e-21,7.3125678082808e-17,2.3260308962327534e-10,2.7765158630268776e-09,2.3260344706657287e-10,2.7764586372758398e-09,2.216501373160349e-19,2.9322114224480977e-18,5.715501471789713e-14,5.714896051412235e-14,2.711642100635217e-16,3.3413949880459508e-18,3.3389026169203715e-18,1.2573169265855731e-11,7.29348828631206e-17,1.0893277052586717e-16,1.942242178207003e-17,3.2884288444483026e-05,7.0292730053908e-17,1.7310612376026418e-22,2.266563845715237e-23,7.958881808128223e-27,1.2573167681336055e-11
1e-11,0.2746181057128805,3.76,0.0,0.9252844628901696,0.9999625857657463,2.5543446727853112e-21,9.544920982545639e-17,2.6564261067696427e-10,3.1709070962525985e-09,2.6564307657556645e-10,3.1708324589309386e-09,2.9054363759854555e-19,3.819748601521471e-18,7.454473387581652e-14,7.453654991930287e-14,3.536578827575456e-16,4.977067089307108e-18,4.972823667581154e-18,1.4359130344399577e-11,9.516812240054189e-17,1.391380836333879e-16,2.5289980659412816e-17,3.741396853593365e-05,9.168007078582551e-17,2.2586609215626473e-22,3.376107884251659e-23,1.1644025330292913e-26,1.4359127984146355e-11
1.0839181172459586e-11,0.2746181057128805,3.76,0.0,0.9252844626005762,0.9999595489921055,3.2541596511554742e-21,1.1219968808583124e-16,2.8793434905411e-10,3.4370036489623623e-09,2.87934896187688e-10,3.4369159594739966e-09,3.4250311963143987e-19,4.484068112341246e-18,8.75804485663224e-14,8.75706051587338e-14,4.1549488062882615e-16,6.338112816718445e-18,6.332252993190893e-18,1.556412197321655e-11,1.1184382008226442e-16,1.615992381133157e-16,2.967938706992438e-17,4.045071987177109e-05,1.0771257742644706e-16,2.654360604406218e-22,4.299367765575898e-23,1.468188515416561e-26,1.5564118967461644e-11
1.500510447186752e-11,0.27461810577697693,3.76,0.0,0.925284461162957,0.9999447024945576,8.649867450573585e-21,2.1557517092585868e-16,3.985955037628962e-10,4.757979218636116e-09,3.9859654999169085e-10,4.757811173698267e-09,6.6726849088494015e-19,8.558438482611676e-18,1.678334976156749e-13,1.6781245986873067e-13,7.961559412871125e-16,1.6814078854472823e-17,1.6792535827068995e-17,2.154602950718772e-11,2.1464785584961953e-16,2.980094710204934e-16,5.656253782591533e-17,5.5297106677227845e-05,2.0641642600346427e-16,5.093544238115258e-22,1.14058247967505e-22,3.766456964076025e-26,2.1546021532821157e-11
1.8637780094108572e-11,0.2746181058328689,3.76,0.0,0.9252844599093578,0.9999320619205018,1.6603849315199528e-20,3.333382081016418e-16,4.950903215935452e-10,5.909866902280464e-09,4.950919326215241e-10,5.909607645841223e-09,1.0440398631020822e-18,1.3157419005521552e-17,2.5892689359761354e-13,2.5889151084985923e-13,1.2281817981332106e-15,3.2220031250469295e-17,3.2168740073736696e-17,2.6762242210034578e-11,3.3157425638413313e-16,4.509439694750063e-16,8.68444896527814e-17,6.793758414570812e-05,3.184551746953756e-16,7.867399855209752e-22,2.1856841858733586e-22,7.092720296956977e-26,2.6762226928548713e-11
2.2270455716349625e-11,0.27461810588876073,3.76,0.0,0.9252844586557596,0.9999196994259476,2.837567545701241e-20,4.770114542418661e-16,5.915838114213328e-10,7.061754583711659e-09,5.91586107231209e-10,7.061384420495405e-09,1.5113902790312905e-18,1.872014325685965e-17,3.696879193961644e-13,3.6963322398334586e-13,1.753423328692964e-15,5.496904156942693e-17,5.486447437868299e-17,3.1978458389035286e-11,4.7401273103173e-16,6.357177453928362e-16,1.2340147237032303e-16,8.029998209404685e-05,4.546863852920503e-16,1.1246083384870805e-21,3.7289576763921767e-22,1.1957189730563042e-25,3.19784323172892e-11
2.5903131338590677e-11,0.27461810594465264,3.76,0.0,0.9252844574021627,0.9999076088935436,4.472467155702918e-20,6.46765499194633e-16,6.880760005047214e-10,8.213642262939696e-09,6.880791003667458e-10,8.213141498454199e-09,2.072526121114192e-18,2.52363696636189e-17,5.001150223886865e-13,5.00035383154182e-13,2.3718513829938275e-15,8.649184115528555e-17,8.630048095675646e-17,3.719467872294745e-11,6.420534329811558e-16,8.525005014975587e-16,1.661422406549881e-16,9.239041787358456e-05,6.151090778880985e-16,1.5231661331631614e-21,5.867488787331914e-22,1.865198963018053e-25,3.719463769904258e-11
2.953580696083173e-11,0.2746181060005446,3.76,0.0,0.925284456148567,0.9998957843404194,6.641514662055589e-20,8.427709387733498e-16,7.84566915520354e-10,9.365529939976344e-09,7.845709379907321e-10,9.364878880495638e-09,2.730619612202141e-18,3.269596585455592e-17,6.502066639619966e-13,6.500957876658697e-13,3.0834369178433908e-15,1.2821900088546247e-16,1.278955754456668e-16,4.2410903890475436e-11,8.357852192730873e-16,1.1014619441391618e-15,2.1497687893668678e-16,0.00010421487435478321,7.997222913893748e-16,1.982620012043013e-21,8.698359476080283e-22,2.746922939389661e-25,4.2410843073808874e-11
3.3168482583072786e-11,0.2746181060564365,3.76,0.0,0.9252844548949722,0.9998842199153092,9.421639282227702e-20,1.06519837438032e-15,8.810565825755322e-10,1.0517417614835122e-08,8.810616454948406e-10,1.0516596567382847e-08,3.48880916915081e-18,4.1088907511902745e-17,8.199613190907524e-13,8.198122517999249e-13,3.888150994174414e-15,1.8158093198986112e-16,1.8106665011882796e-16,4.7627134570270717e-11,1.055295668857101e-15,1.3827717828921888e-15,2.6981678244593567e-16,0.00011577920280317207,1.0085250829717437e-15,2.5031766098373695e-21,1.2318647876011647e-21,3.870100355160715e-25,4.7627048441588066e-11
3.680115820531384e-11,0.2746181061123285,3.76,0.0,0.9252844536413787,0.9998729098956162,1.2890268567866342e-19,1.3142184126534729e-15,9.775450272209556e-10,1.1669305287531321e-08,9.775512477125553e-10,1.1668294559864492e-08,4.350199767502415e-18,5.040527718743454e-17,1.0093774759081977e-12,1.00918260436711e-12,4.78596477433574e-15,2.4800788715348323e-16,2.472286774120387e-16,5.284337144093235e-11,1.3006711011558501e-15,1.6965997301766124e-15,3.305746377371313e-16,0.00012708912581564186,1.2415165275300058e-15,3.085042553693784e-21,1.6825428370667783e-21,5.263939192232512e-25,5.284325380238015e-11
4.406650944979595e-11,0.2746181062241123,3.76,0.0,0.9252844511341949,0.9998510308097112,2.220524312363171e-19,1.8927187480222862e-15,1.1705183487705597e-09,1.3973080626505924e-08,1.170527232900027e-09,1.3971631464535792e-08,6.394838770443616e-18,7.176915870340078e-17,1.4471883106659288e-12,1.4468763603153596e-12,6.860776588253676e-15,4.2577709348204936e-16,4.2417589952982344e-16,6.327586646899126e-11,1.8693559945686102e-15,2.422488812210773e-15,4.695013010462774e-16,0.00014896801830334853,1.780061760831822e-15,4.4335289515291165e-21,2.8886744820128217e-21,8.98042578530084e-25,6.327566450300293e-11
5.133186069427805e-11,0.27461810633589606,3.76,0.0,0.925284448627015,0.9998301037715466,3.521582611600243e-19,2.5796368901346523e-15,1.3634870738928912e-09,1.6276855957057585e-08,1.36349908150738e-09,1.6274889600225274e-08,8.888720724807812e-18,9.671036562608942e-17,1.9636273215050374e-12,1.963159960916009e-12,9.307643591901122e-15,6.729655089167532e-16,6.700187511719902e-16,7.370839440241269e-11,2.5425059288396995e-15,3.2804869330918992e-15,6.31083491356151e-16,0.00016989486297573864,2.4153509255944737e-15,6.02973207915605e-21,4.565883148467471e-21,1.4130017702190716e-24,7.370807517567709e-11
5.859721193876016e-11,0.27461810644767987,3.76,0.0,0.9252844461198391,0.9998100873508907,5.255937973383324e-19,3.3763378464146634e-15,1.556451388177341e-09,1.8580631279371782e-08,1.55646697332905e-09,1.8578068972444064e-08,1.1855517363869461e-17,1.2515328950137283e-16,2.5586828466744813e-12,2.5580165172815834e-12,1.2126338478179823e-14,1.0010095514390873e-15,9.960082437745291e-16,8.414096066814665e-11,3.3207679263292055e-15,4.271951858152084e-15,8.146672922913078e-16,0.00018991109006389684,3.147377206757756e-15,7.875304702333589e-21,6.791815544359248e-21,2.0946327332158832e-24,8.414048582040264e-11
6.586256318324228e-11,0.27461810655946367,3.76,0.0,0.925284443612667,0.9997909419191618,7.488124086275039e-19,4.284186676579954e-15,1.7494114694229166e-09,2.0884406593661935e-08,1.7494310803435937e-09,2.0881169586510383e-08,1.531839861346088e-17,1.5702392398705225e-16,3.2323433982538333e-12,3.231429334531916e-12,1.5316635329445355e-14,1.4213431959358235e-15,1.4133649930668905e-15,9.457357069234453e-11,4.204770528681474e-15,5.398241364755584e-15,1.0196176983906216e-15,0.0002090563281495985,3.976134025532235e-15,9.971899484683106e-21,9.64411300737198e-21,2.9662944874857053e-24,9.457289643717946e-11
7.312791442772439e-11,0.2746181066712474,3.76,0.0,0.9252844411054985,0.9997726295772511,1.0283472128901767e-18,5.3045484835437526e-15,1.942367487951376e-09,2.318818190016933e-08,1.9423915670268024e-09,2.3184191447559996e-08,1.930004247888175e-17,1.922498328650881e-16,3.984597652228427e-12,3.98338190135834e-12,1.8878309553772027e-14,1.945397998761117e-15,1.93327931465603e-15,1.0500622990036929e-10,5.195124285287893e-15,6.6607132327429486e-15,1.2453181051738299e-15,0.0002273684763414598,4.901615026581221e-15,1.232116899273984e-20,1.3200411669782203e-20,4.0513438694375434e-24,1.0500530702600747e-10
8.03932656722065e-11,0.2746181067830312,3.76,0.0,0.9252844385983334,0.9997551140797004,1.3708110794712316e-18,6.438788403942686e-15,2.135319606936185e-09,2.549195719916307e-08,2.1353485906806313e-09,2.548713456055712e-08,2.3822645468364404e-17,2.307601163250674e-16,4.815434438138146e-12,4.813857879134474e-12,2.2811137818343875e-14,2.5846031238676837e-15,2.566911325323212e-15,1.1543894371680673e-10,6.292422267564131e-15,8.060725234499804e-15,1.4911697724288676e-15,0.0002448837800977079,5.9238140646463225e-15,1.4924765701278892e-20,1.7538342633869983e-20,5.373135569617621e-24,1.154377175868867e-10
8.765861691668861e-11,0.274618106894815,3.76,0.0,0.9252844360911716,0.9997383607540405,1.7828966319871574e-18,7.688271598082071e-15,2.3282679827524703e-09,2.779573249093997e-08,2.328302301783129e-09,2.7789998930306042e-08,2.890793375018101e-17,2.7248537487671283e-16,5.724842728029827e-12,5.7228410902939226e-12,2.7114897978406087e-14,3.350385371132592e-15,3.3253910522917127e-15,1.2587171756547742e-10,7.497240618162665e-15,9.59963512440224e-15,1.7565912510714656e-15,0.00026163691188706,7.042725190273075e-15,1.7784341999090574e-20,2.273553216207439e-20,6.95502217421038e-24,1.25870128119817e-10
9.492396816117072e-11,0.27461810700659867,3.76,0.0,0.9252844335840129,0.9997223364279479,2.2713762497507894e-18,9.0543632406089e-15,2.5212127652930362e-09,3.0099507775824545e-08,2.5212528443044386e-09,3.009278456146157e-08,3.4577173639297494e-17,3.173576754629493e-16,6.712811626570361e-12,6.710315507910567e-12,3.178936901347176e-14,4.254169201127705e-15,4.219818536399401e-15,1.3630455686944706e-10,8.810139060889663e-15,1.1278800629060836e-14,2.04101785174191e-15,0.00027766104403295817,8.258342637012186e-15,2.0901550194169642e-20,2.8869601843067585e-20,8.820354202287141e-24,1.3630253862479848e-10
9.999999999999999e-11,0.27461810711838236,3.76,0.0,0.9252844318323556,0.9997115564195919,2.6616452442518383e-18,1.0078724640424084e-14,2.656014083733857e-09,3.170907024207228e-08,2.65605843586861e-09,3.170160887641649e-08,3.889570507240931e-17,3.5054018283423247e-16,7.44968073900224e-12,7.446795231320041e-12,3.527510987770512e-14,4.9735962826037964e-15,4.93130316469444e-15,1.43593637041398e-10,9.791837776488793e-15,1.253592328954415e-14,2.2507204122130837e-15,0.0002884409168405364,9.165031722071494e-15,2.323318791743708e-20,3.375262205924089e-20,1.030425143420721e-23,1.4359127745882894e-10
1.0218931940565284e-10,0.27461810711838236,3.76,0.0,0.9252844310768571,0.9997070093769659,2.843102066551468e-18,1.0538428513427857e-14,2.714154098195168e-09,3.240328305416881e-08,2.7142003559336003e-09,3.239549145853606e-08,4.085117990240776e-17,3.6531052469883787e-16,7.779330364402343e-12,7.77626524864601e-12,3.683433098358559e-14,5.307376750474217e-15,5.261263913840342e-15,1.467374670510328e-10,1.0231661293255525e-14,1.309957944005609e-14,2.34390123751936e-15,0.00029298790099234733,9.570660812753453e-15,2.4278042517133352e-20,3.601816869425117e-20,1.0992480129403954e-23,1.4673494910183095e-10
1.0945467065013495e-10,0.2746181072301661,3.76,0.0,0.9252844285697042,0.9996923492656468,3.505005970573371e-18,1.2141832598082622e-14,2.9070921190959545e-09,3.470705832635236e-08,2.907144968333876e-09,3.469811962590738e-08,4.775032472790909e-17,4.1627883994977435e-16,8.924388290687489e-12,8.920674564846414e-12,4.224956498024748e-14,6.5214278501851326e-15,6.46076750459153e-15,1.5717045353181073e-10,1.1762335415295544e-14,1.5063329206127885e-14,2.6647089785725105e-15,0.00030764781821245886,1.0979674290016238e-14,2.7915471125080124e-20,4.425884528447778e-20,1.3494746414528618e-23,1.571673595509144e-10
