Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48)
1.1501412672195491e-07,0.12790727363192875,3.76,0.0,0.6317506636323611,0.9999561005248856,7.387851815107874e-08,1.9080255910451747e-07,4.245494403645805e-05,0.00010282194399953402,7.735940135629407e-06,4.708882551488002e-05,7.819423681145244e-10,9.19461731878486e-12,1.972895156249183e-05,1.4875083939185097e-05,2.1240606098000948e-07,2.081276914304239e-05,7.682948776013177e-07,1.5513927130351548e-05,2.6028832000325986e-07
1.1709883988587754e-07,0.1279073283166459,3.76,0.0,0.6317475422579332,0.9999548474874438,7.906901477524865e-08,2.0057469018402013e-07,4.40529957971849e-05,0.00010514171097667317,7.886766828840168e-06,4.751007320854025e-05,7.967404914508802e-10,9.287890199888169e-12,2.0123955053561528e-05,1.5121257701791257e-05,2.208738457876615e-07,2.1645496600272318e-05,7.814191625846293e-07,1.617853535006944e-05,2.7497939746332255e-07
1.1918355304980017e-07,0.1279073833101123,3.76,0.0,0.6317443937729973,0.999953583887324,8.452265023390955e-08,2.1064218581683455e-07,4.567746752113487e-05,0.00010747524589383044,8.037952032092781e-06,4.7921812632859744e-05,8.113575389855654e-10,9.379270118197375e-12,2.0514963923803363e-05,1.5363365021879153e-05,2.2949470278480224e-07,2.2491788629621563e-05,7.94329756960684e-07,1.6856245050319862e-05,2.902182700305065e-07
1.212682662137228e-07,0.12790743860711726,3.76,0.0,0.6317412185304193,0.9999523099359218,9.024727597974045e-08,2.2100629098756808e-07,4.732799944225566e-05,0.00010982232304492774,8.18949175539999e-06,4.832425817599931e-05,8.257915645704501e-10,9.468791360179762e-12,2.0901902235461708e-05,1.56014167128378e-05,2.3826668515893194e-07,2.3351419945464207e-05,8.070269951937055e-07,1.7546921372113832e-05,3.0601387129515306e-07
1.2335297937764544e-07,0.1279074942024689,3.76,0.0,0.6317380168849592,0.9999510258400075,9.625077436465028e-08,2.3166809338443691e-07,4.900423004009847e-05,0.00011218271719251962,8.341381942807253e-06,4.8717619391537566e-05,8.400409036520504e-10,9.556487770032265e-12,2.1284701379673495e-05,1.583542772120274e-05,2.471878265677783e-07,2.4224165964568257e-05,8.195114467486358e-07,1.8250427047121057e-05,3.223750121094853e-07
1.2543769254156807e-07,0.12790755009099955,3.76,0.0,0.6317347891928002,0.9999497318018254,1.0254105451451921e-07,2.426285269989528e-07,5.070579651024824e-05,0.00011455620380669357,8.493618479173401e-06,4.91021011075134e-05,8.541041575473044e-10,9.642392746663076e-12,2.1663299721496797e-05,1.606541679712163e-05,2.5625614436978963e-07,2.5109803026605084e-05,8.31783897701924e-07,1.8966622636433488e-05,3.393103800617868e-07
1.275224057054907e-07,0.1279076062675702,3.76,0.0,0.6317315358111047,0.9999484280191906,1.0912604830033186e-07,2.538883757889739e-07,5.2432335204444106e-05,0.00011694255928513828,8.646197196618575e-06,4.947790353300856e-05,8.679801784437478e-10,9.726539241183276e-12,2.203764225932675e-05,1.6291406184989076e-05,2.654696426533451e-07,2.600810859694762e-05,8.438453334722835e-07,1.9695366757718054e-05,3.568285391061329e-07
1.2960711886941334e-07,0.12790766272707463,3.76,0.0,0.6317282570976012,0.9999471146855847,1.1601370640722381e-07,2.654482773932787e-07,5.41834820420127e-05,0.00011934156115552745,8.799113880653029e-06,4.984522236232559e-05,8.816680550931396e-10,9.808959754937735e-12,2.2407680298161426e-05,1.6513421333110127e-05,2.748263150753812e-07,2.6918861452842554e-05,8.556969226081867e-07,2.0436516301229707e-05,3.7493792933760335e-07
1.3169183203333597e-07,0.12790771946444343,3.76,0.0,0.6317249534101954,0.9999457919902502,1.2321199450265824e-07,2.773087268866785e-07,5.595887289415348e-05,0.00012175298826130338,8.952364275999895e-06,5.0204248876815365e-05,8.951670991688527e-10,9.889686338136607e-12,2.277337113619903e-05,1.6731490621314435e-05,2.8432414751958187e-07,2.7841841853980217e-05,8.673400015723663e-07,2.118992663513791e-05,3.9364686690344523e-07
1.337765451972586e-07,0.12790777647464727,3.76,0.0,0.6317216251066118,0.9999444601182808,1.3072888950466996e-07,2.89470080565484e-07,5.775814394253657e-05,0.00012417662093188188,9.105944092124385e-06,5.0555170044407476e-05,9.084768322586482e-10,9.968750588924245e-12,2.313467776426654e-05,1.6945645105502723e-05,2.9396112058375844e-07,2.877683169842785e-05,8.78776060466855e-07,2.195545180060325e-05,4.1296354404116544e-07
1.3586125836118124e-07,0.12790783375270015,3.76,0.0,0.6317182725440549,0.9999431192507112,1.3857237595085416e-07,3.019325597538969e-07,5.9580932013599485e-05,0.00012661224113824393,9.259849008481588e-06,5.089816861689505e-05,9.215969734655738e-10,1.0046183652859143e-11,2.3491568577597672e-05,1.7155918278162522e-05,3.0373521190555184e-07,2.9723614664837197e-05,8.900067296451995e-07,2.2732944697023962e-05,4.3289602923501836e-07
1.400306846890265e-07,0.1279079490926424,3.76,0.0,0.6317114960664385,0.9999404112331357,1.5527107860173737e-07,3.277611280195148e-07,6.329561154526462e-05,0.00013151858105656006,9.568616738626519e-06,5.1561108466061006e-05,9.472682752651445e-10,1.0196278540867604e-11,2.4192001745032556e-05,1.7564965544825608e-05,3.236866576020352e-07,3.165170431504738e-05,9.118590489751463e-07,2.4323240594813418e-05,4.7464008092075016e-07
1.4378316838408726e-07,0.1279080537655998,3.76,0.0,0.631705317833124,0.9999379449884628,1.7149698808912023e-07,3.5203628057757157e-07,6.671563171786289e-05,0.00013597313543595944,9.847575750729433e-06,5.213240941274851e-05,9.697248631029474e-10,1.0326088475037972e-11,2.480707358361505e-05,1.792021225809649e-05,3.4209162788206876e-07,3.342518810920269e-05,9.308425042425666e-07,2.5793943470401192e-05,5.143942119093378e-07
1.4753565207914802e-07,0.1279081592311161,3.76,0.0,0.6316990665013322,0.9999354522370607,1.8890521536337777e-07,3.772847564458421e-07,7.020625910416084e-05,0.0001404632273541258,1.0127520022150671e-05,5.268070043282558e-05,9.915706409672594e-10,1.0451077092903307e-11,2.540756565767654e-05,1.8263493500231207e-05,3.609094889767174e-07,3.52336112080796e-05,9.491910168082795e-07,2.7301099546147707e-05,5.562634245591016e-07
1.5128813577420877e-07,0.12790826546197673,3.76,0.0,0.6316927440989413,0.9999329338990958,2.0754216020479083e-07,4.035034684080825e-07,7.37654352418262e-05,0.000144987660526151,1.0408423868789566e-05,5.320690693004526e-05,1.012809679004864e-09,1.0571409754731996e-11,2.5993455203351826e-05,1.859506623546282e-05,3.801285939493557e-07,3.707579083222803e-05,9.669176849019291e-07,2.8843830804468138e-05,6.00290356877513e-07
1.5504061946926953e-07,0.1279083724316369,3.76,0.0,0.6316863526286229,0.9999303908586444,2.2745404785712167e-07,4.306882147056584e-07,7.73911280095571e-05,0.00014954526415814423,1.0690261624543154e-05,5.3711917083839304e-05,1.0334473157637019e-09,1.0687247163331721e-11,2.6564757000416607e-05,1.8915198523526307e-05,3.997374030318091e-07,3.895057034207323e-05,9.840362679308318e-07,3.0421259027482595e-05,6.465163931493953e-07
1.5879310316433028e-07,0.1279084801141536,3.76,0.0,0.6316798940646161,0.9999278239650908,2.486868774099229e-07,4.588337484187458e-07,8.108133481337694e-05,0.0001541348940835687,1.0973007701824699e-05,5.4196583348149734e-05,1.0534900068179742e-09,1.0798745412025975e-11,2.7121519655477988e-05,1.92241670243681e-05,4.1972450668493614e-07,4.085682023432784e-05,1.0005610463570773e-06,3.2032507946070704e-05,6.94981680947821e-07
1.6254558685939104e-07,0.12790858848426526,3.76,0.0,0.6316733703499677,0.9999252340344708,2.712863735113556e-07,4.879338454027202e-07,8.483408530689135e-05,0.00015875543364619622,1.1256636645870449e-05,5.466172388911936e-05,1.0729451866407734e-09,1.090605604046159e-11,2.7663822170232404e-05,1.9522254800757127e-05,4.400786455370314e-07,4.279343890161394e-05,1.0165066981508835e-06,3.367670517138283e-05,7.457251499787728e-07
1.662980705544518e-07,0.12790869751736664,3.76,0.0,0.6316667833941878,0.9999226218507661,2.952979412591442e-07,5.179813706306996e-07,8.86474436988724e-05,0.00016340579436280672,1.1541123183421217e-05,5.510812396536044e-05,1.0918211424641741e-09,1.1009326097071341e-11,2.8191770770096228e-05,1.9809749383897102e-05,4.607887275533208e-07,4.475935318648208e-05,1.0318881898835666e-06,3.535298392923765e-05,7.987845324676528e-07
1.7005055424951255e-07,0.12790880718953346,3.76,0.0,0.6316601350712922,0.9999199881671488,3.2076662426676934e-07,5.489683427658053e-07,9.251951067496243e-05,0.00016808491638357768,1.1826442266033224e-05,5.553653725156166e-05,1.110126899577615e-09,1.1108698207836996e-11,2.8705495983381685e-05,2.00869410843192e-05,4.818438426124751e-07,4.6753518746788815e-05,1.0467206814786003e-06,3.7060484606242465e-05,8.54196384913233e-07
1.738030379445733e-07,0.12790891747751912,3.76,0.0,0.631653427218181,0.9999173337071765,3.477370657686432e-07,5.808859968118842e-07,9.64484249838373e-05,0.00017279176878155,1.2112569108566852e-05,5.594768710878053e-05,1.1278721168863163e-09,1.120431065013389e-11,2.920514994802079e-05,2.0354121515153112e-05,5.032332748231557e-07,4.877492026199148e-05,1.0610194427941335e-06,3.8798356126764915e-05,9.119961109294672e-07
1.7755552163963406e-07,0.12790902835875806,3.76,0.0,0.6316466616333171,0.9999146591659438,3.7625347266823905e-07,6.13724844718053e-07,0.00010043236472533507,0.00017752534969457624,1.239947922326163e-05,5.634226780371253e-05,1.1450669918585207e-09,1.1296297430665572e-11,2.9690903928935245e-05,2.06115823034371e-05,5.249465128283396e-07,5.082257150241161e-05,1.0747997806859113e-06,4.056575717497851e-05,9.722179849609968e-07
1.8130800533469481e-07,0.12790913981136176,3.76,0.0,0.6316398400756702,0.9999119652111899,4.063595824194777e-07,6.474747338615304e-07,0.00010446954837292914,0.000182284686339385,1.268714844976722e-05,5.672094567916795e-05,1.1617221740797178e-09,1.138478836710569e-11,3.016294603058095e-05,2.0859613968754084e-05,5.469732583115264e-07,5.28955152799507e-05,1.0880769754008935e-06,4.236185727486644e-05,1.034895176692928e-06
1.8506048902975557e-07,0.12790925181411517,3.76,0.0,0.6316329642639049,0.9999092524843635,4.3809863264866185e-07,6.821249033580666e-07,0.00010855823555539436,0.00018706883491261138,1.2975552981421025e-05,5.708436027746366e-05,1.1778486868058028e-09,1.1469909172819072e-11,3.062147909255918e-05,2.1098504953511744e-05,5.693034328690347e-07,5.4992823294235586e-05,1.1008662254311863e-06,4.418583773830168e-05,1.1000597760162781e-06
1.8881297272481633e-07,0.12790936434646938,3.76,0.0,0.6316260358757838,0.9999065216016468,4.715133334154419e-07,7.176640381646008e-07,0.00011269672762197369,0.0001918768803931292,1.3264669388062128e-05,5.743312541852788e-05,1.1934578559096728e-09,1.1551781543840864e-11,3.106671875610685e-05,2.1328540789583338e-05,5.91927183409183e-07,5.7113595887680033e-05,1.113182599979579e-06,4.603689249130728e-05,1.1677428184166106e-06
1.9256545641987708e-07,0.12790947738853395,3.76,0.0,0.6316190565477661,0.9999037731549405,5.066458420072816e-07,7.540803209478602e-07,0.00011688336801478984,0.00019670793625958688,1.3554474635667979e-05,5.7767830234546806e-05,1.2085612456236972e-09,1.1630523247925405e-11,3.1498891689368186e-05,2.1550003386409705e-05,6.148348862355062e-07,5.9256961722535264e-05,1.1250409982090518e-06,4.7914228788480995e-05,1.237974310658227e-06
1.9631794011493784e-07,0.1279095909210667,3.76,0.0,0.6316120278747771,0.9999010077128123,5.435377401572515e-07,7.913614817071551e-07,0.00012111654247093148,0.00020156114413608203,1.3844946103090003e-05,5.8089040162990405e-05,1.223170600503167e-09,1.1706248215225896e-11,3.191823395969148e-05,2.1763170426569987e-05,6.380171499625802e-07,6.142207739208597e-05,1.1364561144989919e-06,4.981706782522584e-05,1.3107832566458673e-06
2.000704238099986e-07,0.12790970492546275,3.76,0.0,0.6316049514101288,0.9998982258214055,5.822300135765263e-07,8.294948451554508e-07,0.00012539467907383397,0.0002064356733770454,1.4136061596137484e-05,5.839729789972734e-05,1.237297793095829e-09,1.1779066629784466e-11,3.2324989542293786e-05,2.1968314856714635e-05,6.614648173944925e-07,6.360812697638961e-05,1.147442409035484e-06,5.174464525648226e-05,1.3861976833628436e-06
2.0382290750505935e-07,0.1279098193837426,3.76,0.0,0.6315978286655762,0.9998954280053176,6.227630336951467e-07,8.684673758764173e-07,0.00012971624817101807,0.00021133072060073235,1.4427799359233344e-05,5.8693124313818864e-05,1.250954776857883e-09,1.184908502175396e-11,3.271940895566404e-05,2.216570446345413e-05,6.85168966479153e-07,6.581432155137739e-05,1.158014083157254e-06,5.36962116297722e-05,1.4642446667999006e-06
2.075753912001201e-07,0.12790993427853886,3.76,0.0,0.6315906611114919,0.9998926147684407,6.651765415065054e-07,9.082657212842468e-07,0.00013407976217350758,0.00021624550917959551,1.472013808484768e-05,5.8977019325502476e-05,1.2641535438954562e-09,1.1916406360225973e-11,3.310174801479352e-05,2.23556015249353e-05,7.091209104401477e-07,6.803989865907476e-05,1.1681850589419444e-06,5.5671032739743035e-05,1.544950357799754e-06
2.1132787489518086e-07,0.12791004959308314,3.76,0.0,0.6315834501771455,0.9998897865947726,7.095096334118269e-07,9.488762524196851e-07,0.0001384837752511261,0.00022117928869509586,1.5013056920903375e-05,5.924946274883749e-05,1.2769060871353909e-09,1.1981130145883214e-11,3.347226669377235e-05,2.2538262529553344e-05,7.333121971805026e-07,7.028412174602245e-05,1.1779689625571413e-06,5.766838991099848e-05,1.62834000774943e-06
2.1508035859024161e-07,0.12791016531119168,3.76,0.0,0.6315761972510757,0.9998869439491951,7.558007489620091e-07,9.902851026218577e-07,0.00014292688293678166,0.00022613133436381012,1.5306535476336485e-05,5.951091510044424e-05,1.2892243665531711e-09,1.2043352503391821e-11,3.3831228089739155e-05,2.2713937953947598e-05,7.577346080455308e-07,7.254627957631932e-05,1.1873791109394073e-06,5.968758021560587e-05,1.7144379940595121e-06
2.1883284228530237e-07,0.12791028141725072,3.76,0.0,0.6315689036815428,0.9998840872782228,8.040876603960505e-07,1.0324782041216248e-06,0.00014740772165158341,0.00023110094644089574,1.560055382498098e-05,5.976181837571239e-05,1.301120279114174e-09,1.2103166273670875e-11,3.417889748070428e-05,2.2882872093238745e-05,7.823801560236444e-07,7.482568562495434e-05,1.1964285014094609e-06,6.172791663120535e-05,1.8032678453771513e-06
2.2258532598036312e-07,0.12791039789620207,3.76,0.0,0.6315615707770481,0.9998812170107224,8.544074638778901e-07,1.07544132260756e-06,0.00015192496816135865,0.0002360874496061731,1.589509250793313e-05,6.0002596793788344e-05,1.312605632114201e-09,1.2160661105303729e-11,3.451554147033005e-05,2.3045302937282766e-05,8.07241083455578e-07,7.712167745634289e-05,1.2051298038769782e-06,6.378872814516118e-05,1.8948522664874053e-06
2.2633780967542388e-07,0.1279105147335276,3.76,0.0,0.6315541998069164,0.999878333558606,9.067965723362457e-07,1.1191600898196886e-06,0.00015647733897403352,0.00024109019233741703,1.619013253453899e-05,6.023365751259402e-05,1.3236921196310989e-09,1.2215923544928518e-11,3.484142721325449e-05,2.3201462087410108e-05,8.323098593152212e-07,7.943361609234839e-05,1.2134953553269756e-06,6.586935980976418e-05,1.989213162864046e-06
2.3009029337048464e-07,0.12791063191523458,3.76,0.0,0.6315467920019279,0.9998754373174948,9.612907098147774e-07,1.1636200342289702e-06,0.0001610635896864452,0.0002461085462749059,1.6485655382137122e-05,6.045539131507868e-05,1.3343913018208131e-09,1.22690371270044e-11,3.5156821714969e-05,2.335157470867406e-05,8.575791761193359e-07,8.176088537356238e-05,1.2215371563105638e-06,6.796917275312867e-05,2.0863716648363614e-06
2.338427770655454e-07,0.12791074942783995,3.76,0.0,0.631539348554994,0.9998725286673597,1.0179249072426144e-06,1.208806609862673e-06,0.00016568251428836288,0.0002511419055808195,1.678164299468017e-05,6.0668173267861846e-05,1.3447145868109503e-09,1.2320082462313558e-11,3.5461991200642666e-05,2.3495859513113146e-05,8.830419465182557e-07,8.41028913171824e-05,1.229266869189555e-06,7.008754415009974e-05,2.1863481513431652e-06
2.3759526076060615e-07,0.12791086725835582,3.76,0.0,0.6315318706218692,0.9998696079731354,1.0767334995381226e-06,1.2547052233375674e-06,0.00017033294443074412,0.00025618968629663425,1.707807778034897e-05,6.087236335337997e-05,1.3546732149635255e-09,1.2369137324871004e-11,3.575720054765718e-05,2.363452876999143e-05,9.086912996146936e-07,8.645906147441022e-05,1.2366958179098698e-06,7.222386715716978e-05,2.289162273249666e-06
2.413477444556669e-07,0.12791098539427376,3.76,0.0,0.6315243593218948,0.9998666755853114,1.137750123961791e-06,1.3013012591642208e-06,0.00017501374866452855,0.0002612513257012467,1.737494260826463e-05,6.106830707660415e-05,1.3642782452964116e-09,1.2416276737850984e-11,3.604271277698004e-05,2.3767788339418343e-05,9.34520577053037e-07,8.882884428990261e-05,1.2438349891029986e-06,7.437755081509232e-05,2.3948329762070675e-06
2.4510022815072763e-07,0.1279111038235504,3.76,0.0,0.6315168157387644,0.9998637318405001,1.2010077196371996e-06,1.3485801033865293e-06,0.000179723831655611,0.0002663262816721844,1.7672220804395177e-05,6.125633604735155e-05,1.3735405438703482e-09,1.246157305805766e-11,3.631878859884785e-05,2.3895837726147438e-05,9.605233289171345e-07,9.12117084654527e-05,1.250695034336869e-06,7.654801992259282e-05,2.503378523038522e-06
2.488527118457884e-07,0.1279112225345922,3.76,0.0,0.6315092409213113,0.999860777061983,1.2665385281621332e-06,1.3965271656209574e-06,0.00018446213338105076,0.0002714140320519358,1.7969896146746135e-05,6.143676853917189e-05,1.3824707739637136e-09,1.250509605838814e-11,3.6585686008544536e-05,2.4018870150698873e-05,9.86693309470733e-07,9.360714232977588e-05,1.257286273356656e-06,7.8734714884309e-05,2.6148165156383975e-06
2.5260519554084914e-07,0.1279113415162411,3.76,0.0,0.6315016358843094,0.9998578115602345,1.3343740952349765e-06,1.4451278995598994e-06,0.00018922762831105524,0.000276514074021153,1.8267952859917163e-05,6.160991002575112e-05,1.3910793878707173e-09,1.2546913009039447e-11,3.684365992834844e-05,2.413707263525432e-05,1.0130244727712948e-06,9.601465321600983e-05,1.263618698172952e-06,8.09370915358539e-05,2.729163916374702e-06
2.563576792359099e-07,0.12791146075776014,3.76,0.0,0.6314940016092854,0.9998548356334268,1.4045452732245845e-06,1.4943678220032393e-06,0.0001940193245808025,0.000281625923480226,1.856637560910069e-05,6.17760536957371e-05,1.3993766201718882e-09,1.2587088757240986e-11,3.70929618919909e-05,2.4250626102046937e-05,1.0395109681848069e-06,9.843376684830153e-05,1.2697019778699288e-06,8.31546209486672e-05,2.8464370689871065e-06
2.638626466260314e-07,0.1279116999794837,3.76,0.0,0.6314786491099647,0.9998488536386538,1.5520144282665521e-06,1.5947077161797126e-06,0.00020367751698636952,0.0002918831984534873,1.9164260038829104e-05,6.20884618104511e-05,1.415076761524038e-09,1.2662764379138532e-11,3.7566537609589366e-05,2.4464479854566345e-05,1.0929275018247071e-06,0.00010330499362339317,1.281158197842266e-06,8.763309719192002e-05,3.0898230321842103e-06
2.7061711727714076e-07,0.12791191606820876,3.76,0.0,0.6314647410615034,0.9998434369457578,1.6930199118443814e-06,1.6870562358418689e-06,0.00021245020806238407,0.00030115063305932087,1.970346281252437e-05,6.234840335417763e-05,1.4282400142922942e-09,1.2725863169065942e-11,3.7965542672236764e-05,2.4642742734777692e-05,1.1414787610426328e-06,0.00010772437665713388,1.2907073097796436e-06,9.171054613602131e-05,3.319028474175119e-06
2.773715879282501e-07,0.12791213284971203,3.76,0.0,0.6314507521137456,0.9998379905998251,1.842041348190434e-06,1.7812550911247502e-06,0.0002212938162890098,0.0003104495876671867,2.0243632466263826e-05,6.258972031155673e-05,1.44054315820302e-09,1.27845502427694e-11,3.834018198807933e-05,2.4808490017954843e-05,1.1904507477795569e-06,0.00011217475471779758,1.2995854256283735e-06,9.582953647492444e-05,3.5579413556624798e-06
2.8412605857935946e-07,0.1279123502748421,3.76,0.0,0.6314366868969328,0.9998325159546124,1.9992342255886653e-06,1.877224122228586e-06,0.00023020366429340577,0.00031977783835344665,2.0784694558730702e-05,6.281373903565752e-05,1.4520375503010227e-09,1.2839126003086304e-11,3.869177120510819e-05,2.4962572264864777e-05,1.2398157948530925e-06,0.00011665395012270069,1.3078380691532138e-06,9.998750323458718e-05,3.8066371920711134e-06
2.908805292304688e-07,0.12791256829777647,3.76,0.0,0.6314225497573972,0.9998270142686837,2.1647472156503943e-06,1.9748849075220005e-06,0.0002391753618893029,0.00032913331236605566,2.132657866920049e-05,6.302169139361679e-05,1.4627721008012826e-09,1.2889871140504395e-11,3.902157661516361e-05,2.5105786307829586e-05,1.2895479163311336e-06,0.0001211599334524805,1.3155079023236261e-06,0.000104182021190481,4.065186494180774e-06
2.9763499988157815e-07,0.1279127868758956,3.76,0.0,0.6314083447723846,0.9998214867120874,2.338722329456687e-06,2.074160925759662e-06,0.0002482047910334256,0.0003385140785577051,2.1869218237814136e-05,6.32147215089304e-05,1.4727932987117618e-09,1.2937047831930008e-11,3.933081396646127e-05,2.5238877929257712e-05,1.339622722020484e-06,0.0001256908141272751,1.322634865379673e-06,0.0001084107994577031,4.333655077135565e-06
3.043894705326875e-07,0.1279130059695077,3.76,0.0,0.6313940757644668,0.9998159343725631,2.5212950864250433e-06,2.174977688199432e-06,0.0002572880912061545,0.0003479183383074187,2.2412550403684515e-05,6.339389201750329e-05,1.482145253827645e-09,1.2980900878225949e-11,3.9620647860833486e-05,2.5362544537795076e-05,1.3900173339213304e-06,0.00013024483147167592,1.3292563173860467e-06,0.00011267167598766888,4.612104352824136e-06
3.1114394118379685e-07,0.12791322554169476,3.76,0.0,0.6313797463155133,0.9998103582613224,2.712594693337788e-06,2.2772628441370797e-06,0.0002664216452487883,0.00035734441691406404,2.2956515842305166e-05,6.356018988085043e-05,1.4908697517251083e-09,1.3021658784857105e-11,3.989219163736281e-05,2.54774378166948e-05,1.440710304921138e-06,0.00013482034625045652,1.3354071758046102e-06,0.00011696261202439546,4.900591606531347e-06
3.178984118349062e-07,0.12791344555810888,3.76,0.0,0.6313653597801737,0.9998047593184133,2.912744231884127e-06,2.380946261645983e-06,0.00027560206569952986,0.0003667907554662503,2.3501058603386664e-05,6.371453177417766e-05,1.4990063196003151e-09,1.3059534783179364e-11,4.0146507683460855e-05,2.5584166323391384e-05,1.4916815400245601e-06,0.00013941583267836226,1.3411200538975523e-06,0.00012128168656028065,5.199170257989765e-06
3.2465288248601555e-07,0.1279136659868078,3.76,0.0,0.6313509192988415,0.999799138417715,3.1218608522714165e-06,2.4859600868212927e-06,0.00028482618166276275,0.0003762559031756044,2.404612595054665e-05,6.385776908973387e-05,1.5065922997160332e-09,1.3094727795284992e-11,4.0384608079776234e-05,2.5683298014365248e-05,1.5429122204026671e-06,0.00014402987088947758,1.3464253944773024e-06,0.00012562709084279524,5.507890107634738e-06
3.314073531371249e-07,0.12791388679808807,3.76,0.0,0.631336427810072,0.9997934963715818,3.3400559709997667e-06,2.592238784072464e-06,0.00029409102623444383,0.00038573851016143274,2.4591668203903327e-05,6.399069258502591e-05,1.513662928125894e-09,1.3127423346767992e-11,4.0607455510283985e-05,2.57753626786503e-05,1.5943847304523897e-06,0.00014866113985322318,1.351351599041222e-06,0.000129997122969832,5.826797568667721e-06
3.3816182378823425e-07,0.12791410796433436,3.76,0.0,0.6313218880624488,0.9997878339351681,3.567435471221405e-06,2.699719159752549e-06,0.000303393824488601,0.0003952373206683186,2.5137638586284014e-05,6.411403670265967e-05,1.5202514169689206e-09,1.3157794426879091e-11,4.08159643838962e-05,2.586085427213017e-05,1.6460825879380573e-06,0.00015330841071806815,1.355925151818839e-06,0.00013439018259965587,6.155935885599566e-06
3.449162944393436e-07,0.12791432945987588,3.76,0.0,0.631307302625901,0.9997821518104519,3.8040999044687554e-06,2.8083403709427786e-06,0.0003127319820222982,0.0004047511666988943,2.5683993073513503e-05,6.422848358256197e-05,1.5263890391737541e-09,1.3186002297646916e-11,4.101100212913458e-05,2.594023314980128e-05,1.6979903772288467e-06,0.0001579705405650197,1.3601707385496984e-06,0.00013880476579252037,6.495345339845543e-06
3.5167076509045295e-07,0.12791455126085252,3.76,0.0,0.6312926739024798,0.9997764506499734,4.050144692620838e-06,2.9180439211541945e-06,0.000322103074053692,0.0004142789620434112,2.6230690249181422e-05,6.433466678738457e-05,1.5321052144945673e-09,1.3212197257603854e-11,4.119339062565057e-05,2.601392819371749e-05,1.7500936856286637e-06,0.00016264646655236864,1.364111359839729e-06,0.00014323945999879446,6.845063442969429e-06
3.584252357415623e-07,0.12791477334508972,3.76,0.0,0.6312780041365916,0.9997707310603153,4.3056603290431755e-06,3.0287736446463753e-06,0.0003315048350668149,0.00042381969668794646,2.6777691164252202e-05,6.44331747616837e-05,1.5374275958516946e-09,1.3236519359483214e-11,4.136390773790924e-05,2.6082338834328703e-05,1.8023790427885283e-06,0.00016733520043338027,1.3677684389416149e-06,0.00014769293920716811,7.205125118178223e-06
3.6517970639267165e-07,0.1279149956919815,3.76,0.0,0.6312632954247074,0.999764993605337,4.570732577940514e-06,3.140475680970593e-06,0.00034093514899322455,0.0004333724315822532,2.732495920180131e-05,6.452455404479204e-05,1.542382155085092e-09,1.3259099082465412e-11,4.152328891992132e-05,2.614583696434989e-05,1.854833863168169e-06,0.00017203582342787123,1.3711619238851947e-06,0.00015216395926370685,7.575562870680013e-06
3.71934177043781e-07,0.127915218282381,3.76,0.0,0.6312485497245538,0.9997592388091835,4.845442671123635e-06,3.2530984411608617e-06,0.00035039203991652114,0.00044293629374792947,2.7872459947048442e-05,6.460931225529916e-05,1.5469932674520946e-09,1.3280057965776374e-11,4.167222886607085e-05,2.6204768746507178e-05,1.907446391483996e-06,0.00017674748142840424,1.3743103840106835e-06,0.00015665135336849557,7.95640694749774e-06
3.7868864769489035e-07,0.12791544109849873,3.76,0.0,0.631233768863805,0.9997534671590852,5.129867501540563e-06,3.366592566820539e-06,0.0003598736632827607,0.0004525104717077573,2.8420161062763938e-05,6.468792086320593e-05,1.551283794392334e-09,1.3299509203425405e-11,4.1811383188427024e-05,2.6259456318088615e-05,1.9602056510587893e-06,0.000181469380522103,1.377231101046753e-06,0.0001611540277532379,8.347685487306752e-06
3.854431183459997e-07,0.1279156641238072,3.76,0.0,0.6312189545482955,0.9997476791079581,5.424079813030028e-06,3.48091088321849e-06,0.0003693782975986853,0.00046209421121780195,2.8968032170069374e-05,6.476081776453336e-05,1.5552751641921919e-09,1.331755819885e-11,4.1941370104268884e-05,2.6310199395749763e-05,2.0131013949795326e-06,0.00018620078280985085,1.3799401549051143e-06,0.0001656709575411911,8.74942466083958e-06
3.9219758899710904e-07,0.12791588734295273,3.76,0.0,0.6312041083697676,0.9997418750768267,5.728148385831674e-06,3.596008347413347e-06,0.00037890433659938655,0.00047168681128460386,2.9516044734620708e-05,6.48284096723704e-05,1.5589874502378841e-09,1.3334303087078794e-11,4.2062772119554353e-05,2.6357276784066927e-05,2.066124059966772e-06,0.00019094100250539043,1.3824525043674454e-06,0.00017020118278965164,9.161648802383601e-06
3.989520596482184e-07,0.12791611074167247,3.76,0.0,0.6311892318131744,0.9997360554570695,6.0421382174590454e-06,3.7118419923343858e-06,0.00038845028186662307,0.00048128762045042606,3.0064171958131825e-05,6.489107433755536e-05,1.5624394466082978e-09,1.3349835225042167e-11,4.217613769601305e-05,2.6400947791488333e-05,2.11926472285528e-06,0.00019568940229747574,1.3847820628508236e-06,0.00017474380471409025,9.584380532880072e-06
