Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50)
2.2683534336272392e-09,0.09924237277132503,3.76,0.0,0.9226455222027696,0.9999435056865666,4.497084443015208e-16,6.733184040230006e-14,3.718941754302499e-10,6.484689743186974e-10,3.7351331530724147e-10,6.444698970024884e-10,5.497587449210409e-16,5.248800653079229e-17,3.9479136044287686e-12,3.94638410582072e-12,1.5742590344682171e-12,2.3615440276729246e-14,1.5571217255547826e-14,1.5593903182756494e-13,6.523889290940835e-14,2.598356191429761e-14,3.6579458336243484e-16,5.649393428553845e-05,2.0431078816899334e-14,4.751000864665977e-21,1.1093252013300529e-19,3.8475397243374557e-25,1.4004965465303384e-13,5.3822957505768765e-18,7.786165266352642e-20,3.439458638766382e-21,3.4296738015774503e-22,2.642847253455319e-23,1.2927443937455623e-25
2.439788590913922e-09,0.09924237277217694,3.76,0.0,0.9226455221255152,0.999943505657328,5.708430765892556e-16,7.979650562799091e-14,3.998733582727467e-10,6.974801295527969e-10,4.0174286425050436e-10,6.928539526027641e-10,6.390208690630057e-16,5.660161242071103e-17,4.563766217443248e-12,4.56196243324601e-12,1.8182988663212315e-12,2.936785184925467e-14,1.8845748033252874e-14,1.703939546694887e-13,7.710982837187516e-14,3.038034780682737e-14,3.9702320038855857e-16,5.6493934413118884e-05,2.3628663097121567e-14,5.904907031164185e-21,1.3800085592150047e-19,4.786161723709507e-25,1.5063407561840694e-13,6.2167365870216994e-18,9.031392265403371e-20,3.707920484956506e-21,4.586446664808385e-22,3.056761093829304e-23,1.6518670787136389e-25
2.611223748200605e-09,0.09924237277302855,3.76,0.0,0.9226455220482597,0.999943505628101,7.136075635269689e-16,9.357739109731653e-14,4.278352842193617e-10,7.464917832110752e-10,4.2997255015312587e-10,7.411928322307777e-10,7.349694571226172e-16,6.0712505880852e-17,5.223717953085746e-12,5.221615846064528e-12,2.079485242062828e-12,3.5983195889314056e-14,2.248478892597253e-14,1.8542950453502678e-13,9.019454217595285e-14,3.5166773014559485e-14,4.282345002418204e-16,5.6493934465349836e-05,2.70575117309048e-14,7.231535807437299e-21,1.6914377025093357e-19,5.866026561910419e-25,1.6121848269681954e-13,7.10981186342761e-18,1.0368860571255892e-19,3.9768136811526655e-21,6.012864445536719e-22,3.4938897097902904e-23,2.082701881433811e-25
2.954094062773971e-09,0.09924237277473096,3.76,0.0,0.922645521893745,0.9999435055695366,1.0731114518382791e-15,1.2530191743226776e-13,4.837078964095505e-10,8.445168001612362e-10,4.864323707310355e-10,8.377352321905369e-10,9.46896746989643e-16,6.892616491040494e-17,6.6755140382011135e-12,6.6727422316777525e-12,2.652967978451868e-12,5.204064951599349e-14,3.088000923356211e-14,2.1740261964365966e-13,1.2018851834280923e-13,4.594561114692302e-14,4.906035150991713e-16,5.649393448895345e-05,3.46081377152487e-14,1.045062250549222e-20,2.447897424005625e-19,8.488848485828117e-25,1.8238725532554524e-13,9.070738473223942e-18,1.3320421582248114e-19,4.515893661096188e-21,9.83617768077766e-22,4.432912434038063e-23,3.204206515946088e-25
3.2969643773473366e-09,0.09924237277643219,3.76,0.0,0.9226455217392249,0.9999435055107735,1.5469459708835695e-15,1.6293155844642944e-13,5.395130768647506e-10,9.42544458111829e-10,5.428928526921664e-10,9.340974338732286e-10,1.1854821029343946e-15,7.712900241009222e-17,8.302493463262805e-12,8.298952987453322e-12,3.2940506716039357e-12,7.226286849685046e-14,4.079900507282851e-14,2.521780627044066e-13,1.5558586019498419e-13,5.839404045623504e-14,5.52898478199034e-16,5.649393445648644e-05,4.3081229361567496e-14,1.4503451508623785e-20,3.401415680989797e-19,1.1794673131822628e-24,2.0355597280377266e-13,1.1262830360573025e-17,1.6640649301304138e-19,5.056697653847514e-21,1.523870883634667e-21,5.450574718701348e-23,4.755347456607938e-25
3.982705006494068e-09,0.09924237277983146,3.76,0.0,0.9226455214301644,0.9999435053924496,2.9217166440656e-15,2.5757670338980646e-13,6.509254385964937e-10,1.1386094875165394e-09,6.558161010663388e-10,1.126282586203736e-09,1.7423937089386257e-15,9.350228776038523e-17,1.2078787288066829e-11,1.2073405156267681e-11,4.776434913093467e-12,1.270873717121423e-13,6.53035990654439e-14,3.3140494525283365e-13,2.440277359026572e-13,8.859260345217093e-14,6.772689230520932e-16,5.6493934427667224e-05,6.278792138189242e-14,2.548891014581504e-20,5.990191687271766e-19,2.0769008791489476e-24,2.458932433503398e-13,1.6331683906065395e-17,2.4386309610629157e-19,6.14347398182368e-21,3.2404748782114887e-21,7.690917703500161e-23,9.693980245715732e-25
4.6684456356407995e-09,0.09924237278322644,3.76,0.0,0.9226455211210723,0.9999435052730811,5.014909078647929e-15,3.8082134420514407e-13,7.620809668153044e-10,1.3346904793403726e-09,7.687428936498045e-10,1.3177509727637377e-09,2.4052383880553146e-15,1.0983251160273821e-16,1.6546187324444282e-11,1.6538545521135866e-11,6.521519429935586e-12,2.0421419859722863e-13,9.614816626391669e-14,4.256387527072677e-13,3.5837234307743805e-13,1.2634549263490256e-13,8.013507927378246e-16,5.649393443095612e-05,8.616383204452624e-14,4.09430436760839e-20,9.638620102157349e-19,3.341546954002165e-24,2.8823029640385404e-13,2.2298869107092807e-17,3.360425171272008e-19,7.237135276156565e-21,6.1012793998342346e-21,1.0158289899734602e-22,1.8199400960151607e-24
5.354186264787531e-09,0.09924237278661732,3.76,0.0,0.9226455208119422,0.9999435051527068,8.024655001679403e-15,5.358955467062276e-13,8.729882663289269e-10,1.5307911010984845e-09,8.816738234180485e-10,1.5085052672809544e-09,3.17355200015986e-15,1.2611982307119323e-16,2.169832500982916e-11,2.1687991009971247e-11,8.524290697480382e-12,3.0736684466050606e-13,1.333887043622544e-13,5.373852726530106e-13,5.014187362420056e-13,1.722288875631783e-13,9.251544919962634e-16,5.649393443085255e-05,1.1319525591362581e-13,6.161613956376843e-20,1.4526893041107093e-18,5.035827692233838e-24,3.305671339933401e-13,2.9147241670100825e-17,4.429288756465302e-19,8.337674155134188e-21,1.0518160346973153e-20,1.2808084687585231e-22,3.2096856495769223e-24
6.039926893934263e-09,0.09924237279000421,3.76,0.0,0.9226455205027672,0.9999435050313346,1.2170682425334679e-14,7.259490116508277e-13,9.836559101267167e-10,1.726915042735625e-09,9.946094777433993e-10,1.698548133267872e-09,4.046872223534839e-15,1.4236437073634692e-16,2.7528877006978e-11,2.751540399653889e-11,1.0779843186293608e-11,4.4023352067851505e-13,1.770234966029134e-13,6.691266156164952e-13,6.759115634796767e-13,2.2681186412443539e-13,1.0486902303781401e-15,5.64939344237516e-05,1.438685399240375e-13,8.825365673276696e-20,2.0834513259128253e-18,7.221943254603996e-24,3.7290375810861315e-13,3.686002660250427e-17,5.645063094156725e-19,9.445083244579273e-21,1.6966457715542242e-20,1.5606056718015329e-22,5.388135312304359e-24
6.725667523080994e-09,0.09924237279338728,3.76,0.0,0.9226455201935413,0.9999435049089611,1.7693666897425948e-14,9.54053232641553e-13,1.0940924114612703e-09,1.923065988057774e-09,1.1075504384634008e-09,1.8878822241128035e-09,5.024738538630572e-15,1.5856630261118901e-16,3.403156468629922e-11,3.401449177866458e-11,1.328337686406012e-11,6.064675839109537e-13,2.270221113578789e-13,8.233215039836004e-13,8.845425306052813e-13,2.9065648892036285e-13,1.1719673070516666e-15,5.6493934416048846e-05,1.7817008291527773e-13,1.2159650187644971e-19,2.8740300296507926e-18,9.961883093900532e-24,4.152401707013688e-13,4.542080967026464e-17,7.007589742402309e-19,1.0559355177819213e-20,2.5983598217572706e-20,1.8526181849635295e-22,8.685833676888182e-24
7.411408152227726e-09,0.09924237279676665,3.76,0.0,0.922645519884258,0.9999435047855888,2.4852083174516663e-14,1.2232130366276271e-12,1.2043062186363531e-09,2.1192476022364827e-09,1.2204972826289735e-09,2.0765101844203257e-09,6.10669198943291e-15,1.7472576622542223e-16,4.1200148109864544e-11,4.11790005330659e-11,1.6030181915179992e-11,8.096922499291575e-13,2.83342609632627e-13,1.0024084334659525e-12,1.1299582153724127e-12,3.6431877312070074e-13,1.2949948473872734e-15,5.6493934409262845e-05,2.1608632876004352e-13,1.6238183721680664e-19,3.842248093723841e-18,1.3317462071302607e-23,4.575763736908403e-13,5.481348514497344e-17,8.516710416196486e-19,1.1680482594722e-20,3.8160161971786617e-20,2.154817306849194e-22,1.3517582389296674e-23
8.78288941052119e-09,0.09924237280351479,3.76,0.0,0.9226455192654943,0.9999435045358632,4.5221364259737523e-14,1.896296251506985e-12,1.424099079343235e-09,2.5117173324659747e-09,1.4464108985209401e-09,2.4516582347234598e-09,8.581034641067688e-15,2.0691787564725993e-16,5.751029312008531e-11,5.747951755621285e-11,2.2235340868955544e-11,1.3414111773811253e-12,4.14751808672134e-13,1.4448814893140877e-12,1.7414441123781836e-12,5.432812335039785e-13,1.540338250547752e-15,5.649393439589058e-05,3.027089973441679e-13,2.692060172547378e-19,6.382507565662008e-18,2.2121731669394912e-23,5.422481583314613e-13,7.603205323470579e-17,1.197410172384463e-18,1.3943274481791e-20,7.469376585911319e-20,2.784443912545914e-22,3.0120994418119756e-23
9.999999999999999e-09,0.0992423728102497,3.76,0.0,0.9226455187161229,0.9999435043109375,7.171999364659266e-14,2.659050533638841e-12,1.6184876198420205e-09,2.8601496406943006e-09,1.6469214648320382e-09,2.7822406834515437e-09,1.1121102650987185e-14,2.353456834279431e-16,7.41551331618677e-11,7.411409121812152e-11,2.8512973791573367e-11,1.971983755104436e-12,5.520357201027681e-13,1.944350984246227e-12,2.432216651903976e-12,7.402933443608611e-13,1.757320454489906e-15,5.6493934382804246e-05,3.915591005745296e-13,3.960800735663947e-19,9.405148993665409e-18,3.259924012514491e-23,6.173888041413102e-13,9.749852512233713e-17,1.5531879006797495e-18,1.597426575460037e-20,1.2473325001429969e-19,3.3671559936037766e-22,5.670031478645607e-23
1.0154370668814653e-08,0.0992423728102497,3.76,0.0,0.9226455186464252,0.9999435042821878,7.574712495562039e-14,2.7677266875563748e-12,1.6431003981700014e-09,2.9043529494188497e-09,1.6723548303219742e-09,2.8240132351243034e-09,1.146626517827249e-14,2.389418679072645e-16,7.641029511748487e-11,7.636783140658724e-11,2.9359696378675654e-11,2.06367389965673e-12,5.708188290529016e-13,2.0155825673010593e-12,2.530519478003912e-12,7.68006559191006e-13,1.7847937136459152e-15,5.6493934381076746e-05,4.036291522578982e-13,4.1454410013478155e-19,9.845421760189947e-18,3.412551692419257e-23,6.269191266502185e-13,1.003939118426215e-16,1.6015974429526983e-18,1.6233400179334136e-20,1.325101591307194e-19,3.4425767375455875e-22,6.114566963324044e-23
1.1525851927108116e-08,0.09924237281697237,3.76,0.0,0.922645518027001,0.9999435040245875,1.1919102458809067e-13,3.858920025215278e-12,1.8613747501840754e-09,3.2971826510283278e-09,1.898333498269507e-09,3.193595979171256e-09,1.4758776616583148e-14,2.7079890324687672e-16,9.785182357196822e-11,9.779550809353415e-11,3.7369146370566724e-11,3.0042309094678335e-12,7.510963619045286e-13,2.7331906843816765e-12,3.5165818309886343e-12,1.0426954128013463e-12,2.0284334373991405e-15,5.6493934366198924e-05,5.187402070912952e-13,6.041603845801385e-19,1.4371120523896318e-17,4.9817001401031293e-23,7.115892927274965e-13,1.2778244519643695e-16,2.0641068780247138e-18,1.8550801080184266e-20,2.1846058987581493e-19,4.1269707149977214e-22,1.1516759394183887e-22
1.2897333185401579e-08,0.09924237282368378,3.76,0.0,0.9226455174071724,0.9999435037630884,1.7858926252414748e-13,5.190242071790727e-12,2.0789853993418776e-09,3.6902341121861944e-09,2.1243512401207698e-09,3.5604271060024744e-09,1.8454989454373586e-14,3.02490133408105e-16,1.2178721769558144e-10,1.217147865439958e-10,4.623103310751376e-11,4.1903133741973065e-12,9.551408127224354e-13,3.6160363234711367e-12,4.718318459739776e-12,1.3714447980351237e-12,2.271327903830677e-15,5.649393435151272e-05,6.479363671427206e-13,8.437735645418428e-19,2.0098691703188826e-17,6.968212241444024e-23,7.962586701358712e-13,1.5808597658708515e-16,2.5848127815751695e-18,2.0895418695284408e-20,3.402653875993609e-19,4.838315709357796e-22,2.0401864783640428e-22
1.4268814443695042e-08,0.09924237283038487,3.76,0.0,0.9226455167868906,0.9999435034977153,2.5723813438861794e-13,6.7810567030872035e-12,2.295994324948839e-09,4.083534494748143e-09,2.3504123124946838e-09,3.924527101837146e-09,2.2551351406518555e-14,3.3401670171543913e-16,1.4816947655929724e-10,1.4807856865100574e-10,5.5914084749552914e-11,5.648641604029075e-12,1.1825107642069744e-12,4.682107103731426e-12,6.153739083052272e-12,1.7582499735003538e-12,2.5135461047505865e-15,5.649393433656168e-05,7.91112621792302e-13,1.139063706012889e-18,2.716619121373098e-17,9.42048627379099e-23,8.809272719645216e-13,1.9119756852866303e-16,3.1635897353146912e-18,2.32671946535711e-20,5.064857336882151e-19,5.579350448915011e-22,3.4346286023776214e-22
1.5640295701988506e-08,0.0992423728370765,3.76,0.0,0.9226455161661077,0.999943503228493,3.5868212596185627e-13,8.649764949850874e-12,2.5124622403980983e-09,4.477110454419733e-09,2.5765208917575166e-09,4.285916300675103e-09,2.7044337279006012e-14,3.653797431141692e-16,1.7695225285254068e-10,1.7684041298360536e-10,6.638836822284028e-11,7.40543064611786e-12,1.4327656845111423e-12,5.94905152294451e-12,7.840202539257752e-12,2.2070057786254578e-12,2.755155730417232e-15,5.649393432134023e-05,9.481647409321757e-13,1.495678471667722e-18,3.5710647768287877e-17,1.2386751132438912e-22,9.65595110839259e-13,2.2701486158891257e-16,3.800312598538585e-18,2.566607070239977e-20,7.2650220684026355e-19,6.354416957944241e-22,5.539058055549542e-22
1.8383258218575432e-08,0.09924237285043505,3.76,0.0,0.9226455149228482,0.9999435026785954,6.453073877429631e-13,1.328987441229815e-11,2.9440116523205954e-09,5.265193211577131e-09,3.0288968808097436e-09,5.000642887396202e-09,3.7206214545965306e-14,4.2761974335277814e-16,2.415371960538117e-10,2.4137576515104453e-10,8.959732152838314e-11,1.1916760765700066e-11,2.000194043155366e-12,9.154483570773995e-12,1.2032590866986578e-11,3.305454858537088e-12,3.2368130814694034e-15,5.649393429014687e-05,1.3034835285855794e-12,2.4153452617583454e-18,5.777344552977946e-17,2.0053469144502815e-22,1.1349285480271157e-12,3.0637907802013586e-16,5.247096875799244e-18,3.054489065473108e-20,1.3694231380917567e-18,8.030304207787877e-22,1.2970462490407784e-21
2.112622073516236e-08,0.09924237286376604,3.76,0.0,0.9226455136770207,0.9999435021135781,1.0713443126513286e-12,1.923998522122726e-11,3.3740946646028295e-09,6.054685659289251e-09,3.481511051159122e-09,5.704766529226599e-09,4.8912955183216765e-14,4.892190480484748e-16,3.151840680199912e-10,3.1496216991105153e-10,1.1564341857927314e-10,1.7924158795854353e-11,2.6540063017316794e-12,1.3366898612935847e-11,1.7422337255187233e-11,4.695998029939989e-12,3.716814242808508e-15,5.649393425842913e-05,1.7130743183190344e-12,3.6475350572654144e-18,8.736301016090187e-17,3.0351774883829314e-22,1.3042590741871583e-12,3.954452068968926e-16,6.924170018116507e-18,3.5531414908071096e-20,2.359668047783169e-18,9.921393244539966e-22,2.7184709031642506e-21
2.3869183251749285e-08,0.09924237287707578,3.76,0.0,0.922645512428261,0.9999435015336141,1.67291245033425e-12,2.6616548630066337e-11,3.803153225219659e-09,6.845783299794259e-09,3.9343940297237854e-09,6.398444519624668e-09,6.213731479079573e-14,5.501864406775946e-16,3.9754486191264e-10,3.972509719439635e-10,1.4433060933958656e-10,2.561981903338217e-11,3.390895476059535e-12,1.871572030068041e-11,2.4127552610009436e-11,6.4063320519811826e-12,4.195651956389489e-15,5.6493934225698947e-05,2.1761308495770878e-12,5.236868656106616e-18,1.255392769216406e-16,4.366397557010556e-22,1.473586775641776e-12,4.935428334729746e-16,8.830540825157788e-18,4.062518172209444e-20,3.799671320903111e-18,1.2093464540281918e-21,5.22793901309621e-21
2.661214576833621e-08,0.09924237289037005,3.76,0.0,0.9226455111762143,0.9999435009388676,2.4890428666055422e-12,3.552416882525763e-11,4.231610867172867e-09,7.638674099949458e-09,4.3875752611966154e-09,7.081831819164132e-09,7.685246407859631e-14,6.10530576284824e-16,4.882812893635431e-10,4.879032779912193e-10,1.754798768013653e-10,3.518849424012335e-11,4.207648405152713e-12,2.5325376580313258e-11,3.2258371243505516e-11,8.462694310412429e-12,4.673798696385824e-15,5.649393419208437e-05,2.6918588251704266e-12,7.228000386081177e-18,1.7334643931299994e-16,6.037202633476562e-22,1.642911733118962e-12,6.000597892658811e-16,1.0965222461558635e-17,4.5825731260491323e-20,5.803079912753925e-18,1.4620312454278609e-21,9.387218254829106e-21
2.9355108284923138e-08,0.09924237290365441,3.76,0.0,0.9226455099205358,0.9999435003294945,3.5613806833958314e-12,4.6056621676301145e-11,4.659873340072586e-09,8.433538714946321e-09,4.841083041174289e-09,7.75508109033551e-09,9.30319826457496e-14,6.702599833944422e-16,5.870645384844466e-10,5.865897131662357e-10,2.089279568230821e-10,4.6807704714960435e-11,5.101131109237749e-12,3.331543968309493e-11,4.1917651805176965e-11,1.0889910381073848e-11,5.151707302753041e-15,5.6493934157700456e-05,3.259475733194329e-12,9.66578112838418e-18,2.3181318436035764e-16,8.085823623406978e-22,1.8122340222743189e-12,7.144377744094375e-16,1.3327232430355555e-17,5.113260559144805e-20,8.494241494997646e-18,1.7582658811572635e-21,1.5938317360719197e-20
3.2098070801510065e-08,0.09924237291693383,3.76,0.0,0.9226455086608891,0.9999434997056422,4.9339135828482904e-12,5.82977922539618e-11,5.088329193157873e-09,9.230550680620143e-09,5.294944547991913e-09,8.418342730858411e-09,1.1064985302544542e-13,7.293830658396558e-16,6.935750414615002e-10,6.929901869198406e-10,2.445261506417203e-10,6.064793919253125e-11,6.0682973797286176e-12,4.280076064551374e-11,5.320162373759525e-11,1.3711439731827147e-11,5.629811400267275e-15,5.649393412248363e-05,3.878210676547873e-12,1.2595412326954738e-17,3.0195291790779067e-16,1.055059363302645e-21,1.9815537141724214e-12,8.361682969136213e-16,1.5915592549064964e-17,5.654534868839114e-20,1.2007749696785897e-17,2.106712232079988e-21,2.5832252428456657e-20
3.484103331809699e-08,0.09924237293021318,3.76,0.0,0.9226455073969472,0.9999434990674513,6.6527222648043516e-12,7.232254480150202e-11,5.517350347883636e-09,1.0029876605367588e-08,5.749185873993814e-09,9.071764906867098e-09,1.2968045475271802e-13,7.879081045849859e-16,8.075022458065575e-10,8.067936627045693e-10,2.821392127411942e-10,7.687285216912843e-11,7.106194188470347e-12,5.389160144715626e-11,6.620048835529856e-11,1.6949420483422016e-11,6.1085261372923144e-15,5.649393408644881e-05,4.547304203073574e-12,1.6062591885659595e-17,3.847639891170012e-16,1.347001123716558e-21,2.1508708757342825e-12,9.647888696132677e-16,1.8729328925880772e-17,6.206350642991988e-20,1.6488034217040493e-17,2.5165367748403406e-21,4.025797799762014e-20
