Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68)
1.326015490602548e-12,0.7222113806593878,3.76,0.0,0.9487407506536046,0.9999881910579587,5.461736915927746e-23,2.0173254172474205e-17,6.836691126513311e-10,2.17092576070938e-08,6.836691436235438e-10,2.170920565310125e-08,7.08133412283197e-20,8.855999570218296e-19,5.1944850536312705e-14,5.1928647324356263e-14,9.249293838337094e-18,6.245323554277824e-19,6.278141083527854e-19,2.75861970021116e-19,1.9814860147721078e-17,3.321906327400896e-15,1.839368353859308e-17,1.180825831883315e-05,2.3767555611871572e-17,3.777921942699667e-26,4.233766799960112e-24,3.505326830433155e-31
1.7678049366414013e-12,0.7222113815744188,3.76,0.0,0.9487407431929407,0.9999842671034783,1.2908508996452867e-22,3.5890052977552164e-17,9.114457809180753e-10,2.8942144962474044e-08,9.114458361048002e-10,2.894205262264741e-08,1.2588063075322458e-19,1.5737054618629318e-18,9.232309476191403e-14,9.229441490955722e-14,1.6438725547961225e-17,1.4749152185438463e-18,1.4807058783762002e-18,6.514821458871709e-19,3.523096006673602e-17,4.447588040594802e-15,3.267850064346236e-17,1.573198498142799e-05,4.2242987128043783e-17,8.922080330034559e-26,9.998626753920378e-24,8.278312676080387e-31
2.2095943826802546e-12,0.7222113824894496,3.76,0.0,0.9487407357322775,0.9999803483546993,2.520517570149664e-22,5.612538563608373e-17,1.1392215436162946e-09,3.6175032236009235e-08,1.1392216298600666e-09,3.6174887976610656e-08,1.9669262744136096e-19,2.458067191011907e-18,1.4423268956795253e-13,1.4418788019493669e-13,2.568103866891172e-17,2.877746953226399e-18,2.8867093902559768e-18,1.271122622021091e-18,5.50609511633526e-17,5.582748507386349e-15,5.1031629119404916e-17,1.9650505932178066e-05,6.599479105532212e-17,1.7408153082779994e-25,1.9508648926675797e-23,1.6152083529767622e-30
3.0931732747579613e-12,0.7222113843195113,3.76,0.0,0.9487407208109542,0.9999725264467035,6.922561714569687e-22,1.1020481744246284e-16,1.594770357277078e-09,5.06408065375447e-08,1.5947705259182584e-09,5.0640523838221733e-08,3.855823106183928e-19,4.81509216047778e-18,2.8264522145570266e-13,2.8255692071501717e-13,5.03236293406136e-17,7.891250948589135e-18,7.908364052064534e-18,3.48562453411596e-18,1.0798234627485454e-16,7.881558533767682e-15,9.99226848812047e-17,2.747195823945145e-05,1.2932731429833499e-16,4.773622688714214e-25,5.349622521348081e-23,4.429189619583274e-30
3.976752166835668e-12,0.7222113861495729,3.76,0.0,0.9487407058896348,0.9999647252788292,1.4732157412709947e-21,1.8251810452376763e-16,2.0503155635847804e-09,6.51065805117007e-08,2.0503158412595422e-09,6.510611323880187e-08,6.375456321806071e-19,7.955739006162253e-18,4.671810253517852e-13,4.670337995480999e-13,8.31757036974227e-17,1.6768361447285187e-17,1.6795675158841903e-17,7.406718997060916e-18,1.7861856960108368e-16,1.0218442294382655e-14,1.6502653431533049e-16,3.527267038252932e-05,2.1376472131242565e-16,1.0143665459687153e-24,1.1367644762896208e-22,9.411772439497123e-30
5.743909950991081e-12,0.7222113898096959,3.76,0.0,0.9487406760470077,0.9999491849438986,4.4530669883421264e-21,3.822723378743752e-16,2.9613951937705816e-09,9.40381274778773e-08,2.9613957674619527e-09,9.403715266031885e-08,1.3309455999853933e-18,1.6584163371347467e-17,9.74616785588724e-13,9.743032159534757e-13,1.7350286196561277e-16,5.052534089000894e-17,5.0576586595359094e-17,2.2317541861940312e-17,3.73192913650197e-16,1.500685444679234e-14,3.4371205153366096e-16,5.081209372291952e-05,4.459525796188022e-16,3.056454083511393e-24,3.4252679643786394e-22,2.8359269603482643e-29
7.334351956730953e-12,0.7222113931038067,3.76,0.0,0.9487406491886567,0.9999352690236142,9.29546359306823e-21,6.254797578440295e-16,3.781354623086708e-09,1.200765186278065e-07,3.781355549373882e-09,1.2007492925159857e-07,2.1713502347921984e-18,2.7020368313947648e-17,1.5890363657569754e-12,1.5885148038752202e-12,2.828600927627369e-16,1.0518717639305548e-16,1.0525975517145289e-16,4.6462416029870463e-17,6.09288957800172e-16,1.944769969709746e-14,5.595744608270453e-16,6.472719343050491e-05,7.270963293304537e-16,6.3631928763646914e-24,7.131037013899455e-22,5.904087905856098e-29
8.924793962470825e-12,0.7222113963979171,3.76,0.0,0.948740622330318,0.9999214194505378,1.6792576467518652e-20,9.294218336472145e-16,4.601302518180813e-09,1.4611490871704065e-07,4.601303875743683e-09,1.461125553224942e-07,3.217093508922435e-18,3.998100689753129e-17,2.352873379293279e-12,2.352085295608738e-12,4.187949072694466e-16,1.8952389393886029e-16,1.8961132324612005e-16,8.371532735309449e-17,9.033911987291483e-16,2.4013550456282845e-14,8.273439771569764e-16,7.85759457919256e-05,1.0766136798065325e-15,1.1465154181331565e-23,1.2848677161675224e-21,1.063795586684356e-28
1e-11,0.7222113996920274,3.76,0.0,0.9487406041729526,0.9999120939818988,2.3664202042289595e-20,1.1696220019609034e-15,5.155615455816153e-09,1.6371796068292005e-07,5.155617148069144e-09,1.6371500610762464e-07,4.040577308126735e-18,5.017039570710414e-17,2.9539059686647085e-12,2.9529029313256785e-12,5.257457936139334e-16,2.6660226889463836e-16,2.66692257001678e-16,1.1776229675595867e-16,1.1351941838657005e-15,2.7171390986040347e-14,1.0376578034232282e-15,8.790085951439468e-05,1.3516372424777816e-15,1.6128064023594724e-23,1.807429532735038e-21,1.4964454889486732e-28
1.0515235968210697e-11,0.7222113996920274,3.76,0.0,0.9487405954719917,0.9999076359082715,2.75365846895789e-20,1.2947199076629085e-15,5.421238936202047e-09,1.721532977455878e-07,5.4212408008599486e-09,1.721500308779627e-07,4.468541594644131e-18,5.5460661770021734e-17,3.2661196382884736e-12,3.2650033085966545e-12,5.812993921382817e-16,3.099690272518323e-16,3.1005728896009303e-16,1.369182694726529e-16,1.2557266778027974e-15,2.870502419106621e-14,1.1467890391105298e-15,9.235866720493792e-05,1.4945023212606097e-15,1.8751579668152675e-23,2.1014414043009697e-21,1.7398695987898106e-28
1.2105677973950569e-11,0.7222114029861378,3.76,0.0,0.9487405686136778,0.9998939180819516,4.212580542658539e-20,1.721995280692285e-15,6.241163934037712e-09,1.981916857134574e-07,6.241166378748085e-09,1.981873559229308e-07,5.9260598704155716e-18,7.345392771197405e-17,4.3287669838928445e-12,4.327257490644611e-12,7.70365643267097e-16,4.72955640185776e-16,4.730216717052236e-16,2.0891309011044747e-16,1.6665214116331391e-15,3.352273833093664e-14,1.517679139814071e-15,0.00010607567253336257,1.9807599575909263e-15,2.861169611815753e-23,3.206446026362583e-21,2.6547461507230047e-28
1.3696119979690441e-11,0.7222114062802479,3.76,0.0,0.9487405417553761,0.999880265658233,6.116466050127228e-20,2.2118692115485126e-15,7.061077568315839e-09,2.2423007262066052e-07,7.061080663172903e-09,2.2422453046229573e-07,7.590012926130899e-18,9.395541155123883e-17,5.540807285982966e-12,5.538836519580798e-12,9.859857657158789e-16,6.849163210645743e-16,6.849265148492664e-16,3.0254148822066586e-16,2.136000401818176e-15,3.846731026765031e-14,1.939784816862666e-15,0.0001197272751221893,2.5353843062220183e-15,4.143471504265328e-23,4.6435014915900895e-21,3.8445393392556217e-28
1.6877003991170186e-11,0.7222114128684679,3.76,0.0,0.9487404880388095,0.9998531557722339,1.1503733090093014e-19,3.3818975808940244e-15,8.700870971514293e-09,2.7630684325311827e-07,8.700875565488349e-09,2.762984280436694e-07,1.153867807728883e-17,1.4246151610716995e-16,8.413034371437736e-12,8.40992396777338e-12,1.496856087188015e-15,1.2814879569086474e-15,1.2812365003221757e-15,5.660650889367934e-16,3.2519064677231982e-15,4.8739496916827244e-14,2.936729876034424e-15,0.00014683551844680073,3.84972407237192e-15,7.752623123258001e-23,8.688237814822555e-21,7.193325924724304e-28
2.005788800264993e-11,0.7222114194566874,3.76,0.0,0.9487404343222914,0.9998263037729811,1.9410933754943357e-19,4.809774243934782e-15,1.0340619593791632e-08,3.283836096430784e-07,1.0340625932868858e-08,3.283717236606899e-07,1.631743838002367e-17,2.009360649584875e-16,1.1882736409252782e-11,1.1878175656724336e-11,2.1138473750354004e-15,2.151135066571516e-15,2.1503246835396387e-15,9.502196317222928e-16,4.605225183625485e-15,5.952652251111637e-14,4.1358087921388684e-15,0.00017368587447128808,5.437503620666621e-15,1.3013950627722953e-22,1.4584581357978205e-20,1.2075116702208237e-27
2.3238772014129674e-11,0.7222114260449064,3.76,0.0,0.9487403806058211,0.9997997072078623,3.034362635849698e-19,6.50046772292533e-15,1.1980323878929348e-08,3.804603717906832e-07,1.1980332186142417e-08,3.8044441735148587e-07,2.1929182211855435e-17,2.693363452517821e-16,1.5949849378166258e-11,1.5943502075390728e-11,2.8368967968688657e-15,3.345300706859632e-15,3.3434956566576697e-15,1.4777331211375523e-15,6.1977203445514734e-15,7.08333247831764e-14,5.535223130395748e-15,0.00020028079580780938,7.29870517058233e-15,2.023876545506989e-22,2.268143929963754e-20,1.8778777690891168e-27
2.9600540037089164e-11,0.7222114392213427,3.76,0.0,0.9487402731730231,0.9997472706819405,6.335461927701747e-19,1.069017599677675e-14,1.5259601193734283e-08,4.8461388335951e-07,1.5259614014401428e-08,4.845879991047594e-07,3.566311423123766e-17,4.3574415854900105e-16,2.5876054121331313e-11,2.5865023252183635e-11,4.600919392011046e-15,6.912922381119574e-15,6.907151830962741e-15,3.053737123155044e-15,1.010721989255289e-14,9.502600735308506e-14,8.927941781861989e-15,0.0002527140325003558,1.184130414067712e-14,4.1823982054389674e-22,4.687221725861261e-20,3.8807076909766584e-27
3.4892193080296065e-11,0.7222114501813653,3.76,0.0,0.948740183811672,0.9997044117327178,1.0465020297634298e-18,1.501973375966206e-14,1.798713897704544e-08,5.712476873950274e-07,1.7987156029248495e-08,5.71211722609671e-07,4.965043446545639e-17,6.040348058907308e-16,3.595251981128336e-11,3.5936344717978345e-11,6.3908585739549685e-15,1.1321925272575755e-14,1.1309895972686142e-14,5.001472471000831e-15,1.4103201115208265e-14,1.167766038089259e-13,1.2344909916926482e-14,0.0002955702440841998,1.6452844604845648e-14,6.850091895060954e-22,7.676962418796086e-20,6.355999055157169e-27
4.0183846123502965e-11,0.7222114611413867,3.76,0.0,0.9487400944504485,0.9996622288853899,1.6119695741842417e-18,2.0140737977133475e-14,2.0714559641189034e-08,6.578814796925412e-07,2.0714581245156338e-08,6.578337807618737e-07,6.597986303469861e-17,7.992504470296248e-16,4.768150750373644e-11,4.765892949887262e-11,8.473507407264917e-15,1.729269840897095e-14,1.7270550876147216e-14,7.639202339356541e-15,1.8783301390970337e-14,1.4002938691494307e-13,1.6293675597532693e-14,0.0003377503522348163,2.182085737913796e-14,1.0462882308194316e-21,1.172592793035353e-19,9.708243090219396e-27
4.5475499166709865e-11,0.7222114721014068,3.76,0.0,0.9487400050893502,0.9996207114738946,2.355872649514174e-18,2.6076045709784153e-14,2.3441865122541804e-08,7.445152602533543e-07,2.344189149225028e-08,7.444541737249459e-07,8.466436255283198e-17,1.0211995352366953e-15,6.10627340661658e-11,6.103237765205313e-11,1.0848580394504676e-14,2.5061874291927646e-14,2.502446221115154e-14,1.107149960448176e-14,2.4155221559262267e-14,1.648070734855557e-13,2.0766390483151006e-14,0.0003792650230127351,2.7945266074869823e-14,1.5164029417233593e-21,1.6994693096704734e-19,1.4070379031227644e-26
5.6058805253123665e-11,0.7222114940214434,3.76,0.0,0.9487398263675223,0.9995396311269077,4.486366558263142e-18,4.0480976624747724e-14,2.889613814030231e-08,9.17782786170991e-07,2.8896174257616586e-08,9.176899647223376e-07,1.29149966622593e-16,1.5445388127185926e-15,9.278078648209334e-11,9.273028024532906e-11,1.6474861870744368e-14,4.694168045560596e-14,4.685225126405141e-14,2.0737999210237902e-14,3.700476478361478e-14,2.1902800265368043e-13,3.1252850421896403e-14,0.00046033988393768296,4.246297284392012e-14,2.8404347148987065e-21,3.1833842372716656e-19,2.6356014824409004e-26
6.494323048174496e-11,0.7222115124227715,3.76,0.0,0.948739676335313,0.9994735289868665,7.070843482589754e-18,5.529258401929596e-14,3.347452728600868e-08,1.063236577503627e-06,3.347457129483326e-08,1.0631120102562685e-06,1.7388207963011853e-16,2.064746130038167e-15,1.2450759239477332e-10,1.244348817694773e-10,2.2098573536956906e-14,7.297661600840311e-14,7.281287993804065e-14,3.224072526618086e-14,4.9995041433972186e-14,2.694575234719932e-13,4.160608093993819e-14,0.0005264374137936029,5.698561856808677e-14,4.416020570730782e-21,4.949255530258685e-19,4.0975963068712226e-26
7.382765571036626e-11,0.7222115308240968,3.76,0.0,0.9487395263034327,0.9994091681992426,1.0528170280804277e-17,7.270090769387415e-14,3.8052616219034984e-08,1.2086903357759675e-06,3.805266731507365e-08,1.2085293638690146e-06,2.254203545056e-16,2.6578377378333488e-15,1.608882340034035e-10,1.6078790646802638e-10,2.8542864813037724e-14,1.0719992097977548e-13,1.0692356608063735e-13,4.7361822513993436e-14,6.503283490879569e-14,3.244850162271733e-13,5.33370694111062e-14,0.0005907935868689928,7.363949659565557e-14,6.4872870954206576e-21,7.270702047888593e-19,6.019554501612932e-26
8.271208093898756e-11,0.722211549225419,3.76,0.0,0.9487393762718732,0.9993465028906389,1.500205248251789e-17,9.281399633001635e-14,4.263041331799401e-08,1.3541440609993047e-06,4.2630470189512177e-08,1.3539420262489555e-06,2.8382355994516006e-16,3.3229461164393532e-15,2.0192145455330808e-10,2.017875488166892e-10,3.5806412342563905e-14,1.5072992455924507e-13,1.5029141556683595e-13,6.659571361504149e-14,8.215148673267777e-14,3.842178742267089e-13,6.641186281566267e-14,0.0006534542765542525,9.242428463725881e-14,9.121988489391326e-21,1.0223676288852483e-18,8.464355671585773e-26
9.159650616760885e-11,0.7222115676267385,3.76,0.0,0.9487392262406261,0.9992854883875494,2.0642052094265884e-17,1.1573986574685858e-13,4.720792675690421e-08,1.4995977531863545e-06,4.720798758345019e-08,1.4993499980626712e-06,3.491497652019943e-16,4.05921427233493e-15,2.4760601842291455e-10,2.4743202549915766e-10,4.388790002562944e-14,2.0468452569733053e-13,2.0402167844441936e-13,9.043668922337505e-14,1.0138352604324869e-13,4.4876345942360633e-13,8.079734269429612e-14,0.0007144641563482393,1.1333967037360318e-13,1.2387867019319832e-20,1.3884119544594742e-18,1.1494870176932256e-25
9.999999999999999e-11,0.7222115860280554,3.76,0.0,0.9487390843311455,0.9992292565799483,2.7190259189899222e-17,1.4011080382277206e-13,5.15373965630053e-08,1.6371777207977486e-06,5.153745899433538e-08,1.6368824346331107e-06,4.173626011192908e-16,4.820347649661961e-15,2.950969674472397e-10,2.9487857334074805e-10,5.228346141686901e-14,2.663216960262235e-13,2.6537672905086745e-13,1.176734101083649e-13,1.2154806322693973e-13,5.14341051607634e-13,9.558109196326157e-14,0.0007706915868871295,1.3508331074179616e-13,1.611901451056151e-20,1.8066091828198093e-18,1.4957155335733843e-25
1.0048093139623015e-10,0.7222115860280554,3.76,0.0,0.9487390762096835,0.9992260811922561,2.7603585373643906e-17,1.4158649966295644e-13,5.178516450932548e-08,1.6450514123512549e-06,5.178522696045156e-08,1.6447532799555367e-06,4.214563462429261e-16,4.865795631000831e-15,2.979407105434058e-10,2.9771957480994533e-10,5.2786018876906326e-14,2.701811970829451e-13,2.6921775500141944e-13,1.1937890964672007e-13,1.2276068489429602e-13,5.182291029488948e-13,9.646120929198868e-14,0.0007738667239615643,1.3638535118394792e-13,1.6352653365049416e-20,1.8327962160835308e-18,1.5173959455397165e-25
1.0936535662485145e-10,0.7222116044293699,3.76,0.0,0.9487389261790377,0.9991682389594109,3.6047922674986543e-17,1.7046185042148462e-13,5.636213435237805e-08,1.7905050385095629e-06,5.63621955863609e-08,1.790151872552288e-06,5.0079999164614975e-16,5.741853934319671e-15,3.529243358440099e-10,3.52648456083404e-10,6.2499466889927e-14,3.48336988915895e-13,3.469812011257608e-13,1.5391640643807932e-13,1.463139131199837e-13,5.927221056156729e-13,1.1337196616342518e-13,0.0008317043247361162,1.615610338864708e-13,2.108406695256159e-20,2.3631123791533023e-18,1.9564476332496048e-25
1.2131796589443364e-10,0.7222116291854666,3.76,0.0,0.9487387243366449,0.9990928178443252,5.0042706646933873e-17,2.142772396488783e-13,6.251932448528201e-08,1.986190167621123e-06,6.251937869663772e-08,1.9857556176331647e-06,6.187449395268742e-16,7.028612159565918e-15,4.342285447381431e-10,4.3386606547976116e-10,7.685142143032179e-14,4.754194371880847e-13,4.733610879427833e-13,2.100774861708788e-13,1.8148718009502315e-13,7.010609428427701e-13,1.380359843980313e-13,0.0009071192011533484,1.9879088420256448e-13,2.877802939534249e-20,3.225494619900693e-18,2.670417318444414e-25
1.3327057516401583e-10,0.7222116539415591,3.76,0.0,0.9487385224947578,0.9990200574475767,6.744814693785896e-17,2.6403249503846433e-13,6.867606137116862e-08,2.181875237068649e-06,6.867610123692501e-08,2.181350877830301e-06,7.496623929884705e-16,8.437643312001053e-15,5.239421569744791e-10,5.234770116386893e-10,9.267360302263127e-14,6.301531080701215e-13,6.271501164953064e-13,2.7846197835172386e-13,2.2072498220120781e-13,8.189543290451106e-13,1.648286800018916e-13,0.000979873351258926,2.3987475284517913e-13,3.814693929701249e-20,4.2756296116432446e-18,3.539826907281577e-25
1.4522318443359802e-10,0.7222116786976484,3.76,0.0,0.9487383206533587,0.9989498638915809,8.870705831640751e-17,3.199902323374179e-13,7.48323623740803e-08,2.3775602469021404e-06,7.483237931533232e-08,2.3769376545036137e-06,8.936846626293092e-16,9.966996658204053e-15,6.220624187350127e-10,6.214772206952033e-10,1.099628973496882e-13,8.152545110267213e-13,8.110149354953858e-13,3.6027179381953574e-13,2.640963867234224e-13,9.466632965457305e-13,1.936798208942473e-13,0.0010500606526219376,2.848119996935979e-13,4.9355606577610464e-20,5.531995374601347e-18,4.5799745713301035e-25
1.571757937031802e-10,0.7222117034537344,3.76,0.0,0.9487381188124309,0.9988821466217213,1.1428140566414424e-16,3.824129781834524e-13,8.098824429211417e-08,2.5732451971762156e-06,8.098822846982702e-08,2.572515948956277e-06,1.0509419250386192e-15,1.1614753227939856e-14,7.285866310993277e-10,7.278626767791386e-10,1.28716210346469e-13,1.0334388445155902e-12,1.027616261906972e-12,4.567084521998129e-13,3.116681861752042e-13,1.0844487878214956e-12,2.24521508685032e-13,0.0011177716598443882,3.336020105785755e-13,6.256881067835128e-20,7.013066910447064e-18,5.806156255414985e-25
1.691284029727624e-10,0.7222117282098177,3.76,0.0,0.9487379169719582,0.998816818258912,1.4465230295483183e-16,4.515631743964125e-13,8.714372338272127e-08,2.768930087950093e-06,8.714366369353121e-08,2.7680857624382655e-06,1.2215622622267858e-15,1.3379025137178335e-14,8.435121465798235e-10,8.426294184475283e-10,1.4893046735043814e-13,1.2874200189294134e-12,1.2796089149670103e-12,5.689730915536557e-13,3.635049924401107e-13,1.2325716584142825e-12,2.572880812155553e-13,0.0011830937519984048,3.8624419565979795e-13,7.79513026608158e-20,8.737316356476566e-18,7.233665873419916e-25
