Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12)
3.25779810986725e-07,0.08886585032436208,3.76,0.0,0.9480553530046111,0.9993860720386897,2.6783479121686066e-05,7.648130396201605e-06,0.0001948300894615837,0.00021341400288463254,1.621127864997437e-05,3.0397853974502885e-05,2.0406306056256384e-09,8.388828707540503e-12,1.2472381669834936e-05,1.5984966229473793e-05,3.1807726862294366e-06,8.357056221692936e-05,3.6097781349883586e-07,6.81204323971119e-05,5.83738547338914e-06,5.309444930080945e-06,8.532844494768094e-10,0.0004720670624769615,2.3750667208945066e-07,5.359166579671312e-08,5.740184386093235e-09
3.281182275485298e-07,0.08886587814637101,3.76,0.0,0.9480521176334903,0.9993846982324698,2.7192346920888545e-05,7.688803681767991e-06,0.00019697556386495235,0.00021525347850416912,1.6337142424970837e-05,3.0411327112321216e-05,2.0435950900020817e-09,8.394823848099548e-12,1.248458819835767e-05,1.6000111679727728e-05,3.2169296174079347e-06,8.447415060067576e-05,3.613240749728543e-07,6.883670780710494e-05,5.951661412438869e-06,5.329094827277637e-06,8.626842670623937e-10,0.000472066423614745,2.4128076110732634e-07,5.526450743896041e-08,5.864917360175894e-09
3.304566441103346e-07,0.08886590598300771,3.76,0.0,0.94804887791675,0.9993833225449847,2.7603373996850894e-05,7.729143562980363e-06,0.0001991239657396478,0.00021709384672741555,1.6463025814836344e-05,3.0424395425940312e-05,2.046481313511035e-09,8.400650493214266e-12,1.2496524817978798e-05,1.601481295392669e-05,3.25314023766906e-06,8.537858270164973e-05,3.6166018451852266e-07,6.955367003462325e-05,6.06719131024746e-06,5.348475524268159e-06,8.720968931004486e-10,0.0004720657668683614,2.4509499667277307e-07,5.697421279691325e-08,5.991625065392653e-09
3.3279506067213937e-07,0.08886593383390397,3.76,0.0,0.9480456339212817,0.999381944973651,2.801654274033043e-05,7.769156043877894e-06,0.00020127522664354578,0.00021893508278088516,1.6588928102695992e-05,3.043707096956529e-05,2.049291207038733e-09,8.406313241809679e-12,1.2508199550626047e-05,1.6029082731366634e-05,3.2894032842809675e-06,8.628383379825914e-05,3.619864317956759e-07,7.027130381116473e-05,6.183976859537161e-06,5.367592486419654e-06,8.815220334476896e-10,0.0004720651109639673,2.4894956093782107e-07,5.872123404680391e-08,6.1203283862499454e-09
3.348996355777637e-07,0.08886595891164321,3.76,0.0,0.9480427107213649,0.9993807035544532,2.839021136485523e-05,7.804892281513108e-06,0.00020321375033366726,0.000220592917162767,1.6702255738814654e-05,3.0448152894347204e-05,2.0517564205508375e-09,8.41127329274171e-12,1.2518489389634882e-05,1.6041566878906556e-05,3.322083824922992e-06,8.709924000464574e-05,3.622718569024585e-07,7.091773602911507e-05,6.290158811935256e-06,5.384576732339003e-06,8.900151150882749e-10,0.0004720645287365189,2.524532995471726e-07,6.032583225926239e-08,6.237884941579112e-09
3.37004210483388e-07,0.08886598400039299,3.76,0.0,0.948039784155122,0.9993794606357785,2.8765588309214556e-05,7.840372451558799e-06,0.00020515448802766625,0.0002222514178548855,1.6815597621383974e-05,3.045893447419895e-05,2.0541626897626245e-09,8.416107366567242e-12,1.2528578951609667e-05,1.6053720298292376e-05,3.3548049520845155e-06,8.791527303199151e-05,3.625497227158632e-07,7.156468965497345e-05,6.39736036398244e-06,5.40135560278508e-06,8.985178841054026e-10,0.0004720639445798405,2.559899817611043e-07,6.19613531603506e-08,6.357090284378572e-09
3.391087853890123e-07,0.08886600909995129,3.76,0.0,0.948036854268119,0.9993782162333353,2.914266135246791e-05,7.875600823563361e-06,0.00020709739304704077,0.00022391056815809613,1.6928953266322427e-05,3.0469423812093732e-05,2.056511341026027e-09,8.420818568776959e-12,1.2538473634675462e-05,1.6065551567769176e-05,3.3875658042118506e-06,8.87319162069897e-05,3.628202252212436e-07,7.221215442349044e-05,6.505582673829677e-06,5.417932932116674e-06,9.070301353838226e-10,0.00047206335363208894,2.595597376727123e-07,6.362812722019117e-08,6.477959821358215e-09
3.412133602946366e-07,0.08886603421005865,3.76,0.0,0.9480339211046885,0.9993769703500167,2.9521418517752654e-05,7.910581620752434e-06,0.00020904241995474288,0.00022557035189417135,1.7042322204228366e-05,3.0479628750128965e-05,2.0588036688977644e-09,8.42540992208709e-12,1.2548178665144498e-05,1.6077069009865773e-05,3.4203655425168447e-06,8.954915337263307e-05,3.6308355456723723e-07,7.286012039947739e-05,6.614826870429125e-06,5.4343124935589165e-06,9.155516706714527e-10,0.00047206276349488394,2.631626963357129e-07,6.532648518195273e-08,6.600509031554456e-09
3.433179352002609e-07,0.08886605933050137,3.76,0.0,0.9480309847082511,0.9993757229932182,2.990184801114177e-05,7.945319029963613e-06,0.00021098952423018156,0.00022723075326755183,1.715570397646556e-05,3.0489556939264715e-05,2.0610409442838557e-09,8.429884379431367e-12,1.255769914331429e-05,1.6088280758799113e-05,3.4532033450248685e-06,9.036696875114977e-05,3.633398966038884e-07,7.350857788967489e-05,6.7250940612132005e-06,5.4504980137709694e-06,9.240822944942519e-10,0.00047206217701032337,2.667989860668047e-07,6.705675802331716e-08,6.7247534483986146e-09
3.454225101058852e-07,0.08886608446105007,3.76,0.0,0.9480280451211743,0.999374474178957,3.0283938252208828e-05,7.97981719434703e-06,0.00021293866241178062,0.00022889175692335597,1.72690981367691e-05,3.049921581072183e-05,2.0632244106230314e-09,8.434244815909349e-12,1.256704002449888e-05,1.6099194731553758e-05,3.486078409220272e-06,9.118534700149399e-05,3.635894322221963e-07,7.415751747900964e-05,6.836385328777168e-06,5.466493164501997e-06,9.326218151953935e-10,0.0004720615881028075,2.7046873432120905e-07,6.881927695289924e-08,6.850708668985767e-09
3.475270850115095e-07,0.0888661096014968,3.76,0.0,0.9480251023850933,0.9993732239181822,3.0667677810698806e-05,8.014080225393743e-06,0.00021488979177507244,0.00023055334781234754,1.7382504247443602e-05,3.0508612643592727e-05,2.0653552921307195e-09,8.438494058985565e-12,1.2576206163564356e-05,1.6109818694191976e-05,3.5189899461304e-06,9.200427308550075e-05,3.638323388676477e-07,7.48069299450539e-05,6.94870173844481e-06,5.482301578467169e-06,9.411700454455113e-10,0.00047206099555962807,2.741720679720927e-07,7.061437335489204e-08,6.978390335338496e-09
3.496316599171338e-07,0.08886613475161667,3.76,0.0,0.9480221565403941,0.9993719722153415,3.105305551527131e-05,8.048112178274158e-06,0.0002168428708517085,0.0002322155114039861,1.7495921885305108e-05,3.0517754459318735e-05,2.0674347800759823e-09,8.4426348490617e-12,1.2585202245106368e-05,1.6120160156150635e-05,3.55193718985529e-06,9.282373247899459e-05,3.640687881270417e-07,7.545680639173732e-05,7.062044326145359e-06,5.4979268203007964e-06,9.497268038408076e-10,0.0004720604043234576,2.779091129050031e-07,7.24423788835198e-08,7.10781416731245e-09
3.517362348227581e-07,0.088866159911221,3.76,0.0,0.9480192076266724,0.9993707190786756,3.144006035972113e-05,8.08191707136731e-06,0.0002187978589671713,0.00023387823349447755,1.760935063630102e-05,3.052664811729034e-05,2.06946404481336e-09,8.446669866385195e-12,1.2594032846564542e-05,1.613022646497068e-05,3.5849193890774625e-06,9.364371098156641e-05,3.642989478908941e-07,7.610713812830053e-05,7.176414109248665e-06,5.513372410833284e-06,9.582919114144268e-10,0.0004720598153247481,2.8167999439075085e-07,7.430362537864636e-08,7.238995934583204e-09
3.538408097283824e-07,0.0888661850800923,3.76,0.0,0.9480162556823892,0.999369464524042,3.1828681578920636e-05,8.11549886730236e-06,0.0002207547165884099,0.00023554150034725479,1.7722790099396564e-05,3.053530024577597e-05,2.071444226396371e-09,8.450601709873076e-12,1.2602702392383382e-05,1.6140024736105994e-05,3.617935813475789e-06,9.446419485575963e-05,3.645229807505741e-07,7.67579167568885e-05,7.291812078482798e-06,5.5286418060346065e-06,9.668651938922128e-10,0.0004720592215659868,2.8548483681577696e-07,7.619844489953246e-08,7.371951480104171e-09
3.559453846340067e-07,0.08886621025805552,3.76,0.0,0.9480133007453888,0.9993682085597846,3.221890854070049e-05,8.148861496846095e-06,0.00022271340480266595,0.00023720529847830657,1.7836239880585187e-05,3.0543717348426654e-05,2.0733764482875197e-09,8.454432941330393e-12,1.261121522444361e-05,1.614956195927656e-05,3.6509857441395083e-06,9.528517061433095e-05,3.647410464263598e-07,7.740913403763474e-05,7.408239210114095e-06,5.54373842562842e-06,9.75446481304663e-10,0.0004720586233955572,2.8932376411145174e-07,7.812716966385833e-08,7.506696687545762e-09
3.58049959539631e-07,0.08886623544490134,3.76,0.0,0.9480103428524358,0.9993669511832327,3.261073084710671e-05,8.182008833838353e-06,0.00022467388578287624,0.00023886961484448154,1.7949699598098024e-05,3.055190571160373e-05,2.0752618048287118e-09,8.458166046658341e-12,1.261957554058047e-05,1.6158844904460696e-05,3.6840684821107506e-06,9.610662520682777e-05,3.6495329962099934e-07,7.8060782006166e-05,7.5256964551208286e-06,5.558665625117584e-06,9.840356085595127e-10,0.0004720580318836908,2.9319689938630915e-07,8.009013207177941e-08,7.643247512651888e-09
3.601545344452553e-07,0.088866260640466,3.76,0.0,0.9480073820397295,0.9993656924051323,3.3004138224317915e-05,8.214944721003349e-06,0.00022663612226971413,0.00024053443663206642,1.8063168876535175e-05,3.055987150883054e-05,2.0771013750381866e-09,8.461803461961264e-12,1.2627787463790343e-05,1.61678802270743e-05,3.717183338874576e-06,9.692854581007347e-05,3.6515989242109825e-07,7.871285284122204e-05,7.644184751271368e-06,5.573426725585414e-06,9.926324105904333e-10,0.00047205744453165146,2.971043653577525e-07,8.208766468578597e-08,7.781619949721882e-09
3.622591093508796e-07,0.0888662858445514,3.76,0.0,0.9480044183423435,0.9993644322505164,3.339912064630981e-05,8.247672938845297e-06,0.00022860007813566582,0.00024219975148436396,1.817664735315306e-05,3.0567620688918096e-05,2.078896207359518e-09,8.465347548011442e-12,1.2635854967984825e-05,1.6176674354232593e-05,3.7503296467740137e-06,9.775092005365593e-05,3.653609716997507e-07,7.936533900651063e-05,7.763705010011757e-06,5.58802497931984e-06,1.0012367282092318e-09,0.00047205684425124747,3.010462839059324e-07,8.412010025019238e-08,7.921830070121504e-09
3.643636842565039e-07,0.08886631105698664,3.76,0.0,0.9480014517946094,0.9993631707153547,3.3795668254303975e-05,8.28019722378101e-06,0.00023056571799973105,0.0002438655473434048,1.8290134673455618e-05,3.057515905435662e-05,2.08064732984514e-09,8.468800620897253e-12,1.2643781929875497e-05,1.6185233563310933e-05,3.7835067518966503e-06,9.85737358630627e-05,3.6555668091039845e-07,8.001823315137737e-05,7.884258125458448e-06,5.602463591299438e-06,1.0098484073683139e-09,0.00047205624282024774,3.050227763952794e-07,8.61877716508802e-08,8.063893998213738e-09
3.664682591621282e-07,0.08886633627760954,3.76,0.0,0.947998482430262,0.999361907796736,3.4193771323400295e-05,8.312521277194952e-06,0.00023253300708078246,0.0002455318123916127,1.8403630489590586e-05,3.0582492289818176e-05,2.082355754196159e-09,8.472164951435281e-12,1.2651572147917434e-05,1.619356401125023e-05,3.8167140113254296e-06,9.939698140190421e-05,3.6574716075610356e-07,8.06715280746502e-05,8.00584497779331e-06,5.616745728743729e-06,1.0184672957953111e-09,0.00047205565073876846,3.090339637715179e-07,8.82910119037797e-08,8.207827900666575e-09
3.685728340677525e-07,0.08886636150624483,3.76,0.0,0.9479955102821855,0.9993606435127255,3.459342032162303e-05,8.344648748824665e-06,0.00023450191145214796,0.00024719853515226675,1.851713446310181e-05,3.058962591323109e-05,2.0840224686959407e-09,8.475442745039285e-12,1.2659229309758616e-05,1.620167168393906e-05,3.849950797906497e-06,0.00010022064517140344,3.659325480333284e-07,8.132521678672312e-05,8.128466427383263e-06,5.6308745039672855e-06,1.0270932435882433e-09,0.0004720550573052463,3.130799664000171e-07,9.043015417034186e-08,8.353648005742184e-09
3.706774089733768e-07,0.08886638674273419,3.76,0.0,0.9479925353825182,0.9993593778773076,3.4994605887671236e-05,8.37658324211865e-06,0.00023647239793806208,0.00024886570444738185,1.8630646263762394e-05,3.05965652965403e-05,2.0856484409796406e-09,8.478636157829766e-12,1.2666757006000811e-05,1.620956241720284e-05,3.883216498340505e-06,0.00010104471596866965,3.661129761111571e-07,8.197929248323855e-05,8.252123317187348e-06,5.644852980463236e-06,1.0357261049299372e-09,0.0004720544557030236,3.171609041403807e-07,9.260553175271046e-08,8.501370596535328e-09
3.727819838790011e-07,0.08886641198691651,3.76,0.0,0.947989557762613,0.9993581108884718,3.5397318841280946e-05,8.408328310424965e-06,0.000238444434150994,0.00025053330941117295,1.8744165569927433e-05,3.0603315659404334e-05,2.0872346169019306e-09,8.481747294935674e-12,1.267415872594097e-05,1.6217241889786397e-05,3.9165105138302626e-06,0.00010186918290001189,3.662885747710558e-07,8.263374855312098e-05,8.376816471906146e-06,5.658684169520753e-06,1.0443657383404402e-09,0.0004720538549043433,3.212768963353802e-07,9.481747808253917e-08,8.651012014911666e-09
3.748865587846254e-07,0.08886643723864177,3.76,0.0,0.9479865774532554,0.9993568425488666,3.580155013436866e-05,8.439887470031303e-06,0.00024041798827491615,0.00025220133940355156,1.8857692066150826e-05,3.0609882111515056e-05,2.08878192647672e-09,8.484778218872823e-12,1.2681437885699525e-05,1.622471566676087e-05,3.949832256096005e-06,0.00010269403529525922,3.6645947119815965e-07,8.328857852488119e-05,8.502546703010352e-06,5.672371044115898e-06,1.0530120041141284e-09,0.0004720532590751352,3.2542806195869807e-07,9.706632669276106e-08,8.802588645952746e-09
3.769911336902497e-07,0.08886646249774999,3.76,0.0,0.9479835944842807,0.9993555728726099,3.620729094173747e-05,8.471264173592445e-06,0.00024239302944793653,0.00025386978415964986,1.8971225447271855e-05,3.0616269580042635e-05,2.0902912731491166e-09,8.487730923431144e-12,1.2688597779881897e-05,1.6231989123945345e-05,3.983181154452482e-06,0.00010351926285581457,3.6662578825483316e-07,8.394377615873556e-05,8.629314799903736e-06,5.685916512151438e-06,1.0616647662452206e-09,0.00047205266066502197,3.296145193864763e-07,9.935241126477093e-08,8.956116948444043e-09
3.79095708595874e-07,0.08886648776410651,3.76,0.0,0.9479806088849315,0.9993543018707507,3.661453257863846e-05,8.502461833129466e-06,0.0002443695274048521,0.00025553863364848896,1.908476541453699e-05,3.062248287851579e-05,2.0917635436887767e-09,8.490607363498723e-12,1.2695641627412549e-05,1.6239067519063997e-05,4.016556649231066e-06,0.00010434485551469317,3.667876461058065e-07,8.459933535917971e-05,8.757121538196829e-06,5.699323440306942e-06,1.0703238920203304e-09,0.0004720520550402381,3.338363866214156e-07,1.0167606558846786e-07,9.11161342800841e-09
3.812002835014983e-07,0.08886651303755608,3.76,0.0,0.9479776206835979,0.9993530295379491,3.7023266564372966e-05,8.53348380037889e-06,0.00024634745273711213,0.0002572078781730913,1.919831167831587e-05,3.062852665851447e-05,2.093199600796161e-09,8.4934094373846e-12,1.270257253928736e-05,1.62459559408974e-05,4.049958196542695e-06,0.00010517080353562597,3.6694516105674227e-07,8.525525023634955e-05,8.885967673715436e-06,5.712594634860293e-06,1.0789892529754464e-09,0.00047205145373684077,3.3809378115518616e-07,1.0403762356726379e-07,9.269094659359615e-09
3.833048584071226e-07,0.08886653831797392,3.76,0.0,0.9479746299082089,0.9993517558758267,3.743348452974138e-05,8.564333393481704e-06,0.0002483267764987876,0.00025887750821590455,1.9311863953877923e-05,3.063440548477294e-05,2.0946002941063256e-09,8.496139007192803e-12,1.2709393568600546e-05,1.6252659387320952e-05,4.08338526101618e-06,0.00010599709736000025,3.6709844733671717e-07,8.591151501068113e-05,9.015853951607514e-06,5.725732868823982e-06,1.0876607215829797e-09,0.00047205086121329134,3.423868202026363e-07,1.0643741920360719e-07,9.42857725551615e-09
3.854094333127469e-07,0.08886656360521054,3.76,0.0,0.9479716365858835,0.9993504809093495,3.784517830292962e-05,8.595013870645929e-06,0.0002503074705591234,0.0002605475145748882,1.9425421965084227e-05,3.0640123769439486e-05,2.0959664501847366e-09,8.498797875365374e-12,1.2716107666693144e-05,1.6259182696261404e-05,4.116837322351706e-06,0.00010682372774157194,3.672476155208257e-07,8.656812409638217e-05,9.146781098221983e-06,5.738740856135049e-06,1.0963381734515683e-09,0.0004720502583772286,3.467156205203174e-07,1.0887578658614297e-07,9.590077897870864e-09
3.875140082183712e-07,0.0888665888991476,3.76,0.0,0.947968640743224,0.9993492046390653,3.8258339838677475e-05,8.625528451167927e-06,0.00025228950730596974,0.0002622178882480087,1.953898544124546e-05,3.064568582803953e-05,2.0972988808638964e-09,8.50138781786057e-12,1.2722717720454858e-05,1.6265530604148083e-05,4.150313869822195e-06,0.00010765068563211235,3.673927738653735e-07,8.722507203038526e-05,9.278749827945418e-06,5.751621272666031e-06,1.1050214887087665e-09,0.00047204965042469283,3.5108029856869545e-07,1.1135305990442171e-07,9.753613312137413e-09
3.896185831239955e-07,0.0888666141996482,3.76,0.0,0.9479656424062683,0.9993479270608266,3.867296123155567e-05,8.655880310651486e-06,0.00025427285969453116,0.0002638886204510145,1.965255411759234e-05,3.065109587106295e-05,2.0985983817966727e-09,8.503910565943283e-12,1.2729226546682262e-05,1.6271707736743458e-05,4.183814403150879e-06,0.00010847796219898135,3.675340280985532e-07,8.78823534830444e-05,9.411760842089437e-06,5.764376751957665e-06,1.1137105481898485e-09,0.00047204904710524055,3.554809705038012e-07,1.1386957343759744e-07,9.919200273813955e-09
3.917231580296198e-07,0.08886663950658837,3.76,0.0,0.9479626416003966,0.9993466481858171,3.9089034739308426e-05,8.686072573623615e-06,0.00025625750134133154,0.00026555970265337663,1.9766127736246497e-05,3.065635798665406e-05,2.0998657297653275e-09,8.506367805031192e-12,1.2735636880521907e-05,1.6277718590863656e-05,4.217338434261966e-06,0.00010930554886069798,3.676714810027194e-07,8.85399632801156e-05,9.545814826726744e-06,5.777009878116647e-06,1.122405235919669e-09,0.0004720484426729739,3.599177521346255e-07,1.1642566154546128e-07,1.0086855616665305e-08
3.9382773293524413e-07,0.08886666481984777,3.76,0.0,0.9479596383503479,0.9993453680170855,3.950655277969439e-05,8.716108313987376e-06,0.00025824340650694916,0.0002672311265708624,1.98797060460116e-05,3.066147614431731e-05,2.101101683118573e-09,8.508761176943131e-12,1.2741951377925542e-05,1.6283567538039774e-05,4.250885486976475e-06,0.00011013343727957755,3.678052324978709e-07,8.919789639805548e-05,9.680912453095298e-06,5.789523186563229e-06,1.1311054388301402e-09,0.0004720478393559692,3.643907589390282e-07,1.1902165866585357e-07,1.0256596232260174e-08
