Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152)
1.3220180324171638e-15,0.09238092347749328,3.76,0.0,0.7631876129475725,0.9999999865606906,2.0052643861380497e-31,2.0099509718949966e-23,1.3749404268762952e-13,1.691966087424303e-12,1.3749404285742362e-13,1.6919660704223826e-12,1.8166415702200984e-25,2.4949311306315204e-24,1.698869399973791e-20,1.6980674000845954e-20,1.5137198648784939e-22,2.2921322623319675e-28,3.5178214838329156e-26,4.478013198566418e-15,2.0183153335194577e-23,2.120674623762689e-20,6.393989088234409e-24,1.3439172008322209e-08,1.8604266249666674e-23,5.075415647828256e-29,3.68489758752063e-33,2.160487257627487e-34,4.478013198377372e-15,1.1168698536961214e-29,3.4212932231085365e-27,5.865203506353931e-26
2.135567604090313e-15,0.09238092347751074,3.76,0.0,0.763187612946444,0.999999978290464,8.621293765521763e-31,5.225917478697649e-23,2.2210576155359832e-13,2.733176004348865e-12,2.2210576200138995e-13,2.7331759601435853e-12,4.723372744387693e-25,6.486843609442329e-24,4.4164566423155386e-20,4.4150038792597177e-20,3.9356967699137543e-22,9.854614890370899e-28,9.185343366319289e-26,7.233713673372413e-15,5.247659745149232e-23,3.4281764781634773e-20,1.6624421950781177e-23,2.1709313878875473e-08,4.837140643641578e-23,1.3196186415089042e-28,1.5842561753345475e-32,5.639579570365179e-34,7.233713672880529e-15,4.798928165770055e-29,8.896189525918168e-27,1.5249543872264944e-25
3.762666747436611e-15,0.09238092347754566,3.76,0.0,0.7631876129441868,0.9999999617502817,4.854773558759044e-30,1.6198113756443434e-22,3.9132919678411414e-13,4.815595838191592e-12,3.913291981859481e-13,4.815595701174688e-12,1.4640849672850522e-24,2.0106234384359148e-23,1.3687682836686533e-19,1.3684567871162366e-19,1.2198924278413101e-21,5.549252251657804e-27,2.871998128756499e-25,1.2745114622974899e-14,1.6265471806944337e-22,6.048849662211342e-20,5.1528019060396486e-23,3.8249327007998574e-08,1.4993006217209974e-22,4.090249520832131e-28,8.921137342425836e-32,1.7622166390876652e-33,1.2745114621447967e-14,2.6989596057005485e-28,2.757919826115262e-26,4.72663317766488e-25
7.016865034129208e-15,0.0923809234776155,3.76,0.0,0.7631876129396725,0.9999999286709995,3.223774405513005e-29,5.630382380336613e-22,7.297760572397325e-13,8.98043550585145e-12,7.297760621418288e-13,8.98043502959183e-12,5.089373897961962e-24,6.988675923629607e-23,4.757432609340364e-19,4.756644411170627e-19,4.2402449478045694e-21,3.6849078252819763e-26,1.015842496770892e-24,2.3767916522151093e-14,5.653771979141342e-22,1.131287419004399e-19,1.7910460726945651e-22,7.13282708521279e-08,5.211447117282279e-22,1.4217464538945939e-27,5.923963875601188e-31,6.225037735688224e-33,2.3767916516827323e-14,1.7876754860119828e-27,9.589773631659888e-26,1.6429012787532062e-24
1.3525261607514402e-14,0.09238092347775523,3.76,0.0,0.7631876129306439,0.9999998625167642,2.343600145910123e-28,2.0916272580081825e-21,1.4066697381314554e-12,1.7310114841068788e-11,1.4066697564027067e-12,1.7310113071846262e-11,1.890863604209299e-23,2.596107374021664e-22,1.7672432662271433e-18,1.767011409028926e-18,1.5751765351744456e-20,2.6787887109171526e-25,3.904662775785049e-24,4.5813520320462316e-14,2.100298551821939e-21,2.1931638070538008e-19,6.653234020129505e-22,1.3748182914892928e-07,1.9359629141703873e-21,5.2816101888913676e-27,4.3064981120752586e-30,2.3868274068886782e-32,4.581352030056401e-14,1.2930041105067393e-26,3.565022975702175e-25,6.102812048755787e-24
2.6542054754284787e-14,0.0923809234780346,3.76,0.0,0.7631876129125866,0.9999997302256093,1.7861654162566154e-27,8.054884816692154e-21,2.760456939853808e-12,3.396947351109396e-11,2.760457010337264e-12,3.396946669803674e-11,7.283400134242727e-23,9.996783917026981e-22,6.805310181745865e-18,6.804541520478019e-18,6.065798645584843e-20,2.0415615996110397e-24,1.604629789063587e-23,8.990472791751145e-14,8.088141647900986e-21,4.35320429571635e-19,2.561928683346534e-21,2.697716302802171e-07,7.45515386081056e-21,2.0339342867528637e-26,3.282073830925624e-29,9.764403533640627e-32,8.990472783994918e-14,9.755488668806087e-26,1.3748407920809052e-24,2.34989894973047e-23
3.9558847901055174e-14,0.09238092347831398,3.76,0.0,0.7631876128945294,0.9999995979575389,5.5967736244322796e-27,1.7893151337586923e-20,4.114243928183499e-12,5.062883218057312e-11,4.114244084843542e-12,5.0628817046470425e-11,1.6182429081732703e-22,2.2205305415495006e-21,1.5116797655601162e-17,1.511518462811132e-17,1.3474167693655552e-19,6.3968919100182264e-24,3.7506007640990897e-23,1.3399593551590154e-13,1.796677665235789e-20,6.56163073111426e-19,5.690633891626299e-21,4.020383468730754e-07,1.6560416328053773e-20,4.518150378712086e-26,1.0283830473386377e-28,2.274635388594098e-31,1.3399593534188345e-13,3.0361017286310566e-25,3.0576624760522435e-24,5.2195169523737915e-23
5.257564104782556e-14,0.09238092347859336,3.76,0.0,0.7631876128764722,0.9999994657125492,1.2684386059015085e-26,3.160675794706969e-20,5.468030703151441e-12,6.728819084950628e-11,5.468030979951318e-12,6.728816411714883e-11,2.859015823132635e-22,3.922108842206387e-21,2.6701702971762866e-17,2.6698938123384883e-17,2.3800269146886027e-19,1.4497449258359636e-23,6.944726806411305e-23,1.7808714311671127e-13,3.1736378827090415e-20,8.818446369386386e-19,1.0051266286914124e-20,5.342819827614334e-07,2.925174869446399e-20,7.980868172315463e-26,2.330652528450385e-28,4.199279424451691e-31,1.7808714280636683e-13,6.836633142395378e-25,5.407263981036435e-24,9.218883039701948e-23
7.860922734136634e-14,0.09238092347915212,3.76,0.0,0.7631876128403577,0.9999992012917907,4.232857989727321e-26,7.066183744938937e-20,8.175603613173161e-12,1.0060690818573455e-10,8.175604232136164e-12,1.0060684842524779e-10,6.394393798081074e-22,8.767120970213502e-21,5.969175228140012e-17,5.968576202253367e-17,5.320558898220321e-19,4.837625214454355e-23,1.7121576294072476e-22,2.662695583315619e-13,7.09494675613859e-20,1.3477263284499063e-18,2.2467356578893817e-20,7.987000336435352e-07,6.53926143534152e-20,1.7842134888226511e-25,7.777110089565831e-28,1.029337926115638e-30,2.662695576229809e-13,2.2442096723793024e-24,1.2119516730927958e-23,2.0605463931265315e-22
1.0464281363490711e-13,0.09238092347971089,3.76,0.0,0.7631876128042433,0.9999989369633052,9.830589797777549e-26,1.2522262140858426e-19,1.0883175670149115e-11,1.3392562551977876e-10,1.0883176767113493e-11,1.3392551962234433e-10,1.1336118039508155e-21,1.5534280345829226e-20,1.057754381916182e-16,1.0576499410012794e-16,9.428165018076215e-19,1.123460558627749e-22,3.300188142855258e-22,3.544519735700989e-13,1.257287442691473e-19,1.832967930226248e-18,3.9808913410272597e-20,1.0630258114704637e-06,1.1587773910345883e-19,3.161817313598165e-25,1.806108923933592e-27,1.9750493578129678e-30,3.544519722897917e-13,5.139736484241456e-24,2.1528695875649316e-23,3.6507764482372817e-22
1.306763999284479e-13,0.09238092348026965,3.76,0.0,0.7631876127681289,0.9999986727270619,1.8885422772071877e-25,1.952918393092492e-19,1.3590746874329076e-11,1.6724434285163894e-10,1.3590748585123915e-11,1.6724417770845014e-10,1.7685973016367432e-21,2.422311545139009e-20,1.6495273909567922e-16,1.6493661361959374e-16,1.4702833555000518e-18,2.1581696186599926e-22,5.5526520836161465e-22,4.4263438884104613e-13,1.9607567699158486e-19,2.337572076095324e-18,6.207454087686593e-20,1.3272593472206356e-06,1.8070711022540253e-19,4.930945917600622e-25,3.469538889599009e-27,3.3104471999467946e-30,4.4263438680679913e-13,9.744074154360158e-24,3.365335457677312e-23,5.692374765850182e-22
1.5670998622198868e-13,0.09238092348082844,3.76,0.0,0.7631876127320144,0.9999984085830289,3.224294068933551e-25,2.8087231146367594e-19,1.6298317225969318e-11,2.0056306018131513e-10,1.6298319686414276e-11,2.0056282268357709e-10,2.5445789674346835e-21,3.483314248900849e-20,2.3722363282638274e-16,2.372005993071436e-16,2.1144552482968498e-18,3.684463996277402e-22,8.56610830275399e-22,5.308168041533563e-13,2.819917910624878e-19,2.8615414691184043e-18,8.926280677117617e-20,1.591400672676565e-06,2.598807146743476e-19,7.091648178805736e-25,5.923257027286396e-27,5.090319570532925e-30,5.308168011740034e-13,1.6421754906383771e-23,4.8512525429053057e-23,8.185132378671043e-22
2.0877715880907022e-13,0.09238092348194595,3.76,0.0,0.7631876126597855,0.999997880571476,7.499298492548796e-25,4.985775472120974e-19,2.17134553725776e-11,2.6720049483411534e-10,2.1713459739746955e-11,2.6720007330093855e-10,4.520207463763372e-21,6.181498439413666e-20,4.2104611683946686e-16,4.210055905633579e-16,3.752909705707558e-18,8.568844839976633e-22,1.7232965535517063e-21,7.071816349351649e-13,5.005373022153586e-19,3.967585989889723e-18,1.5840196114533664e-19,2.1194068101485246e-06,4.612605753551134e-19,1.2587954375555621e-24,1.3775541840658545e-26,1.0186040256947389e-29,7.071816294590027e-13,3.7242658228581606e-23,8.650472058883839e-23,1.4523353448131418e-21
2.6084433139615177e-13,0.09238092348306347,3.76,0.0,0.7631876125875566,0.9999973529283929,1.4484568716984132e-24,7.783611986766608e-19,2.7128590112021957e-11,3.3383792947817946e-10,2.7128596929084235e-11,3.3383727147452404e-10,7.061960777676091e-21,9.6475939036514e-20,6.572427130228683e-16,6.571797978124632e-16,5.858170258145063e-18,1.654893205528368e-21,3.007293011216201e-21,8.835464659871231e-13,7.813777846096059e-19,5.151123109649852e-18,2.4721492975223757e-19,2.6470444778767745e-06,7.200172169058432e-19,1.9651126794291686e-24,2.660458753885083e-26,1.770036624471874e-29,8.835464571447902e-13,7.02017655906404e-23,1.3565734157143624e-22,2.266377011894038e-21
3.129115039832333e-13,0.09238092348418099,3.76,0.0,0.7631876125153277,0.9999968256535123,2.489232700992355e-24,1.1202476018112916e-18,3.254372144645652e-11,4.004753641135075e-10,3.2543731256500966e-11,4.004744172044339e-10,1.0171378450976598e-20,1.3881193841806125e-19,9.458132349209921e-16,9.457230421319589e-16,8.430226786648078e-18,2.8437564536210862e-21,4.789864162542196e-21,1.0599112973845856e-12,1.1245266611901965e-18,6.41217557938448e-18,3.556896717707812e-19,3.1743139430068352e-06,1.0361505296783497e-18,2.8281576828892408e-24,4.5717145237645115e-26,2.809443474290602e-29,1.0599112842313673e-12,1.1776779815152798e-22,1.9613028848896063e-22,3.2604626774029015e-21
4.170458491573964e-13,0.09238092348641606,3.76,0.0,0.7631876123708699,0.9999957722073212,5.874859326055359e-24,1.9904254868049055e-18,4.337397390866476e-11,5.337502333579553e-10,4.33739913336329e-11,5.337485513336158e-10,1.8099189874244843e-20,2.464932622159658e-19,1.6800753308844518e-15,1.6799159463727206e-15,1.497468841494872e-17,6.710286729320892e-21,1.0166862565893617e-20,1.4126409615091918e-12,1.9978039030799836e-18,9.166915083156888e-18,6.315776907841378e-19,4.227749303234626e-06,1.840546742849163e-18,5.024591030536135e-24,1.0787681208174543e-25,5.931588739371585e-29,1.4126409366068934e-12,2.6417756358782135e-22,3.5165797356542825e-22,5.7880843824194966e-21
5.211801943315595e-13,0.09238092348865111,3.76,0.0,0.763187612226412,0.9999947202308371,1.1458982792065978e-23,3.109304486720602e-18,5.4204212775855606e-11,6.67025102567459e-10,5.4204239987182096e-11,6.670224756892601e-10,2.8315548796070306e-20,3.848274931265029e-19,2.62383096174667e-15,2.623582918789641e-15,2.3386216249142243e-17,1.3085998857888296e-20,1.8483586220651677e-20,1.7653706278925837e-12,3.120477648124462e-18,1.223198070243588e-17,9.859729121020517e-19,5.279714955944696e-06,2.8744483670143683e-18,7.848414096098038e-24,2.1037504486293244e-25,1.0742180149759086e-28,1.7653705865855895e-12,4.907724438973237e-22,5.5432302257638385e-22,9.03384422160583e-21
7.294488846798857e-13,0.09238092349312123,3.76,0.0,0.7631876119374963,0.9999926206788149,3.141695278015605e-23,6.093950374547717e-18,7.586464979112599e-11,9.335748408816353e-10,7.586470308703649e-11,9.33569695083006e-10,5.56610818687791e-20,7.533300287136498e-19,5.139817106953742e-15,5.139333579766379e-15,4.58101597583718e-17,3.586325380483288e-20,4.643321424642065e-20,2.4708299697517538e-12,6.114462475617012e-18,1.9293789550374056e-17,1.9299161960817475e-18,7.379245315140896e-06,5.6307644902751875e-18,1.5379493823580628e-23,5.76550954893406e-25,2.6846029623677156e-28,2.4708298793525285e-12,1.2237433157794528e-21,1.1059517843418325e-21,1.7674413075297022e-20
9.377175750282118e-13,0.09238092349759133,3.76,0.0,0.7631876116485806,0.9999905269810763,6.676376555890725e-23,1.0075768208419187e-17,9.752503262429002e-11,1.2001245790560398e-09,9.752512068320243e-11,1.2001160753918201e-09,9.230244739971816e-20,1.2440699211516527e-18,8.493760208789288e-15,8.492964030636473e-15,7.570143454412478e-17,7.618272138060802e-20,9.364303102748369e-20,3.176289327604012e-12,1.0107388540801301e-17,2.759900362646286e-17,3.1867811127260685e-18,9.472921389956543e-06,9.305092175377024e-18,2.5423931136236513e-23,1.2247434449730488e-24,5.396168351971555e-28,3.1762891625322604e-12,2.384755879200465e-21,1.8607958333182674e-21,2.917143205124728e-20
1e-12,0.09238092350653157,3.76,0.0,0.7631876115621808,0.99998990199876,8.09799468627749e-23,1.146045524235496e-17,1.0400252560993487e-10,1.2798358598811964e-09,1.040026257496304e-10,1.2798261890974183e-09,1.0507961662065513e-19,1.4145311783603444e-18,9.659514013293258e-15,9.658609418523744e-15,8.609072917053822e-17,9.23927395137507e-20,1.1224664307891247e-19,3.3872558451513644e-12,1.1495640183162943e-17,3.03243914638866e-17,3.6233167789840906e-18,1.0097897227451828e-05,1.0582206934758798e-17,2.891627405692635e-23,1.48534278260407e-24,6.4632249027831955e-28,3.3872556520894285e-12,2.820003547139241e-21,2.1274493698372744e-21,3.316284419859557e-20
1.3542549557248641e-12,0.09238092350653157,3.76,0.0,0.7631876110707495,0.9999863570832901,2.0126942626724866e-22,2.1037389951098556e-17,1.4084563626992232e-10,1.7332240549855499e-09,1.4084581987055676e-10,1.7332063187791461e-09,1.9384918515929744e-19,2.5912668905545136e-18,1.771547153053745e-14,1.7713820430425397e-14,1.5788348918946487e-16,2.2947204377124156e-19,2.658494463602594e-19,4.587208109850756e-12,2.1093821741256313e-17,4.794525210055148e-17,6.6363344301645114e-18,1.364277584607429e-05,1.9407755446735078e-17,5.306301313907027e-23,3.689094341354795e-24,1.5258838346070492e-27,4.5872077001304345e-12,6.122744581552186e-21,4.0189926627063575e-21,6.069215038436342e-20
1.7291385983518514e-12,0.09238092351457776,3.76,0.0,0.7631876105507016,0.9999826240336885,4.192506406874273e-22,3.432944685422926e-17,1.7983399556509358e-10,2.2130135828441367e-09,1.798342947844598e-10,2.2129846682186457e-09,3.179765800077499e-19,4.219302596805916e-18,2.8880709802277546e-14,2.887803008629172e-14,2.5737936944786035e-16,4.776555578385855e-19,5.368857995680016e-19,5.857035115133613e-12,3.440744698395284e-17,7.052338063744185e-17,1.080375385921479e-17,1.737578644780333e-05,3.163968481674107e-17,8.65592922335299e-23,7.679022555614628e-24,3.0750888082800354e-27,5.8570343511813846e-12,1.1242483450276103e-20,6.7536849158442036e-21,9.872300364437401e-20
2.1040222409788384e-12,0.09238092352262396,3.76,0.0,0.763187610030654,0.9999789096995059,7.558639218040033e-22,5.0877681781960887e-17,2.1882218134706305e-10,2.692803110249949e-09,2.1882262422724982e-10,2.6927602991179142e-09,4.736826974155846e-19,6.239528820128161e-18,4.276075094968499e-14,4.2756799944694206e-14,3.8105972937805597e-16,8.605456696105072e-19,9.481084465072849e-19,7.126862244423043e-12,5.0972397274662806e-17,9.715193795783678e-17,1.59736363640802e-17,2.1090081628078117e-05,4.6845867812250625e-17,1.2823826246522432e-22,1.383458548902835e-23,5.422853892446834e-27,7.1268609711711105e-12,1.808228831424965e-20,1.0297168834966315e-20,1.4584364914751305e-19
2.4789058836058256e-12,0.09238092353067018,3.76,0.0,0.7631876095106065,0.9999752139868959,1.2370350442811768e-21,7.069170725966933e-17,2.578101943732434e-10,3.172592637203035e-09,2.578108089278311e-10,3.172533211512291e-09,6.6151162625953855e-19,8.650507827691545e-18,5.935552857484823e-14,5.935006639435145e-14,5.289209453224199e-16,1.407345083711976e-18,1.5286713091215097e-18,8.396689524791267e-12,7.079428394716006e-17,1.2783909803292809e-16,2.214173732089841e-17,2.4785755233086932e-05,6.502626578201319e-17,1.7811470457884793e-22,2.262527906610135e-23,8.734856484776309e-27,8.396687560100128e-12,2.6657587266928567e-20,1.47051658758466e-20,2.0199290561635235e-19
2.8537895262328128e-12,0.09238092353871638,3.76,0.0,0.763187608990559,0.9999715368024908,1.8887676736390154e-21,9.378114681296246e-17,2.9679803539734234e-10,3.6523821637034537e-09,2.9679884961139644e-10,3.652303405436963e-09,8.820054201580433e-19,1.1450807250127218e-17,7.866497641235744e-14,7.865776597441364e-14,7.009593959793078e-16,2.147255938173843e-18,2.3077183183038805e-18,9.666516983309954e-12,9.387871137132728e-17,1.625930347349563e-16,2.930383040168583e-17,2.8462900630585202e-05,8.61808402407722e-17,2.3620339918612026e-22,3.4520595088070253e-23,1.3176772013798067e-26,9.66651411796896e-12,3.6972528591469947e-20,2.0033012222259757e-20,2.6711001430934516e-19
3.2286731688598e-12,0.09238092354676258,3.76,0.0,0.7631876084705117,0.9999678780533965,2.7371430122060685e-21,1.2015562526804686e-16,3.357857051694002e-10,4.132171689751271e-09,3.3578674699946487e-10,4.132070880926966e-09,1.135704115021081e-18,1.463900003520015e-17,1.0068902832773728e-13,1.0067983537271887e-13,8.971714623657782e-16,3.109479766105145e-18,3.3143834282728813e-18,1.0936344647050185e-11,1.2023126743205558e-16,2.014219218256638e-16,3.745570740467461e-17,3.2121610714734846e-05,1.1030955286729797e-16,3.025191267459332e-22,4.9990020590779274e-23,1.8914273712207436e-26,1.093634064477812e-11,4.902968768174381e-20,2.6335663417756274e-20,3.4113463394121085e-19
3.978440454113774e-12,0.09238092356285499,3.76,0.0,0.7631876074304178,0.9999606154917499,5.128506823410997e-21,1.8279819647831625e-16,4.137605339406252e-10,5.0917507404894216e-09,4.1376211475822755e-10,5.091597676742404e-09,1.7448670160516903e-18,2.2173382084274943e-17,1.5288068045700455e-13,1.5286683106017972e-13,1.3621019771230336e-15,5.817669304421931e-18,6.1270570510408595e-18,1.3476000698476522e-11,1.8276303318776538e-16,2.91337241602588e-16,5.671206415184397e-17,3.938409433337959e-05,1.6748924009376457e-16,4.598908016696178e-22,9.352912027114174e-23,3.4938716290946886e-26,1.3475993605219483e-11,7.838129860993997e-20,4.208345035861063e-20,5.156669625248222e-19
4.728207739367749e-12,0.09238092357894741,3.76,0.0,0.7631876063903241,0.999953425567986,8.621291616821803e-21,2.5869642264827557e-16,4.917346866161244e-10,6.051329789418212e-09,4.917369179050268e-10,6.051113599235958e-09,2.4932813853737483e-18,3.124234093777609e-17,2.1592995841745218e-13,2.1591054983449567e-13,1.9236835828036518e-15,9.765512739778582e-18,1.0199567385553458e-17,1.6015657895626096e-11,2.5843394242675537e-16,3.976504448889889e-16,7.987749397898137e-17,4.657394005831513e-05,2.3656502406177043e-16,6.503479693404266e-22,1.5699835882111027e-22,5.813351915064873e-26,1.6015646441428327e-11,1.1472411451458842e-19,6.238081453512683e-20,7.251152291306703e-19
5.477975024621723e-12,0.0923809235950398,3.76,0.0,0.7631876053502311,0.9999463075558249,1.342694283436427e-20,3.4792731149341147e-16,5.697081690655678e-10,7.010908836538517e-09,5.697111620811271e-10,7.010618648682532e-09,3.385195353441531e-18,4.1834650320613386e-17,2.8983633777565926e-13,2.8981049047395364e-13,2.5818874103814777e-15,1.5186597880213256e-17,1.5764623712321836e-17,1.8555316455043825e-11,3.4728807310373e-16,5.204269170089851e-16,1.0691897843175802e-16,5.3691874170313906e-05,3.1753660401856474e-16,8.740088666173626e-22,2.4415341834468194e-22,8.982397376029576e-26,1.8555299153408712e-11,1.580589607959763e-19,8.76539055174579e-20,9.690115034985563e-19
6.977509595129672e-12,0.09238092362722458,3.76,0.0,0.7631876032700469,0.9999322843961522,2.782858127841244e-20,5.666950873740027e-16,7.256531464942315e-10,8.930066925357918e-09,7.256579958150531e-10,8.929596129523333e-09,5.6163639398263106e-18,6.754481257122435e-17,4.702183124652765e-13,4.701770432925137e-13,4.1880464269497e-15,3.138279145080437e-17,3.2302439819344857e-17,2.363463852681198e-11,5.647209703631135e-16,8.156311984143482e-16,1.7249938429668318e-16,6.771487771377258e-05,5.151659608294709e-16,1.42141478256758e-21,5.045432572009627e-22,1.8399279650612917e-25,2.363460420470033e-11,2.6570552894291923e-19,1.5480417940835928e-19,1.558306719210084e-18
8.202716196445706e-12,0.09238092365352144,3.76,0.0,0.7631876015704175,0.9999210341036125,4.532151034165765e-20,7.856875108044079e-16,8.5306728494615e-10,1.0498130241535257e-08,8.530739793709162e-10,1.0497479601036405e-08,7.901227250372333e-18,9.298020993979222e-17,6.4983419369492e-13,6.497779153302171e-13,5.787024003761608e-15,5.0986482358194686e-17,5.223256659614862e-17,2.778474476321408e-11,7.818929809718717e-16,1.1062730295825736e-15,2.3731400495613743e-16,7.896504265581521e-05,7.119600505849386e-16,1.968278764939345e-21,8.197201063321805e-22,2.974850195980927e-25,2.7784690270239625e-11,3.7440444950235647e-19,2.27989406796043e-19,2.1381880013684133e-18
9.42792279776174e-12,0.09238092367981827,3.76,0.0,0.7631875998707894,0.9999099671018116,6.897954790617196e-20,1.0412354163272275e-15,9.804797043682914e-10,1.2066193552899384e-08,9.804885381559879e-10,1.2065334041198941e-08,1.0620772687196066e-17,1.2234738460633897e-16,8.58435746696381e-13,8.583624071615599e-13,7.643659227637966e-15,7.741441089351672e-17,7.902245081054123e-17,3.1934857316628646e-11,1.0348044749635011e-15,1.441686341884295e-15,3.120800382101987e-16,9.003191683094541e-05,9.405162595572785e-16,2.6052708498761242e-21,1.244617935294592e-21,4.500620186221133e-25,3.1934776004096945e-11,5.017505236109557e-19,3.19537067133081e-19,2.80448353056896e-18
1e-11,0.09238092370611509,3.76,0.0,0.7631875990771945,0.9999048615923773,8.240581840174931e-20,1.1731703843881735e-15,1.039970917868167e-09,1.2798358454000205e-08,1.0399808510672202e-09,1.2797391475120627e-08,1.2044462210470043e-17,1.3739288220649826e-16,9.657627145497486e-13,9.656807364211808e-13,8.598769813590764e-15,9.237829112185206e-17,9.416538662142964e-17,3.3872642954188103e-11,1.1651866403718508e-15,1.6137117766442644e-15,3.5035942677276475e-16,9.513736666442127e-05,1.0581116447581002e-15,2.9337085931737118e-21,1.4852032670581495e-21,5.363174219104748e-25,3.387254657598018e-11,5.675962571353691e-19,3.6905587927529975e-19,3.1446544958671394e-18
1.0653129399077773e-11,0.09238092370611509,3.76,0.0,0.7631875981711629,0.9998990804046022,9.975700615724227e-20,1.3336747227259512e-15,1.107890428956233e-09,1.3634256859457937e-08,1.107901695366485e-09,1.3633159451153043e-08,1.3792745602840549e-17,1.5559943580643432e-16,1.0960207325372152e-12,1.0959283880559191e-12,9.757827024021205e-15,1.116855935990842e-16,1.1368346123186702e-16,3.608497713171101e-11,1.3236407522265572e-15,1.822156397766445e-15,3.966604713992604e-16,0.00010091848638693236,1.2008333375830426e-15,3.3329069046120966e-21,1.7956227695525418e-21,6.475058129309294e-25,3.6084861406289405e-11,6.477402657460132e-19,4.311624831436368e-19,3.555309619656168e-18
1.310354260170984e-11,0.09238092375870874,3.76,0.0,0.7631875947719138,0.9998778362199573,1.8653102100642888e-19,2.0305710734363716e-15,1.3627068885491996e-09,1.6770383458194178e-08,1.3627238959822498e-09,1.676872318492997e-08,2.156390115361327e-17,2.335733417804103e-16,1.6581321107320904e-12,1.6579963669888557e-12,1.4758261218772166e-14,2.0783341621631576e-16,2.1065872536000011e-16,4.4385242325138166e-11,2.0098195489046852e-15,2.719407713662096e-15,5.947258430645189e-16,0.00012216241564080548,1.8167451805131626e-15,5.062174294444948e-21,3.3414943775982145e-21,1.2001204251988696e-24,4.438503121574746e-11,9.956083490926832e-19,7.213215044189881e-19,5.303223123838169e-18
1.5135156883827244e-11,0.09238092380231365,3.76,0.0,0.7631875919536326,0.9998607444318305,2.885744135975272e-19,2.723191330372015e-15,1.5739678566959874e-09,1.9370516181186085e-08,1.5739905046411185e-09,1.9368301218613425e-08,2.953071410396329e-17,3.0960267523579043e-16,2.2120596150871693e-12,2.2118829733067194e-12,1.9684069769570278e-14,3.202554272204411e-16,3.2376590020162317e-16,5.126694355088884e-11,2.6892716470408992e-15,3.602462408090386e-15,7.875402265224817e-16,0.00013925399194046774,2.4237107134113406e-15,6.775328457786733e-21,5.149060582809887e-21,1.8449740475755495e-24,5.126662206181561e-11,1.3404831491062437e-18,1.0371456917722498e-18,6.993008127757967e-18
1.716677116594465e-11,0.0923809238459185,3.76,0.0,0.7631875891353552,0.9998441119028957,4.227355712479751e-19,3.52154814136448e-15,1.7852244611617534e-09,2.1970648891101146e-08,1.7852535431277695e-09,2.1967799445966375e-08,3.896111398513649e-17,3.9573323688539037e-16,2.8456507121326786e-12,2.845429280170406e-12,2.5316387289761223e-14,4.672917874292758e-16,4.714277114590464e-16,5.814867683952875e-11,3.469806746433987e-15,4.613056581176118e-15,1.0056531056702183e-15,0.00015588630897104243,3.117989362974073e-15,8.744320532826956e-21,7.513214661813975e-21,2.687237211555637e-24,5.814821199616317e-11,1.736496967251988e-18,1.4287964987250348e-18,8.892567790066808e-18
1.9198385448062054e-11,0.09238092388952336,3.76,0.0,0.7631875863170812,0.9998279262933403,5.936037116342148e-19,4.427172155623379e-15,1.996476802391856e-09,2.4570781588002816e-08,1.996513107310523e-09,2.4567217871806312e-08,4.993037439821455e-17,4.917660299927025e-16,3.5588955272123026e-12,3.558625954972464e-12,3.1654649803185204e-14,6.535864695738571e-16,6.5822468386897e-16,6.503044649604253e-11,4.352219978723662e-15,5.752490403783815e-15,1.2484896138800579e-15,0.00017207170654507932,3.8995758506557376e-15,1.0971501983870218e-20,1.0508648071118447e-20,3.753263974621421e-24,6.502980101886373e-11,2.183609227782275e-18,1.903117727471785e-18,1.099438517174814e-17
