Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50),H2O2(11)
3.2306625195781056e-07,0.13824339168015523,3.76,0.0,0.8476871989567704,0.9881153285200035,0.0025229527787630217,0.0005763190919861395,0.01364373147686281,0.01526905400353068,0.0003386982652469799,0.0016589312881750726,9.861367777840635e-09,3.641653563472355e-10,0.0005382922553836832,0.0006478027855624331,7.865950804561377e-06,0.006369334165202045,3.517172619733324e-05,0.005417978734459626,0.0010577718728176026,0.0002959121711245436,1.670484266409549e-07,0.0021131290823068073,0.0003135079902342969,5.2061474230697946e-05,4.219497123177644e-05,1.2966959461995835e-07,0.0002501289785758717,2.215540542588533e-09,1.7554182252130874e-07,5.8139670146746475e-09,0.00014109116105349718,1.4514284093770933e-08,2.0063284089278233e-06,2.2240503717554688e-06
3.2908603157621475e-07,0.13825130587290943,3.76,0.0,0.84711465316374,0.9878685490714222,0.002612196354078434,0.0005815343612961692,0.013962963489266409,0.015604556086651908,0.00034389598558428176,0.0016588593790207936,9.859773313922413e-09,3.6404289894284737e-10,0.0005401157815665619,0.0006465872455318166,8.048501972515227e-06,0.0065283793797649,3.5103116573162004e-05,0.005552575018516062,0.0011078945435131229,0.0002987151848690074,1.7090473441689217e-07,0.002112601370961708,0.00033107599443706,5.583503872669069e-05,4.523854745910268e-05,1.4046269509721544e-07,0.000262070905380113,2.266984972096989e-09,1.843727624661536e-07,6.104169871564495e-09,0.00014616102482166565,1.4991911977035982e-08,2.0515307928441717e-06,2.289270482628995e-06
3.3510581119461893e-07,0.13825922256292825,3.76,0.0,0.8465412691699288,0.9876206673114394,0.0027022669692144618,0.0005866054102650357,0.014280664636937352,0.015940687134302977,0.0003490381207857226,0.0016587071835369536,9.857518651491259e-09,3.6390195844633157e-10,0.0005419057373703087,0.000645327075662459,8.230049802237042e-06,0.006687407423193223,3.5032062159485945e-05,0.005687371830029587,0.0011591814750459618,0.0003014767712443314,1.747396492379243e-07,0.0021120713017794444,0.00034913075738495636,5.97808520686625e-05,4.843399904514662e-05,1.518721932461988e-07,0.00027436990099709204,2.318148680202813e-09,1.9349524966102076e-07,6.403819638960392e-09,0.00015123634507486613,1.547044768048218e-08,2.0974590556062694e-06,2.354753022538715e-06
3.411255908130231e-07,0.13826714151692474,3.76,0.0,0.8459670941240707,0.9873716989929064,0.0027931433200599483,0.0005915397707151775,0.014596790135675218,0.016277442087560757,0.0003541244986410094,0.0016584823021094338,9.85466546746583e-09,3.637442690947748e-10,0.0005436649149414055,0.000644027867874801,8.410568287695828e-06,0.006846405384109592,3.49588773126371e-05,0.00582236011286524,0.001211627023021614,0.0003041993483470901,1.7855263136558533e-07,0.002111538908449595,0.0003676687413378145,6.390165362897259e-05,5.178533456759362e-05,1.6391543517369023e-07,0.0002870263292248574,2.369024369456016e-09,2.0291020532573519e-07,6.712942665702536e-09,0.0001563137568826465,1.5949750279533022e-08,2.1441546698818747e-06,2.4204715979792744e-06
3.471453704314273e-07,0.1382750625276234,3.76,0.0,0.845392171754397,0.987121659127925,0.0028848051903219945,0.0005963444686292532,0.01491129915334683,0.01661481676924304,0.00035915496666578673,0.0016581916355352243,9.85126975804396e-09,3.6357140536298947e-10,0.0005453958521944868,0.0006426946710190395,8.590033788731142e-06,0.007005361588128997,3.4883845860440364e-05,0.005957531521419112,0.001265225382870593,0.00030688513557714024,1.8234319040249627e-07,0.0021110042230988767,0.0003866862590739133,6.820008569726518e-05,5.529654447249686e-05,1.7660956491787727e-07,0.00030004036060067156,2.4196054100613566e-09,2.1261833563370625e-07,7.031558529801345e-09,0.00016139008625811388,1.6429687547683968e-08,2.1916556892604175e-06,2.486400276142402e-06
3.531651500498315e-07,0.13828298541130257,3.76,0.0,0.8448165426580232,0.9868705620550732,0.0029772333779604578,0.0006010260531780281,0.015224154490564048,0.01695280778127331,0.0003641293914819206,0.0016578414493651835,9.847382361843177e-09,3.6338479671368863e-10,0.0005471008557216582,0.0006413320420336318,8.768424839733473e-06,0.007164265482637264,3.4807223972307085e-05,0.006092878354956759,0.0013199706038329697,0.0003095361690381354,1.8611088129343893e-07,0.0021104672764390596,0.0004061794857539062,7.267869411850804e-05,5.897159916572046e-05,1.899715121299716e-07,0.000313411983818785,2.469885782411895e-09,2.2262014336238196e-07,7.359680408929321e-09,0.00016646234320773535,1.691013504178344e-08,2.2399969275042198e-06,2.5525135816113525e-06
3.591849296682357e-07,0.13829091000541147,3.76,0.0,0.8442402445663122,0.9866184215004059,0.003070409625902159,0.0006055906254684235,0.015535322288153852,0.017291412412046566,0.0003690476582430462,0.0016574374323363992,9.843049435017841e-09,3.631857408827466e-10,0.0005487820216268952,0.0006399440923999749,8.945721974415802e-06,0.007323107532183419,3.4729242766287215e-05,0.006228393498004375,0.001375856601788355,0.00031215431592746554,1.8985530071566788e-07,0.002109928097816891,0.00042614446953682695,7.733992901286681e-05,6.281444723085166e-05,2.040179803888046e-07,0.00032714101659889097,2.51986002558703e-09,2.3291593912749755e-07,7.697315437047682e-09,0.00017152771466022524,1.7390975306476848e-08,2.2892101361589986e-06,2.6187864931346234e-06
3.6520470928663986e-07,0.13829883616648994,3.76,0.0,0.8436633125879595,0.986365250632546,0.0031643165569661983,0.0006100438667451356,0.015844771759393077,0.017630628552918404,0.0003739096701000613,0.0016569847494059108,9.838312882457685e-09,3.629754160652858e-10,0.0005504412544665465,0.0006385345302866491,9.121907565473665e-06,0.0074818791235775435,3.465011067488072e-05,0.006364070366265064,0.0014328771710267292,0.00031474128795447255,1.9357608369698582e-07,0.0021093867154024517,0.00044657714108828757,8.21861455677332e-05,6.682901376444728e-05,2.1876543612946973e-07,0.000341227116021799,2.569523198732394e-09,2.4350585219064173e-07,8.044465047336203e-09,0.00017658355733854455,1.787209708537847e-08,2.3393241787047924e-06,2.6851944404851698e-06
3.7122448890504405e-07,0.13830676376826073,3.76,0.0,0.8430857794315151,0.9861110621126034,0.003258937612919971,0.000614391065803486,0.016152474945022966,0.017970454622959958,0.0003787153477015012,0.0016564880898872285,9.83321074915664e-09,3.627548919808704e-10,0.0005520802844727919,0.000637106698765943,9.29696567786051e-06,0.007640572479807299,3.4570015590910476e-05,0.006499902857543536,0.0014910259950527422,0.0003172986538248332,1.9727290053324165e-07,0.0021088431563257627,0.00046747332211226117,8.721960489285158e-05,7.101919881983904e-05,2.3423009816328234e-07,0.0003556697883492527,2.618870835975941e-09,2.54389840832604e-07,8.40112530096797e-09,0.00018162739063397822,1.835339467395134e-08,2.3903651994903047e-06,2.7517133014099014e-06
3.7724426852344824e-07,0.13831469269993016,3.76,0.0,0.8425076756090164,0.9858558681395378,0.0033542569975542,0.0006186371454139452,0.016458406489121027,0.018310889501166806,0.00038346462872409956,0.0016559517111644662,9.827777575634888e-09,3.6252513976380075e-10,0.0005537006832272584,0.0006356636104688593,9.470881934549966e-06,0.007799180581929722,3.448912681388173e-05,0.00663588530719058,0.0015502966565120412,0.0003198278508330243,2.0094545405122414e-07,0.002108297446663522,0.000488828733030861,9.24424749302249e-05,7.538887595105136e-05,2.5042792777595825e-07,0.00037046839834641715,2.6678989043628292e-09,2.655677022893725e-07,8.767287201493975e-09,0.0001866568895338745,1.883476740478579e-08,2.4423567861109336e-06,2.8183193986721266e-06
3.832640481418524e-07,0.1383226228646508,3.76,0.0,0.841929029622253,0.9855996804910935,0.0034502596236289556,0.0006227866876258679,0.016762543434080627,0.01865193246540851,0.0003881574674295506,0.0016553794783997322,9.822044720734233e-09,3.622870410778791e-10,0.0005553038779307816,0.0006342079790058515,9.643643393785437e-06,0.00795769709819377,3.440759681503902e-05,0.006772012447640539,0.0016106826463188428,0.00032233019560947964,2.0459347701549514e-07,0.002107749611594387,0.0005106389999208065,9.785683141157954e-05,7.99418908490889e-05,2.6737461939530664e-07,0.0003856221781263293,2.7166037781252425e-09,2.7703908225231296e-07,9.142936995488583e-09,0.00019166987764483875,1.931611910491562e-08,2.4953201245055412e-06,2.8849894971863166e-06
3.892838277602566e-07,0.13833055417813894,3.76,0.0,0.8413498681330542,0.9853425105608762,0.0035469310635163815,0.0006268439578732424,0.01706486503311709,0.01899358313749585,0.00039279383424410886,0.0016547749005956624,9.816040654744555e-09,3.620413964533808e-10,0.0005568911643949982,0.0006327422474439562,9.815238436821394e-06,0.008116116319740055,3.4325562837335983e-05,0.006908279371671571,0.0016721773720543608,0.0003248068940714334,2.0821672974386038e-07,0.002107199675545565,0.0005328996608014117,0.00010346465885726124,8.468206006364171e-05,2.850855918186694e-07,0.00040113023553621827,2.764982203632903e-09,2.8880348393908163e-07,9.528056459446869e-09,0.00019666432034376913,1.9797357640684084e-08,2.549274146477341e-06,2.95170080124199e-06
3.953036073786608e-07,0.1383384865674263,3.76,0.0,0.8407702161188737,0.9850843693921267,0.0036442575033567614,0.0006308129278380409,0.01736535257884986,0.01933584143380621,0.0003973737153581167,0.001654141163338772,9.8097912255596e-09,3.6178893264739175e-10,0.0005584637188683926,0.0006312686141035896,9.985656665273114e-06,0.008274433102288205,3.4243148345066995e-05,0.007044681499055975,0.0017347741656990533,0.0003272590506255258,2.1181499804605187e-07,0.002106647662123139,0.0005556061713573766,0.00010926785161124795,8.961316980396123e-05,3.035759799863839e-07,0.00041699156210553797,2.813031263096963e-09,3.0086027674437685e-07,9.922623172865218e-09,0.00020163831808247724,2.0278394608026135e-08,2.604235669511879e-06,3.0184309518120034e-06
4.01323386997065e-07,0.13834641996973612,3.76,0.0,0.8401900970148706,0.9848252677081162,0.0037422257005435837,0.0006346972970443416,0.017663989246602643,0.019678707520947507,0.00040189711234284403,0.001653481158526577,9.803319900261822e-09,3.6153030944110805e-10,0.0005600226088020603,0.0006297890559196534,1.0154888807298109e-05,0.008432642813264061,3.4160464336844214e-05,0.0071812145462914565,0.0017984662907577177,0.00032968767666822146,2.1538809124494606e-07,0.0021060935942299928,0.0005787539101714101,0.00011526821490755347,9.473897481320646e-05,3.228606272876422e-07,0.00043320504057536185,2.860748359677225e-09,3.132087044799339e-07,1.0326610778513021e-08,0.00020659009986685829,2.0759144978252063e-08,2.6602195288214903e-06,3.085158023939714e-06
4.0734316661546916e-07,0.13835435433147156,3.76,0.0,0.8396095328436148,0.9845652159395885,0.0038408229443527356,0.0006385005131728935,0.017960759951152015,0.020022181775980415,0.00040636404178229967,0.0016527975113591405,9.79664798441797e-09,3.6126612594465395e-10,0.0005615688026522176,0.0006283053495937992,1.0322926631833214e-05,0.008590741283858885,3.407761053458548e-05,0.007317874499126934,0.0018632469488317593,0.00033209369842855755,2.189358403162797e-07,0.0021055374942426943,0.0006023381835339149,0.00012146746596379464,0.00010006319731103252,3.429540783877779e-07,0.00044976945202847757,2.90813119108855e-09,3.2584789321503896e-07,1.0739989230117266e-08,0.00021151801692743924,2.123952677091662e-08,2.7172387016396447e-06,3.151860524198748e-06
4.1336294623387335e-07,0.1383622896073053,3.76,0.0,0.8390285443334623,0.9843042242498791,0.0039400370195288,0.0006422257911047444,0.01825565121575239,0.020366264750762406,0.00041077453491796516,0.0016520926048497486,9.789794821232415e-09,3.6099692606599913e-10,0.0005631031788071577,0.0006268190907449872,1.048976287017121e-05,0.008748724765558923,3.399467646011358e-05,0.00745465758762321,0.0019291092856879237,0.00033447796419679935,2.2245809634747501e-07,0.0021049793838933814,0.0006263542298889049,0.00012786723509819673,0.00010558952599966643,3.638705725674867e-07,0.00046668348263918834,2.9551777156728965e-09,3.387768587306893e-07,1.1162725027259774e-08,0.00021642053659397663,2.1719460883179243e-08,2.7753044239274994e-06,3.2185173882183877e-06
4.1938272585227754e-07,0.13837022575935978,3.76,0.0,0.8384471510265545,0.9840423025574722,0.00403985617264128,0.0006458761307201456,0.018548651052366524,0.020710957140022582,0.0004151286373047118,0.001651368602082966,9.782777972351613e-09,3.607232035502338e-10,0.0005646265337179084,0.0006253317112452638,1.0655391144248698e-05,0.008906589890730284,3.391174240985648e-05,0.007591560263516023,0.001996046396868662,0.000336841250981335,2.259547290401317e-07,0.002104419284338736,0.000650797223967198,0.00013446906686678914,0.00011132161512919759,3.856240375633382e-07,0.0004839457300613456,3.001886146664633e-09,3.519945136002873e-07,1.1594781438702248e-08,0.00022129623638290558,2.2198870879623245e-08,2.834426299771112e-06,3.2851079782669005e-06
4.254025054706817e-07,0.13837816275646925,3.76,0.0,0.8378653713773281,0.9837794605562449,0.004140269081027206,0.0006494543334911943,0.018839748852123504,0.02105625975281471,0.00041942640847640833,0.001650627466425704,9.77561338196691e-09,3.604454067814128e-10,0.0005661395893035346,0.000623844494909672,1.081980590105016e-05,0.009064333636884933,3.382888033711072e-05,0.007728579179672144,0.0020640513328845787,0.0003391842706342235,2.2942562523437939e-07,0.002103857216386528,0.0006756622806506764,0.0001412744212179546,0.0001172630836182641,4.0822808389715573e-07,0.000501554709472543,3.048254934053745e-09,3.654996739109117e-07,1.2036118714616736e-08,0.00022614379830322525,2.267768274601291e-08,2.8946124038016883e-06,3.3516120808846675e-06
4.314222850890859e-07,0.1383861005735146,3.76,0.0,0.8372832228423375,0.9835157077341345,0.004241264824143309,0.0006529630179135854,0.019128935285106285,0.021402173487027856,0.00042366792161992146,0.0016498709798785907,9.768315525840058e-09,3.60163942851968e-10,0.0005676429996951926,0.0006223585916940771,1.0983002352598412e-05,0.009221953294287162,3.374615465048272e-05,0.00786571117144787,0.002133117104025262,0.0003415076754835403,2.3287068776170719e-07,0.0021032932003410905,0.0007009444586054331,0.00014828467466182962,0.00012341751422670813,4.316959996811582e-07,0.0005195088592917309,3.0942827297279884e-09,3.7929106564042346e-07,1.2486694287277773e-08,0.00023096200338395566,2.3155824801273093e-08,2.9558693769818973e-06,3.4180099045589037e-06
4.374420647074901e-07,0.13839403919082505,3.76,0.0,0.8367007219621498,0.9832510533898772,0.004342832857158611,0.0006564046338270391,0.01941620220864297,0.021748699306661682,0.00042785326325638903,0.0016491007597389715,9.760897546588332e-09,3.5987918125513214e-10,0.0005691373573785814,0.000620875030541389,1.1144976421040126e-05,0.009379446436589197,3.366362293639704e-05,0.008002953239775543,0.0022032366848225462,0.0003438120635084152,2.3628983433073237e-07,0.0021027272560042226,0.0007266387637165285,0.00015550112145233593,0.00012978845277711266,4.56040745886444e-07,0.0005378065465868378,3.1399683893397564e-09,3.9336733070405245e-07,1.2946462961511633e-08,0.00023574972642426663,2.3633227596975127e-08,3.018202516105651e-06,3.4842820774317614e-06
4.434618443258943e-07,0.13840197859363934,3.76,0.0,0.8361178844359926,0.9829855066478471,0.004444962986625726,0.0006597814756776205,0.019701542583344257,0.022095838221599835,0.000431982532928806,0.0016483182737315179,9.753371376437911e-09,3.5959145757188223e-10,0.0005706231987890031,0.000619394731004144,1.130572468834189e-05,0.009536810894212539,3.3581336612855566e-05,0.008140302535819193,0.0022744030181970354,0.0003460979830906053,2.3968299632763785e-07,0.0021021594029684053,0.0007527401523524444,0.00016292497477987295,0.00013637940742243095,4.812749520630693e-07,0.0005564460721883188,3.185310963144142e-09,4.077270326843348e-07,1.341537709565693e-08,0.00024050593096557236,2.4109823722166466e-08,3.0816158573707193e-06,3.550409645033588e-06
4.4948162394429847e-07,0.1384099187716207,3.76,0.0,0.8355347251897924,0.9827190764719036,0.004547645348076728,0.0006630956947781695,0.01998495039619463,0.022443591269640135,0.00043605584289509576,0.0016475248537477566,9.745747848719395e-09,3.593010765190226e-10,0.0005721010094073087,0.0006179185137594247,1.1465244350212559e-05,0.009694044730218232,3.349934152095121e-05,0.008277756347055385,0.0023466090193149866,0.00034836593737454165,2.4305011796032477e-07,0.0021015896604447276,0.0007792435344830964,0.00017055736797292508,0.00014319384795720053,5.074109124993675e-07,0.0005754256755238671,3.2303096569645585e-09,4.223686622598188e-07,1.3893386772247477e-08,0.00024522966448338435,2.4585547752985407e-08,3.146112254393393e-06,3.6163740680332843e-06
4.5550140356270265e-07,0.13841785971841997,3.76,0.0,0.8349512584381862,0.9824517716778376,0.004650870385397492,0.0006663493106247089,0.02026642059006606,0.02279195950056341,0.00044007331782598013,0.0016467217083223613,9.738036799108297e-09,3.590083145990022e-10,0.0005735712284014714,0.0006164471101210425,1.1623533173892883e-05,0.009851146218433866,3.341767846002691e-05,0.008415312084649063,0.0024198475791809937,0.00035061638826582725,2.463911554584096e-07,0.0021010180471692057,0.0008061437766714528,0.00017839935570703458,0.00015023520517008483,5.344605828072835e-07,0.0005947435391888335,3.2749638398993244e-09,4.372906423458922e-07,1.438043995967985e-08,0.00024992005379546303,2.5060336235432062e-08,3.21169345103213e-06,3.6821572199978883e-06
