Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176)
5.316623331879969e-12,0.19199333456142015,3.76,0.0,0.8173520939207646,0.9999672750668712,1.7022897548568376e-21,8.720349401089677e-17,3.0215284020884353e-10,3.9097567138957626e-09,3.0215330976997937e-10,3.909680472853127e-09,4.0857841460018877e-19,5.389465659128784e-18,7.624050379266978e-14,7.623196141938772e-14,3.6445568162982277e-16,3.2812886757957648e-18,3.2794051507637766e-18,1.8834759479799098e-18,8.69207956132925e-17,7.505327972684581e-17,2.7500681594868024e-17,3.272463089886193e-05
6.46984647205539e-12,0.19199333459061355,3.76,0.0,0.8173520930071649,0.9999603608965641,3.07067843138003e-21,1.2930734662656503e-16,3.676910758581942e-10,4.757817901167697e-09,3.67691770592539e-10,4.757704999139093e-09,6.091115133815012e-19,7.967797514226765e-18,1.129005394802869e-13,1.1288753447968402e-13,5.396807022617927e-16,5.913073326601177e-18,5.908930977362027e-18,3.3941411847171246e-18,1.288095952673289e-16,9.899066423093752e-17,4.0632291911482956e-17,3.963873563037944e-05
7.62306961223081e-12,0.191993334619807,3.76,0.0,0.8173520920935657,0.9999535110361788,5.027709246057108e-21,1.7974938603923882e-16,4.33228815986311e-10,5.605879087112328e-09,4.3322977959241985e-10,5.605722350543335e-09,8.512307362128113e-19,1.1043001914244417e-17,1.5673354361051508e-13,1.5671499477769722e-13,7.49177505936063e-16,9.671984129074476e-18,9.663984755343856e-18,5.551792518952129e-18,1.7894811508856768e-16,1.2572992049710781e-16,5.628024727881753e-17,4.6488530433663795e-05
8.776292752406231e-12,0.19199333464900045,3.76,0.0,0.817352091179967,0.9999467248875845,7.679668573357404e-21,2.3856212183487103e-16,4.987660649101695e-10,6.453940271730277e-09,4.987673409664293e-10,6.453732527222021e-09,1.1356964400293486e-18,1.4612591262533185e-17,2.077392291067201e-13,2.07713987000753e-13,9.929404418625635e-16,1.47588934715054e-17,1.4744820153703882e-17,8.471737115281683e-18,2.3735336469635086e-16,1.5530371341908754e-16,7.442732978258665e-17,5.327461343906417e-05
1e-11,0.19199333470738728,3.76,0.0,0.8173520902105302,0.9999395929854736,1.1372714102609165e-20,3.1015946839456037e-16,5.683083674767894e-10,7.3538342993422435e-09,5.683100226007268e-10,7.353564585054735e-09,1.4847004484033792e-18,1.8938222476927078e-17,2.697056852129995e-13,2.6967200777494053e-13,1.2890672985943526e-15,2.1833066502192596e-17,2.180931942715303e-17,1.2532407212031027e-17,3.0838720262765237e-16,1.89821178251636e-16,9.63973804489315e-17,6.04064459447625e-05
1.1082739032757073e-11,0.19199333470738728,3.76,0.0,0.8173520893527708,0.9999333413607808,1.5495578153616907e-20,3.8142972098459334e-16,6.298391062203314e-10,8.150062636989095e-09,6.298411374309564e-10,8.149731357020751e-09,1.8346897560796762e-18,2.3225036458096112e-17,3.3126750194284676e-13,3.3122515262168415e-13,1.5832421542207077e-15,2.9720148179136637e-17,2.96842986750899e-17,1.705971199358699e-17,3.790315197266448e-16,2.2308556098975745e-16,1.181505900068626e-16,6.665800904460682e-05
1.3389185313107914e-11,0.19199333476577415,3.76,0.0,0.8173520875255764,0.9999202056411515,2.737695043156241e-20,5.581702208540885e-16,7.609102335543933e-10,9.846184996951114e-09,7.60913192788788e-10,9.84570148975808e-09,2.7120984442324135e-18,3.378548056374331e-17,4.834830855429313e-13,4.834182154005835e-13,2.3105408204502354e-15,5.240361897542107e-17,5.232718475316072e-17,3.008043156283812e-17,5.539778495921644e-16,3.0259749469076015e-16,1.7166667068447865e-16,7.979359744860025e-05
1.6081946889614644e-11,0.19199333483394038,3.76,0.0,0.8173520853923406,0.9999051771881617,4.754842233582413e-20,8.077193718663132e-16,9.139325757939143e-10,1.1826397214958629e-08,9.139368359278707e-10,1.1825699682265825e-08,3.97015182870369e-18,4.855349286626501e-17,6.974879427594228e-13,6.973892066079831e-13,3.3329353351704213e-15,9.080339544708354e-17,9.064423421771638e-17,5.212274457249436e-17,8.004959543305468e-16,4.106178999598944e-16,2.463585877307942e-16,9.482189719934888e-05
1.8774708466121375e-11,0.1919933349021067,3.76,0.0,0.8173520832591069,0.9998904731005177,7.582899305132388e-20,1.1042070621635544e-15,1.066952406122927e-09,1.3806609425774553e-08,1.0669581999329788e-09,1.3805658763000347e-08,5.48885661366532e-18,6.591957368642878e-17,9.505881728274588e-13,9.50446594883842e-13,4.541930084132879e-15,1.4447518542103034e-16,1.4417947834708042e-16,8.293175428503901e-17,1.0927467371234724e-15,5.353987286375592e-16,3.340071874762038e-16,0.00010952583156749548
2.1467470042628105e-11,0.191993334970273,3.76,0.0,0.8173520811258755,0.999876086377382,1.136191407502442e-19,1.44804716131348e-15,1.2199697752044944e-09,1.5786821629418282e-08,1.2199773339275574e-09,1.5785578733803205e-08,7.277463857880806e-18,8.585345685585863e-17,1.2427802543101415e-12,1.2425860035478004e-12,5.93745416955493e-15,2.159751229776504e-16,2.1546963515734787e-16,1.2397488800126887e-16,1.4309338825737205e-15,6.773556522887189e-16,4.3440643096620674e-16,0.0001239124013898525
2.4160231619134835e-11,0.1919933350384392,3.76,0.0,0.8173520789926464,0.9998620101689387,1.6233163815270475e-19,1.8396535373808492e-15,1.3729847326450278e-09,1.7767033825912214e-08,1.3729942859758448e-09,1.7765459596480553e-08,9.345116460378278e-18,1.0832522986263199e-16,1.574060697844015e-12,1.5738030913535984e-12,7.51943694771891e-15,3.0785905712488644e-16,3.070481522352185e-16,1.7671944143564906e-16,1.815257864548102e-15,8.369042980865535e-16,5.473535621803854e-16,0.0001379884564827198
2.6852993195641565e-11,0.1919933351066055,3.76,0.0,0.8173520768594192,0.9998482377731408,2.23391551771013e-19,2.279440056495518e-15,1.5259973270170928e-09,1.9747246015281716e-08,1.526009103105676e-09,1.9745301352804184e-08,1.170085042155871e-17,1.333053296737319e-16,1.9444260451653423e-12,1.944093551463412e-12,9.287808022706903e-15,4.226825540872453e-16,4.2144521302951534e-16,2.4263257990368343e-16,2.245915996685345e-15,1.0144602493833992e-15,6.726490555850319e-16,0.00015176069889291468
2.9545754772148295e-11,0.19199333517477177,3.76,0.0,0.8173520747261941,0.999834762632579,2.9823624213176276e-19,2.767820582434049e-15,1.6790076058813839e-09,2.1727458197555146e-08,1.6790218313304486e-09,2.1725104004512493e-08,1.435359606718212e-17,1.6076453868154841e-16,2.3538728681771772e-12,2.3534531104646373e-12,1.1242497240389374e-14,5.63000899521851e-16,5.611877427856074e-16,3.231813394732692e-16,2.72310248129626e-15,1.2104390462543259e-15,8.1009656537195e-16,0.0001652356860299074
3.4931277925161755e-11,0.19199333531110424,3.76,0.0,0.81735207045975,0.9998086785928229,4.950908667756275e-19,3.89201909564494e-15,1.9850214023955554e-09,2.5687882540942034e-08,1.9850412001716912e-09,2.568459200087542e-08,2.058532243233441e-17,2.2300511751326814e-16,3.2899973744473594e-12,3.289362593056274e-12,1.5710550662196516e-14,9.30341887923182e-16,9.268006532402784e-16,5.340532263300726e-16,3.817822042236726e-15,1.6593271236067139e-15,1.120677857246295e-15,0.00019131941882444752
4.0316801078175215e-11,0.19199333544743674,3.76,0.0,0.8173520661933139,0.9997837083668325,7.646402820157366e-19,5.215559924038524e-15,2.2910264832515843e-09,2.96483068563591e-08,2.2910527411337653e-09,2.9643923598845057e-08,2.810967084107897e-17,2.94819981179279e-16,4.382407360952026e-12,4.381497984185086e-12,2.0923040594419035e-14,1.4303187763950656e-15,1.424037344524606e-15,8.210688470795887e-16,5.1009097722997665e-15,2.186892004520176e-15,1.4775883642823779e-15,0.00021628933770348585
4.5702324231188676e-11,0.1919933355837691,3.76,0.0,0.8173520619268851,0.9997598043928109,1.1188259637969646e-18,6.741753849778945e-15,2.597023194678596e-09,3.360873114413996e-08,2.597056787974616e-09,3.360309881122276e-08,3.699440316199893e-17,3.759874152676259e-16,5.631076398067427e-12,5.629826203975776e-12,2.687941392059766e-14,2.0833639617889173e-15,2.0729965211273365e-15,1.1959599469497437e-15,6.5738121756428986e-15,2.796456502363636e-15,1.879366714669112e-15,0.00024019300446424786
5.1087847384202136e-11,0.1919933357201016,3.76,0.0,0.8173520576604633,0.9997369211397813,1.56978608832234e-18,8.473911576838402e-15,2.9030118687036936e-09,3.7569155404665474e-08,2.9030536602087006e-09,3.7562117650362925e-08,4.7305705105563975e-17,4.662908529644608e-16,7.035978456331905e-12,7.034314620209065e-12,3.3579120857775656e-14,2.909905543676002e-15,2.8937253126955806e-15,1.670456302110364e-15,8.23793049127592e-15,3.4913427831810145e-15,2.32459773043533e-15,0.00026307595008243003
5.6473370537215596e-11,0.19199333585643397,3.76,0.0,0.8173520533940483,0.9997150150213013,2.129855526289259e-18,1.0415343717891388e-14,3.208992823757263e-09,4.152957963836369e-08,3.2090436637121857e-09,4.1520980128198984e-08,5.910822259440949e-17,5.65518754897856e-16,8.597087881996881e-12,8.59493102242526e-12,4.1021614796638636e-14,3.9303673808656665e-15,3.906219451619766e-15,2.2562857486140998e-15,1.0094622102364751e-14,4.2748723781743064e-15,2.8119109686593417e-15,0.0002849817610005552
6.185889369022906e-11,0.19199333599276644,3.76,0.0,0.8173520491276397,0.999694044312403,2.8115658376255645e-18,1.2569360781389995e-14,3.514966365255622e-09,4.549000384570969e-08,3.5150270913054933e-09,4.5479686256267985e-08,7.246509743779296e-17,6.734644913478124e-16,1.0314379373800763e-11,1.0311643597289502e-11,4.9206352149046445e-14,5.1651691450309064e-15,5.1304234474547604e-15,2.965174209770398e-15,1.2145201908113772e-14,5.150366195184225e-15,3.339979302390809e-15,0.00030595216218662325
6.724441684324252e-11,0.19199333612909872,3.76,0.0,0.8173520448612375,0.9996739690698394,3.627645265517405e-18,1.493927315883678e-14,3.820932786160474e-09,4.945042802722545e-08,3.821004223312653e-09,4.943823604573403e-08,8.743800224990882e-17,7.899262270175172e-16,1.2187827960958647e-11,1.2184420905213808e-11,5.813279220296399e-14,6.634726371340018e-15,6.5862307581015064e-15,3.808845721897196e-15,1.439094365617988e-14,6.121144529184508e-15,3.9075175433332786e-15,0.0003260270968867685
7.262993999625598e-11,0.19199333626543108,3.76,0.0,0.817352040594841,0.9996547510558822,4.591018729052061e-18,1.752839111230212e-14,4.126892367513453e-09,5.341085218347974e-08,4.126975328095776e-09,5.339662950741042e-08,1.0408717450480462e-16,9.147068087187493e-16,1.4217408982423539e-11,1.421323185829574e-11,6.780039698517706e-14,8.35945050595864e-15,8.29348395744614e-15,4.799022458381408e-15,1.683308123142425e-14,7.190527071775172e-15,4.513281110601124e-15,0.00034524480282904476
7.801546314926944e-11,0.19199333640176344,3.76,0.0,0.8173520363284501,0.9996363536655655,5.7148078148338064e-18,2.0340024762207028e-14,4.432845378946479e-09,5.737127631508801e-08,4.432940662565331e-09,5.735486665178041e-08,1.2247144973545062e-16,1.0476136559428673e-15,1.640309806737326e-11,1.63980456995273e-11,7.820863113152696e-14,1.0359748950600054e-14,1.0271974899559763e-14,5.947424752149184e-15,1.9472809901741934e-14,8.361832919737994e-15,5.1560647447285675e-15,0.0003636418849793309
8.34009863022829e-11,0.19199333653809578,3.76,0.0,0.8173520320620649,0.9996187418570511,7.012330768082368e-18,2.3377484075364346e-14,4.73879207917021e-09,6.133170042271229e-08,4.738900472668542e-09,6.131294748901688e-08,1.4264829395672447e-16,1.1884586540481721e-15,1.8744871116805553e-11,1.8738831983152324e-11,8.935696176394462e-14,1.2656025104444655e-14,1.2541444879844607e-14,7.265771116721412e-15,2.2311287524863706e-14,9.638380582761886e-15,5.834701262813807e-15,0.000381253385175627
8.878650945529636e-11,0.19199333667442806,3.76,0.0,0.8173520277956844,0.9996018820848784,8.49710248326326e-18,2.664407885327156e-14,5.044732716442253e-09,6.529212450706101e-08,5.044854993857549e-09,6.527087202900105e-08,1.646738353631991e-16,1.3370580498903162e-15,2.1242704286148663e-11,2.123556055607708e-11,1.0124485837372845e-13,1.526867840363918e-14,1.5121584793412846e-14,8.765778265968897e-15,2.5349635718776568e-14,1.1023487990420535e-14,6.548060351979386e-15,0.00039811284887805785
9.417203260830982e-11,0.19199333681076036,3.76,0.0,0.8173520235293089,0.9995857422360223,1.0182834494029708e-17,3.014311872066207e-14,5.350667529015687e-09,6.92525485688889e-08,5.350804451537873e-09,6.922864028133994e-08,1.8860289530294063e-16,1.4932323498881407e-15,2.389657396884573e-11,2.3888201540291777e-11,1.1387179271082987e-13,1.8218104358456938e-14,1.8032035290787647e-14,1.0459161132612322e-14,2.858894099622209e-14,1.2520472498446807e-14,7.29504740061662e-15,0.0004142523891120338
9.955755576132328e-11,0.19199333694709264,3.76,0.0,0.8173520192629381,0.9995702915687061,1.2083434962374894e-17,3.3877913114325433e-14,5.656596745568224e-09,7.321297260899694e-08,5.656749061497564e-09,7.31862522553832e-08,2.1448901852149812e-16,1.6568062205411348e-15,2.6706456780882897e-11,2.6696725316272848e-11,1.2723723867898245e-13,2.1524694588193453e-14,2.1292386930973853e-14,1.2357632885509085e-14,3.203025586339345e-14,1.413265089434099e-14,8.074602367242102e-15,0.000429702747653299
9.999999999999999e-11,0.1919933370834249,3.76,0.0,0.8173520189124373,0.9995690519473499,1.2249562656351004e-17,3.419532460194472e-14,5.6817299243896155e-09,7.353833873303289e-08,5.681883537819217e-09,7.351138041027779e-08,2.1670429382476108e-16,1.6705681404018972e-15,2.6944235277258942e-11,2.6934386176613242e-11,1.2836808044349122e-13,2.1812851052743273e-14,2.1576396023619477e-14,1.2523078540750719e-14,3.2321986288082956e-14,1.427032128531229e-14,8.140062011669091e-15,0.0004309423436355952
1.0494307891433674e-10,0.1919933370834249,3.76,0.0,0.8173520149965717,0.9995555006538656,1.421300866707915e-17,3.7851771272200874e-14,5.962520585612805e-09,7.717339662823217e-08,5.9626890303177505e-09,7.71437079602386e-08,2.423845026918136e-16,1.827608391343292e-15,2.967232954621385e-11,2.966110250731764e-11,1.4134067223639376e-13,2.5208836853926647e-14,2.4922180332019127e-14,1.4472904945798826e-14,3.567459988387304e-14,1.5863339402361688e-14,8.885698685837812e-15,0.0004444933535665371
1.103286020673502e-10,0.19199333721975723,3.76,0.0,0.8173520107302096,0.9995413413191075,1.6585856991555967e-17,4.2068002222742757e-14,6.268439259890659e-09,8.113382062748759e-08,6.268624555765693e-09,8.1101007404787e-08,2.723404272578377e-16,2.0054715599980767e-15,3.2794169283022994e-11,3.278130396475199e-11,1.561815713016557e-13,2.929091508929009e-14,2.8940906319230446e-14,1.6816687001989076e-14,3.952296070936831e-14,1.7715853687953395e-14,9.727342206010224e-15,0.0004586523792442587
1.1571412522036366e-10,0.1919933373560895,3.76,0.0,0.8173520064638514,0.9995277865950486,1.9216477911115065e-17,4.652991477455685e-14,6.574352970747683e-09,8.509424460770205e-08,6.574555827171146e-09,8.505815059769633e-08,3.0440668161331966e-16,2.1902322998603693e-15,3.607195319077688e-11,3.6057300753959116e-11,1.7175941566457238e-13,3.3791309429380693e-14,3.3368006071184385e-14,1.9400687024047687e-14,4.357629507851449e-14,1.9693508861657594e-14,1.0598570166606722e-14,0.0004722067940699163
1.210996483733771e-10,0.19199333749242167,3.76,0.0,0.817352002197497,0.9995148106639353,2.2119565979615552e-17,5.1240817506308337e-14,6.880261912494809e-09,8.90546685698601e-08,6.880483025786722e-09,8.901513754743475e-08,3.38631992628068e-16,2.3817309695619932e-15,3.950565863802436e-11,3.948906414118927e-11,1.880736869016743e-13,3.873039623789452e-14,3.8222871263629584e-14,2.223661127655367e-14,4.783552978459509e-14,2.1799619482545372e-14,1.1498450201866779e-14,0.00048518241579672053
1.2648517152639055e-10,0.19199333762875392,3.76,0.0,0.8173519979311464,0.9995023888104655,2.531001231550624e-17,5.620401875690243e-14,7.186166271752931e-09,9.301509251499199e-08,7.186406325132805e-09,9.297196826228326e-08,3.7506395153290963e-16,2.5798116247811417e-15,4.309526315090899e-11,4.3076565581113027e-11,2.0512386829620467e-13,4.412854813258042e-14,4.352484421136986e-14,2.5336164330955775e-14,5.2301562612967754e-14,2.4037499561206626e-14,1.242607937925374e-14,0.0004976039597267842
1.31870694679404e-10,0.1919933377650861,3.76,0.0,0.8173519936647994,0.999490497374715,2.8802904587282675e-17,6.14228266159363e-14,7.492066227783033e-09,9.697551644417334e-08,7.492325891327714e-09,9.692864275034732e-08,4.1374904017836504e-16,2.784321932103607e-15,4.684074440235579e-11,4.6819776705079105e-11,2.2290944476235125e-13,5.000613400910747e-14,4.929321800822616e-14,2.871104907699183e-14,5.697526324913607e-14,2.6410462562330835e-14,1.3380583267956785e-14,0.0005094950857842027
1.3725621783241745e-10,0.19199333790141837,3.76,0.0,0.8173519893984554,0.9994791137070734,3.261352699839246e-17,6.690054891441996e-14,7.797961952802256e-09,1.009359403585253e-07,7.798241883403758e-09,1.008851610195681e-07,4.547326566837825e-16,2.995113084918077e-15,5.07420802018936e-11,5.071866931003717e-11,2.4142990277349515e-13,5.6383519063441626e-14,5.5547236665179285e-14,3.2372966733321085e-14,6.185747415847075e-14,2.892182140691381e-14,1.436111503698849e-14,0.000520878443578434
1.426417409854309e-10,0.19199333803775048,3.76,0.0,0.8173519851321146,0.9994682161251045,3.675736027160432e-17,7.26404932157639e-14,8.103853612286457e-09,1.0489636425921414e-07,8.104154453609814e-09,1.0484152307773285e-07,4.98059140492098e-16,3.2120397212931316e-15,5.479924848607806e-11,5.477321534808957e-11,2.606847302942647e-13,6.328106481281757e-14,6.230609524678585e-14,3.63336168574166e-14,6.694901143850164e-14,3.1574888474121574e-14,1.536685458189116e-14,0.0005317757155466467
1.4802726413844434e-10,0.1919933381740827,3.76,0.0,0.817351980865777,0.9994577838722414,4.125008163284886e-17,7.864596680703076e-14,8.409741365259856e-09,1.088567881474514e-07,8.410063747701022e-09,1.0879772893248492e-07,5.437717968434771e-16,3.4349598437901202e-15,5.901222730948321e-11,5.898338691663893e-11,2.8067341671620527e-13,7.071912911538416e-14,6.958894000594896e-14,4.06046973547607e-14,7.225066564460568e-14,3.437297560283963e-14,1.6397007679167866e-14,0.0005422076582549751
1.534127872914578e-10,0.19199333831041496,3.76,0.0,0.8173519765994419,0.9994477970782527,4.610756479454347e-17,8.492027669044834e-14,8.715625364572309e-09,1.1281721202449358e-07,8.715969905216046e-09,1.1275377859133296e-07,5.919129206807211e-16,3.663734741167394e-15,6.338099483623087e-11,6.334915624910037e-11,3.0139545279688204e-13,7.871806618859699e-14,7.741486851712082e-14,4.519790448738376e-14,7.77632025898872e-14,3.731939409293362e-14,1.7450805167585643e-14,0.0005521941419349915
1.5879831044447124e-10,0.19199333844674712,3.76,0.0,0.8173519723331096,0.9994382367213936,5.134587993841941e-17,9.146672957518055e-14,9.021505757164724e-09,1.1677763589164211e-07,9.021873059742553e-09,1.1670967206165981e-07,6.425238199997776e-16,3.89822891193001e-15,6.790552933202917e-11,6.787049570614863e-11,3.2285033060224046e-13,8.729822662643064e-14,8.580292980801216e-14,5.0124932881786e-14,8.34873641200557e-14,4.041745470624624e-14,1.852750215549089e-14,0.0005617541883308391
