Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619)
4.942629915451696e-13,0.2874476744335201,3.76,0.0,0.8684917963845235,0.9999970570927362,9.957637865720895e-25,6.974630814658356e-19,3.6393496738028035e-11,5.707927037176211e-10,3.639349938670795e-11,5.707919376023486e-10,2.654068185948287e-21,3.5929612423883044e-20,7.654575341662737e-16,7.653623391477992e-16,1.778247361601533e-18,3.0198675592697937e-21,3.0205456630625364e-21,4.1938770187894466e-12,6.966717898682287e-19,1.1057055665406839e-17,2.696758356114637e-19,2.942870869690452e-06,7.113304794508544e-19,5.623564770229506e-24,2.3955313929433424e-26,6.106526707981269e-29,4.193877017286834e-12,4.666254862464702e-23
6.657727520936622e-13,0.28744767444370967,3.76,0.0,0.8684917961723739,0.999996037956619,2.4250774054914535e-24,1.2657438950255288e-18,4.9022050807216915e-11,7.688583520592691e-10,4.9022055614113685e-11,7.688569620121559e-10,4.818065441949634e-21,6.51804537091659e-20,1.3888506136282775e-15,1.388679117097267e-15,3.2264115349611946e-18,7.353395180457403e-21,7.354449921646292e-21,5.649156608856425e-12,1.2641882968308414e-18,1.5353175770645134e-17,4.891776629480569e-19,3.961994357673971e-06,1.2906450324410969e-18,1.0203740463469917e-23,5.833139013214648e-26,1.1997910326760325e-28,5.649156605204251e-12,1.0576361365778841e-22
8.372825126421547e-13,0.28744767445389924,3.76,0.0,0.8684917959602244,0.9999950198778379,4.820179799265333e-24,2.0022954415009684e-18,6.165059134986979e-11,9.6692400033237e-10,6.165059895278093e-11,9.669218018596062e-10,7.624138797590761e-21,1.0307134322187747e-19,2.1965768265274304e-15,2.196306194941498e-15,5.102740340154781e-18,1.4613587771208574e-20,1.4614898364592373e-20,7.10443620001111e-12,1.9996442280553503e-18,1.9886101388834556e-17,7.734756661352447e-19,4.98006050944246e-06,2.041260255830088e-18,1.613850702168547e-23,1.159235615310342e-25,2.0437397174231238e-28,7.104436192760996e-12,1.9641665307203594e-22
1e-12,0.2874476744742783,3.76,0.0,0.8684917957589505,0.999994054966255,8.211083203566288e-24,2.85674030890353e-18,7.363173013212414e-11,1.1548360148146092e-09,7.36317409769613e-11,1.1548328788104053e-09,1.0880815390306118e-20,1.470029354776437e-19,3.1332957734319917e-15,3.1329096819764385e-15,7.278661884952054e-18,2.488994051014967e-20,2.4891197533572503e-20,8.485112366480374e-12,2.8526995863361408e-18,2.4405646730524085e-17,1.10305262791317e-18,5.944960110052374e-06,2.911748917879852e-18,2.3021343700016283e-23,1.974418308507171e-25,3.1134313453789645e-28,8.485112354140508e-12,3.141606799672453e-22
1.1803020337391396e-12,0.2874476744742783,3.76,0.0,0.8684917955359255,0.9999929868879084,1.3501744225159362e-23,3.980648262215396e-18,8.690763191032666e-11,1.3630552966729294e-09,8.690764701714013e-11,1.363050927869617e-09,1.5166506710086373e-20,2.0475620494333035e-19,4.365024797828272e-15,4.364486078635231e-15,1.0139793768385753e-17,4.0920212449027714e-20,4.092085951093469e-20,1.001499538706871e-11,3.974619108950734e-18,2.9662757681158524e-17,1.53625969068924e-18,7.013025179580708e-06,4.056390671400103e-18,3.207226031274932e-23,3.246038518572036e-25,4.643349864625133e-28,1.0014995366792483e-11,4.836969394441273e-22
1.5233215548361247e-12,0.28744767449465747,3.76,0.0,0.8684917951116266,0.999990958114186,2.903371952494483e-23,6.633402379630807e-18,1.1216461852906226e-10,1.7591865927393024e-09,1.1216464368640458e-10,1.7591793156367474e-09,2.5289171574962924e-20,3.409500144913734e-19,7.270793725386152e-15,7.269891628459206e-15,1.6889211101612822e-17,8.796500310443202e-20,8.796180304492585e-20,1.2925554582938788e-11,6.622090639222289e-18,4.038780323071587e-17,2.557626285036247e-18,9.041773642002842e-06,6.756717635988807e-18,5.342572170629343e-23,6.9779298179316425e-25,8.704673049148213e-28,1.2925554539381334e-11,9.272574795279074e-22
2.2093605970300946e-12,0.28744767453541564,3.76,0.0,0.868491794263029,0.9999869131804434,8.863757683803691e-23,1.396568728258918e-17,1.6267843037846042e-10,2.5514491840494995e-09,1.6267848326456093e-10,2.5514338764597667e-09,5.3307330679453664e-20,7.167280023137836e-19,1.529426362364796e-14,1.5292338351328e-14,3.5524351930642416e-17,2.6836403258815104e-19,2.683317264456205e-19,1.874667301301958e-11,1.3936546238032623e-17,6.468617612810393e-17,5.374505201678682e-18,1.3086656862674696e-05,1.421294491283522e-17,1.1239535619146772e-22,2.12883915894451e-24,2.239292925478409e-27,1.8746672880231293e-11,2.307740556899228e-21
2.8953996392240647e-12,0.2874476745761739,3.76,0.0,0.8684917934144318,0.9999828850068684,1.9963101264572125e-22,2.4006308525296046e-17,2.1319202777108353e-10,3.3437117742629903e-09,2.1319211853589998e-10,3.343685484363419e-09,9.174246071189374e-20,1.2301324965912833e-18,2.626692490773915e-14,2.6263563648901963e-14,6.100659160624802e-17,6.040142846527506e-19,6.039003438321925e-19,2.4567791514066746e-11,2.3947064193062576e-17,9.278744996468471e-17,9.220911536451327e-18,1.7114779912976722e-05,2.4409909533445e-17,1.9305458734309392e-22,4.79145613617033e-24,4.547013074638372e-27,2.4567791215311207e-11,4.37608685203102e-21
3.5814386814180348e-12,0.28744767461693205,3.76,0.0,0.8684917925658348,0.9999788735240017,3.780552366609421e-22,3.676245678505248e-17,2.63705411576528e-10,4.135974363379813e-09,2.6370555034563963e-10,4.135934139382309e-09,1.4065828320730532e-19,1.880891215084729e-18,4.0188716098580736e-14,4.0183484950920624e-14,9.333435973473693e-17,1.143119010500992e-18,1.1428327839937942e-18,3.038891010989353e-11,3.665772043484679e-17,1.2469785472115333e-16,1.409365410829311e-17,2.1126212252310804e-05,3.734757907893108e-17,2.95410592082319e-22,9.068041190114827e-24,8.029790514777582e-27,3.038890954462141e-11,7.138026697926859e-21
4.2674777236120045e-12,0.2874476746576903,3.76,0.0,0.8684917917172377,0.9999748786626774,6.399953267049762e-22,5.2241330898155316e-17,3.142185826608283e-10,4.928236951400017e-09,3.1421877953542597e-10,4.928179841550897e-09,2.0011839129078089e-19,2.66873242630081e-18,5.705957585689019e-14,5.705201983726907e-14,1.3250608673127356e-16,1.933880972851922e-18,1.93328305151962e-18,3.6210028824313127e-11,5.2072589127653905e-17,1.6042362046403958e-16,1.9989551840802997e-17,2.512102304647924e-05,5.302592126968379e-17,4.194705473706839e-22,1.534099405680077e-23,1.2923787983057585e-26,3.621002786816225e-11,1.0590983032090463e-20
4.9535167658059746e-12,0.28744767469844856,3.76,0.0,0.8684917908686409,0.9999709003540213,1.0015798754345473e-21,7.04501281198907e-17,3.6473154188648147e-10,5.720499538323661e-09,3.647318069433581e-10,5.720422590903489e-09,2.7018624995426112e-19,3.593384948260796e-18,7.687944298226271e-14,7.686908603718975e-14,1.7852020380796826e-16,3.0245019549282266e-18,3.0233935942799547e-18,4.203114768113842e-11,7.019573304457383e-17,1.9997097728093362e-16,2.6905433709818287e-17,2.9099281169755027e-05,7.144490396418549e-17,5.652416301365153e-22,2.399271300323907e-23,1.9465165769460385e-26,4.2031146185934077e-11,1.4733762947438437e-20
6.325594850193915e-12,0.2874476747799649,3.76,0.0,0.868491789171448,0.999962993120575,2.0883998775776633e-21,1.1508627275928252e-16,4.657568281953463e-10,7.305024708881557e-09,4.65757259749524e-10,7.304899231297228e-09,4.423984782084841e-19,5.852041772717658e-18,1.2536595517929357e-13,1.2534848399113215e-13,2.9106933682566117e-16,6.298121585069553e-18,6.295109249740807e-18,5.367338591725512e-11,1.1458304390206384e-16,2.9055538433120883e-16,4.378451273037253e-17,3.7006413541768725e-05,1.1650466294045227e-16,9.219458853709369e-22,4.996201994564451e-23,3.8434682470606583e-26,5.367338280417207e-11,2.5090960712010023e-20
7.697672934581855e-12,0.2874476748614814,3.76,0.0,0.868491787474256,0.9999551512783863,3.768400441588679e-21,1.7072845006324473e-16,5.667812773337278e-10,8.889549875054192e-09,5.667819153993757e-10,8.889364060835085e-09,6.578001597080245e-19,8.654703073714915e-18,1.8564776580564457e-13,1.8562102357451242e-13,4.3096922436739757e-16,1.1349566101161313e-17,1.1342884610832161e-17,6.53156250087372e-11,1.698519444872328e-16,3.965009160983549e-16,6.470572062038901e-17,4.484815464523888e-05,1.7252660157628156e-16,1.3655807715597344e-21,9.003506573816418e-23,6.682754150687619e-26,6.531561939933815e-11,3.821382350878388e-20
9.069751018969795e-12,0.28744767494299783,3.76,0.0,0.8684917857770648,0.9999473742867201,6.172152266409285e-21,2.3743421905424065e-16,6.678048960771251e-10,1.0474075036842415e-08,6.678057804728967e-10,1.0473817079786303e-08,9.168944680527697e-19,1.1999218889386523e-17,2.577243901314788e-13,2.576860518698371e-13,5.982073447202287e-16,1.8564401812832552e-17,1.855143560862431e-17,7.695786514607009e-11,2.360345731903874e-16,5.178574122814098e-16,8.964404418642456e-17,5.262504521530168e-05,2.3951046757981457e-16,1.8962037010068654e-21,1.4727088004666764e-22,1.0653287345465907e-25,7.695785597143512e-11,5.4102741496403885e-20
1e-11,0.28744767502451424,3.76,0.0,0.8684917846263942,0.9999421382156057,8.280164990096956e-21,2.8898223226051263e-16,7.36296971018815e-10,1.1548360043301452e-08,7.36298044973323e-10,1.1548046458925126e-08,1.1176646597987642e-18,1.4573884575534807e-17,3.133002310382547e-13,3.1325262300200324e-13,7.271366716802327e-16,2.4882314390958332e-17,2.486309053980566e-17,8.485113528634572e-11,2.8712968089436814e-16,6.089267977626543e-16,1.0882427134059881e-16,5.786104778137756e-05,2.911598439950346e-16,2.3054684412614747e-21,1.9739178292133047e-22,1.408465347669758e-25,8.485112298978708e-11,6.644732147991439e-20
1.0441829103357735e-11,0.28744767502451424,3.76,0.0,0.8684917840798743,0.9999396616092939,9.430904130708696e-21,3.152611378013216e-16,7.688276911470055e-10,1.2058600194247244e-08,7.688288614958941e-10,1.2058258288417872e-08,1.2201825887513862e-18,1.588344778084573e-17,3.415953455321195e-13,3.415429182285201e-13,7.927711886586561e-16,2.832817339038844e-17,2.8305291373807733e-17,8.860010651973127e-11,3.13162917341141e-16,6.546747120428148e-16,1.1857462486316988e-16,6.033762153396323e-05,3.174560107507976e-16,2.5138720845687055e-21,2.2472841940236344e-22,1.5943973928882512e-25,8.86000925204657e-11,7.275494704042819e-20
1.3185985272133616e-11,0.28744767518754716,3.76,0.0,0.8684917806854956,0.9999244270739989,1.9041794657083196e-20,5.04508630603506e-16,9.708708368856058e-10,1.522765049591163e-08,9.708726972263356e-10,1.522710527577896e-08,1.9613351347866636e-18,2.526252135942969e-17,5.447183293855677e-13,5.446295736779689e-13,1.2638260720684885e-15,5.704459767997409e-17,5.698610328284488e-17,1.1188459373791002e-10,5.003839318328716e-16,9.748910765335818e-16,1.8831388848836105e-16,7.557195458111757e-05,5.062311380613531e-16,4.010574850714197e-21,4.525441579749454e-22,3.124139825880675e-25,1.1188456554933878e-10,1.1834427394352615e-19
1.5930141440909495e-11,0.28744767535057997,3.76,0.0,0.86849177729112,0.9999094434700523,3.3664649296027084e-20,7.389313019238436e-16,1.1729107672559414e-09,1.8396700780058793e-08,1.172913473728904e-09,1.8395905025010038e-08,2.885227760269789e-18,3.677496169065549e-17,7.950128976193734e-13,7.94875829225403e-13,1.8440340475832494e-15,1.0058277381415619e-16,1.0045782481856211e-16,1.3516908818693855e-10,7.317678227710878e-16,1.3575487129404127e-15,2.737277037263827e-16,9.055535623554185e-05,7.388500229228329e-16,5.8561483296445786e-21,7.979525558107314e-22,5.40861414561686e-25,1.3516903848597945e-10,1.749699121296615e-19
1.953726371584995e-11,0.2874476755648824,3.76,0.0,0.8684917728293057,0.9998901226791903,6.231721194191258e-20,1.116566014931223e-15,1.4384822236354585e-09,2.256233534829724e-08,1.4384862772017688e-09,2.2561138444991757e-08,4.384252320446548e-18,5.512469203862073e-17,1.1957677108148307e-12,1.1955466576822317e-12,2.772574118838815e-15,1.8554110237558397e-16,1.8525787452438692e-16,1.6577596718075256e-10,1.1035152135485779e-15,1.9561953767512114e-15,4.095207343612456e-16,0.00010987588112198999,1.11131158097721e-15,8.813566246286612e-21,1.4719831038980046e-21,9.813503656875777e-25,1.6577587550231726e-10,2.66177814954371e-19
2.3144385990790403e-11,0.28744767577918484,3.76,0.0,0.8684917683674966,0.9998712191142054,1.0395629005095408e-19,1.5740969139419354e-15,1.7040483295378694e-09,2.6727969886332308e-08,1.704053993696335e-09,2.6726290253072097e-08,6.214688239682504e-18,7.709361411487589e-17,1.678012518629112e-12,1.677681428456646e-12,3.889315605076707e-15,3.084396243933208e-16,3.078812954383337e-16,1.9638286476071946e-10,1.5525639940583064e-15,2.664325084472821e-15,5.716300761865717e-16,0.0001287791800546967,1.5595206078382715e-15,1.2375614169564315e-20,2.44704575263937e-21,1.6126680798439997e-24,1.9638271235938024e-10,3.764214992381076e-19
2.6751508265730857e-11,0.2874476759934873,3.76,0.0,0.8684917639056923,0.9998527237653277,1.6108337374304722e-19,2.1125690933106304e-15,1.9696091981818015e-09,3.0893604394210865e-08,1.969616732850975e-09,3.089136045373565e-08,8.385306634049689e-18,1.0264425508752419e-16,2.2417388933158736e-12,2.2412686881802537e-12,5.1940332964721524e-15,4.762799576026934e-16,4.752828852184784e-16,2.2698978438643602e-10,2.0794696150555535e-15,3.482843306884653e-15,7.596298257724422e-16,0.00014727426280326456,2.083472897278317e-15,1.6543335008664844e-20,3.7787091229622434e-21,2.469126699300259e-24,2.2698954905721838e-10,5.0567217249290835e-19
3.0358630540671314e-11,0.28744767620778977,3.76,0.0,0.8684917594438929,0.9998346278171591,2.3623246248751993e-19,2.733027449978295e-15,2.2351649404282062e-09,3.505923887198767e-08,2.2351746019393593e-09,3.505634905137172e-08,1.0904787469633915e-17,1.3173953238432992e-16,2.8869384956658306e-12,2.8862970793602207e-12,6.686502540816127e-15,6.96062738154037e-16,6.944085805816583e-16,2.575967295171425e-10,2.684780616727322e-15,4.412655487939267e-15,9.731009874019237e-16,0.0001653699447658,2.683164331401222e-15,2.1317771613899e-20,5.522538773000095e-21,3.585035247574949e-24,2.575963855958817e-10,6.539056395317162e-19
3.396575281561177e-11,0.2874476764220921,3.76,0.0,0.8684917549820983,0.9998169226451329,3.3197005384171295e-19,3.436516678853785e-15,2.5007156648234305e-09,3.922487331972532e-08,2.5007277059135187e-09,3.922125605027661e-08,1.3781720363092695e-17,1.64342750178058e-16,3.613603072847398e-12,3.6127553381237558e-12,8.366499236209652e-15,9.747876304738544e-16,9.721954771220882e-16,2.8820370361172697e-10,3.3690387151331107e-15,5.45466704450634e-15,1.2116313781777511e-15,0.00018307485050879284,3.3585908785541002e-15,2.669996677848158e-20,7.734097274787266e-21,4.99469966624953e-24,2.8820322197541987e-10,8.21107588018515e-19
3.757287509055223e-11,0.28744767663639453,3.76,0.0,0.8684917505203084,0.9997995998103838,4.508951409196638e-19,4.224081289909829e-15,2.766261477661634e-09,4.3390507737494315e-08,2.766276147466258e-09,4.338608145465702e-08,1.7024605740430386e-17,2.004175942858046e-16,4.421724455066155e-12,4.420632290740595e-12,1.0233799820348975e-14,1.3194533340105359e-15,1.3155718472725646e-15,3.188107101287289e-10,4.132778952731847e-15,6.609783364921796e-15,1.4748154897569944e-15,0.0002003974188972295,4.109748590099851e-15,3.269096324019944e-20,1.0468944267946485e-20,6.732422835010358e-24,3.188100581958829e-10,1.007256195079518e-18
4.1179997365492686e-11,0.287447676850697,3.76,0.0,0.868491746058523,0.9997826510573808,5.956392049708762e-19,5.096765613059966e-15,3.0318024830136048e-09,4.755614212537295e-08,3.0318200270599676e-09,4.75508252686316e-08,2.0641855385049765e-17,2.3992812976892783e-16,5.311294554183634e-12,5.309916852176478e-12,1.228818126577828e-14,1.737057590442979e-15,1.7314571543758896e-15,3.4941775252634166e-10,4.9765297648530254e-15,7.878909808896519e-15,1.7622544242147935e-15,0.00021734590546263624,4.936633599078616e-15,3.9291803682666506e-20,1.3782636515849025e-20,8.832504598969155e-24,3.4941689425732063e-10,1.2123177490446843e-18
4.4787119640433143e-11,0.2874476770649994,3.76,0.0,0.868491741596742,0.9997660683081209,7.688662079788933e-19,6.055613770679869e-15,3.29733878279738e-09,5.172177648344739e-08,3.2973594429972313e-09,5.171548749623463e-08,2.464179378089476e-17,2.828387950347054e-16,6.282305360068163e-12,6.280598022286154e-12,1.4529421067827077e-14,2.2345971943827177e-15,2.226762077722118e-15,3.8002483426241797e-10,5.900813104470397e-15,9.262951706280065e-15,2.0735557361319753e-15,0.00023392838820741253,5.839242116677489e-15,4.650353073759203e-20,1.7730727989891373e-20,1.1329241805487634e-23,3.800237301597825e-10,1.4362743586643217e-18
4.83942419153736e-11,0.28744767727930176,3.76,0.0,0.8684917371349654,0.9997498436579864,9.732725879416205e-19,7.101669692787374e-15,3.5628704768286724e-09,5.588741081181164e-08,3.5628944914712576e-09,5.588006814141883e-08,2.903265908755605e-17,3.291143975569751e-16,7.33474893798981e-12,7.33266488309498e-12,1.695729723609559e-14,2.8190680001673965e-15,2.8083885296642353e-15,4.106319587944726e-10,6.906144567177645e-15,1.0762814356039747e-14,2.4083333188942328e-15,0.0002501527717492284,6.817570429708893e-15,5.432718698629663e-20,2.2368769923101078e-20,1.4256928326933372e-23,4.1063056590331844e-10,1.6791086955368399e-18
5.200136419031406e-11,0.2874476774936041,3.76,0.0,0.868491732673193,0.9997339693731071,1.2115872544148741e-18,8.235977126289193e-15,3.828397662852959e-09,6.005304511056745e-08,3.828425266597956e-09,6.004456720805704e-08,3.382260377930173e-17,3.7872011107797157e-16,8.468617427014314e-12,8.466106597119514e-12,1.957158828912329e-14,3.497464926607015e-15,3.4832296675644954e-15,4.4123912957968515e-10,7.993033471282733e-15,1.2379403025657648e-14,2.766207331396329e-15,0.00026602678995853786,7.871614899053186e-15,6.276381496072051e-20,2.775231084738715e-20,1.764985507715028e-23,4.412374014879778e-10,1.9407947464689534e-18
5.5608486465254515e-11,0.28744767770790647,3.76,0.0,0.8684917282114247,0.9997184378873003,1.4865715825360048e-18,9.459579624293825e-15,4.093920436582698e-09,6.42186793798245e-08,4.093951860453159e-09,6.420898469994403e-08,3.9019695386745995e-17,4.316214723625484e-16,9.683903038168324e-12,9.680912405447496e-12,2.2372073248199628e-14,4.276781963085191e-15,4.258169908470394e-15,4.718463500749019e-10,9.161982929198718e-15,1.4113622950521264e-14,3.146804113081519e-15,0.0002815580090172863,9.00137195787876e-15,7.181445714465943e-20,3.393689664131567e-20,2.1542310033105868e-23,4.718442369138103e-10,2.2213086496655286e-18
6.282273101513543e-11,0.28744767813651134,3.76,0.0,0.8684917192879005,0.9996883738612536,2.157757010777911e-18,1.2178843058952733e-14,4.624953120151897e-09,7.254994783031967e-08,4.624992862760592e-09,7.253757497426988e-08,5.06671708894583e-17,5.471750735248869e-16,1.235869481535942e-11,1.235457364609891e-11,2.85307434319748e-14,6.1661477236054444e-15,6.135841781953685e-15,5.330609540210908e-10,1.174804560884606e-14,1.7938577341494577e-14,3.974701540284727e-15,0.0003116215013349926,1.1488009923138446e-14,9.176195384541584e-20,4.893137345509085e-20,3.096294195018655e-23,5.330579072891922e-10,2.838734082937878e-18
