Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46)
3.497545176737819e-12,0.08996842266042557,3.76,0.0,0.9780327150381262,0.9999916411410443,7.803238103621595e-23,3.995315351782398e-18,1.471882262796843e-11,7.338590748606115e-11,1.471890445503792e-11,7.338474114302426e-11,1.6144180711556867e-20,2.0242405452838287e-19,1.1631804803408244e-15,1.163147942939925e-15,7.746388815493056e-17,2.154483146443849e-20,2.1525140619673415e-20,1.8371933023243717e-20,3.994228974124615e-18,3.4272809634908728e-18,4.179509283302649e-19,8.358844235451365e-06,2.9549611709594184e-18
4.256133741431472e-12,0.08996842266067512,3.76,0.0,0.978032715019017,0.9999898769912814,1.4063928581659388e-22,5.917757776307937e-18,1.7911175619976515e-11,8.930270266986543e-11,1.7911296784627354e-11,8.930097552543703e-11,2.4430128740742295e-20,2.9893007002409413e-19,1.722454712757354e-15,1.7224064346528732e-15,1.1470893874913648e-16,3.882366432023795e-20,3.87805956038743e-20,3.3106120524103455e-20,5.915806311567287e-18,5.064296086240692e-18,6.178482828331024e-19,1.0122990805403637e-05,4.375766779755792e-18
5.014722306125125e-12,0.08996842266092468,3.76,0.0,0.9780327149999078,0.9999881298742679,2.3007946145925076e-22,8.21717738525703e-18,2.1103515311589586e-11,1.0521949785323559e-10,2.1103683507034622e-11,1.0521710017780605e-10,3.4638380966648017e-20,4.1384541911727296e-19,2.3911559410330705e-15,2.3910887850471914e-15,1.5924089666349807e-16,6.350223628492154e-20,6.341933213472223e-20,5.4150292313750596e-20,8.213988707959945e-18,7.020459929402872e-18,8.562457515741756e-19,1.1870104626003324e-05,6.074575528523361e-18
5.773310870818778e-12,0.08996842266117425,3.76,0.0,0.9780327149807987,0.9999863996255626,3.5114664154989753e-22,1.0893839782084957e-17,2.4295841758352574e-11,1.21136293036178e-10,2.4296064676474824e-11,1.2113311510125983e-10,4.686577626288415e-20,5.470175309057696e-19,3.1692817933376837e-15,3.1691926053140763e-15,2.1105946685782452e-16,9.689933804268577e-20,9.675378361904617e-20,8.262902225061151e-20,1.0888972757183683e-17,9.296037962872797e-18,1.132944240808005e-18,1.3600350138055045e-05,8.051384626791998e-18
7.290488000206085e-12,0.08996842266167338,3.76,0.0,0.9780327149425804,0.9999829890831696,7.073537697891715e-22,1.737995543326132e-17,3.068045513692558e-11,1.5296988340081011e-10,3.068081057072946e-11,1.5296481576590897e-10,7.776137270453809e-20,8.67528020380659e-19,5.053797902319526e-15,5.05365512490733e-15,3.365552663808231e-16,1.9512415190876401e-19,1.947542643339312e-19,1.663883319235034e-19,1.7370127211546404e-17,1.4806498514923933e-17,1.800453020848532e-18,1.701088614426722e-05,1.283899277524338e-17
8.80766512959339e-12,0.0899684226621725,3.76,0.0,0.978032714904362,0.9999796440799692,1.247677908704449e-21,2.537822987573584e-17,3.7065016189734843e-11,1.8480347376383334e-10,3.706553489078191e-11,1.847960775283055e-10,1.178757225298553e-19,1.2592660028837316e-18,7.375984143311647e-15,7.375774981497581e-15,4.911939868042013e-16,3.4404785809433345e-19,3.432602673446427e-19,2.9338015473813356e-19,2.536082250708864e-17,2.1597801638197133e-17,2.618802338673099e-18,2.035588295741712e-05,1.873856916205363e-17
1e-11,0.08996842266267162,3.76,0.0,0.9780327148743266,0.9999770604452071,1.826587627912448e-21,3.272654967392196e-17,4.2082544689796834e-11,2.0982118534361024e-10,4.208321327417451e-11,2.0981165108741864e-10,1.5635728091556366e-19,1.616346577006576e-18,9.508093711262679e-15,9.507823334230263e-15,6.331727871787877e-16,5.035385694724217e-19,5.0223019925720605e-19,4.293828000967636e-19,3.2700965894670374e-17,2.7835245640370954e-17,3.3667739796945732e-18,2.293951269949145e-05,2.415530657702443e-17
1.0324842258980697e-11,0.08996842266267162,3.76,0.0,0.9780327148661437,0.9999763633565215,2.0105903263227884e-21,3.489078850290709e-17,4.344952534270231e-11,2.1663706412533565e-10,4.3450238051897335e-11,2.1662690039728637e-10,1.6795508431315874e-19,1.7210556858128463e-18,1.0135821680767542e-14,1.0135533240092235e-14,6.74973285294955e-16,5.542197538311855e-19,5.527330261472907e-19,4.726002101808994e-19,3.486259566382146e-17,2.9672071333369514e-17,3.586436150710111e-18,2.363660001738856e-05,2.5750091927815203e-17
1.1842019388368003e-11,0.08996842266317075,3.76,0.0,0.9780327148279254,0.9999731456775985,3.0346163538134754e-21,4.5919756947085897e-17,4.9833983013791314e-11,2.484706544854217e-10,4.983492046137385e-11,2.4845728438160705e-10,2.2873337981847716e-19,2.251740690350768e-18,1.3333291738066783e-14,1.3332911040558065e-14,8.8789082651694675e-16,8.361886822234753e-19,8.336167977628763e-19,7.130438323833767e-19,4.5876968045229957e-17,3.9031431700430435e-17,4.701814487735519e-18,2.685427255217548e-05,3.38735394113238e-17
1.3359196517755309e-11,0.08996842266366986,3.76,0.0,0.9780327147897071,0.9999699898317034,4.358335377040293e-21,5.846726107092822e-17,5.621838961316485e-11,2.803042448442124e-10,5.62195825187008e-11,2.802872294899434e-10,3.009324046615188e-19,2.8501837198060425e-18,1.696837559564018e-14,1.6967889595575125e-14,1.1299442824492607e-15,1.2005030325900095e-18,1.1963388932613964e-18,1.0237059700799584e-18,5.840544552101996e-17,4.967800693312163e-17,5.963413281794906e-18,3.0010112058775717e-05,4.31088901442244e-17
1.4876373647142614e-11,0.08996842266416899,3.76,0.0,0.978032714751489,0.9999668946306115,6.020380828195736e-21,7.253542695949567e-17,6.260274554333676e-11,3.121378352018454e-10,6.260422461570958e-11,3.121167357308939e-10,3.852620299553174e-19,3.5152662421526944e-18,2.1041054589195528e-14,2.1040450188697067e-14,1.4011313322136282e-15,1.657710741767576e-18,1.6513097094035452e-18,1.4135811873983463e-18,7.244951862462812e-17,6.161392131385872e-17,7.369724198888865e-18,3.310530676175752e-05,5.345612284593683e-17
1.7910727905917226e-11,0.08996842266516726,3.76,0.0,0.9780327146750527,0.9999608815237634,1.0514255023200543e-20,1.0524224944024756e-16,7.537130696872061e-11,3.758050159142706e-10,7.537345045864378e-11,3.7577443164465496e-10,5.930940623046798e-19,5.040967699898571e-18,3.04991235937089e-14,3.049824296716011e-14,2.0308969644870342e-15,2.8929957336438336e-18,2.8795546823968154e-18,2.4669472029172197e-18,1.0509033804304557e-16,8.936226506546275e-17,1.061052680659613e-17,3.911840083061632e-05,7.748614994442174e-17
2.0945082164691838e-11,0.08996842266616548,3.76,0.0,0.9780327145986163,0.9999550973000694,1.6826387522347903e-20,1.4405723723522667e-16,8.813967036254855e-11,4.3947219662412554e-10,8.814260097714408e-11,4.394303721902031e-10,8.576772920454797e-19,6.820260550884056e-18,4.1707350478890865e-14,4.1706140991892574e-14,2.7771692929288495e-15,4.6264181725820515e-18,4.601297688821319e-18,3.9450907473104375e-18,1.4381104959490935e-16,1.2229345880886217e-16,1.4412464211633242e-17,4.4902611743308704e-05,1.0596345403463057e-16
2.397943642346645e-11,0.08996842266716372,3.76,0.0,0.9780327145221801,0.9999495332472307,2.5267792041364414e-20,1.8899740627891946e-16,1.0090783868415397e-10,5.031393773331001e-10,1.009116790447576e-10,5.03084557433735e-10,1.1842809724551001e-18,8.84484126291396e-18,5.466558775070519e-14,5.466399689695236e-14,3.639929991074423e-15,6.942345446074575e-18,6.89921587793944e-18,5.919954611127252e-18,1.8862304083375288e-16,1.604244995185567e-16,1.8764019831604068e-17,5.046665179882785e-05,1.3888787114564518e-16
2.7013790682241062e-11,0.08996842266816196,3.76,0.0,0.9780327144457438,0.9999441809845862,3.615034761457825e-20,2.400797753738563e-16,1.1367581478389568e-10,5.668065580431461e-10,1.1368068742590455e-10,5.667369874403885e-10,1.5780016079285125e-18,1.110667813301932e-17,6.937368864495699e-14,6.937166428077558e-14,4.619160831586617e-15,9.925137862173148e-18,9.855718458886452e-18,8.463475538149676e-18,2.3953746824573793e-16,2.0377238515003636e-16,2.3653913653906336e-17,5.581890165880964e-05,1.7625923986706221e-16
3.1160301905740215e-11,0.0899684226695261,3.76,0.0,0.9780327143412922,0.9999371948791681,5.553643967185407e-20,3.1984747331631624e-16,1.3112322653314292e-10,6.538091480132847e-10,1.3112970778777438e-10,6.537165822298623e-10,2.2334716799162556e-18,1.4567105406777462e-17,9.230180923918705e-14,9.229910927209792e-14,6.145594835675974e-15,1.5232535444043578e-17,1.51097456640398e-17,1.2989260766017983e-17,3.1900028359762516e-16,2.7147444683318913e-16,3.118651774015681e-17,6.280498960331179e-05,2.3451824800611973e-16
3.530681312923937e-11,0.08996842267089017,3.76,0.0,0.9780327142368406,0.9999305696029382,8.086590347624766e-20,4.1116023278263113e-16,1.4857029114781175e-10,7.408117379960109e-10,1.485786094544597e-10,7.406928996023534e-10,3.0355516752372e-18,1.843704667598328e-17,1.1849694977027838e-13,1.184934801530405e-13,7.88944321477566e-15,2.2157976784255016e-17,2.1955764911478123e-17,1.889480320198643e-17,4.0990628154823376e-16,3.489934731427371e-16,3.9676293403003895e-17,6.943024835583208e-05,3.01080717304584e-16
3.945332435273853e-11,0.0899684226722543,3.76,0.0,0.9780327141323893,0.9999242865192859,1.1294243834091205e-19,5.14061504375004e-16,1.660170149982846e-10,8.278143279986485e-10,1.6602739857558285e-10,8.276659397155837e-10,3.995796805649813e-18,2.2698288289627448e-17,1.4795874140623146e-13,1.479544110425101e-13,9.850660261396598e-15,3.091667078503091e-17,3.0601660952508304e-17,2.6363618102821355e-17,5.122819330034191e-16,4.363728459537316e-16,4.9096499104871624e-17,7.571331452806182e-05,3.7594625637530366e-16
4.3599835576237685e-11,0.08996842267361845,3.76,0.0,0.9780327140279381,0.9999183279539474,1.525727629506803e-19,6.285947454691769e-16,1.8346340413886941e-10,9.148169180294169e-10,1.8347608098410022e-10,9.146357027244074e-10,5.1252477092043954e-18,2.7333426248853148e-17,1.8068681716317728e-13,1.8068153864869139e-13,1.202920054374147e-14,4.172380233469339e-17,4.125439877100262e-17,3.5579200061745504e-17,6.261529765554786e-16,5.336559485220594e-16,5.942114083521001e-17,8.167186238262767e-05,4.591144807309331e-16
4.774634679973684e-11,0.08996842267498255,3.76,0.0,0.9780327139234868,0.9999126771454102,2.0056661574601313e-19,7.548034194021592e-16,2.0090946432413494e-10,1.0018195080974276e-09,2.00924662212623e-10,1.0016021887810164e-09,6.434453288353957e-18,3.232583025743756e-17,2.1668081173505027e-13,2.166745020779604e-13,1.442501888824988e-14,5.479453246657473e-17,5.4120027708648563e-17,4.6725023102961525e-17,7.515444384184912e-16,6.408861649725338e-16,7.062495118381117e-17,8.73226534326884e-05,5.505850122818903e-16
5.1892858023236e-11,0.08996842267634662,3.76,0.0,0.9780327138190357,0.9999073181980174,2.5773675541229595e-19,8.92730994717979e-16,2.1835520102435463e-10,1.0888220982126803e-09,2.1837314750884758e-10,1.0885653980351283e-09,7.933492471088889e-18,3.765960946874123e-17,2.559403613377747e-13,2.559329426589175e-13,1.7038070363402054e-14,7.034399851704651e-17,6.940368555201832e-17,5.998454077657649e-17,8.884806518127287e-16,7.58106879826263e-16,8.268336903666854e-17,9.26815833348107e-05,6.503574788735262e-16
5.6039369246735154e-11,0.08996842267771073,3.76,0.0,0.9780327137145847,0.9999022360371943,3.248989610789018e-19,1.0424209444438005e-15,2.358006194402519e-10,1.1758246883860569e-09,2.35821541850289e-10,1.1755253306341674e-09,9.631995127908524e-18,4.3319579561742003e-17,2.9846510356149427e-13,2.9845650377495663e-13,1.986831026428973e-14,8.858731425642218e-17,8.730960260797114e-17,7.554118623147195e-17,1.0369852758882662e-15,8.85361477545519e-16,9.557251977600499e-17,9.776372666387781e-05,7.584315138455378e-16
6.01858804702343e-11,0.0899684226790748,3.76,0.0,0.9780327136101338,0.9998974163671115,4.0287203276727276e-19,1.2039167454235892e-15,2.532457245169423e-10,1.262827278629322e-09,2.532698499582113e-10,1.262481986723427e-09,1.1539162002316013e-17,4.929123137110969e-17,3.4425467723672934e-13,3.442448307113346e-13,2.291569409837922e-14,1.0973957003100074e-16,1.0804110573742788e-16,9.357837229870733e-17,1.1970813141309726e-15,1.0226933421187593e-15,1.0926919606588299e-16,0.0001025833792491487,8.748067556289812e-16
6.433239169373345e-11,0.0899684226804389,3.76,0.0,0.978032713505683,0.9998928456302173,4.924777914130008e-19,1.3772618776701422e-15,2.706905209572607e-10,1.3498298689551134e-09,2.7071807631094445e-10,1.3494353664462302e-09,1.3663783889506635e-17,5.55607007005439e-17,3.9330872230558475e-13,3.9329757050774836e-13,2.6180177571817633e-14,1.3401583286838507e-16,1.3180062238270023e-16,1.1427949154466432e-16,1.368791132331691e-15,1.1701458566537552e-15,1.2375083910514297e-16,0.0001071540986425583,9.994828473577458e-16
6.84789029172326e-11,0.089968422681803,3.76,0.0,0.9780327134012321,0.9998885109692738,5.945410793542738e-19,1.5624998237841587e-15,2.881350132342615e-10,1.4368324593769443e-09,2.8816622515637553e-10,1.4363854699440713e-09,1.6014259787670646e-17,6.211473975486936e-17,4.4562687970882606e-13,4.4561437182739163e-13,2.9661716577068763e-14,1.6163114660947723e-16,1.587896845395046e-16,1.378279163479664e-16,1.552136476007663e-15,1.3277624030190084e-15,1.3899552050404858e-16,0.00011148874208165162,1.1324594365227232e-15
7.262541414073175e-11,0.08996842268316708,3.76,0.0,0.9780327132967814,0.9998844001909427,7.098897601238935e-19,1.7596740683737862e-15,3.0557920560321114e-10,1.5238350499091928e-09,3.056143005239319e-10,1.5233322973567556e-09,1.8598614420451808e-17,6.894068956120796e-17,5.012087912738184e-13,5.011948848272781e-13,3.336026718078133e-14,1.9280053198462137e-16,1.8920893273651048e-16,1.644069989298237e-16,1.747138487424919e-15,1.4955863614789367e-15,1.5498192457258967e-16,0.00011559950290505278,1.27373617462952e-15
7.67719253642309e-11,0.08996842268453116,3.76,0.0,0.9780327131923309,0.9998805017318508,8.393547190561287e-19,1.968828097555448e-15,3.2302310211276083e-10,1.6108376405671047e-09,3.2306230623574626e-10,1.6102758488225172e-09,2.1424514722732404e-17,7.602645402409933e-17,5.600540996212897e-13,5.600387610480182e-13,3.72757856131818e-14,2.27738986743013e-16,2.232581199453892e-16,1.942000714307378e-16,1.9538177220651462e-15,1.6736611103900352e-15,1.7168933125163495e-16,0.00011949794448574874,1.4233127169065042e-15
8.091843658773005e-11,0.08996842268589522,3.76,0.0,0.9780327130878802,0.9998768046256618,9.837698627417059e-19,2.1900053984250975e-15,3.404667066157897e-10,1.6978402313667844e-09,3.4051024591749323e-10,1.697216124478148e-09,2.4499285915087765e-17,8.336047462627252e-17,6.22162448065975e-13,6.22145653297774e-13,4.1408228257178886e-14,2.6666148569420574e-16,2.611361155242357e-16,2.2739044591325333e-16,2.1721941647775345e-15,1.8620300258667294e-15,1.890975993417612e-16,0.00012319503316022588,1.5811887219981346e-15
8.50649478112292e-11,0.0899684226872593,3.76,0.0,0.9780327129834298,0.9998732984727458,1.1439721199000464e-18,2.4232494586381845e-15,3.5791002277939096e-10,1.7848428223251943e-09,3.5795812300836844e-10,1.7841531244590944e-09,2.7829926473378207e-17,9.093170687175997e-17,6.875334805419737e-13,6.875152155616046e-13,4.575755163939677e-14,3.097829808481943e-16,3.0304090906485034e-16,2.6416141444958653e-16,2.402287245346398e-15,2.0607364815319248e-15,2.071871504271086e-16,0.00012670116855825127,1.747363851723875e-15
8.921145903472835e-11,0.08996842268862336,3.76,0.0,0.9780327128789794,0.9998699734102515,1.3208014403312745e-18,2.6686037659151312e-15,3.7535305409472585e-10,1.8718454134601498e-09,3.75405940770937e-10,1.871086848899575e-09,3.142312293914244e-17,9.872959697615776e-17,7.56166841511761e-13,7.561471028946271e-13,5.032371242017732e-14,3.573184014113694e-16,3.491696143106606e-16,3.04696249087372e-16,2.6441158538403382e-15,2.269823848200307e-15,2.2593895295749384e-16,0.0001300262135307748,1.921837770795742e-15
9.33579702582275e-11,0.08996842268998745,3.76,0.0,0.978032712774529,0.9998668200851826,1.5151007963015421e-18,2.92611180770623e-15,3.927958038858885e-10,1.958848004790314e-09,3.92853702299993e-10,1.9580172979326562e-09,3.528526343483246e-17,1.0674406060068037e-16,8.28062175911069e-13,8.280409713518494e-13,5.510666738629566e-14,4.0948265395692464e-16,3.997184729316384e-16,3.4917820196485743e-16,2.89769835529741e-15,2.4893354936893257e-15,2.453345071507755e-16,0.00013317952107495297,2.104610146630422e-15
9.750448148172665e-11,0.08996842269135152,3.76,0.0,0.9780327126700784,0.9998638296270483,1.7277161806948519e-18,3.195817070709809e-15,4.102382753189089e-10,2.0458505963351983e-09,4.103014105315581e-10,2.044944471690366e-09,3.9422451374642584e-17,1.149654612722315e-16,9.032191290611874e-13,9.031964778853841e-13,6.010637344147934e-14,4.664906223536528e-16,4.548828584308313e-16,3.9779050522117314e-16,3.1630526043306357e-15,2.719314782502859e-15,2.6535582984730675e-16,0.00013616996168074445,2.2956806490777634e-15
9.999999999999999e-11,0.08996842269271557,3.76,0.0,0.9780327126072166,0.9998621048330006,1.864859222967389e-18,3.364032824063387e-15,4.207356445568213e-10,2.0982118627347397e-09,4.2080203984936046e-10,2.097258770164016e-09,4.204738596739877e-17,1.200092752705365e-16,9.500232876532072e-13,9.499997802170944e-13,6.321983567017376e-14,5.032246489358535e-16,4.903888858231089e-16,4.2911463271956443e-16,3.3284337725034864e-15,2.862788281244393e-15,2.776996820942994e-16,0.00013789474517733662,2.4146734340535255e-15
1.016509927052258e-10,0.08996842269271557,3.76,0.0,0.9780327125656282,0.9998609936242245,1.9594966093145033e-18,3.4777630406365687e-15,4.276804714095365e-10,2.1328531881151553e-09,4.277490682506607e-10,2.131868370303742e-09,4.3840517554141465e-17,1.2338459136376452e-16,9.816373466363019e-13,9.816132802977069e-13,6.532278760098924e-14,5.285571679983681e-16,5.148572798318378e-16,4.507163711659849e-16,3.440195958936429e-15,2.959805075715961e-15,2.859854403958622e-16,0.00013900594697259633,2.4950489502936235e-15
1.0579750392872495e-10,0.08996842269407963,3.76,0.0,0.9780327124611778,0.9998583040986574,2.2112941177208957e-18,3.77199320170794e-15,4.4512239503156746e-10,2.219855780151374e-09,4.451966780996599e-10,2.2187889939029556e-09,4.854503297683498e-17,1.3199265190412612e-16,1.0633164745716203e-12,1.0632910371353418e-12,7.075586698210415e-14,5.958971296395292e-16,5.798353855982852e-16,5.081389921018328e-16,3.72914529444124e-15,3.2108497306325936e-15,3.0720634616385203e-16,0.00014169545500449478,2.7027147244597912e-15
1.099440151522241e-10,0.0899684226954437,3.76,0.0,0.9780327123567277,0.9998557534854766,2.483963765129918e-18,4.078551036548062e-15,4.625640489235554e-10,2.3068583724658784e-09,4.6264424258495284e-10,2.3057063426173232e-09,5.3541319505233916e-17,1.4078123582628475e-16,1.1482561590591312e-12,1.1482294076715437e-12,7.640556880096124e-14,6.687253237249846e-16,6.500099672084736e-16,5.702415405935164e-16,4.029917016425334e-15,3.4724921007691526e-15,3.290020294377067e-16,0.00014424605064633912,2.9186776477329486e-15
