Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146)
4.6078403576517706e-08,0.23399339300485944,3.76,0.0,0.6069532775881913,0.9999361844693533,4.030750954222871e-07,3.389937240890967e-06,3.715451957966708e-05,0.00027669112076955866,1.3614693585599085e-05,0.00021636138981942697,3.869419863664943e-10,2.7214918207478383e-11,3.394780881133733e-05,3.0050034346563132e-05,2.5409538460608995e-08,1.6634372443550603e-05,2.9894624404371982e-06,9.341256941231965e-06,1.1063401440211969e-07,3.0771570242038375e-06,4.097772036334005e-10
4.7226457807888344e-08,0.23399372637496524,3.76,0.0,0.6069447052871207,0.9999334018918309,4.4172628003927843e-07,3.6188654184145916e-06,3.916559928198226e-05,0.0002842195108062216,1.3956134477503606e-05,0.00022071153344071763,4.0152543114449596e-10,2.7777991158654033e-11,3.528220222880194e-05,3.1153154685848e-05,2.6869439330138187e-08,1.7732641279543416e-05,3.1108891828531257e-06,9.97697026102948e-06,1.188253008724116e-07,3.2779089531598103e-06,4.3201509932335004e-10
4.837451203925898e-08,0.23399406146607768,3.76,0.0,0.6069360649171567,0.9999305661906832,4.829504252165144e-07,3.856483182284697e-06,4.124437790875915e-05,0.00029178678507676937,1.4297710688140528e-05,0.0002250179631706725,4.1617933048866265e-10,2.8335787931957823e-11,3.662666680738355e-05,3.22601815774462e-05,2.8382686645099465e-08,1.887059343064713e-05,3.232991047761985e-06,1.0637269765677167e-05,1.2745641747139456e-07,3.4856478091391246e-06,4.550040409245825e-10
4.952256627062962e-08,0.23399439828398275,3.76,0.0,0.6069273559315732,0.9999276777239438,5.268436165626854e-07,4.102839609886317e-06,4.339138791727257e-05,0.00029939314788808715,1.4639422817932754e-05,0.00022928111668515103,4.3089604902061724e-10,2.8888348922475803e-11,3.798052454787927e-05,3.337054488003758e-05,2.994982943185543e-08,2.00483604101305e-05,3.3556942817604634e-06,1.1322332762719317e-05,1.3654203788694062e-07,3.7003726546958125e-06,4.78749986014588e-10
5.067062050200026e-08,0.23399473683360064,3.76,0.0,0.6069185778185847,0.9999247368497077,5.735024508224508e-07,4.35797886459429e-06,4.560712674918864e-05,0.0003070387804389076,1.4981271377832498e-05,0.00023350142726839666,4.4566824900953826e-10,2.943571451417227e-11,3.9343118704974885e-05,3.448369884805277e-05,3.157138401029549e-08,2.1266053720432626e-05,3.4789282223705633e-06,1.2032324256842801e-05,1.4609695030451315e-07,3.922078192245906e-06,5.032585008895839e-10
5.18186747333709e-08,0.2339950771190231,3.76,0.0,0.6069097301000846,0.9999217439260393,6.230239824168272e-07,4.621940340158579e-06,4.789205809758364e-05,0.0003147238417903864,1.53232567923172e-05,0.00023767932385738318,4.604888803243885e-10,2.997792506746842e-11,4.071381321519364e-05,3.559912123094461e-05,3.324783515451109e-08,2.2523765710034645e-05,3.6026251848161217e-06,1.2767397335477132e-05,1.561360500918791e-07,4.150754943931016e-06,5.285347747150013e-10
5.2966728964741536e-08,0.23399541914354913,3.76,0.0,0.6069008123304276,0.9999186993108833,6.7550567156009e-07,4.894758801748333e-06,5.024661313110461e-05,0.0003224484698010708,1.5665379402301354e-05,0.00024181523108570134,4.753511707126113e-10,3.051502090734759e-11,4.20919921394711e-05,3.6716312404559394e-05,3.497963721771013e-08,2.38215703986729e-05,3.7267203527273188e-06,1.3527693544051817e-05,1.6667433275118856e-07,4.386389426028725e-06,5.545836331976395e-10
5.4114783196112174e-08,0.23399576290971938,3.76,0.0,0.6068918240952508,0.9999156033619797,7.310453339168057e-07,5.176464523725919e-06,5.267119167668132e-05,0.0003302127820274957,1.6007639467966427e-05,0.0002459095693269912,4.902486163948426e-10,3.1047042311969065e-11,4.347705911998669e-05,3.783479453347413e-05,3.67672152215669e-08,2.515952427202249e-05,3.851151672673335e-06,1.4313343251173941e-05,1.7772688712919878e-07,4.628964318056778e-06,5.814095517951777e-10
5.526283742748281e-08,0.23399610841935,3.76,0.0,0.6068827650103367,0.9999124564367796,7.897410917631008e-07,5.467083424221243e-06,5.516616336216821e-05,0.0003380168765916051,1.6350037171511147e-05,0.0002499627547379262,5.051749729654494e-10,3.157402950177241e-11,4.4868436850889926e-05,3.8954110763199075e-05,3.8610965910357626e-08,2.6537667046947707e-05,3.975859752418034e-06,1.5124466003984478e-05,1.8930888887666786e-07,4.8784586267153765e-06,6.090166684784039e-10
5.641089165885345e-08,0.2339964556735634,3.76,0.0,0.6068736347205147,0.9999092588923663,8.516913266170925e-07,5.766637196575086e-06,5.773186872026859e-05,0.00034586083301618183,1.6692572619824233e-05,0.00025397519930075215,5.201242465890436e-10,3.2096022629055406e-11,4.626556656256875e-05,4.007382444118508e-05,4.0511258770638385e-08,2.7956022408375057e-05,4.1007877627746735e-06,1.5961170873944628e-05,2.0143559414824619e-07,5.134847844807951e-06,6.374087960612411e-10
5.755894589022409e-08,0.23399680467282,3.76,0.0,0.6068644328985988,0.9999060110853781,9.169946333043149e-07,6.07514343771837e-06,6.036862025504989e-05,0.0003537447130294276,1.703524584708171e-05,0.00025794731086538895,5.350906854834762e-10,3.2613061768008784e-11,4.7667907519118586e-05,4.1193518365617876e-05,4.246843701743459e-08,2.941459871880245e-05,4.225881342931281e-06,1.6823556793296166e-05,2.1412233353452062e-07,5.398104105276493e-06,6.66589434113165e-10
5.870700012159473e-08,0.23399715541694763,3.76,0.0,0.6068551592443612,0.9999027133719344,9.85749775424761e-07,6.392615773552761e-06,6.307670347230733e-05,0.000361668561339787,1.7378056817270773e-05,0.0002618794931910968,5.500687716801357e-10,3.3125186905191925e-11,4.9074936528680085e-05,4.231279406101877e-05,4.448281854786642e-08,3.091338970142063e-05,4.351088509128373e-06,1.7711712882432986e-05,2.273845062181668e-07,5.668196330483953e-06,6.965617804680408e-10
5.985505435296537e-08,0.23399750790516963,3.76,0.0,0.6068458134835415,0.9998993661075616,1.0580556421887978e-06,6.719063981396784e-06,6.585637787498795e-05,0.00036963240638207084,1.7721005426642224e-05,0.0002657721459877143,5.650532130526422e-10,3.363243793043395e-11,5.0486147466321066e-05,4.34312710797039e-05,4.655469686305854e-08,3.245237509779055e-05,4.47635956657939e-06,1.86257187684159e-05,2.412375743464285e-07,5.945090376872926e-06,7.27328742342899e-10
6.1003108584336e-08,0.23399786213613313,3.76,0.0,0.6068363953668906,0.999895969647128,1.1340112065898668e-06,7.054494109560354e-06,6.870787792485051e-05,0.0003776362610358987,1.806409150609335e-05,0.0002696256649564718,5.800389356053081e-10,3.413485462814543e-11,5.190105080914649e-05,4.454858632818659e-05,4.868434195921167e-08,3.4031521300987566e-05,4.601647024524948e-06,1.9565644894856595e-05,2.556970576123969e-07,6.228749175126798e-06,7.588929470797592e-10
6.215116281570664e-08,0.2339982181079344,3.76,0.0,0.6068269046692433,0.9998925243447744,1.2137154848825865e-06,7.3989085941092825e-06,7.163141397150113e-05,0.0003856801233174492,1.840731482348309e-05,0.0002734404418303853,5.950210760130082e-10,3.463247666902611e-11,5.3319173183328534e-05,4.566439341764034e-05,5.087200118878098e-08,3.565078196509096e-05,4.7269055143109355e-06,2.053155282339162e-05,2.7077852803782135e-07,6.519132865956202e-06,7.912567525232162e-10
6.444727127844792e-08,0.2339989352638335,3.76,0.0,0.606807704745473,0.9998854886268584,1.384766233471378e-06,8.114682989790875e-06,7.769532016826724e-05,0.00040188779241800857,1.909417194158698e-05,0.00028095531662306213,6.24956167992871e-10,3.561349484840967e-11,5.616325966850518e-05,4.789017741004504e-05,5.54222431318839e-08,3.9009401038326346e-05,4.977164261414018e-06,2.2541517654307338e-05,3.028699506369771e-07,7.119902312597441e-06,8.583913083512486e-10
6.651376889491506e-08,0.23399958662832485,3.76,0.0,0.6067901747904213,0.9998789929770138,1.5525253656017146e-06,8.78956089608052e-06,8.340084645815917e-05,0.00041661121947236216,1.9712809160222692e-05,0.0002875900559953098,6.518407743726044e-10,3.6480408860284706e-11,5.8729512995765374e-05,4.988507049513033e-05,5.971791584403138e-08,4.2168644151441056e-05,5.201883642143156e-06,2.443978969031916e-05,3.3403654355380443e-07,7.683141514302957e-06,9.215655260530195e-10
6.85802665113822e-08,0.2340002435810012,3.76,0.0,0.6067724071807017,0.9998723445472049,1.7339681910669914e-06,9.493432672361301e-06,8.934203036644356e-05,0.00043146362885820177,2.0331884769365556e-05,0.0002941051860257227,6.786470307453816e-10,3.73323991478954e-11,6.1299526711793e-05,5.187038973130059e-05,6.420445127260406e-08,4.545661482447186e-05,5.42589252719505e-06,2.642282437952666e-05,3.674624313347018e-07,8.26743542859324e-06,9.873558259639273e-10
7.064676412784934e-08,0.23400090609391228,3.76,0.0,0.6067544013630668,0.9998655453685991,1.929668847360631e-06,1.0226196326183404e-05,9.55193382343411e-05,0.00044644455377722416,2.0951395417737043e-05,0.00030050285299152216,7.053532936082833e-10,3.8169691999358656e-11,6.3871068427939e-05,5.384464147026633e-05,6.888257659153605e-08,4.887265453519624e-05,5.648993277942317e-06,2.849069643233517e-05,4.032397023252501e-07,8.872467113314919e-06,1.055767459302766e-09
7.271326174431648e-08,0.2340015741352966,3.76,0.0,0.6067361569734427,0.9998585974602332,2.1401991143032135e-06,1.0987720348101801e-05,0.00010193304721609459,0.0004615534183088582,2.1571337255414707e-05,0.00030678516459493367,7.319396147093838e-10,3.8992511970540035e-11,6.644204296934255e-05,5.580646307480623e-05,7.375284059268347e-08,5.2416012321897674e-05,5.871004936803609e-06,3.0643408675860024e-05,4.414606406629993e-07,9.497899777581709e-06,1.1268035624104078e-09
7.477975936078362e-08,0.23400224766961764,3.76,0.0,0.606717673824091,0.9998515028281277,2.3661278445682383e-06,1.1777845490959232e-05,0.00010858325817070549,0.0004767895467050286,2.219170596756815e-05,0.00031295419065924013,7.58387636294488e-10,3.980108178449216e-11,6.901048559414143e-05,5.775461405588712e-05,7.881562565525904e-08,5.608585295478348e-05,6.091762108383637e-06,3.288089649839853e-05,4.822176563350309e-07,1.014337870241404e-05,1.2004653007768167e-09
7.684625697725076e-08,0.23400292665812228,3.76,0.0,0.606698951891554,0.9998442634644681,2.6080204293009683e-06,1.2596386471769296e-05,0.00011546990776472145,0.000492152172053742,2.2812496806433734e-05,0.00031901196381191153,7.846804925323964e-10,4.059562224026547e-11,7.157455552853832e-05,5.968796778127776e-05,8.407115898486215e-08,5.9881264548497425e-05,6.311113912556746e-06,3.520303207214844e-05,5.256032200475565e-07,1.0808533048418763e-05,1.2767520042572717e-09
7.89127545937179e-08,0.23400361105901554,3.76,0.0,0.6066799913053276,0.9998368813468458,2.8664382966235245e-06,1.3443133600732789e-05,0.0001225927798476585,0.0005076404443630272,2.3433704621648037e-05,0.00032496048015534507,8.10802716649999e-10,4.1376352130336126e-11,7.413252979741273e-05,6.160550370948083e-05,8.951952317908168e-08,6.380126566140555e-05,6.528923003678449e-06,3.760962836864587e-05,5.717098025206715e-07,1.1492977558296333e-05,1.3556612941658166e-09
8.097925221018505e-08,0.23400430082781018,3.76,0.0,0.6066607923372332,0.9998293584375586,3.1419384425328213e-06,1.4317854338182337e-05,0.00012995151612129073,0.0005232534380841157,2.4055323888970568e-05,0.0003308016999251344,8.367401536223418e-10,4.214348816636865e-11,7.668279734566166e-05,6.350630013226805e-05,9.516066613902248e-08,6.784481189845433e-05,6.745064653837052e-06,4.010044297049909e-05,6.206298180705449e-07,1.2196314156348703e-05,1.437189202484075e-09
8.304574982665219e-08,0.23400499591756768,3.76,0.0,0.606641355391437,0.999821696682967,3.4350729921233816e-06,1.5220294783666305e-05,0.00013754562616134837,0.000538990159122989,2.4677348737507104e-05,0.00033653754813632683,8.624798779728585e-10,4.289724491256541e-11,7.922385343121931e-05,6.538952738182063e-05,1.0099441038064164e-07,7.201080206116767e-05,6.959425894616504e-06,4.2675181693016664e-05,6.724555721114123e-07,1.2918133452339054e-05,1.5213302838377187e-09
8.511224744311933e-08,0.23400569627915643,3.76,0.0,0.6066216809950694,0.9998138980129005,3.7463887897065976e-06,1.6150181100007047e-05,0.00014537449683356827,0.0005548495513757352,2.5299772975511255e-05,0.00034216991521791824,8.880101163661661e-10,4.3637834726070385e-11,8.175429427660126e-05,6.725444147079935e-05,1.070204617847e-07,7.629808387622456e-05,7.171904713382535e-06,4.5333502025174444e-05,7.272792123130838e-07,1.3658016154883841e-05,1.6080777207082433e-09
8.717874505958647e-08,0.23400640186147764,3.76,0.0,0.6066017697894114,0.9998059643401155,4.076427016455761e-06,1.7107220875073854e-05,0.00015343740114253794,0.0005708305028199923,2.592259011483801e-05,0.000347700657635848,9.133201747003645e-10,4.436546770394864e-11,8.427281196648342e-05,6.910037813648016e-05,1.1323841782107684e-07,8.070545933123773e-05,7.382409300453745e-06,4.807501639887643e-05,7.851926831722244e-07,1.4415534399261949e-05,1.6974234223108664e-09
8.924524267605361e-08,0.23400711261168164,3.76,0.0,0.6065816225216154,0.999797897559797,4.425722834526479e-06,1.809110442333291e-05,0.00016173350654288387,0.0005869318511873377,2.6545793394105582e-05,0.00035313159850466024,9.38400369473359e-10,4.5080351636353234e-11,8.677818958181368e-05,7.092674726674956e-05,1.196477752749045e-07,8.523168963978438e-05,7.5908573443619565e-06,5.089929529335267e-05,8.462876838113661e-07,1.5190252993406962e-05,1.78935811746764e-09
9.131174029252075e-08,0.2340078284753668,3.76,0.0,0.6065612400369306,0.9997896995491079,4.79480505654145e-06,1.9101506029378843e-05,0.00017026188274309035,0.0006031523892419748,2.716937580062461e-05,0.00035846452818802995,9.632419631911897e-10,4.578269196548779e-11,8.926929656045039e-05,7.273302768528523e-05,1.2624793750255242e-07,8.987549985817822e-05,7.797175372351844e-06,5.3805870181883063e-05,9.106556288155535e-07,1.598173058601098e-05,1.883871441812768e-09
9.337823790898789e-08,0.23400854939676585,3.76,0.0,0.6065406232714021,0.9997813721667785,5.1841958393017395e-06,2.013808513571617e-05,0.00017902150903242018,0.000619490869691146,2.779333009115437e-05,0.0003637012048883645,9.878371035845343e-10,4.6472691749985654e-11,9.174508427411264e-05,7.451876227316933e-05,1.330382212456266e-07,9.463558317653819e-05,8.00129813325964e-06,5.6794236328179735e-05,9.78387611915851e-07,1.678952076073145e-05,1.9809520196718647e-09
9.544473552545503e-08,0.23400927531891744,3.76,0.0,0.606519773245018,0.9997729172527366,5.594410400580599e-06,2.1200487477083267e-05,0.00018801128116084417,0.000635946009752133,2.8417648811545623e-05,0.000368843355225703,1.012178766403145e-09,4.715055163432286e-11,9.420458181141906e-05,7.628355340467433e-05,1.4001786303068306e-07,9.951060490620388e-05,8.203168019970207e-06,5.986385543975848e-05,1.049574372332913e-06,1.7613173060474855e-05,2.0805875409490685e-09
9.751123314192217e-08,0.23401000618382636,3.76,0.0,0.606498691055271,0.9997643366277744,6.02595675793516e-06,2.2288346163451698e-05,0.00019723001779917086,0.0006525164953983791,2.904232431532523e-05,0.00037389267480612197,1.0362607015782086e-09,4.781646982290996e-11,9.664689195756588e-05,7.802705867704588e-05,1.4718602517988266e-07,0.00010449920618347622,8.402734528912646e-06,6.301415818507581e-05,1.1243062636110889e-06,1.845223394542521e-05,2.182764833323964e-09
9.957773075838931e-08,0.23401074193261184,3.76,0.0,0.6064773778711157,0.9997556320932534,6.479335488546249e-06,2.340128271368432e-05,0.00020667646660403732,0.0006692009853050893,2.966734878127313e-05,0.00037885082877983997,1.0600773825614531e-09,4.847064205855389e-11,9.907118736192077e-05,7.974898691604461e-05,1.5454180145546092e-07,0.00010960000740773975,8.599953754299423e-06,6.624454658068769e-05,1.202673224789633e-06,1.9306247688198146e-05,2.2874699300348173e-09
9.999999999999998e-08,0.2340114825056452,3.76,0.0,0.6064729944106936,0.9997538383186015,6.574710275693489e-06,2.3631751547669896e-05,0.00020863466052243595,0.0006726242079504778,2.9795108839232327e-05,0.0003798529112984481,1.0649110069303013e-09,4.8602888172009286e-11,9.9564282557245e-05,8.00981688150061e-05,1.5606788368816865e-07,0.00011065598780601185,8.639961288895088e-06,6.691444425425273e-05,1.219142159431963e-06,1.9482555923668374e-05,2.309175150493804e-09
1.0164422837485646e-07,0.2340114825056452,3.76,0.0,0.6064558349272952,0.9997468054308386,6.955039509144416e-06,2.4538908041741724e-05,0.00021634930991072882,0.0006859981145132119,3.0292714230039614e-05,0.00038371945238920935,1.0836239586624604e-09,4.9113261605000353e-11,0.00010147670688527777,8.144909444030911e-05,1.620842223592912e-07,0.00011481161143072598,8.794787914978722e-06,6.955439625434918e-05,1.2847647537684345e-06,2.0174757209311092e-05,2.394688133505344e-09
1.037107259913236e-07,0.23401222784267706,3.76,0.0,0.6064340635190162,0.9997378584022707,7.453553875102475e-06,2.5700823397287667e-05,0.00022624717007582975,0.0007029064978298496,3.091841253984933e-05,0.00038850015150678033,1.1068962102127455e-09,4.9744519233268344e-11,0.0001038627521187461,8.312718156835794e-05,1.6981226010790956e-07,0.00012013260651292356,8.987204911865152e-06,7.294305858980588e-05,1.3706698827319937e-06,2.105730485606119e-05,2.504404075058934e-09
1.0577722360779074e-07,0.23401297788295577,3.76,0.0,0.6064120649969523,0.9997287927491627,7.975355597798954e-06,2.6886621262500242e-05,0.00023636861449071922,0.0007199247329822806,3.1544435461336716e-05,0.00039319450316362565,1.1298905063924957e-09,5.036460321151011e-11,0.00010622868406648827,8.478308935281892e-05,1.7772483330246532e-07,0.00012556156906236833,9.177177914010009e-06,7.640986275885101e-05,1.4604771555017854e-06,2.1953433127797217e-05,2.6166017709554268e-09
1.0784372122425788e-07,0.2340137325653367,3.76,0.0,0.6063898407625563,0.9997196101928285,8.520913479391485e-06,2.8095886206829892e-05,0.0002467121602856779,0.0007370514035416963,3.217077463155564e-05,0.0003978040560681079,1.152603765565173e-09,5.097369929815152e-11,0.00010857391998486328,8.641669652743414e-05,1.8582081131191566e-07,0.00013109706617009113,9.364684971492741e-06,7.995411764597509e-05,1.5542746066951429e-06,2.2862685350432156e-05,2.7312646749726143e-09
1.0991021884072502e-07,0.2340144918283827,3.76,0.0,0.6063673922636583,0.9997103124341371,9.090687964179402e-06,2.9328195701367053e-05,0.00025727627874302434,0.0007542850816315981,3.27974215872038e-05,0.000402330331115267,1.1750334179753102e-09,5.157199073807395e-11,0.00011089793037091583,8.802791665341992e-05,1.9409901838653402e-07,0.0001367376579554739,9.54970865344513e-06,8.357511367065646e-05,1.6521497425773995e-06,2.3784606302886113e-05,2.848375727736598e-09
1.1197671645719216e-07,0.23401525561045822,3.76,0.0,0.606344720990342,0.9997009011533926,9.685131005770979e-06,3.0583120894412104e-05,0.00026805939943649903,0.0007716243304347796,3.3424367777100126e-05,0.00040677482188700116,1.1971773706738952e-09,5.215965826161563e-11,0.00011320023609350063,8.961669545267614e-05,2.0255823751768212e-07,0.00014248189973385425,9.73223570963497e-06,8.727212451208964e-05,1.7541895235016674e-06,2.4718742798007767e-05,2.967917402992902e-09
1.140432140736593e-07,0.2340160238498147,3.76,0.0,0.6063218284710725,0.9996913780102378,1.0304685949301387e-05,3.186022734978219e-05,0.00027905991411311616,0.0007890677065119537,3.405160457395162e-05,0.0004111389951432097,1.2190339745432732e-09,5.273688008619282e-11,0.0001154804056606195,9.118300831610084e-05,2.1119721405886857e-07,0.00014832834401796034,9.912256754131945e-06,9.104440874093832e-05,1.8604803478370072e-06,2.566464422040377e-05,3.0898717510013463e-09
1.1610971169012644e-07,0.2340167964846703,3.76,0.0,0.6062987162690678,0.9996817446435807,1.09497874279745e-05,3.3159075749337486e-05,0.00029027618033280675,0.0008066137619443303,3.4679123285444866e-05,0.0004154242913040663,1.240601993300309e-09,5.330383192034595e-11,0.00011773805261681038,9.272685797594835e-05,2.2001465912228584e-07,0.0001542755423640773,1.0089765969664064e-05,9.489121136251089e-05,1.9711080372914584e-06,2.6621863023497848e-05,3.2142204392247845e-09
1.1817620930659358e-07,0.23401757345328295,3.76,0.0,0.6062753859788961,0.9996720026715412,1.1620861273229943e-05,3.447922256115633e-05,0.0003017065248802955,0.0008242610463116871,3.530691516469538e-05,0.00041963212492358485,1.2618805743632572e-09,5.386068697002341e-11,0.000119972833064688,9.42482723318391e-05,2.290092527642043e-07,0.00016032204707317965,1.0264760831357148e-05,9.881176527556534e-05,2.086157823542014e-06,2.7589955188033483e-05,3.3409447904718526e-09
1.2024270692306074e-07,0.23401835469401772,3.76,0.0,0.6062518392232872,0.9996621536914199,1.231832443786495e-05,3.58202206747339e-05,0.00031334924696277644,0.0008420081085167413,3.593497142008673e-05,0.00042376388515463754,1.2828692214744604e-09,5.440761594693457e-11,0.000122184443305004,9.574730242069212e-05,2.3817964697179036e-07,0.00016646641275660373,1.0437241848633102e-05,0.00010280529265075792,2.205714336089164e-06,2.8568480644125698e-05,3.470025818647117e-09
1.223092045395279e-07,0.23401914014540817,3.76,0.0,0.6062280776501429,0.9996521992796831,1.3042584931468489e-05,3.718162000452597e-05,0.00032520262120612416,0.0008598534984659211,3.656328322452954e-05,0.0004278209362055859,1.3035677689773554e-09,5.494478707881515e-11,0.0001243726175898503,9.722402052147829e-05,2.475244684631462e-07,0.0001727071977752114,1.060721232412176e-05,0.00010687100623256226,2.329861591258882e-06,2.9557003658862474e-05,3.6014442622506318e-09
1.2437570215599505e-07,0.23401992974621352,3.76,0.0,0.6062041029297376,0.999642140991967,1.3794041767551144e-05,3.856296806310862e-05,0.0003372649004616128,0.0008777957686159976,3.7191841724169365e-05,0.00043180461778867264,1.3239763576521348e-09,5.547236612144916e-11,0.00012653712598387166,9.867851838626507e-05,2.570423213116582e-07,0.00017904296556042464,1.0774678128513038e-05,0.0001110081105683129,2.4586829822797527e-06,3.055509319135866e-05,3.7351806157589e-09
1.264421997724622e-07,0.23402072343547037,3.76,0.0,0.6061799167520976,0.9996319803630991,1.4573084921778711e-05,3.9963810505178404e-05,0.000349534318434415,0.0008958334753954432,3.7820638046570595e-05,0.00043571624556033086,1.3440954120197852e-09,5.599051637230695e-11,0.00012867777232857496,0.00010011090558955016,2.667317894050956e-07,0.00018547228582498814,1.0939647490342267e-05,0.00011521580316786242,2.592261270367342e-06,3.1562323217074016e-05,3.871215159014609e-09
1.2850869738892935e-07,0.23402152115253985,3.76,0.0,0.6061555208245419,0.9996217189071329,1.5380095300741137e-05,4.138369164357184e-05,0.00036200909214449684,0.0009139651805088351,3.844966330840303e-05,0.0004395571115535545,1.3639256190293342e-09,5.64993986856704e-11,0.00013079439230504044,0.00010152130798837456,2.765914387492895e-07,0.0001919937356708261,1.110213079976366e-05,0.00011949327559718776,2.730678576752045e-06,3.2578273023120156e-05,4.009527984744435e-09
1.305751950053965e-07,0.2340223228371514,3.76,0.0,0.6061309168693869,0.9996113581173989,1.6215444720711225e-05,4.282215493843898e-05,0.0003746874242298892,0.0009321894521320898,3.9078908622655435e-05,0.00044332848460247777,1.3834679080480066e-09,5.699917148911885e-11,0.00013288685159054532,0.00010290986628617489,2.866198196256386e-07,0.00019860590060089177,1.1262140425425709e-05,0.00012383971450912937,2.8740163755906117e-06,3.3602527476196606e-05,4.150099024314343e-09
1.3264169262186366e-07,0.23402312842944165,3.76,0.0,0.6061061066217934,0.9996008994665692,1.7079495895869988e-05,4.427874346066284e-05,0.000387567505101729,0.0009505048660058245,3.9708365105400584e-05,0.0004470316107593034,1.4027234320786096e-09,5.748999080125667e-11,0.00013495504410481173,0.00010427673469377794,2.9681546861113957e-07,0.00020530737544146937,1.141969054361817e-05,0.00012825430261430165,3.022355487705241e-06,3.4634677264715976e-05,4.292908071828084e-09
1.3470819023833082e-07,0.23402393786999082,3.76,0.0,0.6060810918277555,0.9995903444067336,1.7972602435496898e-05,4.575300033057535e-05,0.0004006475149598968,0.000968910006433673,4.0338023882133785e-05,0.00045066771370372185,1.4216935501328202e-09,5.7972010250576904e-11,0.00013699889034178274,0.00010562207968135595,3.0717691046911807e-07,0.00021209676518097362,1.1574796978912393e-05,0.00013273621959507533,3.1757760750976454e-06,3.5674319116600614e-05,4.437934806669029e-09
1.388411854712651e-07,0.23402556806058367,3.76,0.0,0.606030455627625,0.9995689507660674,1.984735058283258e-05,4.875269425267672e-05,0.0004274000022552206,0.0010059838521510331,4.159791290090885e-05,0.00045774363519838996,1.4587839387557545e-09,5.891025224684748e-11,0.00014101334958335779,0.00010824891987476052,3.2839122300304295e-07,0.000225933764433902,1.1877749484112013e-05,0.00014189874875046552,3.498179003419723e-06,3.777449721362932e-05,4.734559603913903e-09
1.4256088118090596e-07,0.2340270478072217,3.76,0.0,0.6059842011724148,0.9995493809200158,2.1637354628820612e-05,5.1508276301662474e-05,0.0004521425965993924,0.0010396431815406586,4.273241622851127e-05,0.00046389457710256665,1.4912064891799275e-09,5.972606750115587e-11,0.00014454279072807088,0.0001105413475984205,3.480361345180738e-07,0.00023867397135749922,1.214223680788346e-05,0.00015036702758965543,3.8065108270301488e-06,3.9686364807733236e-05,5.008900922040778e-09
1.462805768905468e-07,0.23402853912160537,3.76,0.0,0.6059373114492411,0.9995295203615112,2.3526582672109714e-05,5.431404217058936e-05,0.0004775043791667821,0.0010735716871484505,4.3867437990494464e-05,0.00046984641365528364,1.5227332325288877e-09,6.051565338637933e-11,0.00014799316840207556,0.00011276707394290586,3.681949073737978e-07,0.0002516778648320967,1.2399113362818252e-05,0.00015904064155507057,4.132522764638032e-06,4.16165294188147e-05,5.290108363905567e-09
1.5000027260018767e-07,0.2340300416765414,3.76,0.0,0.6058897968112668,0.9995093768290433,2.551677025254704e-05,5.716737875573432e-05,0.0005034745890969721,0.0011077615242515867,4.50029274687494e-05,0.00047560552373398254,1.5533775882345384e-09,6.127982225985704e-11,0.00015136478797670648,0.00011492737711837172,3.8885871899588195e-07,0.00026493776119364086,1.2648513645459719e-05,0.00016791479898712464,4.4766580194930165e-06,4.3562878509905183e-05,5.578061748200639e-09
1.5371996830982852e-07,0.2340315551519068,3.76,0.0,0.6058416676047071,0.9994889578547411,2.760955972046933e-05,6.0065700944795054e-05,0.0005300424791061475,0.0011422049910639338,4.613883442386149e-05,0.0004811780815577492,1.5831540655196294e-09,6.201936318481633e-11,0.00015465812636997574,0.0001170235902355022,4.1001873648989536e-07,0.00027844612704918634,1.2890580001119024e-05,0.00017698473243107256,4.8393526607088095e-06,4.552337331419969e-05,5.872641040171929e-09
1.5743966401946938e-07,0.23403307923388061,3.76,0.0,0.6057929341482462,0.999468270767353,2.9806501332004866e-05,6.300645650686684e-05,0.0005571973360639381,0.001176894536145405,4.7275109158986684e-05,0.0004865700632628813,1.6120780764953923e-09,6.273504240483374e-11,0.0001578738120259491,0.00011905708891030008,4.31666136118796e-07,0.0002921955850935856,1.3125461028066443e-05,0.00018624570836943798,5.22103561484155e-06,4.749604989012467e-05,6.17372658184322e-09
1.6115935972911024e-07,0.23403461361584763,3.76,0.0,0.6057436067149793,0.9994473226954257,3.210905451121627e-05,6.598713043424946e-05,0.0005849284990317589,0.0012118227642453922,4.841170257522574e-05,0.0004917872532641122,1.640165770608972e-09,6.342760383002861e-11,0.00016101260670258626,0.00012102928044737729,4.5379212042240644e-07,0.00030617891856114235,1.3353310181756066e-05,0.00019569303579391794,5.622128670860755e-06,4.94790197385203e-05,6.481199293847894e-09
1.648790554387511e-07,0.23403615799812164,3.76,0.0,0.6056936955165839,0.9994261205706527,3.4518589257658744e-05,6.900524878732423e-05,0.0006132253750651917,0.0012469824407932062,4.954856621943113e-05,0.0004968352504129781,1.6674338879286013e-09,6.40977695319607e-11,0.00016407538888888284,0.0001229415944027925,4.7638793325944054e-07,0.0003203890744998831,1.3574284553987809e-05,0.0002053220737393731,6.043046496809224e-06,5.147047003826659e-05,6.794940852264893e-09
