Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6)
6.612881203607517e-07,0.4512776060502671,3.76,0.0,0.6623679497986806,0.9999999994814881,5.993633901595827e-13,2.7486295011127594e-12,3.7919121994961815e-10,1.755645441293838e-10,4.2448665892901655e-10,1.303034688296888e-10,1.2908915298890462e-15,1.8912588724757926e-18,3.160931709384161e-11,2.5494255572378402e-11,5.517427862447168e-11,1.0041391382651213e-11,3.172558207746282e-13,2.5943550148200096e-12,2.527516183343658e-12,7.534991915452087e-13
7.11580927104377e-07,0.451277606050822,3.76,0.0,0.6623679497509762,0.9999999994354616,7.46371666928857e-13,3.1781083749383516e-12,4.059334110845072e-10,1.902806863363578e-10,4.5685226433431615e-10,1.377834168383914e-10,1.476760373053617e-15,2.003810770052144e-18,3.585098195165592e-11,2.84854100033421e-11,6.313672209130798e-11,1.2182728778502714e-11,3.5507682656492477e-13,3.1829695144236645e-12,2.9147085089466463e-12,9.213124458271764e-13
7.618737338480022e-07,0.45127760605135825,3.76,0.0,0.6623679497029331,0.9999999993886431,9.154415011221834e-13,3.637215791974134e-12,4.3254172558312477e-10,2.052353300440674e-10,4.892337373841126e-10,1.4498240804656445e-10,1.672656724229416e-15,2.112726748331521e-18,4.025929193376464e-11,3.151844959055887e-11,7.154492720856562e-11,1.4563127793474025e-11,3.934579494549387e-13,3.847108045147098e-12,3.3283919353428947e-12,1.1097465857931583e-12
8.121665405916275e-07,0.4512776060518775,3.76,0.0,0.6623679496545446,0.9999999993410549,1.1080328252085292e-12,4.1255021051590085e-12,4.590367088686553e-10,2.204314409767673e-10,5.216316622783431e-10,1.519109965358163e-10,1.878180998765518e-15,2.2181425932968496e-18,4.481948548288129e-11,3.458002717802698e-11,8.03859250845867e-11,1.718538190139688e-11,4.322269390111352e-13,4.5895508890100385e-12,3.768464612270283e-12,1.3193762554720732e-12
8.624593473352528e-07,0.4512776060523806,3.76,0.0,0.662367949605804,0.9999999992927179,1.3255826794159978e-12,4.642489694317504e-12,4.854368326943931e-10,2.3587095419888695e-10,5.540465701930111e-10,1.5857933829499378e-10,2.0929487150471416e-15,2.320188964392026e-18,4.951758103674516e-11,3.7658206235038945e-11,8.96475028302422e-11,2.0051272028472315e-11,4.712296569944119e-13,5.4128259825241966e-12,4.2348434156427016e-12,1.5506925944307707e-12
9.127521540788781e-07,0.4512776060528685,3.76,0.0,0.6623679495567062,0.9999999992436528,1.5695032886400162e-12,5.187676535107258e-12,5.117587585743698e-10,2.5155492868206214e-10,5.864789433430958e-10,1.649972129433543e-10,2.3165896702749252e-15,2.41899168823599e-18,5.4340326041805434e-11,4.074228668448538e-11,9.931811331313854e-11,2.316171900261864e-11,5.10327959676808e-13,6.319228252377279e-12,4.727461235186353e-12,1.8041106103421075e-12
9.630449608225035e-07,0.45127760605334205,3.76,0.0,0.6623679495072475,0.9999999991938783,1.8411819736354327e-12,5.760536529958936e-12,5.380173547477305e-10,2.6748355694988035e-10,6.189292153416788e-10,1.7117402581914153e-10,2.5487478612234454e-15,2.514671786927113e-18,5.927519227803651e-11,4.3822793381573505e-11,1.0938686951089363e-10,2.6516792986256436e-11,5.49399485880539e-13,7.310821324543671e-12,5.246266809977261e-12,2.079969809295184e-12
9.999999999999997e-07,0.451277606053802,3.76,0.0,0.6623679494706735,0.9999999991568629,2.059294199179693e-12,6.198794190913597e-12,5.57279575898633e-10,2.7934354683600617e-10,6.427852371289723e-10,1.7556436587458025e-10,2.7245660542463924e-15,2.5830549346645043e-18,6.296586315762096e-11,4.607911606311392e-11,1.170331087210821e-10,2.9137682912571335e-11,5.780280759398905e-13,8.094825147451862e-12,5.64415220600052e-12,2.297134748496757e-12
1.0133377675661289e-06,0.451277606053802,3.76,0.0,0.6623679494574247,0.9999999991434132,2.1419788902134706e-12,6.360524074167351e-12,5.642260133617758e-10,2.8365635062095596e-10,6.513977763289262e-10,1.7711883571466858e-10,2.789080431965378e-15,2.6073458000985034e-18,6.431031118232775e-11,4.6891265716362585e-11,1.1984343640093123e-10,3.011589613974215e-11,5.883347773372985e-13,8.389461933484245e-12,5.791221488204966e-12,2.3785434591149932e-12
1.0636305743097543e-06,0.4512776060542493,3.76,0.0,0.6623679494072358,0.9999999990922751,2.4732274870866275e-12,6.987073265980984e-12,5.903965955247484e-10,3.000721078890557e-10,6.838849721255418e-10,1.8284035046899623e-10,3.037257841085615e-15,2.6971257410926397e-18,6.94344843530403e-11,4.9940293900874765e-11,1.3067804957851408e-10,3.395773074141155e-11,6.270379186052215e-13,9.556795893386708e-12,6.362299791383715e-12,2.700037041431255e-12
1.1139233810533796e-06,0.4512776060546845,3.76,0.0,0.6623679493566795,0.9999999990404811,2.8362316925261757e-12,7.639604124912883e-12,6.165398310890598e-10,3.167291462843628e-10,7.163911110815109e-10,1.8834696434816436e-10,3.2929624433561027e-15,2.7841196544870397e-18,7.463709684169331e-11,5.2963252027941425e-11,1.4188137964275545e-10,3.804052874991998e-11,6.654233381460225e-13,1.0814290691819439e-11,6.959485359452799e-12,3.0446005660880026e-12
1.164216187797005e-06,0.45127760605510786,3.76,0.0,0.6623679493057552,0.999999998988047,3.2322667168658234e-12,8.317521184915776e-12,6.42665217435281e-10,3.336252432193564e-10,7.489164625225168e-10,1.9364674986565793e-10,3.555888800164066e-15,2.868431417437424e-18,7.990813652215749e-11,5.5954365292535736e-11,1.534445669098279e-10,4.236199276213351e-11,7.034162203358938e-13,1.2163228096141783e-11,7.582771998812487e-12,3.4123257378813798e-12
1.2145089945406304e-06,0.4512776060555199,3.76,0.0,0.6623679492544625,0.9999999989349894,3.662578160511679e-12,9.02021599381184e-12,6.687811582952643e-10,3.5075771590474285e-10,7.81461259442213e-10,1.9874747284558417e-10,3.825743108036428e-15,2.950160885317587e-18,8.523815963639651e-11,5.89086161999991e-11,1.6535917490487602e-10,4.6919374742296597e-11,7.409513187025172e-13,1.3604716966217526e-11,8.232162303518983e-12,3.803250743676506e-12
1.2648018012842558e-06,0.4512776060559213,3.76,0.0,0.6623679492028025,0.9999999988813222,4.128381375114355e-12,9.747068973517136e-12,6.948950687502113e-10,3.6812348147067373e-10,8.14025700542182e-10,2.0365660389859203e-10,4.102242763093585e-15,3.029404196750975e-18,9.061826462571251e-11,6.182167337267476e-11,1.7761715492724825e-10,5.170953573991438e-11,7.779725525892115e-13,1.513970296274984e-11,8.907666607208501e-12,4.217363872897889e-12
1.3150946080278812e-06,0.4512776060563121,3.76,0.0,0.662367949150776,0.9999999988270604,4.630860218001041e-12,1.049745310231667e-11,7.21013576867448e-10,3.8571917284968866e-10,8.466099542127497e-10,2.0838134078988625e-10,4.385115512340471e-15,3.106254101892827e-18,9.604004109094302e-11,6.468975526176954e-11,1.902107786737239e-10,5.672905981072534e-11,8.144310451843153e-13,1.6768987492252236e-11,9.60930098919512e-12,4.6546105806666755e-12
1.3653874147715066e-06,0.4512776060566929,3.76,0.0,0.6623679490983849,0.9999999987722182,5.171167284912573e-12,1.1270733872505895e-11,7.471425122017306e-10,4.0354113148293813e-10,8.792141585285512e-10,2.12928608805877e-10,4.674099440083479e-15,3.180799594236223e-18,1.0149556945771706e-10,6.750963770759397e-11,2.0313264256608528e-10,6.197424608982519e-11,8.502844904229418e-13,1.8493227685975215e-11,1.0337087417358508e-11,5.11489342752904e-12
1.415680221515132e-06,0.45127760605706335,3.76,0.0,0.6623679490456308,0.9999999987168089,5.7504231487247806e-12,1.2066272469726237e-11,7.732870565554767e-10,4.2158549219574877e-10,9.118384246686764e-10,2.1730508045432916e-10,4.9689422204013174e-15,3.253126252889083e-18,1.0697737664274313e-10,7.027855005079726e-11,2.1637561778330494e-10,6.74411929810302e-11,8.854964667848235e-13,2.031295267661869e-11,1.1091052287734505e-11,5.598078075928323e-12
1.4659730282587574e-06,0.45127760605742434,3.76,0.0,0.6623679489925159,0.9999999986608455,6.36971710162959e-12,1.2883424222901677e-11,7.994516526567683e-10,4.3984812934439115e-10,9.444828353227863e-10,2.215171669246128e-10,5.269401440428135e-15,3.3233169786435844e-18,1.1247845607347e-10,7.299423575430362e-11,2.299328805556051e-10,7.312574607436612e-11,9.200382080150055e-13,2.2228556012954033e-11,1.1871227336816627e-11,6.103990408413502e-12
1.5162658350023827e-06,0.4512776060577758,3.76,0.0,0.6623679489390436,0.9999999986043404,7.03010599092179e-12,1.3721543508947524e-11,8.256402417046277e-10,4.583247916369396e-10,9.771474499991948e-10,2.2557104865407845e-10,5.575243441148477e-15,3.3914517759425526e-18,1.1799219889030242e-10,7.565479057299055e-11,2.4379783417484815e-10,7.902362941117417e-11,9.53885047370723e-13,2.4240320921361096e-11,1.2677647361586691e-11,6.6324258331244624e-12
1.5665586417460081e-06,0.4512776060581179,3.76,0.0,0.6623679488852161,0.9999999985473059,7.732615171535025e-12,1.4579980808804547e-11,8.51856120475052e-10,4.770110207537831e-10,1.0098323019734895e-09,2.29472658231022e-10,5.886243967594938e-15,3.4576058000501594e-18,1.2351243302113912e-10,7.8258760908511e-11,2.5796415653622485e-10,8.513036422567565e-11,9.870165386746508e-13,2.634840578412625e-11,1.3510351628146752e-11,7.1831438736739e-12
1.6168514484896335e-06,0.4512776060584507,3.76,0.0,0.6623679488310368,0.9999999984897541,8.47823703938094e-12,1.545808991226915e-11,8.781022722280035e-10,4.95902335811486e-10,1.0425374061165595e-09,2.332277258281491e-10,6.2021864430685945e-15,3.521852203900244e-18,1.290333213666232e-10,8.080491395705896e-11,2.7242569031023103e-10,9.144145336546494e-11,1.0194164129473361e-12,2.8552881393581712e-11,1.4369380676568368e-11,7.755881837580339e-12
1.667144255233259e-06,0.4512776060587742,3.76,0.0,0.662367948776509,0.9999999984316958,9.26793231845562e-12,1.6355223433761203e-11,9.043811519136283e-10,5.149941107867656e-10,1.0752627541930504e-09,2.3684175258040773e-10,6.5228629764616235e-15,3.5842649931386284e-18,1.3454942228512379e-10,8.329238441757177e-11,2.871765135023502e-10,9.795226120446452e-11,1.0510750673845263e-12,3.085370857714209e-11,1.5254778401098187e-11,8.350346518916978e-12
1.7174370619768843e-06,0.451277606059089,3.76,0.0,0.6623679487216366,0.9999999983731428,1.0102629665033376e-11,1.727073646231057e-11,9.30694847459324e-10,5.342816653276222e-10,1.1080083189269145e-09,2.4032003474679283e-10,6.848073452752363e-15,3.644910997585954e-18,1.4005563614885037e-10,8.572056547174775e-11,3.0221088824608797e-10,1.0465809850202016e-10,1.0819836133225225e-12,3.3250757545559166e-11,1.616659058438938e-11,8.966221216778614e-12
1.7677298687205097e-06,0.45127760605939454,3.76,0.0,0.6623679486664229,0.999999998314105,1.098322574573549e-11,1.8203987069665387e-11,9.57045098780168e-10,5.537602739625514e-10,1.1407740546365358e-09,2.4366766770959397e-10,7.177625379661628e-15,3.703851777621273e-18,1.4554719677012633e-10,8.808909434386468e-11,3.1752325413387374e-10,1.1155423284398607e-10,1.1121351081111713e-12,3.574381091553274e-11,1.710486471642324e-11,9.603166801819804e-12
1.8408734033019588e-06,0.45127760605982326,3.76,0.0,0.6623679485855224,0.9999999982274002,1.2347611696561327e-11,1.9591612913420948e-11,9.954358752592925e-10,5.824203144451539e-10,1.1884628964512185e-09,2.483131798631339e-10,7.664279433010606e-15,3.786666975580912e-18,1.5349861156614257e-10,9.142699768766441e-11,3.402779184069961e-10,1.2191355084478324e-10,1.154632861311057e-12,3.954031509992996e-11,1.8516775154250538e-11,1.056637822502347e-11
1.914016937883408e-06,0.4512776060602329,3.76,0.0,0.6623679485039212,0.9999999981397238,1.3813444790318945e-11,2.101346953811064e-11,1.0339104930325092e-09,6.114598555902677e-10,1.2361940196589532e-09,2.527071037212242e-10,8.159181388070119e-15,3.866199359837998e-18,1.6139703939305336e-10,9.463858267681138e-11,3.635931075075032e-10,1.3265076724787272e-10,1.1955283511007356e-12,4.353805918947357e-11,1.998491249088892e-11,1.1572229597409958e-11
1.987160472464857e-06,0.45127760606062417,3.76,0.0,0.6623679484216323,0.9999999980511055,1.5383127445324016e-11,2.2467643729572713e-11,1.0724713762515436e-09,6.408643537431902e-10,1.283967110493091e-09,2.568630631613391e-10,8.661816872425276e-15,3.9426294156369965e-18,1.6923111677900486e-10,9.772475844906057e-11,3.874533919380023e-10,1.4375134955219123e-10,1.2348327310938128e-12,4.7735549997223553e-11,2.150943325853209e-11,1.2619482352905195e-11
2.0603040070463063e-06,0.45127760606099704,3.76,0.0,0.6623679483386687,0.9999999979615735,1.7058925158596163e-11,2.3952254478742713e-11,1.1111200776960548e-09,6.706194000173245e-10,1.3317817978215744e-09,2.6079394528282213e-10,9.171699474203384e-15,4.0161152824683135e-18,1.7699063019293596e-10,1.0068702993369568e-10,4.1184391283138934e-10,1.5520090621533997e-10,1.2725633454628462e-12,5.213102132761641e-11,2.3090495829538138e-11,1.370683884921938e-11
2.1334475416277553e-06,0.45127760606135126,3.76,0.0,0.662367948255044,0.9999999978711555,1.884296892620344e-11,2.54654569577771e-11,1.1498574186366795e-09,7.007107828860791e-10,1.379637659073128e-09,2.6451194031062163e-10,9.68836920376699e-15,4.0868213090769586e-18,1.846664334575563e-10,1.0352739382108978e-10,4.3675033540558393e-10,1.669852507817985e-10,1.3087452652544508e-12,5.672246217972718e-11,2.4728259285857824e-11,1.4832951951499583e-11
2.2065910762092044e-06,0.4512776060616869,3.76,0.0,0.6623679481707714,0.9999999977798776,2.0737257927981854e-11,2.7005445826751238e-11,1.1886836084697184e-09,7.31124541003459e-10,1.4275342255693884e-09,2.680285783126068e-10,1.0211391126197001e-14,4.154889026347264e-18,1.9225037262749396e-10,1.0624825194178676e-10,4.621588102895851e-10,1.7909045178792327e-10,1.3434083727963827e-12,6.15076421233427e-11,2.642288252619831e-11,1.5996433543538334e-11
2.2797346107906535e-06,0.45127760606200423,3.76,0.0,0.6623679480858646,0.9999999976877655,2.2743662314613995e-11,2.8570457961765076e-11,1.2275983415211258e-09,7.618470023343885e-10,1.475470987274624e-09,2.713547625541753e-10,1.0740354072061997e-14,4.22046493365041e-18,1.9973521842497277e-10,1.0885233912603873e-10,4.880559413104296e-10,1.9150287154906434e-10,1.3765870184913849e-12,6.648413390328842e-11,2.817452356054107e-11,1.7195862020974016e-11
2.3528781453721026e-06,0.4512776060623031,3.76,0.0,0.6623679480003373,0.9999999975948433,2.486392664855042e-11,3.015877528731277e-11,1.266600899986964e-09,7.928648241718066e-10,1.5234473980744813e-09,2.7450080714242126e-10,1.1274869228316223e-14,4.283678888613958e-18,2.071145905756362e-10,1.1134264678129153e-10,5.144287512216339e-10,2.042092049393425e-10,1.40831878349851e-12,7.164933856145232e-11,2.9983338792024297e-11,1.8429790541218778e-11
2.4991652145350008e-06,0.45127760606284556,3.76,0.0,0.6623679478274743,0.9999999974066631,2.945240529112318e-11,3.339868879013461e-11,1.3448649655975604e-09,8.557349555342044e-10,1.6195168260600949e-09,2.802909659814397e-10,1.2359105900162365e-14,4.403515521176383e-18,2.2153528735310287e-10,1.1599486709618082e-10,5.685514538726144e-10,2.3045218184312612e-10,1.467604739084311e-12,8.253474615774726e-11,3.377310689781687e-11,2.0995270615736906e-11
2.628093802642117e-06,0.4512776060632628,3.76,0.0,0.6623679476731946,0.999999997238347,3.388853450081225e-11,3.6315743494119695e-11,1.414120730322016e-09,9.120023828416184e-10,1.7043122409418596e-09,2.848860175614897e-10,1.3329733667190788e-14,4.502450525408531e-18,2.338479332650839e-10,1.1974998369438865e-10,6.177111145704018e-10,2.5443425591930444e-10,1.5154644889867403e-12,9.272640221700372e-11,3.7304249030451504e-11,2.3356439097268947e-11
2.7570223907492334e-06,0.4512776060636232,3.76,0.0,0.6623679475171823,0.9999999970678414,3.8699161429503794e-11,3.9281894524070914e-11,1.4836275357036855e-09,9.690063476145255e-10,1.78922160399341e-09,2.8905151583285246e-10,1.4312711406826555e-14,4.595721727924964e-18,2.4576930045370376e-10,1.2320196264867734e-10,6.681724986475629e-10,2.7914900859311265e-10,1.5594653603582149e-12,1.034604084030639e-10,4.1015238138018486e-11,2.5802901309011314e-11
2.8859509788563497e-06,0.45127760606392703,3.76,0.0,0.6623679473595063,0.9999999968952542,4.389003818555379e-11,4.2289420555604595e-11,1.5533748628212748e-09,1.0266869383604742e-09,1.8742411705409178e-09,2.9282762024421583e-10,1.5306529025984943e-14,4.683848083471025e-18,2.572862025596796e-10,1.263703101770354e-10,7.198760613396741e-10,3.045367757073476e-10,1.5998546883465155e-12,1.1471894369560838e-10,4.490683419609805e-11,2.832657460425164e-11
3.014879566963466e-06,0.45127760606417466,3.76,0.0,0.6623679472002345,0.9999999967206876,4.946596599793944e-11,4.533110404237778e-11,1.6233516983003158e-09,1.0849881837183025e-09,1.959367092391533e-09,2.962507286754298e-10,1.63098191041034e-14,4.767299626384955e-18,2.683899602927205e-10,1.2927435592376868e-10,7.727650179897504e-10,3.305418311047087e-10,1.6368776767172413e-12,1.264836944042656e-10,4.897976382024498e-11,3.0919491175110386e-11
3.1438081550705823e-06,0.4512776060643668,3.76,0.0,0.662367947039431,0.9999999965442373,5.5430859728681484e-11,4.8400229128412564e-11,1.6935469321041223e-09,1.143858002866386e-09,2.0445954584774932e-09,2.993538378009578e-10,1.7321343225276224e-14,4.846496747654879e-18,2.790757483319394e-10,1.3193294575538846e-10,8.267851597321938e-10,3.571123334821272e-10,1.670773843936497e-12,1.3873604759805552e-10,5.323471957783989e-11,3.357385229192187e-11
3.2727367431776986e-06,0.451277606064504,3.76,0.0,0.6623679468771578,0.999999996365994,6.178781110726647e-11,5.1490573544725255e-11,1.763949620857528e-09,1.2032480930469505e-09,2.1299223285129194e-09,3.0216686146134915e-10,1.8339979888507087e-14,4.9218263601039745e-18,2.893420345444428e-10,1.3436423879288394e-10,8.81884707034949e-10,3.842002109990936e-10,1.701774107184325e-12,1.5145725128159098e-10,5.767236029362901e-11,3.628207065552595e-11
3.401665331284815e-06,0.4512776060645869,3.76,0.0,0.6623679467134749,0.9999999961860436,6.853915072067026e-11,5.459639636519001e-11,1.8345491647877109e-09,1.2631137784723017e-09,2.2153437616217646e-09,3.047169188818194e-10,1.9364713575596297e-14,4.993641997695411e-18,2.9919008557703116e-10,1.365855723088863e-10,9.380141865111954e-10,4.1176100817284523e-10,1.730098771311956e-12,1.6462855063862537e-10,6.229331195173683e-11,3.903680421145043e-11
3.5305939193919312e-06,0.4512776060646166,3.76,0.0,0.6623679465484382,0.9999999960044667,7.56865081640426e-11,5.771242224051479e-11,1.90533541305255e-09,1.3234138303482341e-09,2.300855840198761e-09,3.070285934410188e-10,2.039462494444792e-14,5.062254245991834e-18,3.086235362321076e-10,1.3861338344496123e-10,9.951263265789512e-10,4.3975370540212245e-10,1.7559570291893481e-12,1.7823130158899006e-10,6.709816903589915e-11,4.1830981999756264e-11
3.6595225074990475e-06,0.45127760606459344,3.76,0.0,0.6623679463821028,0.9999999958213396,8.323087022030913e-11,6.083382342698016e-11,1.976298732810371e-09,1.3841102774539305e-09,2.3864546902826887e-09,3.0912416945832556e-10,2.1428881830689484e-14,5.127950522763277e-18,3.1764800594501755e-10,1.4046316258320928e-10,1.0531759619173307e-09,4.681405288172511e-10,1.7795462318874922e-12,1.9224706774739144e-10,7.208749602364533e-11,4.4657824265193234e-11
