Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411)
7.928578580859602e-06,0.48895587842523025,3.76,0.0,0.786011813712258,0.9972572097909534,0.0012269544703511497,7.618558144452191e-05,0.002146434517579659,0.001883388254945988,8.845342652526801e-05,4.5653615484234466e-05,3.276170102079632e-10,2.510809634324285e-12,2.4673761071328977e-05,7.477847113650196e-06,1.1791783499273725e-06,0.0008829898713031126,7.184355478949576e-07,0.0007328107947656273,0.0009492417674374088,2.0528515517853605e-05,9.71646455217956e-09,0.0005967685745892401,5.284841314709937e-05,1.4811836708570002e-05,6.073371007427202e-06,7.543684465641293e-09,1.244685075685477e-05,6.334476883128972e-11,7.578092139805073e-15
7.965735336404612e-06,0.48895671115800643,3.76,0.0,0.7859860816487246,0.9972417246917386,0.001237723057822786,7.64787792648499e-05,0.0021568603075216124,0.001893055353636889,8.882807907194796e-05,4.5652911909170445e-05,3.2760637376769114e-10,2.5107276613137834e-12,2.469474257807815e-05,7.477601402026912e-06,1.1848908128703266e-06,0.0008873635873488654,7.184145717652498e-07,0.0007368080569998743,0.0009587996098670722,2.058012597919322e-05,9.763499350171872e-09,0.0005967593087450377,5.354736546714499e-05,1.5035117081822313e-05,6.184192307739947e-06,7.68154772991631e-09,1.2560145272300588e-05,6.365164803371254e-11,7.671762539121208e-15
8.002892091949622e-06,0.48895754415275583,3.76,0.0,0.7859603018404411,0.9972261932153,0.0012485331240905649,7.677148887863462e-05,0.0021672757510607953,0.0019027306234753255,8.920221204588525e-05,4.5652209034354614e-05,3.2759572699321206e-10,2.5106456101852937e-12,2.4715714453763762e-05,7.477355457933425e-06,1.1905973405200365e-06,0.000891737160773676,7.183935867571774e-07,0.0007408082657694821,0.0009684036613146909,2.0631690540200866e-05,9.810485262197809e-09,0.0005967500144113719,5.425185085677099e-05,1.526054840204766e-05,6.2964750296495935e-06,7.82123443545601e-09,1.2674170028292006e-05,6.395820906208599e-11,7.766282629202036e-15
8.040048847494632e-06,0.4889583774094097,3.76,0.0,0.785934474368098,0.9972106154103548,0.0012593846004072206,7.706370903380673e-05,0.00217768077628281,0.0019124140964827882,8.95758240752989e-05,4.5651506860568904e-05,3.2758506990795973e-10,2.510563481070936e-12,2.4736676548332505e-05,7.477109281901961e-06,1.1962978928617964e-06,0.000896110591444497,7.183725928937522e-07,0.0007448114179422118,0.0009780538741797355,2.0683208841753693e-05,9.857421959663835e-09,0.0005967406930171956,5.496187854347828e-05,1.5488138590724283e-05,6.410230702552713e-06,7.962758408086664e-09,1.2788927393779142e-05,6.426444876596859e-11,7.861657851180606e-15
8.077205603039642e-06,0.4889592109279029,3.76,0.0,0.7859085993126084,0.9971949913285963,0.0012702774178349851,7.735543849234779e-05,0.0021880753116480605,0.0019221058045404958,8.994891379813102e-05,4.565080538858129e-05,3.275744025352722e-10,2.5104812741819514e-12,2.475762871227716e-05,7.476862874464504e-06,1.2019924300815807e-06,0.000900483879228627,7.183515901979448e-07,0.0007488175103634307,0.0009877502005376797,2.0734680526485467e-05,9.904309114058723e-09,0.0005967313433333322,5.5677457575843266e-05,1.5717895519690018e-05,6.525470874833506e-06,8.106133469794398e-09,1.2904419723119239e-05,6.457036593916863e-11,7.957893663427865e-15
8.114362358584652e-06,0.4889600447081737,3.76,0.0,0.7858826767551055,0.9971793210196425,0.0012812115072475968,7.764667603028448e-05,0.0021984592859929293,0.0019318057793888035,9.032147986206174e-05,4.565010461914609e-05,3.2756372489844233e-10,2.510398989661685e-12,2.4778570796638927e-05,7.476616236152964e-06,1.2076809125880512e-06,0.0009048570239937104,7.183305786926899e-07,0.0007528265398562182,0.0009974925921417148,2.0786105238798183e-05,9.951146400143952e-09,0.0005967219665238303,5.639859682367074e-05,1.5949827010969285e-05,6.642207113491104e-06,8.251373437868193e-09,1.3020649356051173e-05,6.487595758910901e-11,8.054995541440516e-15
8.151519114129662e-06,0.4889608787501651,3.76,0.0,0.7858567067769403,0.9971636045355803,0.001292186799332296,7.79374204376573e-05,0.002208832628531003,0.0019415140526266215,9.069352092452351e-05,4.564940455300436e-05,3.275530370206902e-10,2.5103166277115673e-12,2.4799502653012398e-05,7.4763693674991265e-06,1.213363300993675e-06,0.0009092300256077375,7.183095584008936e-07,0.0007568385032214751,0.0010072810004244487,2.0837482624867876e-05,9.997933493041361e-09,0.0005967125615987008,5.712530497815568e-05,1.618394083660306e-05,6.760451003767211e-06,8.398492124045483e-09,1.3137618617670828e-05,6.518122240682756e-11,8.152968977728528e-15
8.225832625219682e-06,0.488962547619105,3.76,0.0,0.7858046248854936,0.99713203324652,0.0013142607130116669,7.851742511566787e-05,0.0022295471376342917,0.0019609556196925797,9.143602274164202e-05,4.5648006533476784e-05,3.2753163063503517e-10,2.5101516721689113e-12,2.484133509204619e-05,7.475874941291796e-06,1.224709639435422e-06,0.0009179755988569607,7.182674915491907e-07,0.0007648712186222824,0.0010269956705799747,2.094009401521157e-05,1.009135581574722e-08,0.0005966936695440466,5.859546155172311e-05,1.6658746235524588e-05,7.001508200966971e-06,8.698420845731396e-09,1.3373785226935046e-05,6.579076153534012e-11,8.351552610442832e-15
8.292714785200699e-06,0.48896405049572883,3.76,0.0,0.7857575898251649,0.9971034616848518,0.0013342674492429778,7.9037730976206e-05,0.0022481531329673387,0.0019784817245204088,9.210246561080827e-05,4.56467507283289e-05,3.2751233009611335e-10,2.5100029490821907e-12,2.4878947830602543e-05,7.475429175269819e-06,1.234900111666639e-06,0.0009258461238876894,7.182296015620672e-07,0.0007721106637674196,0.0010448957568030702,2.103227889919408e-05,1.0175261031443222e-08,0.0005966765724126178,5.993773153777817e-05,1.709361158038957e-05,7.223732441441058e-06,8.974920311055413e-09,1.3588887719208012e-05,6.633820675864544e-11,8.533314066300246e-15
8.359596945181715e-06,0.4889655542195527,3.76,0.0,0.7857104023968903,0.9970747413229352,0.0013544065957665527,7.95564209221128e-05,0.002266723597991266,0.0019960352009349438,9.276718704917586e-05,4.5645497212801856e-05,3.274929967360093e-10,2.5098539778007065e-12,2.491652514860201e-05,7.47498267121135e-06,1.2450702364795617e-06,0.0009337161830720699,7.181916834620222e-07,0.000779359563891401,0.001062944167083425,2.11243050266759e-05,1.025899866198697e-08,0.0005966593861717322,6.129817168933587e-05,1.7535666224064574e-05,7.451022449033268e-06,9.257721261009111e-09,1.3806422086979903e-05,6.688455948637925e-11,8.717985566073962e-15
8.426479105162732e-06,0.4889670587904582,3.76,0.0,0.7856630630825922,0.9970458724694736,0.0013746777419449407,8.0073488395686e-05,0.002285258133516699,0.0020136162280891515,9.343017957736157e-05,4.564424599076932e-05,3.2747363068898075e-10,2.5097047593392488e-12,2.4954066200748265e-05,7.4745354322201294e-06,1.2552197919032912e-06,0.0009415857756526406,7.181537373821477e-07,0.0007866178995584471,0.0010811406069401014,2.121617039866237e-05,1.0342566880189825e-08,0.000596642111165542,6.267682633082754e-05,1.7984953684327103e-05,7.683446392050193e-06,9.546903937673124e-09,1.4026401363598936e-05,6.742980766850062e-11,8.905599735542584e-15
8.49336126514375e-06,0.48896856420822704,3.76,0.0,0.7856155723663389,0.9970168554366695,0.0013950804753041727,8.058892698737448e-05,0.002303756344473284,0.0020312249835807905,9.40914358212265e-05,4.564299706598447e-05,3.2745423208909775e-10,2.5095552947199924e-12,2.499157014792105e-05,7.474087461401332e-06,1.2653485582876496e-06,0.0009494549008756637,7.181157634555098e-07,0.0007938856511043568,0.0010994847786015918,2.1307873035715723e-05,1.0425963877800013e-08,0.0005966247474720414,6.407373789266175e-05,1.8441516932120744e-05,7.92107260454204e-06,9.842548457143787e-09,1.4248838424173365e-05,6.797393960053141e-11,9.096189373438312e-15
8.560243425124766e-06,0.4889700704727339,3.76,0.0,0.7855679307342868,0.9969876905398198,0.001415614381584054,8.110273043430488e-05,0.0023222178399048225,0.0020488616434516977,9.47509485114538e-05,4.564175044208117e-05,3.274348010703077e-10,2.5094055849639113e-12,2.5029036157206092e-05,7.473638761861759e-06,1.2754563183041742e-06,0.0009573235579911104,7.18077761815169e-07,0.0008011627986400861,0.0011179763810602148,2.139941097796322e-05,1.0509187865733484e-08,0.0005966072952521789,6.548894692715598e-05,1.890539839195983e-05,8.163969577993215e-06,1.014473479326736e-08,1.4473745986161609e-05,6.851694363464693e-11,9.289787448157669e-15
8.694007745086802e-06,0.4889730855416556,3.76,0.0,0.7854721966768023,0.9969289184293999,0.0014570740478294525,8.212540752186227e-05,0.0023590291396174043,0.002084219373201435,9.606471464220877e-05,4.563926411090361e-05,3.273958423115725e-10,2.5091054341214036e-12,2.510385105960843e-05,7.47273918905751e-06,1.2956079608173972e-06,0.0009730594649164351,7.180016759258232e-07,0.0008157452010951812,0.0011554006595361362,2.158198503030145e-05,1.0675109746197708e-08,0.0005965721261716961,6.837441092775927e-05,1.9855283087107577e-05,8.665850455911333e-06,1.0769052042205697e-08,1.4931022749243329e-05,6.959952176942151e-11,9.686141554770838e-15
8.827772065048838e-06,0.4889761039968046,3.76,0.0,0.7853758648386397,0.9968695587214589,0.0014990533930186157,8.314147240917426e-05,0.002395688986097463,0.0021196907949172757,9.737142187128293e-05,4.563678702405099e-05,3.2735675548359244e-10,2.5088043149962465e-12,2.517850436777527e-05,7.471836738705985e-06,1.315673026632033e-06,0.000988793490501126,7.1792548077998e-07,0.000830364943492243,0.001193410972232689,2.1763877263321287e-05,1.0840318586214877e-08,0.0005965366052378954,7.133350619685425e-05,2.0834936385596158e-05,9.189639785316484e-06,1.1420492141767968e-08,1.5398330298572683e-05,7.067745137411746e-11,1.0094929042184675e-14
8.961536385010873e-06,0.4889791258386593,3.76,0.0,0.7852789391801396,0.9968096140483174,0.0015415490422569162,8.415088022810369e-05,0.002432194401774853,0.002155277259941401,9.867101584142347e-05,4.5634319206483664e-05,3.2731754165762157e-10,2.508502235758479e-12,2.5252989647910165e-05,7.47093143575247e-06,1.3356498618666865e-06,0.0010045256288793685,7.178491774462496e-07,0.0008450218588164757,0.0012320047976019251,2.1945072714160235e-05,1.1004800772037842e-08,0.0005965007350812574,7.43664898883332e-05,2.184467772743755e-05,9.735890501748447e-06,1.2099688200392954e-08,1.587576465926377e-05,7.175064274486088e-11,1.0516419567850292e-14
9.095300704972909e-06,0.4889821510680574,3.76,0.0,0.7851814236903374,0.9967490870930081,0.0015845575961160095,8.515358836395569e-05,0.0024685424758769405,0.0021909800941085165,9.996344387025474e-05,4.563186068139582e-05,3.2727820190625677e-10,2.508199204681933e-12,2.532730057063751e-05,7.470023305177674e-06,1.3555368502906975e-06,0.001020255874244807,7.177727669953996e-07,0.0008597157767097764,0.001271179566238789,2.212555673991582e-05,1.1168542996817031e-08,0.0005964645144628677,7.747358995186341e-05,2.2884817659274133e-05,1.030515733053021e-05,1.2807269458869193e-08,1.636341933430114e-05,7.281901154054957e-11,1.0950885257376454e-14
9.229065024934944e-06,0.48898517968644456,3.76,0.0,0.7850833223842312,0.9966879805725092,0.0016280756329747166,8.6149556358193e-05,0.00250473036236433,0.0022268005984404926,0.00010124865488940848,4.5629411470329034e-05,3.2723873730359373e-10,2.5078952298295157e-12,2.540143090799912e-05,7.469112371986591e-06,1.3753324123464719e-06,0.0010359842208484986,7.176962504993079e-07,0.0008744465236846879,0.001310932664034123,2.2305315008554957e-05,1.1331532263754512e-08,0.0005964279518995326,8.065500649374899e-05,2.3955658098167094e-05,1.089799645564863e-05,1.3543860971635982e-08,1.686138539511191e-05,7.388246695778833e-11,1.1398600525983592e-14
9.36282934489698e-06,0.48898821169587064,3.76,0.0,0.7849846393020314,0.9966262972708553,0.0016720997096601874,8.71387459287743e-05,0.0025407552808711874,0.002262740048728394,0.00010252659946267831,4.5626971593196054e-05,3.271991489246454e-10,2.5075903198113105e-12,2.5475374534884497e-05,7.468198661211408e-06,1.3950350053360502e-06,0.001051710662999656,7.17619629032112e-07,0.0008892139231468838,0.0013512614325506868,2.2484333503670996e-05,1.1493755859615666e-08,0.0005963910321441104,8.391091165405296e-05,2.5057492197256555e-05,1.1514965371457119e-05,1.4310083279886752e-08,1.736975145373283e-05,7.494094101814191e-11,1.1859842049292079e-14
9.496593664859016e-06,0.48899124709901953,3.76,0.0,0.7848853785094947,0.9965640399765441,0.0017166263611672913,8.812112105079751e-05,0.0025766145201059254,0.0022987996941799937,0.00010379722986592927,4.562454106818673e-05,3.271594378456688e-10,2.507284482351687e-12,2.554912543556535e-05,7.467282197914916e-06,1.4146431258468716e-06,0.0010674351950686442,7.175429036701782e-07,0.0009040177952912926,0.0013921631676008875,2.2662598540748795e-05,1.1655201428638434e-08,0.0005963537801377931,8.724144841018564e-05,2.6190603886702266e-05,1.2156622801682874e-05,1.5106551790619676e-08,1.788860354256012e-05,7.599433245578786e-11,1.2334888827011695e-14
9.630357984821051e-06,0.4889942858990777,3.76,0.0,0.7847855440967939,0.9965012115516871,0.001761652101632015,8.909664790785211e-05,0.002612305437713546,0.0023349807574194257,0.00010506050007826184,4.562211991176691e-05,3.271196051440629e-10,2.506977725852702e-12,2.5622677705070813e-05,7.466363007174862e-06,1.4341553091151822e-06,0.0010831578114868187,7.174660754916697e-07,0.0009188579571712181,0.0014336351203011652,2.284009676686594e-05,1.1815856907874384e-08,0.0005963161907943854,9.064673091458642e-05,2.735526789023443e-05,1.2823528530584647e-05,1.593387633912411e-08,1.841802512769077e-05,7.704256856953949e-11,1.2824022119089215e-14
9.764122304783087e-06,0.4889973280998149,3.76,0.0,0.7846851401766975,0.9964378149036008,0.0018071734258919203,9.006529482873147e-05,0.0026478254594113405,0.0023712844347410864,0.00010631636575339784,4.561970813873631e-05,3.2707965189847465e-10,2.5066700587906946e-12,2.5696025548510857e-05,7.46544111407789e-06,1.4535701287184866e-06,0.0010988785067456706,7.173891455758519e-07,0.0009337342228276979,0.001475674498997641,2.301681515710923e-05,1.197571054685309e-08,0.0005962782554794272,9.412684524225372e-05,2.855174983314384e-05,1.3516243156965702e-05,1.679266078331011e-08,1.895809715172966e-05,7.808558220905944e-11,1.3327525333676279e-14
9.897886624745122e-06,0.4890003737055194,3.76,0.0,0.7845841708821489,0.99637385296546,0.0018531868115611424,9.102703222799494e-05,0.0026831720784033695,0.002407711896215883,0.00010756478419492813,4.5617305762301614e-05,3.270395791885372e-10,2.5063614893808575e-12,2.5769163280795653e-05,7.464516543715314e-06,1.4728861964261694e-06,0.0011145972753962212,7.173121150030092e-07,0.0009486464034485903,0.0015182784716498753,2.319274101246672e-05,1.2134750921619901e-08,0.0005962399789525227,9.768185020087669e-05,2.9780306307174367e-05,1.4235327742804643e-05,1.768350245246068e-08,1.9508898070651418e-05,7.912329554260479e-11,1.3845683885199786e-14
9.999999999999997e-06,0.48900342272102787,3.76,0.0,0.7845067147014622,0.996324646886593,0.0018886416345072657,9.17565382646737e-05,0.0027100368514815705,0.002435604017273745,0.00010851276730427209,4.5615478161377324e-05,3.2700890863476915e-10,2.5061253305367703e-12,2.582485048548312e-05,7.4638089562180495e-06,1.487564444344785e-06,0.0011265954122511698,7.172532441133748e-07,0.0009600541595337761,0.0015511798412814657,2.332649866537698e-05,1.225560531990469e-08,0.0005962105327786512,0.00010044610689383983,3.07399072448577e-05,1.4802361244524553e-05,1.838549859126116e-08,1.9936638458083535e-05,7.99118541477911e-11,1.4251279297136655e-14
1.0031650944707158e-05,0.48900342272102787,3.76,0.0,0.7844826403644857,0.9963093287085506,0.0018996887205532252,9.19818325946683e-05,0.0027183428558526968,0.0024442642853995814,0.00010880571435944017,4.561491279410031e-05,3.2699938809432055e-10,2.5060520257985437e-12,2.5842085327949677e-05,7.463589321178336e-06,1.4921021622946157e-06,0.0011303141120494289,7.172349848545277e-07,0.0009635943074639318,0.001561444167291969,2.3367861962486066e-05,1.229296692203229e-08,0.000596201365622329,0.00010131177763329183,3.104118479358791e-05,1.4981343515783486e-05,1.8606991702820006e-08,2.0070503848905038e-05,8.015563461797678e-11,1.4378785101769764e-14
1.0165415264669194e-05,0.4890064751517575,3.76,0.0,0.7843805527933994,0.9962442451411175,0.0019466755991174001,9.292967050866364e-05,0.0027533354217368225,0.0024809427189816722,0.00011003911687650433,4.561252924414392e-05,3.2695907969615543e-10,2.5057416762684604e-12,2.591478622907142e-05,7.462659471551977e-06,1.5112167152138006e-06,0.0011460290113770389,7.171577562127671e-07,0.0009785777405272257,0.0016051686757879058,2.3542165969238636e-05,1.245034776032173e-08,0.0005961624209242694,0.00010501663215625682,3.2334623546477146e-05,1.575485182351616e-05,1.9563711726050582e-08,2.064298792980269e-05,8.118252447247173e-11,1.4927118234243184e-14
1.029917958463123e-05,0.48900953100365147,3.76,0.0,0.7842779123571203,0.9961786053224843,0.001994143877683381,9.387052262784516e-05,0.0027881474751810715,0.002517748286660366,0.00011126495405741594,4.561015512075859e-05,3.2691865507461733e-10,2.5054304491074576e-12,2.5987260637840473e-05,7.4617270199042804e-06,1.5302285828725203e-06,0.0011617419681119925,7.1708043015973e-07,0.0009935965054948352,0.0016494490475415637,2.371564132877223e-05,1.2606882952553415e-08,0.0005961231374874542,0.00010879639101909137,3.366085155156799e-05,1.6556414141350657e-05,2.055423827028641e-08,2.122642122330357e-05,8.220390951502198e-11,1.54909744713457e-14
1.0432943904593265e-05,0.48901259028311617,3.76,0.0,0.7841747232600317,0.996112412327431,0.002042089972905409,9.480436760597652e-05,0.002822776783566945,0.002554682051369217,0.00011248318986382734,4.560779043067876e-05,3.2687811531020404e-10,2.50511835255826e-12,2.6059503322056545e-05,7.460791991280394e-06,1.5491365316963201e-06,0.0011774529770476408,7.170030077772474e-07,0.0010086504025896234,0.0016942822959377531,2.3888276667614422e-05,1.2762562360705944e-08,0.0005960835283021754,0.00011265100501831613,3.50200886352558e-05,1.7386591729101735e-05,2.1579138973380893e-08,2.1820872153539324e-05,8.321970619826126e-11,1.6070646795844036e-14
