Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41)
0.0005139229490750376,0.1078793802918351,3.76,0.0,0.15026266005996625,0.42455075316744306,0.5019740943976913,0.00012876864391497218,0.0009100335320207494,0.18006216229484565,0.0002676531668174088,6.054581603749106e-06,1.9334439076374593e-10,5.810857722932762e-13,2.8694016756074647e-05,1.3519303094448582e-06,3.946435938185057e-06,0.03908886985377953,8.353823460409995e-08,0.019981406187785777,0.5182246926629307,3.089006715313854e-05,1.453087734082514e-09,0.00015840377044548925,0.0005740671264627529,0.0017815689132236016,0.05092501127573789,4.17334703459418e-06,0.0011505795914979213,1.1977330571304965e-10,2.5737811239646984e-07,1.1699669287581912e-09,0.0005469902582560183
0.0005198159120372016,0.10789318079234092,3.76,0.0,0.14731238575994363,0.421644694058425,0.504473754956711,0.00012894766343453132,0.0008990342577593478,0.18124139868319653,0.0002679251201122022,5.971459717502172e-06,1.893607534844138e-10,5.691128080190895e-13,2.882718027966112e-05,1.324685897093571e-06,3.871554625089572e-06,0.039345873048313926,8.265736202183365e-08,0.01989192273056109,0.5206964020633007,3.10669545568313e-05,1.4263201847975494e-09,0.00015731949304131738,0.0005678306193356026,0.001741823298554471,0.05125947215137253,4.0865103151812684e-06,0.0011374253637959548,1.175096068032695e-10,2.5266608434468395e-07,1.1485462465476426e-09,0.0005443360136944469
0.0005257088749993656,0.10790674167308328,3.76,0.0,0.1444153218722941,0.41878816773571736,0.5069310672676536,0.00012913727641433544,0.0008881085333232095,0.18240487613894596,0.00026818459101078933,5.888762676361697e-06,1.8545017811702983e-10,5.573594413874807e-13,2.8958039613898475e-05,1.297913990141659e-06,3.7981174535949977e-06,0.039600196969439186,8.17895367730064e-08,0.019798957250437517,0.5231219715921125,3.12439919840659e-05,1.4000701521461157e-09,0.000156253696776039,0.0005616697099343537,0.0017025858316098762,0.051588611837854424,4.000714327725016e-06,0.0011241966465477475,1.1528921255594396e-10,2.48008929790954e-07,1.1273750281273682e-09,0.0005415162587128754
0.0005310125416653132,0.10791874459583985,3.76,0.0,0.14185262606073823,0.4162588906452755,0.509107092360148,0.00012931713999449275,0.0008783387257139657,0.18343871799895473,0.000268407284519077,5.814711151654204e-06,1.8199215291628317e-10,5.469662356379094e-13,2.9073857038262435e-05,1.2742179888630097e-06,3.7332339736807943e-06,0.03982684681942885,8.101970889524869e-08,0.019712390969513008,0.5252662468983186,3.14034879897724e-05,1.3768786673038087e-09,0.0001553100002119514,0.0005561892215451388,0.0016677125783013274,0.051880334573399224,3.924404515710473e-06,0.0011122349694315911,1.1332714606235301e-10,2.438650621445754e-07,1.1085371978489587e-09,0.0005388421002172632
0.0005319560077394156,0.10792085996254921,3.76,0.0,0.14140112460953555,0.41581303528163926,0.5094907003234275,0.00012935006317500706,0.0008766070963187661,0.1836213216649294,0.0002684458133481859,5.801576325953832e-06,1.813830418727197e-10,5.451355333994152e-13,2.9094266783889915e-05,1.270041922268074e-06,3.7218102539339986e-06,0.039866946371084885,8.088388194511168e-08,0.01969670973244049,0.525643895421275,3.143187885072035e-05,1.372795554943263e-09,0.00015514364747177268,0.000555220661866347,0.0016615530984117072,0.05193178528158491,3.910920862081117e-06,0.001110102111010999,1.129816654596871e-10,2.4313267506592e-07,1.1052078009562167e-09,0.0005383532185710303
0.0005338429398876206,0.10792507285765246,3.76,0.0,0.14050205135235172,0.4149249867641483,0.5102547865020297,0.00012941675339999453,0.0008731495841151223,0.18398535357535237,0.00026852188040009194,5.775341757136746e-06,1.8017024693760197e-10,5.414904409264926e-13,2.9134912302122e-05,1.2617250833522022e-06,3.69906905452017e-06,0.03994694905833136,8.061324189881813e-08,0.01966509505533194,0.5263957830412671,3.14886762472536e-05,1.3646673916977458e-09,0.00015481230839562208,0.0005532892923125785,0.0016492743170320723,0.052034286631621914,3.884036735263217e-06,0.0011058321807970728,1.1229389108501029e-10,2.416722399265838e-07,1.0985687328357708e-09,0.000537363731177113
0.0005357298720358256,0.10792926206596094,3.76,0.0,0.1396081910255405,0.4140417970924329,0.5110147204474577,0.00012948457380231984,0.000869699745962392,0.1843478243060546,0.00026859662166670305,5.749154350370829e-06,1.7896465643788858e-10,5.378670023021283e-13,2.9175325786538417e-05,1.2534551283684466e-06,3.6764687176338434e-06,0.040026691458261834,8.034395551930023e-08,0.01963314667494463,0.5271431475179181,3.154549615615725e-05,1.3565896911961719e-09,0.00015448278219959145,0.0005513655772616218,0.0016370492643195348,0.052136256072649635,3.8572638853325626e-06,0.0011015568763639379,1.116103422760494e-10,2.4021760683507095e-07,1.0919560414715493e-09,0.0005363587780557368
0.0005376168041840305,0.10793342770431075,3.76,0.0,0.1387195118991146,0.4131634375051673,0.5117705269240926,0.0001295535325595761,0.000866257591962281,0.18470874109395644,0.00026867003106480707,5.723014561237975e-06,1.7776623227664388e-10,5.342651029441585e-13,2.9215507938080682e-05,1.2452318467429005e-06,3.6540082757082747e-06,0.04010617548681777,8.007602492800988e-08,0.019600867658283457,0.5278860160087565,3.160234097513593e-05,1.348562104756522e-09,0.0001541550581525649,0.0005494495013942865,0.0016248781221365925,0.05223769541421812,3.830602816606301e-06,0.0010972764868800147,1.1093099022408075e-10,2.387687949259317e-07,1.0853698138105975e-09,0.0005353385581932015
0.0005395037363322355,0.10793756988909278,3.76,0.0,0.1378359824468935,0.4122898794230212,0.5125222305282133,0.00012962363591964172,0.0008628231365943286,0.18506811115151958,0.00026874210254579345,5.696922839330651e-06,1.765749364249653e-10,5.306846285865826e-13,2.9255459692400716e-05,1.237055027696011e-06,3.6316867862961066e-06,0.04018540305465973,7.980945188307205e-08,0.019568261056400582,0.5286244154967682,3.165921149082235e-05,1.340584293057169e-09,0.00015382912559133092,0.0005475410491122686,0.0016127610639900226,0.052338606458660245,3.8040540665693185e-06,0.0010929912980989372,1.1025580687373569e-10,2.3732582233508627e-07,1.0788101322702756e-09,0.0005343032697533983
0.0005413906684804405,0.10794168873632823,3.76,0.0,0.13695757134733014,0.4114210944463728,0.5132698556875476,0.00012969488950046937,0.0008593963954941876,0.18542594166679247,0.00026881283016660847,5.670879627953952e-06,1.7539073099873353e-10,5.271254653362499e-13,2.9295181455435133e-05,1.2289244605331126e-06,3.609503321201339e-06,0.04026437606721661,7.95442380359382e-08,0.01953532990508112,0.52935837279242,3.1716108336533516e-05,1.3326559212467027e-09,0.00015350497391972874,0.0005456402046460908,0.0016006982552665423,0.05243899100100689,3.7776180869849674e-06,0.0010887015924437478,1.0958476459636744e-10,2.3588870625184364e-07,1.0722770749636134e-09,0.0005332531100689886
0.0005432776006286454,0.10794578436160372,3.76,0.0,0.13608424748458597,0.4105570543539975,0.5140134266608973,0.0001297672994888439,0.0008559773821288303,0.18578223980316838,0.0002688822079818921,5.644885363890753e-06,1.7421357820501516e-10,5.235874996006405e-13,2.9334673820801125e-05,1.220839934484603e-06,3.587456949618281e-06,0.04034309642461673,7.92803850001998e-08,0.019502077224788587,0.5300879145355057,3.177303247444898e-05,1.324776653827155e-09,0.0001531825926081594,0.0005437469518960705,0.0015886898535197192,0.052538850829007507,3.7512953299244127e-06,0.001084407648905279,1.0891783568235817e-10,2.3445746290936946e-07,1.0657707156551607e-09,0.000532188275626747
0.0005451645327768504,0.10794985688010075,3.76,0.0,0.13521597994682585,0.4096977311023622,0.5147529675395203,0.00012984087235801324,0.0008525661087969144,0.18613701269916919,0.00026895023007800087,5.618940477599467e-06,1.7304344038000763e-10,5.20070618146349e-13,2.9373937431049024e-05,1.2128012388845592e-06,3.5655467449858893e-06,0.04042156602164533,7.901789441268753e-08,0.01946850602072003,0.5308130671957378,3.1829985028192696e-05,1.316946156850059e-09,0.00015286197119332207,0.0005418612743589653,0.0015767360085941727,0.05263818772309107,3.725086221555239e-06,0.001080109743124862,1.0825499254753263e-10,2.3303210761508696e-07,1.0592911239044122e-09,0.0005311089620481899
0.0005470514649250554,0.10795390640658026,3.76,0.0,0.13435273802424813,0.40884309682507064,0.5154885022486312,0.00012991561436596672,0.0008491625878898586,0.186490267468293,0.0002690168905753136,5.593045393258835e-06,1.7188027995518758e-10,5.165747080587172e-13,2.941297292224575e-05,1.2048081630147553e-06,3.5437717864632065e-06,0.04049978674773062,7.875676774886815e-08,0.019434619282894992,0.5315338570732883,3.188696693418282e-05,1.3091640984777994e-09,0.0001525430992780075,0.0005399831551495025,0.0015648368627151797,0.05273700345628672,3.698991181399912e-06,0.0010758081474294588,1.075962077774503e-10,2.3161265476737234e-07,1.0528383651360815e-09,0.0005300153640766619
0.0005489383970732603,0.10795793305538857,3.76,0.0,0.13349449120821516,0.4079931238319145,0.5162200545481563,0.0001299915317041244,0.0008457668316035042,0.18684201119886262,0.00026908218362541524,5.567200528838098e-06,1.707240594933416e-10,5.13099656796179e-13,2.9451780883309458e-05,1.1968604963020117e-06,3.5221311625798075e-06,0.04057776048694528,7.849700647781174e-08,0.01940041998630038,0.5322503102997419,3.194397905094732e-05,1.3014301501638165e-09,0.00015222596653074357,0.0005381125770159138,0.0015529925506341405,0.05283529979413359,3.673010595968979e-06,0.0010715031308761117,1.0694145423738392e-10,2.301991178804885e-07,1.046412500760607e-09,0.00052890767556687
0.0005508253292214653,0.10796193694045203,3.76,0.0,0.13264120919051803,0.40714778460787426,0.5169476480334569,0.00013006863068806368,0.0008423788513862102,0.187192250953893,0.0002691461034023631,5.5414062961281095e-06,1.695747416624745e-10,5.09645352149093e-13,2.9490361927688473e-05,1.1889580281778748e-06,3.5006239638817225e-06,0.0406554891180297,7.82386119621966e-08,0.019365911090951628,0.5329624528391219,3.2001022292297986e-05,1.2937439841614667e-09,0.000151910562685423,0.0005362495223555226,0.0015412031997866834,0.05293307849457734,3.647144837383268e-06,0.0010671949592447475,1.0629070485087463e-10,2.2879150959480471e-07,1.0400135882105328e-09,0.0005277860894733427
0.0005527122613696703,0.10796591817527043,3.76,0.0,0.1317928618620999,0.406307051812179,0.5176713061364169,0.00013014691769937234,0.0008389986580949028,0.18754099377098116,0.0002692086441098022,5.515663100789772e-06,1.6843228926155948e-10,5.062116822890246e-13,2.9528716681010533e-05,1.1811005482680922e-06,3.4792492888547813e-06,0.040732974514408514,7.798158557454568e-08,0.019331095541957322,0.5336703104887812,3.205809759705593e-05,1.2861052755907765e-09,0.00015159687754095195,0.0005343939732379157,0.001529468930423694,0.05303034130788042,3.6213942558730227e-06,0.0010628838950778095,1.0564393277815321e-10,2.2738984169738102e-07,1.0336416810464912e-09,0.0005266507978366434
0.0005564861256660801,0.1079738131460516,3.76,0.0,0.13011085182218698,0.40463929700655293,0.5191069091141637,0.000130307081251874,0.0008322616739499841,0.18823401661365052,0.00026932956527490925,5.464331414424291e-06,1.6616783251284727e-10,4.994058013521004e-13,2.96047497626476e-05,1.1655197119698086e-06,3.4368939231922157e-06,0.0408872230701419,7.747164215547969e-08,0.019260556189789713,0.5350732734824745,3.2172347934568705e-05,1.2709689382546076e-09,0.00015097462287248054,0.0005307053183335577,0.0015061660822730423,0.05322332623516136,3.5702399424923535e-06,0.0010542541233678063,1.0436221378807625e-10,2.2460437006516562e-07,1.0209790782305128e-09,0.0005243398614410575
0.0005602599899624899,0.10798161886723458,3.76,0.0,0.12844822415255874,0.4029896441391836,0.5205270477059916,0.00013047207366416255,0.0008255559576441957,0.18892113551478348,0.0002694449013079976,5.413208594195265e-06,1.6393039403283812e-10,4.926811265992702e-13,2.967988506233919e-05,1.1501163069686373e-06,3.3950579550715586e-06,0.0410405210352298,7.696718579534113e-08,0.019188825196335642,0.5364594023610257,3.228673709761446e-05,1.2560185759172433e-09,0.00015035912220392396,0.0005270464625633522,0.0014830848293898896,0.05341426842181444,3.519550098816896e-06,0.0010456158524649202,1.0309608555978689e-10,2.2184278087551663e-07,1.0084250462066968e-09,0.000521976384006808
0.0005640338542588998,0.1079893362314462,3.76,0.0,0.12680474503087336,0.40135788066522665,0.5219319035826748,0.0001306419467289652,0.0008188815805731092,0.18960240584848675,0.00026955460680726576,5.362297669670788e-06,1.617196806051261e-10,4.86036776659655e-13,2.975412752455693e-05,1.1348886557959524e-06,3.3537343617625996e-06,0.04119288320594347,7.646822523360068e-08,0.01911592559552263,0.5378288975948711,3.240127192452746e-05,1.2412516581786477e-09,0.00014975029623284114,0.0005234172513672058,0.0014602258880394756,0.05360318158638565,3.4693268824435233e-06,0.0010369710690735618,1.018453389910453e-10,2.1910513946028414e-07,9.959798817766164e-10,0.0005195618678447184
0.0005678077185553096,0.10799696612429506,3.76,0.0,0.12518018371018105,0.39974379673984006,0.523321655893757,0.0001308167527717046,0.0008122386072293943,0.19027788257170783,0.00026965863676510715,5.311601577082575e-06,1.5953540106154906e-10,4.794718763175423e-13,2.982748211054698e-05,1.1198350846019927e-06,3.312916208500329e-06,0.04134432429406974,7.597476841374594e-08,0.01904188019167222,0.5391819570754339,3.251595910054875e-05,1.226665686516941e-09,0.00014914806666418685,0.0005198175256691587,0.0014375898717135314,0.0537900793178029,3.419572177823728e-06,0.0010283217107982677,1.0060976759032569e-10,2.1639149911781763e-07,9.836438270463066e-10,0.0005170977996147489
0.0005715815828517194,0.10800450942451666,3.76,0.0,0.1235743124815841,0.3981471851877299,0.5246964812993707,0.0001309965447186353,0.0008056270954287846,0.1909476202213253,0.0002697569465578782,5.261123160672864e-06,1.5737726631163134e-10,4.729855566057464e-13,2.9899953809872124e-05,1.104953923666819e-06,3.2725966482746673e-06,0.04149485892731705,7.548682256228753e-08,0.018966711562385868,0.5405187761452199,3.263080516857901e-05,1.2122581942401172e-09,0.0001485523561989487,0.0005162471221744507,0.001415177295060663,0.05397497507322196,3.3702876058889196e-06,0.00101966966701778,9.938916747076452e-11,2.1370190162199588e-07,9.714170717396203e-10,0.0005145856500392384
0.0005753554471481292,0.10801196700377602,3.76,0.0,0.12198690663793334,0.39656784147351587,0.5260565540011142,0.0001311813760915024,0.0007990470966554039,0.19161167291170167,0.00026984949193826314,5.210865174303649e-06,1.552449893825872e-10,4.665769549274387e-13,2.9971547632172762e-05,1.0902435079635492e-06,3.232768921601634e-06,0.04164450164976635,7.50043942035637e-08,0.01889044206135037,0.5418395476270381,3.2745816503008196e-05,1.198026746384269e-09,0.00014796308852309042,0.0005127058736494724,0.001392988577549752,0.054157882176086365,3.3214745353087748e-06,0.0010110167797303031,9.818333734355993e-11,2.1103637770489243e-07,9.592997553917565e-10,0.0005120268736528988
0.000582903175740949,0.10802662845080113,3.76,0.0,0.11886660707657744,0.3934601524447231,0.5287331259841742,0.00013156637434253566,0.0007859818137001995,0.1929229377482197,0.0002700171142878409,5.111021064621246e-06,1.510568718965962e-10,4.5398948776175205e-13,3.011212179029099e-05,1.0613282787133663e-06,3.1545623663475926e-06,0.04194116912348279,7.405611284328346e-08,0.018734688755536796,0.5444337066889173,3.297635968220636e-05,1.170082401897094e-09,0.0001468035811440369,0.0005057101543027539,0.0013492839421249002,0.054517783039251595,3.225267166951195e-06,0.0009937156106433927,9.581519483485537e-11,2.0577762110635397e-07,9.3539375941054e-10,0.0005067751762932773
0.0005904509043337687,0.10804095729720159,3.76,0.0,0.115817546035291,0.3904191450414196,0.5313527174470534,0.00013197218886933614,0.0007730430517339993,0.1942121014716619,0.0002701611569730133,5.012089528622292e-06,1.469687964135037e-10,4.4170270512547964e-13,3.0249245163320744e-05,1.033076189486183e-06,3.078244202465679e-06,0.042234441415426344,7.312996427501486e-08,0.01857479473193977,0.5469659275586767,3.320763658599566e-05,1.1428138025341843e-09,0.00014566895329366222,0.0004988289603866061,0.0013064775495550426,0.05486988575438125,3.1309563396877847e-06,0.0009764320238491851,9.350378127687798e-11,2.0061527187292e-07,9.119260312958329e-10,0.0005013540115043094
0.0005979986329265885,0.10805496026005294,3.76,0.0,0.1128380302389546,0.38744327497953746,0.5339166366186608,0.000132399272864688,0.0007602310164544433,0.19547958160190712,0.00027028127863422424,4.914089496282192e-06,1.4297854654268087e-10,4.29709944978833e-13,3.038295887208715e-05,1.0054741384622057e-06,3.0037634613133893e-06,0.042524431924848095,7.222598004747659e-08,0.018410931045092508,0.5494376650952765,3.343969296605572e-05,1.1162025950975577e-09,0.00014455862878534105,0.0004920608371242021,0.0012645696783643685,0.05521429192254309,3.0385448899666466e-06,0.0009591791350383763,9.124757860419621e-11,1.9554922444831148e-07,8.888960900541131e-10,0.0004957744110624632
