Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622),CHFCF[Z](71),CHO2(135)
0.00994101724766093,0.2909770356297809,3.76,0.0,0.1825901395120218,0.44028185496181904,0.4383297684748163,1.924588973485208e-05,0.30562764172484574,2.00235815552787e-06,0.0005672766521191376,7.831001078904242e-11,7.79705676294967e-14,7.89060995390641e-06,4.3025728939358964e-07,0.08274947128574203,3.841794106207887e-08,0.00010136352145414065,1.0198494363135423e-05,0.02630021480241788,9.694665832685815e-06,0.4499072704790607,0.0003813312781656952,0.006871351705889308,0.003401320553085986,1.7534197433188798e-09,0.0644567742417968,1.3983035300990026e-05,0.0020813961221833486,0.002587461372611393,5.9412885625651116e-08,3.5537644743635805e-07,5.449748977652745e-10,6.414315022882702e-05,2.3399925591846168e-11,6.978210400781397e-08,6.657841390494635e-06,0.005346608237656354,2.432015046174786e-07,3.1102188561407243e-09,4.0204304238684473e-14,4.931700571918916e-07,1.7310548006255016e-07,2.0305477874430932e-07,3.2111074000888917e-07,0.00046632472777600494,6.629437351333517e-07,1.5917490784865507e-07,2.838294018990785e-13,7.902151423900655e-09,2.1044839633649723e-08,4.222543235908648e-06,1.3771124156015888e-07,4.402369037233694e-06,8.677032381348771e-08,7.829277619010325e-09,6.085737768780215e-11
0.009982936113217935,0.29100255999840297,3.76,0.0,0.18137989196033155,0.4390064815740463,0.4392631267138891,1.9270894605018062e-05,0.3064328382268719,1.99409731245708e-06,0.0005657265686430628,7.775422592890242e-11,7.741718547926599e-14,7.910682418531308e-06,4.2737904849394906e-07,0.08296684663818109,3.826398631430592e-08,0.00010144350732373213,1.0140275907337992e-05,0.026256038746675023,9.713371660363396e-06,0.4508770027587984,0.0003798449866055497,0.00682805299631906,0.003394413963532681,1.7438852672718645e-09,0.06467253869011536,1.3918571329826473e-05,0.0020745950132484213,0.002563842428311698,5.896250177226871e-08,3.5316372940224e-07,5.415814556873863e-10,6.3957345461632e-05,2.3174024075444312e-11,6.940539110692635e-08,6.6313402614467664e-06,0.005326258575716691,2.423758752450807e-07,3.088594324483526e-09,3.991060737689744e-14,4.932888667852984e-07,1.7295685293329457e-07,2.0242485812577492e-07,3.2044744419241283e-07,0.00046526407466729997,6.587812545264744e-07,1.591505744011153e-07,2.820232834893386e-13,7.880459825998006e-09,2.116167505640753e-08,4.220102264646857e-06,1.3773502444224018e-07,4.393359449919627e-06,8.63343417776894e-08,7.830669917975741e-09,6.055146096732427e-11
0.009999999999999998,0.29102793930896975,3.76,0.0,0.1808892367619473,0.4384891322622598,0.4396417731913195,1.928114125552867e-05,0.306759392221015,1.990735923660763e-06,0.0005650968584267246,7.752893145146056e-11,7.719286497512455e-14,7.91887538034658e-06,4.262117267562363e-07,0.0830550422666066,3.820139968645105e-08,0.00010147576582327654,1.0116692399363023e-05,0.026237963041652122,9.721022703226764e-06,0.45127028555112486,0.00037924257964339146,0.006810478688848104,0.0033915801010667088,1.7400234978526578e-09,0.06476008509351264,1.3892363050444449e-05,0.002071821808990913,0.0025542729602150635,5.8780032922340454e-08,3.522657469361851e-07,5.402043025122113e-10,6.388197461780209e-05,2.308264130324548e-11,6.925225232506029e-08,6.6205421217984024e-06,0.0053179146967102875,2.4203906362745496e-07,3.079821649022361e-09,3.9791519236551357e-14,4.933291941509213e-07,1.7289377234039507e-07,2.02170054557915e-07,3.2017364287543043e-07,0.000464824987109067,6.570907235338917e-07,1.5913823544822663e-07,2.812904970515592e-13,7.871533190505256e-09,2.120932169531597e-08,4.219085868537181e-06,1.3774276022393833e-07,4.389639450962785e-06,8.61565225682116e-08,7.83112609536247e-09,6.042670583018975e-11
0.01002485497877494,0.29102793930896975,3.76,0.0,0.18017661708470925,0.43773744309876766,0.44019196797578297,1.929613711076665e-05,0.30723379024054726,1.9858412000697007e-06,0.0005641809516097831,7.720174946035332e-11,7.686709743272623e-14,7.930832078883748e-06,4.24515892681166e-07,0.08318320631061915,3.81103249627586e-08,0.0001015224446454115,1.0082459841830218e-05,0.02621153865793854,9.732205151545306e-06,0.451841623217118,0.00037836783483120563,0.00678493339316303,0.003387429396520933,1.7344184972804126e-09,0.06488730923202964,1.3854223244460022e-05,0.00206777767374574,0.0025403808862449113,5.851514892671971e-08,3.5096061210003783e-07,5.382027370805278e-10,6.377246360607512e-05,2.2950127526153333e-11,6.902941412948723e-08,6.604803532038762e-06,0.005305699759014348,2.4154773413871385e-07,3.067074679558334e-09,3.9618541551003246e-14,4.933796442547944e-07,1.7279923606173297e-07,2.0180058817978267e-07,3.1977094438047015e-07,0.00046417790812031416,6.546323827261725e-07,1.5911775821062594e-07,2.802256499584991e-13,7.858431892332713e-09,2.127881297725738e-08,4.217582165847425e-06,1.377520230922566e-07,4.384167200342414e-06,8.589717189735069e-08,7.831676590211856e-09,6.024476557667653e-11
0.010066773844331944,0.2910531742438735,3.76,0.0,0.17898026854466498,0.43647470594369725,0.4411163182643958,1.9321619468518775e-05,0.3080305204072783,1.977589946039718e-06,0.0005626397627488377,7.665256303043562e-11,7.632028521533966e-14,7.951059514206848e-06,4.216677883071902e-07,0.08339855638905831,3.7956963733151384e-08,0.00010160035129101147,1.002504260433511e-05,0.02616671776754137,9.751167890738682e-06,0.45280115942773763,0.0003768998336167299,0.006741993255900368,0.003380368068133299,1.7250188432620435e-09,0.06510108688564349,1.3789993775929337e-05,0.0020609446730454487,0.0025170766660270565,5.807081647619691e-08,3.487671323649455e-07,5.348387984201754e-10,6.358849976821171e-05,2.2728224805136402e-11,6.865419458111859e-08,6.5782337265953055e-06,0.005284936265166161,2.40717148179296e-07,3.045660399596736e-09,3.93281106946538e-14,4.934425390821033e-07,1.7263270902164565e-07,2.0118197668011446e-07,3.1908145867217725e-07,0.00046306660506802833,6.504972896375481e-07,1.5907653383769016e-07,2.7843651531214204e-13,7.836073380985821e-09,2.1396255517611098e-08,4.214984533480851e-06,1.3776228352772716e-07,4.374795095964738e-06,8.545888520427288e-08,7.832300241778077e-09,5.9937340261844e-11
0.010150611575445953,0.2911032137155342,3.76,0.0,0.1766081670446549,0.4339680020072897,0.44295164896613504,1.9373312696160695e-05,0.3096114057097648,1.9611025205010945e-06,0.0005595705180024184,7.556398727904443e-11,7.523641557467807e-14,7.991749990862636e-06,4.16016591948737e-07,0.0838262521117408,3.765116770963612e-08,0.00010175314422368437,9.911390543657395e-06,0.026076126137610012,9.78948741858688e-06,0.45470508857230124,0.00037399131709714764,0.006656652607600661,0.0033660199112993416,1.7064185524829567e-09,0.06552566784642976,1.3661901169248118e-05,0.002047233901844653,0.0024709397004249287,5.7191168507438784e-08,3.4440921739072885e-07,5.281554630039956e-10,6.322330668375002e-05,2.2290355186746088e-11,6.790611042206396e-08,6.52500471978383e-06,0.005242812938330993,2.3904890423050287e-07,3.0031496633864957e-09,3.875216713119815e-14,4.934852820115688e-07,1.7227324143226807e-07,1.9996175747502367e-07,3.176643908269038e-07,0.0004607700868091495,6.422690847677907e-07,1.5896915823088296e-07,2.748837878639742e-13,7.79038739370145e-09,2.1632062848983546e-08,4.2095630326395345e-06,1.3776277364398346e-07,4.3555224388265436e-06,8.45792387977288e-08,7.832408898323378e-09,5.932049022625308e-11
0.01022606553344856,0.2911477623179009,3.76,0.0,0.17449650623769053,0.43173318496592117,0.4445883446453808,1.94206797001366e-05,0.3110199906749706,1.946281716392848e-06,0.0005568229637025477,7.459533837526698e-11,7.427195435828679e-14,8.028643213510984e-06,4.1098162585024014e-07,0.08420778651678927,3.7377041993558154e-08,0.00010188731297576538,9.810432647141321e-06,0.02599352754419218,9.824432971898664e-06,0.45640151013791025,0.00037140502172800096,0.006580462611579673,0.0033528559399368975,1.6899020249805085e-09,0.06590440617744343,1.3547049197881088e-05,0.002034846116764778,0.0024299530271956276,5.640970206890589e-08,3.40520365629144e-07,5.221914857218746e-10,6.28977238669359e-05,2.1902975746534867e-11,6.723562734650779e-08,6.477009737161779e-06,0.005204246035223302,2.3753977324585186e-07,2.9652544326999712e-09,3.8239439237682096e-14,4.934299129260144e-07,1.7192004328597308e-07,1.9888298141251654e-07,3.163467635627917e-07,0.00045862099503931946,6.349123914414519e-07,1.5884451209195895e-07,2.717154993766715e-13,7.748196208317507e-09,2.1845352670232767e-08,4.204434465439106e-06,1.3774063320369597e-07,4.337589686889739e-06,8.378442403622139e-08,7.831222991605299e-09,5.876329992275204e-11
0.010301519491451168,0.2911918537480048,3.76,0.0,0.17240658208356138,0.42951826829961876,0.4462108859503307,1.946885971744326e-05,0.3124152484034611,1.9314785969455305e-06,0.0005540891730944649,7.363706690347102e-11,7.331782574642568e-14,8.065797521533163e-06,4.0599484338792123e-07,0.08458614449784001,3.710398637054836e-08,0.0001020184218127915,9.710713092680474e-06,0.0259099367776048,9.85982219524006e-06,0.45808188068057076,0.0003688484698800577,0.006504857971211645,0.0033394615073251196,1.6735940339053802e-09,0.06627994538493162,1.3432620355246901e-05,0.002022415921454435,0.00238947345856303,5.5637842773446445e-08,3.366631870719108e-07,5.16276081522375e-10,6.257504026739944e-05,2.152187488170874e-11,6.656790328061371e-08,6.428944463262618e-06,0.00516508379355409,2.360237142941715e-07,2.9277064744001776e-09,3.7732048671348503e-14,4.93286581436207e-07,1.7153920906493604e-07,1.9782264222591659e-07,3.149903609329828e-07,0.00045639623455655064,6.276026853970518e-07,1.5869378388294904e-07,2.6857487814538626e-13,7.70502136444281e-09,2.2059663161647062e-08,4.199079380106577e-06,1.3769738136336713e-07,4.319116952067106e-06,8.298703829175734e-08,7.828836904568245e-09,5.8204463407939216e-11
0.010376973449453776,0.29123549196957554,3.76,0.0,0.17033813655881014,0.4273230611462362,0.44781941840062534,1.951786691051344e-05,0.31379731037236624,1.9166938709564533e-06,0.0005513689311531545,7.268906820820026e-11,7.237392553304397e-14,8.103216433338181e-06,4.010560038202517e-07,0.08496136153287233,3.683203484856362e-08,0.00010214657606566272,9.61221228630662e-06,0.025825370401182594,9.895664644895345e-06,0.4597463557099841,0.00036632167126623456,0.006429839513169887,0.0033258431942201428,1.6574913360881684e-09,0.06665229289445603,1.3318627809040686e-05,0.0020099462418077165,0.0023494995164429367,5.487551862380153e-08,3.328378029762251e-07,5.10409436289409e-10,6.225522807909036e-05,2.1146981868404107e-11,6.590304132713475e-08,6.380821802003302e-06,0.005125350918659991,2.3450108132049047e-07,2.8905074198263263e-09,3.723000257150712e-14,4.930562039806147e-07,1.711312002600651e-07,1.967807736560872e-07,3.135963826910435e-07,0.00045409793293918184,6.203407329429906e-07,1.585174095214867e-07,2.654619411004036e-13,7.66089480658193e-09,2.2275007530597705e-08,4.193506983545489e-06,1.3763329109854225e-07,4.300119904379772e-06,8.218745179128262e-08,7.825266102623254e-09,5.764423467435609e-11
0.010452427407456383,0.2912786809466772,3.76,0.0,0.1682909150462736,0.4251473741031191,0.44941408580915704,1.9567715860943522e-05,0.3151663077906181,1.9019282367407478e-06,0.0005486620247569513,7.175123834151235e-11,7.144015021621302e-14,8.140903544499018e-06,3.9616485539020553e-07,0.0853334730755146,3.656122005866866e-08,0.0001022718813372352,9.5149109550725e-06,0.02573984437071887,9.93197002221308e-06,0.46139508922681227,0.00036382462222623707,0.006355407737915002,0.0033120074378520225,1.6415907425176748e-09,0.06702145651091931,1.3205083991878927e-05,0.001997439897823382,0.002310029471682439,5.412265522146941e-08,3.290443108139276e-07,5.045916994354771e-10,6.193825970858679e-05,2.0778224741980493e-11,6.524113855720642e-08,6.332654155312283e-06,0.005085071709995372,2.3297221801323333e-07,2.8536586031120994e-09,3.6733303977341816e-14,4.927397092798236e-07,1.7069647742051604e-07,1.9575740706932294e-07,3.121660075218656e-07,0.00045172819554715343,6.131272403183964e-07,1.5831582479631918e-07,2.623766888169529e-13,7.615848000832142e-09,2.2491399366154335e-08,4.187726445322631e-06,1.3754863660385724e-07,4.280614005214681e-06,8.138602260383457e-08,7.820526121414957e-09,5.708285935118648e-11
0.01052788136545899,0.2913214246307637,3.76,0.0,0.16626466628469214,0.4229910192281538,0.4509950303072531,1.9618421567650516e-05,0.3165223715582069,1.887182382010222e-06,0.0005459682426225044,7.08234740576593e-11,7.051639699308757e-14,8.178862523036336e-06,3.913211358306188e-07,0.08570251454753423,3.6291573299809566e-08,0.0001023944434825905,9.4187901423338e-06,0.025653374054791296,9.968748170433554e-06,0.463028233730688,0.00036135730652342554,0.006281562835669797,0.0032979605337267533,1.6258891175159537e-09,0.06738744439820384,1.3092000628756271e-05,0.00198489960686287,0.00227106135983785,5.3379175924252816e-08,3.2528278526624575e-07,4.988229854198437e-10,6.162410777524797e-05,2.0415530435676898e-11,6.458228632773381e-08,6.284453443306985e-06,0.005044270061888506,2.314374581790748e-07,2.8171610752478843e-09,3.6241952100253045e-14,4.923380376603967e-07,1.702355000429614e-07,1.9475257189043177e-07,3.107003930413785e-07,0.0004492891048694512,6.059628571285622e-07,1.5808946503963664e-07,2.5931910620157256e-13,7.569911938706702e-09,2.2708852620877246e-08,4.181746896195937e-06,1.3744369309684463e-07,4.260614505206545e-06,8.058309683184028e-08,7.814632556085093e-09,5.6520574835796317e-11
0.010603335323461598,0.2913637269656614,3.76,0.0,0.1642591423315228,0.42085381004619127,0.45256239236275775,1.9669999418867537e-05,0.31786563222615216,1.8724569839195216e-06,0.0005432873752256905,6.990567282610255e-11,6.960256377358013e-14,8.217097085742802e-06,3.865245729650514e-07,0.08606852133162934,3.602312457726592e-08,0.00010251436855940423,9.323831201991407e-06,0.025565974252459156,1.0006009047793717e-05,0.46464594022245437,0.00035891969608149103,0.0062083047007977865,0.0032837086369164083,1.6103833775946183e-09,0.06775026506054471,1.2979388761788358e-05,0.0019723279865033138,0.0022325929954343177,5.264500200816436e-08,3.215532792274628e-07,4.931033752901385e-10,6.131274511215019e-05,2.005882491794172e-11,6.392657064377693e-08,6.23623113468511e-06,0.005002969463186886,2.2989712644454996e-07,2.7810156209962583e-09,3.575594260081072e-14,4.918521397540404e-07,1.6974872622937632e-07,1.9376629583271158e-07,3.092006756499412e-07,0.0004467827198340389,5.988481799666135e-07,1.5783876464032295e-07,2.5628916322886253e-13,7.523117130682632e-09,2.292738151600124e-08,4.175577424043309e-06,1.37318736478828e-07,4.240136441286079e-06,7.9779008824374e-08,7.807601042424616e-09,5.5957610440035325e-11
0.010678789281464205,0.2914055918823336,3.76,0.0,0.16227409852920402,0.41873556155315134,0.4541163107960964,1.9722465228962598e-05,0.3191962199641691,1.8577527094671504e-06,0.0005406192146427245,6.899773285318445e-11,6.869854920141543e-14,8.255611020087272e-06,3.817748855041884e-07,0.08643152876569088,3.575590265634718e-08,0.00010263176281154205,9.230015789167054e-06,0.02547765920839618,1.0043762757968354e-05,0.4662483582071589,0.00035651175158174015,0.006135632943971302,0.003269257763217788,1.5950704900676053e-09,0.06810992732666418,1.2867258766455506e-05,0.0019597275570061366,0.002194621983918826,5.1920052858863345e-08,3.178558251028019e-07,4.874329186791234e-10,6.100414476668468e-05,1.970803332636807e-11,6.327407214900962e-08,6.187998242843293e-06,0.004961192997538648,2.2835153802629148e-07,2.7452227709285643e-09,3.5275267660881636e-14,4.912829757786223e-07,1.6923661245516956e-07,1.927986051510746e-07,3.076679704281924e-07,0.0004442110752742023,5.91783752538615e-07,1.5756415684271877e-07,2.532868159000587e-13,7.475493598869526e-09,2.314700062740143e-08,4.169227069626009e-06,1.3717404320322941e-07,4.219194632231115e-06,7.897408146921338e-08,7.799447248695058e-09,5.539418759223892e-11
0.010754243239466813,0.29144702330403044,3.76,0.0,0.16030929345720843,0.416636090221919,0.4556569228028182,1.9775835270209714e-05,0.32051426451512866,1.8430702153907785e-06,0.0005379635543993247,6.809955307985985e-11,6.780425265123731e-14,8.294408204147046e-06,3.7707178355468914e-07,0.08679157213490415,3.5489935112143944e-08,0.00010274673267563005,9.137325854684602e-06,0.025388442634263216,1.008201957762568e-05,0.46783563569802983,0.00035413342330657314,0.006063546909365896,0.003254613790971224,1.579947472281919e-09,0.068466440327077,1.2755620379490171e-05,0.0019471007447273948,0.002157145738507171,5.120424613440341e-08,3.141904358143169e-07,4.818116353378595e-10,6.069828000141667e-05,1.936308011264075e-11,6.262486634477117e-08,6.139765335362002e-06,0.0049189633439944295,2.268009987520283e-07,2.70978281319224e-09,3.479991620513762e-14,4.906315155829673e-07,1.6869961363935526e-07,1.9184952518891205e-07,3.0610337113041853e-07,0.0004415761812075527,5.847700682641886e-07,1.5726607362130478e-07,2.5031200692381557e-13,7.427070883598429e-09,2.3367724964643332e-08,4.162704822761142e-06,1.3700989027463535e-07,4.197803678105179e-06,7.816862636283434e-08,7.790186875667106e-09,5.483051995484513e-11
0.01082969719746942,0.2914880251346746,3.76,0.0,0.1583644888984,0.41455521400562667,0.45718436396908174,1.9830126242386802e-05,0.32181989516562876,1.8284101481402025e-06,0.0005353201894837166,6.7211033189989e-11,6.691957423780803e-14,8.33349257861113e-06,3.724149690362201e-07,0.08714868666680971,3.522524835940546e-08,0.00010285938477767828,9.045743641339088e-06,0.025298337723127326,1.0120789925010702e-05,0.4694079192196149,0.0003517846517371307,0.005992045686154082,0.003239782462391972,1.5650113907775435e-09,0.06881981347869201,1.2644482722182617e-05,0.001934449884455003,0.0021201614912624896,5.049749787474053e-08,3.1055710551930995e-07,4.762395162356977e-10,6.039512429456351e-05,1.9023889131004796e-11,6.197902398417268e-08,6.091542565043075e-06,0.004876302777879722,2.252458058129395e-07,2.6746958066645414e-09,3.432987418984264e-14,4.898987374435193e-07,1.6813818286024364e-07,1.9091908061963932e-07,3.0450795021735606e-07,0.00043888002240003956,5.778075742765573e-07,1.5694494521001353e-07,2.473646662241011e-13,7.37787804147034e-09,2.358956985765125e-08,4.156019621199229e-06,1.3682655492069226e-07,4.1759779586564795e-06,7.736294402777029e-08,7.779835638708777e-09,5.4266813573348486e-11
0.010905151155472028,0.291528601270037,3.76,0.0,0.15643944980029062,0.4124927523410844,0.45869876828904715,1.988535524641371e-05,0.32311324071379255,1.8137731444343084e-06,0.0005326889161874408,6.633207363532216e-11,6.604441484150283e-14,8.372868121517022e-06,3.678041365975243e-07,0.08750290752596947,3.496186770216298e-08,0.00010296982583225941,8.955251672912628e-06,0.02520735716584297,1.016008433056075e-05,0.47096535381170923,0.00034946536814474893,0.005921128121334806,0.003224769385342993,1.5502593592637441e-09,0.06917005646743175,1.2533854315924385e-05,0.0019217772220501833,0.0020836663052333764,4.979972270793111e-08,3.0695581101233755e-07,4.707165257298067e-10,6.009465134049449e-05,1.8690383787784307e-11,6.133661122967437e-08,6.043339691820217e-06,0.004833233172361967,2.2368624831757063e-07,2.639961601517433e-09,3.386512471881573e-14,4.89085625790255e-07,1.6755277067065237e-07,1.9000729538498214e-07,3.0288275875340523e-07,0.00043612455793242923,5.708966726640371e-07,1.5660119951500336e-07,2.444447120410655e-13,7.327943625990829e-09,2.3812550856035794e-08,4.14918034711643e-06,1.3662431407411043e-07,4.153731625476055e-06,7.655732423413671e-08,7.768409237680205e-09,5.370326709727193e-11
