Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66)
3.5315247838047485e-05,0.487838650132117,3.76,0.0,0.5293793074829498,0.9387046030666867,0.03089888495017019,0.00028072849525891054,0.07252075865213684,0.00020455475701579344,0.014289103566532194,1.1100403038623452e-09,1.2340830816951342e-11,0.00019481190332285985,3.029481704935257e-05,0.0217858672005599,4.296744180498186e-06,0.00012160735570806386,2.324512968087405e-05,0.020197175994082554,0.00021423861279818598,0.030087357546134865,0.0058525985048940785,0.0050813871778251545,0.0005739936487245574,2.087510310191228e-07,0.009703612467612739,2.3341952681197045e-05,0.00582121407745612,0.0028980266375329584,1.1170489612181946e-08,1.3648171109196733e-06,1.4049149470735353e-08,0.000729105176957316,1.9541015894282362e-10,2.3581589696931702e-07,6.684751422905265e-06,0.00026570938157332625,0.0002701888820430912,5.797731556012626e-10,2.6061313568929836e-12,3.6954725958001097e-08,1.0074436453463595e-08,1.5806351215219743e-05,4.755460095011647e-09,0.00015433039631460358,1.5141664347723704e-06
3.588506632943867e-05,0.4879283384018856,3.76,0.0,0.5277340747965056,0.9376513662091683,0.031445432121021515,0.000280791970389629,0.07387029308453508,0.00020418450667247776,0.014267703644026285,1.1065845913806096e-09,1.2302414386316743e-11,0.00019539794900906365,3.0227455375686636e-05,0.022110068165184342,4.292802643236682e-06,0.00012061671647732137,2.3180026237716594e-05,0.02049754225818838,0.00021467777322563503,0.030672233669596514,0.005885710053182839,0.00514937562514029,0.0005824166167827506,2.0816786494345915e-07,0.009996361844011854,2.3723050682912412e-05,0.005960045276289869,0.00295862187440335,1.1338063271460863e-08,1.3958223108473888e-06,1.4367933516039115e-08,0.0007282871128630085,1.9966433000036853e-10,2.4147159516294015e-07,6.8492396026833615e-06,0.0002769905042734262,0.00027009188519788784,5.932649945671048e-10,2.665485699917004e-12,3.863608685777692e-08,1.0531581362135478e-08,1.5905904426737307e-05,4.999618323033183e-09,0.00015833544279951663,1.5479519110573954e-06
3.645488482082986e-05,0.4880181252348407,3.76,0.0,0.5260934247273027,0.9365995740535902,0.03199114319882625,0.0002808563500940789,0.07522016617756515,0.00020381521180406676,0.014246104040011235,1.1031413966144958e-09,1.2264136186928068e-11,0.00019598408304732112,3.016043727234343e-05,0.0224335490679693,4.288876633706139e-06,0.00011963601166146202,2.3114730056100208e-05,0.020796426360689034,0.00021511765091557908,0.03125651980370277,0.005917158782240613,0.005215850159659255,0.0005907401291364505,2.0758298781686359e-07,0.010290711965233925,2.4099184220346688e-05,0.006099224347226181,0.003018874230743218,1.1502811792215893e-08,1.426829377424e-06,1.4686733430769887e-08,0.0007274701708871195,2.038945795476974e-10,2.471309636443416e-07,7.014084201894283e-06,0.0002885097337496642,0.00026996631574377364,6.067515286083018e-10,2.724736237814133e-12,4.035987870033686e-08,1.1000188743282702e-08,1.6000932867732615e-05,5.250820018978628e-09,0.0001623598506586992,1.5816717235346998e-06
3.702470331222105e-05,0.4881080016575059,3.76,0.0,0.5244573322641648,0.9355492302424046,0.032536012310650876,0.0002809218235296386,0.07657028613192644,0.00020344682197836434,0.014224335215490228,1.099710431094832e-09,1.2225993102481884e-11,0.00019657040521986707,3.0093747084291587e-05,0.02275631350578125,4.284965776804239e-06,0.00011866551561183268,2.3049292278035147e-05,0.02109383200925468,0.00021555845311609586,0.0318402118143922,0.0059470203911263005,0.005280833067343097,0.0005989661836523788,2.0699685616425847e-07,0.010586581295234718,2.4470411767355935e-05,0.00623872586488466,0.0030787731279939973,1.1664773580949309e-08,1.4578321161578468e-06,1.5005485644248684e-08,0.0007266543538592343,2.0810004814497037e-10,2.5279300031479737e-07,7.179254176504972e-06,0.0003002660474816994,0.00026981477805644057,6.202300460231239e-10,2.7838748072348725e-12,4.212626657441123e-08,1.1480300243941934e-08,1.6091648044498864e-05,5.509094075532264e-09,0.00016640376394885838,1.6153206296528684e-06
3.7594521803612234e-05,0.48819795902516633,3.76,0.0,0.5228257721916686,0.9345003373013462,0.03308003425807091,0.00028098855494632666,0.0779205658304422,0.00020307929116427552,0.014202424200417162,1.0962914302044237e-09,1.2187982271322057e-11,0.00019715700429065284,3.0027370368623132e-05,0.02307836494763301,4.281069785165548e-06,0.00011770546103732301,2.2983758170488115e-05,0.02138976307155013,0.00021600036132894812,0.03242330658294427,0.005975367751693647,0.005344346782274928,0.0006070967917799551,2.0640987419504903e-07,0.01088389204114612,2.4836792123281733e-05,0.0063785251605094385,0.003138308500549673,1.1823987019561532e-08,1.4888245461917013e-06,1.5324128777583753e-08,0.0007258396637415162,2.122799308384533e-10,2.5845673310264965e-07,7.344719461593898e-06,0.00031225838299922103,0.0002696396650334023,6.336979335494105e-10,2.84289348347372e-12,4.393540923739955e-08,1.1971955751838632e-08,1.61782533519987e-05,5.774467943377911e-09,0.0001704673627791956,1.6488935698597023e-06
3.816434029500342e-05,0.4882879890142175,3.76,0.0,0.5211987191647287,0.9334528967744424,0.03362320445186826,0.0002810566865268555,0.07927092259622673,0.00020271257728158952,0.014180394965393918,1.0928841506820955e-09,1.2150101061021558e-11,0.00019774395920898907,2.9961293775121437e-05,0.023399706742793135,4.2771884443534435e-06,0.00011675604321611289,2.291816775700862e-05,0.02168422355305636,0.0002164435342569217,0.03300580187862603,0.006002270945067568,0.005406413819888961,0.0006151339677620925,2.058223991194662e-07,0.01118257001069153,2.519838420945448e-05,0.006518598293957206,0.0031974707641571707,1.1980490370097306e-08,1.5198008922417463e-06,1.5642603561385574e-08,0.0007250261017335607,2.1643347368427496e-10,2.6412121845109024e-07,7.510450908387289e-06,0.00032448563922125054,0.0002694431734372552,6.471526709473721e-10,2.9017845986416842e-12,4.578745925432474e-08,1.2475193481052766e-08,1.626094420085197e-05,6.046967698443043e-09,0.0001745508602787644,1.6823856543441283e-06
3.873415878639461e-05,0.4883780836140266,3.76,0.0,0.5195761477735584,0.9324069093444193,0.034165518853355684,0.00028112634092391023,0.08062127796358182,0.00020234664179850722,0.014158268753817309,1.089488368405927e-09,1.2112347044926006e-11,0.00019833134018158177,2.9895504940546072e-05,0.023720342128173047,4.273321599730686e-06,0.0001158174237569556,2.2852556389038992e-05,0.021977217577440773,0.00021688811043152323,0.03358769624562075,0.00602779730705282,0.005467056718717808,0.0006230797192188517,2.052347464506669e-07,0.011482544471791038,2.5555246900369516e-05,0.006658922026928401,0.0032562507871313636,1.2134321691589202e-08,1.5507555768980523e-06,1.596085275667098e-08,0.0007242136683659514,2.205599706479169e-10,2.6978553932426735e-07,7.67642022626867e-06,0.00033694667769213035,0.00026922731831735135,6.605918254881194e-10,2.9605407158554576e-12,4.768256313401307e-08,1.2990049991280008e-08,1.633990816832268e-05,6.326618103533275e-09,0.00017865449979294866,1.7157921520324776e-06
3.9303977277785796e-05,0.4884682351184178,3.76,0.0,0.5179580326001051,0.9313623749400097,0.034706973921656815,0.0002811976235202584,0.08197155746091125,0.0002019814493716587,0.014136064378577163,1.0861038764178982e-09,1.2074717979231438e-11,0.0001989192096317721,2.9829992393858335e-05,0.02404027423506576,4.269469146077394e-06,0.00011488973396115074,2.2786955276498185e-05,0.022268749369193402,0.00021733421055757316,0.03416898890270102,0.006052011480960084,0.005526297989696492,0.0006309360389848327,2.0464719495311682e-07,0.011783748014754796,2.590743888231329e-05,0.006799473797377214,0.0033146398641166796,1.228551877329065e-08,1.5816832132655766e-06,1.6278821079025003e-08,0.000723402363583602,2.2465876127161758e-10,2.7544880292997557e-07,7.842599929806737e-06,0.00034964032372663347,0.00026899394653946164,6.740130459968086e-10,3.0191545748837855e-12,4.962086125798426e-08,1.3516560128313241e-08,1.641532516862278e-05,6.613442664899316e-09,0.00018277855229394647,1.7491084791287882e-06
3.987379576917698e-05,0.4885584361169529,3.76,0.0,0.516344348266949,0.930319292831577,0.03524756656632895,0.0002812706244432216,0.0833216904049839,0.00020161696752397172,0.014113798487069652,1.0827304831545297e-09,1.2037211785456132e-11,0.00019950762306955184,2.9764745470230005e-05,0.024359506095302907,4.265631017944787e-06,0.00011397307783109556,2.2721391934407138e-05,0.022558823238267505,0.0002177819396016882,0.034749679654260485,0.006074975476499399,0.005584160072158693,0.0006387048980890269,2.0405999016349425e-07,0.012086116417396885,2.6255018532823034e-05,0.0069402316950392265,0.003372629692147309,1.2434119082609104e-08,1.6125785979264728e-06,1.65964551269163e-08,0.0007225921868200055,2.2872922781179184e-10,2.811101398861737e-07,8.008963289365126e-06,0.0003625653674747867,0.00026874474945552554,6.874140588293094e-10,3.0776191268073277e-12,5.160248798099894e-08,1.4054757114170776e-08,1.64873676387045e-05,6.9074636842096465e-09,0.00018692331399078942,1.782330189569564e-06
4.044361426056817e-05,0.4886486794860094,3.76,0.0,0.514735069479522,0.9292776617162616,0.0357872941047791,0.0002813454203606226,0.08467160970591069,0.00020125316635649654,0.014091485797873173,1.0793680108671483e-09,1.1999826534359143e-11,0.00020009662986007493,2.9699754234846905e-05,0.02467804064688671,4.261807180676355e-06,0.00011306753476594414,2.2655890580825654e-05,0.022847443566524718,0.00021823138864980555,0.035329768811460986,0.006096748733548823,0.00564066529575343,0.0006463882397694267,2.034733481382147e-07,0.012389588513339765,2.659804382109898e-05,0.007081174438015227,0.0034302123487824987,1.2580159716036352e-08,1.6434367042093422e-06,1.691370331260142e-08,0.0007217831370634127,2.3277079249939544e-10,2.8676870291377874e-07,8.175484285756803e-06,0.00037572056491684146,0.0002684812747481312,7.007926638298523e-10,3.13592752314801e-12,5.3627571803016054e-08,1.4604672583186329e-08,1.65562007360702e-05,7.2087023063270016e-09,0.0001910891041250836,1.8154529678277667e-06
4.101343275195936e-05,0.48873895837971,3.76,0.0,0.5131301710624319,0.9282374797937252,0.03632615422397885,0.0002814220760836649,0.08602125168224647,0.00020089001829067581,0.014069139312039394,1.0760162942171754e-09,1.196256042844648e-11,0.000200686273909611,2.9635009415136917e-05,0.024995880739149566,4.257997624018686e-06,0.00011217316198005399,2.259047252208267e-05,0.02313461479577774,0.00021868263656155636,0.03590925712238798,0.006117388189761832,0.005695835847598552,0.000653987974420385,2.0288745929073485e-07,0.012694106063721719,2.6936572227230306e-05,0.007222281350358709,0.0034873802721173347,1.272367736096458e-08,1.6742526757494956e-06,1.723051579551006e-08,0.0007209752129156594,2.3678291578868326e-10,2.924236647006487e-07,8.342137569025242e-06,0.0003891046387972443,0.00026820493748657955,7.141467291220305e-10,3.1940730469686202e-12,5.569623526179451e-08,1.5166336489020724e-08,1.662198254568686e-05,7.517178563297566e-09,0.00019527626293940775,1.848472620829239e-06
4.1583251243350544e-05,0.4888292662208645,3.76,0.0,0.5115296279906019,0.9271987448335279,0.03686414494603699,0.0002815006459955302,0.08737055588567,0.00020052749783777362,0.014046770501711672,1.0726751790227489e-09,1.1925411789992889e-11,0.0002012765942983202,2.9570502338849604e-05,0.025313029137489985,4.2542023561702896e-06,0.0001112899966759602,2.2525156470351282e-05,0.023420341417230723,0.0002191357514432222,0.0364881457102321,0.0061369483511129344,0.00574969374406356,0.0006615059753805372,2.0230249058745391e-07,0.012999613632468984,2.727066067545676e-05,0.0073635323406216,0.003544126242483538,1.2864708272099702e-08,1.7050218203237537e-06,1.7546844419621047e-08,0.000720168412644462,2.407650940666342e-10,2.980742175707205e-07,8.508898420150978e-06,0.0004027162795046656,0.00026791703043252673,7.274741881798629e-10,3.2520491610528334e-12,5.780859499255708e-08,1.5739777198763933e-08,1.6684864293881308e-05,7.832911414950447e-09,0.00019948514980603417,1.8813850709937375e-06
4.215306973474173e-05,0.48891959669192253,3.76,0.0,0.5099334154157912,0.9261614542350181,0.037401264597242814,0.0002815811753176319,0.08871946493472277,0.00020016558139251075,0.014024389478497972,1.0693445211377646e-09,1.1888379050641963e-11,0.00020186762582943208,2.950622487883333e-05,0.02562948852772508,4.250421397521003e-06,0.00011041805799948397,2.2459958814914427e-05,0.023704627962196873,0.00021959079195635017,0.03706643601861603,0.006155481364595952,0.00580226080664315,0.000668944075474629,2.017185880982662e-07,0.013306058465251989,2.760036547926857e-05,0.0075049078813123355,0.003600443365676318,1.3003288244570293e-08,1.7357396039490673e-06,1.7862642653004802e-08,0.0007193627342299835,2.447168571472312e-10,3.037195728556109e-07,8.675742715999897e-06,0.00041655414590535884,0.00026761873363355496,7.407730371679277e-10,3.3098495167534635e-12,5.996476195307061e-08,1.632502155778661e-08,1.674499056659884e-05,8.155918786414727e-09,0.00020371614150427713,1.9141863516546794e-06
4.272288822613292e-05,0.4890099437259101,3.76,0.0,0.5083415086890462,0.9251256050804627,0.03793751178022054,0.00028166370123860346,0.09006792435711727,0.00019980424704834038,0.014002005143688509,1.0660241854521557e-09,1.1851460737404125e-11,0.00020245939950871525,2.944216940445284e-05,0.025945261520096533,4.246654776923321e-06,0.00010955734880118811,2.2394893903281812e-05,0.023987478993949585,0.0002200478084809398,0.03764412976328151,0.006173037092391102,0.005853558641443887,0.0006763040642263445,2.0113588018400613e-07,0.013613390372209143,2.7925742297679684e-05,0.007646388989222207,0.0036563250575632777,1.3139452591912743e-08,1.7664016452331802e-06,1.817786552904341e-08,0.0007185581754061098,2.48637766969266e-10,3.093589586655484e-07,8.842646897031086e-06,0.00043061686613594946,0.0002673111233429034,7.540413301338449e-10,3.367467862513441e-12,6.216484127947927e-08,1.692209475562005e-08,1.6802499529877074e-05,8.486217602847727e-09,0.0002079696306354923,1.9468726011585578e-06
4.3292706717524106e-05,0.4891003014975129,3.76,0.0,0.5067538833796223,0.9240911941822064,0.038472885348867565,0.0002817482539251068,0.09141588244015984,0.0001994434744321307,0.013979625322253995,1.0627140450001258e-09,1.1814655464426686e-11,0.0002030519430077402,2.937832873704216e-05,0.02626035065296579,4.242902528453374e-06,0.00010870785722633934,2.232997427086536e-05,0.024268899100532558,0.00022050684414846235,0.038221228889437894,0.006189663186907377,0.00590360862185507,0.0006835876856682418,2.0055447871904518e-07,0.013921561614490827,2.8246846102136447e-05,0.007787957206581245,0.0037117650299348126,1.3273236140842284e-08,1.7970037099626808e-06,1.849246959163435e-08,0.0007177547336970146,2.5252741586489123e-10,3.1499161987717386e-07,9.009587937402185e-06,0.0004449030383598023,0.00026699518030313377,7.672771768203857e-10,3.4248981013390315e-12,6.44089322993898e-08,1.753102042137193e-08,1.685752315192439e-05,8.823823821679458e-09,0.00021224602416548775,1.9794400577098017e-06
4.386252520891529e-05,0.4891906644143106,3.76,0.0,0.5051705152907454,0.9230582181244941,0.03900738438580495,0.00028183485741238644,0.09276329008886043,0.00019908324455620202,0.01395725688241752,1.0594139801640172e-09,1.1777961927228627e-11,0.00020364528106304918,2.9314696109615003e-05,0.026574758396227766,4.239164686885354e-06,0.00010786955815245593,2.2265210819265275e-05,0.02454889288846515,0.00022096793575832039,0.038797735534142785,0.0062054051661906634,0.005952431874024516,0.0006907966366821736,1.9997448064617286e-07,0.014230526794648946,2.8563731151017484e-05,0.00792959458300733,0.0037667572774735714,1.3404673219193411e-08,1.8275417059193423e-06,1.88064128423231e-08,0.0007169524064497044,2.563854241945046e-10,3.2061681830811064e-07,9.176543318831885e-06,0.00045941123149218725,0.0002666717974307614,7.804787414251317e-10,3.4821343277421456e-12,6.6697128846487e-08,1.8151820736885817e-08,1.6910187425057973e-05,9.16875246260125e-09,0.00021654574208471327,2.0118850569059896e-06
4.443234370030648e-05,0.4892810271080726,3.76,0.0,0.5035913804725621,0.9220266733004542,0.03954100818208302,0.00028192353039311984,0.09411010069132017,0.00019872353968579387,0.013934905842289229,1.0561238779643044e-09,1.1741378890797078e-11,0.00020423943579843298,2.925126513183193e-05,0.02688848715446869,4.2354412856279384e-06,0.00010704241449053321,2.2200613021306525e-05,0.02482746497726638,0.00022143111459327884,0.03937365199315502,0.006220306489261833,0.006000049264808321,0.0006979325658064137,1.993959708792556e-07,0.014540242750873466,2.8876450968330895e-05,0.008071283658212854,0.0038212960657437677,1.3533797642216252e-08,1.8580116779157457e-06,1.911965468819646e-08,0.0007161511908627676,2.6021143935332667e-10,3.262338301842258e-07,9.343491005669478e-06,0.00047413998589913945,0.00026634178693777137,7.936442379672755e-10,3.5391707059722216e-12,6.902951906526126e-08,1.8784516248625204e-08,1.6960612585314702e-05,9.521017635528412e-09,0.0002208692161772204,2.0442040270192536e-06
4.500216219169767e-05,0.4893713844262734,3.76,0.0,0.502016455232726,0.9209965559448172,0.04007375621889408,0.0002820142869290716,0.09545626999101536,0.00019836434322031073,0.013912577464903838,1.0528436314243034e-09,1.170490518364619e-11,0.0002048344270599334,2.918802975803382e-05,0.027201539269894045,4.231732355554519e-06,0.00010622637836532176,2.2136189093244978e-05,0.025104619994625915,0.00022189640714105795,0.039948980691768984,0.006234408631008993,0.00604648139189451,0.0007049970724517193,1.9881902283660034e-07,0.014850668455056944,2.9185058329888106e-05,0.0082130074454336,0.0038753759200942125,1.3660642718876583e-08,1.8884098030370798e-06,1.943215589385664e-08,0.0007153510840116961,2.640051346070348e-10,3.3184194616290175e-07,9.510409420219788e-06,0.0004890878140717655,0.0002660058869249847,8.067719284231121e-10,3.596001530081049e-12,7.140618533943524e-08,1.9429125951531744e-08,1.700891333013584e-05,9.880632566772561e-09,0.0002252168888900279,2.076393484694798e-06
