Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42)
3.679405195391937e-06,0.26960584156442946,3.76,0.0,0.8182345540373446,0.9520682714184466,0.016521648206473533,0.00048778053821050746,0.06701222384041078,0.0012442015772499897,0.03742526968679298,7.690678370679587e-09,1.4194996526852018e-10,0.0006159357245377075,0.00023789251353791634,0.027936825025488967,1.6961889963671753e-05,0.00025528499919613804,5.661969568748882e-05,0.02496903249909166,0.00043009459634187373,0.013221636294820769,0.005878779648232967,0.0048512197418217546,0.0009044623313628423,6.995263943256154e-07,0.002349558219555069,5.3132211173239694e-05,0.004244442995583972
3.7154063592187428e-06,0.2696320287194969,3.76,0.0,0.8172136645784944,0.9515217274652592,0.016723010776802893,0.0004880725041485571,0.0677479207527373,0.0012432022242244436,0.03754158022636027,7.679339890545118e-09,1.4174068993479696e-10,0.0006171012870008142,0.00023743028552401012,0.02820447967579657,1.692410010812921e-05,0.0002548505108636584,5.6758565778625096e-05,0.025227366016525383,0.0004310525826915101,0.013435051285653633,0.005958684533534252,0.0049433616060610246,0.0009092762537159816,7.012232608066486e-07,0.002412918445302483,5.434472286798797e-05,0.004334485514086259
3.7514075230455484e-06,0.2696582235580862,3.76,0.0,0.8161942168378704,0.9509750212083673,0.016924489998662657,0.0004883552410078359,0.06848431098188729,0.001242205773571188,0.037654780441656176,7.668026963052878e-09,1.4153220823645595e-10,0.0006182556931955903,0.0002369723039682272,0.028471736187178066,1.6886635908538467e-05,0.0002543973442800738,5.689247252335342e-05,0.025485439534618886,0.00043199188080852573,0.013649028802988435,0.006038245343360962,0.00503566405799844,0.0009139684312992977,7.028592794769027e-07,0.0024771312221397164,5.556333141909635e-05,0.004425310026440598
3.787408686872354e-06,0.26968442655052344,3.76,0.0,0.8151762185015312,0.950428169583782,0.017126080422699523,0.0004886290286335325,0.0692213766526021,0.0012412122042340294,0.037764937738478506,7.656739679334623e-09,1.4132391477404016e-10,0.0006193991336192543,0.00023651847901280041,0.02873859556033886,1.684949100993605e-05,0.00025392629886603416,5.702152850509922e-05,0.025743248581250596,0.00043291290150995564,0.013863550130158522,0.006117451786122597,0.005128108192665764,0.000918540840289781,7.044358435418807e-07,0.0025421927978955235,5.6787739788348504e-05,0.0045169096252879945
3.82340985069916e-06,0.2697106381485604,3.76,0.0,0.8141596769111153,0.9498811891368093,0.017327776739978394,0.0004888941381395961,0.0699591000712996,0.0012402214953358651,0.03787211833557722,7.645477966623084e-09,1.4111596564356323e-10,0.0006205317969870509,0.0002360687228695566,0.029005058792386015,1.6812659203075086e-05,0.0002534381514169141,5.714584423135969e-05,0.026000788800052868,0.00043381604808578525,0.014078596963563856,0.00619629397472187,0.005220675507882261,0.0009229954589608513,7.059543108879058e-07,0.002608099312585143,5.8017655707542656e-05,0.004609277411238713
3.855810898143286e-06,0.2697342363029372,3.76,0.0,0.8132460407942689,0.9493888099569817,0.01750938968651583,0.000489125534180921,0.07062359904677129,0.0012393322858897376,0.03796608957200575,7.63536416576298e-09,1.409295197126789e-10,0.000621542134115215,0.00023566735025330637,0.029244537821772252,1.6779773253278556e-05,0.0002529848205374707,5.725376513791657e-05,0.026232341640427134,0.00043461392492258555,0.014272573620687345,0.0062669326545244505,0.005304076442773081,0.0009269055402057781,7.072723535538967e-07,0.0026681343248623384,5.912905135467139e-05,0.004693059524159667
3.888211945587411e-06,0.26975784208177944,3.76,0.0,0.8123335951995272,0.9488963510481611,0.017691080536682384,0.0004893502996637617,0.07128860397588507,0.0012384453616581842,0.03805774897400445,7.625271011519892e-09,1.4074335694589217e-10,0.0006225440280896368,0.00023526914274599704,0.0294836975033707,1.674713166610271e-05,0.00025251878330655235,5.735801194065487e-05,0.026463670277206277,0.00043539792783561934,0.014466948664376655,0.0063372619446873755,0.005387549569903527,0.0009307232549059728,7.085453703577884e-07,0.0027288475703049196,6.024446917579002e-05,0.004777453273605018
3.920612993031537e-06,0.2697814557761892,3.76,0.0,0.8114223447953498,0.9484038236887522,0.01787284569701612,0.0004895686152425368,0.07195410234406387,0.0012375607077825968,0.03814714237189645,7.61519848037303e-09,1.4055743683538058e-10,0.0006235376124941768,0.0002348740404907439,0.029722538556530547,1.6714730205723825e-05,0.00025204056041658985,5.745866094267277e-05,0.026694771767577584,0.0004361683354083612,0.014661709580910686,0.006407275443456545,0.005471082233336333,0.0009344500420526264,7.097743003966066e-07,0.002790236027887647,6.13637063768441e-05,0.004862453653887454
3.9530140404756626e-06,0.2698050776652643,3.76,0.0,0.8105122940451366,0.9479112389196598,0.018054681656548454,0.000489780656577642,0.07262008175960716,0.0012366783095149106,0.038234314835190505,7.605146478878371e-09,1.403720415693346e-10,0.0006245230195839426,0.00023448198488401587,0.029961061698199207,1.6682564724308647e-05,0.0002515506586862118,5.7555787124997255e-05,0.02692564323966708,0.0004369254214466747,0.014856844108679101,0.0064769669917356006,0.0055546620371033605,0.0009380873373316165,7.109600607109917e-07,0.0028522966168058133,6.24865634978986e-05,0.0049480556692862426
3.9877018990858935e-06,0.2698303761341214,3.76,0.0,0.809539347925371,0.9473838369718516,0.01824942587328093,0.0004900009029151203,0.07333358413393493,0.001235736116484929,0.03832522844454664,7.59440777752923e-09,1.40173965487368e-10,0.0006255690601065831,0.00023406557038075783,0.03021606785085175,1.6648386001645344e-05,0.00025101379518904695,5.765594730470211e-05,0.027172551111038848,0.00043772148142755274,0.015066151376436628,0.006551213706765958,0.005644179247689124,0.0009418837823096382,7.121826895896743e-07,0.0029194787361646567,6.369245975215656e-05,0.00504036050189987
4.0223897576961245e-06,0.2698556846154819,3.76,0.0,0.8085677866319837,0.9468563945716937,0.018444243198521955,0.0004902143572893033,0.07404760889838452,0.0012347964740894194,0.03841370074980782,7.583692598487098e-09,1.3997614241175058e-10,0.0006266060371343927,0.00023365251316819882,0.030470711325738666,1.6614468214567812e-05,0.00025046469893024055,5.775224299854768e-05,0.02741918879001257,0.0004385029055662248,0.015275858663374817,0.006625077676269668,0.0057337220152759725,0.0009455810492955272,7.133579709098649e-07,0.002987423688610632,6.490204391337125e-05,0.005133343075315098
4.0570776163063555e-06,0.26988100340977306,3.76,0.0,0.8075976148879218,0.946328924386974,0.018639129626304502,0.0004904212172001521,0.07476214131908497,0.0012338593646405954,0.03849978418752808,7.573000824668498e-09,1.397789127331019e-10,0.0006276341076500518,0.00023324274595155656,0.030724992993400816,1.6580806597049627e-05,0.0002499039403539507,5.784476124846201e-05,0.027665553016142864,0.00043927001190917044,0.015485951859111871,0.0066985522367616415,0.005823276110163402,0.0009491808819013579,7.144869712273961e-07,0.0030561274803240957,6.611508415553816e-05,0.005226997303491316
4.0917654749165865e-06,0.2699063328002657,3.76,0.0,0.8066288371717678,0.9458014387965276,0.018834081248084174,0.0004906216743903233,0.07547716682561126,0.0012329247705898001,0.0385835302272782,7.56233238887891e-09,1.3958237663578578e-10,0.0006286534267512796,0.000232836202956778,0.030978913721185976,1.6547396489753673e-05,0.0002493320730006749,5.793358742703744e-05,0.027911640615835266,0.00044002311247613214,0.015696417161006858,0.006771631015586192,0.005912827634412954,0.0009526850147090849,7.155707355474015e-07,0.003125586051695291,6.733135314627731e-05,0.005321317118698607
4.1264533335268175e-06,0.26993167305857274,3.76,0.0,0.8056614577190578,0.9452739498914755,0.01902909425221877,0.0004908159149273537,0.07619267101086014,0.0012319926745220403,0.038664989375382146,7.551687371285524e-09,1.393859425681415e-10,0.0006296641476085439,0.0002324328199083373,0.031232474373261793,1.6514233338195145e-05,0.0002487496335961787,5.8018805245137286e-05,0.028157448501985476,0.00044076251329571223,0.015907241072824953,0.0068443079293382765,0.006002363020381759,0.0009560951731215901,7.166102968333476e-07,0.003195795277977176,6.855062808137585e-05,0.005416296471734595
4.1611411921370484e-06,0.2699570244400729,3.76,0.0,0.8046954805307309,0.9447464694831227,0.019224164920370178,0.0004910041194369258,0.07690863963128801,0.0012310630591573976,0.038744211187328445,7.541065675069066e-09,1.3918984301524528e-10,0.0006306664214539154,0.00023203253399296027,0.03148567581059895,1.6481312690231245e-05,0.0002481571425237467,5.810049677549606e-05,0.028402973671773177,0.0004414885144912961,0.016118410396678346,0.006916577174315522,0.0060918690268828265,0.0009594130719490109,7.176066646435239e-07,0.0032667509735039664,6.977269067817802e-05,0.005511929333597315
4.192360264886256e-06,0.2699798503944089,3.76,0.0,0.8038273031200158,0.9442717539215466,0.019399774824357414,0.0004911684877450176,0.07755339684115382,0.0012302285121553978,0.038813638096085464,7.531525984126545e-09,1.3901393867759113e-10,0.0006315613691412708,0.00023167487395454173,0.0317132506846129,1.6451887848685243e-05,0.00024761572360624737,5.8171070707407e-05,0.028623702186836165,0.00044213070224629865,0.016308747442945092,0.006981266360892657,0.006172388629473967,0.000962321706968238,7.184672767328646e-07,0.0033312458246011964,7.08747537018392e-05,0.005598552693563368
4.223579337635464e-06,0.2700026857223507,3.76,0.0,0.8029602671991876,0.9437970628167756,0.0195754259129795,0.0004913282333248146,0.07819850868501163,0.0012293959482214754,0.0388813269534321,7.522005080593326e-09,1.3883843212470413e-10,0.0006324497031510387,0.0002313196290714287,0.03194053591261259,1.6422652803715763e-05,0.00024706692856816485,5.82389110877692e-05,0.028844197262234025,0.0004427624853374958,0.01649934460505402,0.0070456170028880116,0.0062528647690766204,0.0009651582246240378,7.192944027798543e-07,0.0033963387480948656,7.197874882981186e-05,0.0056856961653372435
4.254798410384672e-06,0.2700255305833119,3.76,0.0,0.8020943752192797,0.9433224042184251,0.019751115660499648,0.000491483477186182,0.07884396511839455,0.0012285653550295139,0.038947311950374965,7.512503009678904e-09,1.3866294085970182e-10,0.0006333315296239508,0.0002309667564726551,0.03216753211559019,1.639360451412209e-05,0.0002465111041154672,5.830407442257599e-05,0.029064456878145257,0.00044338407057483787,0.016690192860356088,0.0071096254255305635,0.006333288457323868,0.0009679238499197883,7.2008874380911e-07,0.003462026576724672,7.308452633666794e-05,0.005773355399738896
4.28601748313388e-06,0.2700483851264927,3.76,0.0,0.8012296294911836,0.9428477860055665,0.01992684159678111,0.0004916343371715956,0.0794897562034953,0.0012277367203374287,0.039011626680411346,7.503019624340225e-09,1.384879781886792e-10,0.0006342069533985939,0.00023061621417081447,0.03239423991243258,1.636474000053458e-05,0.00024594858706540975,5.836661619430369e-05,0.029284479066301973,0.0004439956610792055,0.016881283368449924,0.007173288121691434,0.006413650911041309,0.0009706197990250198,7.208509776219339e-07,0.003528306109974188,7.419193944909958e-05,0.00586152606333367
4.317236555883087e-06,0.2700712494936209,3.76,0.0,0.8003660321898332,0.9423732158907224,0.020102601305605382,0.0004917809280734653,0.08013587210884382,0.0012269100319863085,0.03907430414797289,7.493554890483657e-09,1.3831352481574802e-10,0.0006350760779985741,0.00023026796104191912,0.03262065991991852,1.633605634396222e-05,0.00024537970460581293,5.842659087598935e-05,0.029504261908834095,0.00044459745633981617,0.017072607467028506,0.007236601747033364,0.006493943549343071,0.0009732472787503687,7.215817673073595e-07,0.003595174116085524,7.530084433303455e-05,0.005950203839155862
4.345333721357375e-06,0.27009183593387864,3.76,0.0,0.7995897782135106,0.9419461501532815,0.020260811964724384,0.0004919093022884418,0.08071764610473571,0.0012261676666087303,0.03912934081719668,7.485052618626965e-09,1.3815660833354272e-10,0.0006358529888315799,0.00022995645716495657,0.03282419237482422,1.6310393321128405e-05,0.0002448625307549688,5.8478417444515646e-05,0.029701860281534764,0.00044513085912211515,0.017244991857710744,0.0072932829190400315,0.0065661403010153,0.0009755544588436331,7.22213140797996e-07,0.0036558557706145205,7.630001767614112e-05,0.0060304438639787045
4.373430886831662e-06,0.2701124305311811,3.76,0.0,0.7988144575155827,0.9415191348821755,0.02041904637784821,0.0004920343886307787,0.08129966830953361,0.0012254268592363723,0.039183100806454214,7.476565409129116e-09,1.3800003740631957e-10,0.0006366249537066385,0.0002296467461042495,0.03302749266489478,1.6284872431268313e-05,0.0002443406835551222,5.852824629542295e-05,0.029899261942482463,0.000445656626821478,0.017417552513324042,0.007349676549563116,0.006638267739489101,0.0009778080144567842,7.228200490969797e-07,0.0037170090485814174,7.73001844891469e-05,0.006111088043606149
4.401528052305949e-06,0.2701330333719115,3.76,0.0,0.7980400714093445,0.9410921753636784,0.020577302891550076,0.0004921562647175444,0.08188193177582373,0.0012246876011742273,0.039235606974984204,7.468093245241879e-09,1.3784375522696729e-10,0.0006373920453330908,0.00022933879961703555,0.033230561235380776,1.6259491667804358e-05,0.00024381438217496598,5.857611508691284e-05,0.03009646559536997,0.00044617489747644177,0.017590283478746076,0.0074057805268145805,0.006710320021518756,0.0009800088047936366,7.234029542145938e-07,0.0037786315339903565,7.83012459803712e-05,0.006192133266848718
4.429625217780236e-06,0.2701536445371379,3.76,0.0,0.7972666211259148,0.940665276781576,0.020735579885028832,0.0004922750063520527,0.08246442962506344,0.001223949883779741,0.03928688181148045,7.45963610115907e-09,1.3768774556213153e-10,0.0006381543355479242,0.00022903258998815563,0.03343339853014904,1.623424906101945e-05,0.00024328383991850224,5.86220608450223e-05,0.030293469974964835,0.0004466858068504819,0.017763178908610816,0.007461592837577613,0.006782291430948252,0.0009821576821789993,7.239623105441492e-07,0.0038407207936679874,7.93031052493103e-05,0.00627357643444827
4.457722383254523e-06,0.2701742641029348,3.76,0.0,0.7964941078160674,0.9402384442189474,0.020893875769402215,0.0004923906875714454,0.08304715504729701,0.0012232136984624182,0.03933694743845401,7.451193946125464e-09,1.375320137358003e-10,0.0006389118953160008,0.00022872809002029608,0.033636004991682636,1.6209142677358497e-05,0.0002427492643453324,5.8666119971569995e-05,0.030490273846583524,0.0004471894884609967,0.017936233065445447,0.007517111565050375,0.0068541763771579976,0.0009842554918859706,7.244985645533721e-07,0.003903274378117976,8.030566727418852e-05,0.006355414459357517
4.513916714203098e-06,0.27021552871602456,3.76,0.0,0.7949518963322642,0.9393849969943502,0.021210518009647943,0.0004926131564040219,0.08421326171141333,0.0012217458899539805,0.039433537757032566,7.434354484276673e-09,1.3722137843084687e-10,0.0006404131030241544,0.00022812411279918158,0.0340405271780555,1.615933102119772e-05,0.00024166881567829949,5.874872087661988e-05,0.030883275275897147,0.00044817569145280255,0.01828279513547866,0.007627261068741471,0.006997665132892512,0.0009883012529253899,7.255035139459811e-07,0.004029764648089175,8.231252879778825e-05,0.006520262795983315
4.570111045151672e-06,0.2702568277213482,3.76,0.0,0.7934134446214851,0.9385318724032717,0.021527217515145337,0.000492824229766429,0.08538019864845488,0.001220284107950128,0.03952554774831611,7.417574617437952e-09,1.3691184432880236e-10,0.0006418962187755122,0.00022752666039186793,0.034444131306694006,1.6110041930163426e-05,0.0002405745860512527,5.882419682687006e-05,0.03127546059808732,0.00044913453072716053,0.01862992588086684,0.007736215555743487,0.0071407440165662086,0.0009921527037376526,7.264212243731593e-07,0.004158082451081339,8.432110743974815e-05,0.006686653833854228
4.6263053761002464e-06,0.2702981615536805,3.76,0.0,0.7918787591655058,0.9376791076496132,0.021843962660112414,0.0004930244405657075,0.08654791381593993,0.0012188282855599278,0.03961314163640236,7.400854098575682e-09,1.3660340582001358e-10,0.0006433617789990822,0.00022693553295251306,0.03484682086768806,1.6061261173452522e-05,0.00023946804041278925,5.889281734699958e-05,0.031666820986325124,0.00045006699636634755,0.018977583112844292,0.007843962963431617,0.007283372668980521,0.0009958163391369412,7.272550008907595e-07,0.004288207680736284,8.633070923930616e-05,0.006854563340167513
