Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401)
0.10302396899375232,0.46999550086663644,3.76,0.0,0.18040130494280981,0.43300112847050265,0.5174153116605494,5.439783071300038e-06,0.13392880048826072,1.7155121158526871e-07,0.00015926860198319106,1.3185704098034795e-11,4.128144920235486e-15,1.3381790903573565e-06,4.8070075109229266e-08,0.034254588272244584,3.918055748239026e-09,1.9585796541331154e-05,7.475312745849141e-06,0.013017723296758968,1.7049119209735678e-06,0.5209478678448022,0.00016974122275841886,0.004701316314788835,0.001969430187959726,2.9276076788300426e-10,0.02684294912458005,4.888548485260197e-06,0.00044521598389781787,0.002290716959237523,4.829963513675332e-08,3.0703732525154805e-08,1.7161952817491175e-11,2.5586245267210142e-05,5.698591162296596e-12,1.2608269219211643e-08,1.661928938955111e-06,0.005620400525574051,5.0142651850927284e-09,1.375832416779561e-09,2.0526191811525474e-15
0.10408108997721607,0.47005136806169284,3.76,0.0,0.17732696836404807,0.4299639518316024,0.5200295877495466,5.465677475406594e-06,0.13503625722697218,1.698472802738029e-07,0.00015832760582620901,1.296163384409425e-11,4.057992868941397e-15,1.3495667270377297e-06,4.741127813211607e-08,0.03453552788543487,3.889609594848926e-09,1.9707535586432188e-05,7.378145874297008e-06,0.012953361776327603,1.7195132192408907e-06,0.5236194736772022,0.00016862447577722624,0.004630439677396189,0.001966654728558307,2.891358016032525e-10,0.027070930715697814,4.854087404920553e-06,0.00044327345461558996,0.0022452768946048586,4.7617096891926335e-08,3.035574969128159e-08,1.696737199916218e-11,2.540677703629965e-05,5.575509345557462e-12,1.2491579991076232e-08,1.6528929668295154e-06,0.005687104132038368,4.988174963955754e-09,1.3585925171828931e-09,2.0288854541754508e-15
0.10503249886233344,0.47010110028206376,3.76,0.0,0.17459334264524304,0.42726103461019654,0.5223556533347093,5.489575699546727e-06,0.13602384562352554,1.6830888149165487e-07,0.00015748394885435168,1.2762145195352604e-11,3.995536845585396e-15,1.3599181835559866e-06,4.682020165225788e-08,0.03478645662326186,3.863650831066556e-09,1.982097979714781e-05,7.291924797343855e-06,0.012894021116817003,1.7328591057317869e-06,0.5259957468045469,0.00016762015859991583,0.004566870103788203,0.0019637499352469653,2.8592091607991637e-10,0.027273804098102036,4.822681206448934e-06,0.00044144662624739705,0.0022046215967723016,4.700663602799193e-08,3.0041110317877184e-08,1.6791435560210418e-11,2.5247060355416226e-05,5.466136603381453e-12,1.2384826785754008e-08,1.6444459457563733e-06,0.0057464789696386204,4.963945664556907e-09,1.3430104302082993e-09,2.007392586269623e-15
0.10598390774745081,0.4701503143121698,3.76,0.0,0.1718908465010804,0.4245867072872824,0.5246566856909658,5.514045778471848e-06,0.13700281375162288,1.6676609020757398e-07,0.00015664322868806676,1.2564703385195494e-11,3.933721651297017e-15,1.3703680477476932e-06,4.623098489403449e-08,0.0350355821921975,3.837366436536772e-09,1.9938138651978724e-05,7.206844481109034e-06,0.012833364147470348,1.7464030285278244e-06,0.5283456564719939,0.0001666171021233436,0.004503524078701281,0.0019604628500818266,2.827502166009943e-10,0.02747448558129801,4.790917511373093e-06,0.00043954682037363325,0.0021642127705065917,4.6399890381474585e-08,2.9725238566570088e-08,1.661480978573874e-11,2.5089033065409758e-05,5.358111009136387e-12,1.2276517146616266e-08,1.6357102589108376e-06,0.005805223875638137,4.9390185457878025e-09,1.3273755237682677e-09,1.985787810487356e-15
0.10693531663256818,0.4701990114435655,3.76,0.0,0.1692191046368692,0.4219406428815971,0.5269330061990605,5.539097538807461e-06,0.1379731854308083,1.6521910992224155e-07,0.00015580531668788204,1.2369295509160633e-11,3.872543245720416e-15,1.380917510595761e-06,4.564373488350031e-08,0.03528291762038574,3.810768541800531e-09,2.005905201825959e-05,7.1228825140163985e-06,0.012771413784207085,1.7601490462267678e-06,0.5306695113489281,0.0001656158128189426,0.004440416051257805,0.0019567966087916605,2.7962285677536825e-10,0.027672972504100567,4.758808632267662e-06,0.00043757540997256886,0.0021240671629233596,4.579694297640968e-08,2.9408270268459494e-08,1.6437570601161546e-11,2.4932675844799834e-05,5.251449439852401e-12,1.2166731172234733e-08,1.626694855262346e-06,0.005863333329247378,4.9134041158858346e-09,1.311696946201653e-09,1.964083781402503e-15
0.10788672551768555,0.4702471930813352,3.76,0.0,0.1665777482258622,0.4193225193289366,0.5291849300010982,5.564741310678513e-06,0.1389349866832009,1.6366814298003826e-07,0.00015497008411584484,1.217590858682463e-11,3.811997564734141e-15,1.3915678144549004e-06,4.505855428327274e-08,0.03552847653768551,3.783869089828859e-09,2.0183762291292656e-05,7.040016874764456e-06,0.012708192281998315,1.7741014191183428e-06,0.5329676147213029,0.00016461677873107715,0.004377559824787705,0.0019527544180864183,2.7653800541447e-10,0.027869262801181433,4.726366567510603e-06,0.0004355337529852828,0.00208420059679036,4.519787086801946e-08,2.909033671087717e-08,1.6259791391280905e-11,2.477796966265745e-05,5.14616655386704e-12,1.2055546893121906e-08,1.617408530143595e-06,0.005920802220351324,4.887112859320733e-09,1.2959834935534632e-09,1.9422926828061693e-15
0.10883813440280292,0.4702948607426443,3.76,0.0,0.16396641481020588,0.4167320194255897,0.5314127660983993,5.590987681915917e-06,0.1398882456485804,1.6211339060996587e-07,0.00015413740205251305,1.1984529572073965e-11,3.7520805236533426e-15,1.4023201260535762e-06,4.447554152163761e-08,0.035772273162928525,3.7566798289864665e-09,2.0312314245883653e-05,6.958225936130609e-06,0.01264372125675551,1.7882643926834128e-06,0.5352402645652059,0.00016362047038105868,0.004314968577976967,0.0019483395533390691,2.7349484585647633e-10,0.028063354970120174,4.693602975044048e-06,0.0004334231921983063,0.0020446279977970544,4.460274525448554e-08,2.877156473554176e-08,1.608154305560464e-11,2.4624895775262445e-05,5.042274909575326e-12,1.1943040508116999e-08,1.6078599531121086e-06,0.005977625837483363,4.860155247447698e-09,1.2802436336579088e-09,1.9204262590655937e-15
0.10969440239940856,0.470337323526219,3.76,0.0,0.16164158988030972,0.4144239294359439,0.5333974741163509,5.6151336483324985e-06,0.14073889996098118,1.6071104241100213e-07,0.00015339006124511891,1.1813994389842747e-11,3.698689282988531e-15,1.4120853913835736e-06,4.3952761549296866e-08,0.03599019558253647,3.731971259121175e-09,2.0431333801195328e-05,6.8855153909307305e-06,0.01258464635982169,1.801194712374176e-06,0.5372641287149096,0.00016272649824045535,0.004258873418600229,0.0019440502993137365,2.707909854630383e-10,0.02823615770944575,4.663850205278216e-06,0.0004314658720822909,0.002009275635277695,4.4070560788551784e-08,2.8484054441787874e-08,1.592077509065508e-11,2.4488509625733764e-05,4.949970704179448e-12,1.184071568261739e-08,1.5990490613850322e-06,0.006028211801519409,4.835332326906349e-09,1.2660618989029309e-09,1.9006914206904094e-15
0.1105506703960142,0.47037937255407586,3.76,0.0,0.15934053960599986,0.41213773704952195,0.5353631332966906,5.639784931693713e-06,0.1415826827922245,1.5930593536946692e-07,0.00015264458565642368,1.1645065411162207e-11,3.645800915621936e-15,1.4219351404754422e-06,4.343187992305206e-08,0.03620671369999444,3.70704560400011e-09,2.055353774727399e-05,6.813642889058922e-06,0.012524591260654496,1.814302479162584e-06,0.5392678225195463,0.00016183541953780823,0.004203011847362623,0.001939464365302025,2.681196702752613e-10,0.028407178810936604,4.633854234354207e-06,0.00042945477240841025,0.001974182444275653,4.3541670366033775e-08,2.8196050716219263e-08,1.5759730923782298e-11,2.43534174161301e-05,4.8588083416623775e-12,1.1737432650529974e-08,1.5900387547491272e-06,0.006078268693263867,4.809985758644123e-09,1.251871044186191e-09,1.88091264689731e-15
0.11140693839261984,0.4704210091428696,3.76,0.0,0.15706301260354474,0.40987322090233164,0.537309956520363,5.66495008462778e-06,0.14241961873371167,1.5789821401739222e-07,0.00015190088007849313,1.1477733022394613e-11,3.593412411575957e-15,1.431870212421975e-06,4.2912960074295175e-08,0.0364218390571096,3.6819110425546094e-09,2.0678962976078504e-05,6.742593433005118e-06,0.012463570475464975,1.8275910074030051e-06,0.5412515524571003,0.00016094754179603158,0.0041473922540019885,0.0019345842715852509,2.654803341716434e-10,0.028576418222629168,4.603622907911997e-06,0.00042739084070666,0.001939357549670871,4.301611478209119e-08,2.7907637276876132e-08,1.5598457348820947e-11,2.421960606594647e-05,4.7687930031666385e-12,1.1633242955407357e-08,1.5808350584361225e-06,0.006127793859368165,4.7841231592702905e-09,1.2376765625650798e-09,1.861097596461234e-15
0.11217757958956491,0.4704581305749318,3.76,0.0,0.1550331461077827,0.4078535090586717,0.53904616556334,5.688045249391504e-06,0.14316702827576627,1.5662914852824948e-07,0.00015123297901782634,1.132849099336565e-11,3.5466876477420317e-15,1.4408853895566672e-06,4.244765996462849e-08,0.036614270896093454,3.6591179818047213e-09,2.0794631161411006e-05,6.679340414584172e-06,0.012407837810527518,1.839707954914051e-06,0.5430200082816419,0.0001601514340807069,0.00409754815455681,0.001929942795079088,2.6313181269030175e-10,0.028727210540335526,4.5762197965721535e-06,0.00042548890615658853,0.0019082516587870192,4.254599705867009e-08,2.7647781956034537e-08,1.545315248129582e-11,2.4100260320005565e-05,4.6887632725432556e-12,1.1538738585059862e-08,1.5723912888408487e-06,0.006171909878032191,4.760411922724793e-09,1.224902797954244e-09,1.8432391498872916e-15
0.11294822078650998,0.4704949200916344,3.76,0.0,0.15302195529645946,0.40585102104694243,0.5407674367098964,5.711570452606287e-06,0.14390893229799784,1.553581864828555e-07,0.0001505663635038084,1.1180527359664668e-11,3.5003631260963638e-15,1.4499710171864191e-06,4.1984041077813685e-08,0.036805593152138015,3.6361680349806377e-09,2.0912967912044882e-05,6.616731478681476e-06,0.01235134447816512,1.8519766576323969e-06,0.5447726038259926,0.0001593583684343481,0.004047912176242292,0.0019250670132021177,2.608083422634024e-10,0.02887656024348621,4.548637683941065e-06,0.0004235456143824404,0.0018773759831563212,4.20786361942682e-08,2.7387717871108386e-08,1.530773060068566e-11,2.3981932338592048e-05,4.609668106385314e-12,1.1443576115846255e-08,1.5637999029294213e-06,0.006215591627299151,4.736294405272804e-09,1.2121340756269263e-09,1.825362482467394e-15
0.11359367454348024,0.47052547867446326,3.76,0.0,0.151351717867001,0.40418697007893406,0.5421977068178041,5.731609974593909e-06,0.14452609524418308,1.5429230322629237e-07,0.00015000897513470395,1.1057578429752862e-11,3.46187022044166e-15,1.457635371679416e-06,4.1597058935306304e-08,0.036964988706199055,3.6168296501946113e-09,2.1014156567954174e-05,6.564781130293275e-06,0.012303450071747839,1.862371002851427e-06,0.5462283973320218,0.00015869662144280395,0.004006503437553588,0.0019208043710623817,2.5888130010810603e-10,0.02900053896540139,4.5254023001334765e-06,0.0004218866650525973,0.0018516971720054624,4.168933464056383e-08,2.716978006356333e-08,1.5185864546480292e-11,2.3883602765151348e-05,4.544141917747615e-12,1.1363391509875094e-08,1.5564936123215472e-06,0.006251842208110416,4.715786076868815e-09,1.2014460723149012e-09,1.8103794524023214e-15
0.1142391283004505,0.47055580583386175,3.76,0.0,0.14969435687222715,0.40253480267993685,0.5436176867846149,5.751959987224914e-06,0.14513942264288412,1.5322522351123146e-07,0.00014945239774402506,1.0935517205000317e-11,3.423655238927091e-15,1.4653498878797117e-06,4.121130852838657e-08,0.037123617799020785,3.5973885454595676e-09,2.111725594480354e-05,6.513269195093039e-06,0.012255034639393899,1.8728750695205595e-06,0.5476732490651285,0.0001580372658153314,0.003965247527269345,0.0019163798451768688,2.569713249821966e-10,0.02912350646526289,4.502048127414462e-06,0.00042019956503060716,0.001826186907659633,4.130199593395899e-08,2.6951766799030482e-08,1.5063956086619236e-11,2.3785975397529097e-05,4.479272945982006e-12,1.1282790034803325e-08,1.5490891502807647e-06,0.006287786336874411,4.6949999110990706e-09,1.1907661651582264e-09,1.7953900425759663e-15
0.11488458205742075,0.47058590223964153,3.76,0.0,0.14804977195375352,0.40089442973465017,0.545027460744089,5.7726247694816254e-06,0.14574892715294926,1.521570080929277e-07,0.00014889658927789325,1.0814339540728508e-11,3.385716883880138e-15,1.473114980336426e-06,4.082681255668513e-08,0.03728148603611084,3.577848010084304e-09,2.1222284292164406e-05,6.462189668438766e-06,0.012206103743906812,1.8834905245519256e-06,0.5491072413057955,0.0001573804134477139,0.003924147388420152,0.0019117945842724688,2.550781907507276e-10,0.02924546321647786,4.478578163645203e-06,0.00041848470179625436,0.0018008481567161076,4.091663181010009e-08,2.673370920731715e-08,1.49420226200418e-11,2.368904496985927e-05,4.415061407893124e-12,1.1201791176369736e-08,1.5415888764375445e-06,0.00632342329798515,4.6739391394642144e-09,1.180096314774126e-09,1.780397003945708e-15
0.115530035814391,0.47061576858288273,3.76,0.0,0.14641786395215592,0.39926576307172734,0.5464271116739692,5.793608677577491e-06,0.14635462175831146,1.510877175508139e-07,0.00014834150818221988,1.0694041290187157e-11,3.3480538569847205e-15,1.4809309975391354e-06,4.044359300083356e-08,0.03743859913124223,3.558211298282543e-09,2.1329260545018854e-05,6.411536622133353e-06,0.01215666284745184,1.894218966476258e-06,0.5505304553189861,0.0001567261731219541,0.0038832058624654305,0.001907049747483326,2.5320167373150874e-10,0.029366409761027654,4.454995353964343e-06,0.00041674245993540926,0.0017756837388315091,4.053325313431194e-08,2.6515637643562052e-08,1.482008111259409e-11,2.359280627205447e-05,4.351507240645707e-12,1.1120414392282762e-08,1.5339951592741464e-06,0.006358752441766282,4.652607022045836e-09,1.169438437002394e-09,1.7654030445298132e-15
0.11611094419566423,0.47064245216924183,3.76,0.0,0.14495990451654533,0.3978098998285136,0.5476782099785955,5.812770641259126e-06,0.1468965004207166,1.5012448677658703e-07,0.00014784252234619594,1.0586521337241218e-11,3.314391465635864e-15,1.4880092114669274e-06,4.009980435841049e-08,0.03757936007924191,3.5404586859210096e-09,2.1427220511145242e-05,6.366308671112874e-06,0.012111734425769183,1.903972439836381e-06,0.5518021989005771,0.0001561396775702278,0.0038464963716416853,0.0019026439233166394,2.5152683296118764e-10,0.02947439842472159,4.433676714822131e-06,0.00041515134908118377,0.001753187031979819,4.0189918085258966e-08,2.631938578475007e-08,1.4710340571432025e-11,2.3506778611577117e-05,4.294870262335342e-12,1.1046867939002228e-08,1.5270828619722864e-06,0.006390285002535236,4.633178826431804e-09,1.1598581265130085e-09,1.7519098676088675e-15
0.11669185257693745,0.47066895049890983,3.76,0.0,0.14351206340329972,0.39636338505345775,0.5489212337992971,5.83219792296224e-06,0.14743531373626556,1.491604780198094e-07,0.0001473440606615155,1.047970732986134e-11,3.280950092699895e-15,1.4951292182885007e-06,3.975708195134706e-08,0.037719518392554434,3.522633100022214e-09,2.152678814898262e-05,6.3214171883471025e-06,0.01206640109573527,1.913819932921685e-06,0.5530653349576136,0.00015555545829001348,0.0038099195120784553,0.0018981106491918515,2.4986511340973647e-10,0.029581569795767364,4.412271054531243e-06,0.00041353864693581224,0.0017308355581314532,3.984820600323475e-08,2.612316772395927e-08,1.460061873260691e-11,2.3421303356587366e-05,4.238765025742628e-12,1.0973044187158318e-08,1.5200984254264243e-06,0.006421567373723121,4.613535850967161e-09,1.150290326531192e-09,1.7384199109488638e-15
0.11727276095821068,0.4706952641050789,3.76,0.0,0.14207427076996237,0.3949261564042542,0.5501562412686257,5.851893967827933e-06,0.14797107180918595,1.4819573508480227e-07,0.00014684609240830446,1.0373596246512129e-11,3.2477287921544275e-15,1.5022912967639947e-06,3.941544039896942e-08,0.037859078457348865,3.504736844599554e-09,2.162797823640741e-05,6.2768579866933564e-06,0.012020666641874789,1.923762725511334e-06,0.5543199206565534,0.0001549735881729094,0.0037734771534885508,0.0018934507908236991,2.4821635729894993e-10,0.029687924395911922,4.390780404784695e-06,0.000411904627633824,0.001708631081132196,3.950812308781772e-08,2.592700409344231e-08,1.4490927127278784e-11,2.3336376823248313e-05,4.183190908803723e-12,1.0898956458582895e-08,1.5130434945497887e-06,0.0064525992131573935,4.5936804566774e-09,1.1407363068038895e-09,1.7249349738774767e-15
0.11785366933948391,0.4707213935314455,3.76,0.0,0.14064645753162772,0.3934981521411219,0.5513832897880064,5.871862177196606e-06,0.1485037849351759,1.4723030170521717e-07,0.0001463485865403899,1.0268185069244748e-11,3.214726619114632e-15,1.5094956478012077e-06,3.9074893905493884e-08,0.03799804472857142,3.4867721987635766e-09,2.1730805713179836e-05,6.232626913509829e-06,0.011974534789735971,1.9338019573262206e-06,0.5555660125187608,0.0001543941382779178,0.0037371711045428805,0.0018886652201428433,2.4658040765004534e-10,0.029793462782076636,4.3692067410203985e-06,0.0004102495635096568,0.0016865752766842131,3.916967489726672e-08,2.5730915056260375e-08,1.4381277024677507e-11,2.3251995363326543e-05,4.128147137172694e-12,1.0824618086238828e-08,1.505919740975641e-06,0.0064833802185321875,4.573615056741746e-09,1.1311973218744854e-09,1.7114568308957107e-15
0.11843457772075713,0.47074733933009577,3.76,0.0,0.13922855535649506,0.39207931112496514,0.552602436031631,5.8921060112133665e-06,0.14903346359591135,1.462642214987108e-07,0.0001458515116846217,1.0163470781448777e-11,3.181942629096972e-15,1.5167425376203297e-06,3.873545627103718e-08,0.03813642172923021,3.468741420120326e-09,2.1835285725413446e-05,6.188719864669429e-06,0.011928009207893414,1.943938890625144e-06,0.5568036664236279,0.0001538171775285139,0.003701003114204879,0.0018837548150901697,2.4495710979952047e-10,0.02989818554426803,4.347552005825888e-06,0.0004085737250842228,0.0016646697341628697,3.8832866558827384e-08,2.5534920353758186e-08,1.4271679458074934e-11,2.3168155364083438e-05,4.073632758539673e-12,1.0750041721720829e-08,1.4987287531925174e-06,0.006513910126661939,4.55334201084364e-09,1.1216745661059567e-09,1.6979871748437161e-15
0.11895739526390305,0.4707705340109305,3.76,0.0,0.13796086148264441,0.3908101387353474,0.5536929574657901,5.910564191603735e-06,0.14950758873190095,1.4539423222437197e-07,0.00014540448713402875,1.0069821271000811e-11,3.1526228043601926e-15,1.5233013635483501e-06,3.843092154280907e-08,0.0382604609964635,3.452459030351847e-09,2.1930743628187136e-05,6.1494772034829305e-06,0.011885802532296902,1.9531468297066956e-06,0.5579103861552402,0.00015330009643112528,0.0036685713613441905,0.001879229447385428,2.4350683268689213e-10,0.029991739183880553,4.327995021556012e-06,0.00040704793042611924,0.001645084465800469,3.853114503424834e-08,2.5358621744996547e-08,1.417309549001652e-11,2.309315935609296e-05,4.0250215307589565e-12,1.0682729828381381e-08,1.4922006683877727e-06,0.006541172169067258,4.534920665941201e-09,1.1131189147519763e-09,1.6858730914770602e-15
0.11948021280704896,0.47079358082319195,3.76,0.0,0.13670109205516487,0.38954829580095873,0.554777163686004,5.9292512616892835e-06,0.14997927248027348,1.4452378593428286e-07,0.0001449577637777648,9.976731605127514e-12,3.1234782564195966e-15,1.5298950385204547e-06,3.812730531379476e-08,0.038384030065715107,3.4361265064422186e-09,2.2027564430275184e-05,6.110490783719799e-06,0.011843282458960849,1.9624359044535034e-06,0.5590103557307955,0.00015278513348846123,0.003636253998830025,0.001874604327687227,2.420665690739331e-10,0.03008463314157668,4.30837529706478e-06,0.00040550572057305686,0.0016256231708274358,3.8230758667063614e-08,2.51824289446604e-08,1.4074570505627516e-11,2.3018596449143316e-05,3.976837316268737e-12,1.0615244458227992e-08,1.4856205550272782e-06,0.006568230501712856,4.5163347857927285e-09,1.1045781776233495e-09,1.6737684034126011e-15
0.12000303035019487,0.47081648018670685,3.76,0.0,0.13544919879446873,0.3882937389811033,0.5558550945248867,5.94816994043801e-06,0.15044852284775667,1.436529142240286e-07,0.00014451131837251281,9.884199591190643e-12,3.0945082987676188e-15,1.5365237484547068e-06,3.782461681078618e-08,0.03850713237427114,3.419745453529662e-09,2.212575983848e-05,6.071757684879295e-06,0.01180045155021973,1.9718070807983397e-06,0.5601036145736084,0.00015227233509481613,0.0036040521829403616,0.0018698801077633924,2.4063620886284765e-10,0.03017686790566509,4.288694172165166e-06,0.0004039472888340584,0.0016062868373090807,3.7931710139055273e-08,2.5006355444576955e-08,1.397611204512491e-11,2.2944464082211888e-05,3.92907910845379e-12,1.0547594442966435e-08,1.4789895410697028e-06,0.006595085010432657,4.497586098134667e-09,1.0960531591217194e-09,1.6616742425357883e-15
0.12052584789334078,0.4708392325277001,3.76,0.0,0.1342051338983194,0.3870464253196682,0.556926789353177,5.96732303488193e-06,0.15091534795053413,1.4278164863456178e-07,0.0001440651278397376,9.792223039478143e-12,3.0657122458326504e-15,1.5431876864996217e-06,3.7522865008679545e-08,0.0386297714031746,3.403317465067715e-09,2.2225341821844062e-05,6.033275023436328e-06,0.011757312335072061,1.9812613607878736e-06,0.5611902016971803,0.00015176174633370603,0.003571967033949807,0.001865057442835506,2.392156434063989e-10,0.030268443980007137,4.268952973832153e-06,0.00040237282732672857,0.00158707640176345,3.763400192353341e-08,2.4830414466714172e-08,1.3877727497725513e-11,2.287075971700127e-05,3.881745813588827e-12,1.0479788478466694e-08,1.472308733355152e-06,0.006621735604645691,4.478676326393397e-09,1.0875446353056515e-09,1.6495917195269151e-15
0.1210486654364867,0.47086183827687705,3.76,0.0,0.13296885003779324,0.38580631224276557,0.5579922870833799,5.986713370893419e-06,0.15137975601144124,1.4191002066213042e-07,0.00014361916908492046,9.700799763793843e-12,3.0370894131347636e-15,1.5498870252173707e-06,3.722205863939484e-08,0.038751950677040514,3.386844120883071e-09,2.2326322587624506e-05,5.995039942569504e-06,0.011713867310225928,1.9907997095105713e-06,0.5622701557080994,0.00015125341114404078,0.003539999636878485,0.0018601369915440592,2.3780476493843494e-10,0.030359361882606913,4.24915300306131e-06,0.0004007825270389532,0.0015679927502158292,3.733763617200253e-08,2.465461896190192e-08,1.3779424101178379e-11,2.2797480837799917e-05,3.834836253257285e-12,1.0411835173076849e-08,1.4655792380166544e-06,0.00664818221691068,4.459607210850481e-09,1.0790533674401877e-09,1.6375219213617144e-15
0.1215714829796326,0.4708842978700197,3.76,0.0,0.13174030035366782,0.38457335755668104,0.5590516261730579,6.006343832685561e-06,0.15184175535704122,1.4103806174294917e-07,0.0001431734187550712,9.609927581001564e-12,3.008639117152787e-15,1.5566219425581642e-06,3.6922206193081654e-08,0.03887367376383396,3.370326988638299e-09,2.242871452174328e-05,5.95704960567474e-06,0.011670118941170964,2.000423122836834e-06,0.5633435148087197,0.00015074737229731219,0.003508151042255916,0.0018551194158888218,2.3640346650039113e-10,0.03044962214423599,4.229295536177597e-06,0.0003991765778010206,0.0015490367193409906,3.704261474122914e-08,2.4478981620327217e-08,1.3681208947450991e-11,2.2724624951360906e-05,3.788349161172264e-12,1.0343742953992045e-08,1.4588021433834467e-06,0.0066744248024805716,4.440380486317398e-09,1.070580093491421e-09,1.6254658995496065e-15
0.12209430052277852,0.47090661174770043,3.76,0.0,0.1305194384526562,0.3833475194457804,0.56010484462817,6.0262173832544615e-06,0.15230135441487314,1.4016580326023977e-07,0.00014272785343429805,9.519604311441216e-12,2.9803606754565253e-15,1.563392622465653e-06,3.662331592074177e-08,0.03899494427475912,3.353767624428521e-09,2.253253022771338e-05,5.919301201087228e-06,0.011626069663087888,2.010132630095792e-06,0.5644103167995893,0.0001502436713762493,0.0034764222668182375,0.0018500053811076208,2.3501164211997433e-10,0.030539225306983827,4.2093818302665395e-06,0.0003975551682462945,0.0015302090976679111,3.674893922208654e-08,2.430351487406142e-08,1.3583088984130728e-11,2.2652189586778266e-05,3.742283188317166e-12,1.0275520094147697e-08,1.4519785198813015e-06,0.00670046333883465,4.42099788357079e-09,1.062125528502748e-09,1.6134246747292876e-15
0.12280499697769715,0.47093671143580546,3.76,0.0,0.12887209526625482,0.3816925038652551,0.5615267983329122,6.05362788017576e-06,0.1529222804927994,1.3897966719253202e-07,0.00014212242489962672,9.397698945209163e-12,2.9421945000797355e-15,1.5726540637860217e-06,3.6218574213926064e-08,0.039159075185893906,3.3311925591573484e-09,2.267595918542608e-05,5.868370549601908e-06,0.011565712680069685,2.0234712207061802e-06,0.5658500351910632,0.00014956278281973596,0.0034334853913755487,0.001842900092771915,2.3313465787836866e-10,0.03065997538915023,4.182223991582811e-06,0.00039532663574604456,0.0015048228527192685,3.6351889538201526e-08,2.4065288061349127e-08,1.3449873626863407e-11,2.2554393918737508e-05,3.680335756995281e-12,1.0182585902456547e-08,1.442630060791465e-06,0.006735531831049424,4.3944031330758315e-09,1.0506639935598613e-09,1.59708184927927e-15
0.12351569343261577,0.47096654381805697,3.76,0.0,0.1272387591611381,0.3800504591777723,0.5629376043555401,6.081500828204902e-06,0.15353880864848204,1.3779311406272365e-07,0.0001415172353699054,9.276798419328354e-12,2.904342921002689e-15,1.5819823399693852e-06,3.5815644738092176e-08,0.03932238586680807,3.3085461496449022e-09,2.282207552841352e-05,5.817874871636333e-06,0.01150481006386295,2.0369733767794373e-06,0.5672777988250696,0.00014888638719488513,0.0033907741135881615,0.0018356194853301653,2.3127472466949704e-10,0.030779513679237175,4.154967540621111e-06,0.0003930703490426984,0.0014796769805071972,3.5957331790857847e-08,2.3827428810097255e-08,1.331686340943662e-11,2.245736470701598e-05,3.619160047489239e-12,1.0089445433889892e-08,1.4332002125922757e-06,0.006770223332240293,4.367527925523276e-09,1.039240004883715e-09,1.58077062759538e-15
0.1242263898875344,0.4709961100391028,3.76,0.0,0.12561931767574414,0.37842128367117656,0.5643373542083242,6.109844180139672e-06,0.15415096089435812,1.3660622229333737e-07,0.00014091222491357123,9.156897296637854e-12,2.8668042359030753e-15,1.5913778974309874e-06,3.541454622354555e-08,0.03948488577021015,3.2858322024092383e-09,2.2970912730129373e-05,5.767807308666056e-06,0.011443367682792506,2.050641801074826e-06,0.5686936991271951,0.00014821457878485888,0.0033482907010804757,0.0018281652568713138,2.294315839682678e-10,0.030897841612031893,4.127615438361385e-06,0.00039078677223352583,0.0014547730547835975,3.556526761519549e-08,2.3589966160699776e-08,1.3184074560211145e-11,2.236109594139336e-05,3.558752002727805e-12,9.99611821252159e-09,1.4236915445711802e-06,0.006804537974812976,4.3403766193451725e-09,1.0278551796458129e-09,1.5644933203541839e-15
0.12493708634245303,0.4710254112596312,3.76,0.0,0.12401365988486222,0.3768048768949656,0.5657261379090691,6.138666101407884e-06,0.15475875954455953,1.3541907017819966e-07,0.0001403073332420796,9.037990157124082e-12,2.8295767478307366e-15,1.6008411721259714e-06,3.501529667222715e-08,0.0396465844946896,3.263054486897838e-09,2.312250499085799e-05,5.718161077574684e-06,0.011381391318125855,2.064479229614166e-06,0.5700978261877594,0.0001475474480846829,0.0033060373172051224,0.0018205391153041151,2.276049800470173e-10,0.03101496063877881,4.10017057356778e-06,0.0003884763657785729,0.0014301125018723816,3.5175697789650366e-08,2.33529283487064e-08,1.3051522857521117e-11,2.2265581686201046e-05,3.4991073364954236e-12,9.902623329140832e-09,1.414106583777585e-06,0.0068384759602221,4.312953581753921e-09,1.0165110703362595e-09,1.5482521527116296e-15
