Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54)
3.675258779999999e-08,0.14419021185642858,3.76,0.0,0.5264274629814751,0.99999999993506,2.641075152711761e-15,9.228378129387647e-14,1.427838215146336e-10,1.3652956537280244e-10,5.2408121919071264e-11,7.973835184134376e-16,5.65427372922753e-18,5.894326200655573e-12,5.838770335806994e-12,1.922286217499435e-13,4.202615099276268e-14,5.552634235383794e-11,3.21453202958028e-12,6.960175338849348e-14,9.653991116723548e-14,7.069921172671302e-14,7.225090579526446e-14,1.730110886262452e-21,8.780386388219788e-22,1.2802915811803015e-16,3.853801532108496e-19,5.532213710567947e-26,6.230549747925836e-15,4.732425440566499e-23
4.052746139999999e-08,0.14419021185681105,3.76,0.0,0.5264274629610495,0.9999999999273499,3.59808641045989e-15,1.145118499319326e-13,1.5748839737457557e-10,1.4988324679925373e-10,5.7492157872374644e-11,9.67194371086605e-16,6.212622589236052e-18,7.12924242043108e-12,7.0553315450631955e-12,2.564306758312547e-13,5.1611060144901163e-14,6.124103844024283e-11,3.890581072570411e-12,9.146697291442159e-14,1.19898390348165e-13,8.567928992626715e-14,8.759430225014655e-14,2.299937967303234e-21,1.285895064006038e-21,1.4170720063196838e-16,5.153600996728975e-19,7.379270315677624e-26,6.87049237578591e-15,6.29119086379507e-23
4.4302334999999986e-08,0.14419021185719208,3.76,0.0,0.5264274629406076,0.999999999919452,4.7742410009852674e-15,1.3955553844035644e-13,1.7220470856150818e-10,1.6311660253571604e-10,6.25299183692702e-11,1.1527891202792314e-15,6.76656367893298e-18,8.473937589478953e-12,8.378120329536964e-12,3.3329081610996584e-13,6.211875377096613e-14,6.695904134306755e-11,4.6277446486539474e-12,1.175411491854664e-13,1.4624405403014214e-13,1.0204351018958945e-13,1.0436192089440325e-13,2.9793863490058328e-21,1.8190709542578558e-21,1.552498879890434e-16,6.714826916746318e-19,9.591065976972189e-26,7.510435050161301e-15,8.149849097446098e-23
5.185208219999999e-08,0.14419021185795008,3.76,0.0,0.5264274628996692,0.9999999999030988,7.891330622401358e-15,1.9850604028417694e-13,2.0167678307860463e-10,1.8922666220042266e-10,7.247541842530645e-11,1.570742076126198e-15,7.861380612405742e-18,1.1485324365030803e-11,1.1333934880995459e-11,5.291576210685405e-13,8.582860710398107e-14,7.840607908324896e-11,6.282454329663358e-12,1.8373111991605883e-13,2.0835575709574596e-13,1.388777608263814e-13,1.4211861918254426e-13,4.701160191343056e-21,3.3515092226157855e-21,1.8196748178534715e-16,1.0713685236457631e-18,1.5231496546277479e-25,8.790320537028576e-15,1.285990778254105e-22
5.857619308739688e-08,0.14419021185862088,3.76,0.0,0.5264274628631392,0.9999999998879154,1.167764025134359e-14,2.615027506052063e-13,2.279756610988824e-10,2.1208672195567927e-10,8.119877776524499e-11,1.9947013164626984e-15,8.822011706164284e-18,1.45191335245349e-11,1.4303617609917231e-11,7.56385184551406e-13,1.0987252175515516e-13,8.861512225364517e-11,7.954926620338788e-12,2.6030775607977063e-13,2.748504996617007e-13,1.7623444917507572e-13,1.8041709146775857e-13,6.6864129616377184e-21,5.371529800787168e-21,2.0540418792297815e-16,1.5381654702836437e-18,2.1783415318750943e-25,9.930238585445619e-15,1.829082899733093e-22
6.530030397479377e-08,0.14419021185928774,3.76,0.0,0.5264274628265365,0.9999999998721573,1.659053818818266e-14,3.349558258327403e-13,2.543273802307127e-10,2.3458118185109446e-10,8.980738046018009e-11,2.466540612315293e-15,9.76924750088065e-18,1.7873940938735297e-11,1.7579028398250875e-11,1.0391092158906078e-12,1.365719069397655e-13,9.88387643443681e-11,9.810784380204778e-12,3.5546620917468757e-13,3.5250649060945323e-13,2.1782029138020759e-13,2.230429097942749e-13,9.144137061235339e-21,8.1666593440444e-21,2.2852664987931054e-16,2.122394174713026e-18,2.99491318509187e-25,1.1070156776636055e-14,2.5014351715625684e-22
7.202441486219066e-08,0.14419021185995093,3.76,0.0,0.5264274627898532,0.9999999998558311,2.2807173846780607e-14,4.19388773038794e-13,2.8073736392361376e-10,2.567158863338561e-10,9.831216840962711e-11,2.9854651670902835e-15,1.0703301260730019e-17,2.153999025372566e-11,2.1149064461804614e-11,1.3826580249868208e-12,1.6583163530860206e-13,1.0907844848060725e-10,1.1846622433979643e-11,4.710433518577563e-13,4.419061780423597e-13,2.6358503376785155e-13,2.6992688338366454e-13,1.2117798335520139e-20,1.1901587215103288e-20,2.513516036303521e-16,2.836503064927156e-18,3.9892426726814486e-25,1.2210075109251898e-14,3.314940735589837e-22
7.874852574958755e-08,0.14419021186061065,3.76,0.0,0.5264274627530824,0.9999999998389443,3.051312952661563e-14,5.153023770618033e-13,3.072108358938575e-10,2.784965832486054e-10,1.0672357377207395e-10,3.550693337519351e-15,1.1624382419331227e-17,2.5507744667018588e-11,2.5002916593431305e-11,1.7921617906478531e-12,1.975581814490801e-13,1.1933557281878227e-10,1.405929405823862e-11,6.088188183822945e-13,5.436089257256512e-13,3.1348359576700687e-13,3.210009651092866e-13,1.564969184753705e-20,1.6752692998336028e-20,2.7390912655229225e-16,3.6927347683375524e-18,5.177453603725762e-25,1.3349993582178191e-14,4.281172406607889e-22
9.219674752438133e-08,0.14419021186192027,3.76,0.0,0.5264274626792501,0.9999999998035141,5.117481554531464e-14,7.434696220170792e-13,3.603682211209001e-10,3.210185124395608e-10,1.233056565949654e-10,4.816992955115746e-15,1.3428449269092384e-17,3.431121865437109e-11,3.3520167654078714e-11,2.8286476102661926e-12,2.680487383561916e-13,1.399075285918274e-10,1.900370669203724e-11,9.578208811348884e-13,7.86054814748721e-13,4.2552523311718896e-13,4.3545239434152183e-13,2.4553679970005494e-20,3.056112894347694e-20,3.183424373106799e-16,5.879613986394491e-18,8.199209286483986e-25,1.5629830945597373e-14,6.717099148853183e-22
9.999999999999998e-08,0.14419021186308856,3.76,0.0,0.5264274626362148,0.999999999781959,6.689513220380988e-14,8.992130669583964e-13,3.9135321027603635e-10,3.4507024918942603e-10,1.328036900391468e-10,5.632885204252714e-15,1.4452473441986204e-17,3.9927015173030914e-11,3.8931378263993926e-11,3.574866665537451e-12,3.13029454428511e-13,1.5188284780234663e-10,2.2183463819969957e-11,1.2094094700409887e-12,9.518814032006817e-13,4.97937178172518e-13,5.092167121376606e-13,3.094793370441766e-20,4.1598922679231174e-20,3.4377900919440397e-16,7.468453476515607e-18,1.038701242878765e-24,1.6952693570980525e-14,8.4664404211683275e-22
1.0430014712169572e-07,0.14419021186308856,3.76,0.0,0.5264274626124336,0.999999999769772,7.688577609819482e-14,9.926745733352347e-13,4.0847561067173177e-10,3.5813339565148855e-10,1.3800531837876124e-10,6.107425927061531e-15,1.5009779470022492e-17,4.317464446222026e-11,4.2053438947212527e-11,4.034772290811902e-12,3.3903542666470166e-13,1.584951080412326e-10,2.403161522707124e-11,1.364609136959786e-12,1.051505765525079e-12,5.401438385096702e-13,5.521276245420564e-13,3.4885824678089115e-20,4.8787850288626046e-20,3.577068236689103e-16,8.452828250299341e-18,1.1740314596767101e-24,1.768168504584399e-14,9.543775527288898e-22
1.1640354671901012e-07,0.14419021186424802,3.76,0.0,0.526427462545231,0.9999999997343076,1.1065736928360523e-13,1.2859064707029035e-12,4.5686156086878747e-10,3.941866527319132e-10,1.5254379523057029e-10,7.536275519264864e-15,1.6552190526274886e-17,5.287647529973535e-11,5.135042775196688e-11,5.5261011467423486e-12,4.166662714618533e-13,1.7715904915160013e-10,2.959385024208602e-11,1.8685927725695558e-12,1.3645484222674403e-12,6.676638875753857e-13,6.813682710498413e-13,4.7655343132042816e-20,7.383433329075375e-20,3.966097306628973e-16,1.1668327778014416e-17,1.6153803664438011e-24,1.9733539593278986e-14,1.3037305370684541e-21
1.2850694631632452e-07,0.14419021186539935,3.76,0.0,0.5264274624776081,0.9999999996971524,1.5383228029484107e-13,1.625346249606952e-12,5.055500884327729e-10,4.292086504782628e-10,1.6696610424448597e-10,9.099412728896356e-15,1.805678948692807e-17,6.336824227706569e-11,6.135757672413206e-11,7.326188291987205e-12,5.004787292383073e-13,1.9590604481292577e-10,3.567975607378987e-11,2.4782907789156218e-12,1.7276977185005211e-12,8.079786933522314e-13,8.228148298847349e-13,6.309356849305525e-20,1.070692424252414e-19,4.351667062735172e-16,1.5590790934373393e-17,2.1530069294864995e-24,2.1785394589039832e-14,1.7260980280552316e-21
1.4061034591363893e-07,0.14419021186654324,3.76,0.0,0.5264274624095326,0.9999999996583347,2.0781497509009374e-13,2.0129788337689553e-12,5.545635194909835e-10,4.6322888780550734e-10,1.8131330616206802e-10,1.0792826724005799e-14,1.9524651912909526e-17,7.460341064247175e-11,7.20238555761586e-11,9.456918275363823e-12,5.900312828672449e-13,2.1474239780809136e-10,4.228048942806751e-11,3.201725599643549e-12,2.1432711537625028e-12,9.610187612087898e-13,9.7611807170018e-13,8.143373864148873e-20,1.4994110368044903e-19,4.734949339365415e-16,2.0283047148738943e-17,2.795976115884835e-24,2.3837250036292892e-14,2.2278609624747443e-21
1.5271374551095333e-07,0.14419021186768022,3.76,0.0,0.5264274623409748,0.9999999996178821,2.7406607866488506e-13,2.450601408111925e-12,6.039225659487074e-10,4.962760188731652e-10,1.956227624798487e-10,1.2612621694367734e-14,2.0956822535699365e-17,8.653731551888326e-11,8.330066183577865e-11,1.1938582471843021e-11,6.849034615239025e-13,2.336740358155637e-10,4.938885386262273e-11,4.046442227329337e-12,2.6133972389820203e-12,1.126748591695316e-12,1.1409387679896294e-12,1.0291307980928644e-19,2.0397295766587066e-19,5.117000885894518e-16,2.5806126185495767e-17,3.553423919510038e-24,2.588910594016131e-14,2.815509014431769e-21
1.6481714510826773e-07,0.14419021186881084,3.76,0.0,0.5264274622719061,0.9999999995758195,3.540969054870064e-13,2.939831860683624e-12,6.536464030742368e-10,5.283778779896938e-10,2.099283878811828e-10,1.45550134604823e-14,2.235431610861527e-17,9.912709494254602e-11,9.514171926228023e-11,1.478995606005701e-11,7.846952332391496e-13,2.5270652675046284e-10,5.699914066432854e-11,5.019527730495503e-12,3.140024046382785e-12,1.3051635915863014e-12,1.3169473962509972e-12,1.277746604094715e-19,2.7075780365252905e-19,5.49872769235912e-16,3.221931120023884e-17,4.434598318630784e-24,2.7940962307656942e-14,3.495691275358172e-21
1.8902394430289654e-07,0.14419021187105482,3.76,0.0,0.5264274621321329,0.9999999994869587,5.617674536307024e-13,4.078737132018904e-12,7.542578825066391e-10,5.898531519059751e-10,2.3864787806407845e-10,1.879299062905267e-14,2.5049186863711416e-17,1.2611148571521785e-10,1.2034257358675917e-10,2.166975940959554e-11,9.975325978905222e-13,2.91094622254667e-10,7.370927663553492e-11,7.376968402757146e-12,4.369715565605382e-12,1.70016942129362e-12,1.701257307549811e-12,1.8865434571869917e-19,4.492890656752465e-19,6.264486585683178e-16,4.79446832740933e-17,6.6058646011431546e-24,3.204467647069126e-14,5.161279372042788e-21
2.1081006357806246e-07,0.14419021187305653,3.76,0.0,0.5264274620043436,0.9999999994017003,8.118207790743638e-13,5.293088434179517e-12,8.462192217123954e-10,6.42211328691737e-10,2.6475990771611306e-10,2.299066316797208e-14,2.7365573729810674e-17,1.5224527040669776e-10,1.4453318148165001e-10,2.928578007993648e-11,1.2022796814148489e-12,3.2603781546580084e-10,9.043326224615087e-11,1.0000043293587484e-11,5.685796711906952e-12,2.0995487002783737e-12,2.0822822908793345e-12,2.5762173722044044e-19,6.708775137084593e-19,6.960131741761571e-16,6.570237940620236e-17,9.079338713874006e-24,3.573802091004621e-14,7.048119521307737e-21
2.3259618285322838e-07,0.14419021187504288,3.76,0.0,0.5264274618745405,0.9999999993115518,1.1318157929869997e-12,6.692448531890077e-12,9.395979743333155e-10,6.919046629209598e-10,2.912529509388197e-10,2.7531468868254537e-14,2.958411198324822e-17,1.799133827054036e-10,1.6992878752082663e-10,3.8329759367350705e-11,1.4175756033183713e-12,3.613794124705113e-10,1.0874819889811376e-10,1.3130219947529824e-11,7.207819193840096e-12,2.541085156681597e-12,2.4948462765469084e-12,3.4174123397579565e-19,9.614107880171275e-19,7.665552752919029e-16,8.719134013676665e-17,1.2105883606732766e-23,3.943136704108989e-14,9.349466717075158e-21
2.543823021283943e-07,0.14419021187701506,3.76,0.0,0.5264274617426176,0.9999999992166131,1.5317695036541628e-12,8.280781068036138e-12,1.0344594267604827e-09,7.390687857179208e-10,3.1822799995780917e-10,3.239697364432631e-14,3.170974721887415e-17,2.089231584343903e-10,1.9633180772389336e-10,4.886527396657036e-11,1.641710945341708e-12,3.9714067797460667e-10,1.2865760441939513e-10,1.6794564887013833e-11,8.941620676949934e-12,3.0255359295227414e-12,2.93734356682599e-12,4.428041373357479e-19,1.3323151852974501e-18,8.383484369452129e-16,1.1270042628728747e-16,1.5747072805903698e-23,4.312471496635216e-14,1.2114304999991122e-20
2.7616842140356017e-07,0.1441902118789736,3.76,0.0,0.5264274616084846,0.9999999991169747,2.0218792824180506e-12,1.0060746731690777e-11,1.130857805699634e-09,7.838324085585966e-10,3.457650730596044e-10,3.756968557731491e-14,3.374717190562727e-17,2.3909636880438383e-10,2.2356240184259808e-10,6.094499364152342e-11,1.873129028713958e-12,4.3334012296590323e-10,1.501715141511986e-10,2.1016639581740655e-11,1.0891711707855915e-11,3.5538028274914855e-12,3.4082503839927558e-12,5.62740271440313e-19,1.7955458557659556e-18,9.116161643492644e-16,1.4250375708837626e-16,2.0067328411464452e-23,4.681806480478966e-14,1.5395402504497423e-20
2.9795454067872607e-07,0.1441902118809189,3.76,0.0,0.5264274614720634,0.999999999012719,2.6124494514832567e-12,1.2033832031299141e-11,1.2288373702175187e-09,8.26317705951624e-10,3.739262974168273e-10,4.30330028041798e-14,3.570084285859102e-17,2.702682198048114e-10,2.514570149051386e-10,7.46117615817988e-11,2.1104142251393708e-12,4.699937302148085e-10,1.7330471961355895e-10,2.581678747835456e-11,1.3061399755044643e-11,4.1268971086723e-12,3.906120339882318e-12,7.036301052049468e-19,2.3635319731247985e-18,9.865263045830649e-16,1.7686152544403755e-16,2.513415009217739e-23,5.0511416691158653e-14,1.9249642936465248e-20
3.1974065995389196e-07,0.14419021188285097,3.76,0.0,0.5264274613332877,0.999999998903922,3.3138320404601557e-12,1.4200461269396152e-11,1.3284333237354488e-09,8.666406511462427e-10,4.0275826159750617e-10,4.8771167813031946e-14,3.7574985360536596e-17,3.0228648797131936e-10,2.7986714531385635e-10,8.989949461634977e-11,2.3522801777297597e-12,5.071151471945522e-10,1.9807552395755943e-10,3.121237955976742e-11,1.5452894516639516e-11,4.7459139753216785e-12,4.429580461543726e-12,8.677100030660704e-19,3.0491263505802412e-18,1.0632156343605497e-15,2.1602071312548382e-16,3.1018177819443594e-23,5.420477077561471e-14,2.3738169222922045e-20
3.4152677922905786e-07,0.14419021188476966,3.76,0.0,0.5264274611921028,0.9999999987906552,4.136375683576621e-12,1.656009657192179e-11,1.4296726074482917e-09,9.049113148130248e-10,4.322939629282436e-10,5.476922676001321e-14,3.937361784238794e-17,3.35010754645747e-10,3.0865826436172637e-10,1.0683396859229642e-10,2.597561761493473e-12,5.447158565968293e-10,2.2450476066101185e-10,3.721803138604448e-11,1.8067400742196584e-11,5.412012154026025e-12,4.977327655248765e-12,1.0573728714635443e-18,3.865565934622539e-18,1.1417749222021093e-15,2.6021572708388376e-16,3.779315873658177e-23,5.789812722341489e-14,2.8926401301010186e-20
3.6331289850422375e-07,0.1441902118866746,3.76,0.0,0.5264274610484638,0.999999998672985,5.0903804507227695e-12,1.9111329750838576e-11,1.532574623239184e-09,9.412341432898531e-10,4.6255451510815084e-10,6.101299160741988e-14,4.110053243087238e-17,3.683116982410311e-10,3.377088278683925e-10,1.2543353182427954e-10,2.845205618619635e-12,5.828053331405309e-10,2.5261496836160753e-10,4.384580268863666e-11,2.09052032368551e-11,6.1263964702241845e-12,5.548125412420213e-12,1.2751660279559403e-18,4.826429605927721e-18,1.2222683757290336e-15,3.096689922291845e-16,4.553585219911759e-23,6.159148621461642e-14,3.488397798456203e-20
3.8509901777938965e-07,0.14419021188856526,3.76,0.0,0.526427460902335,0.9999999985509745,6.186052415027751e-12,2.185197638821434e-11,1.637151983202845e-09,9.75708253226676e-10,4.935509475727302e-10,6.748899992710912e-14,4.275939078746537e-17,4.02070351945026e-10,3.669092433020744e-10,1.4570984685548925e-10,3.094262396888402e-12,6.213912070426399e-10,2.824295095736633e-10,5.1105405444228245e-11,2.396575513770257e-11,6.890299405235502e-12,6.140800321417792e-12,1.5237909682640448e-18,5.945574571915535e-18,1.3047204141424257e-15,3.6459157914266457e-16,5.432596492104245e-23,6.528484794364778e-14,4.1684750709325626e-20
4.0688513705455554e-07,0.144190211890441,3.76,0.0,0.5264274607536894,0.9999999984246847,7.433458866847067e-12,2.4779170920981243e-11,1.7434112712166129e-09,1.008427735755672e-09,5.252860118663054e-10,7.418447369607615e-14,4.435349783732744e-17,4.361773438424201e-10,3.9616081864193284e-10,1.6766864106690553e-10,3.3438757886027514e-12,6.60479430433811e-10,3.139716987464135e-10,5.900441569719271e-11,2.7247767447711565e-11,7.70496276051858e-12,6.754238466554495e-12,1.8061051173744783e-18,7.237059808407709e-18,1.389150426165205e-15,4.251838520807871e-16,6.42461229904064e-23,6.897821261882885e-14,4.940683151046419e-20
4.2867125632972143e-07,0.1441902118923011,3.76,0.0,0.5264274606025068,0.9999999982941743,8.842492606644507e-12,2.7889448620688542e-11,1.8513536697902529e-09,1.0394819194708295e-09,5.57755520333075e-10,8.108728291124115e-14,4.5886455385527087e-17,4.705322470124938e-10,4.253748810416516e-10,1.913103281826501e-10,3.5932771867562316e-12,7.000744187113962e-10,3.472642369650978e-10,6.754845348004469e-11,3.0749284582736965e-11,8.57162524638452e-12,7.387382314755226e-12,2.1251196722137965e-18,8.715085034464136e-18,1.4755407826187082e-15,4.916360292284646e-16,7.538177116101045e-23,7.267158046201675e-14,5.813253415835221e-20
4.5045737560488733e-07,0.14419021189414474,3.76,0.0,0.5264274604487749,0.9999999981595001,1.0422847949734715e-11,3.117880912429138e-11,1.96097542135428e-09,1.068955576040388e-09,5.909491387433249e-10,8.818591916507733e-14,4.736041065687375e-17,5.050430792633448e-10,4.544721206278707e-10,2.1663046132103943e-10,3.8417774482403e-12,7.401791581987676e-10,3.823289923028627e-10,7.674131984730902e-11,3.4467741284811384e-11,9.491516691589022e-12,8.039228281367772e-12,2.4839902039404665e-18,1.039395020789602e-17,1.5638795577252598e-15,5.641286207402313e-16,8.78209349535827e-23,7.63649517083372e-14,6.794811737404545e-20
4.722434948800532e-07,0.14419021189597106,3.76,0.0,0.5264274602924868,0.9999999980207185,1.2183998581516111e-11,3.4642776971152254e-11,2.0722682750730617e-09,1.0969291249633693e-09,6.248512003601561e-10,9.546946345759682e-14,4.8780875645460294e-17,5.396258089866773e-10,4.833819435965906e-10,2.436201775926406e-10,4.088764679282523e-12,7.807953119243138e-10,4.1918674457661686e-10,8.658513151509485e-11,3.8400018311068826e-11,1.0465851796793712e-11,8.70882430610061e-12,2.8860060684185774e-18,1.2288004666942684e-17,1.6541097072819936e-15,6.428328649570829e-16,1.0165396152378804e-22,8.005832660574283e-14,7.894349546502804e-20
