Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11)
0.002565260307483753,0.1432569227525571,3.76,0.0,0.5984643675891939,0.6812376278264948,0.26006048031164986,1.041104396779759e-05,0.1570862072548957,3.616315466813336e-06,0.0006737161889050495,5.201163014561708e-10,4.3533598205091055e-13,3.482597977829724e-06,1.4030010565468694e-06,0.04990291524040907,3.754223705497783e-08,0.00010313876718391815,4.242547397730686e-05,0.03165623703196109,3.7800429518537854e-06,0.25645651200499564,0.00038788776645489435,0.020433210846202882,0.004155325318366147,3.4035665416566686e-09,0.02005559878971058,2.4380732265062074e-05,0.0017734776465670318,0.008808390745720152,3.597333914317482e-07,1.4369532460628467e-06,2.0195268493457355e-09,9.275155747775133e-05,1.0604036062606766e-10,1.3166655631575476e-07,8.568503865555512e-06,0.005807867905789249,1.3259358333292834e-07,1.3620669663351734e-08,1.0300220922861752e-13,2.4045114087526526e-07,1.331056301939886e-07,1.2975777442471864e-07,4.787000820786503e-07,0.0002475329346291851,1.6833775727088099e-06,2.538469688213467e-08,6.853753157698278e-13,1.3557953600433628e-08,8.025341302079026e-09,6.487591392101772e-06
0.0026080034985920078,0.14329375126566976,3.76,0.0,0.5938420715062567,0.6772850005914856,0.26306759267334695,1.0369744892387733e-05,0.1595597512388126,3.605650062023017e-06,0.000669218025755408,5.154409826885931e-10,4.314227453198858e-13,3.473671343421374e-06,1.3934311775702378e-06,0.05062627489983455,3.745596755943082e-08,0.00010345802606910241,4.18869283515724e-05,0.03182859546517304,3.765878119384837e-06,0.2595409246645347,0.0003863431139190235,0.02043679174915513,0.004208811800065901,3.360916399253697e-09,0.020417719780317076,2.4394707228657724e-05,0.001782470210963578,0.008847993189455672,3.5775921021543223e-07,1.4355032005884762e-06,2.0174881505342454e-09,9.221340115676134e-05,1.0594293373082457e-10,1.3227796026158736e-07,8.651055034638778e-06,0.0059588324746520285,1.3340362590679653e-07,1.3668591018808365e-08,1.0305098265570819e-13,2.474321709741025e-07,1.3654894767728647e-07,1.288195673259644e-07,4.899229493693533e-07,0.00025551683980334797,1.6893690880196948e-06,2.6181178864665627e-08,6.833606388099521e-13,1.3867369166040705e-08,8.125378739544727e-09,6.504784023506769e-06
0.0026507466897002624,0.14333035634415406,3.76,0.0,0.5892729622213552,0.6733688847647558,0.2660423347543816,1.032907941016313e-05,0.1620191014499462,3.5949574723419436e-06,0.0006647800379631466,5.108104855815916e-10,4.27547025479597e-13,3.4647023909047164e-06,1.3838382283568973e-06,0.05134487960140169,3.736571842837774e-08,0.00010377789299123214,4.135799536885957e-05,0.03199397858480897,3.7515776980479188e-06,0.26259507885447614,0.0003847326074834544,0.020436101945484186,0.00426127397635559,3.319026130187105e-09,0.020778978960026798,2.4402790500099594e-05,0.0017909304283136869,0.008884326482512393,3.5571761576869245e-07,1.4336229468479538e-06,2.0148448593869303e-09,9.168021592059541e-05,1.0580384531171178e-10,1.328382526718936e-07,8.730499275038635e-06,0.0061094609290148075,1.3418886589439154e-07,1.3710851529328173e-08,1.0305478048972133e-13,2.5442924509618916e-07,1.3997891347686553e-07,1.278754474443641e-07,5.010105635019345e-07,0.0002635141709971806,1.6947131667216034e-06,2.6977736706499494e-08,6.81197107552778e-13,1.4173760388666744e-08,8.224316134190526e-09,6.522180657962395e-06
0.002693489880808517,0.14336673559505314,3.76,0.0,0.584756291522197,0.6694888812298996,0.26898520014872285,1.0289032488949096e-05,0.16446409047392413,3.584239918050696e-06,0.0006604011715033318,5.062245948450586e-10,4.237086422727071e-13,3.4556966417461435e-06,1.3742269182270785e-06,0.05205871925830769,3.727165567881092e-08,0.00010409803508781153,4.083846614605741e-05,0.03215257206006347,3.7371531823866644e-06,0.26561936364678757,0.00038305953089341467,0.02043130920154403,0.004312710076768462,3.2778792282577553e-09,0.021139315359454913,2.440521073412546e-05,0.0017988734099611489,0.00891749435966374,3.5361327551068503e-07,1.4313325361574097e-06,2.011625155472321e-09,9.115194742893626e-05,1.0562505124437218e-10,1.3334907968124375e-07,8.806892629931713e-06,0.006259691545644443,1.3494972409214933e-07,1.374764064462462e-08,1.0301554194327995e-13,2.614393324298835e-07,1.4339397956254094e-07,1.2692634068454868e-07,5.11957402563855e-07,0.00027151957248076463,1.6994322972347032e-06,2.777382830411781e-08,6.78892257681204e-13,1.4477002373321106e-08,8.322164766323763e-09,6.539743125512979e-06
0.002736233071916772,0.14340288682978003,3.76,0.0,0.5802913212691158,0.6656445949328752,0.27189667322760813,1.0249589335022553e-05,0.16689456422748025,3.573499552834589e-06,0.0006560803801028563,5.01683083621259e-10,4.1990740576070797e-13,3.446659276592681e-06,1.3646017643772849e-06,0.05276778608880864,3.717394070896156e-08,0.00010441814285873087,4.032813607680116e-05,0.03230455726791008,3.7226154255579886e-06,0.2686141619854372,0.00038132709798542017,0.020422575280580803,0.004363119175863981,3.2374595249429295e-09,0.02149867045136646,2.4402188862854264e-05,0.0018063139828751148,0.008947598816383953,3.5145063779899455e-07,1.4286513490004597e-06,2.00785627557194e-09,9.062854189456371e-05,1.0540845300737268e-10,1.3381206149666506e-07,8.880292026123762e-06,0.0064094656615088326,1.3568662529860517e-07,1.3779145150708933e-08,1.0293515979558341e-13,2.684595116857326e-07,1.467926805744475e-07,1.259731318935534e-07,5.227583845504723e-07,0.00027952787306540725,1.7035485185441008e-06,2.8568931864132422e-08,6.764533696212163e-13,1.4776979639606456e-08,8.418935904021016e-09,6.557435683420751e-06
0.0027789762630250265,0.14343880808744652,3.76,0.0,0.5758773234149693,0.6618356348989725,0.2747772292812608,1.0210735406655403e-05,0.16931038135228438,3.5627384643263406e-06,0.0006518166269526027,4.971857141529934e-10,4.1614311688233873e-13,3.4375951582022955e-06,1.3549670951555607e-06,0.053472074504201224,3.707273029276251e-08,0.00010473792832845597,3.9826804874104636e-05,0.032450111352875406,3.707974676897075e-06,0.271579850787045,0.00037953844797003906,0.020410056213455565,0.004412501151517007,3.197751192808005e-09,0.021856988106734303,2.4393938341877837e-05,0.0018132666803831214,0.008974739987960586,3.492339417384533e-07,1.425598103814819e-06,2.003564526009436e-09,9.010994608566502e-05,1.0515589667672574e-10,1.342287901920105e-07,8.950755080655939e-06,0.006558727568467574,1.3639999702824992e-07,1.3805548873476733e-08,1.028154785682564e-13,2.754869680811162e-07,1.501736306127559e-07,1.2501666503260126e-07,5.334088471659276e-07,0.00028753408637018915,1.7070833978672088e-06,2.9362545774426653e-08,6.738874716512686e-13,1.5073585673637875e-08,8.514640783410398e-09,6.575224834413699e-06
0.002821719454133281,0.1434744975594941,3.76,0.0,0.5715135800045905,0.6580616142409779,0.27762733464580525,1.0172456421621188e-05,0.1717114127207987,3.551958677235713e-06,0.0006476088858439304,4.927322386705646e-10,4.1241556820239254e-13,3.428508850527651e-06,1.3453270552961132e-06,0.054171581017379934,3.6968176652501045e-08,0.00010505712399319416,3.9334276536739715e-05,0.03258940728185936,3.693240616728961e-06,0.27451680102751136,0.00037769664245742115,0.02039390251433081,0.00446085664956959,3.1587387429052254e-09,0.022214214553485042,2.4380665382963314e-05,0.0018197457372864856,0.008999016067266606,3.469672254129662e-07,1.422190870721013e-06,1.9987753019847555e-09,8.959610732694625e-05,1.0486917288150692e-10,1.34600828186576e-07,9.018339908600453e-06,0.0067074244243545125,1.3709026831876972e-07,1.3827032488957613e-08,1.0265829383235083e-13,2.8251899168366434e-07,1.535355212956435e-07,1.2405774382453425e-07,5.439045317536843e-07,0.00029553341041049726,1.7100580186757353e-06,3.015418849092719e-08,6.712013451198096e-13,1.5366722619907017e-08,8.609290610681925e-09,6.593079199351239e-06
0.002864462645241536,0.14350995365050576,3.76,0.0,0.5671993831583225,0.6543221501619466,0.28044744683440365,1.0134738368872312e-05,0.17409754096745686,3.541162154836521e-06,0.0006434561421874288,4.883223998740122e-10,4.0872454430715006e-13,3.4194046375796323e-06,1.3356856098192145e-06,0.05486630415612653,3.686042751535957e-08,0.00010537548162230337,3.885035933739268e-05,0.032722613901879256,3.6784223891204972e-06,0.27742537782845356,0.00037580466331293695,0.02037425937953747,0.0045081870508445615,3.120407023869452e-09,0.02257029833252276,2.4362569178103823e-05,0.0018257650862700343,0.009020523242416669,3.446543345190782e-07,1.4184470839852033e-06,1.993513105075126e-09,8.908697350001006e-05,1.0455001665495795e-10,1.3492970688482446e-07,9.08310495609364e-06,0.00685550616613809,1.3775786871215722e-07,1.3843773342611376e-08,1.0246535139092004e-13,2.895529760855967e-07,1.568771193720685e-07,1.23097132534546e-07,5.542415679365858e-07,0.00030352122657129624,1.7124929707413142e-06,3.0943398341072205e-08,6.684015290382101e-13,1.565630091636147e-08,8.702896553976425e-09,6.610969411441875e-06
0.0029072058363497906,0.14354517492110092,3.76,0.0,0.562934035043121,0.6506168639536496,0.2832380146741977,1.0097567521077303e-05,0.17646866002925332,3.5303507984101284e-06,0.0006393573942692716,4.839559315897829e-10,4.0506982235606723e-13,3.410286540134115e-06,1.326046548673558e-06,0.05555624437801386,3.674962615164402e-08,0.00010569277094357141,3.837486582772654e-05,0.03284989600084868,3.6635286322564374e-06,0.2803059405459097,0.00037386541090786614,0.020351266880318256,0.004554494437566109,3.0827412223429656e-09,0.02292519025131851,2.4339842108574904e-05,0.0018313383554472938,0.009039355645982489,3.4229893097678386e-07,1.414383556234531e-06,1.987801563188054e-09,8.858249304314399e-05,1.0420010747887284e-10,1.352169256653621e-07,9.14510888763274e-06,0.007002925422704496,1.3840322761838874e-07,1.385594526992357e-08,1.0223834662277728e-13,2.965864151405328e-07,1.6019726362489301e-07,1.2213555697977212e-07,5.644164576477891e-07,0.00031149309818469197,1.7144083413021292e-06,3.172973322041397e-08,6.654943253341524e-13,1.5942238894650447e-08,8.795469716241732e-09,6.628868005775234e-06
0.0029499490274580453,0.14358016010731434,3.76,0.0,0.5587168478340607,0.6469453809920925,0.28599947845358303,1.0060930432937282e-05,0.17882467466989563,3.519526450602393e-06,0.0006353116541035631,4.796325595542632e-10,4.014511727466923e-13,3.4011583310499096e-06,1.3164134921057885e-06,0.05624140398222989,3.6635911466242946e-08,0.00010600877843815846,3.7907612780471345e-05,0.032971414373459025,3.6485675067907478e-06,0.28315884286465903,0.00037188170257193445,0.020325060160600414,0.004599781558653098,3.045726858414496e-09,0.023278843333673124,2.431266996486807e-05,0.00183647886642172,0.009055605309510592,3.3990450019643815e-07,1.4100164931888312e-06,1.9816634513121812e-09,8.80826149507105e-05,1.0382106981950952e-10,1.3546395106259132e-07,9.204410440850696e-06,0.007149637423384547,1.3902677344711612e-07,1.386371849515677e-08,1.019789245730174e-13,3.036169002631623e-07,1.6349486277130833e-07,1.2117370536250714e-07,5.744260581061558e-07,0.0003194447687474073,1.7158237107301356e-06,3.251277034277262e-08,6.62485804531816e-13,1.6224462481196494e-08,8.887021137611607e-09,6.646749290416349e-06
0.0029926922185663,0.1436149081020471,3.76,0.0,0.5545471436658893,0.6433073307294778,0.2887322700741795,1.0024813943528369e-05,0.18116550001042483,3.5086908984217387e-06,0.0006313179478072256,4.753520017195789e-10,3.9786835935451396e-13,3.3920235518656777e-06,1.3067898945282204e-06,0.05692178702255785,3.651941808293107e-08,0.00010632330635103379,3.7448421149459685e-05,0.033087325889826685,3.6335467242218186e-06,0.2859844328942424,0.0003698562715466494,0.020295769629567754,0.004644051795276005,3.0093497825117273e-09,0.023631212767253773,2.4281232172302773e-05,0.0018411996334899185,0.00906936212760239,3.3747435882026956e-07,1.4053615073905247e-06,1.975120710793787e-09,8.75872887720524e-05,1.0341447341659079e-10,1.3567221582717234e-07,9.261068259445639e-06,0.007295599906247252,1.3962893250211587e-07,1.3867259530561016e-08,1.0168867978682261e-13,3.1064212009000815e-07,1.6676889344341003e-07,1.2021222913593667e-07,5.842675652049016e-07,0.00032737215978419,1.7167581491016405e-06,3.329210596429014e-08,6.593818109042085e-13,1.650290484846058e-08,8.977561806676221e-09,6.664589233725388e-06
0.0030354354096745547,0.14364941795190989,3.76,0.0,0.550424254575054,0.6397023466828954,0.29143681320347875,9.98920519030416e-06,0.18349106108053198,3.4978458707363236e-06,0.0006273753162777024,4.711139689747209e-10,3.9432114014565306e-13,3.382885527922257e-06,1.2971790495325904e-06,0.05759739922428262,3.640027637687101e-08,0.00010663617183041253,3.6997116035397137e-05,0.03319778356537234,3.6184735724248823e-06,0.28878305326361436,0.00036779176647809726,0.020263521142152477,0.004687309127922964,2.9735961727297203e-09,0.023982255850003763,2.42457019919721e-05,0.0018455133639273481,0.009080713834300097,3.3501166278564606e-07,1.4004336332331737e-06,1.968194470429596e-09,8.709646460995353e-05,1.0298183368750017e-10,1.3584311851718356e-07,9.315140829547449e-06,0.0074407730286152945,1.402101286572789e-07,1.3866731042460888e-08,1.0136915615297172e-13,3.176598571691238e-07,1.7001839681600053e-07,1.1925174413520323e-07,5.939384980036034e-07,0.00033527136832343875,1.7172302130636764e-06,3.406735500209691e-08,6.561879678840153e-13,1.6777506032323844e-08,9.067102630958238e-09,6.682365382635956e-06
0.0030781786007828093,0.14368368884727967,3.76,0.0,0.546347522432277,0.6361300664197355,0.29411352342740615,9.954091603872406e-06,0.1858012923934811,3.486993041034481e-06,0.0006234828160759836,4.669181659557752e-10,3.908092678664405e-13,3.3737473794767004e-06,1.2875840958583419e-06,0.058268247905477244,3.627861258957489e-08,0.00010694720600206727,3.655352660780545e-05,0.03330293663136154,3.6033549387463312e-06,0.2915550412142642,0.00036569075136481277,0.02022843616719501,0.004729558104932928,2.9384525286256926e-09,0.024331931936083823,2.420624672155282e-05,0.0018494324591639007,0.009089745991088697,3.3251941368063566e-07,1.3952473434447957e-06,1.9609050696903778e-09,8.661009311865211e-05,1.0252461280627139e-10,1.35978023481252e-07,9.366686417794644e-06,0.007585119280504707,1.4077078319450663e-07,1.3862291825825817e-08,1.0102184765225044e-13,3.2466798262047127e-07,1.7324247624386615e-07,1.1829283172400157e-07,6.034366837296048e-07,0.0003431386640307398,1.7172579485438745e-06,3.4838150677563914e-08,6.529096845424666e-13,1.7048212669236883e-08,9.155654426442163e-09,6.700056786979802e-06
0.003120921791891064,0.1437177201164052,3.76,0.0,0.5423162988672078,0.632590131540134,0.29676280840404695,9.919460896068705e-06,0.1880961375361594,3.476134034136627e-06,0.0006196395195281248,4.6276429090897445e-10,3.8733248989771483e-13,3.364612034053277e-06,1.278008020603989e-06,0.058934341900946555,3.615454895725778e-08,0.00010725625297309094,3.611748606537309e-05,0.03340293060644066,3.5881973341465673e-06,0.2943007286932811,0.0003635557058538398,0.020190631947937302,0.00477080381194298,2.9039056681411098e-09,0.024680202381283392,2.416302790843222e-05,0.0018529690168684661,0.009096541983134717,3.3000046527800755e-07,1.3898165639324031e-06,1.9532720795548474e-09,8.612812550145099e-05,1.0204422045668561e-10,1.360782601396632e-07,9.415762871756214e-06,0.007728603399926574,1.4131131338672058e-07,1.3854096794370118e-08,1.0064819880475395e-13,3.316644572898693e-07,1.7644029602844064e-07,1.1733603988615679e-07,6.127602430041521e-07,0.0003509704861433493,1.716858893533104e-06,3.560414412334824e-08,6.495521613304949e-13,1.7314977658174536e-08,9.243227950368927e-09,6.717643908038123e-06
0.0031636649829993187,0.14375151121869975,3.76,0.0,0.5383299451867735,0.6290821876567934,0.2993850680185867,9.88530108207068e-06,0.19037554876899487,3.465270421143281e-06,0.0006158445146052807,4.5865203651354203e-10,3.8389054896946716e-13,3.355482241554367e-06,1.268453664545099e-06,0.059595691488032426,3.602820371961462e-08,0.0001075631691110385,3.568883158293949e-05,0.03349790736914317,3.573006914642716e-06,0.2970204424466766,0.00036138902574481095,0.020150221657540348,0.004811051841799316,2.869942723490394e-09,0.02502703048789549,2.411620152974477e-05,0.0018561348336986981,0.00910118302137216,3.2745753093655664e-07,1.3841546891147326e-06,1.9453143240234305e-09,8.565051350797037e-05,1.01542014505016e-10,1.3614512288191665e-07,9.462427550090242e-06,0.007871192289124942,1.4183213189810678e-07,1.3842296875317608e-08,1.0024960487973575e-13,3.3864733220867455e-07,1.7961107832438442e-07,1.1638188441250455e-07,6.219075754355241e-07,0.00035876344022315194,1.7160500792413144e-06,3.6365003976840766e-08,6.461203955127601e-13,1.7577759811553278e-08,9.329833882779473e-09,6.735108529680146e-06
0.0032064081741075734,0.1437850617388721,3.76,0.0,0.5343878322878544,0.6256058843728872,0.30198069453863896,9.851600484284976e-06,0.19263948663637426,3.454403717739662e-06,0.0006120969057422957,4.545810911213358e-10,3.8048318421432934e-13,3.3463605838740026e-06,1.258923729203227e-06,0.06025230831454703,3.589969123720436e-08,0.00010786782248273956,3.526740418910557e-05,0.0335880052310795,3.5577894990060984e-06,0.2997145041121586,0.00035919302364254295,0.02010731454922405,0.004850308265095072,2.83655113139184e-09,0.025372381449234174,2.4065918169091505e-05,0.0018589414081609263,0.009103748150138728,3.2489318936208246e-07,1.3782745986950439e-06,1.937049903765339e-09,8.517720943113896e-05,1.0101930236602944e-10,1.3617987223884643e-07,9.506737452469442e-06,0.0080128549319278,1.4233364832808617e-07,1.3827039023256106e-08,9.982741299101729e-14,3.456147381247533e-07,1.8275410012688492e-07,1.1543085006766958e-07,6.30877345295189e-07,0.00036651429464300603,1.714848038734229e-06,3.7120416092822805e-08,6.426191877676149e-13,1.783652368824512e-08,9.41548278713872e-09,6.75243369431104e-06
0.003249151365215828,0.14381837138074735,3.76,0.0,0.5304893405648071,0.6221608752586155,0.3045500727692212,9.818347683989707e-06,0.1948879195900189,3.4435353988554372e-06,0.0006083958142877781,4.505511377440187e-10,3.771101302524678e-13,3.3372494786813187e-06,1.249420778164631e-06,0.06090420532892454,3.5769122186562256e-08,0.00010817009193623707,3.485304873243502e-05,0.03367335901060519,3.542550589351601e-06,0.30238323031097947,0.00035696992990824297,0.02006201610005614,0.00488857960177951,2.803718630390827e-09,0.025716222294090728,2.40123232292793e-05,0.0018613999439878622,0.009104314260588164,3.2230988994636503e-07,1.3721886724981265e-06,1.928496216931308e-09,8.470816610400242e-05,1.00477341992292e-10,1.3618373414917654e-07,9.548749006245638e-06,0.008153562313179732,1.428162678938486e-07,1.380846630097935e-08,9.938292290838135e-14,3.5256488299892496e-07,1.8586869230590855e-07,1.1448339171324369e-07,6.396684676967077e-07,0.00037421997697166293,1.7132688121120948e-06,3.787008292408586e-08,6.39053148004699e-13,1.809123921570903e-08,9.500185145467402e-09,6.769603641745854e-06
0.003291894556324083,0.14385143996128796,3.76,0.0,0.5266338598121131,0.6187468178255703,0.30709358020697775,9.785531542228757e-06,0.19712082362646707,3.4326668943048943e-06,0.0006047403776326811,4.465618546478136e-10,3.737711177504658e-13,3.3281511937910945e-06,1.2399472417707779e-06,0.06155139671287841,3.56366035043347e-08,0.0001084698662519143,3.444561386403498e-05,0.033754100106690534,3.5272953908770324e-06,0.30502693273915665,0.0003547218939026327,0.02001442814835957,0.004925872793924442,2.7714332596400985e-09,0.02605852183144443,2.3955557093957588e-05,0.001863521354469987,0.00910295610930864,3.197099594190009e-07,1.3659088051834157e-06,1.919669979785057e-09,8.424333689623321e-05,9.99173426703218e-11,1.3615789862884194e-07,9.588517703712589e-06,0.008293287340379244,1.4328038766906846e-07,1.3786717773995515e-08,9.891738751044471e-14,3.594960639419571e-07,1.8895423708994749e-07,1.1353993548344616e-07,6.482800958337379e-07,0.00038187757035048546,1.7113279453197247e-06,3.861372286436032e-08,6.354267005582539e-13,1.8341881240839526e-08,9.583951370460632e-09,6.7866037307097045e-06
0.0033346377474323375,0.1438842674049634,3.76,0.0,0.5228207891228228,0.6153633734984277,0.3096115871930901,9.753141273104151e-06,0.1993381819389667,3.4217995721656324e-06,0.0006011297492808876,4.4261291817239217e-10,3.704658758223844e-13,3.3190678692737805e-06,1.2305054276745917e-06,0.062193897817222496,3.550223847718931e-08,0.00010876704405683388,3.404495185636854e-05,0.033830356572094385,3.512028824729058e-06,0.30764591825750776,0.0003524509852494917,0.019964649024696662,0.00496219517918731,2.7396833445821006e-09,0.02639925059569575,2.3895755268230722e-05,0.0018653162667716726,0.009099746341175585,3.170956075490508e-07,1.3594464229740124e-06,1.9105872503135354e-09,8.378267571027597e-05,9.934046659967296e-11,1.3610352302908476e-07,9.626098537459383e-06,0.00843200476699793,1.437264005780182e-07,1.3761928513421913e-08,9.843201410240034e-14,3.664066570379005e-07,1.9201016573371378e-07,1.1260087998927043e-07,6.567116082258366e-07,0.0003894843095350986,1.7090405104504069e-06,3.935107064272669e-08,6.31744090879385e-13,1.858842965845923e-08,9.666791778203369e-09,6.8034203811963965e-06
0.003377380938540592,0.1439168537384713,3.76,0.0,0.5190495367843934,0.6120102075864247,0.31210445706448514,9.721166343533654e-06,0.20153998458170513,3.4109347643766295e-06,0.0005975631001485692,4.387040005041161e-10,3.6719413000797966e-13,3.3100015088933077e-06,1.2210975194703454e-06,0.0628317250998588,3.536612711036039e-08,0.00010906153331025966,3.365091852186669e-05,0.03390225318594364,3.4967555433834674e-06,0.3102404889798366,0.00035015919518872587,0.019912773677134392,0.0049975544649055945,2.708457490360436e-09,0.02673838079242932,2.383304860875805e-05,0.0018667950261053922,0.00909475551581754,3.144689312307928e-07,1.3528124985645517e-06,1.90126344912843e-09,8.332613697746437e-05,9.874783004028769e-11,1.3602173370907334e-07,9.661546314973914e-06,0.008569691117947413,1.4415470018760401e-07,1.3734229830924952e-08,9.792796542431777e-14,3.7329509420326793e-07,1.950359577219592e-07,1.1166659747236587e-07,6.649625958158097e-07,0.0003970375767879731,1.7064211200621305e-06,4.008187674277251e-08,6.280093912826064e-13,1.883086918297467e-08,9.748716604542652e-09,6.820041041658333e-06
0.003420124129648847,0.14394919908556772,3.76,0.0,0.5153195201703493,0.6086869892551673,0.3145725463038029,9.689596370965923e-06,0.20372622814417846,3.400073780063252e-06,0.0005940396181035736,4.348347681799032e-10,3.639556011285622e-13,3.3009539624776367e-06,1.2117255767150345e-06,0.06346489606485903,3.522836592655804e-08,0.00010935324959722372,3.326337330498615e-05,0.03396991152766678,3.4814799503778084e-06,0.3128109423603979,0.00034784843825743186,0.01985889379279684,0.005031958703636474,2.677744588929778e-09,0.02707588624459617,2.3767563454464416e-05,0.0018679677010366225,0.009088052137663451,3.1183191952008393e-07,1.3460175646914132e-06,1.8917133784697953e-09,8.287367565418294e-05,9.814050412917673e-11,1.3591361948359565e-07,9.694914396012517e-06,0.008706324617665746,1.4456566807274498e-07,1.3703749175638776e-08,9.740636027701567e-14,3.801598841415543e-07,1.9803113403321986e-07,1.1073743479871962e-07,6.730328504563818e-07,0.00040453489826772226,1.7034838984314236e-06,4.080590473927621e-08,6.242265055987119e-13,1.9069188179778972e-08,9.829735898476396e-09,6.836454104744068e-06
0.003458593001646276,0.1439781040314008,3.76,0.0,0.5119972874554204,0.6057214275856367,0.3167729284056171,9.661521430034387e-06,0.20568054653644152,3.3903031785048544e-06,0.0005909047328033883,4.313861160274206e-10,3.6106909635522087e-13,3.2928287241875886e-06,1.2033231976987661e-06,0.06403078404637896,3.510304715700956e-08,0.00010961336001559521,3.292001654666268e-05,0.034027278276831184,3.46773338833745e-06,0.31510397223573927,0.0003457540621882434,0.01980876126211338,0.005062112868643733,2.6505325904088486e-09,0.02737823162104284,2.3706352023630016e-05,0.0018687695092539215,0.009080609852690255,3.094513350023754e-07,1.339772824248683e-06,1.8829366077121976e-09,8.246990983940644e-05,9.758220172418261e-11,1.3579468069171922e-07,9.72321039963175e-06,0.008828377895923247,1.449210228345425e-07,1.3674040073624886e-08,9.692279536987525e-14,3.8631683015773466e-07,2.0070025611681862e-07,1.0990583298362259e-07,6.801415340733877e-07,0.0004112327220930499,1.7005799624797474e-06,4.145155178061745e-08,6.20783805512961e-13,1.928014606440688e-08,9.901887300639224e-09,6.8510394747088e-06
0.0034970618736437048,0.14400681416983882,3.76,0.0,0.5087075788563429,0.6027796227643278,0.31895377203796677,9.633759402243325e-06,0.2076222704363801,3.3805375506981056e-06,0.0005878035973544956,4.2796909533316015e-10,3.582090672992835e-13,3.2847213834950533e-06,1.194952882727054e-06,0.06459292950736963,3.4976533319752327e-08,0.00010987111259195877,3.258170629952383e-05,0.0340813922432062,3.4539912091732535e-06,0.31737791475608873,0.00034364710388371856,0.019757139258408152,0.005091506536831582,2.623719578042056e-09,0.02767922410529135,2.3643074821826266e-05,0.0018693382857495069,0.00907188136148133,3.070652175690297e-07,1.3334129447786881e-06,1.8739980306823893e-09,8.206937855633242e-05,9.701355384502309e-11,1.3565602638088448e-07,9.74990256599784e-06,0.00894954842109581,1.4526291524262738e-07,1.3642264994940226e-08,9.642663802183099e-14,3.924525029769843e-07,2.033439447405749e-07,1.0907885919898324e-07,6.871039174766556e-07,0.00041788173000043217,1.6974393562549756e-06,4.209137972578313e-08,6.173077274670341e-13,1.9487758391297747e-08,9.973320730332428e-09,6.865440767104215e-06
0.003531683858441391,0.14403248695861404,3.76,0.0,0.5057743133103214,0.6001521176607297,0.3209000295022768,9.609035294072909e-06,0.20935906174401195,3.3717534557010425e-06,0.0005850409701776458,4.2492061681097176e-10,3.5565750650271867e-13,3.277440993577841e-06,1.18744806848218e-06,0.06509567271390022,3.486170171073171e-08,0.0001101010361961375,3.228146288270478e-05,0.03412738171849215,3.4416292608811638e-06,0.3194083148972477,0.000341741111810021,0.01970945601024971,0.005117315977935079,2.5999227596378526e-09,0.027948947431595837,2.3584427994857765e-05,0.0018696565541133187,0.00906296389547743,3.049140122398667e-07,1.3275962544242097e-06,1.8658229002760787e-09,8.171163966666967e-05,9.649349844273793e-11,1.3551498283308358e-07,9.772585246307028e-06,0.00905783669017096,1.4555932986191634e-07,1.3611971640647755e-08,9.596993305800594e-14,3.979556283597187e-07,2.0570129724170746e-07,1.0833870916854791e-07,6.932451564370506e-07,0.000423822840634298,1.6944182069745478e-06,4.2662130380831397e-08,6.141528032940332e-13,1.9671748503933485e-08,1.0037002717452062e-08,6.8782390388418085e-06
0.003562843644759309,0.1440554579366843,3.76,0.0,0.5031563758210429,0.5978035150814186,0.32263844645625095,9.586991373243171e-06,0.21091346634548913,3.3638523096580067e-06,0.0005825772619867128,4.22198572545051e-10,3.5337916978519036e-13,3.270902457082044e-06,1.1807175584358759e-06,0.06554556907053907,3.4757606882722865e-08,0.00011030627743722047,3.2014616288734105e-05,0.03416662502063673,3.4305100169224387e-06,0.3212227232476744,0.00034001858953519197,0.019665586899188476,0.005140026298295668,2.578772261485213e-09,0.02819074135931405,2.3530321608099466e-05,0.0018697903047213702,0.009054106040631404,3.02975677412388e-07,1.3222901920297148e-06,1.8583654484244024e-09,8.139187378770078e-05,9.601916654461059e-11,1.353753188370322e-07,9.791936510367531e-06,0.009154668959077086,1.458171169654446e-07,1.3583385691213427e-08,9.555110787349541e-14,4.028925138408828e-07,2.0780497090753436e-07,1.0767603662554683e-07,6.986712952463638e-07,0.0004291341092082415,1.6915472477640462e-06,4.317159519272718e-08,6.11293465637538e-13,1.9835023330296537e-08,1.0093828379017529e-08,6.889621653531208e-06
