Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176)
9.130352972205904e-14,0.07328638617039504,3.76,0.0,0.6355548362059446,0.9999993832860106,2.097253359096714e-26,3.548672471259437e-20,8.477280881552661e-11,8.477274929640548e-11,2.696640859840855e-12,9.806732992275285e-22,1.2793249629022127e-20,5.942036229532199e-17,5.941937821976485e-17,4.706528247667609e-23,8.119783259596252e-23,2.696641306171765e-12,4.0433613246419363e-19,6.181937164697683e-14,2.2362144398731296e-19,3.552851442204395e-20,8.595605247425757e-20,2.940001146490133e-26,1.2231367134171642e-31,7.585124283254007e-21,6.7139979768927925e-28,4.718543565549046e-31,6.181937146359648e-14,1.9059848969831108e-27,1.2934308361998436e-37,3.1017199636825308e-24,5.138156130394719e-23,6.167112927254135e-07
1.1152299651913278e-13,0.07328638617065023,3.76,0.0,0.6355548361865605,0.9999992468253217,3.765076051563844e-26,5.2948542996787046e-20,1.0354602599743308e-10,1.0354593719803692e-10,3.293820496963029e-12,1.4638807783808531e-21,1.908530478768419e-20,8.865202949722506e-17,8.86505715008683e-17,8.448861163465754e-23,1.354116379581168e-22,3.2938211628626137e-12,6.0324775606555505e-19,7.550947473600863e-14,2.9847015157660086e-19,5.300697077366919e-20,1.2824190687894427e-19,4.3865283227301004e-26,2.01685767128972e-31,1.1316313453989077e-20,1.205254494739671e-27,7.286782917314801e-31,7.550947445106412e-14,2.8439060746472728e-27,2.3834241078786e-37,4.638529863476361e-24,7.664735749485395e-23,7.531713845109238e-07
1.5196193011328026e-13,0.07328638617116055,3.76,0.0,0.6355548361477923,0.9999989740264018,9.318724172954419e-26,9.832470139586909e-20,1.4109246035894236e-10,1.4109229548559295e-10,4.488179395120849e-12,2.720788698246835e-21,3.542990785438226e-20,1.6459965971900734e-16,1.6459697809404547e-16,2.0908868811941097e-22,3.03633084343603e-22,4.488180631471397e-12,1.1200450531239086e-18,1.0288968095239106e-13,4.757247387458114e-19,9.841883785606339e-20,2.381060436670285e-19,8.145179779085272e-26,4.461401477295378e-31,2.1009865527326604e-20,2.9827113212250173e-27,1.4433081456196064e-30,1.0288968038179903e-13,5.281278115536145e-27,6.20083536316542e-37,8.652306278858599e-24,1.4226965243328782e-22,1.0259691099719166e-06
1.9240086370742774e-13,0.07328638617167092,3.76,0.0,0.6355548361090241,0.9999987013906779,1.8690794615274982e-25,1.5764324633018024e-19,1.7863889471738005e-10,1.7863863041889578e-10,5.682537792008921e-12,4.3660577920555946e-21,5.678640135671445e-20,2.638596409696842e-16,2.638553705458427e-16,4.193270287812738e-22,5.70877525437262e-22,5.682539773880267e-12,1.7954736233113594e-18,1.302698872352176e-13,6.897278676841859e-19,1.577710324150028e-19,3.816933858160613e-19,1.3058231919901534e-25,8.334165180947342e-31,3.3677917162901153e-20,5.981824095753841e-27,2.459316787755207e-30,1.3026988625360014e-13,8.467730228260309e-27,1.3026093417744031e-36,1.393437896431026e-23,2.279977031342853e-22,1.2986036395061356e-06
2.328397973015752e-13,0.07328638617218128,3.76,0.0,0.6355548360702559,0.9999984289180484,3.295313270680594e-25,2.309112584692451e-19,2.1618532907274618e-10,2.1618494199797381e-10,6.876895687849816e-12,6.4009780807412175e-21,8.315217358241891e-20,3.8643191918528383e-16,3.8642569795986896e-16,7.392180772435844e-22,9.6115559601302e-22,6.876898590293147e-12,2.629532479067136e-18,1.576500936035902e-13,9.404865630244639e-19,2.310640374920686e-19,5.590038934792339e-19,1.9126022197191839e-25,1.400434051453603e-30,4.931997227808034e-20,1.0545166864892061e-26,3.818265613310807e-30,1.5765009206646745e-13,1.2403727540848901e-26,2.4008960277773132e-36,2.0503091709487306e-23,3.3381263501263832e-22,1.571075074535785e-06
3.1371766448987017e-13,0.07328638617320199,3.76,0.0,0.6355548359927196,0.9999978844616786,8.03235201020475e-25,4.193232341147133e-19,2.9127819777426376e-10,2.9127749509356536e-10,9.265609977255044e-12,1.1644786026764867e-20,1.5090140342317375e-19,7.015131558529743e-16,7.015019593415667e-16,1.8013954312494834e-21,2.204227747255635e-21,9.265615245923353e-12,4.773537203075297e-18,2.1241050667129698e-13,1.5522979843042384e-18,4.194743578274345e-19,1.0147942498753741e-18,3.47271301268439e-25,3.23169550422727e-30,8.952416338744253e-20,2.5697457079786241e-26,7.726694183339902e-30,2.1241050351540086e-13,2.2526167510879374e-26,6.417954326275456e-36,3.757166870866367e-23,6.056298494268828e-22,2.1155290551887007e-06
3.945955316781651e-13,0.07328638617422271,3.76,0.0,0.6355548359151832,0.9999973406565087,1.5974241099409571e-24,6.636154686497146e-19,3.6637106646349513e-10,3.663699547725864e-10,1.1654322265057872e-11,1.8462190431583335e-20,2.386573964563334e-19,1.1098429507765464e-15,1.10982536782828e-15,3.581615248450335e-21,4.2187969922211436e-21,1.1654330599938912e-11,7.552051575708301e-18,2.671709203034584e-13,2.3112134086042627e-18,6.636535383695884e-19,1.6054768039362378e-18,5.495111715507066e-25,6.2610998621767886e-30,1.4161859825511547e-19,5.1092862392582423e-26,1.3490492118654287e-29,2.6717091472859954e-13,3.565220048912484e-26,1.3868737181805198e-35,5.999976578173859e-23,9.575754656308941e-22,2.659331836201e-06
5.56351266054755e-13,0.07328638617626412,3.76,0.0,0.6355548357601105,0.9999962549966608,4.477688803512051e-24,1.3200583513827054e-18,5.165568038050998e-10,5.165545938817848e-10,1.6431740842675177e-11,3.6857319776425383e-20,4.741096382941931e-19,2.206246553838119e-15,2.2062120619377686e-15,1.0034312112094071e-20,1.1300282801532621e-20,1.6431757409371664e-11,1.501257892067857e-17,3.76691749848281e-13,4.270572180369165e-18,1.3193333133408516e-18,3.1915172806583156e-18,1.0927810070277321e-24,1.7365782463188792e-29,2.8146296590385243e-19,1.4314274811994836e-25,3.1861671282572967e-29,3.7669173644779357e-13,7.092934210020452e-26,4.5347777658393156e-35,1.2149526381489801e-22,1.9012749316797154e-21,3.7449869054866835e-06
7.181070004313449e-13,0.07328638617830556,3.76,0.0,0.6355548356050378,0.9999951719322853,9.633110248028753e-24,2.200676106518805e-18,6.667425410975606e-10,6.667388593273072e-10,2.1209151434356725e-11,6.166553349661427e-20,7.893486185531026e-19,3.675639399501577e-15,3.675582646589118e-15,2.1576707694300958e-20,2.3684380753518007e-20,2.120917903109732e-11,2.501105370512455e-17,4.862125834148268e-13,6.818995625973027e-18,2.198133085405792e-18,5.317122871577512e-18,1.821277613845815e-24,3.779152871818193e-29,4.688225515931379e-19,3.0779910014352853e-25,6.149219002424206e-29,4.862125572240515e-13,1.1826380649314356e-25,1.1086122733921379e-34,2.0611183966499525e-22,3.163756300830161e-21,4.828046502069455e-06
1e-12,0.07328638618238838,3.76,0.0,0.6355548353347914,0.9999932906517927,2.603688178671736e-23,4.272384539973223e-18,9.284724149840693e-10,9.284652753297184e-10,2.953476366966379e-11,1.204606368499772e-19,1.5289217904141444e-18,7.127747622219178e-15,7.12763986598289e-15,5.826524212954168e-20,6.234568322720267e-20,2.953481717252466e-11,4.850065673509719e-17,6.770754207071736e-13,1.2669230939300957e-17,4.2629405790931e-18,1.0310915443177944e-17,3.534121884287005e-24,1.0692435757493506e-28,9.0879986448198e-19,8.311750644001298e-25,1.4766992716280437e-28,6.770753568540713e-13,2.296547922249055e-25,3.661351570279107e-34,4.121553064056204e-22,6.122318332914403e-21,6.7093186655131424e-06
1.0416184691845248e-12,0.07328638618238838,3.76,0.0,0.6355548352948924,0.9999930135651769,2.9428530283171214e-23,4.636180609866453e-18,9.671140155350545e-10,9.671062692342534e-10,3.076394871432424e-11,1.308367551539594e-19,1.6585479520603908e-18,7.733379524133605e-15,7.733262973613769e-15,6.584674990557839e-20,7.02726657789704e-20,3.076400676124268e-11,5.262160259816395e-17,7.052542673190105e-13,1.3684767120399805e-17,4.625211370965518e-18,1.1187019616434412e-17,3.834782485313473e-24,1.2171335888895609e-28,9.859654432921477e-19,9.393282886655889e-25,1.647703543817817e-28,7.05254195947767e-13,2.4921929295991712e-25,4.241721664611317e-34,4.491692038527369e-22,6.640474660507954e-21,6.9864040514817925e-06
1.3651299379377046e-12,0.07328638618647122,3.76,0.0,0.6355548349847471,0.9999908655057158,6.631183344618357e-23,7.973618740430541e-18,1.2674854897759857e-09,1.2674721845072713e-09,4.031871421362593e-11,2.2660609883215893e-19,2.8449794060886155e-18,1.3283036745649229e-14,1.3282841331631323e-14,1.482274714729059e-19,1.5581023209958672e-19,4.031881388984397e-11,9.038321230548918e-17,9.24295981430574e-13,2.2911990068684524e-17,7.94512585427285e-18,1.921514749990203e-17,6.591688958838581e-24,2.9098149384395883e-28,1.6928034628773733e-18,2.114523911801056e-24,3.4380917354712623e-28,9.24295830899762e-13,4.28747905568413e-25,1.1377011841187456e-33,7.980703064689162e-22,1.137857455341814e-20,9.134453952064367e-06
1.6886414066908844e-12,0.07328638619055407,3.76,0.0,0.6355548346746017,0.9999887277046654,1.25631543593017e-22,1.2216480276339367e-17,1.5678569638203666e-09,1.5678366051601632e-09,4.987344804046953e-11,3.496013376363648e-19,4.34737198014064e-18,2.0324584527020222e-14,2.0324292745632084e-14,2.805546451605896e-19,2.921204482788849e-19,4.987360051590955e-11,1.3829539730648141e-16,1.1433377351641057e-12,3.450412669076869e-17,1.2158113729151978e-17,2.940148704575246e-17,1.0093660224468536e-23,5.851720821497109e-28,2.5890931080903586e-18,4.00223134731655e-24,6.1909303997004535e-28,1.143337462080052e-12,6.570788926790857e-25,2.492280305291998e-33,1.2616505059558129e-21,1.7368964889400804e-20,1.1272245440656609e-05
2.0121528754440644e-12,0.0732863861946369,3.76,0.0,0.6355548343644564,0.9999866001130285,2.1275744350219166e-22,1.736825500443269e-17,1.8682284376682125e-09,1.868199531206683e-09,5.942815030258662e-11,5.004476734295215e-19,6.164459867977287e-18,2.885799637492175e-14,2.8857592284583623e-14,4.746640602109504e-19,4.91023302273975e-19,5.942836673796869e-11,1.9635767252736531e-16,1.362379537934197e-12,4.846463924314352e-17,1.7264411911976135e-17,4.174601884262721e-17,1.434235948620585e-23,1.0507737835495396e-27,3.6745911986473966e-18,6.771297542445457e-24,1.0111065095937951e-27,1.362379089488652e-12,9.344415048983415e-25,4.788159503658618e-33,1.848679705433213e-21,2.4602621913035486e-20,1.339982751407408e-05
2.3356643441972442e-12,0.07328638619871974,3.76,0.0,0.6355548340543112,0.9999844826820469,3.3308040866959534e-22,2.343243268440703e-17,2.1685999113195433e-09,2.1685609626605387e-09,6.89828211072364e-11,6.7976775439985e-19,8.294982422132803e-18,3.888324583949629e-14,3.8882715061177026e-14,7.423914008078957e-19,7.643352987722844e-19,6.89831126540754e-11,2.645695533413525e-16,1.5814213991553463e-12,6.479698998290726e-17,2.3264257040893395e-17,5.62487235434877e-17,1.9339449944901784e-23,1.7411510123194997e-27,4.949054876592467e-18,1.0590569273207218e-23,1.5403340906865736e-27,1.5814207131255781e-12,1.261064992712824e-24,8.384669481607132e-33,2.5678630912662015e-21,3.307058844393967e-20,1.5517248931034423e-05
2.982687281703604e-12,0.07328638620688545,3.76,0.0,0.6355548334340209,0.9999802781081217,6.949796132591833e-22,3.8311955670692586e-17,2.7693428580327505e-09,2.76927934184488e-09,8.809206877097123e-11,1.1263078372742702e-18,1.3491312993905482e-17,6.340915202163199e-14,6.340833098158767e-14,1.546041625428248e-18,1.5814359531563028e-18,8.809254395843523e-11,4.314401953348077e-16,2.0195053346079907e-12,1.0459105491413704e-16,3.794553337834357e-17,9.172857456774213e-17,3.158545717487236e-23,4.041891629914703e-27,8.063909078882639e-18,2.2055108827239108e-23,3.0923685692236286e-27,2.0195039490844697e-12,2.0630115872428044e-24,2.1193435438777993e-32,4.437213309335087e-21,5.367392977460601e-20,1.9721803722037372e-05
3.6297102192099635e-12,0.0732863862150511,3.76,0.0,0.6355548328137304,0.9999761135974828,1.2548716957232488e-21,5.688296628638742e-17,3.370085803960206e-09,3.36999174282195e-09,1.072011918804956e-10,1.694152674463705e-18,1.9926379718476336e-17,9.390209232516601e-14,9.390094226382406e-14,2.786187055958658e-18,2.8378840774231786e-18,1.0720189520411454e-10,6.389034550655999e-16,2.4575896168348517e-12,1.5391401905744255e-16,5.620383032964607e-17,1.3584088659825294e-16,4.684498722629151e-23,8.050000980369601e-27,1.1931719229816203e-17,3.974659711717295e-23,5.4390687184354586e-27,2.4575871699568452e-12,3.0647526455127994e-24,4.495832782511696e-32,6.938082054631133e-21,7.91086282332309e-20,2.388629522078773e-05
4.2767331567163236e-12,0.07328638622321679,3.76,0.0,0.6355548321934401,0.9999719887684221,2.0566318843784565e-21,7.917338068453528e-17,3.970828749102183e-09,3.970698165699799e-09,1.263101912772916e-10,2.388193545714193e-18,2.7590279036085188e-17,1.3036185667466356e-13,1.3036035134150413e-13,4.5575061795462365e-18,4.628084749581732e-18,1.2631116715885557e-10,8.869554712856725e-16,2.8956743211459983e-12,2.1279357951551237e-16,7.804103106552625e-17,1.8858550710797162e-16,6.513134513956065e-23,1.4436760803515006e-26,1.65505539436673e-17,6.501575588056021e-23,8.744303270361097e-27,2.8956703757428257e-12,4.268122103971915e-24,8.465149122860241e-32,1.0137855395371096e-20,1.093053465659716e-19,2.8011105135500762e-05
4.923756094222683e-12,0.07328638623138248,3.76,0.0,0.63555483157315,0.999967903242853,3.144464511974476e-21,1.0521111412810227e-16,4.571571693459005e-09,4.571398610585778e-09,1.4541906779565566e-10,3.2132826874165633e-18,3.647318625772457e-17,1.7278823565101948e-13,1.7278636130835963e-13,6.95467426408637e-18,7.046387095904056e-18,1.4542036058317146e-10,1.1755923895632584e-15,3.3337595228487793e-12,2.812574329166875e-16,1.0345901439337498e-16,2.4996228453880944e-16,8.6457835686749e-23,2.3980955601729267e-26,2.1918486864387598e-17,9.921328169770709e-23,1.3171937472822677e-26,3.333753566442528e-12,5.674953866480667e-24,1.461666542904115e-31,1.4102950544330757e-20,1.4419574419792963e-19,3.209661155263625e-05
6.2178019692354025e-12,0.07328638624771383,3.76,0.0,0.6355548303325697,0.9999598486076703,6.356810439484141e-21,1.686401949536285e-16,5.773057579818753e-09,5.772781566808113e-09,1.8363645549890802e-10,5.2758220692481124e-18,5.785711483593566e-17,2.7554000301816143e-13,2.7553739951377615e-13,1.4005242979509078e-17,1.414441445322549e-17,1.8363851484699816e-10,1.874605548000215e-15,4.209931719645605e-12,4.470488028321427e-16,1.650448222998238e-16,3.986117086728781e-16,1.382844325332744e-22,5.619435580083918e-26,3.489396692569698e-17,1.9979610488314433e-22,2.604984956754098e-26,4.209919902583558e-12,9.106339769061393e-24,3.62840486722185e-31,2.459004486919132e-20,2.277890811598305e-19,4.015120841346101e-05
7.511847844248123e-12,0.07328638626404516,3.76,0.0,0.6355548290919898,0.9999519467384862,1.1252138510587484e-20,2.473935137347991e-16,6.974543463043103e-09,6.974140612334126e-09,2.2185336152329132e-10,7.919818449258978e-18,8.400112390080227e-17,4.0215573189266873e-13,4.0215249452479554e-13,2.469523326293856e-17,2.488564174352672e-17,2.2185636393749598e-10,2.735912228508934e-15,5.086106809631592e-12,6.515096927577487e-16,2.4097619737816296e-16,5.817879654684607e-16,2.0243121093778926e-22,1.1307414640669186e-25,5.0842848752096166e-17,3.5230016984460904e-22,4.538366124450416e-26,5.0860861783808394e-12,1.337358097597835e-23,7.605653876019908e-31,3.8911822333834386e-20,3.2936133716139395e-19,4.80530392517483e-05
9.05021698727009e-12,0.07328638628345996,3.76,0.0,0.6355548276171817,0.99994274770131,1.976716924389862e-20,3.612620314706736e-16,8.402876753962991e-09,8.40229201450834e-09,2.672852203436171e-10,1.1871248801573457e-17,1.211695234457614e-16,5.837227371988513e-13,5.837190089029313e-13,4.3185824538976405e-17,4.343576817264533e-17,2.6728957270113364e-10,3.970945361787353e-15,6.127713368770099e-12,9.451906599427143e-16,3.49928462676372e-16,8.444678462984303e-16,2.948654056641959e-22,2.268797158682608e-25,7.365040503427602e-17,6.160910789417713e-22,7.857986702496774e-26,6.12767758350538e-12,1.9554264073737882e-23,1.581004102550238e-30,6.161413569482476e-20,4.727947979013199e-19,5.725203081145954e-05
1e-11,0.07328638630287476,3.76,0.0,0.6355548267066413,0.9999371719229189,2.6741213474287885e-20,4.4269808791244796e-16,9.284724065444308e-09,9.284010160087442e-09,2.953343392117934e-10,1.477451156720827e-17,1.4736787545057117e-16,7.126580500379919e-13,7.126542300274564e-13,5.825845684742558e-17,5.854071431433184e-17,2.9533964871383695e-10,4.847923864523624e-15,6.770800038113887e-12,1.1541126608727224e-15,4.2733903371123556e-16,1.0310065659192736e-15,3.607802877386864e-22,3.303632831429754e-25,8.98079618554677e-17,8.311226951601279e-22,1.0551472235896196e-25,6.770751946884628e-12,2.39810788398949e-23,2.3417193783225242e-30,7.904125322734407e-20,5.73310973408152e-19,6.282778102246706e-05
1.0588586130292059e-11,0.07328638630287476,3.76,0.0,0.635554826142374,0.9999337557028637,3.18013406054756e-20,4.974783599082463e-16,9.831210040467268e-09,9.830409627236526e-09,3.127164180867915e-10,1.6759116668549276e-17,1.648329063622661e-16,7.990106085490013e-13,7.990068341962454e-13,6.916233397091682e-17,6.946160917881588e-17,3.1272236800358175e-10,5.4352468287345045e-15,7.169325879980129e-12,1.2942070140096565e-15,4.792006090742906e-16,1.1559394666452746e-15,4.050404241004324e-22,4.1008031598693883e-25,1.0061318394029713e-16,9.866822837174178e-22,1.2495461003213783e-25,7.169268903351243e-12,2.6961606227524267e-23,2.9336553203543166e-30,9.124872378609875e-20,6.400804125785056e-19,6.624398360769529e-05
1.2126955273314027e-11,0.07328638632228957,3.76,0.0,0.6355548246675667,0.9999249660835023,4.798903836103411e-20,6.564175969640692e-16,1.1259543322566732e-08,1.125849345188158e-08,3.581469651291566e-10,2.2644054071742775e-17,2.1486848441207933e-16,1.0480166063111395e-12,1.0480133994164574e-12,1.038968911344925e-16,1.0422448113442341e-16,3.581547592241397e-10,7.128765610481816e-15,8.210945355129762e-12,1.6989309609151422e-15,6.288173598527595e-16,1.516200900438321e-15,5.331350623903591e-22,6.862867593301014e-25,1.3170589998097245e-16,1.4822253217241739e-21,1.8670996304120431e-25,8.210860137919806e-12,3.5620252785942646e-23,5.009976435390825e-30,1.285981061291722e-19,8.304129749106532e-19,7.503355728540117e-05
1.3665324416335995e-11,0.07328638634170437,3.76,0.0,0.6355548231927599,0.9999163742883938,6.897520732112251e-20,8.384548138156378e-16,1.2687876600273864e-08,1.2686543489786903e-08,4.0357687163925554e-10,2.958554415169134e-17,2.711557899301405e-16,1.3307380091127959e-12,1.330736151955248e-12,1.4866152895545478e-16,1.4898392236505905e-16,4.035867555328964e-10,9.051450881861154e-15,9.252572806005117e-12,2.159734690940585e-15,7.988033006616798e-16,1.925250248605581e-15,6.793281092786836e-22,1.0825575836822985e-24,1.669034241639817e-16,2.1208710188996833e-21,2.660478975815293e-25,9.252451287212397e-12,4.555484816341415e-23,8.030739513205984e-30,1.7441822514836645e-19,1.0430146192659613e-18,8.362530667648007e-05
1.5203693559357963e-11,0.07328638636111914,3.76,0.0,0.6355548217179533,0.9999079758651642,9.541534998552322e-20,1.0439650550611696e-15,1.4116209873602817e-08,1.4114559742277017e-08,4.4900614758253705e-10,3.764194286598925e-17,3.3357663194276917e-16,1.6471721132741346e-12,1.6471725570170133e-12,2.047281843927921e-16,2.0499769629267678e-16,4.490183658954306e-10,1.1203252006329738e-14,1.0294209244310914e-11,2.676990378392755e-15,9.891828800541053e-16,2.3830856382437608e-15,8.437983462646757e-22,1.6293984140851675e-24,2.061807829466727e-16,2.92076949942461e-21,3.651702849427166e-25,1.0294042351230303e-11,5.679003585002639e-23,1.2245973104625538e-29,2.294393466404811e-19,1.2771338943875166e-18,9.202368415493867e-05
