Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934)
2.041969320978e-05,0.45454877377800085,3.76,0.0,0.4906703748250333,0.9362844548286821,0.029132357759774102,0.00041633166836627057,0.08244937160271955,0.00036520329744336966,0.020231284844210655,1.5717169972909772e-09,2.417366602079285e-11,0.0003426427298538254,5.351552088376969e-05,0.026244786339140853,7.611056047239809e-06,0.00014166868665127727,2.4651812701263998e-05,0.02342233545386723,0.00036787845433038427,0.027662860577132135,0.007543340509174419,0.004915540359161347,0.0004922789288142551,3.3469095681607475e-07,0.009378718543357869,2.7318839667998758e-05,0.005994451606838282,0.0037401908991913702,1.009706572779381e-08,1.743915359814729e-11
2.0636806385158344e-05,0.4546111588210352,3.76,0.0,0.4894992426702598,0.9355582021354472,0.029478083600927487,0.0004165837380795264,0.08345845374144559,0.00036463092513870686,0.020211201824498416,1.567822115236535e-09,2.411375662415869e-11,0.0003432798082977818,5.338670559755928e-05,0.026496953279903056,7.592743143043569e-06,0.00014093868387186673,2.46049013467594e-05,0.023651954223387284,0.0003684083423982473,0.028025555873964176,0.007583190928028402,0.004961947496420423,0.0004954472048009625,3.3405553804119945e-07,0.00957964842099326,2.763327253568062e-05,0.006100382879570374,0.0038070801368964248,1.020397543881131e-08,1.795837729677416e-11
2.085391956053669e-05,0.4546735810913293,3.76,0.0,0.48833089288523907,0.9348330719121439,0.02982354671338034,0.00041683456931444713,0.08446742249323416,0.00036405958079314304,0.020190635688409852,1.5639382925960711e-09,2.4054017213408135e-11,0.00034391340227573605,5.325833901696308e-05,0.02674850663359301,7.5745230669504655e-06,0.00014021288912679968,2.4557478200618117e-05,0.023880661701617078,0.00036893425304851803,0.028387634591316574,0.007621865300375338,0.005007575946941002,0.0004985640657995174,3.3341321888931195e-07,0.009781612823318093,2.7944365728112873e-05,0.006206665128980857,0.003874137360100652,1.0309454839120105e-08,1.848622919817462e-11
2.1071032735915035e-05,0.4547360375839192,3.76,0.0,0.48716531756673404,0.9341090707306631,0.03016874393247957,0.000417084310040136,0.08547623701173371,0.00036348925053789093,0.02016961695055813,1.5600654688080425e-09,2.399444685124314e-11,0.0003445436649174405,5.313041274144339e-05,0.0269994482481855,7.55639441905771e-06,0.00013949138775130768,2.4509582320488526e-05,0.024108458504871765,0.0003694564752637913,0.028749088981445507,0.007659388079050614,0.0050524315002153835,0.000501630335307357,3.3276452631602e-07,0.009984580700677034,2.825213811443512e-05,0.006313287885642924,0.00394135651734519,1.0413514867014615e-08,1.9022723042342498e-11
2.128814591129338e-05,0.4547985253370917,3.76,0.0,0.4860025085705679,0.9333862046065344,0.030513672281674724,0.00041733309925429417,0.0864848576782382,0.00036291992079193013,0.02014817439308429,1.5562035834833443e-09,2.3935044604193385e-11,0.00034517074147283127,5.3002918760100495e-05,0.027249779959790214,7.538355852281119e-06,0.00013877425447901217,2.4461250495153847e-05,0.02433534537245494,0.0003699752821363724,0.029109911862401756,0.007695783500085607,0.0050965201656493955,0.0005046468371525523,3.321099566672237e-07,0.01018852165262709,2.8556609737133304e-05,0.006420240887398734,0.004008731726632166,1.0516166855523446e-08,1.956787164732549e-11
2.1505259086671725e-05,0.4548610414392817,3.76,0.0,0.4848424575325074,0.9326644790299303,0.03085832896239182,0.00041758106752126965,0.08749324606739428,0.00036235157825129045,0.020126335157704435,1.5523525764408973e-09,2.3875809542130186e-11,0.0003457947696911487,5.287584943229772e-05,0.02749950359273973,7.520406069920985e-06,0.00013806155430458756,2.441251736418425e-05,0.02456132315897143,0.0003704909317027385,0.02947009658649804,0.007731075564409699,0.0051398481524274125,0.0005076143944849818,3.3144997728553077e-07,0.010393405922412873,2.8857801706760906e-05,0.006527514075299374,0.004076257269322289,1.0617422492651298e-08,2.0121686929152532e-11
2.172237226205007e-05,0.4549235830231303,3.76,0.0,0.48368515588729694,0.9319438989943768,0.031202711344686575,0.00041782833745174344,0.08850136491409835,0.00036178420988216257,0.020104124831284303,1.5485123877291561e-09,2.3816740738562208e-11,0.0003464158801792521,5.274919746832025e-05,0.027748620959687074,7.502543823167815e-06,0.0001373533432602498,2.4363415533493045e-05,0.024786392827229654,0.0003710036677119491,0.029829637011117405,0.00776528802209689,0.005182421851113058,0.0005105338288473358,3.307850280801419e-07,0.010599204390642663,2.9155736109240848e-05,0.006635097589593778,0.004143927584332856,1.0717293784581825e-08,2.0684179921386945e-11
2.2156598612806764e-05,0.455048731410458,3.76,0.0,0.48137876561765147,0.9305061932034003,0.031890643483511234,0.00041832123562915376,0.0905166505217952,0.00036065234484015897,0.02005868597543005,1.5408642267195074e-09,2.3699098224495764e-11,0.00034764983678176617,5.2497118110460576e-05,0.02824504408841816,7.467077165398595e-06,0.00013595057223530287,2.4264226697234234e-05,0.025233812160296416,0.0003720213070563718,0.030546762748068633,0.007830567779276184,0.005265332748394711,0.0005162316014628895,3.294418516819621e-07,0.011013430588222933,2.9741924824804187e-05,0.006851157129754428,0.0042796810403511526,1.091293271600166e-08,2.1835238878272728e-11
2.2590824963563457e-05,0.45517394852519394,3.76,0.0,0.47908326590495287,0.9290731182991028,0.032577450690433184,0.00041881263254352625,0.09253043832691621,0.0003595242265902638,0.020012034564139723,1.533258626187605e-09,2.3582109744174466e-11,0.00034887352659740807,5.2246628673922776e-05,0.028739063617572086,7.431946753912982e-06,0.00013456623793683224,2.4163908349979387e-05,0.025677612979381138,0.0003730298925477451,0.03126124896686601,0.00789180722145273,0.0053453069455836,0.0005217466615059839,3.2808345449326275e-07,0.011430979763339275,3.0315368369406376e-05,0.007068344458563659,0.004415950539795723,1.1103184646922291e-08,2.30211198903651e-11
2.302505131432015e-05,0.4552992131689283,3.76,0.0,0.47679858278088827,0.9276446991035294,0.03326311710369348,0.0004193032671647911,0.09454246863754116,0.0003583997600383698,0.019964327557891355,1.5256951169908582e-09,2.346576806520393e-11,0.00035008777245740133,5.199768162885472e-05,0.02923069363863154,7.397144083966541e-06,0.0001332005373300973,2.4062659087030295e-05,0.02611780620436324,0.0003740309337717413,0.03197306191299011,0.007949185955815419,0.005422400363175261,0.0005270854356439237,3.2671251589523315e-07,0.011851641150523642,3.087626902391643e-05,0.00728658745479691,0.004552696692315156,1.1288153447422267e-08,2.4241881464080637e-11
2.3459277665076844e-05,0.4554245049014087,3.76,0.0,0.47452464062085986,0.9262209549169244,0.03394762877410603,0.00041979379032344586,0.09655249729100031,0.00035727885390976125,0.019915704311767448,1.518173235791357e-09,2.3350066049495817e-11,0.0003512933141977403,5.1750233455235935e-05,0.029719948066514363,7.362661210285684e-06,0.00013185358506767543,2.3960654611045292e-05,0.026554403890707862,0.0003750257772042106,0.03268217345192264,0.008002878459138411,0.00549667031309979,0.0005322542489002886,3.253314064115421e-07,0.012275213432823204,3.1424836632329986e-05,0.00750581680268774,0.004689882114409049,1.1467945014889763e-08,2.5497569827975195e-11
2.3893504015833538e-05,0.45554980406971307,3.76,0.0,0.47226136253267076,0.9248019001483574,0.034630973461433796,0.0004202847748653577,0.09856029476950497,0.0003561614205736276,0.01986628848164487,1.5106925254862621e-09,2.323499665899674e-11,0.0003524908170425569,5.150424422268492e-05,0.030206840643172934,7.328490692719671e-06,0.0001305254277014179,2.3858050249043856e-05,0.02698741907598748,0.00037601562353439344,0.033388560430205994,0.008053053872354055,0.0055681751224972076,0.000537259306713814,3.23942221660756e-07,0.012701504461214949,3.196128667740193e-05,0.007725965875431418,0.0048274712870578496,1.1642666548361483e-08,2.678821948850469e-11
2.432773036659023e-05,0.4556750917725631,3.76,0.0,0.47000867069530006,0.9233875448779975,0.035313140453058924,0.0004207767246231197,0.10056564536862457,0.00035504737587891956,0.019816189729334636,1.5032525355137594e-09,2.312055296040204e-11,0.00035368087911668195,5.125967721588941e-05,0.030691384941208773,7.294625547688076e-06,0.00012921605570574013,2.3754983203243498e-05,0.02741686564377042,0.00037700154315295823,0.03409220410623532,0.008099875856037287,0.005636973806182839,0.0005421066799907019,3.225468127409497e-07,0.013130330965593393,3.248583857455082e-05,0.007946970623418115,0.004965430425053462,1.1812425913723233e-08,2.81138537611044e-11
2.4761956717346925e-05,0.4558003498670226,3.76,0.0,0.4677664866578917,0.921977895364271,0.03599412040050632,0.0004212700824346058,0.10256834640925594,0.0003539366390059419,0.01976550526458596,1.4958528221619328e-09,2.3006728129315857e-11,0.0003548640383341049,5.1016498600763644e-05,0.03117359436748835,7.261059204930753e-06,0.00012792541378996776,2.3651574577501766e-05,0.027842758201441786,0.00037798449017635555,0.034793089637270194,0.008143502494312517,0.005703125778265379,0.0005468022926610116,3.211468135540131e-07,0.01356151825970242,3.299871424541407e-05,0.008168769466338615,0.005103727355961588,1.1977331114577389e-08,2.947448528097836e-11
2.519618306810362e-05,0.45592556094926634,3.76,0.0,0.4655347316004349,0.9205729544970861,0.03667390517331502,0.0004217652372980016,0.10456820749413051,0.0003528291323264704,0.019714321226938007,1.488492948848767e-09,2.2893515453807467e-11,0.0003560407786761594,5.077467712555366e-05,0.03165348216676364,7.2277854686812575e-06,0.00012665340958043704,2.354793119142919e-05,0.02826511197159826,0.00037896531508454286,0.03549120562137934,0.008184086244367762,0.005766690601574646,0.0005513519117503199,3.197436652923273e-07,0.01399489994190427,3.3500136925340106e-05,0.008391303189491427,0.005242331408807438,1.2137489854793195e-08,3.0870116492573384e-11
2.5630409418860312e-05,0.45605070834054473,3.76,0.0,0.46331332655708324,0.919172722197905,0.03735248772997884,0.00042226253070000517,0.10656504981073878,0.00035172478126707706,0.019662713909507207,1.4811724863004168e-09,2.278090833667456e-11,0.00035721153578015583,5.0534183854799245e-05,0.03213106142528611,7.194798482955384e-06,0.00012539992075859933,2.3444147185461933e-05,0.028683942696831444,0.00037994477597357837,0.03618654369343486,0.008221773928658747,0.005827727773854526,0.0005557611399331507,3.1833863808600816e-07,0.014430317594110662,3.399033012589442e-05,0.00861451484474217,0.0053812133126273564,1.2293009165119723e-08,3.2300740116195717e-11
2.6064635769617006e-05,0.45617577607196763,3.76,0.0,0.4611021926068478,0.9177771957728927,0.03802986200395176,0.0004227622621732473,0.1085587054777193,0.00035062351417493624,0.019610750842750473,1.4738910126422805e-09,2.2668900296623232e-11,0.00035837670190114884,5.029499193415671e-05,0.03260634507438885,7.162092700762241e-06,0.00012416480091348867,2.3340305438193855e-05,0.029099266556307485,0.0003809235485321319,0.0368790981687731,0.008256706762635674,0.005886296546040173,0.0005600354102450275,3.1693285012470536e-07,0.014867620481307513,3.44695167604319e-05,0.008838349655990715,0.005520345103967688,1.2443995090496804e-08,3.3766339592753384e-11
2.64988621203737e-05,0.45630074886678124,3.76,0.0,0.4589012510376623,0.9163863702271158,0.03870602280210225,0.0004232646941972475,0.11054901692952389,0.00034952526218953413,0.01955849176142132,1.4666481134573177e-09,2.2557484968846203e-11,0.00035953663039156353,5.0057076380878156e-05,0.033079345894018654,7.129662856589903e-06,0.00012294788439979568,2.3236478828826987e-05,0.029511100092073306,0.00038190223494304103,0.037568865726381066,0.008289020410009774,0.0059424557668391895,0.0005641799825605071,3.155272846913977e-07,0.015306665253545413,3.493791843263925e-05,0.009062754928731306,0.005659700042027116,1.259055243882382e-08,3.526688950887902e-11
2.6933088471130393e-05,0.4564256121212064,3.76,0.0,0.4567104234877889,0.915000238545017,0.039380965713870196,0.0004237700565683794,0.11253583633593114,0.00034842995912296094,0.019505989470053105,1.4594433818261208e-09,2.2446656105276042e-11,0.00036069163976060317,4.9820413896141706e-05,0.033550076516211655,7.097503941665158e-06,0.00012174899038460183,2.313273136562689e-05,0.02991946014375041,0.000382881371881993,0.03825584512625756,0.008318845060299509,0.005996263749782408,0.0005681999415900361,3.14122805384285e-07,0.01574731565161442,3.5395754837409045e-05,0.009287679963478991,0.005799252530602091,1.2732784575971331e-08,3.680235600388994e-11
2.7367314821887087e-05,0.4565503518846955,3.76,0.0,0.4545296320665469,0.9136187919397885,0.04005468703027394,0.000424278550298745,0.11451902505506402,0.0003473375413472616,0.019453290614771874,1.4522764183352238e-09,2.2336407574477615e-11,0.00036184201731064074,4.958498269795118e-05,0.034018549428513054,7.065611181828257e-06,0.00012056792617574248,2.3029119190257127e-05,0.030324363790963572,0.0003838614376917233,0.0389400369582478,0.00834630552568628,0.006047778160725663,0.0005721001962510303,3.1272016966615323e-07,0.016189442217344762,3.5843243250475e-05,0.009513075973024523,0.005938978046436973,1.2870793254553342e-08,3.8372697159021374e-11
2.780154117264378e-05,0.4566749548399244,3.76,0.0,0.45235879945620056,0.9122420200741223,0.04072718367199914,0.0004247903510555293,0.11649845311870809,0.0003462479476858202,0.019400436368804883,1.4451468310500124e-09,2.222673336104187e-11,0.00036298802238345215,4.935076237272313e-05,0.03448477697733696,7.033980017788214e-06,0.0001194044899196726,2.2925691467943645e-05,0.030725828302866583,0.0003848428587697867,0.03962144341981258,0.008371521354357474,0.0060970559239112284,0.0005758854802517285,3.1132004087363947e-07,0.01663292200946723,3.62805981169087e-05,0.009738896003466736,0.006078853073579714,1.3004678478261134e-08,3.997786336930985e-11
2.8235767523400474e-05,0.4567994082824481,3.76,0.0,0.4501978489974614,0.9108699112556637,0.041398453125503616,0.0004253056121827327,0.1184739987478656,0.00034516111930838833,0.019347463041511494,1.4380542354602542e-09,2.2117627564532923e-11,0.0003641298892784981,4.911773374291579e-05,0.03494877137125917,7.002606087418755e-06,0.00011825847278078901,2.2822491176824412e-05,0.03112387109390037,0.0003858260152457343,0.04030006811934366,0.008394606956920075,0.006144153144159285,0.0005795603536924627,3.099229988659878e-07,0.017077638325903265,3.670803072641334e-05,0.009965094858878375,0.006218855043177405,1.3134538400042555e-08,4.161779769895887e-11
2.8669993874157167e-05,0.45692370010001787,3.76,0.0,0.44804670476106834,0.909502452610515,0.042068493386041114,0.00042582446738270973,0.12044554789619975,0.00034407699963144995,0.019294402620859397,1.4309982544068796e-09,2.2009084398186705e-11,0.00036526782987836363,4.888587874881158e-05,0.03541054468423565,6.971485209859571e-06,0.00011712966070864109,2.271955580986577e-05,0.0315185096849345,0.0003868112460549299,0.040975915901616165,0.008415671742641944,0.006189125042788072,0.000583129205500823,3.085295494945438e-07,0.01752348043314083,3.7125748948151714e-05,0.010191629029420198,0.0063589622781279435,1.3260469243982482e-08,4.3292436221201225e-11
2.910422022491386e-05,0.45704781875177936,3.76,0.0,0.4459052916072789,0.9081396302373409,0.04273730290678035,0.0004263470331085964,0.12241299381950202,0.0003429955342244314,0.01924128325700561,1.423978517996202e-09,2.1901098187472677e-11,0.00036640203599753676,4.865518034311025e-05,0.035870108858745364,6.940613371256464e-06,0.00011601783586875157,2.2616917999558567e-05,0.03190976166915378,0.00038779885348700515,0.04164899269276677,0.008434820263111284,0.006232025905431671,0.0005865962565518854,3.071401330305092e-07,0.017970343303125778,3.753395701770474e-05,0.01041845662274433,0.006499153942124474,1.338256524554823e-08,4.500170834347978e-11
2.9538446575670555e-05,0.45717175324761383,3.76,0.0,0.4437735352346055,0.9067814293440003,0.043404880553430204,0.0004268734106805912,0.12437623666978516,0.0003419166707204513,0.019188129692736568,1.4169946635032393e-09,2.1793663368482914e-11,0.00036753268148498173,4.842562239689055e-05,0.036327475708858366,6.90998671195425e-06,0.00011492277778923747,2.25146060729342e-05,0.032297644682204765,0.0003887891072459339,0.042319305362853464,0.008452152361544701,0.006272909040390447,0.0005899655633525128,3.057551316526429e-07,0.01841812735797407,3.793285537722573e-05,0.010645537298567225,0.006639409992734426,1.3500918610974056e-08,4.674553711856032e-11
