Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637)
3.411987423038306e-05,0.1614361312048151,3.76,0.0,0.6574337672791435,0.9995877658474319,0.0003080768801414976,3.610309975358661e-06,0.0001537130438857266,5.81882840615827e-07,0.00016166116441273097,2.016601379401424e-10,9.341344524291918e-14,6.665237214515144e-07,2.6078343843205056e-07,7.460576110508688e-05,5.8520164261711495e-09,1.4733562495029051e-05,2.774424002017298e-05,5.875928021289831e-05,7.60506582213424e-07,0.00027409367583193224,3.0028505653784334e-06,6.591390567169093e-06,1.731873232160898e-07,9.957019476851774e-10,2.337975855276837e-07,2.5164953686064426e-09,2.7542159788389686e-07,3.672472461619922e-07,9.556402957325764e-11
3.475128304895711e-05,0.16143619849664595,3.76,0.0,0.657417591389279,0.9995747276935614,0.00031915015490359313,3.6705198992068413e-06,0.00015670309557703566,5.818791718052928e-07,0.0001645477604791256,2.0165620547113403e-10,9.341161108648886e-14,6.697211931602036e-07,2.607563179769588e-07,7.6001334108556e-05,5.851466221382263e-09,1.5018498893340115e-05,2.82412780746222e-05,6.00335912387016e-05,7.694623690678607e-07,0.00028450395773581467,3.155425971561906e-06,6.968437363756358e-06,1.7979203535158116e-07,1.013466896188293e-09,2.49734524089403e-07,2.7085870398592557e-09,2.900433254568495e-07,3.883386023565843e-07,1.0285962085933517e-10
3.5382691867531156e-05,0.16143626573516415,3.76,0.0,0.6574012172531822,0.9995615066913138,0.00033040607323621385,3.73034762247822e-06,0.00015970013405236866,5.818755130827655e-07,0.00016741736039895035,2.0165223939404545e-10,9.340976143793307e-14,6.729010472577419e-07,2.6072928749659275e-07,7.739687936817156e-05,5.850918889471697e-09,1.5303522750647185e-05,2.8735386502355686e-05,6.131387403916854e-05,7.783666564215394e-07,0.00029509786175757635,3.312802953997741e-06,7.358893649634946e-06,1.8651973116700174e-07,1.0311264596451892e-09,2.6647363608090307e-07,2.9107411090031655e-09,3.051576187169634e-07,4.1018919369390626e-07,1.1053736361907861e-10
3.60141006861052e-05,0.16143633291766368,3.76,0.0,0.657384646168181,0.999548104061016,0.00034184345647376193,3.789783436154371e-06,0.0001627042521544824,5.818718643563314e-07,0.00017026947284916745,2.0164823991897628e-10,9.340789639653102e-14,6.760627305034748e-07,2.6070235096309843e-07,7.879239665402882e-05,5.850374513353267e-09,1.558861765870587e-05,2.9226480211979577e-05,6.260009216563801e-05,7.872179046552113e-07,0.000305874281576585,3.4750155883554324e-06,7.762910456454048e-06,1.933704475467089e-07,1.0486776089799852e-09,2.8403986260145006e-07,3.1232118396640538e-09,3.207697133023373e-07,4.3280839795925584e-07,1.1860690583508829e-10
3.664550950467925e-05,0.16143640004152884,3.76,0.0,0.6573678794634008,0.999534521051931,0.000353461096651201,3.848817930137718e-06,0.00016571553984106918,5.818682255327414e-07,0.00017310362013965092,2.0164420726218032e-10,9.340601606420781e-14,6.792057041490612e-07,2.6067551224960293e-07,8.01878857380196e-05,5.849833173591323e-09,1.5873767252606963e-05,2.971447646271894e-05,6.389220813874659e-05,7.960146157809969e-07,0.00031683207988104277,3.642095067433711e-06,8.180632219839114e-06,2.0034423823773962e-07,1.0661173995018597e-09,3.0245831351615265e-07,3.34624861551018e-09,3.3688460561167416e-07,4.562052665796621e-07,1.2707770925712194e-10
3.7908327141827344e-05,0.16143653410335537,3.76,0.0,0.6573337646639228,0.9995068190334533,0.00037723217501361116,3.96564683508994e-06,0.00017175996914948043,5.818609772148261e-07,0.0001787161779750481,2.016360432913197e-10,9.340220994561242e-14,6.854334417118122e-07,2.60622143269197e-07,8.297877839719149e-05,5.848759913432813e-09,1.644416530348504e-05,3.06808576101088e-05,6.649397872854212e-05,8.13438647237377e-07,0.00033928711308294293,3.9909648942012376e-06,9.057735041954203e-06,2.1466134587386968e-07,1.1006515554438712e-09,3.4195308209403667e-07,3.824991488448095e-09,3.706415618673823e-07,5.053665525659047e-07,1.4525994142894302e-10
3.904486301526063e-05,0.16143665453413386,3.76,0.0,0.657302406273795,0.9994812834129584,0.0003992299387620068,4.0693321823651985e-06,0.00017722531757957048,5.818544866359861e-07,0.0001837015339232984,2.0162858449951885e-10,9.339873321160355e-14,6.909693201057163e-07,2.605744824955411e-07,8.549048308987469e-05,5.8478051224905615e-09,1.6957547574897626e-05,3.1539226770535324e-05,6.885534682823625e-05,8.289196085839501e-07,0.00036010494482169395,4.321846121278756e-06,9.895310490296986e-06,2.2796856491740161e-07,1.1313236832235866e-09,3.8066781017892303e-07,4.294386409497623e-09,4.0278755232374074e-07,5.523553371096628e-07,1.6308693586651698e-10
4.018139888869391e-05,0.16143677473854026,3.76,0.0,0.6572704360920675,0.9994551840158223,0.00042179170769944557,4.1715849351451155e-06,0.00018271515886531344,5.818480266380712e-07,0.00018862189929356673,2.0162102177532917e-10,9.33952086207309e-14,6.964368904015028e-07,2.6052719418428647e-07,8.800209294723909e-05,5.84686131128517e-09,1.7470855349546366e-05,3.2386384749167555e-05,7.12351970590855e-05,8.442025490213283e-07,0.00038149143354081905,4.668849039339848e-06,1.0779229255230078e-05,2.4167621953279826e-07,1.1615932076227755e-09,4.2254038679156885e-07,4.8016371353788455e-09,4.366291984897658e-07,6.01989303517054e-07,1.8235137789994974e-10
4.13179347621272e-05,0.1614368947047316,3.76,0.0,0.6572378628850986,0.9994285290479791,0.00044490950077849,4.272361432916094e-06,0.00018822990904642095,5.818415966381068e-07,0.00019347500704665455,2.016133565520907e-10,9.339163684598763e-14,7.018335662962252e-07,2.6048029713047074e-07,9.051360670894859e-05,5.845928860577068e-09,1.7983995794662878e-05,3.322193853377227e-05,7.363327747389719e-05,8.592803223817014e-07,0.0004034389450012723,5.032051392473728e-06,1.171008918338209e-05,2.557853122176808e-07,1.1914461655596545e-09,4.677213855890426e-07,5.347981427570901e-09,4.7218679830671177e-07,6.54309105433431e-07,2.031001863568619e-10
4.245447063556048e-05,0.1614370144219115,3.76,0.0,0.6572046956703729,0.9994013269419479,0.00046857510494737527,4.371621345975936e-06,0.00019376995180661044,5.818351960441663e-07,0.00019825874625388574,2.0160559030750785e-10,9.338801858017919e-14,7.071569298546585e-07,2.6043380898112076e-07,9.302502313638134e-05,5.8450081244129235e-09,1.849687714075661e-05,3.404552207035714e-05,7.60493277141686e-05,8.741462625403906e-07,0.0004259395930980328,5.411501151379807e-06,1.2688416375987018e-05,2.7029706312711383e-07,1.2208695595225454e-09,5.163619635567736e-07,5.934583575604529e-09,5.094780630515177e-07,7.09351822602342e-07,2.2537747949260562e-10
4.3591006508993766e-05,0.16143713388028677,3.76,0.0,0.657170943696461,0.9993735863381987,0.0004927800934816113,4.469327684001255e-06,0.00019933563833046097,5.818288242566791e-07,0.00020297116336709842,2.0159772455795376e-10,9.338435453381737e-14,7.124047333687223e-07,2.603877462232176e-07,9.553634101317427e-05,5.844099429946788e-09,1.9009408809757423e-05,3.485679649063515e-05,7.848307960494919e-05,8.887941879934353e-07,0.00044898525793826206,5.8072169239352e-06,1.3714665349294546e-05,2.852129145752708e-07,1.2498513652748349e-09,5.686135853817999e-07,6.562530596701031e-09,5.485181262452174e-07,7.671509618300163e-07,2.49224430661403e-10
4.472754238242705e-05,0.16143725307110157,3.76,0.0,0.6571366164229723,0.9993453160665348,0.0005175158443282094,4.5654467907228165e-06,0.00020492728729089313,5.818224806700155e-07,0.00020761046280221541,2.01589760856358e-10,9.338064543389545e-14,7.175749004593839e-07,2.6034212417693776e-07,9.804755914571362e-05,5.843203077378969e-09,1.9521501536079518e-05,3.5655450220500926e-05,8.093425775396629e-05,9.032184042987732e-07,0.00047256760402531486,6.219188472232023e-06,1.4789219475632188e-05,3.005345335108249e-07,1.2783805353126421e-09,6.246277522462706e-07,7.232829025316015e-09,5.893195624968914e-07,8.277364713411003e-07,2.746791464692668e-10
4.5864078255860335e-05,0.1614373719866125,3.76,0.0,0.6571017235005768,0.999316525127569,0.0005427735583912241,4.659948325732814e-06,0.0002105451849586922,5.818161646735528e-07,0.00021217500687859315,2.015817007908059e-10,9.337689202280287e-14,7.226655264617487e-07,2.6029695699385244e-07,0.00010055867636357495,5.842319340005585e-09,2.0033067480514645e-05,3.644119897692265e-05,8.340258015242824e-05,9.174137045058916e-07,0.0004966780984717294,6.647377326907673e-06,1.5912391685362573e-05,3.16263812059672e-07,1.3064469983450701e-09,6.845557358545975e-07,7.94640229146996e-09,6.318924155626704e-07,8.911347675800764e-07,3.0177656736848596e-10
4.700061412929362e-05,0.16143749062008939,3.76,0.0,0.6570662747511624,0.9992872226743508,0.0005685442776961129,4.752805233754293e-06,0.0002161895854318094,5.818098756525442e-07,0.00021666331512409562,2.015735459811809e-10,9.337309505676183e-14,7.276748781008622e-07,2.602522576597033e-07,0.00010306969151991144,5.841448464369036e-09,2.054402033661396e-05,3.721378565477715e-05,8.588775877539507e-05,9.313753676005189e-07,0.0005213080291776033,7.091717495033955e-06,1.708442542348924e-05,3.3240286615345426e-07,1.334041654860282e-09,7.485483185826748e-07,8.704088679932337e-09,6.762442353916438e-07,9.57368774173708e-07,3.30548390366938e-10
4.8137150002726904e-05,0.1614376089657983,3.76,0.0,0.6570302801482123,0.9992574179942174,0.0005948189033595975,4.843993702348948e-06,0.0002218607109758039,5.818036129893844e-07,0.00022107406298887278,2.0156529807469764e-10,9.336925530403778e-14,7.326013925043183e-07,2.602080380016303e-07,0.00010558060349179048,5.840590670506591e-09,2.105427542947057e-05,3.7972980110950246e-05,8.838950017905866e-05,9.450991550935046e-07,0.0005464485228954007,7.552116252280565e-06,1.830549584080253e-05,3.489540323517505e-07,1.3611563690332869e-09,8.167555406007299e-07,9.506639849076172e-09,7.223801234328364e-07,1.0264579721048223e-06,3.6102301305749113e-10
4.927368587616019e-05,0.1614377270189875,3.76,0.0,0.6569937497974683,0.9992271204909392,0.0006215882132992703,4.933493108792667e-06,0.0002275587524686077,5.81797376064798e-07,0.00022540608000146164,2.015569587422563e-10,9.336537354336048e-14,7.374436755874232e-07,2.6016430869995746e-07,0.00010809141118048001,5.8397461523000425e-09,2.1563749806772e-05,3.87185788517001e-05,9.090750609257603e-05,9.585813058568412e-07,0.0005720905631110155,8.02845501177643e-06,1.9575711203422053e-05,3.659198629516442e-07,1.3877839571930106e-09,8.893264547698162e-07,1.0354719888803775e-08,7.703027856203921e-07,1.0984184603467287e-06,3.9322549819353795e-10
5.0410221749593473e-05,0.16143784477586637,3.76,0.0,0.65695669391795,0.9991963396672084,0.0006488428796249487,5.021285957018854e-06,0.00023328386994197394,5.817911642586898e-07,0.00022965834740565837,2.0154852967580073e-10,9.336145056257365e-14,7.422004998492221e-07,2.601210793038246e-07,0.0001106021135116861,5.8389150779089874e-09,2.2072362322080112e-05,3.945040462981417e-05,9.344147400232973e-05,9.718185293232343e-07,0.0005982250076780618,8.520590261622001e-06,2.089511450296745e-05,3.833031194981338e-07,1.4139181730907555e-09,9.664088899843867e-07,1.1248904897222779e-08,8.200125923950902e-07,1.1732630261333668e-06,4.27177558003621e-10
5.154675762302676e-05,0.16143796223358334,3.76,0.0,0.6569191228233774,0.9991650851075301,0.0006765734856610397,5.107357805419925e-06,0.00023903619321265798,5.817849769510852e-07,0.00023382999531344442,2.0154001258558927e-10,9.335748715728557e-14,7.468708016165657e-07,2.600783582501909e-07,0.00011311270943574281,5.8380975902771135e-09,2.2580033710310636e-05,4.016830595749636e-05,9.599109772674676e-05,9.84807997155288e-07,0.0006248426061500639,9.028354563776355e-06,2.226368525113764e-05,4.011067648087106e-07,1.4395536901738208e-09,1.0481492235514751e-06,1.2189683052923274e-08,8.71507645177835e-07,1.2510012241207017e-06,4.6289755737491297e-10
5.268329349646004e-05,0.1614380793901999,3.76,0.0,0.6568810469040547,0.9991333664615534,0.0007047705425529381,5.191697186314175e-06,0.0002448158225957751,5.817788135231999e-07,0.00023792029941236944,2.0153140919693046e-10,9.335348412942946e-14,7.514536777786999e-07,2.600361528865278e-07,0.00011562319792775483,5.8372938077195015e-09,2.3086686655444227e-05,4.08721565418083e-05,9.855606797990653e-05,9.97547333501881e-07,0.0006519340167584334,9.551557606646607e-06,2.3681341441225607e-05,4.193339536388713e-07,1.464686081112207e-09,1.134692163127913e-06,1.3177455154917135e-08,9.247838486670102e-07,1.3316394636371166e-06,5.004005348627588e-10
5.381982936989333e-05,0.16143819624466269,3.76,0.0,0.6568424766092593,0.9991011934278903,0.0007334245054134077,5.274295517940664e-06,0.0002506228296925344,5.817726733583027e-07,0.0002419286772673697,2.015227212468913e-10,9.33494422858222e-14,7.559483820546122e-07,2.599944694967853e-07,0.00011813357798769491,5.836503824580292e-09,2.359224585053944e-05,4.1561854649582507e-05,0.00010113607292226277,1.0100346039652103e-06,0.0006794898229869093,1.0089987303600179e-05,2.5147941658598185e-05,4.379880221232239e-07,1.4893117948343671e-09,1.2261805386836409e-06,1.4212535598657913e-08,9.798349883151562e-07,1.4151811031991783e-06,5.396982402818767e-10
5.495636524332661e-05,0.16143831279677306,3.76,0.0,0.6568034224301809,0.9990685757384599,0.0007625257889690444,5.355147009884732e-06,0.0002564572582443211,5.817665558424493e-07,0.00024585468425858664,2.0151395048140002e-10,9.334536243682539e-14,7.603543208366877e-07,2.5995331332975326e-07,0.00012064384864045765,5.8357277119406195e-09,2.4096638050163124e-05,4.2237322408788776e-05,0.00010373079869693175,1.0222683034059325e-06,0.0007075005496970942,1.0643410929554715e-05,2.6663287321727884e-05,4.5707247613337533e-07,1.5134281313088691e-09,1.3227551048897611e-06,1.5295153755326164e-08,1.0366528123255526e-06,1.501626551448832e-06,5.807991876360697e-10
5.6092901116759896e-05,0.1614384290471545,3.76,0.0,0.6567638948834481,0.9990355231433905,0.0007920647826722096,5.434248562777422e-06,0.00026231912504522364,5.817604603653238e-07,0.000249698009196036,2.0150509865260335e-10,9.334124539511036e-14,7.64671048656009e-07,2.5991268862995673e-07,0.00012315400893587178,5.834965518381379e-09,2.4599792115386104e-05,4.289850505355455e-05,0.00010633992995017455,1.0342473427120644e-06,0.0007359566787650185,1.121157628806365e-05,2.8227125035729057e-05,4.7659097869534815e-07,1.5370332143345205e-09,1.4245543542543033e-06,1.642545572119386e-08,1.0952271175230315e-06,1.5909733736864084e-06,6.237087221589668e-10
5.722943699019318e-05,0.16143854499721855,3.76,0.0,0.6567239044952741,0.999002045396508,0.0008220318652491287,5.511599663091171e-06,0.0002682084209052679,5.817543863210387e-07,0.00025345846965134556,2.0149616751620942e-10,9.333709197444293e-14,7.688982633138306e-07,2.5987259867110157e-07,0.00012566405794867108,5.834217270799851e-09,2.5101639051525008e-05,4.354537011991023e-05,0.00010896315033487855,1.0459710346563904e-06,0.0007648486641940599,1.1794212901607892e-05,2.9839149040801968e-05,4.965473366093248e-07,1.5601259626031598e-09,1.5317143412529909e-06,1.7603506403475977e-08,1.1555458384702124e-06,1.6832164031952173e-06,6.684291001370204e-10
5.8365972863626465e-05,0.16143866064912954,3.76,0.0,0.6566834617862477,0.9989681522414341,0.000852417418659478,5.587202273857342e-06,0.0002741251116568099,5.817483331087693e-07,0.00025713600704621803,2.0148715882880395e-10,9.333290298846683e-14,7.730358007215234e-07,2.5983304579115164e-07,0.00012817399477842793,5.833482975258891e-09,2.5602112038838947e-05,4.4177906598918795e-05,0.00011160014299600424,1.0574390789654432e-06,0.0007941669466742894,1.2391033218104529e-05,3.1499003738479007e-05,5.169454864132847e-07,1.5827060592534354e-09,1.6443685176351353e-06,1.8829291908314126e-08,1.217595139219142e-06,1.7783478565762799e-06,7.149595802037211e-10
5.950250873705975e-05,0.16143877600576734,3.76,0.0,0.6566425772567933,0.9989338533983121,0.0008832118414469559,5.661060722095437e-06,0.0002800691391967064,5.817423001333724e-07,0.00026073068153635294,2.0147807434528682e-10,9.332867924955455e-14,7.770836294915596e-07,2.597940314288017e-07,0.00013068381854944977,5.832762617865323e-09,2.610114645641599e-05,4.479612405394326e-05,0.00011425059103710321,1.0686515467205184e-06,0.0008239019675625736,1.3001733826912e-05,3.3206286279007404e-05,5.377894798300663e-07,1.604773920162794e-09,1.76264757902317e-06,2.0102722196154483e-08,1.2813595071051317e-06,1.8763574523312447e-06,7.632965248382278e-10
6.0639044610493034e-05,0.16143889107069026,3.76,0.0,0.6566012613733159,0.9988991585511765,0.0009144055614643948,5.7331815837000315e-06,0.00028604042255709646,5.817362868060387e-07,0.00026424266672844186,2.0146891581650102e-10,9.332442156773708e-14,7.810418453221457e-07,2.597555561616265e-07,0.0001331935284106416,5.8320561656826035e-09,2.6598679899507607e-05,4.540005170875583e-05,0.00011691417796715147,1.0796088642079627e-06,0.0008540441822619347,1.3625996677918552e-05,3.4960549193761774e-05,5.590834688339806e-07,1.6263306612356016e-09,1.8866793228651963e-06,2.142363397017138e-08,1.346821848010176e-06,1.977232531956115e-06,8.134335107044997e-10
6.177558048392632e-05,0.16143900584809603,3.76,0.0,0.6565595245550453,0.9988640773359774,0.0009459890479610639,5.8035735665131815e-06,0.0002920388589979209,5.817302925448421e-07,0.00026767224426675043,2.0145968498700656e-10,9.332013074967647e-14,7.8491066521569e-07,2.597176197452579e-07,0.00013570312353533483,5.831363567661957e-09,2.709465219058838e-05,4.598973751265399e-05,0.00011959058812708729,1.0903117963325108e-06,0.0008845840729829494,1.426349029766844e-05,3.676130305729516e-05,5.808316904680744e-07,1.6473780648788248e-09,2.016588517741678e-06,2.2791793764236297e-08,1.4139635825495446e-06,2.080958182840031e-06,8.653614465363625e-10
6.29121163573596e-05,0.161439120342784,3.76,0.0,0.6565173771615892,0.9988286193292631,0.0009779528230237865,5.87224739227466e-06,0.0002980643251146485,5.817243167752068e-07,0.0002710197983239946,2.0145038359292935e-10,9.331580759769182e-14,7.886904215691902e-07,2.596802211530231e-07,0.00013821260312108673,5.8306847555819e-09,2.758900538443433e-05,4.656524718854704e-05,0.00012227950709558407,1.1007614297025372e-06,0.0009155121608741865,1.4913870996895264e-05,3.860801916447838e-05,6.030384515367676e-07,1.6679185458823455e-09,2.152496783971895e-06,2.4206901197971066e-08,1.4827647426659725e-06,2.1875173623006547e-06,9.190686974131142e-10
