Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6)
1.4066506012318504e-06,0.2541341103294742,3.76,0.0,0.7621269390996559,0.9994516979005842,0.0001355631893311794,2.5657120661634952e-05,0.0009207190497376608,8.157356045567387e-05,0.0009156415856859051,1.9807965805712477e-09,9.26370534749407e-12,4.0100672959552943e-05,2.054480498003737e-05,0.0004099020999524856,1.2055056632985734e-06,2.0265083306029738e-05,6.7307571052441426e-06,0.00029348669892245407,2.0494418032886356e-05
1.4316408601780442e-06,0.2541349311771765,3.76,0.0,0.7620956023764008,0.9994399685784883,0.0001396499010886319,2.573938848224415e-05,0.0009388676105232751,8.158687070176874e-05,0.0009377297897759724,1.9825049571690235e-09,9.266291332680283e-12,4.011770371560388e-05,2.0549243923653854e-05,0.0004189676382468279,1.2057723670427917e-06,2.0647450356623356e-05,6.895987075370599e-06,0.00030028822420515196,2.054893070734557e-05
1.456631119124238e-06,0.2541357520772503,3.76,0.0,0.7620642449490705,0.9994282372750647,0.0001437490764433228,2.581534771928939e-05,0.0009570175442157014,8.159844302997891e-05,0.000959839025295604,1.984037729623614e-09,9.268565449063588e-12,4.0133066409684484e-05,2.055309829628707e-05,0.0004280350069234797,1.2060042638100973e-06,2.1029487384219285e-05,7.061381973558223e-06,0.00030709172771471016,2.0599089942521123e-05
1.4816213780704318e-06,0.2541365730194053,3.76,0.0,0.7620328687237247,0.9994165042799545,0.00014785974861561874,2.5885463199182305e-05,0.0009751686025223874,8.16084601566186e-05,0.000981967401585386,1.985411469135368e-09,9.270558869898064e-12,4.014693610061557e-05,2.0556429575912346e-05,0.000437103961561288,1.2062050147384492e-06,2.1411185862700575e-05,7.226926609691216e-06,0.00031389694019599574,2.064523169505712e-05
1.5066116370166256e-06,0.2541373939944483,3.76,0.0,0.7620014754481366,0.9994047698530557,0.00015198102239342629,2.595016933813585e-05,0.0009933205632619542,8.161708558397716e-05,0.0010041131849920961,1.9866412362940814e-09,9.272299689047328e-12,4.0159469547266363e-05,2.0559292773879397e-05,0.0004461742834431997,1.2063778958284306e-06,2.1792537806584532e-05,7.3926070522531476e-06,0.00032070362061760866,2.0687668180160158e-05
1.5316018959628195e-06,0.2541382149941668,3.76,0.0,0.7619700667245183,0.9993930342276139,0.00015611206940773843,2.6009871646924897e-05,0.0010114732276193027,8.162446562062779e-05,0.0010262747862457946,1.9877407115280905e-09,9.273813219925482e-12,4.0170807113829116e-05,2.0561737115069105e-05,0.0004552457768537728,1.2065258384555345e-06,2.2173535714186034e-05,7.558410527486018e-06,0.0003275115532181941,2.0726689269937863e-05
1.5565921549090133e-06,0.25413903601122484,3.76,0.0,0.7619386440212739,0.9993812976129918,0.00016025212364832245,2.6064948228437545e-05,0.0010296264176882764,8.163073119005034e-05,0.0010484507488015082,1.9887223153073036e-09,9.27512226668439e-12,4.018107447886104e-05,2.0563806646758167e-05,0.0004643182666598376,1.2066514656358382e-06,2.255417251678345e-05,7.724325326215681e-06,0.00033432054485969554,2.076256384799217e-05
1.581582413855207e-06,0.25413985703906933,3.76,0.0,0.7619072086838484,0.9993695601971536,0.00016440047721696246,2.6115751256144102e-05,0.0010477799742722473,8.16359994493881e-05,0.0010706397380778,1.9895973187619074e-09,9.276247370059184e-12,4.019038416780198e-05,2.0565540783543048e-05,0.0004733915961451208,1.2067571244828028e-06,2.2934441533169927e-05,7.890340717809939e-06,0.0003411304226562973,2.0795541115469398e-05
1.606572672801401e-06,0.25414067807184715,3.76,0.0,0.761875761944737,0.9993578221488888,0.00016855647631394935,2.616260842403011e-05,0.001065933754916359,8.164037523767025e-05,0.0010928405315292489,1.990375945354134e-09,9.27720702837396e-12,4.0198836926520766e-05,2.0566974794836236e-05,0.0004824656250729761,1.2068449152431366e-06,2.3314336429042398e-05,8.056446870772281e-06,0.000347941031851304,2.0825851845225565e-05
1.6315629317475947e-06,0.25414149910432976,3.76,0.0,0.761844304932712,0.999346083619804,0.0001727195174525475,2.620582436005112e-05,0.0010840876321472426,8.164395237131217e-05,0.0011150520094930236,1.991067464211188e-09,9.278017897825766e-12,4.020652295200512e-05,2.0568140240936448e-05,0.000491540227953395,1.2069167172694819e-06,2.369385118072453e-05,8.222634779499173e-06,0.0003547522339164263,2.0853709581586497e-05
1.6565531906937886e-06,0.25414232013184734,3.76,0.0,0.7618128386813282,0.9993343447461093,0.0001768890438952913,2.624568199657095e-05,0.0011022414918980226,8.164681480321827e-05,0.0011372731467528482,1.9916802757036685e-09,9.278694974428914e-12,4.0213522994987625e-05,2.0569065363172346e-05,0.0005006152924924638,1.2069742122574666e-06,2.4072980042762465e-05,8.38889619675263e-06,0.0003615639048500633,2.0879311783960494e-05
1.6815434496399824e-06,0.2541431411502289,3.76,0.0,0.761781364136758,0.9993226056502161,0.00018106454230498405,2.6282443892800504e-05,0.0011203952320988225,8.164903766006489e-05,0.0011595030047672364,1.9922219898327225e-09,9.279251756821027e-12,4.021990934784723e-05,2.0569775433030482e-05,0.0005096907182047666,1.2070189050395119e-06,2.4451717518979446e-05,8.555223571428067e-06,0.0003683759336535694,2.0902840913466807e-05
1.7065337085861762e-06,0.25414396215574886,3.76,0.0,0.7617498821650059,0.9993108664421725,0.00018524553960242164,2.631635350575034e-05,0.0011385487614153417,8.165068817058484e-05,0.0011817407245127364,1.992699497961868e-09,9.279700393618716e-12,4.022574672964972e-05,2.0570293064585638e-05,0.0005187664151715869,1.2070521421927736e-06,2.483005833662386e-05,8.721609991227053e-06,0.0003751882209669371,2.0924465462597957e-05
1.73152396753237e-06,0.2541447831450802,3.76,0.0,0.7617183935585504,0.999299127220946,0.00018943160002233233,2.6347636407396454e-05,0.0011567019981200942,8.165182649620854e-05,0.0012039855198964131,1.9931190383999057e-09,9.280051818026712e-12,4.0231093078895884e-05,2.0570638494057913e-05,0.0005278423029297176,1.207075128689105e-06,2.5207997423286492e-05,8.88804912987233e-06,0.00038200067784739406,2.0944340928559338e-05
1.7565142264785638e-06,0.2541456041152515,3.76,0.0,0.7616868990424545,0.9992873880755744,0.0001936223223587823,2.637650144662444e-05,0.0011748548690824392,8.165250647426628e-05,0.0012262366716948917,1.9934862563118355e-09,9.28031586751196e-12,4.023600026348175e-05,2.0570829829933357e-05,0.0005369183094772336,1.2070889427915876e-06,2.5585529886295486e-05,9.05453519852652e-06,0.00038881322467608823,2.0962610731331627e-05
1.7815044854247577e-06,0.25414642506360874,3.76,0.0,0.7616553992799842,0.9992756490861961,0.00019781733739119786,2.640314185520334e-05,0.0011930073088648801,8.165277628297059e-05,0.0012484935219800655,1.993806258402738e-09,9.280501391661631e-12,4.024051471646085e-05,2.0570883276752935e-05,0.0005459943703838941,1.2070945493826335e-06,2.5962650994326194e-05,9.221062901097844e-06,0.0003956257901794563,2.0979407077795507e-05
1.8064947443709515e-06,0.25414724598778254,3.76,0.0,0.7616238948777773,0.9992639103249756,0.00020201630548210178,2.6427736297659893e-05,0.0012111592589143965,8.1652679036457e-05,0.0012707554689942726,1.9940836627913693e-09,9.28061635178781e-12,4.024467800534785e-05,2.0570813335357313e-05,0.0005550704279951003,1.2070928118898322e-06,2.6339356160989572e-05,9.387627393137324e-06,0.0004024383105532279,2.0994851773522638e-05
1.8314850033171453e-06,0.25414806688565633,3.76,0.0,0.761592386390589,0.9992521718569283,0.00020621891433765917,2.6450449865483284e-05,0.001229310666838772,8.165225331726037e-05,0.0012930219624403905,1.994322644465836e-09,9.28066790879641e-12,4.0248527341896365e-05,2.0570632982071832e-05,0.0005641464307195466,1.2070845029574168e-06,2.6715640930188328e-05,9.554224244052952e-06,0.00040925072867829284,2.1009056984071313e-05
1.8564752622633391e-06,0.2541488877553405,3.76,0.0,0.7615608743256572,0.9992404337406641,0.0002104248769222094,2.647143501655182e-05,0.0012474614857590144,8.16515336527968e-05,0.0013152924991548032,1.9945269766847585e-09,9.280662501574162e-12,4.025209603854718e-05,2.0570353829043746e-05,0.0005732223323917689,1.2070703139950603e-06,2.70915009630529e-05,9.720849402385696e-06,0.00041606299341882835,2.102212594779824e-05
1.881465521209533e-06,0.2541497085951477,3.76,0.0,0.7615293591467065,0.9992286960290501,0.00021463392951813379,2.6490832461021674e-05,0.001265611673729867,8.165055094172461e-05,0.0013375666191335121,1.9947000686601223e-09,9.280605920811557e-12,4.02554139170957e-05,2.0569986267709143e-05,0.0005822980917017445,1.207050863721933e-06,2.7466932026289335e-05,9.887499163910911e-06,0.0004228750589940898,2.103415364229991e-05
1.9064557801557268e-06,0.2541505294035712,3.76,0.0,0.7614978412776271,0.9992169587698077,0.0002188458299226419,2.650877199517651e-05,0.0012837611932212715,8.164933283545325e-05,0.0013598439018837948,1.9948449998366067e-09,9.280503373624717e-12,4.025850767456005e-05,2.05695395971639e-05,0.0005913736716844854,1.2070267058116776e-06,2.784192998178873e-05,1.005417014234529e-05,0.0004296868844161531,2.104522740664773e-05
1.9314460391019206e-06,0.25415135017926593,3.76,0.0,0.7614663211058506,0.9992052220060443,0.00022306035577332377,2.6525373284937446e-05,0.0013019100106543497,8.164790407952674e-05,0.0013821239630758236,1.9949645510567548e-09,9.280359539880108e-12,4.0261401210722854e-05,2.0569022139029477e-05,0.0006004490392633121,1.206998335732952e-06,2.8216490777363165e-05,1.0220859242455387e-05,0.00043649843298668503,2.105542752160353e-05
1.956436298048114e-06,0.2541521709210309,3.76,0.0,0.7614347989854479,0.9991934857767317,0.00022727730299459826,2.6540746600892136e-05,0.0013200580959861713,8.164628681910801e-05,0.0014044064514705371,1.995061232877186e-09,9.280178627024857e-12,4.026411592135735e-05,2.056844134023697e-05,0.0006095241648411467,1.206966196870416e-06,2.859061043848771e-05,1.0387563635378776e-05,0.0004433096718465444,2.1064827750006742e-05
1.981426556994308e-06,0.2541529916277937,3.76,0.0,0.7614032752399684,0.9991817501171353,0.00023149648435748626,2.655499350681981e-05,0.0013382054223381667,8.164450087234183e-05,0.0014266910461018158,1.995137311284979e-09,9.279964417946417e-12,4.0266670960727554e-05,2.0567803865000598e-05,0.0006185990219347795,1.2069306860019244e-06,2.8964285060940682e-05,1.055428073598273e-05,0.0004501205715726699,2.107349583950906e-05
2.0064168159405014e-06,0.25415381229859746,3.76,0.0,0.7613717501650468,0.9991700150591961,0.00023571772814546125,2.6568207503765805e-05,0.0013563519656636066,8.164256397497104e-05,0.0014489774536926895,1.9951948310421895e-09,9.279720310706763e-12,4.0269083476575726e-05,2.0567115677117124e-05,0.0006276735868475877,1.2068921581995154e-06,2.9337510804246164e-05,1.0721008182098536e-05,0.000456931105817297,2.108149398979693e-05
2.031407074886695e-06,0.2541546329325878,3.76,0.0,0.7613402240307889,0.9991582806318756,0.00023994087691945785,2.658047463175886e-05,0.0013744977044500425,8.1640491999229e-05,0.0014712654062868067,1.9952356368642297e-09,9.279449359312477e-12,4.027136882047562e-05,2.0566382113608424e-05,0.0006367478383766712,1.2068509312147934e-06,2.9710283885832575e-05,1.088774381548167e-05,0.000463741250985064,2.1088879286388487e-05
2.0563973338328886e-06,0.25415545352900193,3.76,0.0,0.761308697083962,0.9991465468614641,0.000244165786375461,2.659187403127666e-05,0.0013926426194530227,8.163829914971392e-05,0.0014935546590778411,1.995261392626394e-09,9.279154309764121e-12,4.027354073613067e-05,2.056560795061821e-05,0.0006458217575507772,1.2068072894030662e-06,3.0082600575830652e-05,1.1054485664359392e-05,0.00047055098594403055,2.1095704103026816e-05
2.0813875927790822e-06,0.2541562740871593,3.76,0.0,0.7612771695499984,0.9991348137718559,0.0002483923242884312,2.660247846655668e-05,0.0014107866934578023,8.163599813866777e-05,0.00151584498842083,1.995273598776388e-09,9.278837627239951e-12,4.0275611527928715e-05,2.0564797462378317e-05,0.0006548953273957814,1.206761487234725e-06,3.0454457192441935e-05,1.1221231927437723e-05,0.00047736029176704506,2.1102016474620535e-05
2.106377851725276e-06,0.2541570946064525,3.76,0.0,0.7612456416348324,0.9991230813847973,0.00025262036953665215,2.6612354812824614e-05,0.0014289299110661015,8.163360034282681e-05,0.0015381361900106594,1.995273608110003e-09,9.27850152628719e-12,4.027759221182232e-05,2.0563954473973805e-05,0.0006639685327248184,1.2067137524372743e-06,3.082585009781643e-05,1.1387980959249785e-05,0.0004841691515002761,2.1107860442606068e-05
2.1313681106714695e-06,0.25415791508633934,3.76,0.0,0.7612141135265814,0.9991113497201077,0.00025684981120091945,2.6621564509473232e-05,0.0014470722585052708,8.163111594378088e-05,0.0015604280772140865,1.9952626400598583e-09,9.278147998886469e-12,4.027949265038733e-05,2.0563082408559197e-05,0.000673041359950479,1.2066642888069334e-06,3.1196775694384624e-05,1.155473125673641e-05,0.0004909775499560521,2.111327637452597e-05
2.181348628563857e-06,0.2541595559260141,3.76,0.0,0.7611510574029967,0.999087888628604,0.0002653124863511863,2.663820495374945e-05,0.0014833542949515206,8.162592279442298e-05,0.0016050132415766872,1.9952120560900536e-09,9.277395624685315e-12,4.028308715622211e-05,2.0561262967731475e-05,0.0006911858327923376,1.2065608847520026e-06,3.1937210753919487e-05,1.188823027842684e-05,0.0005045929100706667,2.1122968925605997e-05
2.226331094667006e-06,0.25416103254261996,3.76,0.0,0.7610943078054663,0.9990667762827289,0.00027293273788415795,2.6651420710298074e-05,0.0015160050412337807,8.16210346098468e-05,0.0016451406726059902,1.995138921944805e-09,9.276674995952603e-12,4.0286127104707564e-05,2.0559553539095028e-05,0.000707514456107798,1.2064635463452948e-06,3.26019687376123e-05,1.2188371151442868e-05,0.0005168450342609695,2.113056804686275e-05
2.2713135607701548e-06,0.2541625090254158,3.76,0.0,0.761037559843198,0.9990456665164663,0.0002805561738081813,2.6663225002735758e-05,0.0015486528120067222,8.161598151583978e-05,0.0016852680818549794,1.99504433486471e-09,9.275920738494037e-12,4.028901924535433e-05,2.0557788792374405e-05,0.00072384170015005,1.2063629218390944e-06,3.326515822341745e-05,1.2488498064550731e-05,0.0005290954907729364,2.1137269157244088e-05
2.3162960268733036e-06,0.254163985372906,3.76,0.0,0.7609808141441865,0.9990245593976345,0.00028818242051511367,2.6673828527603242e-05,0.0015812975669528405,8.161079348540705e-05,0.0017253948461765161,1.9949320307792538e-09,9.275138830427132e-12,4.0291792689185665e-05,2.0555978803032422e-05,0.000740167525034137,1.2062596110334876e-06,3.392675933173716e-05,1.2788606003124301e-05,0.000541344234507476,2.1143208931844906e-05
2.3612784929764524e-06,0.2541654615837527,3.76,0.0,0.7609240712422003,0.999003454985106,0.00029581116032038733,2.6683411323599013e-05,0.0016139392731637895,8.160549504658038e-05,0.0017655204358839663,1.994805100160563e-09,9.274334200126856e-12,4.029447128011362e-05,2.055413181576898e-05,0.0007564918981633737,1.2061541047328327e-06,3.458675242505209e-05,1.3088690706373238e-05,0.0005535912284206504,2.1148503765805246e-05
2.4062609590796013e-06,0.25416693765696213,3.76,0.0,0.7608673315911857,0.9989823533303989,0.00030344212327459904,2.6692127104537773e-05,0.0016465779037873373,8.160010627726835e-05,0.0018056444004640232,1.9946660987947214e-09,9.27351090609571e-12,4.0297074554488936e-05,2.055225457910743e-05,0.0007728147928980139,1.2060468046672817e-06,3.524511808364985e-05,1.3388748552227816e-05,0.0005658364420540751,2.115325271981916e-05
2.45124342518275e-06,0.254168413591673,3.76,0.0,0.7608105955774961,0.9989612544789815,0.00031107508014103233,2.6700107005583463e-05,0.0016792134369200714,8.159464361936931e-05,0.001845766356446102,1.994517139866758e-09,9.272672277309956e-12,4.029961852676962e-05,2.055035261917404e-05,0.0007891361874657591,1.2059380397937726e-06,3.590183708614194e-05,1.3688776459580468e-05,0.0005780798503320449,2.1157540051334453e-05
2.496225891285899e-06,0.25416988938721435,3.76,0.0,0.7607538635302816,0.998940158471343,0.0003187098363700775,2.6707462823578995e-05,0.001711845854702757,8.158912054383013e-05,0.0018858859770985476,1.9943599704460677e-09,9.271821063030895e-12,4.0302116331725125e-05,2.0548430463339863e-05,0.000805456064071708,1.2058280796116144e-06,3.655689039391345e-05,1.3988771805225932e-05,0.000590321432578676,2.1161437390781894e-05
2.541208357389048e-06,0.25417136504303095,3.76,0.0,0.7606971357302251,0.9989190653438558,0.00032634622697638596,2.6714289795047617e-05,0.0017444751425916354,8.158354808630771e-05,0.0019260029837617763,1.99419603423958e-09,9.270959532300059e-12,4.0304578742037786e-05,2.0546491820338212e-05,0.0008217744081814451,1.2057171448860158e-06,3.7210259138961074e-05,1.4288732353975226e-05,0.0006025611717260784,2.1165005595548552e-05
2.5861908234921966e-06,0.2541728405586772,3.76,0.0,0.7606404124169482,0.9988979751294862,0.00033398411216026437,2.672066898651467e-05,0.0017771012887630609,8.157793528478017e-05,0.0019661171385041898,1.9940265235892167e-09,9.270089536159374e-12,4.030701459137737e-05,2.0544539727406924e-05,0.0008380912079353388,1.2056054164082946e-06,3.786192461427209e-05,1.4588656199422489e-05,0.0006147990536673671,2.11682963369838e-05
2.6311732895953455e-06,0.25417431593379036,3.76,0.0,0.760583693795306,0.9988768878583766,0.00034162337355769486,2.672666935290649e-05,0.0018097242836228266,8.15722895401813e-05,0.002006228237877157,1.9938524227659527e-09,9.269212604998522e-12,4.0309431123225624e-05,2.05425766715421e-05,0.0008544064536658455,1.2054930422149542e-06,3.85118682661681e-05,1.4888541713568387e-05,0.0006270350667233959,2.117135346109619e-05
2.6761557556984943e-06,0.254175791168079,3.76,0.0,0.7605269800407476,0.9988558035583309,0.00034926391102683735,2.673234951041429e-05,0.0018423441194009545,8.156661691419766e-05,0.0020463361075989633,1.993674544092072e-09,9.268330009034288e-12,4.031183427907572e-05,2.0540604689619286e-05,0.0008707201374989097,1.2053801435481783e-06,3.916007168823531e-05,1.5188387503929443e-05,0.0006392692012023294,2.1174214155788488e-05
