Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125)
6.361682686870943e-10,0.08374408012177018,3.76,0.0,0.5055442467791484,0.9985070728476296,1.0727501280920113e-12,3.180161818910184e-10,1.3754116815750536e-05,1.3657262306159235e-05,2.6266896590352164e-07,4.42354329203698e-12,3.94807939782479e-12,9.57684090354837e-08,9.597038891383363e-08,7.418739736127051e-10,6.719938242303462e-10,2.6212191500103617e-07,1.2112836461779815e-10,4.5113903020617194e-08,3.679879350347528e-10,4.064769628997159e-11,6.396352716865863e-11,8.546876989849291e-16,1.6050188863093531e-15,5.54588075160052e-12,1.6285248977404578e-14,2.0317837155054965e-17,4.445863671988328e-08,2.609472937089316e-16,9.481265737073913e-21,6.97183069357536e-13,1.4999699075516876e-13,0.0014925677892201755,4.497579479162533e-24,5.830382963968771e-17,1.1988628031445548e-16
6.582058967523366e-10,0.08374408772484387,3.76,0.0,0.5055437596327746,0.9985070146652996,1.2239961804706521e-12,3.509974945539032e-10,1.4230574543057098e-05,1.4126905606833045e-05,2.718160912287825e-07,4.76377248673444e-12,4.1073760637120615e-12,1.0246629331103308e-07,1.0269030644853979e-07,8.214060367967219e-10,7.415480806760673e-10,2.712016005269613e-07,1.2928402803044817e-10,4.672407530114245e-08,4.0439420000413387e-10,4.366521429974513e-11,6.845991967872065e-11,9.208254472551502e-16,1.8371915772581904e-15,5.790069167689172e-12,1.8034571367427896e-14,2.2498319179038153e-17,4.599865994580988e-08,2.8511479413034735e-16,1.0731177218187305e-20,7.504389421049277e-13,1.5626139859994722e-13,0.0014926100450510333,5.087384912186209e-24,6.43853390249485e-17,1.329210162426468e-16
6.780397620110547e-10,0.08374409456767185,3.76,0.0,0.5055433211965532,0.9985069720436281,1.3732679589209097e-12,3.8255400630473384e-10,1.4659386856548177e-05,1.4549387436763252e-05,2.80053196790568e-07,5.0808179804258636e-12,4.250729235148529e-12,1.0868489062873451e-07,1.0893005205961479e-07,8.976578303551603e-10,8.079539215546509e-10,2.7937340984396486e-07,1.3683046265318602e-10,4.817733939625287e-08,4.3912354688087254e-10,4.6476231122803085e-11,7.263655780320481e-11,9.827924221273018e-16,2.066875383080773e-15,6.010245224919274e-12,1.971215289798284e-14,2.458927545455654e-17,4.738467643951487e-08,3.0807333232839035e-16,1.195160545019166e-20,8.00057163019622e-13,1.6193364407247142e-13,0.0014926381340312092,5.665262415847039e-24,7.019720712236879e-17,1.454395302952898e-16
6.972363026594645e-10,0.08374410119067584,3.76,0.0,0.5055428968444643,0.9985069372856594,1.5303236386799182e-12,4.148360301470522e-10,1.5074420447924694e-05,1.4958115814932895e-05,2.880300123739912e-07,5.397438530086239e-12,4.389458645126496e-12,1.1487528925246183e-07,1.1514214547729437e-07,9.758032553730473e-10,8.757431265687437e-10,2.872827196232165e-07,1.443190725962534e-10,4.9587724811357863e-08,4.745573205324497e-10,4.9282946021569004e-11,7.679611278686771e-11,1.045001275940749e-15,2.3090424412558146e-15,6.223679843356236e-12,2.143178676473354e-14,2.6732564291739943e-17,4.872615187594305e-08,3.3141165590737473e-16,1.3222860209613034e-20,8.496034770790493e-13,1.6745453409881586e-13,0.0014926586469251198,6.269311915199036e-24,7.613556237191262e-17,1.58289379061223e-16
7.164328433078743e-10,0.0837441078137384,3.76,0.0,0.5055424724880888,0.9985069073096257,1.7004452807150615e-12,4.4887545049742057e-10,1.5489454446039624e-05,1.536666939261024e-05,2.960113016738003e-07,5.723646830649753e-12,4.5281672696491356e-12,1.2123428036005128e-07,1.2152407171883818e-07,1.0583414490951473e-09,9.470683651217481e-10,2.9519211737279936e-07,1.519879520055074e-10,5.100197214832964e-08,5.118273947527442e-10,5.217436273324169e-11,8.107082812360617e-11,1.109434012363973e-15,2.5718717265491952e-15,6.437416071410929e-12,2.3248492843272588e-14,2.899677129627968e-17,5.0067623398907656e-08,3.558753844950371e-16,1.458634576356659e-20,9.00647071173622e-13,1.7300581957618584e-13,0.0014926742014758254,6.91956961422841e-24,8.238932263066887e-17,1.7188280808584527e-16
7.356293839562841e-10,0.08374411443686142,3.76,0.0,0.5055420481272777,0.9985068809198898,1.8843344095572618e-12,4.847179759616774e-10,1.590448889491038e-05,1.5775048244348336e-05,3.039972151094546e-07,6.059427326208672e-12,4.666852143025778e-12,1.2776163717915192e-07,1.2807563786684404e-07,1.1453908210838217e-09,1.022004008353098e-09,3.0310160597303853e-07,1.598357507619841e-10,5.2420185126919395e-08,5.509788282766188e-10,5.515055959709627e-11,8.546065188462424e-11,1.1761176692778145e-15,2.856504714751769e-15,6.651431635793718e-12,2.5164921377181994e-14,3.1385208747609144e-17,5.140909100836919e-08,3.8149037989650154e-16,1.6045700867057627e-20,9.531876054465062e-13,1.7858749037455743e-13,0.0014926859933473472,7.618256115846517e-24,8.896561857542585e-17,1.862416131507739e-16
7.548259246046939e-10,0.08374412106004672,3.76,0.0,0.5055416237618809,0.9985068572099588,2.0827105482011342e-12,5.22409252137618e-10,1.6319523839464326e-05,1.618325244467323e-05,3.119879038784594e-07,6.4047643333643776e-12,4.80551085173499e-12,1.3445713316604043e-07,1.347966511646864e-07,1.2370696465606618e-09,1.1006233829248342e-09,3.1101118829206194e-07,1.6786113446080024e-10,5.384246732707172e-08,5.920566033870003e-10,5.821161311430265e-11,8.996553216064282e-11,1.2450793494496135e-15,3.164113545838096e-15,6.865707624195754e-12,2.7183721417451408e-14,3.390118973469931e-17,5.2750554704288186e-08,4.082825146155954e-16,1.7604583182311347e-20,1.007224739247994e-12,1.8419953721408576e-13,0.001492694929059931,8.367638185066445e-24,9.587151387294255e-17,2.013876607337624e-16
7.740224652531037e-10,0.08374412768329619,3.76,0.0,0.505541199391748,0.9985068354894079,2.296311193238194e-12,5.619948616846922e-10,1.6734559325525995e-05,1.659128206808289e-05,3.199835199458425e-07,6.759642069865924e-12,4.944141428872442e-12,1.4132054200696447e-07,1.4168691901752473e-07,1.3334960665226018e-09,1.1829987839347318e-09,3.1892086718789554e-07,1.7606278430629626e-10,5.5268922189066044e-08,6.351056260101107e-10,6.135759838790703e-11,9.458541706264583e-11,1.3163462226645087e-15,3.495901041682773e-15,7.080228054630402e-12,2.930754082306612e-14,3.654802829156349e-17,5.4092014486625216e-08,4.3627767200930597e-16,1.9266668035957054e-20,1.062758131383844e-12,1.8984195141975386e-13,0.0014927016990658956,9.170028396743354e-24,1.0311400633562296e-16,2.1734288813496213e-16
7.932190059015135e-10,0.08374413430661166,3.76,0.0,0.5055407750167275,0.9985068152334322,2.5258917900188325e-12,6.035203243933368e-10,1.714959539980446e-05,1.6999137189046433e-05,3.2798421603314953e-07,7.124044676930662e-12,5.0827422718523555e-12,1.4835163761913178e-07,1.4874624899301852e-07,1.4347880878587767e-09,1.2692014876642404e-09,3.268306455099127e-07,1.8443939700738175e-10,5.669965301365907e-08,6.801707258101739e-10,6.458858950144818e-11,9.932025472243669e-11,1.3899455278718503e-15,3.853100725947867e-15,7.294979505888673e-12,3.153902626161678e-14,3.9329039533284186e-17,5.543347035534096e-08,4.655017464469724e-16,2.103564728046075e-20,1.119787440271518e-12,1.955147247680661e-13,0.0014927068281974198,1.002778478748448e-23,1.107000290658761e-16,2.3412930361761395e-16
8.124155465499233e-10,0.08374414092999499,3.76,0.0,0.5055403506366668,0.9985067960452066,2.772225707841917e-12,6.470310972540834e-10,1.7564632109880843e-05,1.7406817882003547e-05,3.3599014560723223e-07,7.497956237241871e-12,5.221312076025407e-12,1.5555019415147702e-07,1.5597444882186776e-07,1.5410635834678222e-09,1.3593017641691671e-09,3.347405260999146e-07,1.92989684673193e-10,5.813476296222761e-08,7.272966562838099e-10,6.790465984916747e-11,1.041699932930827e-10,1.4659045753460015e-15,4.2369768460743625e-15,7.509950796201671e-12,3.388082320992427e-14,4.224753979253099e-17,5.6774922310396016e-08,4.959806434739952e-16,2.2915228246892126e-20,1.1783123240518795e-12,2.0121784937799718e-13,0.001492710713307173,1.0943310511282306e-23,1.1863645158963934e-16,2.5176898656241405e-16
8.316120871983332e-10,0.08374414755344804,3.76,0.0,0.5055399262514133,0.9985067776249232,3.0361042151711374e-12,6.925725745264112e-10,1.797966950419598e-05,1.7814324221363915e-05,3.4400146286899515e-07,7.881360790024908e-12,5.359849779054489e-12,1.6291598598527786e-07,1.633713263982413e-07,1.6524402923754102e-09,1.4533688897196155e-09,3.4265051179302175e-07,2.0171237470911256e-10,5.957435505691187e-08,7.765280948541153e-10,7.130588242783857e-11,1.0913458094928683e-10,1.5442507488609837e-15,4.648824397327139e-15,7.725132700110274e-12,3.6335575954675184e-14,4.530684675654398e-17,5.811637035175115e-08,5.277402799798844e-16,2.4909132778331936e-20,1.2383324406834729e-12,2.069513176188782e-13,0.0014927136542298692,1.191905349884781e-23,1.2693008097944968e-16,2.702840876349377e-16
8.50808627846743e-10,0.08374415417697263,3.76,0.0,0.5055395018608132,0.9985067597450409,3.318336454878198e-12,7.401900878073269e-10,1.8394707632038324e-05,1.822165628150689e-05,3.520183227421162e-07,8.274242343555538e-12,5.49835451474391e-12,1.7044878773463034e-07,1.7093668978009903e-07,1.7690358198520022e-09,1.5514711590898559e-09,3.505606054183858e-07,2.1060620971315972e-10,6.101853218075898e-08,8.279096429644158e-10,7.479233009400903e-11,1.1421396588769101e-10,1.6250115078789576e-15,5.089969148912459e-15,7.940517699753165e-12,3.8905927593067436e-14,4.851027960457717e-17,5.945781447936706e-08,5.60806584370644e-16,2.702109633949513e-20,1.2998474480177167e-12,2.127151220369781e-13,0.0014927158785348366,1.2957506120650189e-23,1.355876629670599e-16,2.896968289660382e-16
8.700051684951528e-10,0.08374416080057062,3.76,0.0,0.505539077464712,0.998506742232322,3.6197494195132454e-12,7.89928906099716e-10,1.88097465435318e-05,1.8628814136781122e-05,3.6004088086172426e-07,8.676584885188703e-12,5.6368255759973066e-12,1.7814837424678683e-07,1.7867034718940823e-07,1.890967637530795e-09,1.653675897697068e-09,3.584708097997079e-07,2.196699473727645e-10,6.246739707786688e-08,8.814858261717396e-10,7.836407578859692e-11,1.194080963271113e-10,1.7082143897526953e-15,5.561767672207384e-15,8.156099768629385e-12,4.15945200334657e-14,5.1861159145801087e-17,6.079925469320453e-08,5.952054967455345e-16,2.9254867200054755e-20,1.3628570038495009e-12,2.1850925530644655e-13,0.0014927175594862956,1.4061204853552425e-23,1.4461588304548e-16,3.1002950434529112e-16
8.892017091435626e-10,0.08374416742424383,3.76,0.0,0.5055386530629546,0.9985067249552254,3.941187926602519e-12,8.418342358804769e-10,1.9224786289624056e-05,1.9035797861504366e-05,3.6806929356307306e-07,9.088372389316016e-12,5.775262385401387e-12,1.860145206023813e-07,1.8657210701227684e-07,2.01835308352581e-09,1.7600494735901167e-09,3.663811277556048e-07,2.2890236036195123e-10,6.392105235352815e-08,9.373010942400269e-10,8.202119273256451e-11,1.2471692050871932e-10,1.7938870119420026e-15,6.065607371113879e-15,8.371874184123453e-12,4.4403993996065477e-14,5.5362807957656984e-17,6.214069099322434e-08,6.309629690781945e-16,3.161420568714842e-20,1.427360765949198e-12,2.2433371019862933e-13,0.0014927188286534578,1.5232729951033046e-23,1.540213675604746e-16,3.313044794273543e-16
9.083982497919724e-10,0.08374417404799414,3.76,0.0,0.5055382286553854,0.9985067078143012,4.283514593972949e-12,8.959512211684069e-10,1.9639826922074648e-05,1.9442607529963296e-05,3.761037178702765e-07,9.509588823825556e-12,5.9136644713246526e-12,1.940470021155729e-07,1.946417777990288e-07,2.1513093625500334e-09,1.8706573092913e-09,3.742915620998863e-07,2.383022362389548e-10,6.537960047437443e-08,9.953998212330659e-10,8.576375459845348e-11,1.3014038669618607e-10,1.8820570742438833e-15,6.602906514528587e-15,8.587837364019351e-12,4.733698901356398e-14,5.901855052464879e-17,6.348212337938734e-08,6.681049654020512e-16,3.4102883501137685e-20,1.4933583920866742e-12,2.30188479559108e-13,0.001492719785513387,1.6474705117060058e-23,1.6381068479166686e-16,3.535441919509589e-16
9.46791331088792e-10,0.08374418729573331,3.76,0.0,0.5055373798221837,0.9985066736619169,5.034371734572869e-12,1.0110004224559256e-09,2.0469911057079916e-05,2.0255704995078695e-05,3.921912327763419e-07,1.0380244351801142e-11,6.190363008476694e-12,2.1061007303934678e-07,2.1128408728666628e-07,2.434402572241752e-09,2.1048327922422156e-09,3.9011279118603194e-07,2.575996007004979e-10,6.831178442570805e-08,1.1186247703033877e-09,9.350551088714272e-11,1.4133103825652043e-10,2.0660007435709216e-15,7.783710750581192e-15,9.020320594039919e-12,5.358409441063307e-14,6.680562523420524e-17,6.616497640998629e-08,7.466464476090837e-16,3.948339721515077e-20,1.6298338676634461e-12,2.41988933331255e-13,0.0014927210414750077,1.918071579953482e-23,1.8456680657866474e-16,4.0100794213060125e-16
9.851844123856115e-10,0.08374420054380279,3.76,0.0,0.5055365309638463,0.998506639365475,5.8795768539984906e-12,1.1354364155180413e-09,2.129999937842674e-05,2.1068107125794328e-05,4.083046951280897e-07,1.1288423262233001e-11,6.466918862624171e-12,2.2783579420386052e-07,2.285957473398043e-07,2.7411822407785067e-09,2.356707256937654e-09,4.059345194799854e-07,2.7755263504640007e-10,7.126476589717788e-08,1.2515141554081391e-09,1.0158994836792127e-10,1.529796375714715e-10,2.2602687284736044e-15,9.116145201672284e-15,9.453538604648727e-12,6.035692876213269e-14,7.524902259294439e-17,6.884781378468877e-08,8.310379041471329e-16,4.5426786994443705e-20,1.7722806933912504e-12,2.539105602372882e-13,0.001492721737284894,2.2201083371947427e-23,2.0693567374338982e-16,4.526017075888738e-16
9.999999999999999e-10,0.08374421379221718,3.76,0.0,0.5055362033891099,0.9985066260375414,6.2325578284163874e-12,1.1860416957861626e-09,2.1620325135329307e-05,2.1381420900045276e-05,4.145299635714064e-07,1.1648888953080488e-11,6.573601080706403e-12,2.3465987798506836e-07,2.354548419944321e-07,2.866098367452009e-09,2.458741156633827e-09,4.1204013803176056e-07,2.8542572304449984e-10,7.241003283263047e-08,1.3054543718925809e-09,1.048014339458054e-10,1.5759710876329938e-10,2.3380437165868854e-15,9.673501245474582e-15,9.620910192335847e-12,6.311557560021395e-14,7.868843762648291e-17,6.988309540588708e-08,8.652124624403161e-16,4.787729598521358e-20,1.828845972817765e-12,2.5854341220991944e-13,0.0014927219107390434,2.345544690001614e-23,2.1600967590133077e-16,4.736544038538662e-16
1.0235774936824312e-09,0.08374421379221718,3.76,0.0,0.5055356820791022,0.998506604683317,6.826669194940294e-12,1.2696181108943833e-09,2.213009232825865e-05,2.1879814515273708e-05,4.2444538479039726e-07,1.223399749998355e-11,6.743330452302725e-12,2.4572237653195474e-07,2.4657523227261887e-07,3.0725812154760576e-09,2.626771219581079e-09,4.217567693368397e-07,2.98152165236638e-10,7.423935964474544e-08,1.3944202532842302e-09,1.1001768598915491e-10,1.6508577157000767e-10,2.4650858220556358e-15,1.0612670958032848e-14,9.887491271003546e-12,6.767656564937342e-14,8.43754213837019e-17,7.153063550318291e-08,9.21487501315225e-16,5.196357861164115e-20,1.9206961329470944e-12,2.6595330424420786e-13,0.0014927221148222222,2.555832921023798e-23,2.3096785006567467e-16,5.085076104115015e-16
1.0619705749792508e-09,0.08374422704099112,3.76,0.0,0.5055348331666699,0.9985065694758882,7.883470445199396e-12,1.4139034262511422e-09,2.296019036063332e-05,2.2690827756175616e-05,4.4061459160238697e-07,1.3216839226468783e-11,7.019596697250007e-12,2.642680346805553e-07,2.6522101902354935e-07,3.4295302205694704e-09,2.91550115615926e-09,4.375795630469574e-07,3.19389245708762e-10,7.723637821963591e-08,1.54769413832195e-09,1.1878936062781566e-10,1.7764902754820073e-10,2.6806783535313164e-15,1.2286246794282564e-14,1.0322186738181599e-11,7.556405971986976e-14,9.421154436654754e-17,7.421344156515759e-08,1.018203617602403e-15,5.912443196919677e-20,2.0750774510156294e-12,2.7811710953960927e-13,0.0014927223138619,2.927563975301774e-23,2.5671307056857655e-16,5.689089512026059e-16
1.1003636562760704e-09,0.0837442402901391,3.76,0.0,0.5055339842252584,0.9985065336678467,9.058083954516191e-12,1.5686492885132714e-09,2.3790293941181146e-05,2.3501147440653593e-05,4.5681361504291583e-07,1.4236820862168433e-11,7.29571685838747e-12,2.834709870363631e-07,2.845315871521491e-07,3.812957860984285e-09,3.223359847625242e-09,4.5340292283718554e-07,3.4125515621622826e-10,8.025663197294586e-08,1.7116856854959841e-09,1.2790562918243738e-10,1.9066899317025285e-10,2.907274262833185e-15,1.4150330724380373e-14,1.0757639554591025e-11,8.404044670994601e-14,1.0478416281567478e-16,7.689623197030281e-08,1.1213948506235533e-15,6.694013060343271e-20,2.235421913365156e-12,2.904019204614912e-13,0.0014927224099671448,3.337685687315384e-23,2.8422027367530953e-16,6.339902189658281e-16
1.13875673757289e-09,0.08374425353967573,3.76,0.0,0.5055331352535666,0.998506497219049,1.0358893953036541e-11,1.734211635988505e-09,2.4620403546771955e-05,2.4310774160355643e-05,4.7304376390392926e-07,1.529381511769113e-11,7.571690419991121e-12,3.033294557108959e-07,3.045054188356792e-07,4.223790626102005e-09,3.550796716932337e-09,4.6922687087181523e-07,3.6374139869753874e-10,8.330092906024464e-08,1.886743573288047e-09,1.3736717026515915e-10,2.0414525646935954e-10,3.145103176034064e-15,1.6218881690241338e-14,1.1193869199179566e-11,9.312674346756079e-14,1.1612010107781189e-16,7.957900671830961e-08,1.2312700243034281e-15,7.544157318572095e-20,2.401726786912751e-12,3.028076814371365e-13,0.0014927224435023617,3.788646844447371e-23,3.1353763276230635e-16,7.03937101672059e-16
1.1771498188697096e-09,0.08374426678961543,3.76,0.0,0.5055322862502845,0.9985064601051971,1.1794564771413605e-11,1.9109454204827118e-09,2.545051966518967e-05,2.51197085064242e-05,4.893063559714917e-07,1.6387695015370743e-11,7.847517006752268e-12,3.2384166653492765e-07,3.2514099886541905e-07,4.662952893519779e-09,3.898248158082092e-09,4.85051429253265e-07,3.868396941761974e-10,8.637007544616916e-08,2.0732152866005825e-09,1.471746855638393e-10,2.1807740584838862e-10,3.394396481580084e-15,1.850636138462488e-14,1.1630898931583202e-11,1.0284394797534661e-13,1.2824624115100693e-16,8.226176580887039e-08,1.3480381963062766e-15,8.465976679557431e-20,2.5739893397690833e-12,3.1533433694045655e-13,0.001492722438987064,4.282959910334259e-23,3.447125871149342e-16,7.789364974969336e-16
1.2155429001665293e-09,0.08374428003997263,3.76,0.0,0.5055314372140933,0.9985064223101875,1.3374040062587313e-11,2.0992046094072043e-09,2.6280642794815093e-05,2.592795106949633e-05,5.056027177145083e-07,1.7518333901810656e-11,8.123196334198883e-12,3.450058490523952e-07,3.464368146427289e-07,5.131366932804115e-09,4.266137857113668e-09,5.008766200224273e-07,4.1054197969240564e-10,8.946487490901164e-08,2.2714471196621443e-09,1.5732890090647156e-10,2.3246503008040168e-10,3.6553874073542135e-15,2.1027736212331742e-14,1.2068754932941447e-11,1.1321303937386925e-13,1.411895272833246e-16,8.494450924167898e-08,1.4719086657154944e-15,9.462582184996423e-20,2.7522068412516173e-12,3.27981831479726e-13,0.001492722412746252,4.823200120584631e-23,3.7779187227574275e-16,8.591765267314062e-16
