Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908)
0.0008537619787068166,0.2086133344128859,3.76,0.0,0.5090131005030278,0.9410798436912515,0.05266698594052572,1.7720256089180958e-05,0.01723320690954477,1.6121247715996965e-06,0.0007184150669699795,2.3107313038482078e-10,1.916960967483819e-13,2.932779523267974e-06,5.808620637523378e-07,0.004926288433372548,2.5162039608737072e-08,8.327280011813096e-05,4.488593493839777e-05,0.005175083292255499,5.197379644420171e-06,0.05136084686239724,0.0003431251916308896,0.004493532049770796,0.0003258574366946096,4.9544006250940214e-09,0.0030867161309577856,5.551341969466786e-06,0.0002489377565899656,0.001074085582267317,8.096930033669982e-08,1.454844234194331e-07,1.9944179150383984e-10,0.00012460230524457134,1.2213464320890885e-11,8.84454377514029e-09,4.6503479540557156e-07,5.658589345129109e-05,2.9984514894910867e-08,7.246498168173305e-10
0.0008713442316865388,0.20862281322772275,3.76,0.0,0.5075366096389491,0.9398638936194135,0.053757709660282565,1.7734927130240232e-05,0.01761750408626585,1.6105540861029884e-06,0.0007179967090785434,2.3053927873078225e-10,1.9125320565265077e-13,2.941845073802412e-06,5.809418345195361e-07,0.005028653001020099,2.5244816159138902e-08,8.27676864445978e-05,4.479979935868759e-05,0.0052708481545472845,5.223259036581903e-06,0.05242473225606201,0.00034320989925860603,0.004566961566119511,0.0003348611363432466,4.944979888352257e-09,0.0031606480116416666,5.655575821452005e-06,0.00025459102915966256,0.0011084438049612769,8.237929473442213e-08,1.485942082458278e-07,2.037044569129411e-10,0.00012444130914751887,1.2579300312609183e-11,9.153418482731444e-09,4.815339888450008e-07,5.971075087010233e-05,3.00601472679678e-08,7.493565837187837e-10
0.000888926484666261,0.20863231132136567,3.76,0.0,0.5060622975426238,0.9386492954826552,0.05484705125629179,1.7749644480012098e-05,0.018002435307420062,1.60897580335114e-06,0.0007175747998369896,2.3000528121851522e-10,1.9081019359824228e-13,2.95088991444078e-06,5.810180051597118e-07,0.0051310541696867685,2.532753258450418e-08,8.227021388871472e-05,4.47135781727446e-05,0.00536608543222157,5.249182100894923e-06,0.05348721238480479,0.00034329471371047837,0.004639498803318451,0.0003438835000822434,4.9355498812246776e-09,0.0032345745928016607,5.759143053746376e-06,0.0002602452781611861,0.001143176769627133,8.377564848389343e-08,1.5169598461890872e-07,2.0795614094867808e-10,0.00012428049205144993,1.2948104218479976e-11,9.46700539964177e-09,4.982996327873313e-07,6.294310600613303e-05,3.0136707443040116e-08,7.744098115919413e-10
0.0009065087376459831,0.20864182847574847,3.76,0.0,0.5045901682153993,0.9374360549461407,0.05593500510396875,1.776440314452993e-05,0.0183879977434525,1.6073899249640416e-06,0.0007171491512209803,2.2947114311102103e-10,1.9036706495286443e-13,2.959913209024922e-06,5.8109035846832e-07,0.005233491317622052,2.5410171294723905e-08,8.178041745903139e-05,4.4627260771915656e-05,0.005460794188515492,5.275145103901754e-06,0.054548282969366244,0.00034337944263344893,0.0047111500663179155,0.00035292304619451506,4.926109431267985e-09,0.003308495843776677,5.862041420885328e-06,0.00026589951710586187,0.0011782784756979607,8.515837519492414e-08,1.5478918915197533e-07,2.1219607154892332e-10,0.00012411985470645398,1.33197953868685e-11,9.78527955931391e-09,5.153310781181022e-07,6.628455254060316e-05,3.0214178867803815e-08,7.998069495681553e-10
0.0009240909906257053,0.20865136447007362,3.76,0.0,0.5031202261165488,0.9362241780345971,0.05702156531905169,1.777919854792043e-05,0.018774188305459256,1.6057964533452238e-06,0.0007167195928817089,2.2893686985506607e-10,1.8992382423671482e-13,2.9689141598986108e-06,5.811586898961609e-07,0.005335963785931598,2.5492715600209942e-08,8.129830643417642e-05,4.454083772423529e-05,0.005554973490075732,5.301144523351386e-06,0.05560793943361073,0.0003434638955454968,0.004781921569372784,0.00036197836550874257,4.916657495706034e-09,0.003382411692041975,5.964268817013002e-06,0.00027155280591159234,0.001213742912667167,8.652749067364399e-08,1.5787328880496083e-07,2.1642351823708389e-10,0.00012395939791022572,1.369429360619107e-11,1.0108215069367208e-08,5.326276347023142e-07,6.973667380936992e-05,3.0292545556542385e-08,8.255453933615747e-10
0.0009416732436054275,0.20866091908090434,3.76,0.0,0.5016524761200025,0.9350136710961895,0.058106725784515346,1.7794026500178814e-05,0.019161003659525996,1.604195391667414e-06,0.0007162859706874281,2.2840246706781766e-10,1.894804761113504e-13,2.9778920060731014e-06,5.812228068779831e-07,0.005438470880743302,2.5575149664759623e-08,8.082386817976946e-05,4.44543006738541e-05,0.005648622408853714,5.327177034907946e-06,0.05666617693473536,0.0003435478864872199,0.004851819442721141,0.00037104811666394897,4.907193150335939e-09,0.0034563220239787434,6.065823277393922e-06,0.00027720424847449063,0.0012495640618437128,8.78830129140808e-08,1.609477792732509e-07,2.206377899154211e-10,0.0001237991225032819,1.407151910825561e-11,1.0435785134299665e-08,5.501885722448813e-07,7.33010424653311e-05,3.0371792041444735e-08,8.516224870200782e-10
0.0009592554965851496,0.20867049208229305,3.76,0.0,0.5001869234745516,0.9338045407694561,0.059190480175348885,1.7808883160531197e-05,0.019548440240656516,1.6025867438349113e-06,0.0007158481454108193,2.2786794052382751e-10,1.89037025368476e-13,2.9868460199294316e-06,5.812825281985826e-07,0.005541011875256248,2.5657458460187465e-08,8.035707143866706e-05,4.4367642250728095e-05,0.005741740023853943,5.35323949924037e-06,0.05772299039103943,0.0003436312359216094,0.004920849738691184,0.0003801310217157434,4.897715579578194e-09,0.0035302266861195948,6.166702972166994e-06,0.00028285299034198994,0.0012857358980602799,8.922496200160444e-08,1.640121834613387e-07,2.2483823277574007e-10,0.00012363902936459066,1.4451392555430804e-11,1.0767962059446207e-08,5.680131208516236e-07,7.697922014748905e-05,3.0451903326757404e-08,8.78035524184006e-10
0.0009768377495648717,0.20868008324591789,3.76,0.0,0.4987235737672335,0.9325967939530144,0.06027282198136595,1.782376501366614e-05,0.01993649426620054,1.6009705144607e-06,0.0007154059915304156,2.273332961429627e-10,1.8859347692041328e-13,2.995775504582258e-06,5.813376833667529e-07,0.005643586011678266,2.573962772282702e-08,7.989786917172923e-05,4.428085598957602e-05,0.00583432542275065,5.379328949562703e-06,0.05877837450746875,0.00034371377206154045,0.004989018437286415,0.00038922586205241165,4.888224067559207e-09,0.0036041254867147285,6.266906201108919e-06,0.00028849821648876473,0.0013222523913356409,9.055336004414947e-08,1.6706605002017576e-07,2.2902422829067087e-10,0.00012347911940755374,1.4833835101655217e-11,1.1104717254902044e-08,5.861004703329606e-07,8.077275715488601e-05,3.0532864844098464e-08,9.047817476548053e-10
0.0009944200025445939,0.2086896923412279,3.76,0.0,0.49726243288964767,0.9313904377777757,0.06135374452821622,1.7838668850044453e-05,0.020325161748750622,1.5993467088660176e-06,0.0007149593961145395,2.2679853997972044e-10,1.881498357913189e-13,3.0046797940291773e-06,5.813881120324193e-07,0.005746192503058866,2.582164391275807e-08,7.94462010127277e-05,4.4193936253146275e-05,0.005926377703371321,5.405442581494616e-06,0.05983232379912058,0.0003437953317417826,0.005056331451269702,0.0003983314746036711,4.878717989643034e-09,0.003678018197526196,6.366431399305873e-06,0.00029413914920321484,0.001359107508491926,9.186823119807741e-08,1.7010895194906438e-07,2.331951912986917e-10,0.0001233193935763252,1.521876839657287e-11,1.144602128459439e-08,6.04449771593445e-07,8.468319212718272e-05,3.06146624176011e-08,9.31858352024506e-10
0.0009999999999999998,0.20869931913558787,3.76,0.0,0.49679918016717467,0.9310078740399881,0.061696494081346746,1.784340292512607e-05,0.020448638900254418,1.598829786467237e-06,0.000714816717077853,2.2662880454263317e-10,1.8800902093048022e-13,3.007500336101718e-06,5.814031037032233e-07,0.00577876287848504,2.584763891488298e-08,7.930442086524838e-05,4.416632223321285e-05,0.005955480316628894,5.413734765551096e-06,0.060166509911317737,0.0003438209866998002,0.005077516339315687,0.0004012233513818805,4.8756979557030064e-09,0.0037014678672673404,6.397875273308735e-06,0.00029592836732621056,0.0013708738572798895,9.228270217032379e-08,1.7107230559190753e-07,2.3451567766547165e-10,0.00012326874078217242,1.5341440961714165e-11,1.1555285386514995e-08,6.103278206540581e-07,8.594891216074811e-05,3.0640794662858355e-08,9.405201320430744e-10
0.001012002255524316,0.20869931913558787,3.76,0.0,0.49580350700690967,0.9301854795814595,0.06243324099676376,1.785359173180156e-05,0.02071443850848653,1.5977153330440152e-06,0.0007145082578275551,2.2626367821314378e-10,1.8770610710816577e-13,3.013558250005185e-06,5.814336634501813e-07,0.005848830535021995,2.590349417469027e-08,7.900199538597277e-05,4.410687816354448e-05,0.006017895975066777,5.4315777429454105e-06,0.06088483261287698,0.00034387576092291707,0.005122794630816638,0.0004074467483194781,4.869196804867281e-09,0.0037519045557799727,6.465277130037822e-06,0.00029977504608243757,0.001396295214725566,9.316960154904382e-08,1.7314048528473183e-07,2.373505682120477e-10,0.00012315985284244761,1.5606114551258713e-11,1.179184387977776e-08,6.230601383655804e-07,8.871205173340109e-05,3.069728223301821e-08,9.59262486026368e-10
0.0010295845085040382,0.20870896339442357,3.76,0.0,0.49434680252900975,0.9289819268851927,0.06351130444094402,1.786853097208591e-05,0.02110432018494397,1.5960763936268305e-06,0.0007140524860425204,2.257287171368615e-10,1.8726229609301545e-13,3.022410257865388e-06,5.814741959401049e-07,0.005951499267403429,2.5985166300195187e-08,7.85651713287053e-05,4.401967754235221e-05,0.006108879359992314,5.4577319227698045e-06,0.061935895147326774,0.00034395491491310507,0.005188413767794103,0.00041657062088642507,4.859660049353041e-09,0.0038257842662057103,6.563442070664746e-06,0.0003054051981213881,0.0014338094751361493,9.44574989779504e-08,1.7616026785501194e-07,2.4148983530319556e-10,0.00012300049820174636,1.5995796206373484e-11,1.2142153878608833e-08,6.419306443000083e-07,9.286085036379521e-05,3.078071079802942e-08,9.869912492802485e-10
0.0010471667614837604,0.2087186248813707,3.76,0.0,0.4928923260844651,0.927779787372005,0.06458792780421581,1.7883484131372258e-05,0.021494802248200252,1.594429897902665e-06,0.0007135919999702175,2.2519366315006367e-10,1.868184080558311e-13,3.0312352299239745e-06,5.815095763870861e-07,0.006054197835800109,2.6066648693402136e-08,7.813564006989946e-05,4.3932330851256655e-05,0.0061993269942766166,5.483902743375129e-06,0.06298550547111782,0.0003440326583937171,0.005253194599635143,0.00042570207567463775,4.8501073297508005e-09,0.003899657003100124,6.660925026144519e-06,0.00031102892790851704,0.0014716442562123185,9.573195325941461e-08,1.791679380876836e-07,2.4561249707236386e-10,0.00012284133067147664,1.638773654448291e-11,1.2496919322311172e-08,6.61060324388281e-07,9.713108982712289e-05,3.0864934915648424e-08,1.0150416959133398e-09
0.0010647490144634825,0.20872830335842235,3.76,0.0,0.49144008449600657,0.9265790688670504,0.0656631039347648,1.7898448985217346e-05,0.02188588000947405,1.592775853788514e-06,0.0007131267278768363,2.2465852274998133e-10,1.863744483873486e-13,3.040032603813099e-06,5.81539679799778e-07,0.006156925353035183,2.6147930338267496e-08,7.771330640216843e-05,4.384483513825074e-05,0.006289238029088582,5.510087954395015e-06,0.06403365753986277,0.0003441088653028545,0.005317142812868639,0.00043484013890799245,4.8405383173302505e-09,0.003973522412372798,6.757724929041993e-06,0.000316645587937212,0.0015097935272702812,9.699299597032108e-08,1.8216315390382313e-07,2.497180847381978e-10,0.00012268235128771914,1.678185922980877e-11,1.2856107552554974e-08,6.804481812395133e-07,0.00010152425906081428,3.094994167380196e-08,1.043410841291946e-09
0.0010823312674432047,0.20873799858606962,3.76,0.0,0.4899900847580197,0.925379779319415,0.06673682559954087,1.7913423495239164e-05,0.022277548631145002,1.5911142697729026e-06,0.0007126566064624657,2.2412330252396958e-10,1.8593042255300004e-13,3.048801832799545e-06,5.815643888538291e-07,0.006259680910541075,2.6229000765505466e-08,7.72980698579261e-05,4.3757187994819406e-05,0.006378611631666882,5.53628542049799e-06,0.06508034521172586,0.0003441834186053441,0.005380264046418256,0.0004439838770110386,4.830952743246738e-09,0.00404738011355202,6.853840804716115e-06,0.00032225455899421887,0.0015482512618583545,9.824066021172373e-08,1.851455916748089e-07,2.538061548015881e-10,0.00012252356110296434,1.717808848332913e-11,1.3219684970131604e-08,7.000931775739521e-07,0.00010604183384218239,3.1035718403828705e-08,1.0720956524118152e-09
0.0010999135204229269,0.20874771032344058,3.76,0.0,0.4885423340158039,0.924181926785359,0.06780908549717478,1.7928405826824564e-05,0.022669803136228683,1.5894451549493809e-06,0.0007121815801870309,2.2358800914104862e-10,1.8548633608646358e-13,3.0575423930261342e-06,5.8158359345981e-07,0.006362463579669551,2.6309850024286063e-08,7.68898257291495e-05,4.36693875100582e-05,0.006467446986260571,5.562493114800934e-06,0.06612556226180409,0.0003442562099917235,0.005442563894577883,0.00045313239412718854,4.821350393465515e-09,0.004121229701730393,6.949271790549318e-06,0.0003278552486301495,0.0015870114391248688,9.947498078507585e-08,1.8811494521886487e-07,2.578762876682708e-10,0.00012236496118388283,1.7576349112448323e-11,1.3587617144686829e-08,7.199942331306552e-07,0.00011068527649759339,3.1122252646197094e-08,1.101093049605477e-09
0.001117495773402649,0.208757438328434,3.76,0.0,0.48709683954652366,0.9229855194128646,0.06887987626993311,1.794339432812366e-05,0.023062638417331614,1.5877685190193718e-06,0.0007117016005691841,2.230526493463973e-10,1.8504219458404788e-13,3.066253789766255e-06,5.815971904104288e-07,0.006465272412933863,2.639046865656984e-08,7.648846597031307e-05,4.358143222514785e-05,0.006555743294931754,5.588709120201652e-06,0.06716930239538116,0.0003443271395329553,0.005504047909641745,0.0004622848298431399,4.811731103830663e-09,0.0041950707494375385,7.044017167245074e-06,0.00033344708976122597,0.0016260680451268316,1.0069599427139514e-07,1.9107092487477147e-07,2.6192808639036503e-10,0.0001222065526092985,1.797656641938996e-11,1.3959869261001038e-08,7.401502446947663e-07,0.00011545603563553227,3.120953217993874e-08,1.130399927086151e-09
0.0011350780263823712,0.20876718235784586,3.76,0.0,0.485653608741323,0.9217905654274126,0.06994919051481294,1.7958387470804905e-05,0.023456049245079803,1.5860843721923402e-06,0.0007112166258007915,2.2251722995614512e-10,1.8459800370073974e-13,3.07493553464631e-06,5.816050830005704e-07,0.0065681064451790635,2.6470847666712176e-08,7.609387995739209e-05,4.349332110470287e-05,0.006643499778384373,5.614931615229083e-06,0.06821155926015121,0.0003443961152841768,0.0055647216044540666,0.00047144035704975413,4.8020947568324574e-09,0.004268902808437123,7.1380762869178865e-06,0.00033902953933302103,0.0016654150741166592,1.0190373849662631e-07,1.940132566384659e-07,2.659611754754808e-10,0.0001220483364683001,1.837866628034922e-11,1.4336405506671637e-08,7.605600743786881e-07,0.00012035554588515851,3.129754498440137e-08,1.160013133617979e-09
0.0011526602793620934,0.20877694216749643,3.76,0.0,0.4842126490887967,0.9205970731188767,0.07101702079371217,1.7973383887469992e-05,0.023850030276062292,1.5843927252171513e-06,0.0007107266203292917,2.2198175784839905e-10,1.8415376914350597e-13,3.0835871512989667e-06,5.816071806425496e-07,0.006670964694689982,2.655097849708983e-08,7.570595512709988e-05,4.340505350442922e-05,0.006730715676783172,5.641158860171371e-06,0.0692523264575226,0.0003444630528725583,0.00562459045477241,0.00048059817989061043,4.792441277943607e-09,0.004342725411434734,7.2314485696358586e-06,0.00034460207700177237,0.001705046529820219,1.030982526475041e-07,1.9694168131698974e-07,2.6997519972114444e-10,0.00012189031385848751,1.878257520391404e-11,1.4717188852601248e-08,7.812225230749039e-07,0.00012538522760715263,3.138627914450015e-08,1.1899294576463059e-09
0.0011702425323418155,0.20878671751234415,3.76,0.0,0.4827739681601783,0.9194050508293676,0.07208335964280836,1.7988382396869613e-05,0.02424457606034394,1.5826935894576418e-06,0.0007102315540556396,2.214462399584123e-10,1.8370949666623658e-13,3.0922082080136325e-06,5.816033985904728e-07,0.006773846164249544,2.6630853012346814e-08,7.532457758834919e-05,4.331662912645741e-05,0.006817390250304983,5.667389213635712e-06,0.07029159755303942,0.0003445278751101803,0.005683659901142842,0.0004897575319251835,4.782770630994562e-09,0.004416538073686248,7.324133620615345e-06,0.0003501642039817257,0.001744956426616001,1.0427957782991185e-07,1.998559537523798e-07,2.739698231669629e-10,0.00012173248588438681,1.9188220202260876e-11,1.5102182548104773e-08,8.021363811331236e-07,0.00013054648664291517,3.1475722951777056e-08,1.2201456812964552e-09
0.0011878247853215377,0.20879650814659453,3.76,0.0,0.48133757359521007,0.9182145069420498,0.07314819958138212,1.8003381884561324e-05,0.024639681048515275,1.5809869767421383e-06,0.0007097314020567762,2.209106832778414e-10,1.8326519206946219e-13,3.100798275501044e-06,5.815936576410804e-07,0.006876749842133989,2.6710463470055876e-08,7.494963263212692e-05,4.322804799977524e-05,0.00690352277973515,5.693621124746822e-06,0.07132936608597187,0.00034459051158080645,0.005741935350786942,0.0004989176744493091,4.773082815885171e-09,0.004490340294525182,7.416131126329129e-06,0.0003557154419959852,0.0017851387906839217,1.0544775627281892e-07,2.027558421212524e-07,2.779447281273768e-10,0.00012157485365596834,1.9595528868250378e-11,1.549134915952932e-08,8.233004349285151e-07,0.00013584071410676043,3.156586494188226e-08,1.2506585612258572e-09
