Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67)
0.00017051109986137956,0.6216707714836278,3.76,0.0,0.7297270581275421,0.9759872851390056,0.01762432197069034,5.720391114638697e-05,0.014508677527020834,1.900286450411169e-05,0.003459851562298109,3.3555468832562064e-10,8.533350360542249e-13,1.8459334962069946e-05,2.917539938252234e-06,0.004821480867096671,2.3581799505143905e-07,8.460911469739697e-05,2.3700520890833918e-05,0.005133788553638068,2.2433924444601737e-05,0.017220599564374064,0.001282113119895728,0.002507982554511815,0.0001180107127991893,2.9635096121196102e-08,0.0014201832475656405,4.0319130423642665e-06,0.0004026685248563208,0.0008394555180175578,7.081509218289658e-09,5.040784009775624e-08,1.606182151412013e-10,0.00026650613847363123,1.3828279613474505e-11,1.0643589849922514e-07
0.00017182338039651326,0.6216807276575984,3.76,0.0,0.7294265738970429,0.9757750134307158,0.01778509085745024,5.7209412335987505e-05,0.01464143481417219,1.9000506918804328e-05,0.003459702866678794,3.354347231706909e-10,8.53029947763266e-13,1.847134508757298e-05,2.9171985216396423e-06,0.004858429236559473,2.3586466915576755e-07,8.45873953756871e-05,2.3693971523957306e-05,0.005175046103665555,2.245115234699467e-05,0.01738282957357253,0.0012875210182367904,0.002531639301805891,0.00011945060928570766,2.9626931218166778e-08,0.0014425722825466838,4.072095048425819e-06,0.00040726648981042983,0.0008495713834552108,7.15041733801358e-09,5.097455685728774e-08,1.6242248830472257e-10,0.0002664481749091915,1.3996022056100521e-11,1.0779249851833008e-07
0.00017313566093164697,0.6216906973238573,3.76,0.0,0.7291261650974824,0.9755627682949752,0.01794584031207528,5.721483239919657e-05,0.014774301470387602,1.8998149202547232e-05,0.003459546142653673,3.353147794734131e-10,8.52724915898587e-13,1.8483349748625697e-05,2.916858348698917e-06,0.004895373884216294,2.359115366933727e-07,8.456315391297462e-05,2.3687367730877546e-05,0.005216283102821941,2.246837261520293e-05,0.017545038119142355,0.0012928363705339457,0.0025552429914011444,0.00012089335857767059,2.961869924382926e-08,0.0014650542814924517,4.112224991396167e-06,0.00041187267396667455,0.0008597135265896272,7.219201168448509e-09,5.1542044365208076e-08,1.6422921206620826e-10,0.0002663902186111391,1.4164138825516506e-11,1.0915407800985212e-07
0.00017444794146678067,0.621700680315776,3.76,0.0,0.7288258318679414,0.9753505499963535,0.01810657005821358,5.722017883021958e-05,0.014907275806551412,1.899579134118345e-05,0.0034593819986647326,3.351948571797688e-10,8.524199324078225e-13,1.849535009305448e-05,2.916519395158059e-06,0.004932314826526826,2.3595859732578004e-07,8.453645419138188e-05,2.3680713739661527e-05,0.005257499527372098,2.2485587783297728e-05,0.017707224871678057,0.0012980606788795485,0.002578793609201251,0.00012233889409027498,2.9610403214360075e-08,0.0014876276397827884,4.152302933664303e-06,0.000416486998613659,0.0008698818659857459,7.287860945829663e-09,5.211029196906008e-08,1.6603835300865487e-10,0.000266332269601828,1.4332627042776335e-11,1.1052063823938387e-07
0.00017576022200191437,0.6217106764533299,3.76,0.0,0.7285255743227935,0.9751383587722027,0.018267279841538916,5.7225458614368814e-05,0.015040356171421581,1.8993433320379706e-05,0.003459211003173616,3.3507495621671124e-10,8.521150033630582e-13,1.85073471937109e-05,2.916181637472241e-06,0.0049692520797239865,2.3600584677224843e-07,8.450735853526004e-05,2.3674013506535463e-05,0.005298695356146773,2.2502800212991392e-05,0.017869389530104886,0.001303195425972135,0.002602291150934966,0.00012378715070526748,2.9602049672972506e-08,0.0015102907808896388,4.19232896265241e-06,0.0004211093860281113,0.0008800763232068268,7.3563968597542385e-09,5.267928915667291e-08,1.6784987736411844e-10,0.00026627432798756825,1.4501483950028042e-11,1.1189218099788793e-07
0.00017707250253704807,0.6217206855731384,3.76,0.0,0.7282253925586677,0.9749261948406472,0.01842796942339285,5.723067840145759e-05,0.015173540940273992,1.8991075126632435e-05,0.003459033697105627,3.349550765146093e-10,8.518101336582658e-13,1.8519342053544407e-05,2.9158450527742826e-06,0.005006185659882703,2.3605328055354645e-07,8.44759281929747e-05,2.366727079984241e-05,0.005339870569824944,2.2520012139750645e-05,0.01803153181341324,0.0013082420808469633,0.002625735619260092,0.00012523806426116666,2.959364473606523e-08,0.0015330421480057982,4.2323031504056855e-06,0.0004257397591855346,0.0008902968218268926,7.424809069746006e-09,5.3249025512214045e-08,1.6966375171671515e-10,0.00026621639386007693,1.4670706849153047e-11,1.1326870785000692e-07
0.00017838478307218177,0.6217307075022337,3.76,0.0,0.727925286648679,0.9747140583940659,0.01858863858619082,5.723584436167628e-05,0.015306828526223944,1.8988716746491275e-05,0.003458850583251972,3.3483521800075245e-10,8.515053169259704e-13,1.853133561679208e-05,2.915509619025751e-06,0.005043115582846958,2.3610089740992035e-07,8.444222286115747e-05,2.3660489107021208e-05,0.0053810251515240565,2.253722563246598e-05,0.018193651467657113,0.0013132020922147966,0.002649127026176588,0.00012669157204105746,2.9585191123063218e-08,0.0015558802129353746,4.272225584958628e-06,0.00043037804201142773,0.0009005432882697026,7.493097838660239e-09,5.3819490754336816e-08,1.7147994370662145e-10,0.00026615846723125554,1.4840293105853468e-11,1.1465022071287227e-07
0.00017969706360731547,0.6217407420768742,3.76,0.0,0.7276252566466614,0.9745019496037238,0.018749287129630213,5.724096228499181e-05,0.015440217374203844,1.8986358166794503e-05,0.003458662133562087,3.3471538060122403e-10,8.512005496829651e-13,1.8543328778975892e-05,2.9151753148557897e-06,0.00508004186426466,2.3614869584352296e-07,8.440630094300732e-05,2.365367170131809e-05,0.0054221590863536215,2.255444262384891e-05,0.018355748261012366,0.0013180768911158134,0.0026724653912884103,0.0001281476124956558,2.957669196973047e-08,0.0015788034718714759,4.312096355159e-06,0.0004350241592088487,0.0009108156512267944,7.561263416345898e-09,5.439067471144734e-08,1.7329842117444797e-10,0.0002661005481271905,1.501024014675046e-11,1.1603672199004924e-07
0.00018100934414244917,0.6217507891314659,3.76,0.0,0.7273253025872369,0.9742898686196559,0.018909914870797295,5.724603756489427e-05,0.015573705962863981,1.8983999374602483e-05,0.003458468788401963,3.3459556423318796e-10,8.508958373198277e-13,1.8555322365991544e-05,2.914842119528942e-06,0.005116964519571181,2.361966718354891e-07,8.436821946345606e-05,2.3646821643792534e-05,0.005463272361435236,2.2571664907748422e-05,0.018517821983933553,0.0013228678891857347,0.002695750741848725,0.0001296061253549181,2.956815257064924e-08,0.0016018104472377112,4.3519155560034736e-06,0.00043967803627871613,0.0009211138417517728,7.629306005246137e-09,5.496256732483821e-08,1.75119151817274e-10,0.00026604263662556403,1.5180545483403708e-11,1.1742821430597095e-07
0.00018232162467758287,0.6217608485064177,3.76,0.0,0.7270254244916713,0.9740778155772436,0.01907052163888551,5.7251075327386125e-05,0.01570729279498599,1.898164035742015e-05,0.003458270966340205,3.344757688138726e-10,8.505911813976156e-13,1.8567317149990423e-05,2.914510012807394e-06,0.005153883564047878,2.362448219806309e-07,8.432803446642514e-05,2.363994184558463e-05,0.005504364965294374,2.2588894180959868e-05,0.01867987244235329,0.0013275764837769204,0.002718983110405331,0.00013106705124298274,2.9559577088363177e-08,0.0016248996804580848,4.391683277471451e-06,0.00044433959928012317,0.0009314377925144495,7.697225818166681e-09,5.553515861448617e-08,1.769421037839218e-10,0.0002659847327740813,1.5351206678646448e-11,1.1882469986701442e-07
0.00018363390521271657,0.6217709200368184,3.76,0.0,0.7267256223602362,0.9738657905886507,0.019231107282355515,5.72560802524028e-05,0.015840976413705018,1.8979281102737634e-05,0.003458069050717579,3.3435599425769703e-10,8.502865766094893e-13,1.8579313852343436e-05,2.91417897521437e-06,0.005190799012713763,2.362931451058624e-07,8.42858003486928e-05,2.3633034958415884e-05,0.005545436888648525,2.2606131985172825e-05,0.018841899466849315,0.0013322040475969034,0.0027421625379138795,0.0001325303323091131,2.95509674701202e-08,0.0016480697451630353,4.431399623491133e-06,0.0004490087751668742,0.000941787438820843,7.765023139053203e-09,5.610843872820842e-08,1.7876724601882952e-10,0.00026592683657019126,1.5522221366244563e-11,1.20226181441723e-07
0.00018494618574785028,0.6217810035702542,3.76,0.0,0.726425896179008,0.9736537937502601,0.01939167166273945,5.726105673102535e-05,0.015974755390380766,1.8976921598484792e-05,0.00345786340101859,3.342362404770079e-10,8.499820230513034e-13,1.8591313155334565e-05,2.913848987822125e-06,0.0052277108804017905,2.3634163931924288e-07,8.424157036030005e-05,2.362610347186508e-05,0.005586488123698188,2.262337975454025e-05,0.019003902904697976,0.0013367519357073937,0.0027652890710150708,0.00013399591175691214,2.9542326791210477e-08,0.0016713192377415997,4.471064691801057e-06,0.0004536854915122122,0.0009521627177544166,7.832698211440632e-09,5.6682397900981516e-08,1.8059454745636476e-10,0.00026586894804365817,1.569358721549785e-11,1.2163266229556763e-07
0.00018625846628298398,0.621791098948478,3.76,0.0,0.7261262459216231,0.9734418251445186,0.019552214653230295,5.7266008889365186e-05,0.016108628324085408,1.8974561832928256e-05,0.003457654355168175,3.3411650738005285e-10,8.496775244667378e-13,1.8603315685067667e-05,2.9135200321403745e-06,0.005264619181755434,2.363903009505246e-07,8.419539662533142e-05,2.361914973614059e-05,0.005627518663967691,2.2640638830219213e-05,0.019165882618038015,0.0013412214848090257,0.002788362761372005,0.00013546373383165088,2.9533659077713128e-08,0.0016946467775193928,4.510678578296523e-06,0.0004583696764578449,0.000962563568017414,7.900251246422202e-09,5.7257026448455304e-08,1.8242397706233658e-10,0.00026581106724246704,1.5865301963908515e-11,1.230441453596848e-07
0.00018757074681811768,0.6218012060189012,3.76,0.0,0.7258266715489444,0.9732298848396429,0.019712736138977557,5.7270940572149374e-05,0.016242593841946342,1.897220179448079e-05,0.003457442228979208,3.3399679487504845e-10,8.493730791568436e-13,1.861532201667126e-05,2.9131920901520003e-06,0.005301523931227245,2.3643912696222392e-07,8.414733012665336e-05,2.3612175944115072e-05,0.005668528504340907,2.265791045718741e-05,0.01932783848425712,0.001345614013163834,0.00281138366580691,0.0001369337438373187,2.9524966850708207e-08,0.0017180510069577663,4.550241382737061e-06,0.0004630612587237296,0.0009729899299754308,7.967682489215903e-09,5.7832314769895224e-08,1.842555043533662e-10,0.00026575319417348326,1.603736342254438e-11,1.2446063317181305e-07
0.00018888302735325138,0.6218113246303414,3.76,0.0,0.7255271730111424,0.9730179728918112,0.019873236015368216,5.727585538784763e-05,0.016376650597616667,1.8969841471783455e-05,0.0034572273191455375,3.3387710287201425e-10,8.490686812663554e-13,1.8627332706718214e-05,2.912865144341418e-06,0.005338425143082297,2.3648811710666609e-07,8.409742077017599e-05,2.3605184141337817e-05,0.0057095176408253154,2.267519579236068e-05,0.01948977039376302,0.0013499308206116748,0.0028343518455047696,0.00013840588807241509,2.95162510530625e-08,0.0017415305909591371,4.589753204261778e-06,0.00046776016754395197,0.0009834417454307072,8.034992220688571e-09,5.840825333927461e-08,1.8608909935464878e-10,0.00026569532881658207,1.6209769422238086e-11,1.2588212887534688e-07
0.00019019530788838508,0.6218214546336482,3.76,0.0,0.7252277502473087,0.9728060893446068,0.02003371418834875,5.7280756704201544e-05,0.01651079727156172,1.8967480853699947e-05,0.003457009902582076,3.337574312733271e-10,8.487643375488073e-13,1.8639348282450395e-05,2.91253917760807e-06,0.00537532283139755,2.3653726891950812e-07,8.404571737214868e-05,2.3598176244729304e-05,0.0057504860705995696,2.26924959036928e-05,0.019651678250415094,0.0013541731885973094,0.002857267366170692,0.00013988011384777913,2.9507515663709778e-08,0.0017650842169775777,4.6292141441179495e-06,0.0004724663326799659,0.0009939189576743416,8.10218065644846e-09,5.898483270752593e-08,1.879247316488566e-10,0.00026563747123273555,1.6382517818238876e-11,1.2730863649728653e-07
0.00019150758842351878,0.6218315958824165,3.76,0.0,0.7249284031856864,0.9725942342293844,0.0201941705743485,5.7285647641302164e-05,0.016645032572897133,1.8965119929370375e-05,0.0034567902365159873,3.3363777998380694e-10,8.484600468485282e-13,1.8651369210153923e-05,2.912214173229532e-06,0.005412217010043351,2.36586578377888e-07,8.399226758782396e-05,2.359115404391153e-05,0.005791433792020211,2.270981177706494e-05,0.019813561971376063,0.001358342378147228,0.0028801302979456537,0.0001413563695482079,2.949876301377651e-08,0.00178871059700165,4.668624301019217e-06,0.000477179684433667,0.0010044215114829022,8.169248028542716e-09,5.956204350311135e-08,1.8976237142694212e-10,0.00026557962142034704,1.6555606575053366e-11,1.28740159140139e-07
0.00019281986895865248,0.6218417482286075,3.76,0.0,0.7246291317460704,0.9723824075677926,0.020354605098185735,5.7290531114073066e-05,0.01677935523563871,1.8962758687962663e-05,0.003456568562073833,3.3351814890623746e-10,8.481558066325123e-13,1.866339593177272e-05,2.9118901148806525e-06,0.005449107692705146,2.3663604399617067e-07,8.393711805927349e-05,2.3584119203107004e-05,0.005832360804354588,2.2727144326085697e-05,0.019975421484448794,0.001362439631937378,0.0029029407144897084,0.00014283460450602493,2.9489994541033387e-08,0.0018124084646908827,4.707983779228662e-06,0.0004819001535539213,0.0010149493528610486,8.236194603210926e-09,6.013987642025675e-08,1.916019892146513e-10,0.0002655217793707264,1.6729033681052676e-11,1.3017670006851034e-07
0.00019413214949378618,0.6218519115348384,3.76,0.0,0.7243299358416225,0.9721706093739128,0.020515017691176606,5.729540989726197e-05,0.01691376401260776,1.8960397119081568e-05,0.0034563451081972094,3.3339853794464546e-10,8.478516168224075e-13,1.8675428872432566e-05,2.9115669865678463e-06,0.005485994892929599,2.3668566476155986e-07,8.38803146716918e-05,2.3577073303240507e-05,0.005873267107573051,2.2744494408612298e-05,0.02013725672566095,0.0013664661788462726,0.0029256986921878145,0.0001443147687429052,2.9481212057027015e-08,0.001836176570036238,4.747292672851225e-06,0.00048662767113673365,0.0010255024287199241,8.30302061988448e-09,6.071832220427145e-08,1.934435555853844e-10,0.0002654639450912193,1.6902797125710803e-11,1.3161826271968555e-07
0.00019544443002891988,0.6218620856559606,3.76,0.0,0.724030815376883,0.971958839651838,0.020675408293298458,5.730028655393985e-05,0.017048257683471197,1.8958035212412264e-05,0.003456120087069915,3.3327894699984754e-10,8.475474787322412e-13,1.86874684249365e-05,2.9112447726295453e-06,0.00552287862406103,2.367354377710747e-07,8.38219022178327e-05,2.3570017813473962e-05,0.0059141527025835024,2.2761862809366946e-05,0.020299067642012194,0.001370423227629449,0.0029484043110348575,0.00014579681330272333,2.9472417877783186e-08,0.0018600136865849805,4.786551082026642e-06,0.0004913621687502479,0.0010360806872509265,8.36972631050945e-09,6.129737167106137e-08,1.9528704122208954e-10,0.00026540611859234426,1.7076894974934122e-11,1.3306485086676484e-07
0.00019675671056405359,0.6218722704552062,3.76,0.0,0.7237317702491786,0.9717470983973591,0.02083577685179758,5.730516346932923e-05,0.017182835051046785,1.895567295780732e-05,0.0034558936969683947,3.3315937597404066e-10,8.472433916788564e-13,1.8699514947358217e-05,2.910923457719426e-06,0.00555975889926738,2.3678536009850185e-07,8.376192455518652e-05,2.3562954105790307e-05,0.005955017591084349,2.2779250251359555e-05,0.020460854189673684,0.0013743119694325256,0.002971057654031848,0.00014728069009023784,2.9463613749394633e-08,0.0018839186083468278,4.8257591051908135e-06,0.0004961035783655295,0.0010466840776945335,8.436311911056867e-09,6.187701569622412e-08,1.971324170984076e-10,0.0002653482998682754,1.7251325345411932e-11,1.345164681760347e-07
0.00019806899109918729,0.6218824657943084,3.76,0.0,0.7234328003488637,0.9715353855980925,0.02099612332112528,5.731004285566442e-05,0.017317494942581488,1.895331034527062e-05,0.0034556661220466194,3.330398247680825e-10,8.469393541963523e-13,1.8711568775004336e-05,2.9106030268308795e-06,0.0055966357315266595,2.368354304585709e-07,8.370042454919567e-05,2.3555883449286983e-05,0.005995861775536731,2.279665739599981e-05,0.020622616333916915,0.0013781335764618326,0.0029936588071418644,0.00014876635193688853,2.9454800843080692e-08,0.0019078901511290786,4.864916841417036e-06,0.0005008518323682319,0.001057312550372337,8.502777672875441e-09,6.245724521654983e-08,1.9897965445727068e-10,0.0002652904889087463,1.7426086373979933e-11,1.3597311823644718e-07
0.000199381271634321,0.6218926715405201,3.76,0.0,0.7231339055614759,0.9713237012359743,0.02115644766075274,5.731492681048307e-05,0.017452236202936268,1.8950947365057357e-05,0.003455437536647002,3.329202932819781e-10,8.466353667801558e-13,1.8723630229588186e-05,2.910283465197767e-06,0.005633509133678324,2.3688564745415944e-07,8.363744435377543e-05,2.354880704761273e-05,0.0060366852589268235,2.2814084860986472e-05,0.020784354046338292,0.0013818892070766712,0.0030162078583762316,0.00015025375233119987,2.9445980725863072e-08,0.0019319271465650552,4.904024386077166e-06,0.0005056068634400733,0.001067966056348338,8.569123831626144e-09,6.303805121336573e-08,2.0082872457884807e-10,0.00026523268571530974,1.760117621375116e-11,1.37434804799665e-07
