Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50)
2.1916347378815354e-15,0.4399004412317425,3.76,0.0,0.8993306343795167,0.999999994617921,7.580726070576211e-33,1.8942423763737498e-24,1.3164548929710627e-12,1.3164548885882483e-12,3.038711614912641e-14,1.236914342658761e-26,1.6061857286635993e-25,4.3783670707894406e-21,4.37723531315997e-21,6.052822754340659e-29,4.668665563905534e-19,3.038711615486916e-14,4.620583816113927e-24,4.067186243297787e-15,2.2393868375916558e-21,1.919534035386908e-24,5.308499191045689e-24,8.818363820608058e-30,9.977532445942261e-29,4.87914408765095e-25,2.828644677360835e-34,2.7220998960395e-34,4.067186243251782e-15,2.4363603755271522e-30,8.305916741656166e-44,3.142159285135883e-28,5.067412412568683e-27,5.3820486682693886e-09,3.143092187469126e-45,1.0532167725978212e-37,2.53580631944885e-37,5.674250331126182e-36,4.668666541794007e-19,9.325291714868378e-48,6.096298855506406e-48,4.912051658093156e-50,7.438167174086342e-52,1.1342386147000147e-37
2.639923683131125e-15,0.4399004412317635,3.76,0.0,0.8993306343792403,0.9999999935170468,1.2540004305159376e-32,2.6976198060917133e-24,1.5857297704118364e-12,1.5857297641702055e-12,3.6602662912944905e-14,1.7615095285915732e-26,2.287392318288825e-25,6.2350649392009206e-21,6.233685532651312e-21,1.0012549957814204e-28,5.62361971515901e-19,3.660266292135559e-14,6.580241708401202e-24,4.899110742223397e-15,2.6987216805007045e-21,2.733636906260802e-24,7.55991220791834e-24,1.2558362717497461e-29,1.4209151530330565e-28,6.948460286043108e-25,4.679130273559069e-34,3.876796023739989e-34,4.899110742157877e-15,3.4696570596362865e-30,1.374013767654819e-43,4.474830483013021e-28,7.21657309498087e-27,6.482916673151278e-09,5.199289981594908e-45,1.7824697823358237e-37,4.2916124311160635e-37,9.603132148685997e-36,5.623621107645152e-19,1.8022246159249168e-47,1.0084470217498387e-47,9.493129990725804e-50,1.4375151668916876e-51,1.87625199901092e-37
3.536501573630304e-15,0.4399004412318055,3.76,0.0,0.8993306343786877,0.9999999913153045,2.892583527554147e-32,4.7527915492050856e-24,2.1242795252930566e-12,2.1242795142962724e-12,4.903375641836798e-14,3.103511919685005e-26,4.0300276078162895e-25,1.0984676971798904e-20,1.0982784839392607e-20,2.3095776230197487e-28,7.533527786487516e-19,4.9033756433724485e-14,1.1593362846507903e-23,6.5629597400738655e-15,3.618769675033598e-21,4.816243672183106e-24,1.3319390136030826e-23,2.2125884417464363e-29,2.5034316255054035e-28,1.2242103102246526e-24,1.0793269111036426e-33,6.8311411820501705e-34,6.562959739958409e-15,6.1129972284093014e-30,3.1697232383650803e-43,7.884092707152e-28,1.27144648460012e-26,8.684646602957589e-09,1.199312438752336e-44,4.23893470879653e-37,1.0205988127185835e-36,2.2837442463036444e-35,7.533530239285996e-19,5.671059582004993e-47,2.3261685859552603e-47,2.9872031211934926e-49,4.523428779196448e-51,4.327918111888758e-37
4.4330794641294825e-15,0.43990044123184757,3.76,0.0,0.899330634378135,0.9999999891135702,5.556706062791594e-32,7.403989763794044e-24,2.6628292801738405e-12,2.6628292630428565e-12,6.146484989426493e-14,4.8347146924960824e-26,6.278044789648569e-25,1.7111603634747824e-20,1.7109175603885427e-20,4.436737601447324e-28,9.443435550671517e-19,6.146484991870713e-14,1.8060344620412522e-23,8.226808737923337e-15,4.540649686659601e-21,7.502829819491281e-24,2.0749180578373416e-23,3.446809476078692e-29,3.899889891639953e-28,1.907095802265707e-24,2.0734052239710698e-33,1.0642936472625106e-33,8.226808737743448e-15,9.522936046972111e-30,6.0896495184975156e-43,1.2282189161258631e-27,1.9806794018391286e-26,1.0886368451444851e-08,2.3039015510346617e-44,8.278478119373094e-37,1.9931906837363777e-36,4.4600656667191596e-35,9.443439370845173e-19,1.3622997570356937e-46,4.468611310358216e-47,7.175848365315971e-49,1.0866163879900394e-50,8.314003749707916e-37
6.2262352451278405e-15,0.43990044123193156,3.76,0.0,0.8993306343770296,0.9999999847101259,1.5283976852385055e-31,1.4495664068393378e-23,3.7399287899341e-12,3.739928756394823e-12,8.632703675742203e-14,9.465509428299701e-26,1.2291229145733308e-24,3.350014885054666e-20,3.34965793975875e-20,1.2203429921885848e-27,1.3263250158047687e-18,8.63270368064596e-14,3.535879054013276e-23,1.1554506733619322e-14,6.389909425682477e-21,1.4689146067133668e-23,4.06230316429495e-23,6.74821202421876e-29,7.635258195476004e-28,3.733735992179821e-24,5.702986708947111e-33,2.0842128400850453e-33,1.1554506733267015e-14,1.864414072727234e-29,1.6753378932585487e-42,2.404712245007775e-27,3.877791661067045e-26,1.52897878884912e-08,6.336989210748533e-44,2.315023395852065e-36,5.573830464852005e-36,1.2472288620013062e-34,1.326325763371841e-18,5.482478718685631e-46,1.2291112999001147e-46,2.887869774051435e-48,4.373011207325534e-50,2.2868010503064628e-36
9.812546807124556e-15,0.4399004412320995,3.76,0.0,0.8993306343748191,0.9999999759033344,6.081809222491788e-31,3.5836447795446006e-23,5.894127809449386e-12,5.894127726533344e-12,1.3605141012917957e-13,2.340090205699252e-25,3.0386395890836962e-24,8.281661692807116e-20,8.281048572702775e-20,4.8559766260610145e-27,2.0902875695471517e-18,1.3605141025310431e-13,8.741425420326165e-23,1.8209902724999697e-14,1.0110428637910221e-20,3.631462677710163e-23,1.0042855470345182e-22,1.6682983770869399e-28,1.8875941068659038e-27,9.230556515792192e-24,2.2693268104007158e-32,5.155318681829904e-33,1.8209902724128097e-14,4.6092208017755403e-29,6.669610428052766e-42,5.945408968969482e-27,9.586653734583107e-26,2.4096529720272656e-08,2.521619229723992e-43,9.316556750978574e-36,2.2431270079422115e-35,5.019335735150232e-34,2.0902894158484726e-18,3.709588871456082e-45,4.890878152720451e-46,1.954009228004957e-47,2.958895079889553e-49,9.09961584993953e-36
1.698516993111799e-14,0.4399004412324354,3.76,0.0,0.899330634370398,0.9999999582901394,3.247857793252185e-30,1.0714935128421847e-22,1.0202525848459026e-11,1.0202525600546146e-11,2.3550015545444157e-13,6.996822540116396e-25,9.085265730191008e-24,2.4760963726642496e-19,2.4759726373417764e-19,2.593206474404628e-26,3.618211211520022e-18,2.355001558309285e-13,2.613621720627278e-22,3.152069470771588e-14,1.763946990415126e-20,1.0857814898144854e-22,3.0027400839148275e-22,4.988092710019682e-28,5.643767944814743e-27,2.7598607149948285e-23,1.211874289215352e-31,1.5430754758060515e-32,3.1520694705106024e-14,1.3781248912727143e-28,3.565238981253382e-41,1.7779202648806626e-26,2.866307429485813e-25,4.170962520742112e-08,1.3466161036526107e-42,5.001876225025477e-35,1.2042911585638646e-34,2.694783291390165e-33,3.6182167204099234e-18,3.6981453715807724e-44,2.6118561776337866e-45,1.947983127660098e-46,2.9497695098045585e-48,4.85941026662703e-35
3.133041617910485e-14,0.43990044123310723,3.76,0.0,0.8993306343615556,0.9999999230653023,2.0912835995198017e-29,3.6430481144299905e-22,1.881932192639457e-11,1.8819321083513698e-11,4.3439764043215887e-13,2.3789409969604283e-24,3.0888762379500084e-23,8.41837091760591e-19,8.418077328764782e-19,1.6697270146953202e-25,6.674052677074464e-18,4.343976417249089e-13,8.88607000051444e-22,5.814227867298473e-14,3.3049569079125834e-20,3.691562226943388e-22,1.020903874236963e-21,1.695907478543397e-27,1.9188289983245193e-26,9.383216493862367e-23,7.80307866250144e-31,5.25783485476393e-32,5.81422786640849e-14,4.685508938834192e-28,2.3001933460351955e-40,6.04674355646037e-26,9.74496156366076e-25,7.693426353299115e-08,8.670811557287392e-42,3.2267870462888176e-34,7.769071527898338e-34,1.738446778999563e-32,6.674071327967707e-18,4.62678995529683e-43,1.6817498996778977e-44,2.4371472543586345e-45,3.6904942366601316e-47,3.1289018564651455e-34
6.002090867507858e-14,0.43990044123445093,3.76,0.0,0.899330634343871,0.999999852621838,1.4954796017398985e-28,1.3367660549057332e-21,3.605291408193074e-11,3.6052910989214244e-11,8.321925876981501e-13,8.729495571092489e-24,1.1333548435151464e-22,3.0888598860187447e-18,3.0887783509736727e-18,1.1939822163974923e-24,1.2785712684030791e-17,8.321925924678666e-13,3.260494124535279e-21,1.1138544660298583e-13,6.527786770857586e-20,1.3545199760947073e-21,3.745922320107809e-21,6.2226751717202734e-27,7.040608840956577e-26,3.442869399942398e-22,5.579797573648857e-30,1.937706472277685e-31,1.113854465701348e-13,1.7192255704731757e-27,1.651402129181026e-39,2.2201438069325916e-25,3.5754807656126346e-24,1.4737733008213497e-07,6.200507570930717e-41,2.3087299348019557e-33,5.558690156569906e-33,1.2438402600076358e-31,1.2785780536839898e-17,6.532456795977431e-42,1.202600303375563e-43,3.4409636592133096e-44,5.210538216657105e-46,2.2374035386258316e-33
8.871140117105231e-14,0.4399004412357947,3.76,0.0,0.8993306343261863,0.999999782186653,4.59725896563698e-28,2.920134466227855e-21,5.328650623702036e-11,5.328649948126864e-11,1.2299875047139434e-12,1.906993075651833e-23,2.47566768407644e-22,6.747306370679922e-18,6.747148120958619e-18,3.6703373846358494e-24,1.8897342581675035e-17,1.22998751515306e-12,7.122243259480392e-21,1.6462861453242503e-13,9.938367330443052e-20,2.9588304133096486e-21,8.182619091262284e-21,1.359288322027223e-26,1.5379556365705682e-25,7.520554239589897e-22,1.7152468213614603e-29,4.248250009467901e-31,1.6462861446030754e-13,3.755504177339923e-27,5.090261647206777e-39,4.8523648526469015e-25,7.810010530548876e-24,2.1781211715672705e-07,1.9061059973180483e-40,7.097892526232214e-33,1.7089490053454008e-32,3.8240287876762e-31,1.889748973740992e-17,2.6834668032347725e-41,3.696881676967115e-43,1.4135157061182709e-43,2.1404396914148707e-45,6.877845980013393e-33
1.4609238616299977e-13,0.43990044123848204,3.76,0.0,0.899330634290817,0.9999996413411167,2.055919505305056e-27,7.91989498963046e-21,8.775369054585992e-11,8.77536722244392e-11,2.0255772480130027e-12,5.172419821164408e-23,6.713698570615303e-22,1.8298468817824505e-17,1.829808152672126e-17,1.6412926337059205e-23,3.112051549173132e-17,2.02557727636706e-12,1.9315317460831502e-20,2.711149503907761e-13,1.7322810614213428e-19,8.024315374678785e-21,2.2191047410057672e-20,3.6863709991193624e-26,4.170895681192256e-25,2.039509549529958e-21,7.670201770177096e-29,1.161544857090336e-30,2.7111495019302164e-13,1.0184924071466074e-26,2.2924186339472486e-38,1.3175701959979558e-24,2.1178750203596217e-23,3.586568578752208e-07,8.52424696480751e-40,3.1742230844409786e-32,7.642545852977175e-32,1.7101328825783225e-30,3.112090811381197e-17,1.9911371209142306e-40,1.6532190901217818e-42,1.0488377031229897e-42,1.5882183263484705e-44,3.0756185408306413e-32
2.0347337115494722e-13,0.43990044124116956,3.76,0.0,0.8993306342554478,0.9999995005286862,5.40072470716196e-27,1.536400001597955e-20,1.222208748529132e-10,1.2222083931302708e-10,2.821166870354133e-12,1.0034688691280844e-22,1.302279924768056e-21,3.5495320734820983e-17,3.549460151479049e-17,4.311324366060673e-23,4.334357612692635e-17,2.8211669253901134e-12,3.74678141599152e-20,3.7760128624962594e-13,2.5458327787948095e-19,1.5565643392509042e-20,4.30461867212847e-20,7.150850758600584e-26,8.090703011180555e-25,3.9561615143799e-21,2.0147982757686025e-28,2.2696266979884134e-30,3.776012858622272e-13,1.9756879499179032e-26,6.054995928536532e-38,2.5586527903726298e-24,4.107940394417977e-23,4.99468492541273e-07,2.239260859131939e-39,8.338147157754744e-32,2.0075708693032304e-31,4.4922353190383286e-30,4.334432645740489e-17,6.859945013102978e-40,4.342778171520703e-42,3.613512729902495e-42,5.471812456632652e-44,8.078991319159516e-32
2.608543561468947e-13,0.43990044124385685,3.76,0.0,0.8993306342200785,0.9999993597493547,1.1138795656645729e-26,2.5252900325133722e-20,1.566880591581802e-10,1.566880007470346e-10,3.6167563717643715e-12,1.649436028054531e-22,2.140277223316025e-21,5.833785772200696e-17,5.833670070166921e-17,8.891534293523186e-23,5.556652963255741e-17,3.6167564622475193e-12,6.157971613167936e-20,4.840876221107059e-13,3.434496353172619e-19,2.5582849501353723e-20,7.07480342794e-20,1.1752740586170159e-25,1.3297377518607166e-24,6.501975273321869e-21,4.155254976716746e-28,3.756580568031653e-30,4.840876214679242e-13,3.247144539450149e-26,1.2552857930952983e-37,4.209775026504178e-24,6.751054210401969e-23,6.402470286264581e-07,4.618427547119714e-39,1.7196439040032766e-31,4.140383217262993e-31,9.264712993289466e-30,5.556774476844055e-17,1.733983217291498e-39,8.956659253203966e-42,9.133885336947396e-42,1.3831105574462729e-43,1.6661847069270614e-31
3.1823534113884213e-13,0.4399004412465443,3.76,0.0,0.8993306341847093,0.9999992190031137,1.9932679005905233e-26,3.758705907859633e-20,1.91155243461661e-10,1.9115515652646413e-10,4.412345752271495e-12,2.455201055846319e-22,3.1853414576336334e-21,8.682607514633011e-17,8.682437138819724e-17,1.591051226967071e-22,6.778938129574634e-17,4.412345886965272e-12,9.165100555801522e-20,5.905739579757951e-13,4.39827637427496e-19,3.807596965078477e-20,1.052965871272448e-19,1.7492053802933095e-25,1.979091906751404e-24,9.676913776717108e-21,7.435415301401897e-28,5.630123596944017e-30,5.905739570101129e-13,4.832869869514517e-26,2.2577624364946115e-37,6.272262971310214e-24,1.004706957873748e-22,7.809924738074058e-07,8.264661418985321e-39,3.077140594547467e-31,7.408836875409504e-31,1.6578349189202724e-29,6.779116304717779e-17,3.668174107359481e-39,1.6027507112515675e-41,1.9322454511377337e-41,2.9259261998010107e-43,2.9814710193340725e-31
4.3299731112273705e-13,0.4399004412519192,3.76,0.0,0.8993306341139707,0.9999989376098766,4.9139240711409584e-26,6.95928650343047e-20,2.600896120632638e-10,2.600894511215985e-10,6.003524150679125e-12,4.546337729153065e-22,5.896595668376794e-21,1.6073953400340462e-16,1.607363986160172e-16,3.9219972285025463e-22,9.223479865099925e-17,6.003524400077935e-12,1.6967168069326156e-19,8.03546629724581e-13,6.5512027313521075e-19,7.049008496165509e-20,1.9493379755285183e-19,3.2382999643496444e-25,3.663860275200461e-24,1.7914027966809672e-20,1.8328568375273772e-27,1.0565522031872236e-29,8.03546627903965e-13,8.947155200361383e-26,5.6219813045681325e-37,1.163623938907187e-23,1.8597261797485024e-22,1.0623841198433326e-06,2.0374893726881908e-38,7.585275399935317e-31,1.826313761887773e-30,4.086639080527104e-29,9.223799950871428e-17,1.1807835281945885e-38,3.9510658047117504e-41,6.219938130721185e-41,9.418605453241767e-43,7.3494306889594645e-31
5.47759281106632e-13,0.43990044125729405,3.76,0.0,0.8993306340432322,0.999998656348913,9.832374598117285e-26,1.1138512361829056e-19,3.290239806577216e-10,3.2902372309845e-10,7.594702065799196e-12,7.277339635024986e-22,9.43588019022443e-21,2.572356598850228e-16,2.5723062124449634e-16,7.84691004094658e-22,1.1667987049540367e-16,7.594702464935995e-12,2.7152969663172524e-19,1.0165193015102183e-12,9.004648568996221e-19,1.128082767795212e-19,3.1195779391185425e-19,5.182379479383112e-25,5.863375290606375e-24,2.8667207636757345e-20,3.667077797970779e-27,1.7137569018914783e-29,1.0165192985437843e-12,1.4318605482578385e-25,1.1358187044917587e-36,1.8661187257750288e-23,2.975734225733839e-22,1.3436434920444408e-06,4.0769271692501436e-38,1.5176189248579979e-30,3.6539961094377656e-30,8.176334008752517e-29,1.1668483584408526e-16,2.9009467560792004e-38,7.905518644247004e-41,1.528124279763403e-40,2.3139753457996813e-42,1.4704324450092275e-30
7.772832210744218e-13,0.4399004412680437,3.76,0.0,0.8993306339017552,0.9999980942235491,2.789861848202468e-25,2.243446114742519e-19,4.668927178252022e-10,4.66892199197388e-10,1.0777056447111984e-11,1.46608796435859e-21,1.8997856322012487e-20,5.179757548102474e-16,5.179653914315763e-16,2.226055317593957e-21,1.655691558725628e-16,1.077705725076344e-11,5.467571484779516e-19,1.4424646452520194e-12,1.4813253385940293e-18,2.2715810066475326e-19,6.281660426473403e-19,1.043553817215725e-24,1.1806644774791867e-23,5.772051466851772e-20,1.0402981523943936e-26,3.545176027260532e-29,1.4424646390613266e-12,2.8833260163719485e-25,3.292556522676887e-36,3.773864177075355e-23,5.990222237095092e-22,1.9057656733932422e-06,1.1568394112278813e-37,4.3052553529534896e-30,1.0365904782567461e-29,2.3195138673012003e-28,1.6557850814505567e-16,1.1674711584662708e-37,2.2429644801087346e-40,6.1499755837878635e-40,9.312625315817758e-42,4.171404700479354e-30
1e-12,0.4399004412787933,3.76,0.0,0.899330633764474,0.9999975492746215,5.930978366300841e-25,3.7141911232288065e-19,6.006725799803943e-10,6.006717215662168e-10,1.3865027548268886e-11,2.427758058567348e-21,3.144057035582642e-20,8.573343372053226e-16,8.573167151391862e-16,4.731490108220807e-21,2.1300767181948922e-16,1.3865028878229491e-11,9.049698225103959e-19,1.8557774135871877e-12,2.1599150088161195e-18,3.7599128006790376e-19,1.039717926561999e-18,1.7272802457080543e-24,1.954194375461897e-23,9.55296446131162e-20,2.2111602073881378e-26,6.020708911695196e-29,1.8557774029882018e-12,4.772532993539976e-25,7.138812240618696e-36,6.272611576109625e-23,9.911899805025917e-22,2.4507115127267703e-06,2.459409248282464e-37,9.150809430427173e-30,2.2032845225090037e-29,4.930143997434095e-28,2.1302210422963902e-16,3.1688544239988647e-37,4.7679885591200615e-40,1.6693087352938268e-39,2.527750932806429e-41,8.866337990997846e-30
1.0068071610422115e-12,0.4399004412787933,3.76,0.0,0.8993306337602781,0.9999975326265211,6.052775419466255e-25,3.764957886980144e-19,6.047614549641026e-10,6.047605848234401e-10,1.3959408898022425e-11,2.4609582253007738e-21,3.1869944395345124e-20,8.690460539484899e-16,8.690281756087565e-16,4.828629079263402e-21,2.1445758290860424e-16,1.3959410246143497e-11,9.173321934198038e-19,1.8684099893174577e-12,2.1824390718400634e-18,3.8112778820390402e-19,1.05392113619919e-18,1.750876844221857e-24,1.9808899422802922e-23,9.683441435995555e-20,2.2565560763411522e-26,6.107701131377875e-29,1.8684099785627437e-12,4.837733650865074e-25,7.289432280264236e-36,6.359114146420191e-23,1.0047212615154015e-21,2.4673595186928973e-06,2.509917318865645e-37,9.33867752044187e-30,2.248518835064858e-29,5.03136158385945e-28,2.1447217996700287e-16,3.253769904980656e-37,4.865892928964376e-40,1.7140417445722618e-39,2.5954877286132596e-41,9.048366665525311e-30
1.2363311010100013e-12,0.43990044128954303,3.76,0.0,0.8993306336188011,0.9999969715573319,1.120308057763586e-24,5.678687256014814e-19,7.426301920744229e-10,7.426288799767673e-10,1.7141759420329805e-11,3.712718283872716e-21,4.805082804176328e-20,1.310446253369324e-15,1.31041847077547e-15,8.935608667337962e-21,2.6334549483366414e-16,1.714176145275951e-11,1.3832536714629826e-18,2.2943553338220396e-12,3.0038358520393407e-18,5.747196705994618e-19,1.5892228787865828e-18,2.6402156709246005e-24,2.987013831926836e-23,1.4600650242568986e-19,4.1758686446496094e-26,9.451437545503562e-29,2.2943553170480398e-12,7.2951333859760175e-25,1.3757840048922053e-35,9.630456337040648e-23,1.514575404853934e-21,3.0284255250792893e-06,4.645752018159567e-37,1.7281607541224786e-29,4.1610036352682486e-29,9.310786078502913e-28,2.633658513267313e-16,7.334673742604794e-37,9.005625265993708e-40,3.863868761968549e-39,5.850848517764615e-41,1.6744433486441168e-29
1.695378980945581e-12,0.4399004413110423,3.76,0.0,0.8993306333358468,0.9999958510004888,2.8889016463902437e-24,1.0683999122113336e-18,1.0183676662093233e-09,1.0183651988658886e-09,2.3506454686306956e-11,6.988397850108125e-21,9.033373102076968e-20,2.464235140790417e-15,2.4641795871766457e-15,2.3032739414665702e-20,3.611211433269286e-16,2.3506458506408064e-11,2.6011312978700736e-18,3.14624602460971e-12,5.0075974902920866e-18,1.0807793222098892e-18,2.9884655307149705e-18,4.964975220161661e-24,5.616956531998259e-23,2.7451565036312436e-19,1.0763887053481687e-25,1.8682553520516239e-28,3.146245990970287e-12,1.371910848446683e-24,3.6918995065178994e-35,1.8265643235176707e-22,2.8463698676311475e-21,4.148976002348006e-06,1.198061829887876e-36,4.454533220083039e-29,1.072561161282624e-28,2.3999862246402498e-27,3.611531927266108e-16,2.603268604934151e-36,2.3218921236020928e-39,1.3714395395668823e-38,2.076685018054338e-40,4.316103533953839e-29
