Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68)
5.561489649541613e-10,0.5731220569884982,3.76,0.0,0.5527232431665152,0.9999999931817071,5.1872119866785465e-17,1.2315492886594938e-13,2.598139406471446e-07,2.5963913079748293e-07,6.643098118067849e-09,5.46736336076061e-16,3.635363814405759e-15,1.7448238846899092e-10,1.7409118203535712e-10,5.260535825182862e-13,5.188273872488065e-13,6.643216431109413e-09,1.2497411558025283e-13,1.0070387552234848e-13,2.50080505191155e-13,8.441454312178683e-14,1.812013523156078e-13,8.225987131396966e-21,9.743810981655145e-21,2.1555274337305943e-14,2.2028582707759184e-18,2.3014414881415143e-25
6.343555309720671e-10,0.5731220609298651,3.76,0.0,0.5527232056968394,0.9999999921948338,8.000432400586816e-17,1.6796056306568256e-13,2.9634938754864953e-07,2.9612196849200896e-07,7.577262706449062e-09,7.408996055706422e-16,4.596768544416961e-15,2.2696468149548899e-10,2.2638551485726258e-10,7.802762007979461e-13,7.680856732660828e-13,7.577395375134636e-09,1.6240456533340039e-13,1.4940513100164807e-13,3.328320315469679e-13,1.1040666877187808e-13,2.357308664520302e-13,1.2205747654081313e-20,1.6470236182216522e-20,2.7462524020942554e-14,3.268451462924142e-18,3.414872484800467e-25
7.125620969899729e-10,0.5731220648712386,3.76,0.0,0.5527231682271511,0.9999999912010403,1.1767626607315516e-16,2.2168501431744125e-13,3.328848333955744e-07,3.325978972186097e-07,8.51143400891888e-09,9.705627862454605e-16,5.639540988139352e-15,2.8632662808600236e-10,2.855073606180512e-10,1.1054331891433212e-12,1.086088086939383e-12,8.511574138686515e-09,2.0467912989164268e-13,2.1171435511566318e-13,4.294473339200926e-13,1.4001906392368164e-13,2.9741871383148e-13,1.7298414967753627e-20,2.6182071864960903e-20,3.394088102546811e-14,4.631939949780175e-18,4.839657332359221e-25
7.907686630078787e-10,0.5731220688126198,3.76,0.0,0.5527231307574478,0.9999999902003273,1.6668341826395918e-16,2.850318597189227e-13,3.694202787507938e-07,3.6906691828482054e-07,9.445614282033028e-09,1.2373915168892417e-15,6.75615432195716e-15,3.525645770588904e-10,3.514467342858272e-10,1.5102092400569535e-12,1.4809564653836721e-12,9.445752734072687e-09,2.5178091641704653e-13,2.8930468749082586e-13,5.406263798831298e-13,1.7328972963876024e-13,3.662635064763629e-13,2.3641164890256368e-20,3.965525770929474e-20,4.0952446584260495e-14,6.330006670554759e-18,6.614170309398972e-25
9.471817950436903e-10,0.5731220766954096,3.76,0.0,0.5527230558179882,0.9999999881781446,3.0652157060093354e-16,4.4340551107329203e-13,4.424911705283838e-07,4.419842426657175e-07,1.1314011054605145e-08,1.8885123879033193e-15,9.18389177616343e-15,5.056538688873709e-10,5.0373817813531e-10,2.593302475807047e-12,2.533432871032159e-12,1.1314109469543043e-08,3.603989078097908e-13,4.97017932919519e-13,8.094737390473617e-13,2.5094655438205895e-13,5.254183745031615e-13,4.062572083237139e-20,8.140606814758009e-20,5.6434978338669654e-14,1.0876591858704759e-17,1.1365904179655569e-24
9.999999999999999e-10,0.5731220845782419,3.76,0.0,0.5527230305121166,0.9999999874890358,3.6868637915169985e-16,5.072038063224549e-13,4.6716603932933133e-07,4.6660101555410205e-07,1.1944952235453783e-08,2.145216921857384e-15,1.0055658907514005e-14,5.635531984771783e-10,5.613006730752889e-10,3.05100184495936e-12,2.9767529096559078e-12,1.1945023436821627e-08,4.013997478130892e-13,5.848291525561209e-13,9.150327833609956e-13,2.8055311888407483e-13,5.856250011691535e-13,4.780765184984743e-20,1.0105830654649316e-19,6.206706095442875e-14,1.279894389237146e-17,1.3375163892388877e-24
1.103594927079502e-09,0.5731220845782419,3.76,0.0,0.5527229808784413,0.9999999861282903,5.165885558864537e-16,6.487036294391788e-13,5.15562068617546e-07,5.148739520928766e-07,1.3182472298765402e-08,2.704705177469494e-15,1.1832588268651447e-14,6.862033124081976e-10,6.831801913545584e-10,4.098800411439816e-12,3.9890234169309475e-12,1.3182465679857072e-08,4.881247743624637e-13,7.85915944236413e-13,1.1449660537332306e-12,3.4363393708227704e-13,7.131843620056541e-13,6.425727818978526e-20,1.4970112232374011e-19,7.365434695257441e-14,1.7201608152633093e-17,1.79771833540844e-24
1.2600080591153135e-09,0.5731220924611238,3.76,0.0,0.5527229059387867,0.9999999840507695,8.162402143017246e-16,9.065419626637288e-13,5.886329797793836e-07,5.87736057021093e-07,1.505101830270318e-08,3.69438202848993e-15,1.4663885969255167e-14,8.941836441300687e-10,8.896933226717909e-10,6.095740146358017e-12,5.9100042435966096e-12,1.5050821463188657e-08,6.348259401390151e-13,1.1693558554461358e-12,1.5526878134075826e-12,4.5157358207979187e-13,9.295503591520812e-13,9.563396385355124e-20,2.540117049026992e-19,9.239005055032258e-14,2.55983589493643e-17,2.6755180382253694e-24
1.4855209981599565e-09,0.5731221038265886,3.76,0.0,0.5527227978922447,0.9999999810067565,1.4498106642731357e-15,1.3820966686983295e-12,6.939850162626242e-07,6.927384329214665e-07,1.774523814914765e-08,5.440798107134346e-15,1.9002589377815245e-14,1.2422711316850392e-09,1.23493126146267e-09,9.978902461748246e-12,9.622074739988094e-12,1.774457429454217e-08,8.794724694119983e-13,1.915548042643172e-12,2.2789336421727824e-12,6.34438421786491e-13,1.2918227276598627e-12,1.5672347231252192e-19,4.900218824863657e-19,1.2168264573029101e-13,4.194337069388194e-17,4.384545530480749e-24
1.7110339372045996e-09,0.5731221151921946,3.76,0.0,0.5527226898453685,0.9999999779052567,2.3869599000372946e-15,1.995312744715916e-12,7.993371225122399e-07,7.976834797568217e-07,2.0439745329368786e-08,7.579022320088613e-15,2.3577406686738067e-14,1.6472312510935906e-09,1.6360410702359145e-09,1.5232246609882672e-11,1.4607581971334536e-11,2.0438326735429036e-08,1.162900610137049e-12,2.925932794500599e-12,3.183601472915382e-12,8.499108584479883e-13,1.7134902014496842e-12,2.3948872508971247e-19,8.613912878981096e-19,1.532326712967727e-13,6.408254607696726e-17,6.699932494659954e-24
1.9365468762492426e-09,0.573122126557964,3.76,0.0,0.5527225817980884,0.9999999747462857,3.7092575030887694e-15,2.7629486869121776e-12,9.046893288701295e-07,9.025712288137318e-07,2.313461059263057e-08,1.012157798318462e-14,2.8329829758432767e-14,2.1089762755800678e-09,2.0927868434794055e-09,2.206046945886374e-11,2.104088128538176e-11,2.313207907864327e-08,1.484725541059753e-12,4.240382317227479e-12,4.283344807764531e-12,1.0984028681109784e-12,2.194519503013154e-12,3.4722388185013864e-19,1.4117886838777477e-18,1.866338690219673e-13,9.289358084069623e-17,9.713813681613575e-24
2.1620598152938857e-09,0.573122137923919,3.76,0.0,0.5527224737503295,0.9999999715298571,5.5077156783647815e-15,3.701736205682247e-12,1.0100416695682106e-06,1.0074017113638763e-06,2.5829908529429408e-08,1.3077497873229075e-14,3.3216881048014735e-14,2.627418488308058e-09,2.6049335351504552e-09,3.0667411236875053e-11,2.9091581347440865e-11,2.5825831616460807e-08,1.8445674288939485e-12,5.8987097363685945e-12,5.594785790192021e-12,1.3802498427994168e-12,2.734877362199058e-12,4.832252960782264e-19,2.1909750268671018e-18,2.2155748840811982e-13,1.2925374044999015e-16,1.3518380918991647e-23
2.4554470658013878e-09,0.5731221527110838,3.76,0.0,0.5527223331817854,0.9999999672593807,8.726528733556751e-15,5.2067562164166575e-12,1.1471029541183202e-06,1.1436981434817613e-06,2.9337207302492326e-08,1.7552895115478597e-14,3.9722331791859034e-14,3.386617815502374e-09,3.35376115822166e-09,4.4861341268470204e-11,4.225747098290043e-11,2.9330343721150397e-08,2.368999138507836e-12,8.636316964853986e-12,7.645118829266381e-12,1.797305847256741e-12,3.5266165948927303e-12,7.079008203540904e-19,3.639653559956392e-18,2.688286312891298e-13,1.8930058027933265e-16,1.9803444679732188e-23
2.74883431630889e-09,0.5731221674986477,3.76,0.0,0.5527221926121185,0.9999999628917126,1.3166536366192468e-14,7.066436523851403e-12,1.2841646233406847e-06,1.2798977712844774e-06,3.2845552525877134e-08,2.275000109073883e-14,4.634659223776185e-14,4.241438224559932e-09,4.195447489372066e-09,6.285405932928263e-11,5.87918162271267e-11,3.283485729009763e-08,2.9563294557177065e-12,1.2110598781317563e-11,1.0118281753355458e-11,2.2717820299399333e-12,4.418642443444332e-12,9.932724275567842e-19,5.708386277714519e-18,3.1774342145429164e-13,2.6553784096175137e-16,2.778625613316101e-23
3.042221566816392e-09,0.5731221822866585,3.76,0.0,0.5527220520411387,0.9999999584268849,1.9098984552665302e-14,9.31740823659434e-12,1.4212267800093891e-06,1.4160006634994556e-06,3.635513544760575e-08,2.8675830847461574e-14,5.305232432379152e-14,5.19168697073528e-09,5.129481579228119e-09,8.508788772680077e-11,7.903416589479228e-11,3.6339372963001775e-08,3.60575996131901e-12,1.640875233167487e-11,1.3050629762346336e-11,2.804069396144713e-12,5.410881756839719e-12,1.3466206685296898e-18,8.552087400378687e-18,3.6793332630986476e-13,3.5989343901533646e-16,3.7670405059362444e-23
3.335608817323894e-09,0.5731221970751638,3.76,0.0,0.5527219114686455,0.9999999538649298,2.6821730634098e-14,1.1996223499068719e-11,1.558289536580539e-06,1.5520068888053203e-06,3.986615684989123e-08,3.533487257715362e-14,5.981343937389386e-14,6.237171517144626e-09,6.155354952974742e-09,1.1200271419024298e-10,1.0331195212362005e-10,3.9843891378152325e-08,4.316506557896124e-12,2.1617798870144413e-11,1.6478425942983255e-11,3.3944781910098708e-12,6.50326142983971e-12,1.7752375821264047e-18,1.2342583571580658e-17,4.1911383227996276e-13,4.742938855352793e-16,4.9659791096746995e-23
3.628996067831396e-09,0.5731222118642104,3.76,0.0,0.5527217708944298,0.9999999492058796,3.665917791168249e-14,1.5139355685843775e-11,1.6953530148404508e-06,1.687916515831856e-06,4.3378826697201407e-08,4.2729848865865064e-14,6.661171164235688e-14,7.377699556314681e-09,7.272561600976839e-09,1.4403600390446813e-10,1.3194085421633492e-10,4.334841317244704e-08,5.087799465989496e-12,2.7824583907536853e-11,2.0437841424518984e-11,4.0432571451382236e-12,7.695708404903692e-12,2.2864285534258713e-18,1.726851113220053e-17,4.710653575481069e-13,6.106642853036248e-16,6.395867596898662e-23
3.922383318338898e-09,0.5731222266538458,3.76,0.0,0.5527216303182737,0.9999999444497668,4.8962222526006076e-14,1.8783199640788044e-11,1.8324173455722867e-06,1.8237296131600938e-06,4.689336380292334e-08,5.0862236008056376e-14,7.343446811564769e-14,8.61307902592034e-09,8.480597968688647e-09,1.816228112991112e-10,1.6522514379296824e-10,4.685293898140664e-08,5.918883217439929e-12,3.511577748539457e-11,2.4964955576198154e-11,4.750608036680886e-12,8.988149673394262e-12,2.887514263655217e-18,2.3535226464423625e-17,5.236188421404316e-13,7.709283393906385e-16,8.077173829209656e-23
4.509157819353902e-09,0.5731222562350685,3.76,0.0,0.5527213491592249,0.9999999346464814,8.250083246867209e-14,2.771821075242555e-11,2.1065491307235955e-06,2.095066492802106e-06,5.3928957442597666e-08,6.934075377952996e-14,8.71223323647924e-14,1.1367625295220244e-08,1.1167157860906272e-08,2.7518520891588574e-10,2.469218442943274e-10,5.386200517857769e-08,7.757472838388435e-12,5.329719425797103e-11,3.586613953198142e-11,6.341656455397979e-12,1.1872723305208469e-11,4.3887410887225686e-18,4.0995563493224985e-17,6.300504148179713e-13,1.1708251991003126e-15,1.2276153111037485e-22
5.095932320368906e-09,0.5731222858192025,3.76,0.0,0.5527210679895892,0.9999999244553319,1.3077248153779138e-13,3.9090853076258814e-11,2.380686106132732e-06,2.3660180754057185e-06,6.097485315048211e-08,9.076924196799592e-14,1.0083362439941758e-13,1.4499279132472301e-08,1.421105489702543e-08,3.961225652426998e-10,3.5062061462179046e-10,6.087109502668433e-08,9.826517235846075e-12,7.68519087930922e-11,4.946878429504197e-11,8.168678778623124e-12,1.515639926328877e-11,6.337868636892364e-18,6.669769104494042e-17,7.376917880886428e-13,1.6893460376633755e-15,1.772771633567023e-22
5.68270682138391e-09,0.5731223154066141,3.76,0.0,0.5527207868073344,0.9999999138765763,1.9753238078320395e-13,5.3189480043181707e-11,2.654829609907389e-06,2.636584907867104e-06,6.803308795185993e-08,1.151418265195507e-13,1.145459370940909e-13,1.8006513813141896e-08,1.760834793624058e-08,5.478297065614682e-10,4.783781729300153e-10,6.788021356127648e-08,1.2120485715579084e-11,1.0646698830563374e-10,6.60582397144176e-11,1.023250321162997e-11,1.8838595305243853e-11,8.794230611330541e-18,1.0287815606721965e-16,8.461193195461494e-13,2.3418300316697638e-15,2.459771906768422e-22
6.210803872297414e-09,0.5731223420383861,3.76,0.0,0.5527205337307458,0.9999999040245062,2.7686468526387365e-13,6.84462890832406e-11,2.901565543764894e-06,2.8797665470940412e-06,7.439782365651707e-08,1.3958736587520462e-13,1.2687897552492428e-13,2.148288849357978e-08,2.0964838716692216e-08,7.134499256972345e-10,6.155071555008802e-10,7.418844891405897e-08,1.4372978636687089e-11,1.3886778918645992e-10,8.377714518326235e-11,1.2293003293007292e-11,2.249282585575355e-11,1.1488049483003824e-17,1.4645792187328504e-16,9.441746396686443e-13,3.056263930626286e-15,3.21315857768697e-22
6.738900923210918e-09,0.573122368673368,3.76,0.0,0.5527202806405636,0.999999893858873,3.778790887394828e-13,8.635218333122909e-11,3.1483090744904855e-06,3.1226373786551476e-06,8.077593331116837e-08,1.6640337612710165e-13,1.3920182126323861e-13,2.5261144208401872e-08,2.4601599439105392e-08,9.091354140801664e-10,7.749566035455522e-10,8.049671520539041e-08,1.6799649173698507e-11,1.7722871025450405e-10,1.0435130575136938e-10,1.4546378417789753e-11,2.6468963433618077e-11,1.4685112810795515e-17,2.0254385845760866e-16,1.0425815222287992e-12,3.902765383139615e-15,4.1072602470813025e-22
7.2669979741244215e-09,0.573122395311818,3.76,0.0,0.5527200275350884,0.999999883379865,5.041791995642879e-13,1.0711481680554715e-10,3.395061400380365e-06,3.365197799624971e-06,8.716911981879443e-08,1.955821483393537e-13,1.5151366557137636e-13,2.9340177575020218e-08,2.851583576045259e-08,1.1372838476506253e-09,9.579258931116032e-10,8.680501606212156e-08,1.9396932212367292e-11,2.2204485519044022e-10,1.279857386621731e-10,1.6993119134525386e-11,3.0766585301037094e-11,1.8429783779084094e-17,2.7330440375444367e-16,1.1412964173636184e-12,4.8924702576209655e-15,5.154475280690501e-22
7.795095025037925e-09,0.5731224219539923,3.76,0.0,0.5527197744125615,0.9999998725876704,6.596399179650552e-13,1.3094104439796303e-10,3.6418237801787463e-06,3.6074482065700885e-06,9.357914498637843e-08,2.2711602647324065e-13,1.638135530405673e-13,3.371888829063329e-08,3.2704777763498114e-08,1.400268983131709e-09,1.1655300318713761e-09,9.3113355097316e-08,2.2161407673524807e-11,2.738095166264087e-10,1.5488452017533405e-10,1.9633744392786792e-11,3.538526926452757e-11,2.276688091047924e-17,3.6107629639840906e-16,1.2402995407480531e-12,6.036499818723407e-15,6.367328753552373e-22
8.323192075951429e-09,0.5731224486001443,3.76,0.0,0.5527195212711686,0.9999998614824782,8.484063903990486e-13,1.5803692547262076e-10,3.88859752877921e-06,3.849388995549699e-06,1.0000782522898886e-07,2.609973883499175e-13,1.7610046607878856e-13,3.839617913368799e-08,3.716567974683498e-08,1.7004408672997108e-09,1.398804167009568e-09,9.942173591029438e-08,2.508979914311761e-11,3.330141811875982e-10,1.8525078898157237e-10,2.2468812267673682e-11,4.032459367458292e-11,2.7741731786381392e-17,4.683641535271832e-16,1.3395858849995978e-12,7.345960748651515e-15,7.758487582290721e-22
8.851289126864933e-09,0.5731224752505253,3.76,0.0,0.5527192681090458,0.999999850064477,1.0748929691552993e-12,1.8860772737103114e-10,4.135384013177559e-06,4.091020562116231e-06,1.0645702752567999e-07,2.972185137526769e-13,1.8837391146061981e-13,4.337095595836466e-08,4.189582001649819e-08,2.040126044274038e-09,1.658707839617975e-09,1.057301620866732e-07,2.8178972376465333e-11,4.0014853456463297e-10,2.1928674959351388e-10,2.5498924043116966e-11,4.5584137425021396e-11,3.340022861511419e-17,5.978402542042009e-16,1.4391627338305142e-12,8.831945169129743e-15,9.340776182647272e-22
9.379386177778436e-09,0.5731225019053832,3.76,0.0,0.5527190149242815,0.9999998383338552,1.3437821775964919e-12,2.228579288236729e-10,4.382184648636741e-06,4.3323433013159774e-06,1.1292866558765292e-07,3.357715821475964e-13,2.006339302657521e-13,4.864212768967076e-08,4.6892500679855756e-08,2.421627760967922e-09,1.9461290252091566e-09,1.1203863719840399e-07,3.142593370237412e-11,4.757004665782634e-10,2.5719367570196734e-10,2.8724728364649197e-11,5.116347995263167e-11,3.978888541397501e-17,7.523445159938013e-16,1.53904699048752e-12,1.0505530663772938e-14,1.1127192586604742e-21
9.90748322869194e-09,0.5731225285649642,3.76,0.0,0.5527187617149212,0.9999998262908022,1.6600236801699995e-12,2.6099122327133244e-10,4.62900089504685e-06,4.573357607689708e-06,1.1942469622171136e-07,3.766487716794273e-13,2.1288065729195636e-13,5.420860632014399e-08,5.2153047441527685e-08,2.8472261708590142e-09,2.2618879774446224e-09,1.183471648038137e-07,3.482782833715072e-11,5.601560762269595e-10,2.991719134964893e-10,3.214692654818664e-11,5.706220123706447e-11,4.695489676485121e-17,9.348846640121691e-16,1.6392612430091343e-12,1.2377780300669496e-14,1.3130925008118412e-21
9.999999999999999e-09,0.573122555229512,3.76,0.0,0.5527187173527573,0.9999998241488445,1.7206853570646079e-12,2.680866380857949e-10,4.67224209414466e-06,4.615548931860701e-06,1.2056538845817232e-07,3.840486682286001e-13,2.1502478228003488e-13,5.5214109788848076e-08,5.3101601316443836e-08,2.926494456530871e-09,2.3201799407358668e-09,1.1945235484087276e-07,3.54395466188617e-11,5.759044871165179e-10,3.069600369125872e-10,3.276673035499409e-11,5.812843761605763e-11,4.8293889558587636e-17,9.699841488287777e-16,1.6568535128124862e-12,1.2727053127102795e-14,1.3505323776380454e-21
1.0435580279605444e-08,0.573122555229512,3.76,0.0,0.5527185084789702,0.9999998139355062,2.0288332564186483e-12,3.032105220991521e-10,4.875834253475593e-06,4.8140638752733e-06,1.2594711588433602e-07,4.1984232136530203e-13,2.25114044184519e-13,6.006930690559239e-08,5.767480940087126e-08,3.319178536073007e-09,2.6067408797393502e-09,1.2465574844764433e-07,3.8381938613644805e-11,6.53999676719285e-10,3.454208849518297e-10,3.5766276943172924e-11,6.327988180064624e-11,5.494619811337418e-17,1.1486365947267132e-15,1.7398306704904155e-12,1.4459742654982133e-14,1.5365368849443626e-21
1.0963677330518947e-08,0.5731225818992671,3.76,0.0,0.5527182552143974,0.9999998012681566,2.45569177880137e-12,3.4971795778785897e-10,5.122686262907691e-06,5.054462497598353e-06,1.3249795742490058e-07,4.653445117603299e-13,2.37333945246515e-13,6.622314755847512e-08,6.34551588509221e-08,3.839719427734638e-09,2.981383306176362e-09,1.30964391661091e-07,4.20856821299799e-11,7.577138004994242e-10,3.9613909108396495e-10,3.95835971217087e-11,6.981610270800243e-11,6.381152757613285e-17,1.3969449369796227e-15,1.840782019793168e-12,1.6762451831636487e-14,1.784414413852903e-21
1.1491774381432451e-08,0.5731226085744681,3.76,0.0,0.5527180019191383,0.9999997882889422,2.9463441945188708e-12,4.007148869859251e-10,5.369558497164774e-06,5.294553867692811e-06,1.3907928700952354e-07,5.131476242869024e-13,2.495402981645659e-13,7.266904944001198e-08,6.949149107901804e-08,4.411060924562716e-09,3.386453500200096e-09,1.3727309796183897e-07,4.593660982673861e-11,8.717792042654841e-10,4.515241151766767e-10,4.359976478225459e-11,7.667044556563162e-11,7.360048918386488e-17,1.683323808624008e-15,1.9421437691954012e-12,1.9296927488183102e-14,2.0581113377580505e-21
