Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144)
0.0016264596278084502,0.1456919726440173,3.76,0.0,0.39465282715974026,0.84646411390216,0.1373215912732657,1.868825691298166e-05,0.0506742935659797,1.5277661722766023e-06,0.0006561337013655818,2.852434973771763e-10,2.329070749626651e-13,3.653162335953273e-06,7.159322121800361e-07,0.014125636760254565,3.039712425545312e-08,8.623276848089621e-05,5.1323071902039e-05,0.01154840660191107,7.179936418503954e-06,0.13222586607147935,0.00031547083962515655,0.008914196564262554,0.0009991973153623615,4.3644585425520765e-09,0.008653498138423496,1.3874462457709596e-05,0.0006116181222452588,0.0057975366576242015,2.5394325562544035e-07,5.730987191097192e-07,7.972477511217888e-10
0.001636935236847101,0.1456978704510504,3.76,0.0,0.3935655208997601,0.845548770807872,0.13813944809081033,1.8705446327855085e-05,0.051019704584853755,1.5257422138480013e-06,0.0006556316868412245,2.84546125893368e-10,2.323376246193507e-13,3.660801174073081e-06,7.151679984784688e-07,0.014213692397814197,3.042527770879964e-08,8.614669770270042e-05,5.122627428896317e-05,0.011594985468443083,7.201145064015167e-06,0.13300468533527257,0.00031550643720689326,0.008932230725346438,0.0010051682897152141,4.356362081503188e-09,0.008711684701396443,1.3926314000618723e-05,0.0006145528694057201,0.005856401469227733,2.5460635549045223e-07,5.752067898147711e-07,8.001800654737618e-10
0.0016474108458857516,0.1457037681277326,3.76,0.0,0.39247998816194074,0.8446346471752318,0.1389561979904211,1.872267883010253e-05,0.051365107674042426,1.5237136891781625e-06,0.0006551280423134496,2.838491871576982e-10,2.3176852778197217e-13,3.6684340041843127e-06,7.143981274037001e-07,0.01430167379465108,3.045307851782121e-08,8.606254672057963e-05,5.1129516062536195e-05,0.01164121840388348,7.222344376647933e-06,0.1337823294669072,0.00031554151500002794,0.008949887993137859,0.001011117482280954,4.348269080910438e-09,0.008769859518977186,1.3977695329088644e-05,0.0006174683052881507,0.00591540907124782,2.5525913200125313e-07,5.772915232161079e-07,8.030799157885791e-10
0.0016578864549244023,0.14570966559685697,3.76,0.0,0.391396230660604,0.8437217451658665,0.1397718393650486,1.8739954680685564e-05,0.051710499119639194,1.5216806173556188e-06,0.0006546227758149861,2.831526866871857e-10,2.311997889568608e-13,3.6760608255221153e-06,7.136226311064704e-07,0.014389580305308344,3.0480527255886554e-08,8.598029043181917e-05,5.1032798259944686e-05,0.011687105888004552,7.243534365829853e-06,0.13455879721588335,0.0003155760765709819,0.008967170817821203,0.0010170448006639444,4.3401796096347786e-09,0.00882802246033384,1.4028607759059401e-05,0.0006203644335577568,0.005974557206342721,2.5590164220791857e-07,5.793529975580945e-07,8.059474109090845e-10
0.001668362063963053,0.14571556277903772,3.76,0.0,0.3903142500756493,0.8428100669103481,0.14058637063172882,1.875727413961819e-05,0.05205587522875646,1.519643017742375e-06,0.000654115895064452,2.8245662995692576e-10,2.3063141261144967e-13,3.683681614047913e-06,7.128415419757398e-07,0.014477411289193269,3.0507624562275244e-08,8.589990438398517e-05,5.0936121888152717e-05,0.011732648404885035,7.26471516445831e-06,0.1353340873579083,0.00031561012550142514,0.00898408163891995,0.0010229501535116473,4.332093759330478e-09,0.008886173395339196,1.4079052719708707e-05,0.0006232412590852528,0.006033843628079366,2.565339450369593e-07,5.813912921297713e-07,8.08782661143168e-10
0.0016788376730017037,0.14572145959741445,3.76,0.0,0.3892340480611086,0.8418996145170492,0.1413997902249937,1.877463731433686e-05,0.05240123232392398,1.5176009097133012e-06,0.000653607408352545,2.817610224266988e-10,2.30063403202093e-13,3.6912961902643036e-06,7.120548925917395e-07,0.014565166109288959,3.053437105425577e-08,8.582136441174608e-05,5.083948796514477e-05,0.011777846442245858,7.2858868183219625e-06,0.13610819868761254,0.0003156436653237691,0.009000622888334716,0.001028833450289915,4.324011630735051e-09,0.008944312194386985,1.412903150463343e-05,0.0006260987875712654,0.00609326609811591,2.5715609829958405e-07,5.83406486905666e-07,8.115857777588827e-10
0.0016893132820403544,0.14572735597415198,3.76,0.0,0.3881556262383714,0.8409903900666025,0.14221209660113987,1.8792044268756008e-05,0.05274656674703878,1.5155543124895586e-06,0.0006530973245093853,2.810658695420412e-10,2.2949576517829815e-13,3.698904359127885e-06,7.112627156429217e-07,0.014652844133058354,3.0560767302467075e-08,8.574464658831148e-05,5.074289753401162e-05,0.011822700492414021,7.307049194787587e-06,0.13688113002349298,0.0003156766994989093,0.009016796988876563,0.001034694601311074,4.315933301623771e-09,0.009002438728530522,1.4178545241334892e-05,0.0006289370255174154,0.006152822388117008,2.5776815727577603e-07,5.853986624714636e-07,8.143568728597265e-10
0.001699788891079005,0.14573325183318359,3.76,0.0,0.38707898620774084,0.8400823956201162,0.14302328823122257,1.8809495281360025e-05,0.05309187485358583,1.5135032455016546e-06,0.0006525856514833217,2.8037117672954207e-10,2.289285029717814e-13,3.706506155471504e-06,7.104650438146278e-07,0.014740444731123474,3.0586813928286996e-08,8.566972749629307e-05,5.0646351596288504e-05,0.011867211050168934,7.3282022289812475e-06,0.13765288020037567,0.00031570923147477653,0.009032606356451284,0.0010405335175675448,4.307858839897227e-09,0.009060552869257431,1.422759523624736e-05,0.0006317559801064067,0.006212510276841317,2.583701785862166e-07,5.873678996626121e-07,8.17096058887296e-10
0.0017102645001176558,0.1457391470963478,3.76,0.0,0.3860041295266981,0.8391756332003926,0.1438333636158101,1.8826990606862515e-05,0.05343715302594923,1.5114477283225082e-06,0.0006520723968182301,2.79676949362063e-10,2.283616209664751e-13,3.7141015460815215e-06,7.096619101263188e-07,0.014827967280344658,3.061251162123079e-08,8.559658445992933e-05,5.054985112114925e-05,0.011911378615720449,7.3493460627290215e-06,0.13842344808525217,0.00031574126469842526,0.009048053393651567,0.0010463501112535744,4.299788338401768e-09,0.00911865448890441,1.427618293781135e-05,0.0006345556598088324,0.006272327556974125,2.589622208774442e-07,5.893142806399759e-07,8.198034501516056e-10
0.0017207401091563065,0.1457450416899743,3.76,0.0,0.3849310577387026,0.838270104818147,0.14464232126498003,1.884453037251826e-05,0.053782397655270105,1.5093877807036775e-06,0.0006515575683496115,2.789831928141281e-10,2.2779512354950705e-13,3.7216903560731515e-06,7.088533475930678e-07,0.014915411159626506,3.0637861059061786e-08,8.552519488987893e-05,5.0453397079158365e-05,0.011955203691331745,7.37048086395786e-06,0.139192832555376,0.0003157728025806919,0.009063140498576563,0.0010521442950627254,4.291721890641317e-09,0.009176743460086473,1.4324309722974542e-05,0.000637336073614526,0.006332272025847986,2.5954434171205436e-07,5.912378875210263e-07,8.22479160900637e-10
0.0017312157181949572,0.1457509355371067,3.76,0.0,0.3838597723601955,0.837365812461418,0.1454501597066581,1.886211464059465e-05,0.05412760514907033,1.507323422356396e-06,0.0006510411746823388,2.7828991244840456e-10,2.272290151035049e-13,3.729272400142534e-06,7.080393892361737e-07,0.015002775751670229,3.066286284903235e-08,8.545553643460212e-05,5.0356990466284385e-05,0.01199868678294295,7.391606490616534e-06,0.13996103250729655,0.00031580384847425377,0.009077870061671494,0.0010579159824212557,4.283659562694745e-09,0.009234819655945869,1.4371976728842198e-05,0.0006400972311868665,0.0063923414893192814,2.601165959208529e-07,5.931388027961357e-07,8.251233058715295e-10
0.001741691327233608,0.14575682856249184,3.76,0.0,0.3827902748715971,0.8364627580860504,0.14625687749329888,1.8879743710057954e-05,0.054472771938019394,1.5052546728972668e-06,0.0006505232236504072,2.775971135817987e-10,2.2666329996758254e-13,3.7368477360360886e-06,7.072200683666729e-07,0.015090060444555534,3.0687517675883784e-08,8.53875873108447e-05,5.0260632249527096e-05,0.012041828401007164,7.412722818556701e-06,0.14072804686465148,0.00031583440569506237,0.009092244462127402,0.001063665087708871,4.275601433352967e-09,0.009292882950335453,1.4419185285163218e-05,0.0006428391431149406,0.006452533765203881,2.6067904039957073e-07,5.950171100749309e-07,8.277360013870758e-10
0.0017521669362722586,0.1457627206916974,3.76,0.0,0.3817225667226503,0.8355609436199809,0.14706247319857257,1.8897417851688562e-05,0.054817894472944065,1.503181552240777e-06,0.0006500037223193052,2.769048015053663e-10,2.2609798245971455e-13,3.744416331491693e-06,7.063954183573784e-07,0.015177264631054291,3.071182628958e-08,8.532132632178899e-05,5.016432334813737e-05,0.012084629059824782,7.433830097468508e-06,0.14149387457427143,0.00031586447756189737,0.009106266069056934,0.0010693915262000348,4.267547593530023e-09,0.009350933217701063,1.4465936920580083e-05,0.0006455618209037074,0.006512846681796326,2.612317334541825e-07,5.968728933460502e-07,8.303173642972978e-10
0.0017626425453109093,0.1457686118505957,3.76,0.0,0.38065664933782456,0.834660370969808,0.14786694541304665,1.8915137064424085e-05,0.05516296922060638,1.5011040804400708e-06,0.0006494826788209469,2.762129814995768e-10,2.2553306689483364e-13,3.751977904786536e-06,7.05565472587642e-07,0.015264387707650429,3.073578934962757e-08,8.525673251980339e-05,5.006806470494751e-05,0.012127089277047379,7.454928412328813e-06,0.1422585146007984,0.0003158940673549521,0.009119937243774386,0.00107509521398838,4.259498112711182e-09,0.0094089703329665,1.4512232866805617e-05,0.0006482652768301457,0.006573278075803799,2.617747306501103e-07,5.98706236916161e-07,8.328675118672741e-10
0.00177311815434956,0.14577450196525973,3.76,0.0,0.3795925241169656,0.8337610420212629,0.14867029274349242,1.8932901501976728e-05,0.05550799266348967,1.4990222773906073e-06,0.0006489601016277747,2.755216588216172e-10,2.2496855756461511e-13,3.7595323797024385e-06,7.047302645885523e-07,0.015351429074490322,3.07594075264102e-08,8.519378508144999e-05,4.997185728604711e-05,0.012169209573558035,7.476017484467727e-06,0.14302196592659358,0.0003159231782849417,0.00913326034016616,0.001080776067810561,4.2514530650593284e-09,0.009466994171527736,1.4558074279989462e-05,0.0006509495236816966,0.006633825792098124,2.6230808693719936e-07,6.005172256108508e-07,8.35386562107012e-10
0.0017835937633882107,0.1457803909621575,3.76,0.0,0.3785301924339334,0.8328629586361201,0.1494725138144643,1.89507115678131e-05,0.05585296130169442,1.4969361631454813e-06,0.0006484359976737215,2.7483083869816386e-10,2.2440445873372831e-13,3.767079880097704e-06,7.03889827926162e-07,0.015438388135823987,3.078268161031953e-08,8.513246363313077e-05,4.9875701994991026e-05,0.01221099047352938,7.497097401273113e-06,0.14378422755406078,0.0003159518135499366,0.009146237703544835,0.0010864340050253535,4.243412538541722e-09,0.009525004609274869,1.4603462707150865e-05,0.0006536145748306827,0.006694487684607449,2.6283185998113335e-07,6.023059445281608e-07,8.378746334126712e-10
0.0017940693724268614,0.14578627876839398,3.76,0.0,0.3774696556312986,0.8319661226487032,0.15027360727173059,1.8968567321946527e-05,0.056197871655866934,1.4948457580018805e-06,0.0006479103741854491,2.7414052633227204e-10,2.2384077465313107e-13,3.7746201675488873e-06,7.030441962212629e-07,0.015525264300688462,3.08056123192299e-08,8.507274833060129e-05,4.9779599712618614e-05,0.012252432505205935,7.518168497530427e-06,0.144545298508238,0.00031597997633201803,0.0091588716690968,0.001092068943959879,4.2353766015361195e-09,0.009583001522676994,1.4648399564671645e-05,0.0006562604446346571,0.006755261618057655,2.633461066271421e-07,6.040724793188364e-07,8.403318449232307e-10
0.001804544981465512,0.14579216531114747,3.76,0.0,0.37641091502708285,0.8310705358730077,0.1510735717770556,1.8986468845060625e-05,0.05654272026238792,1.4927510821462971e-06,0.0006473832394208736,2.7345072690896085e-10,2.2327750955587658e-13,3.7821530803450253e-06,7.021934032287945e-07,0.015612056981790322,3.082820035070303e-08,8.501461945524563e-05,4.9683551365660355e-05,0.012293536200022945,7.5392306035697905e-06,0.14530517783124783,0.00031600766974002634,0.009171164564557212,0.0010976808036236045,4.227345327256762e-09,0.009640984788658663,1.4692886015371959e-05,0.0006588871480385307,0.006816145465414545,2.638508814298571e-07,6.058169161198405e-07,8.427583164696095e-10
0.0018150205905041628,0.14579805051784905,3.76,0.0,0.3753539719071483,0.8301762000949672,0.1518724060135074,1.9004416368062725e-05,0.056887503679025876,1.4906521558003622e-06,0.0006468546011345477,2.7276144558211184e-10,2.2271466764919947e-13,3.789678591985292e-06,7.013374827375445e-07,0.01569876559682215,3.085044646032435e-08,8.495805757147676e-05,4.9587557862546466e-05,0.012334302093681113,7.560283586392551e-06,0.14606386458880768,0.00031603489683031826,0.009183118707594804,0.0011032695037654302,4.2193187934815946e-09,0.009698954284730317,1.4736923376636367e-05,0.0006614947005637448,0.006877137110679848,2.6434623989608915e-07,6.075393413989645e-07,8.451541683434324e-10
0.0018254961995428135,0.1458039343180172,3.76,0.0,0.374298827541603,0.829283117085202,0.15267010867546987,1.902241019151005e-05,0.05723221847516526,1.488548999409666e-06,0.0006463244661131911,2.720726874925457e-10,2.2215225313056757e-13,3.7971967187339985e-06,7.004764685409796e-07,0.01578538956620182,3.0872351444770035e-08,8.49030438131694e-05,4.94916200559282e-05,0.01237473072339759,7.581327580781011e-06,0.14682135785880251,0.00031606166068818154,0.009194736409653763,0.0011088349647536808,4.211297074604534e-09,0.009756909888697592,1.4780513169584044e-05,0.0006640831183815799,0.006938234444020624,2.6483223895756766e-07,6.092398417509732e-07,8.475195210080511e-10
0.0018359718085814642,0.14580981663902706,3.76,0.0,0.3732454831680591,0.828391288586171,0.15346667847899123,1.9040450468918315e-05,0.05757686124188729,1.4864416335132063e-06,0.0006457928413362762,2.713844577482478e-10,2.2159027017106105e-13,3.8047073316928596e-06,6.996103945380261e-07,0.015871928315411545,3.089391606572509e-08,8.484955959417688e-05,4.93957387969304e-05,0.012414822630722517,7.602362836256705e-06,0.14757765674258805,0.0003160879643571623,0.009206019971711867,0.0011143771078160711,4.203280239160235e-09,0.009814851478942845,1.4823656836474478e-05,0.0006666524184978608,0.006999435366919415,2.6530893497507805e-07,6.10918504370166e-07,8.498544957613577e-10
0.001846447417620115,0.14581569741113778,3.76,0.0,0.3721939400035451,0.8275007163241165,0.15426211415298693,1.9058537165850364e-05,0.0579214285832913,1.4843300786002484e-06,0.0006452597350461599,2.706967614429704e-10,2.2102872292933465e-13,3.812210161893693e-06,6.987392946558506e-07,0.015958381272975237,3.0915141028232546e-08,8.479758630571037e-05,4.929991497577178e-05,0.012454578360311318,7.623389237086004e-06,0.14833276035527265,0.0003161138107648811,0.009216971688885542,0.0011198958547372182,4.195268356722568e-09,0.009872778934218316,1.4866355488940156e-05,0.0006692026182483395,0.007060737787726538,2.6577638175472175e-07,6.12575416613428e-07,8.521592141313772e-10
0.0018569230266587656,0.1458215765624955,3.76,0.0,0.3711441992319961,0.8266114019957918,0.15505641444846993,1.9076670574383797e-05,0.058265917126524895,1.48221435516726e-06,0.0006447251546053211,2.7000960363685705e-10,2.20467615536581e-13,3.819705237762386e-06,6.978632029177174e-07,0.016044747872806794,3.093602715318186e-08,8.474710579110245e-05,4.920414945615223e-05,0.012493998460847954,7.644406647584409e-06,0.1490866678363622,0.0003161392027958214,0.009227593845156735,0.0011253911281148491,4.187261503220686e-09,0.009930692133862573,1.4908610501822893e-05,0.000671733735660944,0.007122139626744211,2.662346341340646e-07,6.142106664384032e-07,8.544337984788313e-10
0.0018673986356974163,0.1458274540229613,3.76,0.0,0.3700962620039797,0.8257233472679965,0.15584957813902867,1.9094850984680486e-05,0.05861032352219311,1.4800944838541802e-06,0.0006441891067080645,2.6932298935990183e-10,2.199069520998054e-13,3.8271925646145555e-06,6.969821533853021e-07,0.0161310275543062,3.095657525985353e-08,8.469810049869507e-05,4.9108443055661086e-05,0.012533083484960648,7.665415167421402e-06,0.14983937834977848,0.0003161641433581948,0.00923788871301791,0.001130862851475835,4.17925974784849e-09,0.009988590957778374,1.4950423384132421e-05,0.0006742457896086912,0.007183638816536757,2.6668374867647624e-07,6.158243421416618e-07,8.566783716349082e-10
0.001877874244736067,0.14583332972470445,3.76,0.0,0.36905012945916166,0.824836553798253,0.15664160400542915,1.9113078468303796e-05,0.058954644428398414,1.477970485580086e-06,0.0006436515982760727,2.6863692363620754e-10,2.193467367214299e-13,3.8346719449585565e-06,6.960961799732021e-07,0.016217219758641075,3.097678610084151e-08,8.465055286926484e-05,4.90127965930744e-05,0.012571833986998522,7.686415085575807e-06,0.15059089106719917,0.0003161886352986364,0.009247858561206197,0.0011363109487193045,4.17126315488732e-09,0.010046475286059883,1.499179554221764e-05,0.0006767387993043377,0.007245233293681489,2.671237809112861e-07,6.174165316032967e-07,8.58893055845397e-10
