Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56)
4.141245831198469e-15,0.15401036961197342,3.76,0.0,0.947631391165303,0.9999998482519766,3.7976458870308577e-28,7.68144120171578e-21,1.397709108905e-09,1.3977090564844525e-09,1.4333046429019467e-11,3.995411907045817e-22,4.648357303997297e-21,5.2409759918458176e-17,5.239624322708567e-17,3.4820657625390606e-24,3.222722237448029e-22,1.4333046441751788e-11,1.1416519859240266e-20,1.3313909046020185e-11,1.0198064055430226e-16,8.179576676750037e-21,1.956995618610608e-20,4.16800302492595e-24,1.6122012436948842e-27,7.790811116360745e-21,7.269173140299326e-29,1.2616867775965246e-28,1.3313909043430181e-11,1.6871678515516386e-24,2.28158271170571e-37,1.134766361263509e-22,1.4915210461572969e-21,1.5173368999379658e-07,5.742903848686768e-37,1.0371167739794234e-30,1.4723121139792144e-30,1.7100599854636457e-29
8.097062750838402e-15,0.1540103696483426,3.76,0.0,0.9476313898037689,0.9999997033048984,2.866449797287373e-27,2.936502594519048e-20,2.732834227147104e-09,2.7328340267802184e-09,2.802431257734022e-11,1.5271884184073384e-21,1.776720993587662e-20,2.0031106010009412e-16,2.002739753937409e-16,2.6279021654398392e-23,1.2447885437873131e-21,2.80243126405563e-11,4.3637278592026217e-20,2.6031672912288727e-11,1.9944753209506238e-16,3.126512449662964e-20,7.480217894280702e-20,1.5931349379307577e-23,6.1788290222146774e-27,2.9778436977601797e-20,5.486018413944626e-28,4.848029555321955e-28,2.60316729023691e-11,6.448878768877631e-24,1.7301790058170076e-36,4.338178500154475e-22,5.7009569015237935e-21,2.966670768038506e-07,4.334201221196078e-36,7.830234783094079e-30,1.111598801587614e-29,1.29109808385024e-28
1.6008696590118268e-14,0.15401036972108095,3.76,0.0,0.9476313870807006,0.9999994134290852,2.227495647658851e-26,1.1481432122017782e-19,5.403084455353896e-09,5.403083672167699e-09,5.540683870625296e-11,5.969597293338703e-21,6.944627773697116e-20,7.829383299687721e-16,7.828229313400899e-16,2.0415799713532651e-22,4.967011537323766e-21,5.5406838982665794e-11,1.70567303551471e-19,5.146720059011861e-11,3.945353913417293e-16,1.2221066802566927e-19,2.923838107001707e-19,6.227187139177776e-23,2.4280745229913397e-26,1.1639400784384144e-19,4.2620104743108435e-27,1.914910039580402e-27,5.146720055118983e-11,2.520730050135834e-23,1.3570130180087936e-35,1.696288266032729e-21,2.228305736717645e-20,5.865155067593608e-07,3.3672617182367185e-35,6.083818364423727e-29,8.636775728855994e-29,1.0031415598338596e-27
3.1831964268678e-14,0.15401036986655758,3.76,0.0,0.9476313816345642,0.9999988337508238,1.7569241182142136e-25,4.5421277670107695e-19,1.0743584878657842e-08,1.0743581782128554e-08,1.1017186629677778e-10,2.3603797281930064e-20,2.745620214865216e-19,3.095488530314183e-15,3.095092229017851e-15,1.6094295341306645e-21,2.04405313702867e-20,1.1017186744770403e-10,6.743790182239545e-19,1.0233825572774642e-10,7.853275847369161e-16,4.832134842040911e-19,1.1560150376636817e-18,2.462082736658814e-22,9.702207840400097e-26,4.601718877501888e-19,3.359852244411398e-26,7.728711428885266e-27,1.0233825557260319e-10,9.966498503571161e-23,1.0900454281546377e-34,6.711444544973851e-21,8.809694172986133e-20,1.1661390006831706e-06,2.6546277947730954e-34,4.796125108066596e-28,6.808793152676982e-28,7.908234712062887e-27
4.765523194723773e-14,0.15401037001203424,3.76,0.0,0.9476313761884276,0.9999982541703709,5.562187393849854e-25,1.0185016205003012e-18,1.608408525781559e-08,1.6084078317672066e-08,1.6493686100226026e-10,5.290505659562112e-20,6.153444476903046e-19,6.9377635676042116e-15,6.936921233938934e-15,5.09342789809483e-21,4.7298781290268967e-20,1.6493686362415312e-10,1.5114567990729767e-18,1.5320931057570513e-10,1.1769419675864783e-15,1.0830503257490034e-18,2.5909363211629156e-18,5.5181863823397565e-22,2.1934595774813585e-25,1.0313266221226157e-18,1.0633064279660583e-25,1.76141027436768e-26,1.5320931022571247e-10,2.233782624835632e-22,3.492704203070684e-34,1.5050889899476772e-20,1.9743955371719482e-19,1.7456646845315234e-06,8.401521925854379e-34,1.5178497260832592e-27,2.1548212464573927e-27,2.5027638532373785e-26
6.347849962579746e-14,0.1540103701575109,3.76,0.0,0.9476313707422913,0.9999976746877108,1.2677727290591686e-24,1.807993656979997e-18,2.142458559282716e-08,2.1424573278800442e-08,2.1970182282925844e-10,9.387507339065816e-20,1.0917793929809285e-18,1.2309759504644052e-14,1.230830680539534e-14,1.1605349963911146e-20,8.64908429082415e-20,2.197018275171179e-10,2.6817966732161667e-18,2.0408036513544804e-10,1.5693788512623655e-15,1.9217468561917117e-18,4.597146820765273e-18,9.791031645149897e-22,3.92462651069341e-25,1.8298319290058533e-18,2.42273871570754e-25,3.1757567650830614e-26,2.0408036451051782e-10,3.963487181900008e-22,8.0518416766043e-34,2.6720214651110248e-20,3.5030504441721703e-19,2.325092574017593e-06,1.9143530105552756e-33,3.458403993341152e-27,4.909767293967856e-27,5.702545807051438e-26
9.512503498291692e-14,0.15401037044846425,3.76,0.0,0.9476313598500188,0.9999965160156825,4.260632041722365e-24,4.064319153452847e-18,3.210558613041174e-08,3.210555847782364e-08,3.2923164788409435e-10,2.1083078211171654e-19,2.451528472472155e-18,2.7642892640291663e-14,2.763973061984609e-14,3.8968061171068596e-20,2.0713077071912733e-19,3.292316584808419e-10,6.022240785182503e-18,3.0582247339833225e-10,2.3567218451469244e-15,4.3158610954221975e-18,1.0323430949811865e-17,2.1986958346730165e-21,8.977802794851478e-25,4.10874883485876e-18,8.134995101725303e-25,7.3851158192752e-26,3.0582247197521727e-10,8.900699529628344e-22,2.7850738350169874e-33,6.007944593071256e-20,7.86572297994007e-19,3.4836550568508143e-06,6.428530451658402e-33,1.1612400347673764e-26,1.648595866386616e-26,1.9147855306226244e-25
1.267715703400364e-13,0.1540103707394175,3.76,0.0,0.9476313489577466,0.9999953577346217,9.931773970257732e-24,7.225519568257363e-18,4.2786586491411576e-08,4.278653737921396e-08,4.387613415101078e-10,3.74483574235984e-19,4.353703837163159e-18,4.9094859211250713e-14,4.908934087974079e-14,9.076858045328623e-20,3.8943024928857716e-19,4.3876136037687316e-10,1.0695681891506788e-17,4.0756458052722504e-10,3.1473588862530962e-15,7.665747407776895e-18,1.8334861389618276e-17,3.904987817042934e-21,1.6220066534795409e-24,7.296726977318035e-18,1.894890755517912e-24,1.353986848354481e-25,4.0756457796670255e-10,1.5808405186146713e-21,6.64932529043376e-33,1.0683076645517153e-19,1.3968551671443727e-18,4.641826566141739e-06,1.497519387131552e-32,2.7048599543039805e-26,3.840104008017856e-26,4.460127334185504e-25
1.5841810569715584e-13,0.1540103710303708,3.76,0.0,0.9476313380654747,0.9999941998444015,1.9127283931693905e-23,1.12941246752574e-17,5.346758667582669e-08,5.346750998298857e-08,5.48290903760289e-10,5.848471812142923e-19,6.798191063049296e-18,7.666562806687846e-14,7.665711287573313e-14,1.7468321074284939e-19,6.410642689685585e-19,5.482909332464494e-10,1.67020880160336e-17,5.093066865338794e-10,3.941292493032002e-15,1.1971613330807348e-17,2.8631431601215534e-17,6.097980778005846e-21,2.574957091358391e-24,1.1393554029094736e-17,3.6466990942750675e-24,2.179082632130129e-25,5.093066824849747e-10,2.4686732579830217e-21,1.3094051481642321e-32,1.6701935681364957e-19,2.1811064021963958e-18,5.799607228824357e-06,2.8821795636212504e-32,5.205428969603797e-26,7.390272433375916e-26,8.58347477628674e-25
1.900646410542753e-13,0.1540103713213241,3.76,0.0,0.9476313271732032,0.9999930423448915,3.271778764474927e-23,1.6272730724848983e-17,6.414858668365707e-08,6.414847628916501e-08,6.578203346890071e-10,8.419356926219095e-19,9.784872743094983e-18,1.1035516725312296e-13,1.1034302126437223e-13,2.9858999482430307e-19,9.699093694644632e-19,6.578203771318791e-10,2.404142634671565e-17,6.110487914303567e-10,4.738525250116423e-15,1.7233671812000736e-17,4.121313487949463e-17,8.777676428431791e-21,3.766716452519856e-24,1.6399012132240458e-17,6.233387743744895e-24,3.2292764002765427e-25,6.110487855300345e-10,3.553581351783439e-21,2.2883732579365713e-32,2.406915725564992e-19,3.1392775250297897e-18,6.956997175128391e-06,4.9269474771446056e-32,8.897679045006546e-26,1.2632412666951322e-25,1.4671936155679289e-24
2.533577117685142e-13,0.1540103719032307,3.76,0.0,0.9476313053886609,0.9999907285175217,7.631559813796451e-23,2.8969543927805595e-17,8.55105861695636e-08,8.551039000878838e-08,8.768788027829861e-10,1.4963395019198618e-18,1.738438554650089e-17,1.960904385354166e-13,1.9606915357704275e-13,6.955051232008429e-19,1.888351466410114e-18,8.768788781066393e-10,4.2718778338356675e-17,8.145329979373723e-10,6.34289777052923e-15,3.062715345727032e-17,7.323191586681235e-17,1.5597182123801502e-20,6.904014554893151e-24,2.913501634900244e-17,1.451942700528785e-23,6.062177827928346e-25,8.145329872005214e-10,6.314672332596781e-21,5.560928862648383e-32,4.286581857258018e-19,5.5772002853745885e-18,9.270605399833049e-06,1.1478059744132963e-31,2.0724979794870165e-25,2.9424888310915435e-25,3.417534151495385e-24
3.166507824827531e-13,0.15401037248513724,3.76,0.0,0.9476312836041201,0.9999884162514715,1.477294489053707e-22,4.5336721766781595e-17,1.0687258494913126e-07,1.0687227853822448e-07,1.0959367462266194e-09,2.337807628757078e-18,2.7151303743658095e-17,3.0630041766475994e-13,3.0626753529115075e-13,1.344516327298996e-18,3.207744060037845e-18,1.0959368636392704e-09,6.672747551495721e-17,1.018017200144731e-09,7.960497117172193e-15,4.784789450847659e-17,1.1439115078559952e-16,2.4363518587581703e-20,1.1114767910272908e-23,4.5502998247531875e-17,2.8068258727620046e-23,9.97646703024048e-25,1.018017182978171e-09,9.864218872276585e-21,1.1184480125299267e-31,6.71101096232948e-19,8.710235995503394e-18,1.1582652281011802e-05,2.219210366776957e-31,4.0063817361961506e-25,5.688318263886315e-25,6.6066138374018445e-24
3.7994385319699197e-13,0.15401037306704377,3.76,0.0,0.9476312618195804,0.9999861055456459,2.5436916102967454e-22,6.539611561376754e-17,1.2823458302236003e-07,1.2823414187762094e-07,1.3149941654770618e-09,3.366458559970426e-18,3.9084639996386396e-17,4.4098483596022613e-13,4.409379533656186e-13,2.311930242887339e-18,4.994375577278031e-18,1.3149943340854091e-09,9.606724180784442e-17,1.2215013981539506e-09,9.591345043623266e-15,6.8897685646057e-17,1.6469078330068655e-16,3.5076700222203506e-20,1.648426882202945e-23,6.550112591648313e-17,4.826411684408613e-23,1.5102410991918672e-24,1.221501372862991e-09,1.4202331911913947e-20,1.998073787539083e-31,9.684100191667107e-19,1.253797709858335e-17,1.3893138913347819e-05,3.816553903119309e-31,6.888955953982683e-25,9.781283544715926e-25,1.1360249545174268e-23
5.065299946254698e-13,0.15401037423085678,3.76,0.0,0.9476312182505044,0.9999814888104173,6.025170773372979e-22,1.1667656312952605e-16,1.7095857704980097e-07,1.7095779298686856e-07,1.7531074331749478e-09,5.985769367947084e-18,6.944672907919419e-17,7.837759457409942e-13,7.836940707587515e-13,5.459933559536836e-18,1.022722732228757e-17,1.7531077310997964e-09,1.7073890808959305e-16,1.62846978197293e-09,1.2892871267155153e-14,1.2249137767184045e-16,2.9271102232205535e-16,6.2343655038564e-20,3.1033093009649595e-23,1.1638069904866139e-16,1.1398233218417904e-22,2.9496064226003045e-24,1.6284697349541771e-09,2.5244689122352695e-20,5.1075831206788965e-31,1.7291401413009239e-18,2.2275991928027186e-17,1.8509435684147717e-05,9.016209500047321e-31,1.6268570548077518e-24,2.310020164466218e-24,2.682879502436988e-23
6.331161360539476e-13,0.15401037539466972,3.76,0.0,0.9476311746814334,0.9999768783033722,1.1790308257941584e-21,1.829801141298566e-16,2.1368256825188673e-07,2.1368134333767227e-07,2.1912186094122754e-09,9.355188483960177e-18,1.0846301515937307e-16,1.2244616894688037e-12,1.224335858267347e-12,1.0653036486679369e-17,1.810022716662735e-17,2.191219071899148e-09,2.6673164009811965e-16,2.0354381501805264e-09,1.6247644911096554e-14,1.914220801925708e-16,4.572921975470203e-16,9.73981581167539e-20,5.1215336037903137e-23,1.8175956670286286e-16,2.223945451537114e-22,5.025199598572026e-24,2.0354380734741437e-09,3.944260319347915e-20,1.0713055890612953e-30,2.713861989361596e-18,3.4788093394932996e-17,2.3119504174975562e-05,1.759734099714115e-30,3.1740886267767776e-24,4.507222655106066e-24,5.234652777391362e-23
8.862884189109032e-13,0.15401037772229537,3.76,0.0,0.9476310875433062,0.999967675940326,3.2527983339688328e-21,3.6132808328912926e-16,2.9913054217999404e-07,2.9912814176846464e-07,3.067434701512134e-09,1.8347983611840002e-17,2.124279129957765e-16,2.3995088427463133e-12,2.399269917746047e-12,2.921243319089175e-17,4.380346821163309e-17,3.0674355957390067e-09,5.226718251551252e-16,2.8493748428816165e-09,2.311760300857462e-14,3.753493956803427e-16,8.96135633334173e-16,1.9087025171976595e-19,1.1114004020151417e-22,3.559590477567671e-16,6.09845137905728e-22,1.1485424890233179e-23,2.8493746798006724e-09,7.730851188674133e-20,3.3652013945360465e-30,5.367215952833143e-18,6.812207490821605e-17,3.2320989825552335e-05,4.8286473408700994e-30,8.70320362248265e-24,1.2359995882666619e-23,1.4354351270557864e-22
1e-12,0.1540103800499207,3.76,0.0,0.9476310484054807,0.9999635508050895,4.6847124985439596e-21,4.615651363124544e-16,3.3750924294228854e-07,3.375061870780946e-07,3.4609818538422816e-09,2.336664657345597e-17,2.7036317476431226e-16,3.0547060675803504e-12,3.0544061451810613e-12,4.195883258778335e-17,6.05321037139888e-17,3.4609829851879273e-09,6.653742457596582e-16,3.2149520803329047e-09,2.627311324723026e-14,4.779719734657704e-16,1.1408329573094933e-15,2.4299086589596097e-19,1.476755278992227e-22,4.530266956574724e-16,8.759427607457911e-22,1.5558688358022247e-23,3.214951865418874e-09,9.842657636144113e-20,5.1070336496289595e-30,6.860778778742747e-18,8.669442800047383e-17,3.6445730857411064e-05,6.937569140540712e-30,1.2500274825739818e-23,1.7753364599604338e-23,2.0617682453820745e-22
1.139460701767859e-12,0.1540103800499207,3.76,0.0,0.9476310004051984,0.9999584983894183,6.952119261540732e-21,6.017859666005623e-16,3.845785048066846e-07,3.8457453717903836e-07,3.943642469826938e-09,3.035211821389145e-17,3.509187165650466e-16,3.96610980025079e-12,3.965727063818749e-12,6.207454243987688e-17,8.618604437236185e-17,3.943643927400566e-09,8.638708133173676e-16,3.6633114825105186e-09,3.020255924870631e-14,6.207895404619335e-16,1.4812176410921608e-15,3.1549386823175137e-19,2.0161003060013234e-22,5.87987142055491e-16,1.295884907345511e-21,2.1693318452016675e-23,3.6633111918430866e-09,1.2780689252119076e-19,8.021444857848188e-30,8.952370337047557e-18,1.125149295174714e-16,4.1497662953655866e-05,1.0266977916479458e-29,1.8492350935181357e-23,2.626506624693012e-23,3.0502166186964235e-22
1.6458052674817703e-12,0.15401038470517045,3.76,0.0,0.9476308261290413,0.9999402174569265,2.1202176776569006e-20,1.2744134377950956e-15,5.554743961558313e-07,5.554661189754902e-07,5.6960331468902285e-09,6.342341011075605e-17,7.312363422815859e-16,8.273907354779422e-12,8.273158549595402e-12,1.8703991913859036e-16,2.3730761480014696e-16,5.696036100961573e-09,1.801977359541661e-15,5.2911846275574255e-09,4.5022823978503663e-14,1.2966464556716045e-15,3.0900836495597143e-15,6.581992178168342e-19,4.959274779647632e-22,1.2250810339035648e-15,3.9047161152508975e-21,5.656069437701029e-23,5.291183933077593e-09,2.667284022231793e-19,2.968270660546301e-29,1.9013274464459084e-17,2.3437770887877054e-16,5.977683873499617e-05,3.097645115187737e-29,5.571137550811065e-23,7.914610072678709e-23,9.190819464440722e-22
2.152149833195682e-12,0.15401038936041894,3.76,0.0,0.9476306518529617,0.9999220349727175,4.794754899229001e-20,2.211629087047859e-15,7.263702422993637e-07,7.263560887987818e-07,7.44839086387117e-09,1.0862700621605222e-16,1.2489330449187637e-15,1.4147722955108648e-11,1.414652633972853e-11,4.1822400631106246e-16,5.041059686599025e-16,7.448395765801373e-09,3.080915636891444e-15,6.919057635345685e-09,6.071915734177378e-14,2.219868006321015e-15,5.283862838631639e-15,1.1255213044956649e-18,9.77995166201856e-22,2.0921461296404567e-15,8.731045534160118e-21,1.1604612157902842e-22,6.9190562971816976e-09,4.56261814480405e-19,7.804281697522941e-29,3.308665247290079e-17,4.0017765884474156e-16,7.795756469837633e-05,6.934937527982031e-29,1.2455269004920702e-22,1.7698352207758794e-22,2.0550931666887743e-21
2.658494398909593e-12,0.1540103940156662,3.76,0.0,0.9476304775769598,0.9999039504064188,9.137065742607668e-20,3.424198350121259e-15,8.972660432373286e-07,8.97244446720216e-07,9.200715843135793e-09,1.6602064708213196e-16,1.9035276457014764e-15,2.1587425654172362e-11,2.158572690962353e-11,7.883001739294619e-16,9.192095534987189e-16,9.200723094228199e-09,4.7005501875613535e-15,8.54693055589659e-09,7.730227640015655e-14,3.3913261103676744e-15,8.062527992250467e-15,1.7174672256819294e-18,1.6924446217681242e-21,3.188290751301795e-15,1.6457012931515495e-20,2.0656785758524922e-22,8.546928284159411e-09,6.964618144351513e-19,1.6862865706936253e-28,5.1361699024894625e-17,6.097169339705775e-16,9.604037121638633e-05,1.3087246398380021e-28,2.347316735871008e-22,3.3361345817457354e-22,3.873617666837295e-21
3.164838964623504e-12,0.15401039867091224,3.76,0.0,0.9476303033010349,0.9998859632305744,1.5582519866577677e-19,4.922885472714787e-15,1.0681617989697853e-06,1.0681311928106267e-06,1.0953008306111533e-08,2.3566186342925964e-16,2.6945407033255517e-15,3.0592884972828253e-11,3.059065720295804e-11,1.3299401895648371e-15,1.5152336164097559e-15,1.0953018257603451e-08,6.6607457453362346e-15,1.0174803439228057e-08,9.478289696573601e-14,4.811889289474813e-15,1.142605206893074e-14,2.4340440785566155e-18,2.6847466011265244e-21,4.512626795866539e-15,2.7764738283516305e-20,3.3454358608749194e-22,1.0174799894014709e-08,9.873830901923143e-19,3.206522308286505e-28,7.40266899992028e-17,8.62798653061735e-16,0.00011402578574433712,2.2105884465603103e-28,3.9595726899519685e-22,5.628750664992488e-22,6.535213859318926e-21
3.671183530337415e-12,0.15401040332615706,3.76,0.0,0.9476301290251872,0.9998680729206209,2.458351863440416e-19,6.7184534152701126e-15,1.239057509496804e-06,1.2390163271403849e-06,1.2705268473295094e-08,3.1760797740022454e-16,3.621494503339145e-15,4.1163970895325284e-11,4.116121462686715e-11,2.075813901098192e-15,2.324779952575587e-15,1.2705281426350114e-08,8.961367234975887e-15,1.1802676335354125e-08,1.1317173350548836e-13,6.4824226913027995e-15,1.5374408199847384e-14,3.2752589600000523e-18,4.001206126208772e-21,6.064269711047438e-15,4.333631507892076e-20,5.063903557381857e-22,1.1802671126751536e-08,1.3290803322415313e-18,5.569801389133103e-28,1.0126898985518736e-16,1.1592268914032704e-15,0.0001319143328462087,3.4544765712112893e-28,6.17931923729782e-22,8.786103773295779e-22,1.0200434637909502e-20
4.6838726617652385e-12,0.15401041263664297,3.76,0.0,0.9476297804737215,0.9998325808135725,5.214149685495988e-19,1.1243277214289046e-14,1.5808487949348613e-06,1.5807817607972796e-06,1.620969279794326e-08,5.186432131074318e-16,5.881321532047848e-15,6.70025046382577e-11,6.699880264357524e-11,4.3109315585851225e-15,4.7147824034569526e-15,1.620971245728634e-08,1.4583348601223198e-14,1.5058422366026257e-08,1.527169057003357e-13,1.0576845015818853e-14,2.5025509949090116e-14,5.331631194446966e-18,7.795722772362657e-21,9.845954501548876e-15,8.99992467218307e-20,1.007361991223018e-21,1.505841246088547e-08,2.165021486118226e-18,1.3910490646082334e-27,1.7023073104778093e-16,1.8813436794411564e-15,0.00016740290958396724,7.191091674306352e-28,1.282907435279029e-21,1.8248831304508346e-21,2.1183929479725694e-20
