Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622),CHFCF[Z](71)
0.00013404504934320732,0.04722061152527104,3.76,0.0,0.7408917296205545,0.9998238161910629,9.972571475729713e-05,1.2090389231848686e-07,3.178950226100276e-05,1.3843353317534861e-08,5.547309990843376e-06,9.039913360860464e-11,7.765095340710651e-15,1.1300818141434123e-08,2.1245012983886995e-08,1.5771244576839974e-05,8.643434960580026e-11,1.1156177707566093e-05,2.8325668011742694e-05,7.111010939502655e-06,1.1425236396857613e-08,9.562087449139637e-05,1.5192952733037031e-07,2.2494747152117937e-07,6.965911108499017e-09,2.4604681510138186e-11,3.1976837553102324e-08,8.915258120260299e-12,2.730254938493225e-09,2.9695709892765567e-09,8.513460257918006e-12,2.12464924303146e-11,3.947098348567121e-15,2.275312647005502e-05,1.8694372630155483e-17,9.272979609295272e-15,3.730047370700457e-12,7.2656498496017115e-12,2.7388789896385264e-13,2.234566611847588e-13,1.0042145366224499e-22,2.0880396728275224e-18,5.888774327324391e-19,1.48968832558165e-11,1.0109004610048726e-17,1.696140875085163e-15,2.350344490736549e-13,6.937611987522711e-19,8.523703510622327e-17,9.877846380414612e-18,1.4673023054201327e-14,3.2479463180345554e-07,1.4300348692591447e-19,2.431309559074821e-16,1.164184061755142e-15,6.86194616442597e-21
0.00014122819733059197,0.04722060939234263,3.76,0.0,0.7408780761654096,0.9998098097685333,0.00011075451554645168,1.276574668129448e-07,3.3502025471377115e-05,1.3843270855902162e-08,5.862709334952999e-06,9.039734029773144e-11,7.76494115306809e-15,1.1409712964300123e-08,2.1243678585665233e-08,1.6618162882458215e-05,8.643057285049092e-11,1.174642665820815e-05,2.9939395636704668e-05,7.530683043717331e-06,1.184476473454587e-08,0.00010640190294681992,1.6323443554858301e-07,2.644655440588966e-07,7.748839245027056e-09,2.600328965020465e-11,3.5799679637559936e-08,1.1054972493836123e-11,3.1153585377220083e-09,3.487055429706804e-09,1.055695626262556e-11,2.4244018057612488e-11,4.5035007265894796e-15,2.2752807724112555e-05,2.1808230269346795e-17,1.011544664734823e-14,4.005402746319498e-12,8.262510300326283e-12,2.893393055148359e-13,2.399508887084822e-13,1.2221334865123693e-22,2.4853080698729908e-18,6.886150905088998e-19,1.544397554302725e-11,1.243699750728194e-17,2.003224445780374e-15,2.4996846956591837e-13,7.904944460764383e-19,9.519928754642147e-17,1.1758854629600674e-17,1.649527769789502e-14,3.6457128069280855e-07,1.7127995489523702e-19,3.1248539658392543e-16,1.4977163757624931e-15,8.103280659908866e-21
0.00014841134531797662,0.0472206072187632,3.76,0.0,0.7408638074916584,0.9997951974423784,0.00012238390571498375,1.3443908385052202e-07,3.5215683316861184e-05,1.3843191216519508e-08,6.17939328560261e-06,9.039551037200076e-11,7.764783827002553e-15,1.1519042313521887e-08,2.1242346802162453e-08,1.7465071786464695e-05,8.642691701314813e-11,1.2334043756043462e-05,3.155965406382697e-05,7.95436487077773e-06,1.2265999238072791e-08,0.0001177802939461862,1.7511591335875892e-07,3.084823946913002e-07,8.574921109115124e-09,2.7407540039210678e-11,3.9903141045606966e-08,1.356420879025736e-11,3.5335726317453165e-09,4.063100127261957e-09,1.2953369654526119e-11,2.7493664219112275e-11,5.10666042774986e-15,2.2752475189539266e-05,2.5263751329826024e-17,1.1015262231333911e-14,4.279128760593269e-12,9.34413093713654e-12,3.048544682072431e-13,2.56346891800795e-13,1.474264969615891e-22,2.9354204252834787e-18,8.001223953378072e-19,1.6040794919905727e-11,1.5169081892250056e-17,2.3481113535928437e-15,2.65292410037336e-13,8.968202762484062e-19,1.0575618409998825e-16,1.3890253543584252e-17,1.8445718386929317e-14,4.0695573037258487e-07,2.0353004746243832e-19,3.970043176749161e-16,1.904475813347293e-15,9.502777237830346e-21
0.00015559449330536127,0.0472206050069825,3.76,0.0,0.7408489212442447,0.9997799775043078,0.00013461627974105652,1.4124685051833324e-07,3.693054336362817e-05,1.3843114415585825e-08,6.497272565820664e-06,9.039364391686718e-11,7.764623367223937e-15,1.1628775350047903e-08,2.124101835566463e-08,1.8311971576300974e-05,8.642338722010636e-11,1.2918783531356091e-05,3.318598330453131e-05,8.382069837300789e-06,1.2688822993290136e-08,0.0001297583709377018,1.8760889090736024e-07,3.5725959973266093e-07,9.444340762539431e-09,2.8817033892264605e-11,4.43016307305393e-08,1.648369743173971e-11,3.985798478946407e-09,4.701121633547833e-09,1.5741594274001854e-11,3.1002007280442046e-11,5.757795058890582e-15,2.275212882745937e-05,2.90813134380129e-17,1.1978118836795261e-14,4.55124556166658e-12,1.0513656539711836e-11,3.204290631230911e-13,2.7264583039330874e-13,1.7641405343151364e-22,3.4425636199941937e-18,9.242272322222315e-19,1.6690977494668257e-11,1.8355039118153632e-17,2.7335916533677454e-15,2.810378607164945e-13,1.0135035166559742e-18,1.169112694183415e-16,1.6291888548267184e-17,2.0527490175059553e-14,4.519788044478929e-07,2.401035118148365e-19,4.990877031438419e-16,2.3960965002996834e-15,1.1072747231404828e-20
0.00016277764129274592,0.04722060275948743,3.76,0.0,0.7408334152430269,0.9997641484213717,0.00014745386134546235,1.4807884865610268e-07,3.864667434988025e-05,1.3843040468491266e-08,6.8162567580444975e-06,9.039174149613564e-11,7.764459810652012e-15,1.1738880859811548e-08,2.123969394537335e-08,1.915886255553993e-05,8.64199883855475e-11,1.3500405385250916e-05,3.481791751017662e-05,8.813810167850327e-06,1.3113117554471973e-08,0.0001423382863644087,2.0074772577095827e-07,4.1106014565722687e-07,1.0357279051533787e-08,3.0231367366705447e-11,4.901039887312991e-08,1.9856189367839257e-11,4.472865818736347e-09,5.404562762526344e-09,1.8962451023476405e-11,3.477511402212348e-11,6.458027754720851e-15,2.2751768602987275e-05,3.328161642331818e-17,1.3010140808913697e-14,4.822018602764492e-12,1.1774222724408122e-11,3.360587118656744e-13,2.8886356268194235e-13,2.0954807394878833e-22,4.011032405130366e-18,1.0617775751332783e-18,1.7398339184675003e-11,2.2048467382831862e-17,3.1625533572617197e-15,2.972380259101479e-13,1.14136414908866e-18,1.2866743589074552e-16,1.8984115065960784e-17,2.2743684321354028e-14,4.996677151639725e-07,2.813637680511687e-19,6.213819230859131e-16,2.9854112036192054e-15,1.2825896639133492e-20
0.00016996078928013057,0.04722060047879964,3.76,0.0,0.7408172874848722,0.9997477088372788,0.00016089870131692538,1.5493313693928827e-07,4.036414611224776e-05,1.3842969389802654e-08,7.136254402592974e-06,9.03898027538941e-11,7.76429313285636e-15,1.1849327287568757e-08,2.1238374246977382e-08,2.0005745042832352e-05,8.641672520967236e-11,1.4078673961846294e-05,3.64549854801503e-05,9.249596882286297e-06,1.3538763073963304e-08,0.0001555220195972594,2.145661632356983e-07,4.701481421177103e-07,1.1313914411428334e-08,3.165013200281132e-11,5.404552278406514e-08,2.372640334129939e-11,4.995533055959016e-09,6.1768897854684526e-09,2.2658637098834888e-11,3.881854088442059e-11,7.208387040851694e-15,2.2751394485257604e-05,3.7885671139963993e-17,1.4117859692066096e-14,5.091933883790041e-12,1.3128986260612943e-11,3.517389863183322e-13,3.050291609828839e-13,2.472194912663151e-22,4.645234122781771e-18,1.2136434188662681e-18,1.8166874443682712e-11,2.6306913016001555e-17,3.637983794094189e-15,3.1392768032186193e-13,1.2812790087324922e-18,1.410269118210791e-16,2.198781995919942e-17,2.5097333403196018e-14,5.5004601098923e-07,3.276885199759003e-19,7.667920479230643e-16,3.686511377234832e-15,1.4775341313178822e-20
0.00017714393726751522,0.047220598167472407,3.76,0.0,0.7408005361455574,0.999730657573524,0.00017495267552690042,1.618077530134161e-07,4.208302951021333e-05,1.384290119325953e-08,7.4571730984363405e-06,9.0387827300157e-11,7.764123307326221e-15,1.1960082771536235e-08,2.1237059912460015e-08,2.0852619370853043e-05,8.641360217747157e-11,1.465335950263379e-05,3.8096711181857344e-05,9.689439784446197e-06,1.3965638434671492e-08,0.0001693113750579327,2.2909729660856564e-07,5.347885300012611e-07,1.2314423722761026e-08,3.307291517475777e-11,5.9423891841924556e-08,2.8140967231829295e-11,5.5544875742221996e-09,7.021589599165447e-09,2.687466954892509e-11,4.3137334152022805e-11,8.009806871162912e-15,2.2751006447450964e-05,4.291478762611772e-17,1.5308186664355104e-14,5.361670611104238e-12,1.4581158647420804e-11,3.674654135134252e-13,3.211832727900834e-13,2.898380305799959e-22,5.349696681229982e-18,1.3807193360893354e-18,1.900074991889609e-11,3.119201137199692e-17,4.162971160528741e-15,3.311431186713935e-13,1.4341834048934557e-18,1.5399125143223287e-16,2.5324458938488923e-17,2.7591406531642717e-14,6.031335342695606e-07,3.7947058593482366e-19,9.38494124972379e-16,4.514807006649851e-15,1.693463014724408e-20
0.00018432708525489987,0.047220595828087734,3.76,0.0,0.7407831595814732,0.9997129936303178,0.00018961748313855702,1.6870071567612263e-07,4.3803396348704664e-05,1.3842835891749045e-08,7.778919606043549e-06,9.03858154554822e-11,7.763950355300032e-15,1.2071115178702863e-08,2.123575156985002e-08,2.16994858852511e-05,8.641062355693376e-11,1.5224238181947805e-05,3.974261428137563e-05,1.013334745218621e-05,1.4393621385236308e-08,0.00018370798053574846,2.4437352768644174e-07,6.052467852030421e-07,1.3358983215171939e-08,3.4499300550786295e-11,6.516319146792773e-08,3.31483536003588e-11,6.150346175930255e-09,7.942166873360823e-09,3.165682328161625e-11,4.7736031079781814e-11,8.863126839504518e-15,2.2750604466814988e-05,4.839056266901709e-17,1.6588383419937626e-14,5.6320723005736e-12,1.6134041909156444e-11,3.832334805946946e-13,3.3737638852813396e-13,3.3783209212996534e-22,6.129077871905596e-18,1.5639272792134722e-18,1.990429309160206e-11,3.6769640097330485e-17,4.7407063323671644e-15,3.48922102158468e-13,1.6010726778834459e-18,1.6756132594317362e-16,2.9016101275045626e-17,3.022880468922632e-14,6.589463890811489e-07,4.371188050257447e-19,1.139947414345658e-15,5.487086244298555e-15,1.9317775382362003e-20
0.00019151023324228452,0.04722059346325343,3.76,0.0,0.7407651563311244,0.999694716187322,0.0002048946450135177,1.7561002710072602e-07,4.552531929900708e-05,1.3842773497290481e-08,8.101399952045873e-06,9.038376738938523e-11,7.76377428810643e-15,1.2182392140639563e-08,2.1234449822884247e-08,2.254634494360602e-05,8.640779339729984e-11,1.579109242262072e-05,4.1392210683453484e-05,1.058132722880118e-05,1.4822588677623058e-08,0.00019871328570193056,2.60426527509871e-07,6.817886188401552e-07,1.4447769415063643e-08,3.592886856141304e-11,7.12818861408223e-08,3.87988095253157e-11,6.78365564621759e-09,8.94214118360091e-09,3.705306360724077e-11,5.261866196065724e-11,9.769092566033262e-15,2.2750188524681012e-05,5.4334866754245103e-17,1.7966032035281867e-14,5.904117423225897e-12,1.779106544128724e-11,3.9903863986120696e-13,3.536670819849462e-13,3.9164858725576946e-22,6.988180001155116e-18,1.76422043569301e-18,2.0881982407153193e-11,4.311008761633836e-17,5.3744850065517766e-15,3.6730380061642125e-13,1.7830036713430148e-18,1.8173731634595417e-16,3.308549792677364e-17,3.301235621367235e-14,7.174969193420608e-07,5.01059415942017e-19,1.3749065874388593e-15,6.621574835717369e-15,2.1939290992798816e-20
0.00019869338122966917,0.04722059107560001,3.76,0.0,0.7407465251164297,0.9996758246041826,0.00022078550232029973,1.8253367509527815e-07,4.724887181813491e-05,1.3842714021038355e-08,8.424519535467011e-06,9.038168282070476e-11,7.763595087113436e-15,1.2293881089779427e-08,2.123315525082453e-08,2.3393196914388886e-05,8.640511552842158e-11,1.6353711190991607e-05,4.304501307965185e-05,1.1033385215844448e-05,1.5252416206683967e-08,0.00021432856082486624,2.772871975220483e-07,7.646796745771616e-07,1.5580960133287003e-08,3.7361196874625605e-11,7.779920145625374e-08,4.514428092729239e-11,7.454893438101534e-09,1.0025044135139846e-08,4.311297350659164e-11,5.778875312566367e-11,1.0728356256377445e-14,2.274975860647646e-05,6.076983033293558e-17,1.9449004043435348e-14,6.1788904389735855e-12,1.9555822974639354e-11,4.148763138941495e-13,3.701202739602938e-13,4.517527071839384e-22,7.931967360314651e-18,1.98258753430024e-18,2.193843953543192e-11,5.0288239143639117e-17,6.0677102322155025e-15,3.8632872828824095e-13,1.981096111739709e-18,1.96518708319306e-16,3.755616379313745e-17,3.5944812424717045e-14,7.787936972276839e-07,5.717376430053798e-19,1.6474338834068206e-15,7.937995321524292e-15,2.4814238195571897e-20
0.00020587652921705382,0.04722058866777768,3.76,0.0,0.7407272648438116,0.9996563184208662,0.00023729121534758415,1.8946963539362612e-07,4.897412806681985e-05,1.3842657473259673e-08,8.748183235289062e-06,9.037956172427785e-11,7.763412751018081e-15,1.2405549296172616e-08,2.1231868408370802e-08,2.4240042175930867e-05,8.640259356058029e-11,1.6911890270563136e-05,4.4700531503320674e-05,1.1489526267363212e-05,1.5682979151486518e-08,0.0002305548956891853,2.9498563125699096e-07,8.541852237743987e-07,1.6758735488557466e-08,3.879586087696926e-11,8.47351052426029e-08,5.2238331655206924e-11,8.164468475431065e-09,1.1194416483720314e-08,4.9887675885805317e-11,6.32493308533211e-11,1.1741477429207105e-14,2.2749314701732252e-05,6.771782948439195e-17,2.1045430062143406e-14,6.457554020070592e-12,2.143210874546843e-11,4.3074190074020207e-13,3.868055672267102e-13,5.186276614727053e-22,8.965583232413081e-18,2.220056946876235e-18,2.3078420082435532e-11,5.83837823606872e-17,6.82389538567397e-15,4.0603867735385764e-13,2.1965339180563765e-18,2.119042881978716e-16,4.245245958234828e-17,3.902884341271785e-14,8.4284152186681e-07,6.496192192214432e-19,1.961911217127781e-15,9.45762599533104e-15,2.795827676537252e-20
0.00021305967720443848,0.04722058624245325,3.76,0.0,0.7407073746050779,0.9996361973577933,0.0002544127625249144,1.964158739724646e-07,5.0701162826282725e-05,1.3842603863316014e-08,9.072295519096013e-06,9.037740434909161e-11,7.763227297059566e-15,1.251736390453955e-08,2.1230589825522795e-08,2.5086881115402506e-05,8.640023088403974e-11,1.7465432513714927e-05,4.635827389007682e-05,1.194975398556233e-05,1.611415211809996e-08,0.0002473931987209601,3.1355107668126117e-07,9.505698591932301e-07,1.7981278962220243e-08,4.0232434159346357e-11,9.211028774719604e-08,6.013605761478672e-11,8.912722069646047e-09,1.2453805259092616e-08,5.7429751091364574e-11,6.900292616547954e-11,1.2808923808054013e-14,2.274885680408583e-05,7.52014709900858e-17,2.276367027427481e-14,6.741323082267755e-12,2.3423952139160028e-11,4.466307791366159e-13,4.0379568997533535e-13,5.927743758303218e-22,1.009437103964032e-17,2.477701627901756e-18,2.4306802026979213e-11,6.748143443167844e-17,7.64666763390941e-15,4.264766489607088e-13,2.4305664189616918e-18,2.2789214061912047e-16,4.7799690501094285e-17,4.2267034015667355e-14,9.09641428238733e-07,7.351923490057474e-19,2.3230522322162094e-15,1.1203359568335663e-14,3.1387721640162524e-20
0.00022024282519182313,0.047220583802306884,3.76,0.0,0.7406868536780895,0.9996154613157745,0.000272150939652778,2.0337034938687539e-07,5.2430051413957724e-05,1.3842553199674323e-08,9.39676055250413e-06,9.037521070280492e-11,7.763038726523639e-15,1.2629291971474474e-08,2.1229320007468363e-08,2.5933714127804794e-05,8.639803066888074e-11,1.8014148070997006e-05,4.801774664242419e-05,1.2414070717904172e-05,1.6545809283270403e-08,0.00026484419632067903,3.330118993125961e-07,1.05409718801317e-06,1.9248778479946154e-08,4.1670489006327396e-11,9.994614090911541e-08,6.889399620042524e-11,9.699928945835771e-09,1.380676089716349e-08,6.579314993417479e-11,7.505158048788816e-11,1.3931072373538132e-14,2.2748384911279986e-05,8.3243576739838e-17,2.4612285490489484e-14,7.03144113901712e-12,2.553565016855899e-11,4.625383137937027e-13,4.211650784589115e-13,6.747111154188973e-22,1.1323897885182692e-17,2.756644369747511e-18,2.5628573952363105e-11,7.767119173416063e-17,8.539771924540227e-15,4.47686778336436e-13,2.684509461471341e-18,2.4447964862989385e-16,5.362421682008775e-17,4.566187997294374e-14,9.79190706136283e-07,8.289698665759426e-19,2.735914286349843e-15,1.3199761482575068e-14,3.511960443285425e-20
0.00022742597317920778,0.047220581350029246,3.76,0.0,0.74066570152722,0.9995941103757425,0.00029050635934357676,2.103310151208041e-07,5.416086959834151e-05,1.384250548988848e-08,9.721482309133262e-06,9.037298068363666e-11,7.762847033566166e-15,1.274130050284446e-08,2.1228059434555294e-08,2.6780541614972172e-05,8.639599586547533e-11,1.8557854597639686e-05,4.96784551971082e-05,1.2882477555648944e-05,1.697782453881089e-08,0.0002829084324052205,3.5339554623646816e-07,1.1650295249142594e-06,2.0561427515934268e-08,4.310959688779783e-11,1.082647367380508e-07,7.857003130319043e-11,1.0526298373347321e-08,1.5256834386505682e-08,7.503310248383665e-11,8.139685215134432e-11,1.510821057115582e-14,2.2747899025156526e-05,9.186716754608578e-17,2.6600009956312943e-14,7.329159312191703e-12,2.7771797327782268e-11,4.784598606943864e-13,4.389886188294242e-13,7.649730814221167e-22,1.265997512434358e-17,3.058062282899335e-18,2.7048823790447285e-11,8.904860322087144e-17,9.507075529876742e-15,4.697142583450343e-13,2.9597464444766713e-18,2.6166349476999597e-16,5.995355365588743e-17,4.92157842723702e-14,1.051482929016771e-06,9.314911104542701e-19,3.205910349335706e-15,1.5473127796872347e-14,3.917173809383601e-20
0.00023460912116659243,0.04722057888831815,3.76,0.0,0.7406439178035965,0.9995721447982898,0.0003094794506745189,2.1729582194670932e-07,5.5893693513144205e-05,1.3842460740577109e-08,1.0046364680858236e-05,9.037071441550743e-11,7.762652227638317e-15,1.2853356491271793e-08,2.1226808562302856e-08,2.762736398458977e-05,8.639412920524968e-11,1.909637743703129e-05,5.1339904593818374e-05,1.3354974333837237e-05,1.7410071636502658e-08,0.0003015862681595873,3.7472851113947215e-07,1.2836275859759536e-06,2.1919426215045604e-08,4.454932895172489e-11,1.1708880482220838e-07,8.922329420513644e-11,1.1391975396010992e-08,1.680757443482137e-08,8.520602293560701e-11,8.803982370384237e-11,1.634053766925606e-14,2.2747399151645565e-05,1.0109544642881492e-16,2.873572609939486e-14,7.635718206657402e-12,3.01373124876362e-11,4.943907723843291e-13,4.573405608019502e-13,8.641119779209467e-22,1.410868161769993e-17,3.3831918999668646e-18,2.857272704745752e-11,1.0171506798308289e-16,1.0552573164650703e-14,4.92605262624127e-13,3.2577292543094828e-18,2.7943966366483297e-16,6.681647936353294e-17,5.2931053724928886e-14,1.1265079925204413e-06,1.0433241834074583e-18,3.738820798245328e-15,1.8051542547971868e-14,4.356278367079513e-20
0.00024179226915397708,0.047220576419875544,3.76,0.0,0.7406215023451315,0.999549565023006,0.00032907045905297596,2.242627202860552e-07,5.762859957092099e-05,1.3842418957442261e-08,1.0371311588042607e-05,9.036841205821831e-11,7.762454320784214e-15,1.2965426953484758e-08,2.122556782143753e-08,2.847418164922689e-05,8.639243320158545e-11,1.9629549781029483e-05,5.3001600043903186e-05,1.3831559632713614e-05,1.7842424332843798e-08,0.0003208778819986861,3.970363004742009e-07,1.410150184138805e-06,2.3322982528300597e-08,4.598925651685112e-11,1.2644170899067201e-07,1.0091406070186738e-10,1.229704215675494e-08,1.846252466077382e-08,9.636941087645912e-11,9.498111000037783e-11,1.762816626133062e-14,2.274688530075101e-05,1.1095178128411793e-16,3.10284402907045e-14,7.952332710325006e-12,3.263746265260225e-11,5.103264032984346e-13,4.762936066168947e-13,9.726954965604893e-22,1.5676389229169678e-17,3.7333345822135075e-18,3.020553400562139e-11,1.1577815718808476e-16,1.1680392687983136e-14,5.164068634253866e-13,3.5799790741775405e-18,2.978034474196147e-16,7.424315437863562e-17,5.680989574095671e-14,1.2042521623934813e-06,1.1650684230189951e-18,4.3408050871021776e-15,2.09649344755181e-14,4.831231887945908e-20
0.00024897541714136173,0.04722057394740437,3.76,0.0,0.7405984551763397,0.9995263716676178,0.00034927944629429576,2.312296625672903e-07,5.936566437636279e-05,1.3842380145257948e-08,1.0696227089511442e-05,9.036607361853053e-11,7.762253314995326e-15,1.307747896756911e-08,2.1224337617942762e-08,2.9320995025387643e-05,8.639091015094496e-11,2.0157212807083533e-05,5.4663047497694297e-05,1.4312230780585791e-05,1.8274756533381165e-08,0.0003407832697388976,4.2034340086690526e-07,1.544853926973777e-06,2.4772313357210783e-08,4.742895156414824e-11,1.3634742315794072e-07,1.1370364480481032e-10,1.3241519311127248e-08,2.0225220816445358e-08,1.0858174928536542e-10,1.0222086703596106e-10,1.8971123905778453e-14,2.2746357486530614e-05,1.2145968699522288e-16,3.34872606249562e-14,8.280179683326531e-12,3.527788350455191e-11,5.262621150681016e-13,4.959181730805553e-13,1.0913067779224256e-21,1.736978299665626e-17,4.10986059248625e-18,3.195255646682166e-11,1.3135196026691572e-16,1.2894801393418604e-14,5.411669482312954e-13,3.9280871135119144e-18,3.167494518708608e-16,8.226522046032089e-17,6.085441531955152e-14,1.2846981315099306e-06,1.2973563393925213e-18,5.018413261235649e-15,2.4245132992687152e-14,5.3440907347668897e-20
