Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239)
3.0653465223768735e-05,0.0953091943678614,3.76,0.0,0.8381122411543688,0.9962305939493762,0.0028878704085278234,1.1979768864714497e-05,0.0013045686770991563,2.602204976240345e-06,0.0007386843151689322,9.810240084218606e-10,7.123070842683127e-13,2.393027548995516e-06,1.4832968625751717e-06,0.0005847427851096393,2.2635105920174213e-08,9.049182651551796e-05,0.00011346735173446401,0.0005387522528654701,2.7782973680979284e-06,0.0026987127737924063,8.037897497470345e-05,0.00031758625457038926,9.5148450293956e-06,5.8882025557100075e-09,2.242989362155428e-05,3.078155239128624e-07,1.0952665250060806e-05,1.4938364563520815e-05,1.0987364259326364e-08,2.3849077660847143e-08,3.1094404421009524e-11,0.00012708734588252185,2.8056380180501265e-13,2.24844478178309e-10,1.1697501533712834e-08,1.404185301098966e-07,1.8258283176204662e-08,4.411937149816654e-11,1.8383864070301807e-16,3.0951541374635735e-12,2.2667006279919692e-12,3.713162154216459e-08,2.2474591158563985e-12,1.8158763132706995e-09,5.134748397022013e-09,1.8755276202670006e-13,2.1398271278327224e-13,4.264520257160867e-13,1.4540805384006222e-10
3.129440933622129e-05,0.09530946658599057,3.76,0.0,0.8379746767720174,0.9961240916232658,0.002979546758691367,1.2028797393405065e-05,0.001335066307201172,2.6020537193530022e-06,0.0007419862154780191,9.808582466787165e-10,7.121871088712816e-13,2.3969259223923796e-06,1.4830549518990965e-06,0.0005970149103608008,2.2636547985938576e-08,9.199249593440157e-05,0.00011396495955542228,0.0005515214480101476,2.7883707971871758e-06,0.0027872807499295313,8.31310553180627e-05,0.0003308645683373626,9.878106831819906e-06,5.91387604019628e-09,2.3861595874678576e-05,3.216935261983479e-07,1.1357699465827828e-05,1.5623194132593623e-05,1.148158738971637e-08,2.4737626433176536e-08,3.225063152763263e-11,0.0001270737595781047,2.9424816794160774e-13,2.334779383281797e-10,1.2052698434375514e-08,1.4770059617533137e-07,1.834446684341877e-08,4.545414496158016e-11,1.9296254034595854e-16,3.2691679519986367e-12,2.3895537182196718e-12,3.854541341967703e-08,2.4226281829586144e-12,1.8959373995855535e-09,5.266087068336344e-09,1.9736357854441803e-13,2.160816646720105e-13,4.5040559281930067e-13,1.4825078058607852e-10
3.193535344867385e-05,0.09530973865849991,3.76,0.0,0.8378367413004738,0.9960172670468356,0.0030715802290564357,1.2074193365717801e-05,0.0013656503682455633,2.601907882194559e-06,0.0007450436637407918,9.806942929379929e-10,7.120684220811244e-13,2.4005647118675137e-06,1.482827668251157e-06,0.0006092863565326429,2.263821485863619e-08,9.347327194381907e-05,0.00011442468898905015,0.0005643047271726197,2.797759643874396e-06,0.0028762233683719838,8.586896473970454e-05,0.00034425147960381343,1.024673085037492e-05,5.937594299667218e-09,2.53414745895597e-05,3.356750016891755e-07,1.1763937113777744e-05,1.6318523093428946e-05,1.1979394011064865e-08,2.5628637961040966e-08,3.341002174759862e-11,0.00012706013216435324,3.0817471378704086e-13,2.4224705254617965e-10,1.2414418804282947e-08,1.5520905416103804e-07,1.8424611832387936e-08,4.681321357432737e-11,2.0222815888847491e-16,3.449118029832542e-12,2.516313003243994e-12,3.995232160204564e-08,2.6068929061193792e-12,1.977165201523539e-09,5.398607094758346e-09,2.0737717087362037e-13,2.1805084647765248e-13,4.751738497881927e-13,1.5105203490772966e-10
3.257629756112641e-05,0.09531001065172477,3.76,0.0,0.8376984646882334,0.9959101463016417,0.003163943817219001,1.2116193039580025e-05,0.001396318020045387,2.601767110326278e-06,0.000747872375880263,9.805320345535183e-10,7.119509433258292e-13,2.403960488140412e-06,1.4826139915485305e-06,0.0006215571490149071,2.26400879227472e-08,9.49343463785223e-05,0.0001148489782998343,0.0005771007344987604,2.806507577311398e-06,0.0029655122693297608,8.85905782546076e-05,0.00035773877692695357,1.0620640341088993e-05,5.9594833081970745e-09,2.686926150018541e-05,3.497491516100481e-07,1.2171140978342013e-05,1.702404234320324e-05,1.248039714048526e-08,2.652157899218017e-08,3.457188425365166e-11,0.00012704646696844044,3.223361039351754e-13,2.5114855836697523e-10,1.2782554679404984e-08,1.6294664501863376e-07,1.8499106447169852e-08,4.819616195489523e-11,2.1162992370994878e-16,3.635085707165144e-12,2.6470226881985456e-12,4.135089440311661e-08,2.800493760118014e-12,2.0595398234861636e-09,5.5323061411316026e-09,2.1759022607418388e-13,2.1989738104350262e-13,5.007677915524149e-13,1.538139144978345e-10
3.3217241673578967e-05,0.09531028262762278,3.76,0.0,0.8375598749086527,0.9958027537339308,0.0032566122832226483,1.2155019650681283e-05,0.0014270665323708788,2.6016310685284247e-06,0.0007504872263504658,9.803713645667716e-10,7.11834596143911e-13,2.4071289530397065e-06,1.4824129588901183e-06,0.0006338273109991117,2.264214968231467e-08,9.637591889726264e-05,0.00011524013514159636,0.0005899082024033807,2.814655949344881e-06,0.0030551209297692682,9.129394373251991e-05,0.00037131871379397806,1.0999758641280826e-05,5.979662276253497e-09,2.8444652282981054e-05,3.6390590414308795e-07,1.2579090937492982e-05,1.7739456373526464e-05,1.2984235935764222e-08,2.7415954920151598e-08,3.5735578364870626e-11,0.00012703276709622412,3.367252051542277e-13,2.6017932305659304e-10,1.3156999753763798e-08,1.7091606488581423e-07,1.8568318292550823e-08,4.960258117971703e-11,2.2116257896631965e-16,3.827151650300451e-12,2.781726638502556e-12,4.273980938260806e-08,3.0036715864457934e-12,2.1430439847324695e-09,5.66718147720454e-09,2.2799969262741404e-13,2.2162815146436722e-13,5.271983163369391e-13,1.5653847658220653e-10
3.3858185786031524e-05,0.09531055464380285,3.76,0.0,0.8374209980709244,0.9956951120536696,0.00334956205131146,1.219088381278434e-05,0.0014578932831130632,2.6014994402706343e-06,0.0007529022700935522,9.802121816141924e-10,7.117193081118097e-13,2.410084959561653e-06,1.482223662861488e-06,0.0006460968636107805,2.2644383723672055e-08,9.779819569269371e-05,0.00011560033995314309,0.0006027259467668018,2.8222438522850966e-06,0.0031450245634167917,9.397727413870048e-05,0.00038498399329222303,1.1384009313539702e-05,5.998243828570195e-09,3.006730955721603e-05,3.7813588765111685e-07,1.2987583224108048e-05,1.8464483076746592e-05,1.3490574726470759e-08,2.831130810192703e-08,3.690051136282893e-11,0.00012701903544482004,3.5133509478271307e-13,2.693363443749842e-10,1.3537649571698999e-08,1.791199664415022e-07,1.863259480145362e-08,5.1032069498219965e-11,2.308211721051519e-16,4.025395867154539e-12,2.9204683953575856e-12,4.4117867482885e-08,3.2166676029610074e-12,2.2276629310265206e-09,5.803230051791378e-09,2.3860277588616787e-13,2.232498083594382e-13,5.544762265330364e-13,1.5922773119631459e-10
3.449912989848408e-05,0.09531082675373942,3.76,0.0,0.8372818585274023,0.9955872424300873,0.0034427711148451567,1.2223983953862252e-05,0.0014887957559360494,2.6013719270985537e-06,0.0007551307676816656,9.800543898069061e-10,7.116050107483778e-13,2.4128425357190224e-06,1.4820452496634058e-06,0.0006583658260375471,2.26467746752973e-08,9.920138832694977e-05,0.00011593164985451123,0.0006155528622643858,2.8293081859230767e-06,0.0032352000235898433,9.663893960919186e-05,0.0003987277515810361,1.1773316283545663e-05,6.015334207935123e-09,3.173686574645737e-05,3.924304017404902e-07,1.3396429668249583e-05,1.9198853486755694e-05,1.3999101971153758e-08,2.9207216133224082e-08,3.8066136256802024e-11,0.00012700527471472706,3.661590666124349e-13,2.7861674999219624e-10,1.3924401684877388e-08,1.8756096034555732e-07,1.8692263842936577e-08,5.248423288156379e-11,2.4060102982665454e-16,4.229897721613161e-12,3.0632911915490703e-12,4.54839868739072e-08,3.4397234139519437e-12,2.3133843412459102e-09,5.940448557489112e-09,2.4939693071097775e-13,2.247687895099436e-13,5.826122289307002e-13,1.6188364643755627e-10
3.514007401093664e-05,0.09531109900692172,3.76,0.0,0.8371424789769343,0.995479164583463,0.003536218944692335,1.2254506782339257e-05,0.0015197715375297718,2.6012482479752597e-06,0.0007571852128479602,9.798978985824803e-10,7.114916394030067e-13,2.415414911146128e-06,1.481876917085164e-06,0.000670634215652653,2.2649308164454585e-08,0.00010058571268426775,0.00011623600291582928,0.0006283879178490159,2.8358837315747887e-06,0.0033256257092563308,9.927745946540376e-05,0.00041254354053236374,1.2167603970133235e-05,6.0310334987385995e-09,3.3452925797775116e-05,4.067813867521753e-07,1.3805456931124711e-05,1.9942311467134514e-05,1.4509529148609432e-08,3.010329010589507e-08,3.9231949494107043e-11,0.00012699148742167192,3.8119063503347e-13,2.880177959860754e-10,1.4317155781357202e-08,1.9624161673164628e-07,1.8747634390677757e-08,5.3958685552113646e-11,2.504977772731074e-16,4.440735939097417e-12,3.2102379610561085e-12,4.683719661794086e-08,3.673081020206384e-12,2.4001982307181018e-09,6.078833485005139e-09,2.6037985325785277e-13,2.261912371944353e-13,6.116169380768537e-13,1.6450812256722264e-10
3.57810181233892e-05,0.09531137144904574,3.76,0.0,0.837002880564013,0.9953708968730333,0.0036298864012756183,1.2282627772736591e-05,0.0015508183145605326,2.6011281386017773e-06,0.0007590773617228417,9.79742622533872e-10,7.113791331300136e-13,2.4178145457948986e-06,1.4817179123887764e-06,0.0006829020481335156,2.2651970772989106e-08,0.00010195138803121235,0.00011651522269106956,0.0006412301523986254,2.8420032311511967e-06,0.0034162814745626827,0.0001018914942534938,0.00042642530985025914,1.256679740645276e-05,6.045435862483181e-09,3.521506975865786e-05,4.211813922535484e-07,1.421450573951939e-05,2.0694613357970264e-05,1.502158962069934e-08,3.099917286709418e-08,4.039748870381719e-11,0.00012697767590776684,3.9642353746257544e-13,2.975368647470325e-10,1.4715813788940332e-08,2.0516446673103162e-07,1.879899723494185e-08,5.5455050371198664e-11,2.6050732229790346e-16,4.6579886167214646e-12,3.361351350923499e-12,4.817663025088249e-08,3.916982828919266e-12,2.4880968527758183e-09,6.218381168651515e-09,2.7154947302372717e-13,2.275230170530964e-13,6.41500877389791e-13,1.6710298749832547e-10
3.6421962235841756e-05,0.09531164412218916,3.76,0.0,0.8368630829736463,0.9952624563809577,0.003723755650363689,1.2308511660094691e-05,0.0015819338703898771,2.6010113507072895e-06,0.0007608182632791941,9.795884812262774e-10,7.112674345525912e-13,2.420053160260985e-06,1.4815675301550222e-06,0.0006951693375752034,2.2654749992986812e-08,0.00010329863617677714,0.00011677102294417427,0.0006540786705359095,2.847697469838445e-06,0.003507148541971315,0.00010447983786791428,0.00044036738889151095,1.2970822351544565e-05,6.058629783311386e-09,3.702285521283615e-05,4.356235449428985e-07,1.4623430126784932e-05,2.1455527589680972e-05,1.5535037480926803e-08,3.1894537294140426e-08,4.156233047307886e-11,0.00012696384235211084,4.1185173491977123e-13,3.071714620560062e-10,1.5120279955851808e-08,2.1433200400968008e-07,1.8846625725868963e-08,5.6972959079202634e-11,2.706258169814199e-16,4.8817332395097665e-12,3.5166737359979534e-12,4.9501519347604015e-08,4.1716716631950566e-12,2.5770745995788425e-09,6.359087825133498e-09,2.829039427325174e-13,2.287697758999105e-13,6.722744786420634e-13,1.69670014857475e-10
3.7062906348294314e-05,0.09531191706499653,3.76,0.0,0.8367231045219004,0.995153858992325,0.00381781008265674,1.2332312940646925e-05,0.0016131160816262957,2.600897651319181e-06,0.0007624182905349147,9.794353990051495e-10,7.111564897213737e-13,2.422141767108048e-06,1.48142511008275e-06,0.0007074360965987562,2.265763418095322e-08,0.00010462768072448318,0.0001170050124943686,0.0006669326386252585,2.8529953611682695e-06,0.003598209419102454,0.00010704140981109753,0.00045436446838747785,1.337960539190569e-05,6.070698320789492e-09,3.887581957720846e-05,4.501015164566231e-07,1.503209668568012e-05,2.222483427163543e-05,1.604964638640518e-08,3.2789084597364874e-08,4.272608811329593e-11,0.00012694998878117373,4.2746941144516934e-13,3.1691921360847577e-10,1.5530460910820826e-08,2.237466863040929e-07,1.889077653667055e-08,5.85120525711909e-11,2.8084968108669877e-16,5.112046686892987e-12,3.676247227283958e-12,5.0811187150552616e-08,4.4373907710158466e-12,2.667127903141066e-09,6.500949586306289e-09,2.944416277254873e-13,2.2993684858318166e-13,7.039480858961422e-13,1.7221089946799775e-10
3.770385046074687e-05,0.09531219031286008,3.76,0.0,0.8365829622420897,0.9950451194712051,0.003912034237195342,1.2354176374881135e-05,0.001644362914568325,2.600786822037026e-06,0.0007638871721081478,9.79283304794227e-10,7.110462479671927e-13,2.424090702732462e-06,1.481290034766728e-06,0.000719702336454268,2.2660612512492757e-08,0.00010593874640876119,0.00011721870011434428,0.0006797912809506813,2.857924033304896e-06,0.003689447819352386,0.00010957524763525131,0.0004684115822458224,1.3793074032841506e-05,6.08171936341047e-09,4.0773482262523695e-05,4.6460949150222186e-07,1.5440383837767476e-05,2.3002324762727904e-05,1.6565208408096818e-08,3.368254266138009e-08,4.388840951001447e-11,0.00012693611707845795,4.432709725322894e-13,3.267778613621794e-10,1.5946265705514538e-08,2.3341093694188706e-07,1.8931690436473974e-08,6.007198107088242e-11,2.9117559009503603e-16,5.349005239676714e-12,3.840113679269388e-12,5.210504234052141e-08,4.714383833525463e-12,2.7582551373997137e-09,6.643962525764151e-09,3.061610969080689e-13,2.3102927561621766e-13,7.365319569871793e-13,1.7472725004579975e-10
3.834479457319943e-05,0.09531246389810004,3.76,0.0,0.8364426719666207,0.9949362515327694,0.004006413728593831,1.237423748414626e-05,0.0016756724215913007,2.600678658311645e-06,0.0007652340237647467,9.791321318885517e-10,7.109366617502324e-13,2.425909659483614e-06,1.4811617275142937e-06,0.0007319680671186882,2.2663674938631992e-08,0.00010723205850806495,0.00011741349943017638,0.0006926538760765002,2.862508915471935e-06,0.0037808485863210905,0.0001120804996051572,0.0004825040895885675,1.421115677959659e-05,6.091765882138792e-09,4.2715346701246766e-05,4.791421365506215e-07,1.5848181123364907e-05,2.378780123042502e-05,1.708153291272233e-08,3.457466443371614e-08,4.5048975060500253e-11,0.00012692222899352088,4.592510422558203e-13,3.367452594569219e-10,1.6367605842126e-08,2.4332714633573704e-07,1.89695930639839e-08,6.16524041449764e-11,3.0160042069555555e-16,5.592684596329172e-12,4.008314702672753e-12,5.338257298918131e-08,5.002894972518512e-12,2.850456522054042e-09,6.788122680391726e-09,3.180611121253862e-13,2.3205190485867867e-13,7.700362617271952e-13,1.7722062040341004e-10
3.898573868565199e-05,0.09531273785014024,3.76,0.0,0.8363022484045413,0.9948272679115472,0.004100935178054269,1.239262303808026e-05,0.0017070427375198685,2.6005729687255247e-06,0.0007664673796705866,9.789818177480588e-10,7.108276865109964e-13,2.42760771764945e-06,1.4810396501963318e-06,0.0007442332973884115,2.2666812141762177e-08,0.00010850784232785683,0.0001175907337775664,0.0007055197533904343,2.8667738237365106e-06,0.003872397622035089,0.00011455641761042503,0.0004966376571490812,1.4633783208423211e-05,6.100906183581398e-09,4.470090224675541e-05,4.9369456925977e-07,1.6255388514995236e-05,2.4581076203663324e-05,1.7598445453838168e-08,3.546522636763229e-08,4.6207495616676494e-11,0.0001269083261509062,4.754044596336578e-13,3.468193698092627e-10,1.6794395287772775e-08,2.534976734417796e-07,1.9004695694771412e-08,6.325299081010049e-11,3.1212128054031553e-16,5.843159880616157e-12,4.1808916726924695e-12,5.464334071260894e-08,5.3031687570396035e-12,2.943734028730197e-09,6.933426068098524e-09,3.301406167774757e-13,2.3300928168759265e-13,8.044710862422243e-13,1.7969248620331588e-10
3.9626682798104545e-05,0.09531301219568089,3.76,0.0,0.8361617052148935,0.9947181804259198,0.004195586148080191,1.2409451533072235e-05,0.001738472076019724,2.6004695742881757e-06,0.000767595223126776,9.788323037916982e-10,7.107192805209001e-13,2.4291933769858257e-06,1.4809233011203346e-06,0.0007564980349667749,2.267001549279659e-08,0.00010976632274698473,0.00011775164097487956,0.0007183882898266045,2.870741045538314e-06,0.003964081818910202,0.00011700235034692372,0.0005108082421202806,1.5060884027887053e-05,6.10920415648889e-09,4.6729625948585674e-05,5.082623288652821e-07,1.6661915756368463e-05,2.5381972123958253e-05,1.811578670183769e-08,3.63540269235103e-08,4.7363710537788904e-11,0.00012689441005836919,4.917262745957876e-13,3.5699825779904166e-10,1.722655047683395e-08,2.6392484717595686e-07,1.9037195996440615e-08,6.487341958179536e-11,3.2273550683846274e-16,6.100505645512172e-12,4.357885732519629e-12,5.5886975064180584e-08,5.615450209041671e-12,3.038091289885407e-09,7.079868701912885e-09,3.423987270371094e-13,2.3390564990999183e-13,8.398464353569072e-13,1.8214422925422536e-10
4.02676269105571e-05,0.095313286958865,3.76,0.0,0.836021055075984,0.9946090000389627,0.004290355080795129,1.2424833656869258e-05,0.0017699587260353686,2.6003683077544383e-06,0.0007686250166109638,9.786835351923835e-10,7.106114047329818e-13,2.4306745876850914e-06,1.4808122129720492e-06,0.0007687622865465421,2.2673277011028855e-08,0.00011100772382145036,0.00011789737798962944,0.0007312589067646715,2.874431422410395e-06,0.004055888995374375,0.00011941773678075389,0.0005250120755240723,1.5492391130818946e-05,6.116719512328866e-09,4.8800984208729124e-05,5.228413476869293e-07,1.7067681728283425e-05,2.6190320898317465e-05,1.8633411432131018e-08,3.724088513186922e-08,4.851738587095284e-11,0.00012688048211436615,5.082117431134606e-13,3.6728008781388317e-10,1.766399030328237e-08,2.746109677831883e-07,1.9067278767307186e-08,6.651337832549298e-11,3.334405925708036e-16,6.364795888046966e-12,4.539337802880776e-12,5.7113168191316576e-08,5.939984808049121e-12,3.1335335107574325e-09,7.227446600814068e-09,3.548347221527584e-13,2.347451069758911e-13,8.761722290756579e-13,1.8457718253565227e-10
4.090857102300966e-05,0.09531356216143833,3.76,0.0,0.8358803097506922,0.9944997369157568,0.004385231239758623,1.2438872736460267e-05,0.0018015010482958576,2.6002690129600705e-06,0.0007695637309824447,9.785354606762173e-10,7.105040226390014e-13,2.432058780616538e-06,1.4807059508386112e-06,0.0007810260578875307,2.2676589324032692e-08,0.00011223226844014127,0.00011802902547799868,0.0007441310671007187,2.8778644304759575e-06,0.004147807835056394,0.0001218020999035679,0.000539245646157058,1.5928237637395968e-05,6.123508022221793e-09,5.0914434324125866e-05,5.374279238002392e-07,1.747261384238565e-05,2.7005963457023576e-05,1.9151187534171042e-08,3.8125639220326836e-08,4.9668312527613996e-11,0.00012686654361563607,5.248563217738559e-13,3.77663118595305e-10,1.8106636104467847e-08,2.85558308155514e-07,1.9095116655083225e-08,6.817256424539458e-11,3.4423422246383477e-16,6.636104057855292e-12,4.725288590821772e-12,5.832166975480892e-08,6.277018494780552e-12,3.2300673845890852e-09,7.376155798148398e-09,3.674480332046541e-13,2.3553147519550967e-13,9.134583068956775e-13,1.8699261010743333e-10
4.154951513546222e-05,0.09531383782290449,3.76,0.0,0.8357394801479613,0.994390400477304,0.004480204655158928,1.2451665170993418e-05,0.0018330974719066927,2.6001715441768e-06,0.0007704178737398827,9.783880323273809e-10,7.103971001290553e-13,2.4333528966145818e-06,1.4806041102822127e-06,0.0007932893538895738,2.2679945629008904e-08,0.00011344017802733768,0.00011814759217421458,0.0007570042724848929,2.8810582584320857e-06,0.004239827829434481,0.00012415504078448298,0.0005535056851543794,1.636835792988137e-05,6.129621743379115e-09,5.3069425920585045e-05,5.520186949515193e-07,1.7876647463353314e-05,2.7828749318881773e-05,1.9668995064798236e-08,3.9008145305528626e-08,5.081630457241433e-11,0.00012685259576414537,5.41655662355501e-13,3.881456988113838e-10,1.8554411637134005e-08,2.9676911509646207e-07,1.9120870852610326e-08,6.985068387358155e-11,3.551142903449914e-16,6.914503058667388e-12,4.9157785908518755e-12,5.9512282122834224e-08,6.6267976737177984e-12,3.3277010112971583e-09,7.525992347867916e-09,3.802382351298953e-13,2.362682661216717e-13,9.517144318247974e-13,1.8939167654261023e-10
