Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64)
9.996928155690773e-08,0.6111892909068949,3.76,0.0,0.8983015935073232,0.9995312358930185,3.7977165647432745e-09,4.673397356633944e-08,2.034309336370063e-05,1.813771161489077e-05,1.1753051021783776e-06,1.6470920972423043e-11,7.796026391051764e-13,1.5100217131976713e-06,1.1756677403136102e-06,5.593131475181629e-07,9.143113564270832e-08,5.286932770079494e-07,1.889109843279208e-09,2.380201492279331e-07,4.689746105604712e-08,1.873356267132592e-09,2.4736384502721355e-09,4.159872702894089e-14,1.8324152306670225e-12,1.294209054106327e-11,2.628354348055161e-12,9.157075157974393e-16,6.052518376304019e-08,1.5504205071767596e-14,6.738320717835319e-19,1.0732556387626037e-12,1.360507749868222e-14,0.00046644762951243766,3.173163149000218e-22,4.3231231821805866e-16,2.9112594486545622e-15,7.168239382079533e-14,2.4373622320678613e-11,3.304337072103351e-19,4.262640852781348e-26,3.3157011816242145e-20
9.999999999999998e-08,0.6111893118867036,3.76,0.0,0.8983015866432245,0.9995312346507975,3.8022061391485785e-09,4.677444884589592e-08,2.0349613817359643e-05,1.8142782876397414e-05,1.1760404862332891e-06,1.6480450488381104e-11,7.798260940166217e-13,1.5108587830011353e-06,1.1762404739430052e-06,5.597747822563833e-07,9.14794533554492e-08,5.288564352504504e-07,1.8904931439369182e-09,2.3819439745137926e-07,4.693718377247848e-08,1.8749416216371504e-09,2.4751125350950414e-09,4.1657243004152066e-14,1.834934233648538e-12,1.2950268305750963e-11,2.6307412862247946e-12,9.167763583206553e-16,6.05437814270074e-08,1.5524908064105538e-14,6.746401596732086e-19,1.0738908242885532e-12,1.3610771140346256e-14,0.0004664476289343282,3.177327871778814e-22,4.3275113711984904e-16,2.9146759601452555e-15,7.176519008577516e-14,2.4394098776688496e-11,3.308329988089423e-19,4.2680504617013553e-26,3.321796761874815e-20
1.0087488766083796e-07,0.6111893118867036,3.76,0.0,0.8983013910170914,0.9995311991393508,3.931713324355694e-09,4.793645591747101e-08,2.0535413709961802e-05,1.828709522802376e-05,1.1971148677987764e-06,1.6752849995644963e-11,7.861857840688963e-13,1.5347745879014249e-06,1.1925792558649554e-06,5.730170305744341e-07,9.28582840385346e-08,5.33503575031001e-07,1.9301864881370414e-09,2.4319342369820934e-07,4.8077265930634056e-08,1.920511944858575e-09,2.517268442423169e-09,4.3354290837032656e-14,1.9078547846893305e-12,1.3184637879572473e-11,2.6993221992396242e-12,9.476337145868036e-16,6.107346017622613e-08,1.612477590854894e-14,6.979782466007354e-19,1.0920537092884362e-12,1.3773287096271934e-14,0.00046644761240768656,3.297865263573134e-22,4.453892529962107e-16,3.0133119800597413e-15,7.415495918268445e-14,2.4982801125319962e-11,3.4236538057125114e-19,4.424616045791836e-26,3.499500198954698e-20
1.017804937647682e-07,0.6111893328875729,3.76,0.0,0.8983011882554186,0.999531162112752,4.06914131857036e-09,4.9158132226554385e-08,2.0727924523504448e-05,1.84362275146124e-05,1.219194628878749e-06,1.7036824533192557e-11,7.927596220960341e-13,1.5596827589154967e-06,1.209545632353305e-06,5.869169560359706e-07,9.429095522193185e-08,5.383143985811251e-07,1.971878709083498e-09,2.4844213016324693e-07,4.927523579838082e-08,1.968540138412015e-09,2.5612555760289657e-09,4.51741960726233e-14,1.9857705458879743e-12,1.3430220099599037e-11,2.771536505649311e-12,9.804320460279128e-16,6.162173934500291e-08,1.6766935664366538e-14,7.228022740575587e-19,1.1110011418408658e-12,1.3942232912941863e-14,0.00046644759517551964,3.4266184515653955e-22,4.5875914018779745e-16,3.11815564750331e-15,7.669390530950893e-14,2.560349399051647e-11,3.546332111233726e-19,4.5918525838649434e-26,3.691997656798523e-20
1.0268609986869843e-07,0.6111893539095699,3.76,0.0,0.8983009852210196,0.999531124813502,4.210055038558717e-09,5.039911276284184e-08,2.0920626532843774e-05,1.858510889724324e-05,1.2415456549646074e-06,1.7322836269518456e-11,7.993241645306079e-13,1.5847452088846627e-06,1.2265658185397761e-06,6.010135529730128e-07,9.572904966556034e-08,5.431257509458482e-07,2.0141915303077737e-09,2.5376673881026335e-07,5.049146268731384e-08,2.0174516103759985e-09,2.605599248406476e-09,4.70604256863352e-14,2.0662229809425485e-12,1.367886018055316e-11,2.845007442755781e-12,1.0141199528915381e-15,6.21700213832911e-08,1.7431325364401427e-14,7.483181139406745e-19,1.1300975974781004e-12,1.4111913294408105e-14,0.00046644757781606744,3.5595329742838204e-22,4.724261986025303e-16,3.225845880298711e-15,7.930051998382553e-14,2.6235848461337568e-11,3.6724409268397005e-19,4.764498866945561e-26,3.893534687057489e-20
1.0359170597262867e-07,0.6111893749527602,3.76,0.0,0.8983007819126259,0.9995310872418814,4.3545092889453365e-09,5.165950687795667e-08,2.1113520451588763e-05,1.873373979778951e-05,1.264169198046044e-06,1.7610876911736048e-11,8.058794253408082e-13,1.6099609251087214e-06,1.2436387761618863e-06,6.153074381900205e-07,9.71724704812444e-08,5.47937635390531e-07,2.0571299512445543e-09,2.5916771672808076e-07,5.172603765796526e-08,2.067257179237576e-09,2.6502988581536164e-09,4.9015009708686957e-14,2.1492734838317684e-12,1.3930576870202441e-11,2.9197451694875036e-12,1.0487150899185668e-15,6.271830640632355e-08,1.8118601024916388e-14,7.745399028146055e-19,1.149342738070734e-12,1.4282326590568948e-14,0.0004664475603294608,3.696721627191642e-22,4.863946650198624e-16,3.3364387630477855e-15,8.197610560975968e-14,2.688001311118174e-11,3.8020500414192966e-19,4.9427070260819187e-26,4.104462788032527e-20
1.0449731207655891e-07,0.6111893960172083,3.76,0.0,0.8983005783289835,0.9995310493981706,4.502559182351579e-09,5.2939423013381315e-08,2.130660698224471e-05,1.8882120637413467e-05,1.287066496386434e-06,1.790093819042806e-11,8.124254180927654e-13,1.6353288995081333e-06,1.2607634795825298e-06,6.297992165744139e-07,9.862111996623359e-08,5.527500551585895e-07,2.1006989417915634e-09,2.6464552793683115e-07,5.2979050814410966e-08,2.1179677229355937e-09,2.695353805154336e-09,5.104002672785346e-14,2.2349843855347493e-12,1.4185378645935058e-11,2.9957598283125357e-12,1.0842353251873617e-15,6.326659453065124e-08,1.8829434123911193e-14,8.014819654040843e-19,1.1687362262989474e-12,1.445347115549164e-14,0.00046644754271583054,3.8382998244685904e-22,5.006687938582542e-16,3.449991038311753e-15,8.472197926583634e-14,2.7536137548365053e-11,3.935230138324578e-19,5.126633190415116e-26,4.3251442515766256e-20
1.0540291818048914e-07,0.6111894171029781,3.76,0.0,0.898300374468851,0.9995310112826501,4.654260134804133e-09,5.42389687074824e-08,2.1499886816746826e-05,1.9030251836568356e-05,1.310238775076703e-06,1.819301186008615e-11,8.189621541869258e-13,1.6608481285809809e-06,1.2779389155088484e-06,6.44489481375709e-07,1.0007489934872462e-07,5.575630134716662e-07,2.144903440638397e-09,2.702006334129609e-07,5.4250591313679864e-08,2.1695941684852275e-09,2.740763490583031e-09,5.313760521106347e-14,2.3234189628248494e-12,1.4443272836303839e-11,3.0730615453098148e-12,1.1206987416359915e-15,6.381488587415044e-08,1.9564512021979415e-14,8.291588112352272e-19,1.1882777256501134e-12,1.4625345347402534e-14,0.0004664475249753076,3.9843856765302023e-22,5.152528571240369e-16,3.566560109838981e-15,8.753947277545536e-14,2.8204372423957956e-11,4.0720527851940344e-19,5.316437411503629e-26,4.555952534254731e-20
1.0653111979175691e-07,0.6111894434014934,3.76,0.0,0.8983001201118201,0.9995309634186275,4.8484406063920635e-09,5.588556036996302e-08,2.1740945744992305e-05,1.921444469212508e-05,1.3394932351745137e-06,1.8559679139575872e-11,8.270926702476121e-13,1.6928499937449165e-06,1.2994054826759867e-06,6.630691159070843e-07,1.0189304444722033e-07,5.635597420089163e-07,2.2008697294411455e-09,2.772299887309928e-07,5.5860724395527955e-08,2.2352081127237956e-09,2.7978300934533027e-09,5.5855571890573453e-14,2.4374979721091004e-12,1.4768909719184876e-11,3.1711795838832945e-12,1.1674719008490743e-15,6.449795041647088e-08,2.0515252375178498e-14,8.646886762392364e-19,1.2128290175147665e-12,1.4840483946304136e-14,0.0004664475026969002,4.172867973405087e-22,5.338617052501826e-16,3.716089694193534e-15,9.115172723763703e-14,2.9054028638928465e-11,4.247711297936795e-19,5.561366091291203e-26,4.85824278787473e-20
1.0765932140302468e-07,0.6111894697333133,3.76,0.0,0.898299865321442,0.9995309151337319,5.0484824422821235e-09,5.7562986992606954e-08,2.1982307015688497e-05,1.9398251564403636e-05,1.3691786439646228e-06,1.8929441064423514e-11,8.352088609675235e-13,1.7250831362055758e-06,1.3209473257709494e-06,6.819588049576166e-07,1.037188195575348e-07,5.695573174785244e-07,2.2578393870914796e-09,2.8438089494088713e-07,5.74999174665798e-08,2.302281879292311e-09,2.85544517440563e-09,5.869386285731064e-14,2.556030131837862e-12,1.5099403558060014e-11,3.2713303514531424e-12,1.2157731464529736e-15,6.518102037342334e-08,2.1506108845902142e-14,9.014105010789417e-19,1.2376088559486554e-12,1.5056749235589134e-14,0.0004664474802220103,4.368773585959444e-22,5.529665621787805e-16,3.8705052456369885e-15,9.487986291953749e-14,2.9923011447623236e-11,4.429277357906965e-19,5.815997511471499e-26,5.177616797271279e-20
1.0878752301429245e-07,0.6111894960985526,3.76,0.0,0.8982996100954204,0.9995308664285057,5.2544947440213395e-09,5.927145065612094e-08,2.2223971879659203e-05,1.958167326173968e-05,1.3992972662335756e-06,1.930228184228024e-11,8.433107505071049e-13,1.7575456453386887e-06,1.342562565030301e-06,7.011596207303568e-07,1.0555204588442774e-07,5.755557459684914e-07,2.315821776323154e-09,2.916542236260587e-07,5.9168336786423166e-08,2.3708368940937496e-09,2.9136075840485853e-09,6.165692560385101e-14,2.6791439697006405e-12,1.5434783541511145e-11,3.3735333203214923e-12,1.2656388425623234e-15,6.586409598154759e-08,2.2538516194567418e-14,9.39353487014166e-19,1.2626165955532034e-12,1.5274138067932852e-14,0.0004664474575508915,4.572348944028156e-22,5.725757963509784e-16,4.029922059951986e-15,9.872655080956933e-14,3.081161892151501e-11,4.616894875452031e-19,6.080667081526878e-26,5.514871685392658e-20
1.0991572462556022e-07,0.6111895224973226,3.76,0.0,0.8982993544314947,0.9995308173034926,5.466587325280578e-09,6.101115129674647e-08,2.2465941558591127e-05,1.976471059077055e-05,1.4298513314325323e-06,1.967818573649995e-11,8.513983625630288e-13,1.7902356214099576e-06,1.3642493494749472e-06,7.206726083360255e-07,1.07392546674523e-07,5.815550335151055e-07,2.3748261881630436e-09,2.9905083914030327e-07,6.086614637187106e-08,2.4408947011783284e-09,2.9723161761223277e-09,6.474933388587813e-14,2.8069703106268494e-12,1.5775073457786016e-11,3.477807923631833e-12,1.317105871489851e-15,6.654717748056781e-08,2.3613949386856068e-14,9.785472759578626e-19,1.2878515928636953e-12,1.5492647305976175e-14,0.00046644743468379757,4.783847385137156e-22,5.92697813471918e-16,4.194457023137836e-15,1.0269449726579273e-13,3.172015163762468e-11,4.810709864491467e-19,6.355720504076449e-26,5.870833469145188e-20
1.1104392623682798e-07,0.6111895489297324,3.76,0.0,0.8982990983274394,0.9995307677592355,5.6848706981132956e-09,6.278228672773019e-08,2.270821724525317e-05,1.994736435644126e-05,1.460843033954918e-06,2.0057137065858354e-11,8.594717202974095e-13,1.8231511754678809e-06,1.3860058560970156e-06,7.404987866000703e-07,1.0924014780407052e-07,5.875551861034812e-07,2.43486183865916e-09,3.065715986825577e-07,6.259350802514012e-08,2.5124769537543067e-09,3.0315698075128287e-09,6.797579184261657e-14,2.939642302152825e-12,1.612029743779867e-11,3.5841735555870377e-12,1.370211638283759e-15,6.723026511341353e-08,2.4733924906033204e-14,1.01902194402794e-18,1.3133132063420685e-12,1.5712273822293664e-14,0.0004664474116209815,5.003529401475992e-22,6.133410562522089e-16,4.3642286209964526e-15,1.0678644422393049e-13,3.264891270170407e-11,5.010870419387427e-19,6.641514017394121e-26,6.246358229352664e-20
1.1217212784809575e-07,0.6111895753958877,3.76,0.0,0.8982988417810632,0.9995307177962783,5.9094560712029874e-09,6.458505264226696e-08,2.2950800104124494e-05,2.012963536200585e-05,1.4922745337705786e-06,2.043912020435007e-11,8.675308468414413e-13,1.8562904293302914e-06,1.4078302898257355e-06,7.606391480955167e-07,1.110946771837755e-07,5.93556209667624e-07,2.4959378700473195e-09,3.142173523066121e-07,6.435058133738857e-08,2.5856054140102975e-09,3.0913673382559707e-09,7.134113480417976e-14,3.07729540839143e-12,1.6470479778889758e-11,3.6926495714881144e-12,1.4249940682231492e-15,6.791335912620193e-08,2.5900001009938403e-14,1.0608080066502235e-18,1.3390007963756824e-12,1.5933014499383917e-14,0.0004664473883626968,5.231662709753259e-22,6.34514002239182e-16,4.5393569312364616e-15,1.110051689830265e-13,3.359820773006322e-11,5.217526731570957e-19,6.938414592084274e-26,6.64233250334989e-20
1.1330032945936352e-07,0.6111896018958917,3.76,0.0,0.8982985847902092,0.9995306674151649,6.14045533541503e-09,6.641964263618487e-08,2.3193691271302003e-05,2.0311524409033738e-05,1.5241479563941715e-06,2.0824119580805492e-11,8.755757655067513e-13,1.8896515154770967e-06,1.4297208826791347e-06,7.810946599849252e-07,1.129559656932675e-07,5.995581100910019e-07,2.5580633476492482e-09,3.2198894299971234e-07,6.61375237183512e-08,2.660301949167062e-09,3.1517076315527103e-09,7.485033367568241e-14,3.220067437657694e-12,1.6825645598691412e-11,3.8032552879652695e-12,1.481491612065377e-15,6.859645976826337e-08,2.711377912730181e-14,1.1039364146326453e-18,1.3649137252697619e-12,1.615486622963544e-14,0.00046644736490919763,5.468522516020177e-22,6.562251638424801e-16,4.719963634958461e-15,1.153534844611553e-13,3.456834487717957e-11,5.430831073803931e-19,7.246800292561908e-26,7.059674500980146e-20
1.1442853107063129e-07,0.611189628429845,3.76,0.0,0.8982983273527548,0.9995306166164393,6.377981064883761e-09,6.828624820651691e-08,2.3436891855047696e-05,2.0493032297409818e-05,1.5564653934263413e-06,2.1212119678943312e-11,8.836064996528558e-13,1.9232325770586862e-06,1.4516758939080307e-06,8.018662638762917e-07,1.1482384648969363e-07,6.055608932064996e-07,2.62124726194569e-09,3.298872066768637e-07,6.795449039405393e-08,2.736588533047762e-09,3.212589553770852e-09,7.850849497257738e-14,3.3680985288138217e-12,1.7185819627050517e-11,3.9160099829732884e-12,1.5397432419634169e-15,6.927956729211465e-08,2.837690386878684e-14,1.14843855759198e-18,1.3910513572475849e-12,1.6377825915324947e-14,0.0004664473412607383,5.714391540586092e-22,6.784830859943859e-16,4.906172004616381e-15,1.1983423888636655e-13,3.5559634808206227e-11,5.650937810701992e-19,7.567060485573126e-26,7.49933433216418e-20
1.1555673268189906e-07,0.611189654997845,3.76,0.0,0.8982980694666104,0.9995305654006452,6.622146500315679e-09,7.018505877764197e-08,2.3680402936043303e-05,2.067415982534178e-05,1.589228902879139e-06,2.1603105037044183e-11,8.916230725519543e-13,1.9570317677729487e-06,1.4736936090170779e-06,8.229548767947263e-07,1.166981557247758e-07,6.115645647970812e-07,2.685498524702626e-09,3.3791297227169436e-07,6.980163444104782e-08,2.8144872423841595e-09,3.274011974462544e-09,8.232086590195527e-14,3.5215311845085216e-12,1.7551025989871123e-11,4.030932896059742e-12,1.5997884580372125e-15,6.996268195349217e-08,2.969106464539288e-14,1.1943462639362442e-18,1.4174130584417946e-12,1.6601890468579724e-14,0.000466447317417572,5.969560326862809e-22,7.012963464357053e-16,5.098106918895858e-15,1.2445031613270194e-13,3.6572390734418064e-11,5.878003396748053e-19,7.899596266427461e-26,7.962295378847116e-20
1.1668493429316683e-07,0.6111896815999872,3.76,0.0,0.8982978111297196,0.9995305137683275,6.873065552816192e-09,7.21162616956125e-08,2.39242255679217e-05,2.0854907789359116e-05,1.622440509689591e-06,2.1997060248020046e-11,8.996255073930333e-13,1.9910472518926466e-06,1.4957723400778326e-06,8.443613908703894e-07,1.1857873170135367e-07,6.175691305956329e-07,2.750825971807001e-09,3.4606706171589695e-07,7.167910677850599e-08,2.894020257941837e-09,3.3359737663638464e-09,8.629283364479926e-14,3.680510249349465e-12,1.7921288109082212e-11,4.148043228317775e-12,1.6616672824959237e-15,7.064580401131457e-08,3.1057995439556e-14,1.2416918017477507e-18,1.4439981968959307e-12,1.6827056811378923e-14,0.0004664472933799525,6.234327221059978e-22,7.246735531076696e-16,5.295894845786917e-15,1.292046352980416e-13,3.760692837483283e-11,6.112186377579308e-19,8.24482062769752e-26,8.44957438521074e-20
1.178131359044346e-07,0.611189708236364,3.76,0.0,0.8982975523400589,0.9995304617200305,7.1308527837678375e-09,7.408004225963723e-08,2.4168360777754378e-05,2.1035276984321853e-05,1.6561022062926646e-06,2.239396995895432e-11,9.076138273369703e-13,2.025277204116672e-06,1.5179104245521236e-06,8.660866745064063e-07,1.2046541555383134e-07,6.235745962857636e-07,2.8172383584964655e-09,3.543502900487648e-07,7.35870562094757e-08,2.9752098594875603e-09,3.3984738054157017e-09,9.042993149096111e-14,3.845182951783219e-12,1.8296628980228884e-11,4.267360142710929e-12,1.7254202681914357e-15,7.132893372772734e-08,3.2479476759204037e-14,1.2905078814756602e-18,1.4708061425540203e-12,1.7053321875508007e-14,0.0004664472691481346,6.508998748061163e-22,7.486233447726721e-16,5.499663862567834e-15,1.3410015115977882e-13,3.866356600336099e-11,6.353647398074386e-19,8.603158930023209e-26,8.962223061694295e-20
1.1894133751570236e-07,0.6111897349070657,3.76,0.0,0.8982972930956364,0.9995304092562988,7.395623412435432e-09,7.607658371058662e-08,2.4412809566317517e-05,2.121526820341802e-05,1.690215952853133e-06,2.279381887124863e-11,9.155880555336644e-13,2.059719809624965e-06,1.5401062258339532e-06,8.881315718395079e-07,1.2235805044281028e-07,6.295809675014949e-07,2.8847443633386814e-09,3.627634653760995e-07,7.552562940523601e-08,3.0580784276759907e-09,3.461510970760317e-09,9.47378370592216e-14,4.015698871251555e-12,1.8677071282854962e-11,4.388902763966147e-12,1.791088490330857e-15,7.201207136805157e-08,3.395733507043351e-14,1.3408276533106993e-18,1.4978362672639604e-12,1.728068260256941e-14,0.0004664472447223723,6.793889525642653e-22,7.731543880815054e-16,5.709543632326523e-15,1.3913985360165956e-13,3.974262439585214e-11,6.602549190215968e-19,8.975049033751787e-26,9.50132797806554e-20
1.2006953912697014e-07,0.6111897616121791,3.76,0.0,0.8982970333944917,0.9995303563776773,7.667493291480501e-09,7.810606726931725e-08,2.4657572908787066e-05,2.1394882238174248e-05,1.724783678064729e-06,2.319659174008882e-11,9.235482151056406e-13,2.0943732638978205e-06,1.5623581318239114e-06,9.104969041550705e-07,1.242564822750265e-07,6.355882498282379e-07,2.9533525824632126e-09,3.713073890035421e-07,7.749497095549359e-08,3.142648438220706e-09,3.525084144766514e-09,9.922237977608222e-14,4.192209991631199e-12,1.9062637414109055e-11,4.5126901789714625e-12,1.858713557692903e-15,7.269521720084355e-08,3.5493445179663734e-14,1.3926847129054625e-18,1.5250879447649233e-12,1.7509135943929206e-14,0.0004664472201029197,7.089322727354941e-22,7.982753786330908e-16,5.925665430951018e-15,1.443267682332152e-13,4.084442689314124e-11,6.859056592753689e-19,9.360941843715139e-26,1.0068012445689782e-19
1.2119774073823793e-07,0.6111897883517902,3.76,0.0,0.8982967732346969,0.9995303030847112,7.946578919813111e-09,8.016867211704666e-08,2.4902651754659814e-05,2.157411987845104e-05,1.759807279014504e-06,2.360227337471474e-11,9.314943291352647e-13,2.1292357728095755e-06,1.5846645557818755e-06,9.331834690391217e-07,1.2616055893434648e-07,6.415964488022734e-07,3.0230715349652033e-09,3.799828553669381e-07,7.949522334199269e-08,3.228942465271722e-09,3.5891922130214995e-09,1.0388953758533988e-13,4.374870653332249e-12,1.9453349426990085e-11,4.638741436584431e-12,1.9283376010446472e-15,7.337837149782464e-08,3.708972918506802e-14,1.446113095053558e-18,1.5525605506933285e-12,1.7738678860735818e-14,0.0004664471952900311,7.395629901399137e-22,8.23995037622648e-16,6.148162114710123e-15,1.4966395561084208e-13,4.1969299328205435e-11,7.123336524277425e-19,9.761301396024152e-26,1.06634361275876e-19
