Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622)
1.7852723212766532e-07,0.19058087821934458,3.76,0.0,0.8331266692542307,0.9936970112572175,0.0004892900437742192,0.00044799913531996365,0.009417757572946548,0.002918000290256854,0.00562483613212337,1.4457088501685503e-08,5.031655751573776e-10,0.0008502490664378774,0.0008399621141683058,0.002837023766436494,5.851127051339474e-05,0.00010159135471477017,6.3324429793187595e-06,0.002275106532494866,0.000299324324838884,9.376172650904792e-05,3.108074636089425e-05,3.166000721732204e-06,3.355776248124847e-05,1.4284771541589832e-07,2.4775633981649595e-06,1.8566900823975924e-08,8.456679658324205e-05,1.379518215317584e-06,7.074210952210755e-12,4.48935833370435e-08,1.2874635560406174e-09,0.0018344184586226047,2.4406981341639953e-13,8.886776944548838e-09,2.472115098645725e-07,3.801676850072472e-07,3.648772504894074e-05,2.2163264804757017e-11,1.139880984432408e-14,1.2197036352888634e-10,3.895216721827324e-11,2.5235441856973586e-06,5.124031818008977e-13,8.168846619608475e-08,1.92426299169467e-07,4.1989086581275987e-10,3.366780479697165e-12,1.221584926460861e-13,1.5813078744892466e-08,2.5041632988275943e-07,6.368226884147182e-10,1.7559919856720326e-10,3.6748902149964733e-13
1.8098683069872497e-07,0.1905863507836729,3.76,0.0,0.8328800617319719,0.993599729626878,0.0005078948083958558,0.0004562772062720918,0.009580318619420922,0.002929516556508767,0.005769726053553561,1.4544360817475119e-08,5.05158770190024e-10,0.0008564250080285566,0.0008447479659175491,0.002909072977897006,5.885692348369968e-05,0.00010303221437608549,6.4990695425492255e-06,0.0023318230344501934,0.00030424398352463624,9.78216644718516e-05,3.298450195096145e-05,3.3883774356292244e-06,3.51938062336336e-05,1.465148118303372e-07,2.632993214751334e-06,1.994377780979734e-08,8.753094158501758e-05,1.4678179123102206e-06,7.59890750636296e-12,4.656348978982758e-08,1.3349303135370808e-09,0.0018342389152982272,2.6041546711441586e-13,9.242367230071667e-09,2.5827011229889583e-07,3.9927704584353966e-07,3.816965712579461e-05,2.3156226053843364e-11,1.2323717621023528e-14,1.292270181916125e-10,4.122909347344593e-11,2.6107507183822145e-06,5.535833787696205e-13,8.860146126263427e-08,1.9880205581685173e-07,4.627990854267569e-10,3.5092692896723334e-12,1.2944784091777148e-13,1.653111048130797e-08,2.571425211469263e-07,6.820831690149514e-10,1.897227405941851e-10,3.9729193434471503e-13
1.834464292697846e-07,0.19059183679880212,3.76,0.0,0.8326322298440889,0.9935019574128618,0.0005268445604352428,0.0004644767913598034,0.009743363735729592,0.002940655897447735,0.005915526206457716,1.4628957932282377e-08,5.070844599175769e-10,0.0008624608758381296,0.000849358607853416,0.0029815821063544795,5.919001518161195e-05,0.00010447102029074755,6.66676799832455e-06,0.002388895233438412,0.00030911632907937314,0.00010198828957812213,3.496948668906223e-05,3.6221850772035926e-06,3.68750566750186e-05,1.502040821124132e-07,2.7954273737143296e-06,2.1404132171593913e-08,9.057938833340153e-05,1.560203383257943e-06,8.155406764875126e-12,4.8286550949793975e-08,1.3838843349190601e-09,0.0018340584652992104,2.7756745886769094e-13,9.604605082873401e-09,2.695668258484893e-07,4.190200947190574e-07,3.9898126300596944e-05,2.4170523887153734e-11,1.3305038153325453e-14,1.367726725324022e-10,4.359506082418095e-11,2.6986295433615014e-06,5.973344330019681e-13,9.595948317438164e-08,2.0524737997715927e-07,5.091982964337132e-10,3.656022499086224e-12,1.3702785906871252e-13,1.726461098974881e-08,2.6394757232166326e-07,7.297536077414085e-10,2.0473796549588533e-10,4.289944579829361e-13
1.8590602784084425e-07,0.19059733579885121,3.76,0.0,0.8323832035379988,0.9934037064097684,0.000546136272762598,0.00047259529387429135,0.009906880438268905,0.002951427709770168,0.0060622022949202254,1.4710942460016875e-08,5.089443256852988e-10,0.0008683599630681461,0.0008537981714900306,0.0030545371394618895,5.9510838529339935e-05,0.00010590768389962916,6.835496838331136e-06,0.002446313152127245,0.00031394088096090114,0.00010626236010163285,3.7037284026657e-05,3.867779654788468e-06,3.86015122786534e-05,1.5391463749191615e-07,2.9650520592046555e-06,2.2951654164911367e-08,9.371333078453978e-05,1.6567859512973036e-06,8.74511250636091e-12,5.0063956655766347e-08,1.4343572998578078e-09,0.0018338771304241572,2.9555052117290595e-13,9.973389489582581e-09,2.8109759583397785e-07,4.394065218394962e-07,4.1673372278421536e-05,2.5205786098183256e-11,1.4344982545240082e-14,1.4461269919827498e-10,4.605169770673373e-11,2.7871268718992306e-06,6.437683544359491e-13,1.0378131624713006e-07,2.1175997920492053e-07,5.592915211494543e-10,3.807081757818332e-12,1.4490391038736878e-13,1.801330926874154e-08,2.708308959378129e-07,7.799113841814096e-10,2.2068287878409386e-10,4.626784504689664e-13
1.883656264119039e-07,0.19060284732907484,3.76,0.0,0.8321330122913171,0.9933049881238518,0.0005657668120945327,0.00048063028463318005,0.010070856559836252,0.002961841164555121,0.00620972059272186,1.4790375836790363e-08,5.107400092296933e-10,0.0008741254961823967,0.0008580707283743388,0.003127924375198738,5.981968241337592e-05,0.00010734211892480131,7.005215239965927e-06,0.002504067054934158,0.0003187172269159839,0.00011064460862963712,3.91894421686844e-05,4.125519310958304e-06,4.03731439495381e-05,1.5764560425004804e-07,3.1420545724609116e-06,2.4590112660089123e-08,9.693393788181688e-05,1.757677328029193e-06,9.369458117160866e-12,5.1896890270501695e-08,1.4863806707496369e-09,0.0018336949319390306,3.1438959827651205e-13,1.0348615985148424e-08,2.928581551681523e-07,4.604459495746812e-07,4.349561588966376e-05,2.6261621244844767e-11,1.5445789778860863e-14,1.5275241920024688e-10,4.8600617610346976e-11,2.8761899216624245e-06,6.929996812455886e-13,1.1208601660032982e-07,2.1833757730332764e-07,6.132878291741959e-10,3.962486805245218e-12,1.5308130277824569e-13,1.8776922538513778e-08,2.7779189748611e-07,8.326341121815859e-10,2.375960921902294e-10,4.984270950684934e-13
1.9082522498296353e-07,0.1906083709456931,3.76,0.0,0.831881685112253,0.9932058137799591,0.0005857329455519133,0.000488579498204003,0.01023528024333561,0.0029719052128937265,0.00635804794398346,1.4867318320462502e-08,5.124731135943452e-10,0.000879760634814511,0.0008621802883446995,0.0032017304175273173,6.011683154143138e-05,0.00010877424132594513,7.175883067918477e-06,0.00256214744319609,0.0003234450193739436,0.00011513574238492761,4.14274729040852e-05,4.3957641209636946e-06,4.2189895727760754e-05,1.6139612373233645e-07,3.3266232928990406e-06,2.63233530218238e-08,0.00010024235327206688,1.8629895615538576e-06,1.002990575804009e-11,5.37865278184709e-08,1.5399856710300823e-09,0.0018335118905894606,3.3410983631083077e-13,1.0730176891495901e-08,3.0484403545337914e-07,4.821479302836257e-07,4.5365059398426245e-05,2.733761966567537e-11,1.6609725276527053e-14,1.6119710074930112e-10,5.124341871861228e-11,2.9657669945693166e-06,7.451454635183006e-13,1.2089289692129777e-07,2.2497791650448028e-07,6.714022112454274e-10,4.122275481176412e-12,1.615652876021458e-13,1.9555157072348925e-08,2.8482997565834186e-07,8.8799957487986e-10,2.5551679465831827e-10,5.363248364721964e-13
1.9328482355402317e-07,0.19061390621571608,3.76,0.0,0.8316292505404623,0.9931061943283211,0.000606031347075198,0.0004964408290399313,0.010400139935412039,0.002981628591361239,0.006507151763199796,1.494182899285338e-08,5.141452040256589e-10,0.00088526847186194,0.0008661307980715725,0.0032759421719181347,6.0402566320966144e-05,0.00011020396925678295,7.347460874946042e-06,0.0026205450503287886,0.0003281239719744567,0.00011973644355433629,4.375285053235099e-05,4.678875893314921e-06,4.405168550404516e-05,1.6516535234560426e-07,3.5189476399086144e-06,2.8155294883815182e-08,0.00010363969505844423,1.972834985461958e-06,1.0727945490676385e-11,5.5734037154016646e-08,1.5952032643162262e-09,0.0018333280266134534,3.5473657351355493e-13,1.1117961555657898e-08,3.17050578206607e-07,5.045219440550993e-07,4.728188682052858e-05,2.8433354507349257e-11,1.7839079463279435e-14,1.6995195811326514e-10,5.398168355486916e-11,3.0558075470504658e-06,8.003252457244865e-13,1.302215110156645e-07,2.3167875950524337e-07,7.338554401534164e-10,4.286483732551379e-12,1.7036105854044771e-13,2.0347709021305044e-08,2.9194452259008804e-07,9.460856605719818e-10,2.744847226774372e-10,5.764573155082089e-13
1.9574442212508282e-07,0.19061945271676572,3.76,0.0,0.8313757366483173,0.993006140451191,0.0006266586036938298,0.0005042123275403079,0.01056542438003954,0.0029910198273368003,0.006657000034706678,1.5013965764308474e-08,5.157578088497608e-10,0.0008906520337444615,0.0008699261398551353,0.0033505468407656704,6.067716275739869e-05,0.00011163122302161642,7.519909901899147e-06,0.0026792508369888404,0.0003327538562275701,0.00012444736962308008,4.616701088486124e-05,4.97521797271692e-06,4.5958405745363126e-05,1.6895246154017315e-07,3.7192180352926874e-06,3.008992982593471e-08,0.0001071270555888739,2.0873261688176256e-06,1.1465094366827769e-11,5.774057716008533e-08,1.6520641343848765e-09,0.0018331433597540856,3.762953305393938e-13,1.1511856586970362e-08,3.294729461814527e-07,5.275773963691159e-07,4.924626425009535e-05,2.954838276069848e-11,1.913616633271846e-14,1.7902215049090619e-10,5.681697863086492e-11,3.146262252979947e-06,8.586610480195729e-13,1.4009163818738803e-07,2.3843789136480167e-07,8.008739192891507e-10,4.455145622098619e-12,1.7947375047928776e-13,2.1154265230140252e-08,2.991349241046452e-07,1.0069702994977731e-09,2.9454013002484857e-10,6.189113025129955e-13
1.9820402069614246e-07,0.19062501003689475,3.76,0.0,0.83112117104256,0.9929056625693383,0.0006476112216467196,0.0005118921960478697,0.010731122612084086,0.003000087244175843,0.0068075613116212975,1.5083785380333125e-08,5.173124203300645e-10,0.0008959142808073947,0.0008735701306566958,0.0034255319187137083,6.0940892370237894e-05,0.00011305592503204956,7.693192077050981e-06,0.0027382559862499617,0.0003373344983036756,0.00012926915371438188,4.86713504395527e-05,5.285155045544233e-06,4.7909924228596065e-05,1.7275663777808494e-07,3.927625866292598e-06,3.213131896142638e-08,0.00011070550127898211,2.2065758671660456e-06,1.2242895483120548e-11,5.980729697768151e-08,1.7105986659770178e-09,0.0018329579092709839,3.9881180087176665e-13,1.1911746092928732e-08,3.4210613475782846e-07,5.513236156854852e-07,5.1258340193728286e-05,3.068224630252933e-11,2.050332201918825e-14,1.8841278090033249e-10,5.975085409812098e-11,3.2370830595453274e-06,9.202773464170576e-13,1.5052326749058742e-07,2.4525312126979693e-07,8.726895194342673e-10,4.628293346457793e-12,1.8890843841045406e-13,2.1974504042452054e-08,3.064005599577513e-07,1.070731401626618e-09,3.1572375698989406e-10,6.637746295180099e-13
2.006636192672021e-07,0.19063057777440323,3.76,0.0,0.830865580866306,0.9928047708483957,0.0006688856323512944,0.000519478784793897,0.01089722395086148,0.0030088389662398848,0.006958804714292955,1.5151343430041166e-08,5.188104955051281e-10,0.0009010581078515678,0.0008770665213426282,0.0035008851879077606,6.119402212551863e-05,0.00011447799976396639,7.867270014780203e-06,0.002797551898803813,0.0003418657759509341,0.00013420240493381956,5.126722552726262e-05,5.609052948030775e-06,4.990608478035439e-05,1.7657708248844847e-07,4.14436344914379e-06,3.428359044168638e-08,0.00011437607246839349,2.330696974594762e-06,1.306291700441452e-11,6.193533526613032e-08,1.770836926431462e-09,0.0018327716939520147,4.223118413419078e-13,1.2317511913316383e-08,3.549449833705728e-07,5.757698509661984e-07,5.331824591131892e-05,3.183447294062316e-11,2.1942903379010794e-14,1.9812889507953068e-10,6.278484340165065e-11,3.328223236334132e-06,9.853010518696427e-13,1.6153658189424692e-07,2.5212228417273584e-07,9.495394044377905e-10,4.8059572500544565e-12,1.9867013634660945e-13,2.280809609320182e-08,3.137408040827337e-07,1.1374467955163749e-09,3.3807679914740984e-10,7.111361214066407e-13
2.0312321783826174e-07,0.19063615553765365,3.76,0.0,0.8306089928013667,0.9927034752050613,0.0006904781982190031,0.0005269705878019037,0.011063717993707664,0.003017282923788281,0.007110699928298833,1.5216694356187927e-08,5.202534570081886e-10,0.0009060863447737883,0.0008804189961212724,0.0035765947131904323,6.143681438305361e-05,0.00011589737371482477,8.042107013653188e-06,0.002857130188194336,0.0003463476155374381,0.00013924770871787887,5.395595162790317e-05,5.947278477335909e-06,5.194670802118423e-05,1.8041301201099134e-07,4.36962399311338e-06,3.655093688617049e-08,0.00011813978330926928,2.4598024768747066e-06,1.3926751158677442e-11,6.412581949416441e-08,1.8328086481535314e-09,0.0018325847321253486,4.468214627623394e-13,1.2729033852229102e-08,3.6798418694957124e-07,6.009252691389817e-07,5.542609576260605e-05,3.3004577459406265e-11,2.345728658333422e-14,2.081754803975523e-10,6.592046293585152e-11,3.419637417921373e-06,1.0538614882942198e-12,1.731519423995351e-07,2.5904324230916065e-07,1.0316658464553075e-09,4.988165837734007e-12,2.0876379624907326e-13,2.3654705086947758e-08,3.211550248357147e-07,1.2071941683147905e-09,3.616408757480314e-10,7.610855261928361e-13
2.0558281640932138e-07,0.19064174294488512,3.76,0.0,0.8303514330708656,0.9926017853131591,0.0007123852183155607,0.000534366238759892,0.011230594609577071,0.003025426857736362,0.007263217202017008,1.5279891466580542e-08,5.216426938684354e-10,0.0009110017573031317,0.0008836311721548412,0.0036526488372541433,6.16695268571349e-05,0.00011731397536131985,8.217667053948652e-06,0.002916982676093538,0.0003507799892152296,0.00014440562718620573,5.67388027544568e-05,6.300199205635474e-06,5.403159211250484e-05,1.8426365752842708e-07,4.60360156497471e-06,3.8937612744952146e-08,0.00012199762168595097,2.5940054057037926e-06,1.4836013206299232e-11,6.637986526181167e-08,1.8965432119045484e-09,0.0018323970416702089,4.723668206808673e-13,1.3146189907633185e-08,3.8121830734489987e-07,6.267989525098359e-07,5.758198755862967e-05,3.419206266386631e-11,2.504886572500449e-14,2.1855746477547777e-10,6.9159211702561e-11,3.511281640247557e-06,1.1260903695752558e-12,1.8538987214808564e-07,2.6601388659888035e-07,1.119316031452554e-09,5.174945798560555e-12,2.1919430696704022e-13,2.4513988560254795e-08,3.2864258524052275e-07,1.280051006967575e-09,3.8645799779124476e-10,8.137134445694604e-13
2.1050201355144067e-07,0.19065294521251044,3.76,0.0,0.8298335012303759,0.9923972602996127,0.0007571275331967758,0.0005488642926548618,0.011565456356337604,0.0030408446991054047,0.007570001717905533,1.5400031875738946e-08,5.242653863870887e-10,0.0009205048564219228,0.0008896487605230358,0.003805745612426258,6.210571995980602e-05,0.00012013858529425479,8.570815568849843e-06,0.00303747854688204,0.00035949644047483277,0.0001550614422129839,6.259176591673583e-05,7.051599337766144e-06,5.83332276876745e-05,1.920060949925528e-07,5.098488137452187e-06,4.408626329738965e-08,0.00012999950104528754,2.878155635557895e-06,1.6797390796624695e-11,7.108304069571627e-08,2.029416537827731e-09,0.0018320195442108219,5.266700377446577e-13,1.3996908679316227e-08,4.082489486929448e-07,6.807370050376429e-07,6.203820763123088e-05,3.6617132672977923e-11,2.84732696165771e-14,2.403470387715776e-10,7.595200394940598e-11,3.695091521002349e-06,1.2820921248155794e-12,2.1181624762659029e-07,2.800959481347675e-07,1.3121996939617254e-09,5.562317635740717e-12,2.410851144226675e-13,2.6269182681408976e-08,3.43835151902297e-07,1.4354016878842437e-09,4.4002118721485545e-10,9.273710604334188e-13
2.1492929097934802e-07,0.19066305660158328,3.76,0.0,0.8293642932638807,0.9922119317386628,0.0007984328163554167,0.0005615727069190016,0.011868044031243264,0.0030537686166745895,0.007847948173528733,1.5501304207427048e-08,5.264553453589324e-10,0.0009286982486236712,0.0008946196779203836,0.003944599807903887,6.24663104445637e-05,0.00012267057448335194,8.890774525485614e-06,0.003146784641751082,0.0003671726377202167,0.00016504199237092165,6.819325535009063e-05,7.781814002068377e-06,6.235361357255467e-05,1.9901720557431893e-07,5.575661488412336e-06,4.917200551734777e-08,0.00013753248013848005,3.1524573629819234e-06,1.8734632235102454e-11,7.554420554339384e-08,2.15531845541298e-09,0.0018316774751415679,5.793501885375548e-13,1.4780571293523857e-08,4.331862620756903e-07,7.31827006667686e-07,6.621376420417519e-05,3.885394110421927e-11,3.184357944817992e-14,2.6115290228799876e-10,8.243288887667164e-11,3.860895751983911e-06,1.4364092034671801e-12,2.3793782097534725e-07,2.9291920252384485e-07,1.5072591960923727e-09,5.926817664577525e-12,2.619865867931848e-13,2.788866820363265e-08,3.5775279280032856e-07,1.5866229196636392e-09,4.929418068548408e-10,1.0397472750643197e-12
2.1935656840725536e-07,0.19067319373169853,3.76,0.0,0.8288923242877424,0.9920254657701764,0.0008406970438873674,0.0005739542835800592,0.012171725433547925,0.003065832666626131,0.008127472793097548,1.5596376776635533e-08,5.284913836027295e-10,0.0009365662629429654,0.000899189207176758,0.004084401391552486,6.279803631680939e-05,0.00012519255515815953,9.212546750111285e-06,0.0032568609749131085,0.00037468994983901223,0.00017539512833077324,7.41175807990467e-05,8.565374055804806e-06,6.651331809397831e-05,2.0606470851861912e-07,6.084131651155406e-06,5.471307598485887e-08,0.00014538459313923356,3.4450301250037413e-06,2.0845120012186256e-11,8.02280519616384e-08,2.2873712459146233e-09,0.0018313333039855562,6.357985624259038e-13,1.558053213262603e-08,4.586656444035754e-07,7.853812866762459e-07,7.054577936769038e-05,4.113889216547912e-11,3.5501912639029546e-14,2.8311926863695923e-10,8.927039442424744e-11,4.026828274482333e-06,1.6047670558481378e-12,2.6640143717468533e-07,3.0587207617037246e-07,1.7242621034777403e-09,6.3064632257499556e-12,2.840524927957099e-13,2.9543687936630828e-08,3.718979299029339e-07,1.749108810520229e-09,5.505901357851514e-10,1.1622423197289295e-12
2.2378384583516271e-07,0.19068335470897066,3.76,0.0,0.8284177310813136,0.991837910778513,0.000883897029870584,0.0005860055564940285,0.012476450477455249,0.0030770757294124595,0.008408421964894115,1.568552130010568e-08,5.30380485902924e-10,0.0009441228306745783,0.0009033760190796267,0.004225091780227045,6.310223133674728e-05,0.00012770417635216185,9.53594632727077e-06,0.0033676667735925815,0.00038204953796160574,0.00018612333265682923,8.037062186882941e-05,9.404427913483671e-06,7.08104502449416e-05,2.1314464444440155e-07,6.625056876048868e-06,6.073615646846194e-08,0.0001535606513812236,3.7565291702344245e-06,2.3138964436012808e-11,8.514057874794378e-08,2.425731637135297e-09,0.001830987120165915,6.961717617558034e-13,1.6396043440321423e-08,4.846520478188322e-07,8.414494009971318e-07,7.50342726378438e-05,4.346878808826673e-11,3.946270292504764e-14,3.062725894948935e-10,9.647258987773658e-11,4.192686138819308e-06,1.788016878432269e-12,2.97330582560124e-07,3.189434525910986e-07,1.964799126395181e-09,6.701347237979886e-12,3.0730892661113075e-13,3.123211519914511e-08,3.8626668744528536e-07,1.923296765320865e-09,6.132210772670559e-10,1.2954059783704707e-12
