Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41)
3.7176184080601347e-06,0.05480703081161572,3.76,0.0,0.6096819732960678,0.9999952437752447,8.44395327208653e-07,3.649902152663064e-08,2.8657767068456474e-06,4.6437254153240776e-08,1.0174153939722342e-06,1.399020078036806e-10,2.2070802269411617e-14,3.6959719522419106e-08,5.5061485737491905e-08,1.3775124812582339e-06,4.025014417097201e-10,7.7244198888673e-07,1.8799317862245267e-06,6.408872951018881e-07,2.0185033050657916e-08,4.316036548260848e-07,9.59114028418845e-09,1.4819028172843883e-10,7.555848263624481e-11
3.8007487315371863e-06,0.05480703089055388,3.76,0.0,0.609681849488863,0.9999951203830134,8.754568740394289e-07,3.7064510379360405e-08,2.9321335664896416e-06,4.6437243848364194e-08,1.0412195183196882e-06,1.403365293393503e-10,2.212004081727627e-14,3.695980033131303e-08,5.506138890293723e-08,1.4105805909170794e-06,4.0250075922863446e-10,7.904088691017726e-07,1.926108723441254e-06,6.56073173951312e-07,2.0185092467669553e-08,4.5211259814887995e-07,9.815034855888418e-09,1.58833194671017e-10,7.914084185869933e-11
3.883879055014238e-06,0.05480703096949631,3.76,0.0,0.6096817252042501,0.9999949965143272,9.069959681058219e-07,3.7629978269568804e-08,2.998490511336086e-06,4.643723354769212e-08,1.0650231649988165e-06,1.407403673316015e-10,2.2165802252461084e-14,3.695987846164701e-08,5.5061287801925016e-08,1.4436487239635909e-06,4.025000457223102e-10,8.083754888827798e-07,1.972284781361478e-06,6.712590894622775e-07,2.0185139879303453e-08,4.730990832004193e-07,1.0039085611621829e-08,1.6997403096131102e-10,8.280603974578087e-11
3.9670093784912895e-06,0.05480703104844315,3.76,0.0,0.609681600442255,0.9999948721692283,9.39012592433072e-07,3.819542618123371e-08,3.064847541752671e-06,4.643722325122718e-08,1.0888263210295394e-06,1.4111568822842703e-10,2.2208332080464464e-14,3.695995410595369e-08,5.5061182734750793e-08,1.4767168779245948e-06,4.024993033878745e-10,8.263418451860165e-07,2.0184599313650266e-06,6.864450405086794e-07,2.0185177892213577e-08,4.945631002245517e-07,1.0263295398365854e-08,1.8162416341559663e-10,8.655407403429391e-11
4.050139701968341e-06,0.05480703112739458,3.76,0.0,0.6096814752029018,0.9999947473477567,9.715067307425834e-07,3.876085480706646e-08,3.1312046582809413e-06,4.643721295896838e-08,1.1126289738119047e-06,1.414645055174646e-10,2.2247858473061555e-14,3.69600274431575e-08,5.506107398037371e-08,1.5097850505007717e-06,4.024985342663404e-10,8.443079350303422e-07,2.064634146300716e-06,7.016310260406913e-07,2.018520850205321e-08,5.165046392036364e-07,1.048766706336438e-08,1.9379496387270598e-10,9.038494241814188e-11
4.133270025445393e-06,0.05480703120635067,3.76,0.0,0.6096813494862134,0.999994622049952,1.0044783672472289e-06,3.932626461593753e-08,3.197561861623993e-06,4.643720267091374e-08,1.1364311110553129e-06,1.4178869051833478e-10,2.2284593491310767e-14,3.6960098639543796e-08,5.5060961797922305e-08,1.5428532395543883e-06,4.024977402536229e-10,8.622737554928105e-07,2.1108074001843816e-06,7.16817045079379e-07,2.0185233234417834e-08,5.389236898660919e-07,1.0712203454072084e-08,2.0649780317722726e-10,9.429864254977133e-11
4.299530672399496e-06,0.05480703136427728,3.76,0.0,0.6096810966209187,0.9999943700254988,1.071854073266256e-06,4.045702882977331e-08,3.3302765323079275e-06,4.6437182107414286e-08,1.184033790996908e-06,1.4236999580261182e-10,2.235046363505606e-14,3.696023521698155e-08,5.5060728095083755e-08,1.6089896592844515e-06,4.024960844781586e-10,8.982045768478413e-07,2.203150925374114e-06,7.471891800867057e-07,2.018526942667521e-08,5.851942839198724e-07,1.1161781803204346e-08,2.3354507662989593e-10,1.0237452846546851e-10
4.465791319353599e-06,0.05480703152222381,3.76,0.0,0.6096808418465398,0.9999941160961726,1.1411395885850425e-06,4.1587719883410803e-08,3.4629915622430695e-06,4.643716156072963e-08,1.2316342667882503e-06,1.4287209491363223e-10,2.240735799364589e-14,3.6960364948238024e-08,5.506048335613975e-08,1.6751261228285108e-06,4.0249434871833933e-10,9.341342868832441e-07,2.2954903142786773e-06,7.775614389356168e-07,2.0185293008555403e-08,6.333747953500263e-07,1.1612053227837806e-08,2.628569299737482e-10,1.1078171221291048e-10
4.632051966307702e-06,0.054807031680191014,3.76,0.0,0.6096805851632402,0.9999938602622727,1.2123347918192775e-06,4.2718337663559745e-08,3.595706961795499e-06,4.643714103085986e-08,1.279232446655718e-06,1.4330577898202957e-10,2.2456499435991383e-14,3.69604887922317e-08,5.506022907607459e-08,1.741262617829959e-06,4.024925439122399e-10,9.700628639279696e-07,2.387825381841359e-06,8.079338158785875e-07,2.01853080350177e-08,6.834651333652499e-07,1.2063040510696284e-08,2.945242923443539e-10,1.1952017361918536e-10
4.798312613261805e-06,0.054807031838179594,3.76,0.0,0.6096803265711789,0.9999936025240966,1.2854395606952416e-06,4.3848881338233414e-08,3.728422742997262e-06,4.643712051779581e-08,1.3268282405319489e-06,1.436803697949678e-10,2.249894432255134e-14,3.69606075772666e-08,5.505996654624661e-08,1.8073991336008828e-06,4.024906795080916e-10,1.0059902869138845e-06,2.4801559483265196e-06,8.383063059007637e-07,2.0185317031205045e-08,7.354652035014566e-07,1.2514766434145738e-08,3.2863807520611963e-10,1.2858989192272828e-10
4.9645732602159086e-06,0.054807031996190345,3.76,0.0,0.6096800660705147,0.99999334288194,1.3604537712283678e-06,4.497934961816527e-08,3.861138919320735e-06,4.643710002152746e-08,1.374421559673859e-06,1.4400391822851854e-10,2.2535604992021092e-14,3.696072201869833e-08,5.5059696881703806e-08,1.8735356608968852e-06,4.0248876366412746e-10,1.0419165352948525e-06,2.5724818379109225e-06,8.686789046209963e-07,2.0185321541942928e-08,7.893749076826259e-07,1.296725377934849e-08,3.652891717365684e-10,1.379908457841712e-10
5.130833907170012e-06,0.054807032154223924,3.76,0.0,0.6096798036614056,0.9999930813360992,1.4373772970875537e-06,4.6109740958007105e-08,3.993855505481369e-06,4.643707954205027e-08,1.4220123163548495e-06,1.4428337727137045e-10,2.2567269368668563e-14,3.6960832734337545e-08,5.5059421045512704e-08,1.939672191720234e-06,4.024868034266025e-10,1.0778415889761715e-06,2.664802877568267e-06,8.990516082055482e-07,2.0185322555030308e-08,8.451941442718288e-07,1.3420525325515988e-08,4.045684562086542e-10,1.4772301329460302e-10
5.297094554124115e-06,0.05480703231228108,3.76,0.0,0.60967953934401,0.9999928178868708,1.5162100091648082e-06,4.724005369060617e-08,4.126572517266167e-06,4.6437059079361035e-08,1.4696004236353463e-06,1.445247525889206e-10,2.2594618024507466e-14,3.69609402578151e-08,5.5059139869788505e-08,2.00580871914871e-06,4.0248480488367043e-10,1.113765428253196e-06,2.7571188962716072e-06,9.294244132930271e-07,2.0185320784441012e-08,9.029228081124795e-07,1.3874603849255008e-08,4.465667833699458e-10,1.5778637198155346e-10
5.463355201078218e-06,0.054807032470362484,3.76,0.0,0.6096792731184882,0.9999925525345537,1.596951775393657e-06,4.8370286079830566e-08,4.2592899713863954e-06,4.6437038633452914e-08,1.5171857952242633e-06,1.4473323215458623e-10,2.2618238869333005e-14,3.6961045050082934e-08,5.505885407345245e-08,2.071945237188602e-06,4.0248277329529635e-10,1.1496880337584937e-06,2.849429724573052e-06,9.597973169297568e-07,2.018531678310869e-08,9.62560790558954e-07,1.4329512123998832e-08,4.913749878191216e-10,1.681808988126903e-10
5.629615848032321e-06,0.054807032628468866,3.76,0.0,0.6096790049850017,0.9999922852794475,1.6796024606995082e-06,4.950043633064702e-08,4.392007885351201e-06,4.643701820431721e-08,1.5647683453933753e-06,1.4491329741752084e-10,2.263863974843297e-14,3.6961147509299186e-08,5.505856427746635e-08,2.1380817406486283e-06,4.0248071320471436e-10,1.1856093864165285e-06,2.9417351943926537e-06,9.901703165143414e-07,2.0185310966101783e-08,1.0241079795001565e-06,1.4785272919504001e-08,5.390838833817587e-10,1.7890657019790007e-10
5.7958764949864244e-06,0.054807032786600915,3.76,0.0,0.6096787349437138,0.999992016121855,1.7641619269456123e-06,5.0630502601596606e-08,4.524726277358402e-06,4.643699779194684e-08,1.612347988900019e-06,1.450688191834136e-10,2.2656259307960244e-14,3.6961247979362415e-08,5.5058271018190786e-08,2.2042182250309747e-06,4.0247862853616544e-10,1.2215294674045757e-06,3.0340351388202e-06,1.0205434097498482e-06,2.0185303638496164e-08,1.0875642593802778e-06,1.5241909001397008e-08,5.897842624862705e-10,1.8996336199060175e-10
6.12839778889463e-06,0.05480703310294487,3.76,0.0,0.6096781891383997,0.9999914721004288,1.9390066339426026e-06,5.2890375732411095e-08,4.7901645712106e-06,4.6436957017473704e-08,1.7074982169504432e-06,1.453191219691584e-10,2.268461515569581e-14,3.696144409715549e-08,5.505767589638497e-08,2.3364911215161364e-06,4.0247439853675246e-10,1.293365740156624e-06,3.2186177884755117e-06,1.0812898692789901e-06,2.0185285394651152e-08,1.2202036126165093e-06,1.615789806385114e-08,7.005225303077526e-10,2.130702074323523e-10
6.4609190828028354e-06,0.05480703341939997,3.76,0.0,0.6096776357038985,0.9999909204727373,2.1214847278339676e-06,5.514989038556789e-08,5.055605009006262e-06,4.643691630998296e-08,1.802635804634104e-06,1.455057842672753e-10,2.2705759118988023e-14,3.696163532621553e-08,5.5057071708760107e-08,2.4687639012473393e-06,4.024701052514825e-10,1.3651967053119022e-06,3.4031763548512544e-06,1.1420366817899133e-06,2.0185263544713097e-08,1.3604778575761122e-06,1.7077661338917827e-08,8.243156790732636e-10,2.375012308531855e-10
6.793440376711041e-06,0.05480703373597182,3.76,0.0,0.609677074641605,0.9999903612412853,2.3115949884290477e-06,5.740903137186429e-08,5.321047752921168e-06,4.643687566941127e-08,1.8977600814413643e-06,1.456449865777158e-10,2.2721524799064493e-14,3.696182310375178e-08,5.5056460699608115e-08,2.6010365450317083e-06,4.02465765100282e-10,1.4370222184589312e-06,3.587709528758499e-06,1.202783836279245e-06,2.018523924077331e-08,1.5083859474098885e-06,1.8001380764802514e-08,9.618892143163565e-10,2.6325621907492654e-10
7.1259616706192464e-06,0.054807034052666126,3.76,0.0,0.609676505952958,0.9999897944086195,2.509336143690293e-06,5.966778339742044e-08,5.586492969690995e-06,4.643683509569167e-08,1.9928703801746583e-06,1.457488081074915e-10,2.2733281031801237e-14,3.696200850249788e-08,5.505584454506685e-08,2.7333090383339776e-06,4.024613903461146e-10,1.5088421369237602e-06,3.7722160084729943e-06,1.2635313237883957e-06,2.0185213314994897e-08,1.6639267814096183e-06,1.8929238181238674e-08,1.1139682393752547e-09,2.903349500015536e-10
7.458482964527452e-06,0.054807034369488465,3.76,0.0,0.609675929639442,0.9999892199773345,2.7147068695696244e-06,6.192613106884891e-08,5.85194082945504e-06,4.6436794588763597e-08,2.0879660362630323e-06,1.4582623943839682e-10,2.2742046644918078e-14,3.69621923207411e-08,5.505522449366076e-08,2.865581370126232e-06,4.0245699012326977e-10,1.5806563193588957e-06,3.956694498202746e-06,1.3242791368986256e-06,2.018518630919323e-08,1.8270992052396466e-06,1.9861415321379714e-08,1.2812774354720505e-09,3.1873719259266215e-10
7.791004258435657e-06,0.05480703468644449,3.76,0.0,0.6096753457025892,0.9999886379500711,2.9277057897255723e-06,6.418405895216637e-08,6.117391504856043e-06,4.643675414856657e-08,2.1830463871814513e-06,1.4588397002271823e-10,2.2748579698304215e-14,3.696237515227921e-08,5.5054601475511585e-08,2.997853531993518e-06,4.0245257123641443e-10,1.652464625424204e-06,4.141143706671895e-06,1.3850272693384174e-06,2.018515861230377e-08,1.9979020111296275e-06,2.07980938043984e-08,1.4645410418022285e-09,3.4846270683704035e-10
8.123525552343864e-06,0.054807035003539874,3.76,0.0,0.609674754143982,0.999988048329519,3.1483314753287592e-06,6.644155161392065e-08,6.382845170348909e-06,4.643671377503476e-08,2.2781107720133077e-06,1.4592699224383648e-10,2.2753445937171683e-14,3.696255744007657e-08,5.505397618576363e-08,3.1301255174481258e-06,4.024481387709694e-10,1.7242669155427045e-06,4.325562346060404e-06,1.4457757156823228e-06,2.0185130557156707e-08,2.1763339380309484e-06,2.1739455128669347e-08,1.6644828356309528e-09,3.795112437293481e-10
8.45604684625207e-06,0.05480703532078021,3.76,0.0,0.6096741549652515,0.999987451118418,3.3765824450456184e-06,6.869859361356259e-08,6.648302001696957e-06,4.6436673468100965e-08,2.373158531172678e-06,1.4595904038480516e-10,2.2757068536706818e-14,3.6962739515287105e-08,5.5053349145245754e-08,3.262397321431248e-06,4.0244369653693955e-10,1.7960630507237535e-06,4.509949131402225e-06,1.5065244711321075e-06,2.0185102412207754e-08,2.3623936717380304e-06,2.2685680665446817e-08,1.881826112404708e-09,4.1188254524952425e-10
8.788568140160276e-06,0.05480703563817114,3.76,0.0,0.6096735481680807,0.9999868463195578,3.6124571650662715e-06,7.09551694892685e-08,6.913762175611194e-06,4.643663322769998e-08,2.4681890062197505e-06,1.4598290352163152e-10,2.275976355965882e-14,3.696292162507247e-08,5.505272074392143e-08,3.39466893995755e-06,4.0243924738682413e-10,1.867852892437727e-06,4.694302780203427e-06,1.5672735313607596e-06,2.0185074357152904e-08,2.5560798449855933e-06,2.3636951652918373e-08,2.117293665883412e-09,4.4557634434487366e-10
9.121089434068483e-06,0.05480703595571828,3.76,0.0,0.6096729337542033,0.9999862339357772,3.855954049073553e-06,7.321126376861267e-08,7.179225869480018e-06,4.643659305376632e-08,2.5632015397076707e-06,1.4600065893565203e-10,2.2761766407018836e-14,3.6963103953334445e-08,5.505209127328158e-08,3.5269403698500567e-06,4.0243479345262423e-10,1.9396363025231443e-06,4.878622012076403e-06,1.6280228923961465e-06,2.018504650890903e-08,2.757391037533634e-06,2.4593449190522927e-08,2.3716077682896776e-09,4.805923649161014e-10
9.45361072797669e-06,0.05480703627342726,3.76,0.0,0.6096723117254035,0.9999856139699675,4.10707145819941e-06,7.546686098703695e-08,7.444693261157784e-06,4.6436552946232235e-08,2.6581954750576525e-06,1.4601385387075066e-10,2.2763252415050555e-14,3.696328663685837e-08,5.5051460951434075e-08,3.6592116085338415e-06,4.0243033632940887e-10,2.0114131431148783e-06,5.062905548420055e-06,1.6887725505304228e-06,2.0185018962852134e-08,2.9663257762441977e-06,2.5555354233446456e-08,2.6454901504771188e-09,5.169303218075355e-10
9.786132021884896e-06,0.054807036591303725,3.76,0.0,0.609671682083519,0.9999849864250697,4.365807701035246e-06,7.772194569149397e-08,7.710164528802492e-06,4.643651290502943e-08,2.7531701564778883e-06,1.4602364403183385e-10,2.27643525501685e-14,3.696346977762587e-08,5.505082994223182e-08,3.7914826538788095e-06,4.0242587721526294e-10,2.08318327659002e-06,5.247152112228797e-06,1.7495225022510058e-06,2.0184991802236927e-08,3.182882535149827e-06,2.6522847587242006e-08,2.939661982125884e-09,5.545899208004319e-10
9.999999999999997e-06,0.054807036909353256,3.76,0.0,0.6096712730942329,0.9999845788029835,4.536244422883077e-06,7.917207225287913e-08,7.880910020764476e-06,4.6436487186717103e-08,2.8142446167216523e-06,1.460285531601481e-10,2.2764902857626945e-14,3.6963587846264705e-08,5.5050423791108026e-08,3.876555421535091e-06,4.024230086209169e-10,2.1293401207598046e-06,5.365633986449731e-06,1.788595249309857e-06,2.018497456618895e-08,3.326192406362126e-06,2.7148148122187487e-08,3.139921559565452e-09,5.795097151612194e-10
1.0118653315793102e-05,0.054807036909353256,3.76,0.0,0.6096710448304372,0.9999843513040765,4.632161033679348e-06,7.997650243453694e-08,7.975639850756796e-06,4.6436472930090005e-08,2.8481249289177514e-06,1.460308938962063e-10,2.2765164776390434e-14,3.696365345173295e-08,5.505019836920637e-08,3.92375350408575e-06,4.0242141701323693e-10,2.154946565529345e-06,5.431360428000176e-06,1.8102727441905882e-06,2.0184965086946983e-08,3.4070597355150927e-06,2.7496109902559575e-08,3.2548438519684614e-09,5.935708586085885e-10
1.0451174609701308e-05,0.05480703722758148,3.76,0.0,0.6096703999680996,0.9999837086100312,4.906129659773634e-06,8.223051577413417e-08,8.241119405461089e-06,4.64364330213456e-08,2.9430591380360493e-06,1.460362488094049e-10,2.2765762225357224e-14,3.696383771579299e-08,5.50495663255794e-08,4.056024157604446e-06,4.024169564045959e-10,2.2267028726902976e-06,5.615529221661234e-06,1.8710232730912271e-06,2.018493885366892e-08,3.6388557458944205e-06,2.8475321669981606e-08,3.5917557480427454e-09,6.338728228764078e-10
1.0783695903609515e-05,0.054807037545993996,3.76,0.0,0.6096697474984984,0.9999830583460284,5.187711730525704e-06,8.448397027990746e-08,8.506603371386836e-06,4.643639317872684e-08,3.037972130175422e-06,1.4604018935538788e-10,2.276619935765331e-14,3.6964022611765436e-08,5.504893388176272e-08,4.188294613071969e-06,4.024124959036951e-10,2.2984520609871837e-06,5.799657220494752e-06,1.931774085777268e-06,2.0184913129121293e-08,3.878268882188327e-06,2.9460663214937247e-08,3.951117037972808e-09,6.754954921795289e-10
1.1448738491425926e-05,0.05480703818339432,3.76,0.0,0.6096684197457357,0.9999817351207846,5.773708548901093e-06,8.89891411396318e-08,9.037585250664883e-06,4.6436313691587086e-08,3.2277318522499335e-06,1.460451454890054e-10,2.276674204646755e-14,3.696439441354453e-08,5.5047667991501015e-08,4.45283492508894e-06,4.024035766699788e-10,2.4419285333550478e-06,6.167785749412557e-06,2.053276550105081e-06,2.0184863289254334e-08,4.379939533180235e-06,3.145045608322474e-08,4.7400620498503586e-09,7.627016148697126e-10
1.2113781079242337e-05,0.054807038821598965,3.76,0.0,0.6096670615891313,0.9999803816541232,6.390135651355819e-06,9.349189186796893e-08,9.568586915244895e-06,4.643623446810707e-08,3.4173988792300393e-06,1.460476779733638e-10,2.27670099305449e-14,3.696476902111465e-08,5.50464009944997e-08,4.717374431427978e-06,4.0239466147138895e-10,2.585374888618017e-06,6.535735859123921e-06,2.1747801127346103e-06,2.018481570973937e-08,4.912057164691707e-06,3.346692761685889e-08,5.627420673269625e-09,8.551864740366447e-10
1.2778823667058748e-05,0.054807039460652636,3.76,0.0,0.6096656730464995,0.9999789979726396,7.036976364481387e-06,9.799209955738336e-08,1.0099609789895576e-05,4.643615550771817e-08,3.6069680059744617e-06,1.460488864455945e-10,2.2767127622682547e-14,3.696514652583507e-08,5.504513307389072e-08,4.981913124310516e-06,4.023857516405093e-10,2.728790034681121e-06,6.903497414964254e-06,2.2962847496376413e-06,2.018477046229041e-08,5.474606413935653e-06,3.551151396323739e-08,6.618923511186789e-09,9.529471722337526e-10
1.3443866254875159e-05,0.05480704010059994,3.76,0.0,0.6096642541364866,0.9999775841037419,7.714213180664459e-06,1.0248964155700263e-07,1.0630655296972326e-05,4.643607680984374e-08,3.796434038431729e-06,1.4604938192164753e-10,2.2767164364315306e-14,3.69655269754641e-08,5.5043864345166564e-08,5.246450996516521e-06,4.023768480146945e-10,2.8721728813118945e-06,7.271060303785009e-06,2.4177904370349777e-06,2.018472756584767e-08,6.0675710808897635e-06,3.7585648150651517e-08,7.720289359449676e-09,1.0559806674462438e-09
1.410890884269157e-05,0.054807040741485256,3.76,0.0,0.6096628048785686,0.9999761400756502,8.421827759908882e-06,1.0698439550651693e-07,1.116172485604651e-05,4.6435998373899447e-08,3.985791794037935e-06,1.460494765135257e-10,2.2767155524588524e-14,3.6965910391013556e-08,5.504259488236293e-08,5.510988041169314e-06,4.023679511276403e-10,3.0155223401387786e-06,7.63841443464444e-06,2.5392971513029163e-06,2.0184687034108374e-08,6.69093413011352e-06,3.9690759932457173e-08,8.937224585121778e-09,1.1642837733799012e-09
1.477395143050798e-05,0.05480704138335309,3.76,0.0,0.6096613252930501,0.9999746659173928,9.159800931803158e-06,1.1147623935258181e-07,1.1692819883584956e-05,4.643592019929503e-08,4.175036102158496e-06,1.460493294928158e-10,2.2767119152521266e-14,3.696629677973604e-08,5.504132473831257e-08,5.7755242515698685e-06,4.0235906135757083e-10,3.1588373246670363e-06,8.005549739633836e-06,2.6608048689014606e-06,2.0184648885825645e-08,7.3446776926408975e-06,4.182827563213153e-08,1.027542250762147e-08,1.2778531597757167e-09
1.543899401832439e-05,0.054807042026247664,3.76,0.0,0.6096598154010614,0.9999731616588035,9.928112697620506e-06,1.1596505135260774e-07,1.2223941792692101e-05,4.643584228543375e-08,4.364161804576689e-06,1.460490388367219e-10,2.276706635115511e-14,3.696668614325789e-08,5.5040053957351023e-08,6.040059621092986e-06,4.023501790202061e-10,3.302116750316648e-06,8.372456174835096e-06,2.782313566329736e-06,2.0184613127876542e-08,8.028783067946845e-06,4.399961798921605e-08,1.1740562782820614e-08,1.3966853527534672e-09
1.6104036606140804e-05,0.05480704267021317,3.76,0.0,0.6096582752245574,0.9999716273305194,1.0726742232491133e-05,1.204507100871362e-07,1.275509199292346e-05,4.643576463171179e-08,4.553163756013996e-06,1.4604867078876657e-10,2.2767004627422058e-14,3.696707848020354e-08,5.5038782579379116e-08,6.304594143153945e-06,4.023413043984841e-10,3.44535953448519e-06,8.739123721330939e-06,2.903823220112299e-06,2.0184579755209252e-08,8.743230725989857e-06,4.620620600626296e-08,1.3338310790303842e-08,1.5207767351784301e-09
1.6769079193957217e-05,0.05480704331529369,3.76,0.0,0.6096567047863143,0.9999700629639764,1.1555667887645975e-05,1.2493309447910091e-07,1.3286271890131448e-05,4.643568723751876e-08,4.7420368246600405e-06,1.4604826170215586e-10,2.2766938101037737e-14,3.696747378636218e-08,5.503751064010035e-08,6.5691278112065995e-06,4.0233243774429854e-10,3.5885645966216618e-06,9.105542386222119e-06,3.025333806799266e-06,2.018454876476944e-08,9.4880003093378e-06,4.8449454796781505e-08,1.5074317023952244e-08,1.6501235470461885e-09
1.743412178177363e-05,0.05480704396153315,3.76,0.0,0.6096551041099273,0.9999684685914062,1.2414867192762142e-05,1.2941208380744967e-07,1.3817482886305491e-05,4.643561010223806e-08,4.9307758927007034e-06,1.460478256835268e-10,2.2766868370703605e-14,3.6967872055368164e-08,5.503623817209152e-08,6.833660618734859e-06,4.023235792863343e-10,3.731730858297584e-06,9.471702203653399e-06,3.146845302963542e-06,2.0184520157914626e-08,1.0263070635381285e-05,5.073077543406912e-08,1.695421648597355e-08,1.784721885886631e-09
1.8764206957406452e-05,0.054807045257664166,3.76,0.0,0.6096518121411861,0.9999651899610733,1.4223992778775439e-05,1.3835939622341776e-07,1.4880003763199232e-05,4.6435456605914926e-08,5.3078316288268975e-06,1.4604690298527797e-10,2.276672271361735e-14,3.6968677453232915e-08,5.50336917763036e-08,7.362723626208695e-06,4.023058878437133e-10,4.01794267757373e-06,1.020320557408589e-05,3.3898709300934677e-06,2.018447008202099e-08,1.1904024673336426e-05,5.541325544262286e-08,2.116815404434612e-08,2.069656824861755e-09
2.0094292133039274e-05,0.05480704655895533,3.76,0.0,0.6096483995233872,0.9999617917131662,1.615392289173028e-05,1.4729168909635217e-07,1.594266575616528e-05,4.643530413768193e-08,5.68429032171372e-06,1.4604592969775272e-10,2.276657071726338e-14,3.696949461170636e-08,5.503114363968481e-08,7.891783113646803e-06,4.0228823179878074e-10,4.3039864099866154e-06,1.0933554685583403e-05,3.632899914401516e-06,2.018442950544293e-08,1.3665906965037504e-05,6.02648481292288e-08,2.6024870857940354e-08,2.3755474993932065e-09
2.1424377308672096e-05,0.05480704786575358,3.76,0.0,0.6096448664745241,0.9999582741338422,1.820444845237386e-05,1.5620801062569935e-07,1.7005479926019092e-05,4.6435152692378966e-08,6.060111586068763e-06,1.4604494285067408e-10,2.27664165789683e-14,3.697032346679574e-08,5.502859401027781e-08,8.420839029197172e-06,4.0227061287717873e-10,4.5898535117083935e-06,1.1662670889092333e-05,3.875932069035512e-06,2.018439838739812e-08,1.5548518588525083e-05,6.529668143139417e-08,3.1568828286903844e-08,2.7023576056982576e-09
2.2754462484304918e-05,0.05480704917840365,3.76,0.0,0.6096412132254382,0.9999546375216489,2.0375347490975756e-05,1.6510741584841747e-07,1.806845725720228e-05,4.6435002264749616e-08,6.435255310488536e-06,1.460439578884116e-10,2.2766262050034612e-14,3.6971163949831264e-08,5.5026043132045643e-08,8.949891321125924e-06,4.022530327694978e-10,4.875535479729175e-06,1.2390476065718612e-05,4.1189672074402064e-06,2.018437669616635e-08,1.755164766043563e-05,7.051980446678516e-08,3.784418295353848e-08,3.0500486045286573e-09
2.408454765993774e-05,0.054807050497247836,3.76,0.0,0.6096374400197209,0.9999508821874001,2.266638524265976e-05,1.739889670148183e-07,1.913160865320006e-05,4.64348528494424e-08,6.809681673710752e-06,1.4604295983462503e-10,2.2766105434503237e-14,3.6972015986730064e-08,5.5023491243576285e-08,9.478939937832812e-06,4.022354931218302e-10,5.1610238541378365e-06,1.3116892658448662e-05,4.36200514339421e-06,2.0184364401370067e-08,1.9675069427118274e-05,7.594518294624815e-08,4.4894768319688874e-08,3.418579737649733e-09
2.5414632835570562e-05,0.054807051822625845,3.76,0.0,0.609633547113611,0.9999470084540456,2.5077314247710262e-05,1.8285173395563627e-07,2.0194944931984347e-05,4.6434704441013154e-08,7.1833511605860405e-06,1.4604193604166878e-10,2.276594530036961e-14,3.697287950093434e-08,5.5020938582484845e-08,1.0007984827819607e-05,4.0221799556803557e-10,5.446310220357033e-06,1.384184370332457e-05,4.605045691025936e-06,2.0184361461677326e-08,2.1918546360801357e-05,8.158369466043224e-08,5.27640765520942e-08,3.807908045212966e-09
2.6744718011203384e-05,0.0548070531548747,3.76,0.0,0.6096295347758879,0.999943016656537,2.7607874456755133e-05,1.9169479445240916e-07,2.1258476821551632e-05,4.6434557033927805e-08,7.55622457778379e-06,1.4604089295672552e-10,2.2765782379549768e-14,3.697375441494785e-08,5.501838538764546e-08,1.0537025939676489e-05,4.0220054174610553e-10,5.731386211354315e-06,1.4565252860082718e-05,4.848088664837224e-06,2.0184367833036805e-08,2.4281828260730685e-05,8.744612504408765e-08,6.149524069055802e-08,4.217988383994435e-09
2.8074803186836206e-05,0.0548070544943287,3.76,0.0,0.6096254032877585,0.9999389071416901,3.0257793340923525e-05,2.0051723460001e-07,2.2322214955579863e-05,4.643441062256433e-08,7.928263069235457e-06,1.4603984033153265e-10,2.276561777849962e-14,3.697464064898054e-08,5.5015831896928836e-08,1.1066063222105374e-05,4.021831332816625e-10,6.016243509834019e-06,1.5287044442291167e-05,5.091133879742902e-06,2.0184383474555956e-08,2.676465235934333e-05,9.354316282342696e-08,7.113101713971272e-08,4.64877344647378e-09
2.9404888362469028e-05,0.05480705584131911,3.76,0.0,0.6096211529427399,0.9999346802680414,3.302678600695016e-05,2.093181491561649e-07,2.33861698691696e-05,4.643426520121507e-08,8.299428131281623e-06,1.4603877706988793e-10,2.276545137443005e-14,3.697553811973114e-08,5.501327834514137e-08,1.1595096623941372e-05,4.021657717729301e-10,6.300873850394428e-06,1.6007143446925526e-05,5.334181151109224e-06,2.018440834253995e-08,2.9366743433450353e-05,9.988539575051192e-08,8.171376850140771e-08,5.1002137807572516e-09
3.073497353810185e-05,0.05480705719617424,3.76,0.0,0.6096167840465377,0.999930336405701,3.5914555317045035e-05,2.180966418848447e-07,2.445035199465098e-05,4.6434120764089326e-08,8.66968162749299e-06,1.460376974136944e-10,2.276528251631927e-14,3.697644674098238e-08,5.501072496478453e-08,1.2124126094151047e-05,4.021484587963424e-10,6.585269021641309e-06,1.6725475583304292e-05,5.577230294781819e-06,2.0184442388051756e-08,3.208781392027918e-05,1.064833064274659e-07,9.328544675944048e-08,5.572257811350479e-09
