Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14)
1.4272055828799108e-07,0.151845426724436,3.76,0.0,0.9314520044396013,0.9704677300901728,0.003761433752853,0.0017739917498317186,0.05332696869326508,0.012490958095281777,0.032485904372501165,4.881611548120612e-08,2.939808041005351e-09,0.0031530917904315165,0.004243850589046076,0.017693683210852955,0.00023196744386229642,0.00036732360898404957,2.1676064975500942e-05,0.01551494855707317,0.0011510143902610371,0.0008915841217972025,0.000784420181145282,9.178746828141753e-05,0.0007915952348735975,1.0129712316057342e-06,0.00011411326442647918,1.6449845340654608e-06,0.002117714302234553,5.502717609702208e-05,3.917139626560939e-10,2.2853730892153694e-06,1.1278998067692619e-07,0.0029407373163562213,2.183537071613633e-11,1.9555818057162267e-07,4.465955479503756e-06,1.3252162843522937e-05,0.0010683913276630808,2.9045441506020364e-10,3.954854302564958e-12,8.774416710590071e-09,2.9304372872226917e-09,3.755691502791767e-05,8.13876166281705e-11,9.78837590851041e-06,3.553486883643554e-06,1.812072408928241e-07
1.444925353257745e-07,0.15186527742222528,3.76,0.0,0.9302812190162594,0.9700004288772517,0.0038635191481680227,0.001785452698164812,0.05413314348859739,0.012496163247860946,0.03305570911991702,4.885392821111524e-08,2.939425650677255e-09,0.00316652710016838,0.0042406308472092615,0.018063239549377587,0.0002317794306253154,0.00037070158684764505,2.205056919441355e-05,0.015805254395954486,0.001161820681338784,0.0009229993871060625,0.0008187326443933258,9.664184304299258e-05,0.0008151139841423391,1.0301100814076161e-06,0.00011975880113536234,1.7455723966259953e-06,0.0021968830077375764,5.7616425529995794e-05,4.1546354795784304e-10,2.3867161598219356e-06,1.1771068641001585e-07,0.002939321425745883,2.2964094081127033e-11,2.0044362910372005e-07,4.569099308507013e-06,1.3805741878322147e-05,0.00110541425215016,2.9700944710312e-10,4.179734503603357e-12,9.183385321124721e-09,3.0664268955371062e-09,3.825429338920775e-05,8.669876383983216e-11,1.0378438891532963e-05,3.625583019302385e-06,1.941068902692843e-07
1.4626451236355795e-07,0.15188512847920746,3.76,0.0,0.9291100888756048,0.9695325078053867,0.003966323874945379,0.0017964081563271099,0.05494032623566121,0.012500029080947786,0.03362296346930805,4.8884754616046876e-08,2.9387175515074358e-09,0.00317958809451439,0.004236634648766116,0.01843345426204777,0.00023154730061785483,0.00037403960778014696,2.2422930947416804e-05,0.01609587651979608,0.001172438444527878,0.0009549928533715194,0.0008538015155177532,0.00010165884825180074,0.0008386947040364813,1.0471462553468512e-06,0.0001255860062516711,1.85029519117729e-06,0.002277734763614548,6.028189116259778e-05,4.4017185679911275e-10,2.4911046752072705e-06,1.2277544460532133e-07,0.0029379036491662845,2.4132508207479867e-11,2.0534476662771506e-07,4.67165849861307e-06,1.437289244943094e-05,0.0011430001480950956,3.035182628255192e-10,4.412969219252532e-12,9.603570811268013e-09,3.2061397943823056e-09,3.894402147499588e-05,9.226452399748155e-11,1.0991539342471346e-05,3.697334571261853e-06,2.076184229209818e-07
1.4803648940134138e-07,0.15190497851267937,3.76,0.0,0.9279387455282702,0.9690640148542516,0.0040698197291379875,0.0018068707670942403,0.05574845552832615,0.01250260320888304,0.0341875615719325,4.8908834811811555e-08,2.9376958837203715e-09,0.0031922835776743734,0.004231897288265047,0.018804254026741154,0.00023127306933908194,0.00037733775651136884,2.2793078515239795e-05,0.01638677955792737,0.0011828702965771805,0.0009875625854592139,0.0008896187483793918,0.0001068400456177652,0.0008623218051740602,1.0640766377487424e-06,0.00013159727440616468,1.9592165097220976e-06,0.0023602619667577773,6.302423600039593e-05,4.658523539732886e-10,2.59856303649534e-06,1.2798528912504534e-07,0.0029364841322564,2.5341274662388843e-11,2.1026112454778696e-07,4.773606342782704e-06,1.4953648222297944e-05,0.0011811397765919241,3.099791571614274e-10,4.654673883444739e-12,1.0034998889740783e-08,3.3495853299614665e-09,3.962605813418349e-05,9.809221521066753e-11,1.16279690656978e-05,3.7687252630075207e-06,2.2175256283555376e-07
1.498084664391248e-07,0.15192482619323114,3.76,0.0,0.9267673156988524,0.9685949964252185,0.004173979148179816,0.0018168532873805144,0.05655747172075122,0.012503932022956542,0.03474940347706599,4.892640311706052e-08,2.936372466720463e-09,0.0032046221748781066,0.004226453092145793,0.01917556795041165,0.0002309586978979416,0.000380596129914322,2.31609445243615e-05,0.016677929348991358,0.0011931188631585101,0.0010207065204444175,0.0009261759058411507,0.00011218691008077378,0.0008859800398508256,1.080898308530661e-06,0.0001377949648379436,2.072397142782198e-06,0.002444456212622878,6.584409962001772e-05,4.925178002007875e-10,2.7091137770642906e-06,1.333411663601929e-07,0.002935063015866196,2.6591046829869575e-11,2.1519235089237783e-07,4.874920520083509e-06,1.5548038074670496e-05,0.001219823779125952,3.1639071729879625e-10,4.904960296744925e-12,1.0477689461379384e-08,3.4967709682123317e-09,4.030038249528329e-05,1.041891809213319e-10,1.2288004773863845e-05,3.8397403297688585e-06,2.3651947837255788e-07
1.5158044347690825e-07,0.1519446702432534,3.76,0.0,0.9255959214323576,0.9681254973819797,0.0042787752200494295,0.0018263685488828405,0.0573673168952302,0.0125040607122226,0.03530839494165276,4.893768813195087e-08,2.934758804558713e-09,0.0032166123390873066,0.004220335417924117,0.019547327529393695,0.00023060609285779123,0.00038381483643356245,2.352646580179138e-05,0.016969292903611065,0.0012031867755215126,0.001054422473576614,0.0009634641897181969,0.00011770083010250482,0.0009096545194797427,1.0976085364780496e-06,0.00014418140141309632,2.1898950460402815e-06,0.0025303083303263594,6.874209862644379e-05,5.201802462716669e-10,2.8227775639359806e-06,1.3884393548955246e-07,0.002933640436179811,2.7882469601385278e-11,2.201382062156894e-07,4.97558295407442e-06,1.615608634352812e-05,0.0012590426926395893,3.2275181263403785e-10,5.163936630879377e-12,1.0931656876599345e-08,3.647702376013934e-09,4.096699260640527e-05,1.1056278575753278e-10,1.2971908128858308e-05,3.910366471480959e-06,2.5192877551698424e-07
1.5335242051469168e-07,0.15196450943545714,3.76,0.0,0.9244246802017544,0.9676555610903375,0.004384181690156376,0.0018354294214065667,0.058177934829732686,0.012503033284221254,0.035864447241377155,4.894291281746061e-08,2.9328660913930815e-09,0.003228262357155873,0.004213576655773141,0.019919466608116176,0.00023021710622473778,0.00038699399553117765,2.3889583231050855e-05,0.017260838368335866,0.0012130766674678082,0.0010887081440967207,0.001001474469965157,0.00012338310807974908,0.0009333307301029662,1.1142047725840313e-06,0.00015075887266813667,2.311765314830412e-06,0.0026178084175832107,7.17188271221465e-05,5.488510291156616e-10,2.93957320242569e-06,1.4449436888303064e-07,0.0029322165248363025,2.921617908048664e-11,2.250985592574861e-07,5.075579660467204e-06,1.677781307754773e-05,0.0012987869639805875,3.29061584043229e-10,5.431707440437082e-12,1.1396910191181727e-08,3.802383505674673e-09,4.162590411123214e-05,1.1722041152380765e-10,1.3679925817745681e-05,3.980591804526314e-06,2.6798949341404137e-07
1.551243975524751e-07,0.15198434259140692,3.76,0.0,0.9232537050163391,0.96718522945718,0.004490172966186681,0.0018440487788105471,0.058989270965202525,0.012500892585611427,0.036417476983555144,4.894229457534599e-08,2.9307052169207386e-09,0.003239580355479688,0.004206208232306053,0.02029192133641317,0.00022979353556832884,0.00039013373715032686,2.4250241609657723e-05,0.01755253499081723,0.00122279117261308,0.0011235611209055264,0.0010401973130384735,0.0001292349608715163,0.0009569945460454228,1.1306846434787082e-06,0.00015752963187677728,2.4380601661298816e-06,0.0027069458753998226,7.477485718564611e-05,5.785407696755611e-10,3.059517643906643e-06,1.5029315264183493e-07,0.002930791409047888,3.0592802301733687e-11,2.3007338240116355e-07,5.174900585696183e-06,1.7413234293838963e-05,0.0013390469637361087,3.3531943258309194e-10,5.7083736813021044e-12,1.1873453434881977e-08,3.960816682214754e-09,4.2277148964332536e-05,1.2416945333598167e-10,1.4412289661178971e-05,4.05040581251925e-06,2.847101020818123e-07
1.5689637459025855e-07,0.15200416858007165,3.76,0.0,0.9220831045306237,0.966714542968663,0.004596724121041535,0.0018522394675009476,0.05980127237267145,0.012497680322720086,0.0369674059222074,4.893604532871894e-08,2.9282867718286253e-09,0.0032505743051713452,0.004198260616373816,0.02066463012561017,0.0002293371242637521,0.00039323420119620527,2.4608389508385637e-05,0.01784435308616476,0.001232332921908545,0.0011589788880823917,0.001079623009381592,0.000135257520432382,0.0009806322417822433,1.1470459449502505e-06,0.000164495897138649,2.5688289276929495e-06,0.002797709442444492,7.79107393572195e-05,6.0925937250124e-10,3.1826259965407332e-06,1.562408872691772e-07,0.0029293652117157094,3.20129569641204e-11,2.3506274696826641e-07,5.273539437961473e-06,1.8062362237726923e-05,0.0013798129994579402,3.41525007731149e-10,5.9940327353793525e-12,1.2361285887377812e-08,4.123002692965528e-09,4.2920774188547616e-05,1.3141731590734794e-10,1.5169216751799777e-05,4.119799296378887e-06,3.020985021902955e-07
1.5866835162804198e-07,0.15202398631639408,3.76,0.0,0.9209129831534857,0.9662435407276094,0.004703810894000364,0.0018600142773966448,0.06061388772024322,0.012493437082009487,0.03751416077563732,4.892437160322424e-08,2.9256210532478097e-09,0.0032612520267943116,0.0041897633267004054,0.021037533603555383,0.00022884956184519804,0.00039629553703426863,2.4963979132542404e-05,0.018136264004434664,0.0012417045413958328,0.0011949588302536966,0.0011197415999896685,0.0001414518345447181,0.0010042305020947306,1.1632866355619624e-06,0.00017165985148863693,2.7041180339579106e-06,0.0028900872290244547,8.112700312965619e-05,6.410160269910444e-10,3.308911538826105e-06,1.6233808846445917e-07,0.0029279380515433266,3.3477251179172516e-11,2.400668183857264e-07,5.371493512238106e-06,1.8725205644405338e-05,0.0014210753282858288,3.476781952607026e-10,6.2887784411819365e-12,1.2860402360099762e-08,4.288940879014029e-09,4.3556840676624384e-05,1.3897140999226996e-10,1.5950909620172795e-05,4.188764323919775e-06,3.2016202678886473e-07
1.6044032866582541e-07,0.1520437947598818,3.76,0.0,0.9197434411573309,0.9657722604901497,0.0048114096902363915,0.0018673859152833559,0.061427067240000174,0.012488202350462746,0.03805767304680294,4.890747460879526e-08,2.9227180701711957e-09,0.0032716211946897797,0.00418074494118693,0.021410574568757196,0.00022833248446054125,0.00039931790300551736,2.5316966185483385e-05,0.01842824009920471,0.0012509086501717053,0.001231498237810888,0.0011605429020189757,0.0001478188676426581,0.0010277764305913917,1.1794048303884673e-06,0.0001790236430255598,2.843971028353296e-06,0.0029840667506049294,8.442415744211496e-05,6.738192101581705e-10,3.43838573581242e-06,1.6858518803315638e-07,0.0029265100431478826,3.498628323383492e-11,2.4508585126006745e-07,5.468763510664525e-06,1.9401770001334703e-05,0.0014628241689774208,3.5377910484425196e-10,6.592701129854528e-12,1.3370793482524661e-08,4.458629228032461e-09,4.4185422038754914e-05,1.4683914899238477e-10,1.6757556425849633e-05,4.257294179173254e-06,3.3890744485922673e-07
1.6221230570360885e-07,0.15206359291322086,3.76,0.0,0.9185745747870412,0.9653007387016105,0.004919497578809128,0.0018743669804689683,0.062240762694881664,0.012482014535886547,0.03859787884673721,4.888555032195065e-08,2.919587548872854e-09,0.0032816893409283164,0.004171233107724605,0.021783697943780017,0.00022778747541797874,0.00040230146595860914,2.566730973455068e-05,0.01872025469719088,0.0012599478585413062,0.0012685943119783612,0.0012020165334140885,0.00015435950172086596,0.0010512575566718155,1.195398794875067e-06,0.00018658938505897328,2.9884285716261323e-06,0.003079634960811843,8.780269117528782e-05,7.076766908190544e-10,3.5710582578332844e-06,1.7498253490596577e-07,0.002925081297168919,3.6540641368214e-11,2.501201843907112e-07,5.565353359640769e-06,2.0092057810316206e-05,0.001505049713354629,3.5982805747859734e-10,6.905887666214687e-12,1.3892445991558089e-08,4.632064468050675e-09,4.480660349721847e-05,1.550279457297316e-10,1.758933117121718e-05,4.325383311636727e-06,3.5834096656746726e-07
1.6398428274139228e-07,0.1520833798209135,3.76,0.0,0.9174064763684945,0.9648290105316669,0.005028052289254457,0.0018809699426487732,0.063054927345581,0.012474910987128367,0.039134718721240545,4.8858789568592945e-08,2.9162389383364547e-09,0.0032914638589170275,0.00416125455636502,0.022156850728042438,0.00022721606581574194,0.0004052464007985426,2.6014972079604665e-05,0.01901228206886291,0.0012688247663406747,0.001306244169731756,0.0012441519365332487,0.0001610745373214107,0.0010746618410119244,1.2112669388160727e-06,0.00019435915627292484,3.1375284558151227e-06,0.003176778283865966,9.126307364622697e-05,7.425955351340924e-10,3.706937001606091e-06,1.8153039626059923e-07,0.0029236519203750255,3.814090356819294e-11,2.5517023575234147e-07,5.6612700248801486e-06,2.0796068848232656e-05,0.0015477421371773892,3.65825572812803e-10,7.2284214944034435e-12,1.4425343022684957e-08,4.809242161747951e-09,4.542048082890863e-05,1.6354520939028926e-10,1.8446393935855916e-05,4.3930272856325006e-06,3.784682500866519e-07
1.6575625977917571e-07,0.15210315456794174,3.76,0.0,0.9162392344164628,0.9643571099087767,0.0051370522068887245,0.0018872071218864414,0.06386951591750532,0.012466928014204478,0.03966813748103894,4.882737810727414e-08,2.9126814156426574e-09,0.0033009520066915794,0.004150835112704344,0.022529981950153388,0.00022661973524646439,0.00040815289005162713,2.6359918624291713e-05,0.019304297400017382,0.0012775419614111598,0.0013444448485675116,0.001286938400759055,0.00016796469459228527,0.0010979776796493873,1.2270078104699472e-06,0.00020233500090553367,3.2913056234939162e-06,0.0032754826464018393,9.480575510133583e-05,7.785821133931461e-10,3.846028113551772e-06,1.8822895873849136e-07,0.0029222220157683384,3.978763737289268e-11,2.602364974740673e-07,5.756523325569668e-06,2.151380042551059e-05,0.0015908916104568163,3.7177235645240843e-10,7.560382687747182e-12,1.4969464401626177e-08,4.990156800857637e-09,4.602715935615882e-05,1.7239834264059724e-10,1.9328891129212822e-05,4.460222729942635e-06,3.992944098605933e-07
1.6752823681695915e-07,0.15212291627845784,3.76,0.0,0.9150729337417074,0.9638850695538999,0.005246476366939027,0.0018930906706144854,0.06468448456784043,0.012458100908333991,0.040198084035574067,4.879149671287874e-08,2.9089238913367794e-09,0.003310160909920921,0.004139999712346233,0.02290304261991363,0.00022599991256824816,0.00041102112344643257,2.6702117750170582e-05,0.01959627676426858,0.0012861020182101041,0.0013831933111248345,0.0013303650840877964,0.00017503061441135814,0.0011211939067478124,1.2426200908186908e-06,0.00021051892894331412,3.449792191914017e-06,0.0033757335086303415,9.84311672061627e-05,8.156421079332824e-10,3.988336015187449e-06,1.950783297499837e-07,0.0029207916826867815,4.148139969690358e-11,2.653195308409003e-07,5.8511257487047e-06,2.2245247641423923e-05,0.001634488307220596,3.7766928731314174e-10,7.901848002444148e-12,1.5524786935302962e-08,5.17480190029953e-09,4.662675298595138e-05,1.815947389193457e-10,2.0236955759479546e-05,4.526967287871455e-06,4.20824026179663e-07
1.6930021385474258e-07,0.1521426641145022,3.76,0.0,0.9139076555571065,0.9634129210135249,0.005356304447607228,0.0018986325575566405,0.06549979085276039,0.01244846396187333,0.04072451123056474,4.8751321260669986e-08,2.904975014804508e-09,0.0033190975646511956,0.0041287724163160166,0.023275985680102192,0.00022535797673491894,0.00041385129751039356,2.7041540693800287e-05,0.019888197096419438,0.001294507496543785,0.001422486449661472,0.0013744210336963944,0.00018227285956979463,0.0011442997961177775,1.258102587961838e-06,0.00021891291632920127,3.61301748168306e-06,0.003477515894808893,0.00010213972353076993,8.537805221186242e-10,4.133863430446533e-06,2.020785388619808e-07,0.0029193610169042355,4.3222736667169376e-11,2.704199613408408e-07,5.945092264573438e-06,2.299040363542632e-05,0.0016785224147442158,3.8351740508936146e-10,8.252890934700584e-12,1.6091284700979535e-08,5.363170091679188e-09,4.721938329730626e-05,1.9114177990506737e-10,2.117070771665876e-05,4.593259567873246e-06,4.430611559408376e-07
1.7107219089252601e-07,0.15216239727474914,3.76,0.0,0.9127434775826662,0.9629406946920036,0.005466516762170705,0.001903844553473907,0.06631539369481938,0.012438050488144819,0.04124737568945585,4.8707022810652665e-08,2.9008431796068847e-09,0.003327768839813751,0.004117176427306472,0.023648765958159512,0.0002246952576783982,0.0004166436151817264,2.737816142687336e-05,0.02018003616667584,0.0013027609404100524,0.0014623210903849137,0.001419095205490968,0.00018969191600923902,0.0011672850615718692,1.27345423165575e-06,0.00022751890518327917,3.7810080496220574e-06,0.0035808144229881656,0.00010593182002957738,8.930016902953794e-10,4.282611414784777e-06,2.0922953926070872e-07,0.0029179301107286975,4.501218347436603e-11,2.7553847377867115e-07,6.038440144277284e-06,2.374925983376762e-05,0.0017229841422622427,3.893178978919637e-10,8.613581780954426e-12,1.666892933252699e-08,5.5552532158164225e-09,4.7805178676392645e-05,2.010468331603414e-10,2.2130254067897725e-05,4.659099094868979e-06,4.6600934446638283e-07
1.7284416793030945e-07,0.15218211499328296,3.76,0.0,0.9115804741492779,0.9624684198832134,0.0055770942502179925,0.0019087382186359942,0.06713125335056093,0.012426892841152585,0.04176663765884755,4.8658767692196206e-08,2.8965365287736188e-09,0.00333618147952075,0.00410523410664287,0.024021340117871437,0.0002240130372365445,0.00041939828543630103,2.771195653946154e-05,0.020471772555669975,0.0013108648769394437,0.0015026939976408272,0.0014643764826456657,0.00019728819410730542,0.0011901398561896715,1.2886740680089531e-06,0.0002363388040352506,3.95378772545446e-06,0.003685613334008779,0.00010980783551470091,9.333092886117844e-10,4.434579385932732e-06,2.1653120928320156e-07,0.002916499053098283,4.685026423857785e-11,2.8067580747539833e-07,6.131188780085267e-06,2.452180619071794e-05,0.0017678637291743554,3.9507209010835313e-10,8.983987700837471e-12,1.7257690302825368e-08,5.7510424139882784e-09,4.838427349868727e-05,2.1131724995223655e-10,2.3115689363267884e-05,4.724486262362889e-06,4.896716382586065e-07
