Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321)
8.27132208188454e-06,0.15710372524792304,3.76,0.0,0.5467712562371893,0.9785598712792264,0.011671159510657053,0.0001941964169946087,0.0210579659063451,0.00011372641801914179,0.008634392371801464,3.164166165931158e-09,2.0767194353040697e-11,9.728227063271731e-05,3.625753563731378e-05,0.007765477107108705,2.3002989684746805e-06,0.00020413161865510916,6.350623210322901e-05,0.006751170744327222,0.00012159688231623871,0.009836035120338397,0.002252920351265204,0.002614533960290154,0.0002819701239613865,1.369618299839325e-07,0.0014314059105478096,1.1516265629306519e-05,0.0010806000301142452,0.0004828965309417113,2.4223536879118946e-08,1.4256195194300792e-06,1.1284934959486969e-08,0.0006130628272429139,4.435316636986203e-11,3.7942979345751233e-08,7.239350707860936e-07,1.2617571529326725e-05,3.165300785623674e-05,2.588383095348305e-10,6.134708850545815e-13,3.398216263379795e-09,1.0162030559530402e-09,5.00580366523728e-06,6.539456759964943e-10
8.40823170086829e-06,0.1571119998905036,3.76,0.0,0.5460950599885332,0.9781458636131689,0.011915432330698462,0.00019435539748570869,0.02147711809077539,0.00011362598191124942,0.00864425490889774,3.1598551393245377e-09,2.0738970769071618e-11,9.744343268554822e-05,3.621528286468727e-05,0.007890665148309429,2.2993904838621273e-06,0.00020462725961524657,6.35491587321422e-05,0.006868815435705369,0.00012184826983069089,0.010070618631605799,0.0022911449615557605,0.0026829092957338253,0.00028786161131106914,1.3705335071682863e-07,0.0014909002607694192,1.1843834336406194e-05,0.0011124144448242447,0.0004990612242349798,2.4900845139095743e-08,1.4681871205131936e-06,1.1621219579081781e-08,0.0006128034537006284,4.597725908780495e-11,3.926440880433651e-08,7.487513616350495e-07,1.3244042175211713e-05,3.171234517560612e-05,2.6758525706446896e-10,6.352793215121637e-13,3.5733771577639535e-09,1.068436007414569e-09,5.0982010283612355e-06,6.995514348438347e-10
8.545141319852039e-06,0.15712030156327503,3.76,0.0,0.5454194250976784,0.9777317244596349,0.012159841997332358,0.00019450223621292594,0.021897419547741624,0.00011352641657321254,0.008652967780524138,3.1555710695911975e-09,2.07109192590736e-11,9.76012688440435e-05,3.6173788889196726e-05,0.008015721617348152,2.298517196649209e-06,0.00020507811575743402,6.358350847377679e-05,0.0069862871654705425,0.00012209069586045847,0.010305504402388255,0.0023285888544814365,0.0027510967216794174,0.0002937420736320384,1.3712649491947086e-07,0.0015513901009256569,1.2171348488126303e-05,0.00114447741251857,0.0005153839260445246,2.5577377904897582e-08,1.5110680556739933e-06,1.195997135589784e-08,0.0006125439977674795,4.762090262574516e-11,4.060156729368435e-08,7.739076607431476e-07,1.389018673716942e-05,3.176538537107804e-05,2.764451862255771e-10,6.573233649040647e-13,3.7543352971513515e-09,1.1223859935449535e-09,5.18869852645653e-06,7.4749320837753e-10
8.682050938835789e-06,0.15712863010977096,3.76,0.0,0.5447443715672646,0.9773174817375763,0.012404370744676506,0.00019463783641815633,0.02231883211351455,0.00011342766986307728,0.0086606091132802,3.151312512313732e-09,2.0683030650187647e-11,9.7756007471051e-05,3.6133008367621416e-05,0.008140647834943168,2.2976762684591896e-06,0.00020548594312798837,6.360987185770979e-05,0.0071035817728069914,0.0001223247951636988,0.01054066326207308,0.002365254962172746,0.0028190769532574628,0.00029961058386948294,1.3718252840554635e-07,0.0016128547920503072,1.2498719836058622e-05,0.0011767829745546851,0.0005318605072149807,2.6252950083673548e-08,1.5542532391708514e-06,1.2301118778480174e-08,0.0006122844769355992,4.928355070943929e-11,4.1954174929293024e-08,7.993998186294805e-07,1.455621648730959e-05,3.181254147767423e-05,2.854164428691011e-10,6.795978335011804e-13,3.9411664621708754e-09,1.1780750007909414e-09,5.277302050925338e-06,7.978461366555034e-10
8.818960557819538e-06,0.15713698534220386,3.76,0.0,0.5440699177203223,0.9769031613489648,0.012649002005905137,0.00019476303908489648,0.02274131887714996,0.00011332969291224036,0.008667252055796113,3.1470781137706465e-09,2.0655296347108926e-11,9.790786292321292e-05,3.609289884164281e-05,0.008265445058394778,2.296865069846389e-06,0.0002058524295219748,6.362880151277964e-05,0.0072206954052528504,0.00012255116173935863,0.010776068082305636,0.002401147351331323,0.002886832185509847,0.0003054662760125505,1.3722263570684662e-07,0.0016752737884009287,1.2825867154840792e-05,0.0012093253634906766,0.0005484869811233869,2.692739172444923e-08,1.5977338841154841e-06,1.2644592684225837e-08,0.000612024907433411,5.096466955149362e-11,4.332196250404455e-08,8.252237685121324e-07,1.5242338749487976e-05,3.1854202285042256e-05,2.944974055288837e-10,7.02097804782343e-13,4.13394573361503e-09,1.2355248116045581e-09,5.364020706106712e-06,8.506862641642462e-10
8.955870176803287e-06,0.15714536704426865,3.76,0.0,0.543396080318563,0.9764887873110734,0.012893720333544235,0.00019487862702209443,0.023164844137835927,0.00011323243993645822,0.008672965064022273,3.1428666057388646e-09,2.0627708298719068e-11,9.805703627989544e-05,3.605342056429079e-05,0.008390114485319592,2.2960811667252423e-06,0.00020617919708100995,6.364081436053416e-05,0.00733762449878784,0.0001227703511312381,0.011011693644864413,0.0024362711185593644,0.0029543460031884773,0.0003113083440165819,1.3724792479223492e-07,0.001738626666482033,1.3152715763259323e-05,0.001242098993753208,0.0005652594983140647,2.7600546965798965e-08,1.6415014880433825e-06,1.299032614593631e-08,0.0006117653043085549,5.2663737871253346e-11,4.470467104815664e-08,8.513755263583131e-07,1.5948757058238653e-05,3.189073347443203e-05,3.0368648536951763e-10,7.248186058309206e-13,4.332747532558918e-09,1.2947570146754644e-09,5.4488664939632085e-06,9.060905329320016e-10
9.092779795787037e-06,0.15715377497379288,3.76,0.0,0.542722874673005,0.9760743818809747,0.013138511324834137,0.00019498532869759654,0.023589373363117908,0.00011313586805529422,0.008677812174280316,3.1386768005185152e-09,2.0600258966635763e-11,9.820371605044268e-05,3.601453633511424e-05,0.008514657257172556,2.29532230741222e-06,0.0002064678048527236,6.364639370870705e-05,0.007454365759049698,0.0001229828826382907,0.011247516517194005,0.002470632292286109,0.0030216032946961623,0.0003171360405531199,1.3725943148809562e-07,0.0018028931513222276,1.3479197069680786e-05,0.0012750984528101465,0.0005821743411505718,2.8272273060256145e-08,1.6855478192332275e-06,1.3338254364372074e-08,0.0006115056815058337,5.4380246864929656e-11,4.6102051435111995e-08,8.778511906517815e-07,1.6675671310759838e-05,3.1922478739836535e-05,3.129821260849998e-10,7.477558043997544e-13,4.5376456582736195e-09,1.355793016612544e-09,5.531854020249302e-06,9.641367761422965e-10
9.229689414770786e-06,0.1571622088652331,3.76,0.0,0.5420503147473649,0.9756599656726109,0.0133833615518645,0.00019508382183494057,0.02401487314811288,0.00011303993711998833,0.00868185326399496,3.134507586181985e-09,2.0572941294325516e-11,9.834807885710393e-05,3.5976211343851385e-05,0.008639074462566086,2.2945864103828102e-06,0.00020671975130109052,6.364599124983042e-05,0.007570916143635209,0.00012318924142973458,0.01148351493526146,0.002504237741026785,0.0030885901701677362,0.00032294867560765764,1.372581238395331e-07,0.0018680531401823422,1.3805248141937644e-05,0.0013083184928306523,0.0005992279185147917,2.8942439435977635e-08,1.7298649037556377e-06,1.3688314566572966e-08,0.0006112460519405547,5.6113700112061574e-11,4.751386393060527e-08,9.046469419841869e-07,1.742327791194546e-05,3.194976088747576e-05,3.2238280359437706e-10,7.709051858555178e-13,4.748713323592362e-09,1.4186540536430545e-09,5.613000221239817e-06,1.0249037122020334e-09
9.366599033754536e-06,0.15717066843202138,3.76,0.0,0.541378413254643,0.9752455577667789,0.013628258496199938,0.0001951747367868498,0.024441311175798154,0.00011294460954967382,0.008685144300137749,3.1303579220464425e-09,2.0545748678019043e-11,9.849029009325796e-05,3.593841302235621e-05,0.008763367140395833,2.2938715528732807e-06,0.00020693647675885452,6.36400289680913e-05,0.007687272845439372,0.0001233898805645809,0.011719668693401084,0.0025370950877016776,0.0031552938836553286,0.0003287456149448025,1.3724490623313471e-07,0.0019340867238642515,1.4130811301376915e-05,0.0013417540228140682,0.0006164167605785683,2.9610926800794884e-08,1.7744450132280586e-06,1.404044590958778e-08,0.0006109864275675137,5.786361347331422e-11,4.893987774393907e-08,9.317590424336267e-07,1.819176991250925e-05,3.1972882908879706e-05,3.3188702573361885e-10,7.94262743974513e-13,4.96602318778126e-09,1.4833611995990156e-09,5.692324110071614e-06,1.0884709392210441e-09
9.503508652738285e-06,0.15717915336877014,3.76,0.0,0.5407071817472959,0.974831175814393,0.013873190487728915,0.00019525865969724897,0.024868656178437566,0.00011284985017581143,0.00868773757552355,3.1262268343676923e-09,2.051867493984408e-11,9.863050455619138e-05,3.590111090457685e-05,0.008887536282782181,2.2931759600189286e-06,0.0002071193658151045,6.362890094796907e-05,0.0078034332769863005,0.00012358522291594992,0.011955959040813908,0.002569212629737661,0.0032217027593521,0.00033452627845998936,1.3722062316836285e-07,0.0020009742057825724,1.445583374048487e-05,0.0013754001011677252,0.0006337375136690078,3.027762632916911e-08,1.819280653249253e-06,1.4394589389665405e-08,0.0006107268194456222,5.962951496741283e-11,5.037987065477542e-08,9.59183834714797e-07,1.898133714027806e-05,3.199212902381768e-05,3.414933319706235e-10,8.178246765423563e-13,5.189647387617328e-09,1.5499353748080152e-09,5.769846541698694e-06,1.1549189298625283e-09
9.640418271722035e-06,0.15718766335333703,3.76,0.0,0.5400366307013872,0.9744168361333618,0.014118146647481943,0.00019533613546298943,0.025296877900187153,0.0001127556260946584,0.008689681933172213,3.1221134122523873e-09,2.0491714301200096e-11,9.876886705249691e-05,3.586427649432671e-05,0.009011582837836788,2.2924979945851166e-06,0.00020726974963267947,6.361297508940415e-05,0.007919395055706505,0.0001237756630012622,0.01219236858439107,0.002600599264672373,0.003287806121764447,0.000340290138436179,1.3718606301307293e-07,0.0020686961189536994,1.4780267163442696e-05,0.0014092519287128517,0.0006511869352447344,3.094243888331161e-08,1.8643645524850996e-06,1.475068775663383e-08,0.000610467237798582,6.141094459275814e-11,5.183362859402396e-08,9.869177412159416e-07,1.9792166324784975e-05,3.200776569019181e-05,3.5120029289603205e-10,8.415873607458196e-13,5.419657566217982e-09,1.6183973561828402e-09,5.845589995427084e-06,1.224329026526251e-09
9.777327890705784e-06,0.15719619804875282,3.76,0.0,0.5393667695950785,0.9740025537994128,0.014363116834177273,0.00019540767050713355,0.025725947060905825,0.00011266190652755369,0.008691022979004377,3.1180168037830458e-09,2.0464861357715517e-11,9.890551297713649e-05,3.582788314052684e-05,0.009135507712263216,2.291836147520383e-06,0.0002073889081914601,6.359259473742475e-05,0.008035155990113419,0.00012396156872003435,0.01242888119753719,0.002631264420982219,0.0033535942297240775,0.0003460367177230282,1.3714196156586313e-07,0.002137233241048819,1.5104067448917296e-05,0.0014433048420973383,0.0006687618889970009,3.1605274261653347e-08,1.909689652376477e-06,1.5108685432962114e-08,0.0006102076920718937,6.320745414350012e-11,5.3300945204443374e-08,1.014957262901231e-06,2.062444121533012e-05,3.2020042578743545e-05,3.6100650971766805e-10,8.65547343792459e-13,5.656124899329816e-09,1.6887677834507653e-09,5.919578374073973e-06,1.2967834368289845e-09
9.914237509689533e-06,0.1572047571050231,3.76,0.0,0.5386976069818115,0.973588342731193,0.014608091594265198,0.00019547373537501665,0.02615583532118373,0.00011256866268877585,0.00869180328320177,3.113936212349582e-09,2.0438111056773006e-11,9.90405688669245e-05,3.579190591961575e-05,0.009259311773800297,2.291189028972515e-06,0.00020747807245475837,6.356808022156316e-05,0.008150714066833315,0.00012414328300146735,0.012665481934678249,0.002661217993859204,0.0034190582141176095,0.00035176558785488606,1.3708900520596094e-07,0.0022065666076498576,1.5427194334315512e-05,0.0014775543075941189,0.0006864593400866479,3.226605053457345e-08,1.955249097438793e-06,1.5468528437593327e-08,0.0006099481909860998,6.50186070289108e-11,5.478162150020919e-08,1.043298978029587e-06,2.1478342692678996e-05,3.202919351103538e-05,3.709106138684771e-10,8.897013447535105e-13,5.89912012030635e-09,1.7610671654669152e-09,5.991836818823597e-06,1.3723652293492294e-09
9.999999999999997e-06,0.1572133401608073,3.76,0.0,0.5382787915387769,0.9733289160171033,0.01476154628262729,0.00019551252922464036,0.026425529549478695,0.00011251048343934179,0.008692024261853464,3.111387886171871e-09,2.04214043852025e-11,9.912441322156995e-05,3.576957070576399e-05,0.009336803551390405,2.290790590997668e-06,0.00020751917707097247,6.355075203773253e-05,0.008222997423941402,0.00012425512016171379,0.012813731293028478,0.002679623509709311,0.0034598972203786714,0.0003553450552592948,1.3705160900799095e-07,0.002250395459661275,1.5629246914154063e-05,0.001499106902817185,0.000697606408299739,3.2678889562812165e-08,1.9839046993619884e-06,1.5694856722549094e-08,0.0006097856614921244,6.616041301668461e-11,5.571586168392823e-08,1.0612051498760144e-06,2.2024337245936226e-05,3.203343163024015e-05,3.7716397762300057e-10,9.049292483312313e-13,6.054693147314349e-09,1.8073484361614843e-09,6.036231133138942e-06,1.4213414413111048e-09
1.0051147128673283e-05,0.1572133401608073,3.76,0.0,0.5380291505585122,0.9731742157699665,0.014853062115255142,0.0001955347671630346,0.026586515248590185,0.00011247586766071404,0.008692062570593765,3.109870893181834e-09,2.0411458674874046e-11,9.917415292641811e-05,3.575632152484093e-05,0.00938299585351686,2.2905553597423897e-06,0.00020753842645701386,6.35397303075078e-05,0.008266067438446068,0.00012432112536437577,0.012902156951147164,0.002690470285667337,0.003484190019201526,0.00035747636712292816,1.370278340771502e-07,0.0022766775238397662,1.5749611120612273e-05,0.0015119959152641946,0.0007042763505255454,3.292469341261333e-08,2.001036226122791e-06,1.5830164314320294e-08,0.0006096887425866615,6.684397804769117e-11,5.627546549876603e-08,1.0719395408053197e-06,2.2354048874600937e-05,3.203543735970048e-05,3.8091126636277254e-10,9.140462285537876e-13,6.148713543286399e-09,1.8353158888030067e-09,6.062391538793569e-06,1.4511583296056356e-09
1.0188056747657032e-05,0.1572219468449771,3.76,0.0,0.5373614072291265,0.9727601847542002,0.015098020182120852,0.0001955911717902493,0.027017960285133195,0.0001123834962760743,0.008691837900447572,3.105820150075655e-09,2.03848997961712e-11,9.930637552781443e-05,3.572110816211827e-05,0.009506560747965874,2.2899339635320023e-06,0.00020757110931184973,6.3507823571864e-05,0.008381214412092516,0.000124495393392255,0.013138893428150642,0.0027190319508159796,0.003548982347362923,0.00036316871861558607,1.3695904515700924e-07,0.0023475475742511785,1.607128439677071e-05,0.0015466253734637229,0.0007222100747089311,3.358113562136455e-08,2.0470445622069265e-06,1.6193542064057127e-08,0.0006094293542908373,6.868315315238113e-11,5.778229179993089e-08,1.100875679959213e-06,2.3251735215475623e-05,3.2038978910410645e-05,3.910071571321503e-10,9.385789950169104e-13,6.404975083650375e-09,1.911534222685332e-09,6.131269654396494e-06,1.533247516241026e-09
1.0324966366640782e-05,0.15723057677806535,3.76,0.0,0.5366943831637913,0.972346260589337,0.015342958136590297,0.00019564332612242367,0.027450144715915923,0.00011229152500683583,0.008691163836072695,3.101783332304446e-09,2.035843029404547e-11,9.94373396871212e-05,3.568624545213616e-05,0.009630007221206053,2.289323759605743e-06,0.0002075772171402778,6.34726196978525e-05,0.00849615343880523,0.00012466636412642438,0.013375679502532154,0.0027469139447951394,0.003613428607181307,0.00036884234824013674,1.368831948352752e-07,0.0024191586316903565,1.6392183782848903e-05,0.0015814385036750764,0.0007402577551030143,3.423531636692694e-08,2.0932678066913193e-06,1.6558612081161034e-08,0.0006091700329313197,7.053572923480004e-11,5.9301921280070625e-08,1.13010419718034e-06,2.417157460018091e-05,3.204000968540419e-05,4.0119700458563955e-10,9.632967887006203e-13,6.667974277698652e-09,1.989742323058543e-09,6.198499053659814e-06,1.61871841738615e-09
1.0461875985624531e-05,0.15723922957360964,3.76,0.0,0.5360280838539148,0.9719324533130401,0.015587868839138676,0.00019569157995693434,0.027883043638969204,0.00011219993185966555,0.008690072604666333,3.097759831709672e-09,2.0332046312113282e-11,9.95671415142226e-05,3.56517143384016e-05,0.009753336006698362,2.2887237557120863e-06,0.0002075578049194617,6.343436069121728e-05,0.00861088310352468,0.00012483429538042503,0.013612504201055748,0.002774127477126277,0.003677522864644041,0.00037449700273722934,1.368008015700339e-07,0.0024914928644463536,1.6712281690898125e-05,0.0016164312356423825,0.0007584167180906857,3.488718083606406e-08,2.1396998301641546e-06,1.692532609369582e-08,0.0006089107847970067,7.240131387999635e-11,6.083418078758357e-08,1.1596219655099422e-06,2.5113737432493503e-05,3.203870872874348e-05,4.114795548938409e-10,9.881968718395977e-13,6.937780301247625e-09,2.06996023979435e-09,6.2641082606109706e-06,1.7076575071794164e-09
1.059878560460828e-05,0.15724790483939377,3.76,0.0,0.5353625141634321,0.9715187721561681,0.015832745633512484,0.0001957362578774529,0.02831663293623369,0.00011210869627749636,0.008688594247815687,3.093749079962165e-09,2.0305744245750356e-11,9.969587063832531e-05,3.561749700093174e-05,0.009876547809084786,2.2881330417657064e-06,0.0002075138882529472,6.339327202822612e-05,0.00872540211576112,0.0001249994269789814,0.013849357378947795,0.0028006839679915367,0.0037412597973672883,0.0003801324676990351,1.367123485474507e-07,0.0025645327423886527,1.7031553102639742e-05,0.0016515996027928216,0.0007766843699767926,3.553667967715508e-08,2.1863346656130325e-06,1.7293637106824456e-08,0.000608651615671406,7.427952510181676e-11,6.23789027454479e-08,1.1894259277231225e-06,2.607839171825528e-05,3.203524335374026e-05,4.2185358118835416e-10,1.0132766095267114e-12,7.214461985046134e-09,2.1522079207147484e-09,6.328126314910437e-06,1.8001521024210916e-09
