Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12)
1.0466201981444753e-07,0.07664784154828273,3.76,0.0,0.6100404934389005,0.9999910404883293,3.0361921398020973e-07,7.044330827423545e-07,1.909860461772445e-05,9.14544300961519e-06,6.012445471347366e-06,7.1564912443696e-10,2.468284342690355e-12,3.7382874530729405e-06,3.692272365056707e-06,3.1679525484034945e-06,8.964016572324032e-08,9.717931673954423e-07,2.5641453565427344e-07,2.0694049431969507e-06,6.639104121183787e-07,5.4584185600569796e-08,1.4048968567363446e-08,2.4246424666559958e-11,2.501458095272021e-10,7.232411394510673e-11,5.368590109450186e-11
1.0664827607970829e-07,0.07664784756434287,3.76,0.0,0.6100399141161443,0.999990745476332,3.2327960011898965e-07,7.337497913032765e-07,1.9542069324926113e-05,9.231543767742341e-06,6.271557924384595e-06,7.339631908098257e-10,2.499800889809227e-12,3.816119371774337e-06,3.7683910141957675e-06,3.3092928555715844e-06,9.152698034474329e-08,9.968479798476765e-07,2.691180867341509e-07,2.1620256998390865e-06,6.905846312007488e-07,5.803006297193607e-08,1.4498468111251404e-08,2.690210160155217e-11,2.721762226170303e-10,7.545458987917237e-11,5.652865462298068e-11
1.0863453234496905e-07,0.07664785361340577,3.76,0.0,0.610039328801923,0.9999904469923646,3.4374783031335937e-07,7.635229309482679e-07,1.9988423307440094e-05,9.31562619276595e-06,6.536176238262342e-06,7.522436641289337e-10,2.530860732065096e-12,3.8931118372620564e-06,3.843653869274425e-06,3.453502761484041e-06,9.339299838956755e-08,1.022137857696058e-06,2.821573322474447e-07,2.256544523215418e-06,7.176168493591635e-07,6.16237203511688e-08,1.495263527994085e-08,2.978905915519005e-11,2.9561199252789244e-10,7.865198446010065e-11,5.946150446522232e-11
1.106207886102298e-07,0.07664785969506159,3.76,0.0,0.6100387375318099,0.9999901450922906,3.650362145015921e-07,7.937400961777232e-07,2.043763430702942e-05,9.397737587237804e-06,6.806262641911204e-06,7.70484440640426e-10,2.5614696595793115e-12,3.969249407916873e-06,3.91804635290144e-06,3.600549639365196e-06,9.523783333869527e-08,1.0476602109342215e-06,2.955312230482104e-07,2.3529406276078555e-06,7.449940633272283e-07,6.53682878173914e-08,1.5411411007305325e-08,3.29221038892129e-11,3.2050618121529205e-10,8.191584317546672e-11,6.24853810435258e-11
1.1260704487549057e-07,0.07664786580889574,3.76,0.0,0.6100381403428321,0.9999898398312128,3.871567232165512e-07,8.243888692751336e-07,2.0889669502933754e-05,9.477924145060938e-06,7.0817780738426725e-06,7.886796796314518e-10,2.5916334130956002e-12,4.044518288763757e-06,3.9915555158512644e-06,3.7504003404393895e-06,9.706114019315761e-08,1.0734124051122615e-06,3.0923856601742767e-07,2.4511928689779723e-06,7.727033233660909e-07,6.926687421411152e-08,1.587473974759345e-08,3.631662442047676e-11,3.4691213152297565e-10,8.524569557008466e-11,6.560120340580324e-11
1.1459330114075133e-07,0.07664787195448947,3.76,0.0,0.6100375372733665,0.9999895312634727,4.101209874670776e-07,8.554568359080752e-07,2.1344495574088267e-05,9.556230977474324e-06,7.362682277114467e-06,8.0682379517672e-10,2.621357682152878e-12,4.118906246002267e-06,4.0641699511403355e-06,3.903021253931851e-06,9.886261329581791e-08,1.0993917662217397e-06,3.2327803219685165e-07,2.55127978429589e-06,8.007317474606619e-07,7.332256640968317e-08,1.6342569413564966e-08,3.998859685259353e-11,3.748834205326846e-10,8.864105641127599e-11,6.880987991236829e-11
1.1657955740601208e-07,0.07664787813142059,3.76,0.0,0.6100369283630435,0.9999892194426486,4.339402990327945e-07,8.869315997745078e-07,2.1802078758065105e-05,9.632702138428505e-06,7.648933889835786e-06,8.249114481137413e-10,2.6506481052754457e-12,4.192402525247265e-06,4.135879711889933e-06,4.058378363890555e-06,1.006419842489293e-07,1.1255955853260764e-06,3.376481646191482e-07,2.653179628818961e-06,8.290665345258891e-07,7.753842861160929e-08,1.6814851314453227e-08,4.3954589763771655e-11,4.044738140108667e-10,9.21014267995306e-11,7.211230891061311e-11
1.1856581367127284e-07,0.07664788433926391,3.76,0.0,0.6100363136526532,0.9999889044215574,4.586256111468321e-07,9.188007963377995e-07,2.2262384906881627e-05,9.707380649366462e-06,7.940490531403298e-06,8.429375382414314e-10,2.679510270997598e-12,4.264997773330965e-06,4.20667623282108e-06,4.21643730296928e-06,1.0239901992356335e-07,1.152021122947385e-06,3.523473858394272e-07,2.7568704114093415e-06,8.576949766716103e-07,8.191750173218601e-08,1.7291540093783315e-08,4.82317687567918e-11,4.3573722200906574e-10,9.56262952268828e-11,7.550937939755095e-11
1.205520699365336e-07,0.076647890577592,3.76,0.0,0.6100356931840569,0.9999885862522533,4.84187539542124e-07,9.510521056921547e-07,2.27253795398137e-05,9.780308523423607e-06,8.237308884650517e-06,8.608971967383605e-10,2.7079497160650033e-12,4.336683963522992e-06,4.276552255233005e-06,4.3771634033065155e-06,1.0413352055715805e-07,1.1786656132203778e-06,3.6737400517395506e-07,2.8623299279760597e-06,8.866044705724544e-07,8.646280280309197e-08,1.7772593667076088e-08,5.283790057769566e-11,4.687276556671852e-10,9.921513858522964e-11,7.900197167020424e-11
1.2253832620179435e-07,0.07664789684597562,3.76,0.0,0.6100350670001025,0.9999882649860286,5.106363638380414e-07,9.836732645984353e-07,2.3191027893346933e-05,9.851526789060613e-06,8.539344774085125e-06,8.787857787923607e-10,2.7359719251669213e-12,4.4074543240306495e-06,4.345501755322425e-06,4.5405217446293074e-06,1.0584531793557943e-07,1.2055262678235242e-06,3.827262256523991e-07,2.969535793123679e-06,9.157825279872706e-07,9.117732443662659e-08,1.825797315947035e-08,5.779135681034998e-11,5.034991852617048e-10,1.0286742312673159e-10,8.259095796382483e-11
1.245245824670551e-07,0.07664790314398419,3.76,0.0,0.6100344351445438,0.9999879406734169,5.3798202924521e-07,1.016652077728732e-06,2.365929496839302e-05,9.921075513142264e-06,8.846553240381293e-06,8.965988564356866e-10,2.7635823325842263e-12,4.477303269646949e-06,4.413519875706667e-06,4.706477199705814e-06,1.075342736562342e-07,1.2326002796972647e-06,3.984021506904143e-07,3.0784654700863937e-06,9.452167854706301e-07,9.606403433139628e-08,1.8747642843296187e-08,6.311111715457306e-11,5.4010589953422e-10,1.0658260537833713e-10,8.627720307793699e-11
1.2849709499757663e-07,0.07664791582715018,3.76,0.0,0.6100331545977096,0.9999872831073827,5.954020051687744e-07,1.083634285331723e-06,2.4603544367691683e-05,1.0055319929493662e-05,9.476304560519349e-06,9.319818297580735e-10,2.8175892186580905e-12,4.614220126460466e-06,4.546747997812909e-06,5.046038156457437e-06,1.1084324587745167e-07,1.2873770737352802e-06,4.3071706750920157e-07,3.3014055198327203e-06,1.0048051219600527e-06,1.0636576255972517e-07,1.9739725235778455e-08,7.492852534151705e-11,6.190410979239461e-10,1.1419944556999895e-10,9.394489542738038e-11
1.3207235627504598e-07,0.07664792733898693,3.76,0.0,0.6100319831635218,0.9999866813707923,6.50240180423648e-07,1.145020851664112e-06,2.5461970442828726e-05,1.0170813119952186e-05,1.0060306312704277e-05,9.635280572301056e-10,2.864840505696806e-12,4.734260076288951e-06,4.663440893843368e-06,5.360169977274395e-06,1.1374236730068303e-07,1.3373774461599234e-06,4.6088671658877116e-07,3.5077187790085224e-06,1.0591896543771456e-06,1.1625544858157567e-07,2.0646975653060243e-08,8.70199004064232e-11,6.969007428699546e-10,1.212640905293568e-10,1.0118698856579851e-10
1.3564761755251534e-07,0.07664793894010088,3.76,0.0,0.6100307940674607,0.9999860705153598,7.081237444377572e-07,1.2073806941547632e-06,2.632833055864868e-05,1.0281478492358515e-05,1.0660339319624463e-05,9.94769982247491e-10,2.910839692687151e-12,4.851275409815768e-06,4.777087282129345e-06,5.682164974664205e-06,1.1656652423480274e-07,1.3880249356369605e-06,4.920717685645351e-07,3.719262606551453e-06,1.1142185727105127e-06,1.2674799592900152e-07,2.1567707900064285e-08,1.006213282432059e-10,7.81544401569414e-10,1.2852371513759047e-10,1.0875737338210027e-10
1.392228788299847e-07,0.07664795062798718,3.76,0.0,0.6100295875881472,0.9999854508087185,7.690989296483194e-07,1.2706463684062137e-06,2.720241740670718e-05,1.0387517797139667e-05,1.1276121617198913e-05,1.025688748473288e-09,2.955616592416674e-12,4.965268495598072e-06,4.887693047270412e-06,6.0118159228271376e-06,1.1931578540711434e-07,1.4393029138308625e-06,5.242583442631531e-07,3.935903475782965e-06,1.1698253039448405e-06,1.3785976073824313e-07,2.2501819194587817e-08,1.1586577413433987e-10,8.732833148925636e-10,1.359749035857346e-10,1.1666090258570623e-10
1.4279814010745405e-07,0.07664796240016317,3.76,0.0,0.6100283640084914,0.9999848225108148,8.332086827645324e-07,1.3347518033271234e-06,2.8084024149029806e-05,1.0489124352811682e-05,1.1907367820229845e-05,1.0562672704485608e-09,2.9992004737755536e-12,5.076249666489258e-06,4.995271831598953e-06,6.348916251643772e-06,1.2199041862613367e-07,1.4911947881041435e-06,5.574319622054323e-07,4.157508141988955e-06,1.2259451213390468e-06,1.496068114308471e-07,2.3449234834314025e-08,1.3289271363924875e-10,9.724261405753838e-10,1.4361419701648718e-10,1.2490239654522635e-10
1.463734013849234e-07,0.07664797425416436,3.76,0.0,0.6100271236147169,0.9999841858740106,9.004927348746066e-07,1.399632407886512e-06,2.8972944940921913e-05,1.0586483398700785e-05,1.2553790018134458e-05,1.0864901288796316e-09,3.041620061182557e-12,5.184236362753589e-06,5.0998441822513e-06,6.6932605477058055e-06,1.2459086912117742e-07,1.5436840429339233e-06,5.915776237666118e-07,4.383943975857318e-06,1.2825152221890185e-06,1.6200492528360338e-07,2.4409907038868147e-08,1.5184813174742806e-10,1.0792784145507308e-09,1.514381045316083e-10,1.334866530666845e-10
1.4994866266239277e-07,0.07664798618755596,3.76,0.0,0.6100258666954709,0.9999835411431925,9.709876764442496e-07,1.4652251614700828e-06,2.986897539556803e-05,1.0679772432720714e-05,1.3215098588572933e-05,1.1163434713261139e-09,3.0829035348107035e-12,5.2892523456706465e-06,5.2014367694848685e-06,7.044644999007637e-06,1.2711773968541834e-07,1.5967542767683644e-06,6.266798914003502e-07,4.615079260208772e-06,1.3394747896342e-06,1.7506958590967002e-07,2.5383813802631835e-08,1.7288451108553448e-10,1.1941420584333074e-09,1.5944311319267552e-10,1.4241845676059087e-10
1.5352392393986212e-07,0.07664799819793298,3.76,0.0,0.6100245935410176,0.9999828885558911,1.0447270363802305e-06,1.531468689563747e-06,3.0771912996228106e-05,1.0769161535136456e-05,1.3891002936674537e-05,1.1458149179227898e-09,3.123078535768396e-12,5.391326975207516e-06,5.300081669677804e-06,7.402867788934572e-06,1.2957177245648552e-07,1.65038923477398e-06,6.627229605144512e-07,4.850783453652341e-06,1.3967650403180009e-06,1.888159815534273e-07,2.637095776022142e-08,1.9616081005721276e-10,1.3173149315152962e-09,1.6762569710956388e-10,1.5170258801132625e-10
1.5709918521733148e-07,0.0766480102829258,3.76,0.0,0.6100233044425052,0.9999822283424068,1.1217413646500926e-06,1.5983033255865844e-06,3.168155745867755e-05,1.0854813678519053e-05,1.4581212163183062e-05,1.1748934720417827e-09,3.1621721678669228e-12,5.490494549068749e-06,5.395815710233214e-06,7.767729442121382e-06,1.3195383226445337e-07,1.7045728376778627e-06,6.996907252242662e-07,5.090927422808713e-06,1.4543292588112651e-06,2.0325900415199908e-07,2.7371365066490053e-08,2.2184243126514465e-10,1.4490904268153435e-09,1.7598232565727618e-10,1.6134383154417323e-10
1.6067444649480084e-07,0.07664802244020243,3.76,0.0,0.6100219996913022,0.9999815607259426,1.2020583176622008e-06,1.6656711604994684e-06,3.259771104934307e-05,1.0936885024731325e-05,1.528543566873072e-05,1.2035694355610914e-09,3.200210998397264e-12,5.586793697129278e-06,5.488679870258463e-06,8.139033127473114e-06,1.3426489139221738e-07,1.759289207128059e-06,7.375668385239148e-07,5.335383646509275e-06,1.512112820509976e-06,2.184132490714416e-07,2.8385084292795854e-08,2.5010118102930104e-10,1.5897571092997323e-09,1.8450947090941734e-10,1.7134698460118554e-10
1.642497077722702e-07,0.07664803466747158,3.76,0.0,0.6100206795783979,0.999980885922742,1.285702745783056e-06,1.733516081412908e-06,3.352017886320099e-05,1.101552520952354e-05,1.6003383699564796e-05,1.2318343285006426e-09,3.2372210652392716e-12,5.680266826827465e-06,5.578718732494591e-06,8.516584922295508e-06,1.3650601563386185e-07,1.8145226878876894e-06,7.763347672831388e-07,5.584026394511811e-06,1.5700632043007227e-06,2.342930154482804e-07,2.941218534126982e-08,2.8111522065835115e-10,1.7395983945939141e-09,1.9320361435355348e-10,1.817168647318401e-10
1.6782496904973955e-07,0.07664804696248473,3.76,0.0,0.6100193443938604,0.9999802041422309,1.3726967824600632e-06,1.8017838002847307e-06,3.4448769065074956e-05,1.1090877615300325e-05,1.6734767839515287e-05,1.2596808128067636e-09,3.2732278808135826e-12,5.770959615512275e-06,5.6659799824071925e-06,8.90019404106389e-06,1.3867835154765526e-07,1.870257867145656e-06,8.15977842457189e-07,5.836731883010025e-06,1.6281299961327261e-06,2.509123070747577e-07,3.045275837863077e-08,3.150690101185319e-10,1.898892266409759e-09,2.0206125294711265e-10,1.9245831720598116e-10
1.714002303272089e-07,0.07664805932303806,3.76,0.0,0.6100179944263485,0.9999795155871632,1.463059934528398e-06,1.8704218735646385e-06,3.5383293097176104e-05,1.1163079632489747e-05,1.7479301451934063e-05,1.2871026201105503e-09,3.3082564328711755e-12,5.85892054661785e-06,5.750513951250258e-06,9.28967303158925e-06,1.407831148230603e-07,1.926479591165291e-06,8.564793048200485e-07,6.093378408718682e-06,1.6862648843885738e-06,2.6828483377933964e-07,3.1506912790979944e-08,3.5215324465905306e-10,2.0679110309746305e-09,2.1107890455952626e-10,2.0357622205467024e-10
1.7497549160467826e-07,0.07664807174697419,3.76,0.0,0.610016629962672,0.9999788204537694,1.5568091732991667e-06,1.939379713632381e-06,3.6323565855706575e-05,1.123226290996671e-05,1.8236700075332513e-05,1.3140944832725317e-09,3.3423311929621125e-12,5.9442004865364396e-06,5.832373199916e-06,9.684837941317435e-06,1.4282157968116205e-07,1.9831729794907284e-06,8.978223465301425e-07,6.35384646330364e-06,1.744421647928535e-06,2.8642401325465605e-07,3.257477616084298e-08,3.9256478495786947e-10,2.246921106634284e-09,2.2025311284630146e-10,2.1507550074595345e-10
1.7855075288214762e-07,0.07664808423218317,3.76,0.0,0.610015251287402,0.9999781189319074,1.6539590260410584e-06,2.0086085928610327e-06,3.726940583930279e-05,1.129855359498986e-05,1.9006681776401777e-05,1.3406520715364372e-09,3.375476122740096e-12,6.026852299094054e-06,5.911612140420071e-06,1.0085508456454058e-05,1.4479506922884327e-07,2.0403234369274427e-06,9.399901488325835e-07,6.618018829899073e-06,1.8025561376636966e-06,3.0534297328591247e-07,3.365649326761292e-08,4.3650658135351056e-10,2.4361828466953996e-09,2.2958045160017677e-10,2.2696112250333304e-10
1.8212601415961698e-07,0.07664809677660372,3.76,0.0,0.6100138586825187,0.9999774112052138,1.7545216674952424e-06,2.0780616411009766e-06,3.822063527198229e-05,1.136207256311224e-05,1.97889674639683e-05,1.3667719291121034e-09,3.40771467435352e-12,6.106930494636204e-06,5.988286691980033e-06,1.0491508016498292e-05,1.4670494668977758e-07,2.0979166635048806e-06,9.82965916194378e-07,6.8857806633854085e-06,1.8606262524703849e-06,3.2505455433487465e-07,3.475222511241232e-08,4.841875927210941e-10,2.6359503935307572e-09,2.390575286228751e-10,2.3923811027555315e-10
1.8570127543708633e-07,0.076648109378224,3.76,0.0,0.6100124524271021,0.9999766974512584,1.8585070111107932e-06,2.1476938372953733e-06,3.9177080202978e-05,1.1422935638493335e-05,2.058328116707564e-05,1.392451417010143e-09,3.4390697995473247e-12,6.184490911027349e-06,6.062453968949979e-06,1.0902663906495936e-05,1.4855260744301223e-07,2.1559386626074076e-06,1.0267329071442915e-06,7.157019555927024e-06,1.918591910165667e-06,3.4557131243933067e-07,3.586214796826986e-08,5.358227005219413e-10,2.846471561987788e-09,2.48680989156579e-10,2.5191154636640504e-10
1.892765367145557e-07,0.07664812203508199,3.76,0.0,0.6100110327970562,0.9999759778416957,1.9659227997318766e-06,2.2174619958590086e-06,4.0138570585582344e-05,1.1481253805009665e-05,2.138935028004873e-05,1.4176886579774993e-09,3.469563958562698e-12,6.259590424143418e-06,6.1341719981579665e-06,1.131880732906909e-05,1.5033947180707938e-07,2.2143757474397263e-06,1.0712744620645432e-06,7.431625589106766e-06,1.9764150141778247e-06,3.6690552239240093e-07,3.698645245637671e-08,5.916326185252156e-10,3.0679877501805628e-09,2.584475189101532e-10,2.649865777333481e-10
1.9285179799202505e-07,0.07664813474526594,3.76,0.0,0.6100096000648662,0.9999752525424194,2.07677469549966e-06,2.2873247483965826e-06,4.1104940336941666e-05,1.1537133408540745e-05,2.2206905777164553e-05,1.4424824843916072e-09,3.499219119908036e-12,6.332286685629334e-06,6.203499463390858e-06,1.1739773458101952e-05,1.5206697851258229e-07,2.273214545978713e-06,1.1165740281625385e-06,7.709491373880309e-06,2.034059416484984e-06,3.8906918116921354e-07,3.812534264906434e-08,6.518437986754197e-10,3.300733875774638e-09,2.683538467122616e-10,2.7846842096392465e-10
1.964270592694944e-07,0.07664814750691451,3.76,0.0,0.6100081544993866,0.9999745217137157,2.1910663687544447e-06,2.357242521299629e-06,4.207602738062201e-05,1.1590676350796874e-05,2.303568239940686e-05,1.4668323889595622e-09,3.528056769226584e-12,6.40263788581526e-06,6.27049547489656e-06,1.21654014758471e-05,1.5373657880937336e-07,2.3324420045545057e-06,1.1626151818380188e-06,7.990512079499682e-06,2.091490877354524e-06,4.1207401157053937e-07,3.9279035200026214e-08,7.166883335600591e-10,3.5449383359040415e-09,2.7839674682175117e-10,2.9236236693925986e-10
2.0000232054696376e-07,0.07664816031821678,3.76,0.0,0.6100066963656576,0.9999737855104149,2.308799585745356e-06,2.4271775097249546e-06,4.3051673673650954e-05,1.1641980275044849e-05,2.387541881563617e-05,1.4907384780878866e-09,3.5560979210948886e-12,6.470702539806034e-06,6.335219361897903e-06,1.2595534595103032e-05,1.553497311575738e-07,2.392045390194605e-06,1.2093816486488827e-06,8.274585452482406e-06,2.1486770223761827e-06,4.359314660550187e-07,4.044775850219106e-08,7.86403855911689e-10,3.800822988901534e-09,2.8857304092390337e-10,3.0667378519419755e-10
2.0357758182443312e-07,0.0766481731774121,3.76,0.0,0.6100052259247458,0.9999730440820427,2.429974294978804e-06,2.4970936484158458e-06,4.403172521960456e-05,1.1691138744072751e-05,2.4725857760334696e-05,1.5142014278002794e-09,3.583363118217143e-12,6.536539294900582e-06,6.397730486258415e-06,1.3030020067982204e-05,1.5690789645537562e-07,2.4520122918542596e-06,1.2568573210653891e-06,8.561611826618308e-06,2.205587297236697e-06,4.6065273073396203e-07,4.1631751873547165e-08,8.612334355554582e-10,4.068603156081984e-09,2.9887959983901916e-10,3.214081279837773e-10
