Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72)
6.046959421114633e-16,0.08248621053509915,3.76,0.0,0.9018541955745542,0.9999999989890792,2.083911827604742e-34,5.60216328144461e-26,1.5177278363531742e-14,1.517727831992458e-14,8.92290921880508e-16,7.371812351991142e-28,9.714193247661514e-27,4.345795616311627e-23,4.3456869807097036e-23,1.447775901486885e-31,2.686214785867578e-22,8.922909232409776e-16,1.3024981662901808e-24,2.7774853212231657e-18,1.2236165899559452e-24,5.602896507378912e-26,1.3975427736539653e-25,1.430125788050505e-33,1.3933089536738655e-31,4.3346598627335184e-27,1.113267605168219e-36,1.321046736709593e-38,2.7774853212069028e-18,4.979692128028043e-35,3.8301078506055233e-47,1.6747738302718225e-31,2.842603801009665e-30,1.0109198876466749e-09,3.656618235904218e-51,2.4829602990694363e-40,7.81864586134522e-40,1.380317315251524e-31,2.6862156568666615e-22,2.7224467586257693e-49,8.18035185491564e-55,3.803089092335187e-47,4.711826109179606e-49,2.501295399650895e-34,3.180845828726381e-49,1.686383632744019e-54,1.8424596550106744e-38,8.006032373177435e-47,1.9376905445708896e-32,1.7904254847633123e-55,5.514686944932373e-39,5.998279022894771e-28,1.0979164930707554e-43
8.062613131049785e-16,0.0824862105350992,3.76,0.0,0.9018541955745488,0.9999999986521071,4.360241533784424e-34,9.527814635995651e-26,2.0236372580924716e-14,2.023637250676035e-14,1.189721312534255e-15,1.2537607402675336e-27,1.652128811228561e-26,7.391027407315626e-23,7.390876128749435e-23,3.029231839515361e-31,3.581619645981702e-22,1.1897213148483925e-15,2.2152084681208982e-24,3.703314023242537e-18,1.6844307203244205e-24,9.529060561124493e-26,2.3768544716358384e-25,2.4322739486895347e-33,2.369653852743394e-31,7.372121132971005e-27,2.3293285288385686e-36,2.2472666416053105e-38,3.7033140232148324e-18,8.469171385994189e-35,8.015119003188226e-47,2.8484149870145395e-31,4.834518588042965e-30,1.3478916482060428e-09,7.651415631959286e-51,5.4299550778575055e-40,1.709849933092975e-39,2.347558488028858e-31,3.5816211267561467e-22,7.059509371418637e-49,1.7125583675949608e-54,7.957335514459899e-47,9.858717589735311e-49,5.233544594025269e-34,6.65540587180035e-49,4.567899421721694e-54,3.969330962621249e-38,1.6751299776979056e-46,3.29549914098834e-32,4.474786031878446e-55,1.1538570234970634e-38,1.020150266215886e-27,2.4010199554099798e-43
1.2093920550920087e-15,0.08248621053509934,3.76,0.0,0.901854195574538,0.9999999979781657,1.3768304018617815e-33,2.0759174058831193e-25,3.0354561015710585e-14,3.035456085412152e-14,1.7845820927173283e-15,2.7317333073046815e-27,3.5996459436793256e-26,1.6103461138360276e-22,1.6103214014519007e-22,9.565381643219215e-31,5.372428839777589e-22,1.784582097760187e-15,4.826488142754037e-24,5.554971427281532e-18,2.6929993945906193e-24,2.076188292117885e-25,5.178681882915569e-25,5.299451825838309e-33,5.162993204553454e-31,1.6062346752722476e-26,7.355302663752754e-36,4.898979212299643e-38,5.554971427220932e-18,1.8452695018818363e-34,2.5320841568249674e-46,6.206445986296406e-31,1.0533397698775032e-29,2.0218324916861328e-09,2.416528517438565e-50,1.8062606539704096e-39,5.6877719180155204e-39,5.1148519654939726e-31,5.372432063117832e-22,3.4890025807574213e-48,5.415527545624236e-54,2.5126816199550526e-46,3.1130795734511625e-48,1.6525898217350205e-33,2.101581756106013e-48,2.2907024049831605e-53,1.2963292910284777e-37,5.289544781213805e-46,7.180193759549242e-32,2.0727151422612987e-54,3.643524434124825e-38,2.2226996948407797e-27,7.98693139520043e-43
1.612522797079039e-15,0.08248621053509951,3.76,0.0,0.9018541955745273,0.9999999973042278,3.13165230173942e-33,3.6446136727020253e-25,4.047274945049637e-14,4.047274916680032e-14,2.379442871418186e-15,4.796078337205908e-27,6.319756829510493e-26,2.8272183643002372e-22,2.827182675583591e-22,2.1756813934775995e-30,7.163237340837641e-22,2.3794428802725204e-15,8.473689557220606e-24,7.406628831320954e-18,3.816173203136637e-24,3.645088294588358e-25,9.09202331509332e-25,9.30409141227548e-33,9.06447927993596e-31,2.82000709882872e-26,1.6729908079015443e-35,8.605331323009217e-38,7.406628831214167e-18,3.2396882562357794e-34,5.761581761560909e-46,1.0896983297874289e-30,1.8493046381086043e-29,2.6957698055072817e-09,5.497359223428588e-50,4.2020690715487715e-39,1.3231983024272168e-38,8.979959559824586e-31,7.163242994974855e-22,1.0401240900391932e-47,1.2333091860640355e-53,5.715187212687554e-46,7.080814589175869e-48,3.758871781034047e-33,4.780143880007777e-48,6.872467634820178e-53,2.989702013632515e-37,1.2031264977933598e-45,1.260595836311375e-31,6.010977222422335e-54,8.287329267481633e-38,3.902312969069904e-27,1.8580727708642446e-42
2.4187842810530996e-15,0.0824862105350998,3.76,0.0,0.9018541955745059,0.9999999959563626,1.0455946372226236e-32,8.124847079683384e-25,6.070912632006761e-14,6.070912568763146e-14,3.569164424352787e-15,1.0692130055525633e-26,1.408841750151541e-25,6.302626303237997e-22,6.302564468231996e-22,7.264151223938997e-30,1.0744852264635466e-21,3.5691644440932925e-15,1.889017466998468e-23,1.1109943639401841e-17,6.407920333501655e-24,8.125900457056217e-25,2.026861008978738e-24,2.074154385958049e-32,2.020720692292244e-30,6.286564930763165e-26,5.585771438246585e-35,1.9204591941240755e-37,1.1109943639161859e-17,7.222227871322283e-34,1.9254777253258857e-45,2.4295044725702557e-30,4.1225789878806655e-29,4.0436337954862015e-09,1.836120032153769e-49,1.4308000993984085e-38,4.5054762989980423e-38,2.0018789803884558e-30,1.074486484511275e-21,5.438769002990928e-47,4.129353486294354e-53,1.908183108735225e-45,2.3641379490766563e-47,1.2550058261720423e-32,1.596005466139651e-47,3.555546457262561e-52,1.0085626302045533e-36,4.016991075411979e-45,2.8101907483728536e-31,3.0546100641461445e-53,2.766966888161824e-37,8.699324396995237e-27,6.326718247200573e-42
4.031307249001221e-15,0.08248621053510037,3.76,0.0,0.901854195574463,0.9999999932606749,4.916651436073447e-32,2.2458058459921334e-24,1.0118188005920895e-13,1.0118187831108131e-13,5.94860751234904e-15,2.9556387421559694e-26,3.894173716988288e-25,1.7421157330543687e-21,1.7421026430822577e-21,3.415784308071257e-29,1.7908073857966713e-21,5.948607566918104e-15,5.221465514322877e-23,1.8516573255576652e-17,1.2973365858751627e-23,2.2460942795358448e-24,5.602481286020815e-24,5.73330720124339e-32,5.5855087494290794e-30,1.7376783103717678e-25,2.6265688156265785e-34,5.320461603778164e-37,1.8516573254902108e-17,1.9963519322144323e-33,9.072636204120492e-45,6.717000629805746e-30,1.1395130701201819e-28,6.739319214568793e-09,8.640409777167465e-49,6.80513773916865e-38,2.142884050856666e-37,5.533428330229336e-30,1.79081084910707e-21,4.579795425979933e-46,1.9530650208508998e-52,8.972751179224669e-45,1.1116764463859012e-46,5.90130845532253e-32,7.50495167989856e-47,2.905761799231954e-51,4.761291827542576e-36,1.8888889253677848e-44,7.767564520191299e-31,2.5278457495793868e-52,1.3010951444883507e-36,2.404595194749346e-26,3.009098842596517e-41
7.256353184897464e-15,0.08248621053510156,3.76,0.0,0.9018541955743773,0.9999999878694695,2.9401741597022797e-31,7.262133953363397e-24,1.82127387537487e-13,1.8212738188468174e-13,1.0707493616831155e-14,9.558845129977819e-26,1.2592133627108434e-24,5.633356097817815e-21,5.6333224896092696e-21,2.0426455325258725e-28,3.2234484513113856e-21,1.0707493793296187e-14,1.6884308661331e-22,3.33298324880178e-17,3.163355805458476e-23,7.263048435996223e-24,1.8116374751994838e-23,1.8540090209610768e-31,1.8061491898408296e-29,5.6190033354083795e-25,1.570693617978812e-33,1.728450552050811e-36,3.332983248576189e-17,6.455760192600677e-33,5.448460542174368e-44,2.1730754325470892e-29,3.6846613570970156e-28,1.2130519768465682e-08,5.1748171938949133e-48,4.088820852271916e-37,1.2875373862966558e-36,1.7893084730944072e-29,3.2234595565661634e-21,5.245376071826732e-45,1.1815604178190364e-51,5.365722706879681e-44,6.647847218592926e-46,3.5289429902722526e-31,4.488140748146118e-46,3.2198670625293232e-50,2.84707925928199e-35,1.12955913230238e-43,2.5116582732466065e-30,2.874662729869859e-51,7.780556263568259e-36,7.775581208710701e-26,1.8079966413364698e-40
1.3706445056689948e-14,0.08248621053510392,3.76,0.0,0.9018541955742059,0.9999999770877401,2.021146258142074e-30,2.589386506670211e-23,3.4401840249402434e-13,3.440183823384912e-13,2.022526553975035e-14,3.409285276783369e-25,4.489683168394384e-24,2.0086166652248988e-20,2.008606522841462e-20,1.404156567340574e-27,6.0887179638024616e-21,2.0225266168968515e-14,6.020236143591232e-22,6.295635095358001e-17,9.107186944065339e-23,2.5896994568331456e-23,6.459539598134716e-23,6.611102009806696e-31,6.439970760314849e-29,2.0034919213723978e-24,1.07972774431018e-32,6.220489470975165e-36,6.295635094499854e-17,2.3020607067589876e-32,3.777287294438022e-43,7.755790508232365e-29,1.3137186526420066e-27,2.2912239759288805e-08,3.5680182469109517e-47,2.815170708202492e-36,8.86475074820885e-36,6.379925158428227e-29,6.088756884555686e-21,7.081740105468588e-44,8.309007558538078e-51,3.6885087226801175e-43,4.5698681510792246e-45,2.4257974636951785e-30,3.085466875864067e-45,4.244848463329712e-49,1.9549225110146138e-34,7.764821212066888e-43,8.9548869876674e-30,3.8720440217247823e-50,5.348490090395213e-35,2.7724462895391937e-25,1.2448134656712605e-39
2.6606628800274916e-14,0.08248621053510864,3.76,0.0,0.901854195573863,0.9999999555270054,1.4967213251589065e-29,9.755484839966967e-23,6.678004324070244e-13,6.678003564721047e-13,3.926080824142853e-14,1.285187644787396e-24,1.6913561401490284e-23,7.567354241072225e-20,7.567319857968969e-20,1.0398110077310662e-26,1.181920966963325e-20,3.926081061200914e-14,2.2680923172058254e-21,1.222093878899355e-16,2.984222984603809e-22,9.756564731435693e-23,2.43359786673309e-22,2.4910631814286317e-30,2.4262254744776627e-28,7.547982905843701e-24,7.995647646455216e-32,2.3870081685110295e-35,1.2220938785353995e-16,8.67445944712909e-32,2.844506828204732e-42,2.9276324143849263e-28,4.948784006221801e-27,4.447295554723456e-08,2.658087046755738e-46,2.085662319469748e-35,6.567587174016108e-35,2.40360461333204e-28,1.1819351192845102e-20,1.0401642794945218e-42,6.429086448004807e-50,2.731428366930352e-42,3.384096757651605e-44,1.7962553623125132e-29,2.285195877963715e-44,6.147197224180147e-48,1.4462598586220815e-33,5.75003197621344e-42,3.3732284622691176e-29,5.683345616081969e-49,3.960646674094166e-34,1.0445047373335942e-24,9.222391398480217e-39
3.9506812543859887e-14,0.08248621053511335,3.76,0.0,0.9018541955735202,0.9999999339699022,4.649885955030135e-29,2.150801004349635e-22,9.915824623199254e-13,9.915822949070046e-13,5.82963494176086e-14,2.8348299358943866e-24,3.728715772889755e-23,1.6683662611105746e-19,1.6683589795178611e-19,3.2303742000077565e-26,1.7549642403163267e-20,5.829635464402485e-14,5.000438855878451e-21,1.8146242483654423e-16,6.2373877351904425e-22,2.1510208846969338e-22,5.365327688295042e-22,5.492690884283625e-30,5.349073972535089e-28,1.6640833039879965e-23,2.4840047150341686e-31,5.342417994230659e-35,1.8146242474883882e-16,1.9127364219600643e-31,8.936599412714374e-42,6.464946150751998e-28,1.0909462723290928e-26,6.603003948927058e-08,8.296434180695318e-46,6.480086006171645e-35,2.0405284657600366e-34,5.2992038445876e-28,1.754994503758798e-20,4.3165112281022255e-42,2.0645777689714475e-49,8.485712688777398e-42,1.0513355621186923e-43,5.580194537041333e-29,7.10021936185447e-44,2.641821500728603e-47,4.49154641641282e-33,1.7863585419842893e-41,7.436042907158116e-29,2.3584979184088873e-48,1.2304439485140082e-33,2.3028087328517168e-24,2.865367512482673e-38
6.530718003102983e-14,0.08248621053512281,3.76,0.0,0.9018541955728344,0.9999998908665887,2.1006781308081336e-28,5.877301644090374e-22,1.6391465221454281e-12,1.639146064680437e-12,9.636742719384611e-14,7.754874195853386e-24,1.018769495944178e-22,4.558901104660682e-19,4.558881912597725e-19,1.4593595960327125e-25,2.901036204222306e-20,9.636744147533753e-14,1.366397063603998e-20,2.9996849878526144e-16,1.628276952089658e-21,5.877790569667223e-22,1.466105236927976e-21,1.5013198322339128e-29,1.4616638938348243e-27,4.5471216800785985e-23,1.122180746638211e-30,1.5089068646881305e-34,2.9996849849970907e-16,5.22842436822377e-31,4.1557598821475676e-41,1.7729898979504275e-27,2.9804132444206115e-26,1.0913331495392394e-07,3.791092293550907e-45,2.9276091079967586e-34,9.218814500256413e-34,1.448037743228968e-27,2.9011131336734104e-20,3.2416205274279673e-41,1.0076988375262364e-48,3.833522644016493e-41,4.749536781701445e-43,2.5206561501103803e-28,3.208517571173115e-43,2.0098473066423266e-46,2.028370843017865e-32,8.070082624175214e-41,2.03139962186041e-28,1.7711226394942292e-47,5.5585847851623495e-33,6.292551831790059e-24,1.2945316507491856e-37
9.110754751819977e-14,0.08248621053513223,3.76,0.0,0.9018541955721486,0.9999998477777952,5.540776910174801e-28,1.1438529765981653e-21,2.2867105819705335e-12,2.286709691658742e-12,1.3443849886898356e-13,1.5107375670668878e-23,1.982500153476543e-22,8.872466212595518e-19,8.872429513192693e-19,3.8491728980537943e-25,4.047091950133567e-20,1.344385266633977e-13,2.6592618187984853e-20,4.1847457283364846e-16,3.1046952526697833e-21,1.143928549052922e-21,2.8533129537184224e-21,2.922567808835596e-29,2.844669405151767e-27,8.849407688189395e-23,2.9598426800115658e-30,3.022457398784274e-34,4.184745721976093e-16,1.0178576377985825e-30,1.1205882108011248e-40,3.461776636330556e-27,5.799287614971292e-26,1.5222207045414205e-07,1.0093872797182405e-44,7.721906138776124e-34,2.4315689032220774e-33,2.8181523732570246e-27,4.047231578240874e-20,1.1216594555572553e-40,2.822751525131946e-48,1.0111214188973235e-40,1.2527277230146375e-42,6.647882159854097e-28,8.464710803357172e-43,7.096114124931044e-46,5.34916749986804e-32,2.128545689444514e-40,3.952536361748468e-28,6.128687885989668e-47,1.466100659432117e-32,1.2246475017406731e-23,3.4144764222563473e-37
1.1690791500536971e-13,0.08248621053514166,3.76,0.0,0.9018541955714628,0.9999998047035169,1.145414204667503e-27,1.8834581785339232e-21,2.93427464179524e-12,2.934273175841933e-12,1.7250956444359127e-13,2.489921530784272e-23,3.26396484252431e-22,1.4609060961751263e-18,1.4609001208558835e-18,7.957077206894812e-25,5.1931361243837855e-20,1.7250961020874133e-13,4.3786378757622715e-20,5.369806470186807e-16,5.05300310851132e-21,1.883551189721562e-21,4.698155880670616e-21,4.8133448323797367e-29,4.683923952718016e-27,1.4570878952513355e-22,6.118647858559693e-30,5.1144204912442605e-34,5.369806458425395e-16,1.6764616016772146e-30,2.364571608283704e-40,5.718011824140559e-27,9.547040298101677e-26,1.95296310683958e-07,2.1057846359422118e-44,1.5962959144639696e-33,5.026613986125359e-33,4.640265210895655e-27,5.1933498375064823e-20,2.8424710251891665e-40,6.169470728465745e-48,2.0902086022229397e-40,2.589662455690471e-42,1.3741553584742221e-27,1.750245026120277e-42,1.8308727928949595e-45,1.1056902815489472e-31,4.400165679882742e-40,6.506580036137032e-28,1.5531906155433973e-46,3.030712023299064e-32,2.01645785964083e-23,7.058509719676227e-37
1.4270828249253966e-13,0.0824862105351511,3.76,0.0,0.9018541955707771,0.9999997616437492,2.052810908704375e-27,2.8065556523719627e-21,3.581838701619549e-12,3.5818365172300445e-12,2.105806239182559e-13,3.71374613904536e-23,4.863062119880921e-22,2.1768684516136883e-18,2.1768596214516364e-18,1.426048391782648e-24,6.3391735013199e-20,2.1058069211191927e-13,6.524524892862172e-20,6.554867213783539e-16,7.473210148117671e-21,2.8066475959533712e-21,7.000633915275687e-21,7.173991802510459e-29,6.979427496086649e-27,2.1711471184730138e-22,1.0965711660963615e-29,7.825413143220056e-34,6.554867194344999e-16,2.4988005884046282e-30,4.323036669280655e-40,8.546991728425949e-27,1.4223127783291229e-25,2.3835604046736788e-07,3.8083853030744897e-44,2.8608529405204398e-33,9.008608982984034e-33,6.914377156160764e-27,6.3394679115168e-20,6.023656492096665e-40,1.1657759646680843e-47,3.74602341891295e-40,4.641134662814833e-42,2.4625396311813497e-27,3.1374759731612e-42,3.9357623894857006e-45,1.9814730880537208e-31,7.885870144664762e-40,9.69308439259298e-28,3.291607219741839e-46,5.431504514710578e-32,3.0046862613876525e-23,1.2650135103476077e-36
1.9430901746687954e-13,0.08248621053516998,3.76,0.0,0.9018541955694056,0.9999996755677268,5.070043263071243e-27,5.2032639309497236e-21,4.876966821266973e-12,4.876962771621182e-12,2.8672272456992613e-13,6.897930541754262e-23,9.013779315587695e-22,4.035701465516496e-18,4.0356852964420025e-18,3.521970256979413e-24,8.631245522440327e-20,2.8672285099381504e-13,1.2095830455979108e-19,8.924988707621625e-16,1.3729357296291113e-20,5.203263949327662e-21,1.2978494833994967e-20,1.3306156440482675e-28,1.2939181327650505e-26,4.0249780479447007e-22,2.7082551389436416e-29,1.525472534680645e-33,8.924988664595112e-16,4.635224599671042e-30,1.1095028799380769e-39,1.5942759630849993e-26,2.635829824926089e-25,3.244319865330306e-07,9.576923667600038e-44,7.065588696626007e-33,2.2249010107246678e-32,1.2818601605426008e-26,8.631703503943853e-20,1.9433766195213778e-39,3.1778781260598035e-47,9.251714856790285e-40,1.146241758221994e-41,6.080909663574254e-27,7.752373575481539e-42,1.297421670520881e-44,4.89336069481416e-31,1.9476048410925686e-39,1.7961826031591255e-27,1.0620269468813656e-45,1.341408971923582e-31,5.570397172604093e-23,3.1242660681498036e-36
2.459097524412194e-13,0.08248621053518886,3.76,0.0,0.9018541955680341,0.99999958954969,1.0155794689123801e-26,8.334056801334942e-21,6.1720949409128045e-12,6.172088454832488e-12,3.6286480082868813e-13,1.10689424411004e-22,1.4433840464289865e-21,6.463744931546086e-18,6.46371928632485e-18,7.054673787191588e-24,1.0923346212372853e-19,3.628650033134901e-13,1.9373175587411766e-19,1.129511021289086e-15,2.1873213530336616e-20,8.333782464798807e-21,2.078689468863059e-20,2.132178915552303e-28,2.072393037899286e-26,6.446382060740609e-22,5.424779939689144e-29,2.563538240188676e-33,1.1295110132726444e-15,7.428299874060583e-30,2.303921405409153e-39,2.5691405264922837e-26,4.220045513200268e-25,4.104499472289698e-07,1.951926880226485e-43,1.415273090221435e-32,4.4565904309991905e-32,2.0530832723474005e-26,1.0923938355894712e-19,4.781008792907967e-39,6.952121162164191e-47,1.8531638211547425e-39,2.2959799960442104e-41,1.2178547059188141e-26,1.5535480854076552e-41,3.2380036995752937e-44,9.801188569906301e-31,3.9011433261668425e-39,2.8755195658833366e-27,2.6128814422155663e-45,2.6868435410757915e-31,8.921780185087468e-23,6.258063092502937e-36
2.975104874155593e-13,0.08248621053520773,3.76,0.0,0.9018541955666627,0.999999503589598,1.7889026754826644e-26,1.219901739050767e-20,7.467223060557045e-12,7.467213566864318e-12,4.390068526994797e-13,1.623272682659303e-22,2.1122392164821317e-21,9.460998072330165e-18,9.460960857361738e-18,1.2426210066757373e-23,1.321551577408579e-19,4.390071490755781e-13,2.8356557190587104e-19,1.3665231732791001e-15,3.190485969324984e-20,1.2198208242881128e-20,3.0425832380076895e-20,3.122376058671197e-28,3.0333674080500275e-26,9.435304952966601e-22,9.55531883671869e-29,3.9309439415167136e-33,1.3665231598738998e-15,1.0879258063313127e-29,4.202454445696353e-39,3.783742865395682e-26,6.174503126051092e-25,4.964099631351423e-07,3.4974125622723144e-43,2.492885651872343e-32,7.84991522733294e-32,3.00510778562681e-26,1.3216172467761622e-19,9.993430015706191e-39,1.3279291073985904e-46,3.2641934617632e-39,4.044180022003111e-41,2.144828682035249e-26,2.7376953421382255e-41,6.829966218791403e-44,1.7263430523763972e-30,6.871530344885107e-39,4.2069445194493215e-27,5.461714832603241e-45,4.732536836788283e-31,1.3058835235425012e-22,1.1023057554106757e-35
