Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179)
4.7078489440674585e-11,0.09583487686158393,3.76,0.0,0.553706743423146,0.9999998867038702,9.219583029733146e-16,2.560981184510452e-12,7.797061188000765e-06,7.792079318706675e-06,1.0831041198721189e-07,7.245292876495027e-14,5.742309304287956e-13,4.974007523492357e-09,4.975773796467664e-09,3.378887410683637e-12,3.353743245246498e-12,1.0830898443221926e-07,2.312991544187102e-12,4.138184080289749e-12,4.4696305642939356e-12,9.893142948731665e-13,2.044782186664561e-12,9.572811425291852e-19
5.293221721923535e-11,0.09583489434641664,3.76,0.0,0.5537057604798558,0.9999998719198058,1.3969886616481863e-15,3.4812872528658093e-12,8.766535671853993e-06,8.760238223267633e-06,1.217783657552195e-07,9.37243967783306e-14,7.126634067714346e-13,6.2866127741173236e-09,6.289215304953539e-09,4.8019573279015e-12,4.761774809795792e-12,1.217759050605388e-07,2.9193100123157144e-12,5.880776894451979e-12,5.773783147830977e-12,1.250660979454546e-12,2.5847537596973558e-12,1.3605993087623271e-18
6.463967277635687e-11,0.09583492931597597,3.76,0.0,0.5537037945987593,0.9999998418893674,2.8588053024557532e-15,5.918560752333585e-12,1.0705477893515305e-05,1.0696087640324442e-05,1.4871525463097198e-07,1.458641942735906e-13,1.0248942824776123e-12,9.371412841139903e-09,9.376395949395649e-09,8.743050279598737e-12,8.653791047393518e-12,1.487096246969934e-07,4.339730799124155e-12,1.0706317014339305e-11,9.075400051803845e-12,1.865171677543875e-12,3.854173479045875e-12,2.4778156965731934e-18
7.634712833347839e-11,0.09583496428539864,3.76,0.0,0.5537018287246483,0.999999811242562,5.229769176078995e-15,9.270270432912179e-12,1.2644411130174826e-05,1.2631312700378373e-05,1.756537810680026e-07,2.1151125856206777e-13,1.3798028399392755e-12,1.3068398121933583e-08,1.3076885833167284e-08,1.440300642522341e-11,1.4229525032188507e-11,1.7564318557921785e-07,6.035004607594489e-12,1.763562787025317e-11,1.3419899355257696e-11,2.602123943968324e-12,5.37616136936862e-12,4.082779719977946e-18
8.805458389059992e-11,0.09583499925469022,3.76,0.0,0.5536998628571287,0.9999997799794449,8.82141036092215e-15,1.3678938650513052e-11,1.4583335395448816e-05,1.4565913602273263e-05,2.0259434160118403e-07,2.914305261757848e-13,1.7725519096282141e-12,1.7376847725097626e-08,1.7390179673824847e-08,2.2092311516239812e-11,2.1785740383350954e-11,2.0257659178969107e-07,8.002526604067694e-12,2.7048270510198694e-11,1.894925141502729e-11,3.4615413781148667e-12,7.1506366458807165e-12,6.263880383989197e-18
9.976203944772144e-11,0.09583503422385635,3.76,0.0,0.5536978969958047,0.9999997481000706,1.3990032240252023e-14,1.9286925741161158e-11,1.6522250705152268e-05,1.6499890544789105e-05,2.2953733457748932e-07,3.862967836810044e-13,2.1988475518680693e-12,2.2296040989947075e-08,2.2315772053075633e-08,3.21211963423711e-11,3.1616745386873534e-11,2.29509847405514e-07,1.0239720963314523e-11,3.932335616632925e-11,2.5805211298966568e-11,4.443449232623421e-12,9.177518452575814e-12,9.109534663302058e-18
9.999999999999999e-11,0.09583506919290267,3.76,0.0,0.5536978570386403,0.9999997474457147,1.4114163291457828e-14,1.941434062061681e-11,1.656166014556404e-05,1.6539193234219098e-05,2.3008499392414186e-07,3.883842761560401e-13,2.207832647587091e-12,2.240235431100957e-08,2.242223306389439e-08,3.2351463960859024e-11,3.184219647626649e-11,2.3005727928776548e-07,1.0287971673325519e-11,3.960518079333644e-11,2.595930731623734e-11,4.464677386665787e-12,9.22133267857127e-12,9.17488276018956e-18
1.1146949500484296e-10,0.09583506919290267,3.76,0.0,0.553695931140279,0.9999997156044947,2.113661260372713e-14,2.623643045462835e-11,1.846115707727792e-05,1.843324372664243e-05,2.564831601362967e-07,4.967052367097049e-13,2.6548754110686906e-12,2.7825257537478244e-08,2.785315746874211e-08,4.47996374423687e-11,4.401441465639738e-11,2.5644295649842364e-07,1.2744040571212099e-11,5.4839547472262775e-11,3.4129319374022326e-11,5.547874421718191e-12,1.1456725873579598e-11,1.270819298284322e-17
1.2317695056196448e-10,0.09583510416183483,3.76,0.0,0.5536939652901524,0.9999996824927724,3.070690083648222e-14,3.466948944223782e-11,2.04000545319858e-05,2.0365973346486058e-05,2.834322201978108e-07,6.231798841454576e-13,3.1372502888780174e-12,3.396377731453529e-08,3.400183037796008e-08,6.043735618557073e-11,5.92681987045366e-11,2.8337592313477604e-07,1.5512966871516104e-11,7.397505708033037e-11,4.4062900712533284e-11,6.774845536152839e-12,1.398817794238853e-11,1.7148344484023764e-17
1.4659186167620753e-10,0.09583517409937886,3.76,0.0,0.5536900336044894,0.9999996144211097,5.912551694734739e-14,5.655360503053801e-11,2.4277822780538923e-05,2.4229562694435888e-05,3.3734166032585396e-07,9.261098602798451e-13,4.169392358007667e-12,4.8065848190993316e-08,4.813101651755669e-08,1.0182823339461236e-10,9.948987547566744e-11,3.372414452762897e-07,2.1834706905587796e-11,1.2461462848432162e-10,6.932270579424726e-11,9.596548354868991e-12,1.9807491950746116e-11,2.8907307822704275e-17
1.7000677279045058e-10,0.09583524403653311,3.76,0.0,0.5536861019355857,0.9999995438855264,1.0370740460829543e-13,8.607231737131097e-11,2.8155555654861814e-05,2.809066017658199e-05,3.912689053548878e-07,1.29812938493209e-12,5.275120427682451e-12,6.459650111681206e-08,6.469928671378517e-08,1.587664812704821e-10,1.5454945835125523e-10,3.9110644625309586e-07,2.9185355654511156e-11,1.9425875577072103e-10,1.0271091599528189e-10,1.2908820380358916e-11,2.663481203538677e-11,4.50953133780741e-17
1.9342168390469363e-10,0.09583531397334207,3.76,0.0,0.5536821702801832,0.9999994708864672,1.6962870453319736e-13,1.2435607552530122e-10,3.203325339261772e-05,3.194926737984456e-05,4.452172331128254e-07,1.7415690870728435e-12,6.4385747684115545e-12,8.354999095516551e-08,8.37025987156023e-08,2.337206607641779e-10,2.2667689723921076e-10,4.4497095840209086e-07,3.7545769706370047e-11,2.8591692080617603e-10,1.45350377968476e-10,1.6711951792740345e-11,3.446948941297374e-11,6.642221223200662e-17
2.1683659501893667e-10,0.09583538390985014,3.76,0.0,0.5536782386349969,0.9999993954243787,2.627779906187044e-13,1.7253273812504837e-10,3.5910916264497604e-05,3.580538589012213e-05,4.991899482949002e-07,2.2581993251219476e-12,7.647275283442765e-12,1.0492058067237458e-07,1.0513691253283129e-07,3.291552469147342e-10,3.180650009221556e-10,4.988350139742084e-07,4.689723949189847e-11,4.025914178634416e-10,1.9836050452015167e-10,2.1006260536347515e-11,4.331087512538449e-11,9.359899225065645e-17
2.402515061331797e-10,0.09583545384610151,3.76,0.0,0.5536743069967143,0.9999993174997083,3.8975457432905206e-13,2.3172757719551828e-10,3.9788544573667653e-05,3.965901729229224e-05,5.531903819255243e-07,2.849347642766119e-12,8.891414196356647e-12,1.2870254190989252e-07,1.2899819102083244e-07,4.4753063297666824e-10,4.308699933879571e-10,5.526986451345498e-07,5.722148159273979e-11,5.472773652203166e-10,2.6285728139092854e-10,2.5792092607002347e-11,5.3158320169281285e-11,1.2733795462091017e-16
2.636664172474227e-10,0.09583552378214043,3.76,0.0,0.5536703753619974,0.9999992371129046,5.578671245419795e-13,3.03063280789595e-10,4.366613865523921e-05,4.3510163170211265e-05,6.072218908396508e-07,3.5159928735823573e-12,1.0163289357601658e-11,1.548901554443764e-07,1.5528240035061451e-07,5.913031326647015e-10,5.672120458194475e-10,6.065618839624744e-07,6.85006313748239e-11,7.229627134839384e-10,3.39953272455215e-10,3.106982234599961e-11,6.40111756008002e-11,1.683528926288086e-16
2.8708132836166575e-10,0.09583559371801086,3.76,0.0,0.553666443727482,0.9999991542644182,7.751321520726188e-13,3.8765995625071755e-10,4.7543698875739265e-05,4.735882510671445e-05,6.612878571659498e-07,4.258841135340946e-12,1.1456846606498525e-11,1.8347771155430012e-07,1.8398551038680523e-07,7.629249834754183e-10,7.291758092951098e-10,6.60424762451711e-07,8.071723565069039e-11,9.326282556507268e-10,4.3075762569198284e-10,3.6839852724127916e-11,7.5868792620624e-11,2.1735927231525028e-16
3.1049623947590877e-10,0.09583566365375672,3.76,0.0,0.5536625120897787,0.9999990689547005,1.0502722777822561e-12,4.866351345385621e-10,5.1421225632578195e-05,5.120500468361644e-05,7.153916878099574e-07,5.078385389131117e-12,1.2767321100454678e-11,2.1445951029953914e-07,2.1510349498078904e-07,9.6484435185856e-10,9.188109518782043e-10,7.142873125105044e-07,9.385424533047748e-11,1.1792476400949157e-09,5.363760804590632e-10,4.310261561194473e-11,8.873052264110674e-11,2.7507441478356407e-16
3.339111505901518e-10,0.09583573358942189,3.76,0.0,0.553658580445474,0.9999989811842043,1.3927144821503445e-12,6.011037748247656e-10,5.529871935352517e-05,5.5048703481711854e-05,7.69536813945351e-07,5.97495102515034e-12,1.4090962788409227e-11,2.47829861729664e-07,2.486323321930072e-07,1.1995053389447815e-09,1.1381326887321913e-09,7.681495659617701e-07,1.07895008195221e-10,1.465787384292276e-09,6.579109750450913e-10,4.985857204335402e-11,1.025957173382533e-10,3.422176802436703e-16
3.573260617043948e-10,0.09583580352505015,3.76,0.0,0.5536546487911299,0.9999988909533838,1.812588460554661e-12,7.321782687700886e-10,5.917618049619663e-05,5.888992308077574e-05,8.237266905174572e-07,6.948731251556816e-12,1.5424823289007415e-11,2.835830860424481e-07,2.845680044647033e-07,1.4693479858196985e-09,1.3891222986942919e-09,8.220115545432368e-07,1.228232618662502e-10,1.7952068876607068e-09,7.964612537676447e-10,5.710821247746955e-11,1.1746372869276654e-10,4.195106539375354e-16
3.8074097281863784e-10,0.09583587346068513,3.76,0.0,0.5536507171232844,0.9999987982626942,2.3207250363462025e-12,8.809684446103323e-10,6.305360954755491e-05,6.272866505956391e-05,8.779647957563727e-07,7.999815376714845e-12,1.676658556382821e-11,3.21713513707569e-07,3.2290649875441283e-07,1.776808278515973e-09,1.6737276304043635e-09,8.758733099075854e-07,1.3862312693102007e-10,2.1704584438764004e-09,9.531224738056493e-10,6.485205705741232e-11,1.3333390902348352e-10,5.076773339589612e-16
4.0415588393288086e-10,0.09583594339637039,3.76,0.0,0.5536467854384526,0.9999987031125926,2.9286545486043923e-12,1.048581571382417e-09,6.693100702341284e-05,6.656493099581318e-05,9.322546306963099e-07,9.128211462880816e-12,1.8114427484426353e-11,3.6221548556148094e-07,3.6364380664590427e-07,2.124318153262947e-09,1.9938636027200522e-09,9.297348636225934e-07,1.552791001686139e-10,2.5944872535819156e-09,1.12898681219762e-09,7.30906558630529e-11,1.5020561101472443e-10,6.074443208961646e-16
4.275707950471239e-10,0.0958360133321494,3.76,0.0,0.553642853733127,0.999998605503537,3.64860520345562e-12,1.2361223633512201e-09,7.080837346794397e-05,7.03987224662419e-05,9.865997187008957e-07,1.0333864058379563e-11,1.9466915035353436e-11,4.0508335287672707e-07,4.0677592443096087e-07,2.5143055021015665e-09,2.3514126999476104e-09,9.835962471712803e-07,1.7277604786853222e-10,3.070231437651686e-09,1.3251430730798935e-09,8.182458915719601e-11,1.6807818773829524e-10,7.195410092574514e-16
4.509857061613669e-10,0.09583608326806566,3.76,0.0,0.5536389220037783,0.999998505435987,4.4935014259399015e-12,1.4446929844838274e-09,7.468570945319993e-05,7.423004104655041e-05,1.0410036049958594e-06,1.1616667887169991e-11,2.0822919860936862e-11,4.5031147741075637e-07,4.5229885317173393e-07,2.949194178611673e-09,2.7482254598253708e-09,1.0374574919520636e-06,1.9109919926632812e-10,3.6006220505911593e-09,1.5426766949683547e-09,9.105446762657604e-11,1.8695099267112362e-10,8.446997806967483e-16
4.744006172756099e-10,0.0958361532041624,3.76,0.0,0.5536349902468543,0.9999984029104033,5.4769622335068e-12,1.675393052866416e-09,7.85630155786365e-05,7.80588883114213e-05,1.0954698562097102e-06,1.2976478557158846e-11,2.218155476473897e-11,4.978942314400256e-07,5.002085987482326e-07,3.4314040035694903e-09,3.186120953228013e-09,1.0913186292789044e-06,2.102341401068729e-10,4.188583093781757e-09,1.7826697579550432e-09,1.0078093261857609e-10,2.068233797096961e-10,9.836561990640573e-16
5.21230439504096e-10,0.09583629307707038,3.76,0.0,0.5536271266359686,0.999998190486984,7.917516961662224e-12,2.207567300621195e-09,8.631754078211865e-05,8.570917518849532e-05,1.2046038242352862e-06,1.5926392385004807e-11,2.4904100054051533e-11,6.001011697945931e-07,6.031725882069486e-07,4.547446251677805e-09,4.192281897253827e-09,1.199040706405226e-06,2.5088347812937774e-10,5.5488772897882175e-09,2.3343457783394326e-09,1.2172634223954016e-10,2.4956431785393706e-10,1.30592133081942e-15
5.68060261732582e-10,0.09583643295121827,3.76,0.0,0.5536192628716399,0.9999979682369925,1.1093051926245308e-11,2.8413913010541166e-09,9.407195440455441e-05,9.334959567458807e-05,1.3140305668614905e-06,1.9181951708216754e-11,2.7630567938367e-11,7.116593572113641e-07,7.156360373903719e-07,5.8817103717751595e-09,5.383836529398545e-09,1.3067627273785307e-06,2.946156407420065e-10,7.174365476598383e-09,2.9887608790039895e-09,1.4466657070575363e-10,2.9629584215047265e-10,1.692292088596763e-15
6.148900839610681e-10,0.09583657282694986,3.76,0.0,0.5536113989247182,0.9999977361641627,1.513735966373358e-11,3.585570797137228e-09,0.00010182626218138254,0.0001009801623305685,1.4237793423689195e-06,2.274127056751688e-11,3.0358461934503855e-11,8.32524151984436e-07,8.375671695411858e-07,7.453410328881048e-09,6.774251917326088e-09,1.4144849396854456e-06,3.4132751725401417e-10,9.088187103599017e-09,3.754451529601212e-09,1.6960787564195263e-10,3.4701279990283904e-10,2.1487878562354958e-15
6.617199061895541e-10,0.09583671270460752,3.76,0.0,0.5536035347657472,0.9999974942722503,2.0195191124429553e-11,4.44877122211493e-09,0.00010958047024335824,0.00010860088770106407,1.5338797097396404e-06,2.6602319833460967e-11,3.308623582427943e-11,9.62651081246721e-07,9.689342868044018e-07,9.28169611188677e-09,8.376535335603255e-09,1.522207589475788e-06,3.9092112060942765e-10,1.1313370044545817e-08,4.639901154705901e-09,1.965570263567392e-10,4.017100459287699e-10,2.6814982816382493e-15
7.085497284180402e-10,0.09583685258453259,3.76,0.0,0.5535956703649791,0.9999972425650324,2.6422204283881268e-11,5.439617840802379e-09,0.00011733458510302061,0.00011621178431447523,1.644361515581161e-06,3.076298280513347e-11,3.581295830825419e-11,1.1019958406196435e-06,1.109705770302895e-06,1.1385653917665687e-08,1.020324797670134e-08,1.6299309215674198e-06,4.433034071212203e-10,1.3872831022612503e-08,5.653540363194104e-09,2.2552131029969121e-10,4.603824427153013e-10,3.2965899608697178e-15
7.553795506465262e-10,0.09583699246706495,3.76,0.0,0.5535878056923854,0.9999969810463076,3.398491295754168e-11,6.566695890222359e-09,0.00012508861364155313,0.0001238128646829898,1.755254881436911e-06,3.522109573245406e-11,3.8538068449730034e-11,1.2505142937895848e-06,1.2598500801379077e-06,1.3784306334589235e-08,1.2266518268487284e-08,1.737655179451092e-06,4.983861022596989e-10,1.6789376033943125e-08,6.8037471767388835e-09,2.565085392545476e-10,5.230248605587459e-10,4.000313237942162e-15
8.022093728750123e-10,0.09583713235254344,3.76,0.0,0.5535799407176712,0.9999967097198963,4.306063579659116e-11,7.838550719651426e-09,0.00013284256309602666,0.00013140414130259753,1.8665901914726606e-06,3.9974474934052564e-11,4.126121184064326e-11,1.4081624720191948e-06,1.4193357553227936e-06,1.6496612525541216e-08,1.4578054809187663e-08,1.8453806052952977e-06,5.560855323000461e-10,2.0085700769886125e-08,8.09884725751516e-09,2.89527055274674e-10,5.896321776914688e-10,4.799009121846431e-15
8.490391951034983e-10,0.09583727224130552,3.76,0.0,0.5535720754102855,0.9999964285896397,5.3837445452863016e-11,9.263687930136475e-09,0.00014059644104702553,0.00013898562665310506,1.9783980805401154e-06,4.5020930574613333e-11,4.3982157104474925e-11,1.5748965735936235e-06,1.5881314136501802e-06,1.954146841053629e-08,1.714915891884914e-08,1.953107439951112e-06,6.163224618223546e-10,2.378439103807021e-08,9.54711413518394e-09,3.245857363592261e-10,6.601992803956662e-10,5.699116325558524e-15
8.958690173319844e-10,0.09583741213368763,3.76,0.0,0.5535642097394345,0.9999961376594012,6.651411791848678e-11,1.0850573513418447e-08,0.00014835025540665075,0.00014655733319815094,2.0907094226114085e-06,5.0358272679165766e-11,4.670075914984532e-11,1.7506729632299515e-06,1.7662057515206787e-06,2.2937706848807437e-08,1.9990736813381773e-08,2.060835922957037e-06,6.790219369384555e-10,2.7907923182134615e-08,1.115676943308519e-08,3.616940018748829e-10,7.347210631103176e-10,6.707178430048995e-15
9.426988395604704e-10,0.09583755203002477,3.76,0.0,0.5535563436740925,0.9999958369330653,8.130008204780131e-11,1.2607633990179373e-08,0.00015610401440688544,0.00015411927338522107,2.2035553195691064e-06,5.5984315475930295e-11,4.941693249245806e-11,1.935448171480747e-06,1.953527543763936e-06,2.6704097820176775e-08,2.3113311416392526e-08,2.168566292543836e-06,7.441131339759849e-10,3.2478664499861824e-08,1.2935983093545083e-08,4.0086181773466295e-10,8.131924285380419e-10,7.829851174126945e-15
9.895286617889566e-10,0.09583769193065096,3.76,0.0,0.5535484771830121,0.9999955264145385,9.841536926090979e-11,1.4543256547602164e-08,0.0001638577265883061,0.00016167145964566417,2.3169670903367365e-06,6.189688164152131e-11,5.2130625168268186e-11,2.129178894139744e-06,2.1500656434599884e-06,3.0859348605666294e-08,2.6527033823963473e-08,2.2762987856393653e-06,8.11529213357765e-10,3.7518873659660256e-08,1.4892873602281871e-08,4.4209970134460407e-10,8.956082877536879e-10,9.073909871100489e-15
9.999999999999999e-10,0.09583783183589893,3.76,0.0,0.5535467181422696,0.9999954556421483,1.0258424515767143e-10,1.5001344382638697e-08,0.0001655914825698467,0.00016335882603645224,2.3424070273280944e-06,6.325793233053392e-11,5.273707477283355e-11,2.1737186191496533e-06,2.1952700118579823e-06,3.184356786802977e-08,2.7331185111901597e-08,2.3003885225189463e-06,8.269153078358907e-10,3.8712356860944435e-08,1.5355567706157048e-08,4.516049594246144e-10,9.145759052069107e-10,9.36938950345891e-15
1.0363584840174427e-09,0.09583783183589893,3.76,0.0,0.5535406102347363,0.9999952061077481,1.1809056342384926e-10,1.6665789176280726e-08,0.00017161140078913062,0.00016921390439470746,2.430976260339981e-06,6.809380509426795e-11,5.484180139275738e-11,2.331821991642704e-06,2.355788981754042e-06,3.542210396740634e-08,3.024169443250181e-08,2.384033637873392e-06,8.812071784991231e-10,4.305070111548131e-08,1.7035508211946248e-08,4.854187263251205e-10,9.819635603133366e-10,1.0446256954623534e-14
