Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70)
1.693276308335971e-06,0.771208456091505,3.76,0.0,0.7235020736037691,0.9601669025916116,0.008222624767311306,0.001477602404401197,0.002361585380239851,0.0012668539870975516,0.022207016058669312,0.00026423909363492456,2.2158877147964277e-06,0.0006555544142339362,0.027094589239278453,1.9444665769669463e-07,2.3488978761935428e-05,0.0001289025000619179,0.06900398207478613,4.513457710770296e-06,0.00043016551035479584,1.375783274861171e-07,4.230914741624782e-06,0.0037069495500506454,0.0033796057986232976,0.0010544737619790406,3.181372610610348e-05,0.0022431158847430145,1.9238712858133835e-05,6.184456481020534e-07,4.5340838161179045e-06,8.363260395922971e-10,2.6243960526348318e-09,1.4319568956230031e-06,2.924957709876871e-07,1.8677816415471921e-06,5.1216094401704347e-08,3.584434155130892e-07,0.04708882186469199,3.071671782390214e-09,2.381523866155664e-10,8.382418858910031e-10,0.0006153700888477339,8.79658036547198e-09,7.944247821958793e-06,0.0002362131344747003,1.1032116084094073e-06,4.41889039729802e-11,0.002465477870114777,1.976122623628181e-07,9.315481000703383e-18,4.4360519436910095e-10,2.3782837417494445e-07,1.0901067950253972e-10,7.982943189244178e-10,3.224405174926171e-11,7.168199567284452e-11,2.434998014361798e-11,2.1433828760149697e-07,7.563171557246544e-08,4.738663214881295e-06,7.737615757267912e-11,3.9156909568806514e-13,8.106783260140783e-10,3.4124932293528255e-16,0.00537746249186407,0.002194776673081034,3.751677246646902e-06,0.0009341429234694479,2.4560105436381245e-11,1.9384165613033262e-10,3.5105574973813306e-09
1.7139314714264696e-06,0.7713178044934119,3.76,0.0,0.7222269245944365,0.9596425010167852,0.00836812106155043,0.0014754484121940348,0.002365162333524766,0.001271325008117972,0.022528954115708717,0.000264592102107684,2.2307515769739934e-06,0.0006837500017522001,0.02744065250141208,2.023275233558496e-07,2.4402432243152093e-05,0.0001282204003558155,0.06992932575421566,4.547626548306434e-06,0.00043609220615457704,1.3932567250395868e-07,4.367978462213887e-06,0.0038023198381455527,0.0034713004281125,0.0010734830086274552,3.248514017605998e-05,0.0023052207203222543,2.0048056024682366e-05,6.553603355190246e-07,4.775834788581204e-06,8.728706026849116e-10,2.738547808922177e-09,1.4744313538891588e-06,3.0087367894462186e-07,1.9436076804296526e-06,5.285182626172323e-08,3.698700725789528e-07,0.04756496415546056,3.0585295902660426e-09,2.3714332231502094e-10,8.353697579779992e-10,0.0006122640242152263,9.06138935144832e-09,8.019811935916352e-06,0.00024471163039167435,1.1135749601708154e-06,4.522283215412503e-11,0.002464131361881227,1.9937817414443732e-07,9.805557333400239e-18,4.558037221872034e-10,2.4352793182399e-07,1.1336233754246158e-10,8.237954109481018e-10,3.323526198298763e-11,7.35778169473557e-11,2.515519488816463e-11,2.2086375186312907e-07,7.818055300423098e-08,4.867186157882707e-06,8.159870403166592e-11,4.0833922091682613e-13,8.568752402978346e-10,3.678547159549989e-16,0.005358383491668648,0.0022604220792981763,3.828602276136836e-06,0.0009574787965895306,2.6059787441590947e-11,2.0546290525571637e-10,3.785021329880672e-09
1.7345866345169682e-06,0.7714269643105078,3.76,0.0,0.7209553161453092,0.9591187510708109,0.008513408877077404,0.001473254734610283,0.0023686694072031036,0.001275676604409745,0.022850131849004297,0.00026491496437242685,2.245069073532793e-06,0.0007126533436319256,0.027785236266799178,2.1036746462463776e-07,2.533321162717012e-05,0.00012754607977750966,0.07085462265168947,4.581263897651662e-06,0.00044193113317209483,1.4105484563365575e-07,4.506305703926848e-06,0.0038980520518233554,0.0035639236923306243,0.0010924889124208912,3.3158355674389656e-05,0.0023679240645903764,2.0880636945076238e-05,6.938140539374834e-07,5.025629818334399e-06,9.105088233494176e-10,2.856093255199161e-09,1.5174259449866726e-06,3.093374766376704e-07,2.0209290862210212e-06,5.450869276533985e-08,3.8144801929939966e-07,0.048034417278754474,3.0454835818991475e-09,2.36143002362882e-10,8.3252541080185e-10,0.0006091910867785736,9.329248048296538e-09,8.094137939289693e-06,0.0002533421881060537,1.1237674037359032e-06,4.62601109568614e-11,0.0024627865252100823,2.0110624241283868e-07,1.0311476155049328e-17,4.681125369271664e-10,2.4925106792920615e-07,1.1779539519068972e-10,8.495061066063561e-10,3.423752537801867e-11,7.548683413842153e-11,2.5970791753590195e-11,2.2746559065637015e-07,8.076494167317396e-08,4.996751361286074e-06,8.599094209652379e-11,4.2559309470778586e-13,9.046557408800405e-10,3.9606745177299334e-16,0.005339470777141029,0.002326865095699434,3.905222006145978e-06,0.0009809869446139761,2.7623591245958878e-11,2.1761033145123778e-10,4.076120834346714e-09
1.7552417976074669e-06,0.7715359377212562,3.76,0.0,0.7196872436294898,0.958595653234829,0.00865848366753066,0.0014710277552060038,0.0023721109128061434,0.0012799134667936204,0.023170545085819592,0.0002652088004205673,2.2588497315674273e-06,0.000742267271462498,0.028128353217576816,2.1856598531539428e-07,2.6281223597682044e-05,0.00012687959023229892,0.07177986664197639,4.614396378762335e-06,0.00044768293771031155,1.4276606732168276e-07,4.645841228935163e-06,0.003994121666721944,0.0036574617931806634,0.0011114898814443283,3.38332305422354e-05,0.002431214202736221,2.173676514679039e-05,7.338416085251977e-07,5.283538494743679e-06,9.492570633900258e-10,2.9770826598335813e-09,1.5609338517139228e-06,3.178858742254719e-07,2.099729614090461e-06,5.618658517242618e-08,3.9317665171429564e-07,0.04849724474084851,3.032537642635031e-09,2.3515158570860995e-10,8.297094007096427e-10,0.0006061515684596905,9.600113558505733e-09,8.167239096086901e-06,0.00026210243103237733,1.1337908061584442e-06,4.7300532976816756e-11,0.0024614433612220724,2.027975671027999e-07,1.083334799610949e-17,4.80529138042543e-10,2.5499642944507834e-07,1.2230874085386247e-10,8.754154122690474e-10,3.525063268390333e-11,7.740873803691148e-11,2.679668183022725e-11,2.3414272756718475e-07,8.338467314902038e-08,5.127340144143004e-06,9.0557094853514e-11,4.433372330053012e-13,9.540297512660326e-10,4.259555306184971e-16,0.005320728258246713,0.0023940973842618185,3.98151466691552e-06,0.0010046641153079836,2.925301046122053e-11,2.3029994109289136e-10,4.384563888534533e-09
1.7758969606979655e-06,0.7716447269159028,3.76,0.0,0.71842270076482,0.958073207510721,0.008803341500491536,0.0014687733035097517,0.0023754908779107667,0.0012840400637037792,0.02349019023482892,0.00026547470085965295,2.2721032283496227e-06,0.0007725944422350548,0.028470016310467413,2.2692258408445122e-07,2.724637373344943e-05,0.0001262209662583532,0.07270505212153772,4.647050058165587e-06,0.00045334834688538615,1.444595560669567e-07,4.786530663414045e-06,0.004090504978206602,0.003751901074929385,0.0011304844017571375,3.450962817823633e-05,0.00249507950925292,2.261674645300966e-05,7.754778563987572e-07,5.54962599941799e-06,9.891315694029045e-10,3.101565940068373e-09,1.6049482190585249e-06,3.2651759700093074e-07,2.179992366036368e-06,5.788540473856218e-08,4.0505542989356946e-07,0.04895351084092069,3.0196951568806438e-09,2.341692036442992e-10,8.26922192165091e-10,0.0006031456813388227,9.873943747858253e-09,8.239128771764462e-06,0.0002709899439030496,1.1436470463594792e-06,4.83438990690594e-11,0.002460101869985292,2.044532104950308e-07,1.1371274058234372e-17,4.930510477758029e-10,2.607626909083186e-07,1.2690122781252896e-10,9.015125256871458e-10,3.627437635604553e-11,7.934322759645249e-11,2.7632782038294213e-11,2.4089410516756344e-07,8.603955625427126e-08,5.258934309490156e-06,9.530140932885857e-11,4.615780816160516e-13,1.005006469831037e-09,4.575885418928325e-16,0.005302159239930863,0.0024621107548570254,4.057459469806081e-06,0.0010285071431731729,3.0949541087820415e-11,2.435479676015204e-10,4.711075231531737e-09
1.7965521237884642e-06,0.7717533340917936,3.76,0.0,0.7171616797701501,0.9575514134693924,0.008947979004935706,0.0014664966968787945,0.0023788130628320608,0.0012880606505008693,0.02380906423982552,0.00026571372755068896,2.284839368597065e-06,0.0008036373439937593,0.02881023873222343,2.3543675491521325e-07,2.8228566647105043e-05,0.00012557022665119833,0.07363017395860588,4.679250409156618e-06,0.0004589281608671758,1.4613552794690976e-07,4.928320536593367e-06,0.0041871790719576075,0.003847228025796165,0.0011494710329026528,3.518741720735992e-05,0.0025595084488128643,2.3520882928995597e-05,8.187577044483734e-07,5.823953127173852e-06,1.0301484681851612e-09,3.2295926479508232e-09,1.6494621554376245e-06,3.3523138434898627e-07,2.2616998231897e-06,5.960506221079402e-08,4.170838746220111e-07,0.04940328053174757,3.0069590485039436e-09,2.3319596216777023e-10,8.241641664441932e-10,0.000600173564968026,1.0150697241175339e-08,8.309820408799096e-06,0.00028000227609280536,1.153338011738008e-06,4.9390018532339115e-11,0.002458762050707929,2.0607419769074737e-07,1.192534628382304e-17,5.056758113871588e-10,2.6654855372177563e-07,1.3157167624101427e-10,9.277868430697202e-10,3.7308550513629195e-11,8.129000938074383e-11,2.8479014857372602e-11,2.4771868493217065e-07,8.872941628984123e-08,5.391516109970534e-06,1.0022815491048617e-10,4.803220142933746e-13,1.0575944222189243e-09,4.910376691473709e-16,0.005283766472646156,0.0025308971641319483,4.1330365758408075e-06,0.0010525129466060772,3.271468140856612e-11,2.5737086903611994e-10,5.056396535625403e-09
1.8378624499694615e-06,0.7719700111884844,3.76,0.0,0.7146501656001935,0.9565097768218705,0.009236582072449265,0.0014618959532392457,0.002385297889291292,0.001295799803720747,0.024444489020451078,0.0002661152671823497,2.308799312564758e-06,0.0008678794799159626,0.029486415227113184,2.5293576703782927e-07,3.0243695130791902e-05,0.00012429240561543078,0.07548020826961493,4.7423898662814724e-06,0.0004698345268076542,1.4943577099566984e-07,5.214992419440442e-06,0.004381311730167629,0.004040491613898651,0.00118741520876989,3.6546668673174996e-05,0.0026900115404840325,2.5402810564905077e-05,9.10388065875832e-07,6.397547667028024e-06,1.1156733224874066e-09,3.496472643403968e-09,1.739960993233122e-06,3.529001747859472e-07,2.4293758597547946e-06,6.310657834712627e-08,4.415881309042614e-07,0.05028359304098093,2.981815573121361e-09,2.312772112063407e-10,8.187368008940442e-10,0.0005943308788524937,1.0712812395034151e-08,8.447663595660466e-06,0.0002983914379621828,1.1722316937901645e-06,5.148978695463788e-11,0.0024560874183873027,2.092161210639728e-07,1.3082251224607904e-17,5.312241957515271e-10,2.781740191234122e-07,1.4114158404535638e-10,9.80825700223252e-10,3.9407374770894267e-11,8.521931093415012e-11,3.020159440726565e-11,2.6158339044708385e-07,9.421344601351417e-08,5.659573686018272e-06,1.1064611928284453e-10,5.193442554270813e-13,1.1676350705265872e-09,5.636770053665684e-16,0.005247518190393941,0.002670757649526633,4.283012910289304e-06,0.0011010009565718135,3.6456795114379996e-11,2.868082369546666e-10,5.806520803148937e-09
1.875041743532359e-06,0.7721644201184478,3.76,0.0,0.7124017437649424,0.9555745209738559,0.009495547347529509,0.0014577236967598679,0.0023909694195944475,0.0013024411312824535,0.025013712847632645,0.0002663948309018465,2.328694149862777e-06,0.0009281668914847327,0.030090182610936822,2.692186135625337e-07,3.2114624517335e-05,0.00012316924797666957,0.07714497809981549,4.797907306356026e-06,0.000479366794613043,1.52348187480463e-07,5.476243788795073e-06,0.004556810902479353,0.004217332106148419,0.001221524895867455,3.7773534416326946e-05,0.002809278094689275,2.718210774600046e-05,9.988276399261825e-07,6.942483345921984e-06,1.1967118376434365e-09,3.749272302168347e-09,1.8230486335336177e-06,3.690703554892046e-07,2.5850378240626853e-06,6.632849001236001e-08,4.641501423020054e-07,0.05105431731005688,2.9595714311503898e-09,2.2958221600315968e-10,8.139543028674723e-10,0.0005891881001930228,1.1228313954058742e-08,8.567760861899023e-06,0.00031534336781047527,1.1886897794645832e-06,5.338722122662842e-11,0.0024536859376785756,2.1193487377992373e-07,1.4179421483348966e-17,5.545453457320307e-10,2.886914723619764e-07,1.5000868278983897e-10,1.0290645906130204e-09,4.132995581958143e-11,8.879491627390221e-11,3.1785896055178844e-11,2.743019399296816e-07,9.926725084155638e-08,5.904033278648381e-06,1.2068943417149697e-10,5.562472225940614e-13,1.2722556091030337e-09,6.360104469713007e-16,0.005215515340682221,0.0027991981362061272,4.416553436446206e-06,0.00114516756308715,4.0074416796851286e-11,3.154375574859842e-10,6.553752343480103e-09
1.9122210370952565e-06,0.7723582733824067,3.76,0.0,0.7101645574278249,0.9546413545766061,0.009753767230625163,0.0014535428047116454,0.0023965016018548434,0.0013087963654259472,0.025580410844688917,0.0002666025900789309,2.347068949339974e-06,0.0009908047989551512,0.030689493862415897,2.8600394205396193e-07,3.4039256900731323e-05,0.00012207135510176133,0.07880947891652965,4.852321955331822e-06,0.0004886367896049929,1.5520706434143765e-07,5.740273402117979e-06,0.004732929010740841,0.004396845191299436,0.0012555895573324307,3.900307969259946e-05,0.0029301956078158203,2.904418849807278e-05,1.0931374233002102e-06,7.514863557168951e-06,1.2816965398623527e-09,4.014305167755802e-09,1.907646168717242e-06,3.8548736738230374e-07,2.7450830693297407e-06,6.9616910549467e-08,4.871920566422756e-07,0.051805020908188885,2.9377000792423926e-09,2.2791754474053934e-10,8.092691166540214e-10,0.0005841542558283095,1.1752677450547633e-08,8.6841869178019e-06,0.00033266031039389616,1.20464183555282e-06,5.529092326130033e-11,0.002451289818475253,2.1455565983618416e-07,1.5329921741682996e-17,5.781626146696577e-10,2.9925339256159137e-07,1.5910871487186292e-10,1.077722331447331e-09,4.3283200785644666e-11,9.240608168818414e-11,3.340204716286022e-11,2.872423596437095e-07,1.0443233401828094e-07,6.151434146888474e-06,1.313910787748953e-10,5.948758266579649e-13,1.3822036436808974e-09,7.154085157381892e-16,0.005184105591349263,0.0029300247077255507,4.548634312712091e-06,0.0011898171811862716,4.3937729834993475e-11,3.46195425424051e-10,7.374243957394683e-09
1.949400330658154e-06,0.7725515836146617,3.76,0.0,0.707938523693839,0.9537102646727467,0.010011236754613633,0.0014493703365735361,0.0024019086176424315,0.0013148837657167539,0.026144579504393747,0.0002667437797944388,2.3639829933877545e-06,0.0010558022771025883,0.03128442958769018,3.032886657269531e-07,3.60170150312851e-05,0.00012099843976058,0.08047369246347369,4.905757599741556e-06,0.0004976509536087806,1.5801353743242696e-07,6.006805553328388e-06,0.004909557392165742,0.004578957373270474,0.0012896029469543697,4.023469746384415e-05,0.0030527001356428244,3.09906724012084e-05,1.1935225490383929e-06,8.1148885889706e-06,1.3707165420689215e-09,4.291845246388635e-09,1.993712267922741e-06,4.0214425350862507e-07,2.909390980265294e-06,7.297159934532119e-08,5.107128597866921e-07,0.05253609187581754,2.916206298377173e-09,2.2628315574843766e-10,8.0468123809211e-10,0.0005792283157217274,1.2285687916086747e-08,8.797020448966953e-06,0.00035032709063138813,1.2200988488466493e-06,5.7200019515024794e-11,0.0024488990267884786,2.170832189309314e-07,1.6533966302039205e-17,6.020625148310926e-10,3.098530873991956e-07,1.6843384749823312e-10,1.1267448598639006e-09,4.5265962937930724e-11,9.60513106713699e-11,3.504976109822373e-11,3.003992512664791e-07,1.097081692868003e-07,6.4016852582686345e-06,1.427765533094642e-10,6.352644047299219e-13,1.4975109453637327e-09,8.023446125210855e-16,0.005153290384620587,0.003063195518267484,4.67917028040044e-06,0.0012349345158321108,4.8055543211452606e-11,3.791856026706093e-10,8.27294243152995e-09
1.9865796242210514e-06,0.7727443632052012,3.76,0.0,0.7057235528817057,0.9527812365112416,0.010267953839089777,0.0014452204519608365,0.0024072029113832907,0.0013207200182793108,0.026706218210176665,0.0002668233817227186,2.3794955340443082e-06,0.001123167011475813,0.031875070377107996,3.2106966213593634e-07,3.804731879693831e-05,0.00011995014163936682,0.08213760253716487,4.958330353858947e-06,0.0005064160203713411,1.607687010735211e-07,6.275575635010697e-06,0.005086593604952762,0.004763596697388658,0.0013235593130453416,4.146781818766127e-05,0.0031767287109844135,3.302313612243871e-05,1.3001885336388495e-06,8.742715784219284e-06,1.4638593525162199e-09,4.582161682718272e-09,2.081205335775945e-06,4.190341434062557e-07,3.077836761145275e-06,7.639237870856933e-08,5.347119347221624e-07,0.053247917535424044,2.8950924058066145e-09,2.246788788793124e-10,8.001902342532288e-10,0.0005744089055266814,1.2827137537293735e-08,8.906339643736378e-06,0.00036832838764440335,1.2350717237127192e-06,5.911370343669596e-11,0.002446513525694244,2.1952197226555492e-07,1.779168100329947e-17,6.262317974881119e-10,3.204840937293431e-07,1.779760429899917e-10,1.176080464304091e-09,4.727710945151034e-11,9.972915392096553e-11,3.6728788519399783e-11,3.137673961519801e-07,1.150943419282233e-07,6.654698250502387e-06,1.5487146765194814e-10,6.774464059157126e-13,1.6182058413425996e-09,8.97309232202434e-16,0.005123068283330977,0.0031986700910489343,4.808083785688904e-06,0.0012805049442877975,5.243668342066652e-11,4.145139921585809e-10,9.254977660573302e-09
2.023758917783949e-06,0.772936624395333,3.76,0.0,0.703519549960517,0.9518542539781089,0.010523918807047764,0.0014411048231212206,0.0024123953855144115,0.001326320370711519,0.02726532878264044,0.0002668461346956264,2.3936655604160372e-06,0.0011929053744156174,0.03246149644245102,3.393437724761888e-07,4.0129586270081386e-05,0.00011892604201287809,0.08380119451788715,5.010148647377397e-06,0.0005149389340333668,1.6347360763232754e-07,6.546330233341932e-06,0.005263941011258471,0.004950692740973735,0.0013574533495753882,4.270190632601337e-05,0.003302219345096814,3.514311277752215e-05,1.4133412470450764e-06,9.398460556259144e-06,1.5612107919848152e-09,4.885518522506145e-09,2.170083544689284e-06,4.3615024254415506e-07,3.2502919287239734e-06,7.987912640648418e-08,5.591890126913635e-07,0.053940883356452196,2.8743586479763324e-09,2.2310443793199593e-10,7.957953119938114e-10,0.0005696943733606273,1.3376825401787291e-08,9.012222002669655e-06,0.0003866487790435121,1.249571257085678e-06,6.103122757375747e-11,0.002444133274883564,2.2187604232500857e-07,1.9103105791276367e-17,6.506574512056173e-10,3.311401664793055e-07,1.8772708848435768e-10,1.2256797914166317e-09,4.931552068116743e-11,1.0343820398112513e-10,3.843891289175652e-11,3.2734174910126693e-07,1.2059053551299384e-07,6.910387095037508e-06,1.677015121461604e-10,7.214543623039026e-13,1.7443138837069994e-09,1.0008100386213778e-15,0.0050934354538388635,0.0033364092656588606,4.935304511722164e-06,0.0013265144723358098,5.7089993156887446e-11,4.522885805782706e-10,1.0325663806408083e-08
2.0609382113468463e-06,0.7731283791578506,3.76,0.0,0.7013264157793389,0.9509292999626054,0.010779133970450952,0.001437032992721664,0.0024174955764327383,0.0013316987579428997,0.027821915085512718,0.00026681654487341946,2.4065515956084727e-06,0.0012650224958514502,0.0330437873172025,3.5810780128792125e-07,4.226323458181285e-05,0.00011792567622130425,0.08546445496915264,5.06131330873379e-06,0.0005232267779485895,1.6612926836133243e-07,6.818827137209977e-06,0.0054415083896836944,0.005140176599613203,0.0013912801526721442,4.393645718363335e-05,0.003429111027844369,3.735209135811655e-05,1.5331868822538183e-06,1.0082197488559192e-05,1.662854923297541e-09,5.202174504005159e-09,2.2603048712549173e-06,4.534858246514757e-07,3.426624785531791e-06,8.34317687922627e-08,5.841441284143896e-07,0.05461537201215159,2.854003541248559e-09,2.215594699260514e-10,7.91495372586121e-10,0.0005650828467863602,1.3934557233410609e-08,9.114744182994446e-06,0.00040527278193770353,1.2636081182416372e-06,6.295189324648599e-11,0.002441758229184244,2.2414927442446594e-07,2.0468197438114873e-17,6.753266997272505e-10,3.418152681695445e-07,1.976786242578142e-10,1.2754958362422195e-09,5.138008959753406e-11,1.0717709074511067e-10,4.017994629684901e-11,3.411174317690695e-07,1.2619651944540174e-07,7.16866781382136e-06,1.8129242866191653e-10,7.673198641512648e-13,1.875858441533261e-09,1.1133719354220026e-15,0.0050643860833327154,0.0034763751431919083,5.060768931370252e-06,0.0013729496928769499,6.202433001357728e-11,4.926193790491169e-10,1.1490500413032614e-08
