Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180)
1.651870027170785e-07,0.39573646700502657,3.76,0.0,0.9546978646271681,0.9894951011819147,0.00044233479806591225,0.0006956965155042716,0.0020220192664103893,0.00047009605770520247,0.0036829620883119625,0.00017163263295400674,5.776609124874188e-07,9.103521683413229e-07,0.004737372165631589,7.608338484470154e-11,5.77022464250792e-11,0.0002004468592336884,0.020658206295653167,1.7559022576831368e-06,3.78619315569178e-05,1.8598287313522798e-08,3.040316984414054e-08,3.253694233776523e-05,8.215574589481335e-05,0.00012087512045833729,4.908951381085469e-08,6.213713309454708e-05,3.016834668970256e-07,5.242916132074518e-10,1.2125994543432532e-09,1.5979334956986204e-11,4.837959998039762e-11,1.109510993126373e-07,1.2093600502114671e-08,3.047352582396562e-09,3.876227670927721e-10,2.9635785953609e-09,0.00871568990328218,9.484092379784145e-09,9.046677687258112e-10,1.3913609675927551e-09,0.0016980895049995284,1.7180956345230824e-10,2.172717829502855e-06,1.3540296444034855e-06,2.3418418442892876e-07,2.330865366657828e-12,0.0030330229115973105,1.8160496087474447e-08,5.500870976516886e-21,1.601238507450891e-11,9.858411519973082e-09,2.760358424006914e-13,7.90785654787108e-12,8.893156662214575e-13,4.385726279527001e-12,1.277082922331136e-13,3.1274140514096933e-09,2.6260036513230136e-10,1.766952443545671e-07,2.677458508577319e-13,1.088986831087387e-14,8.414839754036199e-14,7.527078019748813e-20,0.009503490764886977,1.7906252078005016e-05,1.1064848142122309e-07
1.6733255290422188e-07,0.3957589264531552,3.76,0.0,0.9542483085707856,0.9893303263867471,0.0004601045524204341,0.0007117181361999397,0.002043854768358025,0.0004797487574790624,0.0037813792252784175,0.0001736442381736541,5.920528159525708e-07,9.76808695266217e-07,0.0048616531409332794,8.260488264774002e-11,6.280973989359019e-11,0.00020221551374619668,0.020986195851714136,1.798306339987431e-06,3.974398101393918e-05,1.9378513900617093e-08,3.2874695471758534e-08,3.462139917343786e-05,8.569589323283533e-05,0.00012520084961176303,5.318091561871858e-08,6.527105243184548e-05,3.1695901421415076e-07,5.633062082243472e-10,1.3358641527406285e-09,1.6975142123563254e-11,5.1412246759121514e-11,1.1589373217015902e-07,1.279080761653645e-08,3.3327760805454032e-09,4.176620063577378e-10,3.185454821905904e-09,0.008948108052836683,9.5717631205751e-09,9.10200356796043e-10,1.4000766667679603e-09,0.001712429343255815,1.815296703664153e-10,2.2318908290393204e-06,1.449367846201157e-06,2.4039049792902955e-07,2.443764108579354e-12,0.003032518234053328,1.9087282889411234e-08,6.059171985026327e-21,1.684582822903919e-11,1.034711309275594e-08,3.0190801932305657e-13,8.565214774614578e-12,9.491838876268388e-13,4.641662099268382e-12,1.3849489744167292e-13,3.306433855382368e-09,2.8463904447775543e-10,1.8700405860199926e-07,2.868764986506238e-13,1.1573879714392424e-14,9.237861778820471e-14,8.267334498036437e-20,0.009562454297984135,1.89090222523556e-05,1.167482864550748e-07
1.6947810309136527e-07,0.3957814498843983,3.76,0.0,0.9537963482314723,0.989164436772554,0.00047828118788527526,0.0007277570169410098,0.0020654491225838493,0.0004893965584408324,0.003880745051382038,0.00017564521626387765,6.065781422110978e-07,1.0472675125843513e-06,0.004987055658663477,8.95683201424506e-11,6.828079477753475e-11,0.0002039462930274055,0.02131526852993999,1.8411517496599505e-06,4.168302177667486e-05,2.0176543918774056e-08,3.5500739812007454e-08,3.6805816594016653e-05,8.933362391453972e-05,0.00012961006343888452,5.756975338965137e-08,6.851038410161055e-05,3.3277682259647897e-07,6.04817649152095e-10,1.4700120158389894e-09,1.8016160769800104e-11,5.4583284747128266e-11,1.2098426919712669e-07,1.3516836963133204e-08,3.6400066107047406e-09,4.4949230916800687e-10,3.4200346959646532e-09,0.00918263494147354,9.657894528471971e-09,9.156197464716881e-10,1.4086296380759584e-09,0.0017264652392100532,1.9173452119112056e-10,2.291604802904209e-06,1.5497659533014358e-06,2.4665065147950814e-07,2.560511868353268e-12,0.0030320101349706123,2.0042395524081557e-08,6.6666549919432e-21,1.7708469815554264e-11,1.08516651888134e-08,3.297564821806589e-13,9.264652133665896e-12,1.0120504370593187e-12,4.908412183606156e-12,1.4999816196485606e-13,3.4946642535792454e-09,3.08133544923896e-10,1.9774963742889928e-07,3.0710052770981786e-13,1.2289078232168015e-14,1.0130030221671315e-13,9.070274465727512e-20,0.009620281503755239,1.9958661237429826e-05,1.2307142326813816e-07
1.7162365327850866e-07,0.395804035886861,3.76,0.0,0.953342021030511,0.9889974512608352,0.0004968651673067592,0.0007438070623869383,0.00208680499224843,0.0004990372676475909,0.00398104476449093,0.00017763544371372157,6.212345543615582e-07,1.1219116945473845e-06,0.005113559485959766,9.699485118676691e-11,7.413484977859215e-11,0.00020563957987979712,0.021645406282818663,1.884435302194186e-06,4.3679380070092775e-05,2.0992336806797163e-08,3.828783791165793e-08,3.909303860770837e-05,9.306997421879843e-05,0.00013410265674834767,6.227257569225002e-08,7.185669848142043e-05,3.4914818561960455e-07,6.489640524126815e-10,1.6158328508977611e-09,1.9103673643034225e-11,5.7896642758928146e-11,1.2622497373148173e-07,1.4272354492893906e-08,3.9702973707061015e-09,4.831854658232809e-10,3.6678006101412458e-09,0.00941922574406483,9.742501050160148e-09,9.20927446065757e-10,1.4170221346841572e-09,0.0017402004572969708,2.0244107812693073e-10,2.3518474053263893e-06,1.6553991774054655e-06,2.529633762414899e-07,2.6811706806837078e-12,0.003031498672393669,2.1025922065165845e-08,7.326876013468017e-21,1.8600780134592742e-11,1.1372271931806433e-08,3.5969452846903337e-13,1.0007995136881877e-11,1.0780075734551138e-12,5.1862401592959684e-12,1.622516311510129e-13,3.6924452430735665e-09,3.331517488229098e-10,2.08942766570402e-07,3.2846456826718644e-13,1.3036339930853533e-14,1.1096274562877617e-13,9.940420681139747e-20,0.009676987521174968,2.1056557198502134e-05,1.296212745470491e-07
1.7376920346565204e-07,0.39582668306524055,3.76,0.0,0.952885364184811,0.9888293885291393,0.0005158568012060819,0.0007598622825662243,0.0021079250581511216,0.0005086687713928459,0.004082263722138578,0.00017961480073836177,6.360196963843228e-07,1.2009294968987192e-06,0.005241144582090252,1.0490613302529262e-10,8.03920255290805e-11,0.00020729576362968284,0.021976591309008444,1.928153711729237e-06,4.573334888847019e-05,2.18258440654902e-08,4.1242641839966584e-08,4.1485909806296456e-05,9.690596367540795e-05,0.0001386785046026821,6.730646878976677e-08,7.531154336099145e-05,3.6608452068985983e-07,6.958900914593244e-10,1.7741592453966935e-09,2.0238979860576965e-11,6.135629819804511e-11,1.3161810310089323e-07,1.5058024392455967e-08,4.324946171562396e-09,5.188144194956769e-10,3.929241763666721e-09,0.009657835879110767,9.82559733653985e-09,9.261249484685175e-10,1.4252563825391458e-09,0.0017536382998282064,2.136665011111446e-10,2.4126063583819907e-06,1.7664449580750306e-06,2.59327411065488e-07,2.8058015775181366e-12,0.003030983903618476,2.2037927934106973e-08,8.043582272783485e-21,1.952322343606768e-11,1.1909132960745024e-08,3.9183944835258904e-13,1.0797104204993393e-11,1.1471480287200845e-12,5.475409218618332e-12,1.7528963301267906e-13,3.900121419401812e-09,3.5976313231354553e-10,2.205942242667594e-07,3.5101655219802233e-13,1.3816551002056877e-14,1.2141819327609098e-13,1.0882572388678783e-19,0.009732587317424352,2.2204104657400855e-05,1.3640114098858339e-07
1.7591475365279543e-07,0.39584939004096037,3.76,0.0,0.9524264146974437,0.9886602670133054,0.000535256250358539,0.0007759167952287055,0.002128812013309473,0.000518289033322998,0.004184387443278119,0.00018158317125316744,6.509311941451147e-07,1.284514372806282e-06,0.005369791101070642,1.1332431687335417e-10,8.70731353882445e-11,0.00020891523939161808,0.02230880605393269,1.9723035901440035e-06,4.7845188176599296e-05,2.267700944464414e-08,4.437191698000332e-08,4.3987272950007964e-05,0.00010084259501431237,0.00014333746286567415,7.268905368263892e-08,7.88764435246109e-05,3.8359737433680764e-07,7.457472366824681e-10,1.9458679239066374e-09,2.1423395215238955e-11,6.496627794301305e-11,1.3716590784351949e-07,1.587450868373465e-08,4.705295659883372e-09,5.564532240598683e-10,4.204853876542092e-09,0.009898421022109341,9.907198217128349e-09,9.312137312514792e-10,1.4333345807492298e-09,0.0017667821018521011,2.2542813754162956e-10,2.473869456014419e-06,1.8830828862242422e-06,2.6574150286764093e-07,2.934464554903446e-12,0.0030304658851993613,2.307845603916261e-08,8.820718135254445e-21,2.047625776137457e-11,1.2462443383773969e-08,4.2631254050893393e-13,1.1633872596432632e-11,1.219564944641162e-12,5.77618190945596e-12,1.891472642621819e-13,4.11804177346377e-09,3.880387390349879e-10,2.327147729763488e-07,3.7480573109775283e-13,1.463060794256413e-14,1.3272198581671257e-13,1.1901819534907256e-19,0.00978709569009136,2.3402703631343953e-05,1.4341423964325226e-07
1.7806030383993882e-07,0.39587215545228155,3.76,0.0,0.9519652093488845,0.9884901049097273,0.0005550635284312706,0.0007919648280128311,0.002149468557991828,0.0005278960925518562,0.004287401609717763,0.00018354044284648116,6.659666563943749e-07,1.3728649849026483e-06,0.005499479393954698,1.222720378207016e-10,9.419969624593716e-11,0.0002104984073817267,0.022642033209975328,2.0168814463109906e-06,5.0015125046075363e-05,2.3545769130475516e-08,4.7682538184675353e-08,4.659996657660359e-05,0.00010488085412250971,0.0001480793687394869,7.843848218577843e-08,8.255290036088884e-05,4.0169842759692954e-07,7.986939988506137e-10,2.1318811009049433e-09,2.2658252501914744e-11,6.873065930143171e-11,1.428706309247949e-07,1.672246682994256e-08,5.112733488653178e-09,5.961770007232128e-10,4.495138897783116e-09,0.010140937118130793,9.987318676281509e-09,9.361952567725802e-10,1.4412589019581221e-09,0.0017796352263672864,2.377435118606533e-10,2.5356245678109296e-06,2.0054946265340156e-06,2.722044069830845e-07,3.0672185419523306e-12,0.0030299446729559736,2.4147526948597846e-08,9.662431016511083e-21,2.1460334793803372e-11,1.3032393736836027e-08,4.632391231607115e-13,1.2520225294509151e-11,1.295351810244375e-12,6.088819926252708e-12,2.0386037533265683e-13,4.346559484604318e-09,4.1805115185367083e-10,2.4531515111281824e-07,3.998826946009876e-13,1.547941775028641e-14,1.4493270945041078e-13,1.3003557562399567e-19,0.009840527269322535,2.4653758777916813e-05,1.5066370238115335e-07
1.802058540270822e-07,0.3958949779543915,3.76,0.0,0.9515017846889139,0.9883189201776388,0.000575278504675078,0.0008080007204332337,0.0021698973951730853,0.0005374880617776809,0.00439129206726105,0.00018548650675119445,6.81123675761996e-07,1.4661852134424247e-06,0.0056301900108211645,1.31772404081109e-10,1.0179393934484566e-10,0.0002120456722767417,0.022976255716308947,2.0618836855057495e-06,5.224335402490884e-05,2.4432051933419945e-08,5.1181485805076685e-08,4.932682263814781e-05,0.00010902171000844358,0.00015290404129170973,8.457343204145467e-08,8.634239149914375e-05,4.2039950147503865e-07,8.548961758649843e-10,2.3331678276121696e-09,2.3944901864052707e-11,7.265357102845018e-11,1.48734506951433e-07,1.7602555348272528e-08,5.548692436123527e-09,6.380618935482467e-10,4.800604708353457e-09,0.010385340393640686,1.006597383111037e-08,9.410709722823943e-10,1.449031492706688e-09,0.0017922010598664328,2.506303150173201e-10,2.597859642549127e-06,2.133863838891836e-06,2.787148874976717e-07,3.204121371284388e-12,0.0030294203219802854,2.5245139096656683e-08,1.0573077253483431e-20,2.24758997171043e-11,1.3619169947067171e-08,5.027485402785674e-13,1.345811785523579e-11,1.374602399681796e-12,6.41358390217942e-12,2.1946555442111417e-13,4.586031710249766e-09,4.498744626724181e-10,2.5840606481913455e-07,4.262993889612375e-13,1.6363898135079942e-14,1.5811235127262334e-13,1.4193502793967007e-19,0.009892896519927087,2.5958678547190063e-05,1.5815257447778862e-07
1.823514042142256e-07,0.3959178562194716,3.76,0.0,0.951036177029138,0.9881467305414174,0.0005959009066659928,0.00082401892569378,0.0021901012263853543,0.0005470631254068217,0.00449604482657429,0.00018742125781519083,6.963998297469658e-07,1.5646841605922848e-06,0.005761903702478676,1.4184898561512612e-10,1.0987882113233527e-10,0.00021355744261577936,0.023311456758385432,2.1073066089679227e-06,5.453003733874026e-05,2.533577947618902e-08,5.487584159883297e-08,5.2170664168760764e-05,0.00011326611477368702,0.0001578112819725219,9.111310107121722e-08,9.024637047174205e-05,4.397125624700322e-07,9.145271025998659e-10,2.5507453309369394e-09,2.5284711158805495e-11,7.673919440592324e-11,1.5475976138380622e-07,1.851542742950394e-08,6.014650472695543e-09,6.821850239601122e-10,5.121764819368986e-09,0.010631587367612348,1.0143178910977247e-08,9.45842310031182e-10,1.4566544737864296e-09,0.001804483008188138,2.6410639382589245e-10,2.6605627115258837e-06,2.268376098957211e-06,2.8527171755923815e-07,3.3452297506298578e-12,0.0030288928866436834,2.6371269020933147e-08,1.1557227927958066e-20,2.352339108205522e-11,1.4222953300780338e-08,5.449741629505379e-13,1.4449535218121613e-11,1.4574107107246838e-12,6.750733202824501e-12,2.3600011059168763e-13,4.836819372468486e-09,4.835842403941959e-10,2.7199817979102624e-07,4.541091359088897e-13,1.7284977743559675e-14,1.723264598779747e-13,1.5477708419428834e-19,0.009944217743434824,2.731887434192743e-05,1.658838133175051e-07
1.8449695440136898e-07,0.39594078893674667,3.76,0.0,0.9505684224360836,0.9879735534929018,0.0006169303230923956,0.0008400140123311334,0.0022100827479369354,0.0005566195376876126,0.004601646063802011,0.00018934459447072485,7.117926817014722e-07,1.6685761508744007e-06,0.005894601421908793,1.5252580215412992e-10,1.184780341528529e-10,0.00021503413024205858,0.023647619767117243,2.1531464136099204e-06,5.6875305221976444e-05,2.6256866382003665e-08,5.877278452613588e-08,5.51343029864965e-05,0.00011761500359173221,0.0001628008751221612,9.807720037287891e-08,9.426626640171859e-05,4.59649728151713e-07,9.777679035939399e-10,2.7856803426303033e-09,2.6679066339623708e-11,8.099176437837841e-11,1.6094860974783703e-07,1.946173256478e-08,6.5121307757805505e-09,7.28624444331454e-10,5.459138066150653e-09,0.010879634861966737,1.0218949238463472e-08,9.50510687376626e-10,1.464129940586081e-09,0.0018164844926563863,2.781897402360707e-10,2.723721891680396e-06,2.4092188179511203e-06,2.918736796694827e-07,3.4905992364314265e-12,0.003028362420604086,2.7525871629748353e-08,1.2619674636501309e-20,2.4603240680877136e-11,1.4843920415895825e-08,5.900533859247158e-13,1.549649048226034e-11,1.5438709039352244e-12,7.100525721718805e-12,2.5350205597854507e-13,5.099286941821373e-09,5.192574971153732e-10,2.8610211316201987e-07,4.83366651804197e-13,1.8243596397001107e-14,1.876443112341216e-13,1.6862581096665506e-19,0.00999450508010916,2.8735759686786177e-05,1.738602872121591e-07
1.8664250458851236e-07,0.3959637748125161,3.76,0.0,0.9500985567248336,0.9877994062937201,0.0006383662065836019,0.000855980665693756,0.002229844647474661,0.0005661556208578506,0.004708082120950036,0.00019125641870280325,7.27299781809037e-07,1.7780807277891177e-06,0.006028264325465808,1.6382731065461401e-10,1.2761601799164145e-10,0.00021647614978196253,0.023984728417775606,2.199399191869238e-06,5.927925625720628e-05,2.7195220462919262e-08,6.287958644116816e-08,5.8220537432334755e-05,0.00012206929469370345,0.00016787258846888745,1.0548594657110495e-07,9.840348371501248e-05,4.802232727755411e-07,1.0448077483519956e-09,3.0390904167696057e-09,2.8129371855024206e-11,8.541557074183927e-11,1.6730325684750475e-07,2.0442116179791153e-08,7.04270169274465e-09,7.774590907370505e-10,5.813248298696866e-09,0.011129440011375375,1.0293300211708347e-08,9.550775068921158e-10,1.4714599634277281e-09,0.001828208946488404,2.9289848053260686e-10,2.787325388522291e-06,2.5565811617655424e-06,2.9851956595743576e-07,3.6402842091258426e-12,0.003027828976813094,2.8708880498129522e-08,1.3765435198147887e-20,2.571587342934267e-11,1.5482243218678344e-08,6.381276193421656e-13,1.6601023650048497e-11,1.6340772425844917e-12,7.463217677995975e-12,2.7201008712914007e-13,5.373802218861298e-09,5.569726526257272e-10,3.0072842546195263e-07,5.141280671011471e-13,1.924070534140495e-14,2.0413907983611892e-13,1.835489817822148e-19,0.010043772510916527,3.0210749407365818e-05,1.8208477433256354e-07
1.8878805477565575e-07,0.3959868125701684,3.76,0.0,0.949626615453166,0.9876243059776265,0.0006602078765759412,0.0008719136892611497,0.0022493896008661295,0.0005756697633088272,0.004815339506054433,0.00019315663601662865,7.429186680562457e-07,1.8934226466476676e-06,0.006162873773850825,1.7577839221234658e-10,1.3731797028027413e-10,0.0002178839181590108,0.024322766628630275,2.246060931700446e-06,6.17419577412949e-05,2.8150742908160574e-08,6.720360768661179e-08,6.143215014911538e-05,0.0001266298893608156,0.00017302617361763186,1.1336005313262286e-07,0.00010265940187665925,5.014456329223362e-07,1.1158441090111522e-09,3.3121452337145013e-09,2.963705106224115e-11,9.001495938146899e-11,1.7382589597904653e-07,2.145721927658755e-08,7.607976652153533e-09,8.287687349699468e-10,6.184624069138621e-09,0.011380960272459559,1.0366247288025809e-08,9.595441564754474e-10,1.4786465878941888e-09,0.0018396598114530233,3.0825086448106935e-10,2.8513614988750323e-06,2.7106539694869897e-06,3.052081784354847e-07,3.7943378494549515e-12,0.003027292607523166,2.992020819097939e-08,1.499975928896755e-20,2.68617072564214e-11,1.613808892464258e-08,6.893422756872403e-13,1.776520034086732e-11,1.728124033379583e-12,7.839063416480271e-12,2.9156356552954244e-13,5.660736113635168e-09,5.968094972945027e-10,3.158876126605125e-07,5.464509461371185e-13,2.0277267508781362e-14,2.2188801514059726e-13,1.9961825574228272e-19,0.010092033859453403,3.174525881991437e-05,1.9055996175023537e-07
1.9093360496279914e-07,0.396009900950181,3.76,0.0,0.9491526339161672,0.9874482693528445,0.0006824545222124719,0.0008878080058080369,0.0022687202693797886,0.0005851604177685893,0.004923404893153546,0.0001950451554041648,7.586468671976534e-07,2.0148318636505016e-06,0.00629841133287628,1.884043384666115e-10,1.476098577742247e-10,0.0002192578541404699,0.024661718559353958,2.293127516702888e-06,6.426344607659564e-05,2.91233284723851e-08,7.17522925989083e-08,6.477190590308605e-05,0.00013129767192340472,0.00017826136652952397,1.2172072075947579e-07,0.00010703537515028903,5.233294131501287e-07,1.1910830201210602e-09,3.6060678887043e-09,3.120354665445053e-11,9.479433355393369e-11,1.8051870814790106e-07,2.2507678083231415e-08,8.209614023642486e-09,8.826339359101594e-10,6.5737983167317454e-09,0.011634153432416887,1.0437805968711516e-08,9.63912009457814e-10,1.4856918351506787e-09,0.0018508405347628753,3.2426525443469367e-10,2.9158186134442046e-06,2.8716296714256945e-06,3.119383292388536e-07,3.95281211655172e-12,0.0030267533642948244,3.1159746612020626e-08,1.6328133997191605e-20,2.8041153001305027e-11,1.6811620023491082e-08,7.438467519930977e-13,1.8991110477058112e-11,1.826105568058383e-12,8.228315210484536e-12,3.1220249735450263e-13,5.960462423536608e-09,6.388491534236362e-10,3.3159009830700683e-07,5.803943072622281e-13,2.135425778869515e-14,2.4097262326784425e-13,2.1690936261894974e-19,0.010139302793832131,3.3340702932455965e-05,1.992884445869253e-07
