Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86)
9.144941421292795e-20,0.1758867784023033,3.76,0.0,0.6921635145501668,0.9999999999996316,4.978319025534666e-45,1.1172069133796598e-32,2.1652770835320363e-29,7.82543418720627e-26,1.0566883058233303e-41,1.4583086417929582e-18,3.7987649879343405e-34,7.738412089262705e-47,2.4720697395015476e-41,3.030156415362734e-57,1.8064285354621743e-87,7.321421081241855e-33,4.954505196470049e-17,9.154535233365231e-34,2.927010289147001e-54,1.063210698604696e-40,4.806608876648453e-73,1.309879822514531e-32,1.117111447427804e-32,3.312615161705131e-33,2.208769446051805e-50,1.0207880101947358e-46,5.586988237113682e-49,1.1687130643874341e-66,1.4155530368028711e-67,5.893601804229901e-69,3.9935790642176317e-67,1.9869854910480793e-48,2.9220643221884433e-50,1.2411030857064006e-53,1.4118926171877834e-71,2.4119617823644185e-69,1.4583086417935437e-18,7.896949229855826e-35,1.0323254642637817e-33,7.32141953722712e-33,2.098759083052406e-29,2.0530545526658795e-50,6.339058659977224e-32,8.933023661911414e-49,2.368298956634435e-33,1.16186760662495e-40,3.6831999314465155e-13,1.0436168087732684e-48,5.856170973895725e-95,5.68459135405785e-68,4.362920010737844e-51,1.1813537673111907e-66,1.7029424836765716e-78,1.678864412942866e-70,1.1142330419783113e-63,9.753634639748609e-104,1.9131567714716047e-51,1.275315246115484e-81,7.4875140086585525e-50,3.106047425932419e-78,6.395081331952296e-80,5.953156726221509e-91,2.69922056804344e-97,4.954505196467947e-17
1.8297828056678807e-19,0.1758867784023033,3.76,0.0,0.6921635145501668,0.999999999999263,3.985682252673398e-44,4.471739180147116e-32,8.533670399873255e-29,1.5657670284064429e-25,8.309195228820568e-41,2.917884276323513e-18,1.5204959819004202e-33,6.195434957244168e-46,1.9791589157664463e-40,2.4259675963781336e-56,5.787707958844798e-86,2.9304764587227595e-32,9.913314915265442e-17,3.6641998340781986e-33,2.3442241699639386e-53,4.255613601457353e-40,7.699688144941416e-72,5.242932935390366e-32,4.471357066259469e-32,1.325909357107033e-32,1.768358583220797e-49,8.174583036601097e-46,4.4741218365296584e-48,1.8719720116873248e-65,2.2673449512116121e-66,9.440005388570185e-68,6.396666951425715e-66,1.5911999089788753e-47,2.3400213561950856e-49,9.93889047457867e-53,2.2614819184123164e-70,3.863330604773656e-68,2.917884276324526e-18,3.160837700256945e-34,4.1319921739947136e-33,2.9304758308781347e-32,8.400505856216713e-29,1.6436919855836517e-49,2.537275470343785e-31,7.153663930505493e-48,9.479367790750974e-33,4.6504983383768545e-40,7.369599859131134e-13,8.355280106260199e-48,1.8769416620234939e-93,9.105931233429827e-67,3.4938744924150416e-50,1.8922191046122984e-65,2.7276675524657144e-77,2.6893091619019716e-69,1.7847092948522082e-62,6.253312355014879e-102,1.5316887050092202e-50,4.0871176547137134e-80,5.996083848039715e-49,9.954229991034639e-77,2.0487245535325487e-78,1.9071483067050257e-89,8.647200422426847e-96,9.913314915257032e-17
3.660360132745083e-19,0.1758867784023033,3.76,0.0,0.6921635145501667,0.9999999999985257,3.1897571341861687e-43,1.789278144169108e-31,3.387963556619356e-28,3.1322151770664647e-25,6.5895738879742874e-40,5.837035545382485e-18,6.0839644653318335e-33,4.9582308849504844e-45,1.583928639303218e-39,1.9415113770023393e-55,1.853209249410252e-84,1.1725723027880685e-31,1.9830934352856226e-16,1.466157217760111e-32,1.8767169044153144e-52,1.702799759918099e-39,1.2328550398785109e-70,2.0978560977935516e-31,1.7891252478100565e-31,5.305364505337441e-32,1.4152243068457065e-48,6.542979629718312e-45,3.5811108537547067e-47,2.9967810322042068e-64,3.629721118068452e-65,1.511220729559718e-66,1.024022264736419e-64,1.2736048486672092e-46,1.872965507617837e-48,7.955140662954873e-52,3.620335173639727e-69,6.184684282266497e-67,5.837035545383878e-18,1.2647468014412608e-33,1.6533350858119208e-32,1.1725720436967962e-31,3.361296559034664e-28,1.3154531374398473e-48,1.0152406835635503e-30,5.725830561092482e-47,3.7929818603412145e-32,1.860805088817007e-39,1.4742399703388534e-12,6.686763423755931e-47,6.011101909820654e-92,1.4577964319154832e-65,2.796515679186121e-49,3.029193965348584e-64,4.366637172846318e-76,4.305397278086037e-68,2.8570848971818546e-61,4.005638977478889e-100,1.2258164860555669e-49,1.3088559034728393e-78,4.799297322054595e-48,3.1877361478121404e-75,6.5595984644420696e-77,6.106297718632978e-88,2.768656219684408e-94,1.983093435282257e-16
7.321514786899488e-19,0.17588677840230332,3.76,0.0,0.6921635145501664,0.9999999999970511,2.5522903459343398e-42,7.158277693503127e-31,1.3500828003295935e-27,6.265115191540081e-25,5.248534626819332e-39,1.167533808349188e-17,2.4339819501050821e-32,3.967338036579017e-44,1.2673835654091983e-38,1.553504083176814e-54,5.9320985893193015e-83,4.691052800899846e-31,3.9666173228037782e-16,5.865583575269961e-32,1.5023738100625875e-51,6.812307836237103e-39,1.973853561860555e-69,8.392790433005254e-31,7.157666000254616e-31,2.1224912667190033e-31,1.1323944675222116e-47,5.23570930763815e-44,2.8656142139776995e-46,4.796150672973857e-63,5.809129594738868e-64,2.4186092480895955e-65,1.6388801922304414e-63,1.0191419105325217e-45,1.4987518678198317e-47,6.365724237229931e-51,5.794108009201923e-68,9.898179868261797e-66,1.1675338083492134e-17,5.059810784722695e-33,6.614416924873968e-32,4.691051701382659e-31,1.3447374980920013e-27,1.0525623691524115e-47,4.061623819215401e-30,4.581824498814037e-46,1.5174397276477622e-31,7.4444320228189e-39,2.9487999347455993e-12,5.350426689845986e-46,1.9244231449460587e-90,2.333152698055446e-64,2.2377791157972702e-48,4.8480254370896496e-63,6.98851553084639e-75,6.890638712118599e-67,4.5725762088417136e-60,2.5647356068821296e-98,9.808394501616181e-49,4.189904761793313e-77,3.840410192617188e-47,1.0204569372090483e-73,2.0996604713818706e-75,1.954563139140017e-86,8.862183996478446e-93,3.9666173227903144e-16
1.4643824095208298e-18,0.17588677840230332,3.76,0.0,0.692163514550166,0.999999999994102,2.042026156434664e-41,2.863544122684492e-30,5.390124254995814e-27,1.2530930089101648e-24,4.1895755945095934e-38,2.335194315967647e-17,9.736720184780456e-32,3.1741717928914667e-43,1.0140031239900118e-37,1.2429212695144894e-53,1.8985642375990335e-81,1.8765738831011213e-30,7.933665097840086e-16,2.3464243845426265e-31,1.203043447375691e-50,2.7251449095707777e-38,3.1609906214514014e-68,3.357389401012162e-30,2.8632994188690967e-30,8.490656045216076e-31,9.060015920154501e-47,4.189097752380239e-43,2.292781618996686e-45,7.674882042151736e-62,9.295868175788424e-63,3.870299736250017e-64,2.622564013124176e-62,8.154167536617688e-45,1.1991532974788446e-46,5.093224151223297e-50,9.271830379767471e-67,1.5839236108476158e-64,2.335194315966684e-17,2.0240890565927758e-32,2.6459820982923432e-31,1.87657339286764e-30,5.379387772443887e-27,8.421298425934788e-47,1.6247817540522493e-29,3.665923675670692e-45,6.070252908983059e-31,2.978015150321558e-38,5.897919845780155e-12,4.2807477728498374e-45,6.160110670125513e-89,3.733587890473679e-63,1.7904499492807576e-47,7.757892921622223e-62,1.1183142687728975e-73,1.1026625666707757e-65,7.317114373033927e-59,1.6417914094192093e-96,7.847460929398882e-48,1.3410201136110526e-75,3.072717135715095e-46,3.2660725139861077e-72,6.719855992021354e-74,6.255478769687303e-85,2.8362963945042005e-91,7.933665097786225e-16
2.9288442711825918e-18,0.17588677840230332,3.76,0.0,0.6921635145501652,0.9999999999882038,1.6336984868329253e-40,1.1454642640480626e-29,2.1540081425379054e-26,2.5062619358682492e-24,3.3479591700462345e-37,4.670515331190888e-17,3.8948465564170445e-31,2.539457986184e-42,8.112410095809455e-37,9.943842157015858e-53,6.0758738841950026e-80,7.50660134009215e-30,1.586776064791269e-15,9.386079460560949e-31,9.64083347185572e-50,1.0901023203986431e-37,5.0655936364621144e-67,1.3430104079018428e-29,1.1453663732568752e-29,3.3964006186475195e-30,7.2483568263428e-46,3.351490337333467e-42,1.8343414013952554e-44,1.2280644098968884e-60,1.4874397812338714e-61,6.192899559044799e-63,4.1963870056133914e-61,6.523746955349298e-44,9.593833629791626e-46,4.074837241263402e-49,1.4835934733952575e-65,2.5344496551241255e-63,4.670515331184904e-17,8.096685844963453e-32,1.0584359038653798e-30,7.506598975935538e-30,2.151842668065549e-26,6.7373584677222135e-46,6.499391478018515e-29,2.9329245824959934e-44,2.4281999637416494e-30,1.1912545224333973e-37,1.179615959673352e-11,3.4247607909056533e-44,1.9719091330926246e-87,5.974177948400618e-62,1.4324506276044143e-46,1.241347050719531e-60,1.7894245156461466e-72,1.7643887389222282e-64,1.1708177000833677e-57,1.0508619150166778e-94,6.2782672158758e-47,4.291665330894042e-74,2.458329310948792e-45,1.0452408606099071e-70,2.1505047258235595e-72,2.001893492889732e-83,9.076784536017842e-90,1.586776064769724e-15
5.857767994506115e-18,0.1758867784023034,3.76,0.0,0.6921635145501636,0.9999999999764072,1.3069898240380328e-39,4.5819503218650205e-29,8.611949280816615e-26,5.012623579567803e-24,2.6768867211885807e-36,9.341157361582655e-17,1.5579703196241059e-30,2.0316146109528405e-41,6.490082116989904e-36,7.955262473088978e-52,1.944354564388469e-78,3.0027019157258297e-29,3.1735951748057842e-15,3.754508170000523e-30,7.738314355524817e-49,4.360497996121143e-37,8.129752516265361e-66,5.372150928460945e-29,4.581558708476555e-29,1.358587888041233e-29,5.798823100599078e-45,2.6812771265849917e-41,1.4675195649890406e-43,1.9649696846986872e-59,2.3799843512949661e-60,9.908975290284625e-62,6.714446884474243e-60,5.2191627395949526e-43,7.67530981123636e-45,3.25997296421888e-48,2.373830051249581e-64,4.055256955269385e-62,9.341157361554461e-17,3.23874036004058e-31,4.2338297248634276e-30,3.00270064752307e-29,8.60754579319785e-26,5.390014541674036e-45,2.599809484239835e-28,2.3464139250154665e-43,9.712997434398096e-30,4.765114954789849e-37,2.359263881417728e-11,2.739873656396981e-43,6.313495298341591e-86,9.559042364104613e-61,1.1459967704437536e-45,1.986222628502148e-59,2.8631773808071412e-71,2.8231259276834037e-63,1.8733718415380984e-56,6.725885599952956e-93,5.022733685141179e-46,1.3733970517785823e-72,1.9667256919780686e-44,3.3449269821351717e-69,6.881856421933232e-71,6.406283644199412e-82,2.904672827225456e-88,3.1735951747196028e-15
1.1715615441153163e-17,0.1758867784023035,3.76,0.0,0.6921635145501603,0.9999999999528142,1.0456042877355094e-38,1.8327988092982826e-28,3.4439630372436227e-25,1.0025442026102817e-23,2.1409171123850713e-35,1.8682441422147339e-16,6.231944673111582e-30,1.6253109777734405e-40,5.192127302028342e-35,6.364285385788581e-51,6.222054394677065e-77,1.2010932159879948e-28,6.347233394834796e-15,1.5018185452419951e-29,6.231395658674703e-48,1.7442169413569724e-36,1.3086312666196432e-64,2.1488822308807756e-28,1.8326421285433274e-28,5.434406833644994e-29,4.639113536642979e-44,2.1450556444041337e-40,1.1740342297858984e-42,3.144004799459416e-58,3.8080395241538643e-59,1.585462926273587e-60,1.074329715781862e-58,4.1753962625744594e-42,6.140345013441875e-44,2.6080196404011084e-47,3.7981924809043105e-63,6.488521135919662e-61,1.8682441422026046e-16,1.295509426275529e-30,1.6935490949963625e-29,1.2010924506824062e-28,3.443053341491722e-25,4.312062538285257e-44,1.0399343721797054e-27,1.877160844022908e-42,3.885238470490702e-29,1.9060653060764554e-36,4.7185596111212965e-11,2.1919249235507305e-42,2.0223374564510713e-84,1.5294778780881746e-59,9.168119238907793e-45,3.1780100791471866e-58,4.581164934143873e-70,4.517087955608842e-62,2.9974457607282573e-55,4.304684976874911e-91,4.018235746228647e-45,4.394973123087426e-71,1.5734054518400675e-43,1.0704016122749092e-67,2.202232661518281e-69,2.0500466814424095e-80,9.295115891606297e-87,6.347233394490067e-15
2.343131033444726e-17,0.1758867784023037,3.76,0.0,0.6921635145501538,0.999999999905628,8.364884248407347e-38,7.331232816477768e-28,1.3774218780195576e-24,2.0051459555735517e-23,1.7124967801943786e-34,3.736500954240129e-16,2.492790548173133e-29,1.3002564977969208e-39,4.153726471524596e-34,5.091458323468999e-50,1.9910765165051371e-75,4.804399152664963e-28,1.2694509834892736e-14,6.007304735192119e-29,5.050190423402133e-47,6.976903250164998e-36,2.1189439908857028e-63,8.595572642159343e-28,7.330605819820303e-28,2.173773789662051e-28,3.711312851316785e-43,1.7160580927708102e-39,9.392348149425646e-42,5.0304503223531464e-57,6.0929148883745035e-58,2.5367621850819353e-59,1.7189421164808328e-57,3.34034343824318e-41,4.912314876845424e-43,2.08643221991806e-46,6.07715949768501e-62,1.0381721823841388e-59,3.736500954189907e-16,5.1820648915856156e-30,6.7742306543789e-29,4.80439402726197e-28,1.3772283412413358e-24,3.4496700683661194e-43,4.159758644045515e-27,1.5017405568328893e-41,1.5541032719724489e-28,7.624299480612896e-36,9.437150615387738e-11,1.753550320070249e-41,7.508067609916067e-83,2.4471974450919857e-58,7.334553421237138e-44,5.084859208906459e-57,7.329937285016909e-69,7.227420509182907e-61,4.7959538569051944e-54,3.640305938696567e-89,3.214609448360677e-44,1.406407715253687e-69,1.2587343217952198e-42,3.4253248967899805e-66,7.047206274245721e-68,6.560206845009125e-79,2.974463140845955e-85,1.2694509833513815e-14
4.686270012103545e-17,0.1758867784023041,3.76,0.0,0.6921635145501407,0.9999999998112559,6.691927748875986e-37,2.932500816875941e-27,5.509360835343685e-24,4.010501716140382e-23,1.369902659233298e-33,7.473014577940757e-16,9.971187550198302e-29,1.0402082843546152e-38,3.3229910073938525e-33,4.073178427486008e-49,6.37147506778647e-74,1.9217660301865725e-27,2.5389062715008288e-14,2.402928004618941e-28,4.144223859638826e-46,2.790768396038936e-35,3.470696830181545e-62,3.438237800169544e-27,2.932249801214629e-27,8.695117269976205e-28,2.9690590889076234e-42,1.3728519049595057e-38,7.513908243137843e-41,8.048754629484286e-56,9.74870514009552e-57,4.0588366954121454e-58,2.7503190424046682e-56,2.6722853213044464e-40,3.9298674479952745e-42,1.6691523787758296e-45,9.7234964467678e-61,1.6610825322261654e-58,7.473014577736463e-16,2.0728318914207154e-29,2.7096990079560946e-28,1.92176232868394e-27,5.508927372453453e-24,2.759743550812123e-42,1.6639076873049526e-26,1.201397198001786e-40,6.216428730634888e-28,3.049727129774676e-35,1.8874330803358212e-10,1.4028443794210664e-40,2.420900690988794e-81,3.9155676566210546e-57,5.867665948362725e-43,8.135809145987893e-56,1.1727986618054583e-67,1.1563970567310508e-59,7.673558644470723e-53,2.338661559071314e-87,2.571698030470777e-43,4.500530398408649e-68,1.0069914430912626e-41,1.0961102285796682e-64,2.255115880282586e-66,2.0992753843449907e-77,9.518323740818604e-84,2.53890627094926e-14
9.372547969421184e-17,0.17588677840230493,3.76,0.0,0.6921635145501146,0.9999999996225116,5.3535509335333234e-36,1.1730020043380507e-26,2.2036789975987073e-23,8.021822255956991e-23,1.095884220795597e-32,1.494604182394135e-15,3.9884800912599827e-28,8.321678617333988e-38,2.658396703080141e-32,3.258547069857667e-48,2.038876624903778e-72,7.687085749935085e-27,5.0778168475238096e-14,9.611724237042883e-28,3.481874835503705e-45,1.116308776819516e-34,5.8103177581841016e-61,1.3752968683782044e-26,1.1729014248572233e-26,3.478051329357551e-27,2.375250792711788e-41,1.0982836959859094e-37,6.011138482417546e-40,1.2878034694988423e-54,1.5597961275118657e-55,6.4941524617761e-57,4.40051978949511e-55,2.1378324843693866e-39,3.143900177052229e-41,1.3353245438059696e-44,1.555762740391248e-59,2.657737683489592e-57,1.4946041823117365e-15,8.291343415091137e-29,1.0838808654732999e-27,7.687057733199681e-27,2.2035737490162328e-23,2.2077970086981699e-41,6.655639197498648e-26,9.611196592136734e-40,2.4865745209325613e-27,1.2198920684182965e-34,3.77486838970523e-10,1.122277106260155e-39,7.799557545142276e-80,6.265031157374779e-56,4.6941420420412526e-42,1.3017321989487473e-54,1.8764945533155076e-66,1.8502539679923958e-58,1.2277719686703115e-51,1.4968361110783927e-85,2.0573660230206162e-42,1.4401735675719787e-66,8.055947511550809e-41,3.5075620840243506e-63,7.2163865572670315e-65,6.717695937656146e-76,3.0458702681751577e-82,5.077816845317531e-14
1.8745103884056461e-16,0.17588677840230654,3.76,0.0,0.6921635145500623,0.9999999992450234,4.282845191577104e-35,4.692012488761596e-26,8.814585308973596e-23,1.6046899411296291e-22,8.766922132119305e-32,2.989209631033993e-15,1.5953930504797851e-27,6.657347827683179e-37,2.1267188654735748e-31,2.606838779638052e-47,6.52441108520048e-71,3.0748457385620125e-26,1.015563799956925e-13,3.844692136507408e-27,3.0518855898730324e-44,4.465237937749744e-34,1.011953043141346e-59,5.501190967313777e-26,4.6916087858725734e-26,1.391221415294165e-26,1.900202040305893e-40,8.786278251441091e-37,4.8089155386145506e-39,2.0604877331944444e-53,2.4956764467984637e-54,1.0390654905063333e-55,7.04083911027418e-54,1.7102676768815402e-38,2.515122629165077e-40,1.0682606907898517e-43,2.489223060118312e-58,4.252384797805625e-56,2.9892096307030344e-15,3.316543719777056e-28,4.3355252908640815e-27,3.074823963290009e-26,8.81430058441066e-23,1.766237145533265e-40,2.6622573597729154e-25,7.68896487367649e-39,9.946303342099676e-27,4.879568698700085e-34,7.549736095547554e-10,8.97822251497337e-39,2.5289158141827704e-78,1.0024409012733976e-54,3.755317345031628e-41,2.0827736512587347e-53,3.0024402632067352e-65,2.9604560329465236e-57,1.964437178880137e-50,9.579773324478393e-84,1.6459013137469392e-41,4.608559808170431e-65,6.444764434646965e-40,1.1224209365507078e-61,2.309246181129992e-63,2.14966505163539e-74,9.746795536302889e-81,1.015563799074413e-13
2.811765979869174e-16,0.17588677840230824,3.76,0.0,0.69216351455001,0.9999999988675354,1.2246264885095663e-34,9.97053058868706e-26,1.873091209581897e-22,2.4074412643315504e-22,2.5067806605319034e-31,4.483815079113588e-15,3.3902108657153255e-27,1.9035857563790846e-36,6.08108779196436e-31,7.453929725906123e-47,3.0522651366628404e-70,6.534062345186937e-26,1.5233459151614165e-13,8.169972313585306e-27,9.50980917334586e-44,9.488632379537914e-34,3.9795016641023853e-59,1.1690032985612038e-25,9.969670686086527e-26,2.956346058809192e-26,5.433391238481563e-40,2.6084270880621733e-36,1.4276472012539574e-38,7.79524564580306e-53,9.441653372429954e-54,3.930996820110421e-55,2.663693139276923e-53,5.0773585894745e-38,7.466772404141894e-40,3.1713998159351604e-43,9.417238963341213e-58,1.6087639615710802e-55,4.48381507840945e-15,7.047662957218468e-28,9.212991603322813e-27,6.53400055013653e-26,1.8730392220772636e-22,5.050332390135773e-40,5.657297929818992e-25,2.2826620877501618e-38,2.1135896988874502e-26,1.0369081491045963e-33,1.1324600888495632e-09,2.567210825998746e-38,1.1263143194674238e-77,3.821874528112666e-54,1.1148601497367943e-40,7.8795576981790965e-53,1.135893216478766e-64,1.128683161854742e-56,7.4318667040583725e-50,4.753957285515082e-83,4.706261914360814e-41,2.204818366786728e-64,1.9132899877020755e-39,5.369864771605114e-61,1.0773178154545278e-62,1.0028142544588768e-73,4.5468597530197015e-80,1.523345913286078e-13
3.7490215713327015e-16,0.17588677840230982,3.76,0.0,0.6921635145499577,0.9999999984900478,2.583092608255686e-34,1.7008557280493745e-25,3.1952659350359126e-22,3.210436195298847e-22,5.287513419392891e-31,5.978420526632923e-15,5.78330145460862e-27,4.01521409378423e-36,1.2826776460455608e-30,1.5722495696170961e-46,9.84682897976585e-70,1.114636461830566e-25,2.0311280303658561e-13,1.393701295289444e-26,2.176057750901959e-43,1.6186492096543018e-33,1.077033622586225e-58,1.9941822920422615e-25,1.700708719315386e-25,5.043179062751035e-26,1.1460596924482486e-39,5.683626210427106e-36,3.110768589015066e-38,2.029098322332169e-52,2.4576573835175056e-53,1.0232363934703894e-54,6.93357916206585e-53,1.1063298829984368e-37,1.6269706580189432e-39,6.910314342348566e-43,2.4513023421872993e-57,4.187604091675903e-55,5.9784205254309844e-15,1.2022494839471928e-27,1.571627919388229e-26,1.1146234821669567e-25,3.1951848647217087e-22,1.0652609230665288e-39,9.650685621926817e-25,4.973801311824892e-38,3.605535476143595e-26,1.768842868812173e-33,1.5099462768551709e-09,5.414991399301811e-38,3.865005212557576e-77,1.0283243143970281e-53,2.429221961768781e-40,2.0510446794498936e-52,2.9567461950233993e-64,3.036833274400469e-56,1.934510954483189e-49,2.0111012655941918e-82,9.92689330126083e-41,7.297187401659622e-64,4.1689588407047547e-39,1.777239801257653e-60,3.2810716510550013e-62,3.053577781985819e-73,1.3845225941482143e-79,2.0311280271667498e-13
5.623532754259757e-16,0.17588677840231312,3.76,0.0,0.6921635145498531,0.9999999977350731,7.055229608464092e-34,3.5214072631946805e-25,6.615377329827966e-22,4.81699779004595e-22,1.4441802677945738e-30,8.967631420356694e-15,1.197359220254378e-26,1.0966796147390407e-35,3.503390733018318e-30,4.294300502106858e-46,5.420155040904153e-69,2.3077209931367687e-25,3.046692260774612e-13,2.88548177580931e-26,6.940519047178428e-43,3.3512078995394807e-33,4.2719106785217655e-58,4.1287015237077316e-25,3.521101796276869e-25,1.0441262648646376e-25,3.130244792419645e-39,1.6497816162521452e-35,9.029603004409048e-38,7.446505767095188e-52,9.01925731139145e-53,3.755133796241595e-54,2.5445261378130653e-52,3.211334866412533e-37,4.7225946674814955e-39,2.005851395364163e-42,8.995935304504107e-57,1.5367918694942586e-54,8.967631417866678e-15,2.4891084676074515e-27,3.253855548458312e-26,2.3076856945375147e-25,6.615225025735355e-22,2.909555742639632e-39,1.9980520553016675e-24,1.4437413131238862e-37,7.464803087757999e-26,3.66216269470534e-33,2.264917969229166e-09,1.4790021092797027e-37,2.3975947678986686e-76,4.1594315425516833e-53,7.051283082194263e-40,7.527045681238021e-52,1.0850996569318465e-63,1.2283256627291028e-55,7.099383283833972e-49,1.8114746985767241e-81,2.7113531259541073e-40,4.257673126919912e-63,1.210120343553057e-38,1.0369620136364086e-59,1.4958739017841227e-61,1.3912196976323757e-72,6.307928751184211e-79,3.046692254151268e-13
7.498043937186812e-16,0.17588677840231637,3.76,0.0,0.6921635145497486,0.9999999969800994,1.4761904575125052e-33,5.988993672547597e-25,1.1251009713843327e-21,6.424455218239412e-22,3.021703731843585e-30,1.1956842312020188e-14,2.0363945315527483e-26,2.2946207314441546e-35,7.330265544750747e-30,8.985111497683215e-46,1.7394720787332913e-68,3.924841419340223e-25,4.0622564911831775e-13,4.907448997805437e-26,1.63316142385086e-42,5.699527187341231e-33,1.1744346825995491e-57,7.021840278129377e-25,5.988472366767966e-25,1.77578539400459e-25,6.549519561051169e-39,3.6078866357133264e-35,1.9746725072226633e-37,1.93093487129897e-51,2.3387611585973498e-52,9.737343937721453e-54,6.598147373731931e-52,7.022827766354794e-37,1.032778279718707e-38,4.3865711506536596e-42,2.332713608516602e-56,3.985016738282553e-54,1.195684230778382e-14,4.2333272625425336e-27,5.533955141457217e-26,3.9247677504067528e-25,1.1250765698745489e-21,6.087759528884056e-39,3.39816338520029e-24,3.1572996925055726e-37,1.269567418481342e-25,6.228376433476723e-33,3.01988859043075e-09,3.094567062631917e-37,8.094817059664275e-76,1.1267154972924098e-52,1.542036215351082e-39,1.95181944332808e-51,2.8137798785511274e-63,3.327249770456758e-55,1.8409233765351428e-48,7.14533308774838e-81,5.673077332795296e-40,1.4165787494963749e-62,2.6463969529175384e-38,3.4500965874169098e-59,4.494592304626485e-61,4.178759324164476e-72,1.8946911236674e-78,4.0622564799186017e-13
9.372555120113868e-16,0.17588677840231964,3.76,0.0,0.692163514549644,0.999999996225127,2.687349055920477e-33,9.149832385442295e-25,1.718898600964308e-21,8.0328724686334395e-22,5.5008904978163426e-30,1.4946053201476242e-14,3.111150810385463e-26,4.177269533508303e-35,1.3344468516581264e-29,1.6357048867194306e-45,4.545184139104745e-68,5.996290178476988e-25,5.077820721591536e-13,7.49747344142708e-26,3.285767127963399e-42,8.70758996913361e-33,2.713840519620012e-57,1.0727785662143879e-24,9.149033154096458e-25,2.712998919668298e-25,1.192315057664673e-38,6.768886715096438e-35,3.7047545697447566e-37,4.221944523686536e-51,5.113647286726265e-52,2.1290477704878834e-53,1.4426696915243157e-51,1.3175781378754991e-36,1.937632716011242e-38,8.229804920472215e-42,5.1004245065916215e-56,8.713147115859653e-54,1.4946053195002525e-14,6.467576288647273e-27,8.454631431601462e-26,5.9961563053999495e-25,1.7188628341575794e-21,1.1082525360528461e-38,5.1916259634676095e-24,5.9235242414077065e-37,1.9396119977021368e-25,9.515546761396195e-33,3.77485806394911e-09,5.633540836662566e-37,2.2023917964803038e-75,2.5312278470496155e-52,2.893069962048457e-39,4.26760807906348e-51,6.152349033275565e-63,7.474692241815747e-55,4.025136405228202e-48,2.252879295392634e-80,1.0327656678958866e-39,3.8196117040857626e-62,4.965001149885481e-38,9.302715652207165e-59,1.1217802502621088e-60,1.042667185604698e-71,4.727556940090741e-78,5.07782070438181e-13
1.312157748596798e-15,0.17588677840232622,3.76,0.0,0.6921635145494349,0.9999999947151856,7.095398949606236e-33,1.7594817225513046e-24,3.3053775977174353e-21,1.1252646730887034e-21,1.4523951895117152e-29,2.0924474973627414e-14,5.982632890902927e-26,1.1029224131745645e-34,3.5233331770372826e-29,4.318740684573964e-45,2.5425800904126137e-67,1.1530739152390946e-24,7.108949182407625e-13,1.441737603761588e-25,1.0526092472652284e-41,1.6744387241257294e-32,1.2160243892320315e-56,2.0629152094782243e-24,1.7593267866591434e-24,5.217000889845303e-25,3.1480635543061386e-38,1.8520908535246649e-34,1.0136884161228082e-36,1.623948178087598e-50,1.9669368338074422e-51,8.189267299880229e-53,5.549151103685462e-51,3.605134075876166e-36,5.30171649700217e-38,2.2518247182003155e-41,1.9618508266920752e-55,3.351465024448173e-53,2.0924474961175112e-14,1.2436958504163226e-26,1.6257948650112676e-25,1.1530386580658788e-24,3.3053123784923777e-21,2.926107429920196e-38,9.983312868456666e-24,1.6207842638582026e-36,3.7298042618530254e-25,1.8298035527238698e-32,5.284793495855552e-09,1.4874206562725037e-36,1.2760409162654977e-74,9.816938495812732e-52,7.91596704274001e-39,1.6415123024896567e-50,2.3666002855394324e-62,2.8987442561709453e-54,1.5482469144893401e-47,1.8566042291145248e-79,2.726831866666289e-39,2.251796083857961e-61,1.3585148898074823e-37,5.484279633051916e-58,6.156356687586227e-60,5.7206155489505834e-71,2.5937841198935632e-77,7.10894914931393e-13
