Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756),C2HFO2(557),CH2CO(75)
1.3804088081842834e-06,0.09023687577412795,3.76,0.0,0.7628793853627819,0.9993975702645439,0.00012971639970521957,1.1359643965398446e-05,9.333612103291078e-06,5.979662594579008e-06,0.00014111975790212424,2.1230269122081657e-05,5.341113420553313e-08,7.764813685877617e-08,0.00019149417132625202,3.6282081799911255e-15,5.643181383982646e-11,1.8711370854631295e-07,0.00040785902721912073,2.1816824939535908e-09,8.799236308048917e-07,9.097876741831967e-13,4.3224810658808824e-11,2.023469185358194e-06,6.138662141020424e-05,5.196819192987351e-08,9.948896167280204e-09,3.909100992479986e-07,1.4399653268552525e-09,7.727765715941837e-15,2.3537169135187127e-11,5.653242974022821e-14,1.0201011685139439e-13,1.9464823334866336e-09,5.428876841297353e-11,7.709793958210435e-10,5.2541152477431174e-15,6.13347761959147e-14,0.0004224101724816089,1.4094707217181298e-09,2.5348387078308694e-12,7.825120843227056e-12,8.513997221710835e-06,9.976628383572627e-13,2.262288697960839e-05,2.1082690447177094e-06,4.621413073517377e-09,4.816462139472419e-14,0.00025323416654505023,3.3379478177297125e-11,2.1414568251684724e-22,1.1671556494664747e-14,4.854602265214947e-12,1.0588484049332509e-11,2.640257888474033e-12,1.8822689627326583e-17,5.5861804077761575e-12,4.818734002409749e-14,3.404468604420651e-10,6.869930435063063e-13,3.1238495461462304e-09,1.860839299959278e-15,4.9268972832128926e-15,9.997950415716144e-21,7.568169139486671e-29,1.475334103699872e-05,1.8916370745615788e-07,3.6537247939221738e-09,2.344397051203912e-08,2.198461064975555e-21,2.6622326575773798e-17,4.1988281785285697e-19,1.6015535674244747e-19,4.753304418667423e-22,6.013992224347327e-17,3.5802814359851555e-20
1.4140402380812838e-06,0.09023703282213301,3.76,0.0,0.7628576731682806,0.9993864678253582,0.00013526694509382215,1.1553667042808348e-05,9.35090582292765e-06,6.027389947699639e-06,0.0001451133235931781,2.178005131359353e-05,5.6234927733982114e-08,8.416808881777969e-08,0.00019671734990315894,3.956447264644733e-15,6.087826968511471e-11,1.87041220011445e-07,0.00041843333453215915,2.198164426509169e-09,9.288977524961594e-07,9.45930062068938e-13,4.7181520324979996e-11,2.160389505352048e-06,6.483485299648323e-05,5.384456309518792e-08,1.0091543995892035e-08,4.1935680782485056e-07,1.5499657522364789e-09,8.666803823348048e-15,2.6923858406641947e-11,6.103485321416006e-14,1.1024830280416632e-13,2.016006911169216e-09,5.6949002944172735e-11,8.613882490903725e-10,5.634242447466904e-15,6.575470831743977e-14,0.00043418585780907347,1.4093377915864885e-09,2.5345519264657263e-12,7.824197310328429e-12,8.510639728910316e-06,1.0734202790633723e-12,2.3263561483752194e-05,2.2899700765607307e-06,4.7502194844347886e-09,5.090110905445332e-14,0.0002532313535552748,3.496285870939444e-11,2.4495715340165486e-22,1.254338249816379e-14,5.1273447704662576e-12,1.1831930186431463e-11,2.8855581278767494e-12,2.035320629951517e-17,5.913341575441173e-12,5.267554540681142e-14,3.6666861929999436e-10,7.50140203486074e-13,3.3065558437488924e-09,2.0594155033485073e-15,5.325518500807188e-15,1.1297405168572753e-20,8.680120209529524e-29,1.4751673182946705e-05,2.0161791840223672e-07,3.8630329385732e-09,2.4189144561880115e-08,2.480332026418382e-21,2.9026072326352725e-17,4.828707681695453e-19,1.8298927056939072e-19,5.182429822388513e-22,6.704454105785961e-17,4.182513333171392e-20
1.4476716679782843e-06,0.09023718984758514,3.76,0.0,0.7628358505799461,0.9993752699836589,0.00014091143964342637,1.1747207049287854e-05,9.368188286494285e-06,6.075031496634782e-06,0.00014911408327787474,2.232942583870903e-05,5.913250502676075e-08,9.108331614357507e-08,0.00020193986463167829,4.305187748285202e-15,6.554103918818202e-11,1.8696882171296446e-07,0.0004290129043155311,2.213581113100574e-09,9.791550390932718e-07,9.826020587565227e-13,5.1382392856061694e-11,2.303040298278888e-06,6.837791275728323e-05,5.5744108803760404e-08,1.0232467425667188e-08,4.4910856022077034e-07,1.6661736786103119e-09,9.695125595877949e-15,3.069270048904116e-11,6.58059663818634e-14,1.1898412116945454e-13,2.0859507832356555e-09,5.966512866411044e-11,9.594873845738142e-10,6.032048856285287e-15,7.038953988107085e-14,0.0004459476986459482,1.4091952297320527e-09,2.534258117397007e-12,7.823273919521963e-12,8.50728597418113e-06,1.1526749710982068e-12,2.3903489023956015e-05,2.4817871564765527e-06,4.878869761289913e-09,5.371008338379623e-14,0.0002532285163934902,3.6580015256745915e-11,2.792450369825473e-22,1.34568194187576e-14,5.407527672099618e-12,1.318129177410213e-11,3.1462212390513613e-12,2.1969061092524725e-17,6.247793552584915e-12,5.745423033745602e-14,3.941186932627334e-10,8.173277337233011e-13,3.4933278012837153e-09,2.2745865748678023e-15,5.748254902994543e-15,1.272938091917398e-20,9.925500931217467e-29,1.4750006489153928e-05,2.145667321341508e-07,4.077922820731551e-09,2.493366327485246e-08,2.790457136120417e-21,3.159638694082987e-17,5.535500133686189e-19,2.0848343579538087e-19,5.641284755303862e-22,7.45658961303598e-17,4.8695882523916416e-20
1.4813030978752847e-06,0.09023734684707332,3.76,0.0,0.7628139178781431,0.9993639769170625,0.00014664964995104624,1.1940259283955615e-05,9.385458530755809e-06,6.122590889931159e-06,0.0001531220286188239,2.2878377626884807e-05,6.210386197884379e-08,9.840956221015757e-08,0.00020716171517183408,4.6752011483944706e-15,7.04244710635986e-11,1.8689652519656226e-07,0.0004395978966546673,2.2279815143919274e-09,1.0306907312481748e-06,1.0197986263104372e-12,5.583544993434993e-11,2.451518344854436e-06,7.201568609159812e-05,5.766677064281396e-08,1.037205434498521e-08,4.801917396637174e-07,1.7888260106193775e-09,1.0819079716720309e-14,3.487532214274592e-11,7.085703401697888e-14,1.2823880322563614e-13,2.1563165211325257e-09,6.243683239585713e-11,1.0656845085095471e-09,6.448018008739924e-15,7.524613522846244e-14,0.0004576948822011786,1.4090451121392185e-09,2.533958819552372e-12,7.822350820670961e-12,8.50393643125456e-06,1.2354855913415244e-12,2.4542624925354896e-05,2.68398113290543e-06,5.007354982568841e-09,5.659109537144844e-14,0.00025322565510469303,3.8230767288945307e-11,3.172969761723727e-22,1.4412799608027268e-14,5.695139369808145e-12,1.4642191217104692e-11,3.4227600124032314e-12,2.3673004680062643e-17,6.5892951359644796e-12,6.253521221031595e-14,4.228180200525236e-10,8.887188488038045e-13,3.6840310841266825e-09,2.507422648925416e-15,6.1961374328519115e-15,1.430401496921638e-20,1.1317006312785817e-28,1.4748341231617371e-05,2.2801784950994367e-07,4.298358993572596e-09,2.5677456645300466e-08,3.13094837797038e-21,3.434191424456111e-17,6.326618133148049e-19,2.368827225303368e-19,6.131411331658343e-22,8.274631870176388e-17,5.65127791301873e-20
1.5149345277722851e-06,0.09023750381720413,3.76,0.0,0.7627918753452626,0.9993525888091861,0.00015248133991603983,1.213281753033647e-05,9.402715525379523e-06,6.1700702252775036e-06,0.0001571371508512608,2.3426891652769105e-05,6.514899008612042e-08,1.061628626641743e-07,0.0002123829013561339,5.067272588753061e-15,7.553287466700864e-11,1.8682434016304997e-07,0.0004501884709866427,2.2414126073350787e-09,1.083500006364097e-06,1.0575145578146501e-12,6.054872942424312e-11,2.605919125238039e-06,7.574805186249128e-05,5.961248874339716e-08,1.0510668652492393e-08,5.12632541411909e-07,1.9181621742268225e-09,1.2045332150333725e-14,3.9505025113953854e-11,7.619950740859444e-14,1.3803395317946702e-13,2.2271072852129196e-09,6.526380894919802e-11,1.1803948210556492e-09,6.8826424061073435e-15,8.033150354862311e-14,0.00046942660468862773,1.4088890723335723e-09,2.533655244179336e-12,7.82142813365681e-12,8.500591493845675e-06,1.321909989501142e-12,2.518092504385139e-05,2.8968110753148036e-06,5.135666326424453e-09,5.954367784296435e-14,0.0002532227697353962,3.99149250373193e-11,3.5941583917175176e-22,1.541225255126792e-14,5.990167809604476e-12,1.622035433594601e-11,3.7156883897076414e-12,2.5467810963195718e-17,6.937605216758495e-12,6.793060654113346e-14,4.52787240190505e-10,9.644808692335875e-13,3.878531420716318e-09,2.759044010174321e-15,6.670215243388833e-15,1.6031992597940863e-20,1.2868252593394438e-28,1.4746677629759592e-05,2.4197891456062536e-07,4.524304607463219e-09,2.642046048034919e-08,3.504028249146935e-21,3.727155134289262e-17,7.210016303267867e-19,2.684489380802688e-19,6.65439679528735e-22,9.163030868939379e-17,6.538243630688642e-20
1.5485659576692856e-06,0.09023766075460356,3.76,0.0,0.7627697232667912,0.9993411058496602,0.0001584062700939861,1.2324874435658256e-05,9.41995819547014e-06,6.217470409918627e-06,0.00016115944075937544,2.3974952937770358e-05,6.82678764267834e-08,1.143595401687242e-07,0.00021760342314867143,5.482200797522538e-15,8.087051947722086e-11,1.867522750003355e-07,0.0004607847860086715,2.253919456831021e-09,1.1375779800668903e-06,1.0957444880834149e-12,6.553028120325891e-11,2.766336786382053e-06,7.957488246505949e-05,6.158120173537365e-08,1.0648652090792035e-08,5.464569668073499e-07,2.0544238401405282e-09,1.3380876013737505e-14,4.4616821731106153e-11,8.184501321276242e-14,1.4839152673629132e-13,2.298326740313285e-09,6.81457620177573e-11,1.3040406836870193e-09,7.336423290733057e-15,8.565279549538896e-14,0.00048114207043210947,1.4087283966039226e-09,2.533348345861958e-12,7.820505957408073e-12,8.497251499346156e-06,1.4120052080555132e-12,2.581834570732634e-05,3.1205342076712708e-06,5.263795060838183e-09,6.256734561569143e-14,0.00025321986033363577,4.1632290127685654e-11,4.059200421575245e-22,1.6456104644593793e-14,6.292600491582582e-12,1.7921605762467262e-11,4.0255211937541384e-12,2.7356275705386625e-17,7.292483378540864e-12,7.365283165498385e-14,4.840467045235072e-10,1.0447852822025713e-12,4.076694935192934e-09,3.0306222247597157e-15,7.171554652067616e-15,1.7924566068993703e-20,1.4593825598873253e-28,1.4745015863428916e-05,2.564575131165232e-07,4.755721417395648e-09,2.7162615446229748e-08,3.9120334018174654e-21,4.0394444040739916e-17,8.194219843764573e-19,3.034616330245053e-19,7.211872697493307e-22,1.0126459649154544e-16,7.542097191799746e-20
1.582197387566286e-06,0.09023781765591814,3.76,0.0,0.7627474619320875,0.9993295282341191,0.00016442419722745996,1.2516421797761759e-05,9.437185436166676e-06,6.264791432830419e-06,0.00016518888866214594,2.4522546552207345e-05,7.146050364397278e-08,1.2301619917869934e-07,0.00022282328061839547,5.920798073241822e-15,8.644163456078415e-11,1.8668033713117812e-07,0.0004713869996036323,2.2655452852826653e-09,1.1929197076648972e-06,1.1344829012515413e-12,7.078816306466212e-11,2.9328641119152393e-06,8.349604388789563e-05,6.357284671839427e-08,1.0786325978067486e-08,5.816908173739438e-07,2.197854653727876e-09,1.483304149824914e-14,5.0247469341275366e-11,8.780534236813796e-14,1.5933380972284602e-13,2.3699789856875166e-09,7.10824051578748e-11,1.4370512832020236e-09,7.809870404548058e-15,9.121729958278514e-14,0.0004928404912461747,1.4085640973537638e-09,2.5330388770176814e-12,7.81958437577554e-12,8.493916744249494e-06,1.5058274998372504e-12,2.6454843674437117e-05,3.3554058425225794e-06,5.39173253681235e-09,6.566159563850507e-14,0.0002532169269489686,4.338265601484182e-11,4.571438613683457e-22,1.7545278971923938e-14,6.6024244773569815e-12,1.975186428889542e-11,4.35277386275616e-12,2.934121555325024e-17,7.653690463909083e-12,7.971461285478086e-14,5.166164808695419e-10,1.1298077952452026e-12,4.278388462622656e-09,3.3233812340043366e-15,7.701238097967783e-15,1.9993573843796152e-20,1.6509330715175737e-28,1.474335608396043e-05,2.714611715096011e-07,4.992569793949609e-09,2.7903866278605207e-08,4.357418315802728e-21,4.3719981948453485e-17,9.288354041798477e-19,3.42218926622103e-19,7.80551401888829e-22,1.1169820346196006e-16,8.675464564161163e-20
1.6158288174632865e-06,0.0902379745178161,3.76,0.0,0.7627250916349665,0.9993178561641807,0.00017053487389783717,1.2707450788439668e-05,9.454396123153267e-06,6.31203257631793e-06,0.00016922548440409714,2.5069657617695908e-05,7.472684992970488e-08,1.3214972074302486e-07,0.00022804247391979116,6.383890239694856e-15,9.22504080208259e-11,1.866085332644161e-07,0.00048199526877524504,2.276331540132612e-09,1.2495201856031647e-06,1.1737241393129498e-12,7.633043668329297e-11,3.1055924940488993e-06,8.751139577082171e-05,6.558735924348201e-08,1.09239928313361e-08,6.183596889747063e-07,2.3486999717889568e-09,1.6409505839864165e-14,5.643550361725835e-11,9.409243911907015e-14,1.7088339684684387e-13,2.4420684961936738e-09,7.407346281832226e-11,1.5798622926948486e-09,8.303501733394728e-15,9.703243838058553e-14,0.0005045210860002106,1.408396971027253e-09,2.5327274308535363e-12,7.818663461756404e-12,8.490587495247565e-06,1.603432343640294e-12,2.709037610512051e-05,3.6016793157650095e-06,5.519470183577246e-09,6.882590716439249e-14,0.00025321396963246646,4.516580838998472e-11,5.134377348683599e-22,1.8680695082684576e-14,6.919626397318352e-12,2.1717138174328775e-11,4.6979621889427354e-12,3.1425467092168227e-17,8.0209891128948e-12,8.612898607825711e-14,5.505163599187897e-10,1.219728382927985e-12,4.48347984853478e-09,3.6385984111699335e-15,8.260363104985467e-15,2.225145999850973e-20,1.8631444529546975e-28,1.4741698422128562e-05,2.8699735533622634e-07,5.234808736979233e-09,2.8644161121905802e-08,4.842759001281012e-21,4.725779328994181e-17,1.0502174771397696e-18,3.850383518271576e-19,8.437038238068024e-22,1.229825010661481e-16,9.95205254373629e-20
1.6494602473602869e-06,0.09023813133698876,3.76,0.0,0.7627026126741416,0.9993060898474163,0.0001767380482645311,1.2897952130591995e-05,9.471589120778261e-06,6.3591925836943425e-06,0.00017326921734896444,2.56162713096299e-05,7.806688900990723e-08,1.417772573453364e-07,0.00023326100327798174,6.8723165836537704e-15,9.830098643207983e-11,1.865368695884054e-07,0.0004926097495895586,2.2863179593208653e-09,1.3073743529163837e-06,1.2134624092899295e-12,8.216516364505384e-11,3.2846119071880192e-06,9.162079146018876e-05,6.762467330215308e-08,1.106193787886987e-08,6.564889660355638e-07,2.5072066069933077e-09,1.8118303337145897e-14,6.322127078006734e-11,1.0071839018705468e-13,1.8306317069113404e-13,2.5146000726406985e-09,7.711867139840051e-11,1.7329155305543845e-09,8.8178432390682e-15,1.0310576452944958e-13,0.0005161830803124647,1.4082276445752611e-09,2.532414475795403e-12,7.817743280734235e-12,8.48726399774344e-06,1.7048744580670574e-12,2.7724900539412478e-05,3.859605922135139e-06,5.646999505224919e-09,7.205974195645384e-14,0.0002532109884367093,4.698152557537697e-11,5.751685543968976e-22,1.9863268768370504e-14,7.244192457771066e-12,2.3823520423991183e-11,5.0616020612646915e-12,3.361188576246107e-17,8.39414427447143e-12,9.290930105731178e-14,5.857658604711417e-10,1.314731326750801e-12,4.691838233498971e-09,3.977605582507296e-15,8.850041256135293e-15,2.4711293840032436e-20,2.097796817412531e-28,1.4740042994246953e-05,3.030734682705e-07,5.482395891165688e-09,2.9383450974035857e-08,5.3707567308243736e-21,5.101773945192594e-17,1.1846100001913858e-18,4.3225771955817017e-19,9.108204354096188e-22,1.3517126873394296e-16,1.138671841327734e-19
1.6830916772572873e-06,0.09023828811015155,3.76,0.0,0.762680025353551,0.9992942294973136,0.00018303346387786207,1.3087916236576005e-05,9.488763287905081e-06,6.4062697900293225e-06,0.000177320076376122,2.6162372859761554e-05,8.148059013049876e-08,1.5191622778744484e-07,0.00023847886897798302,7.386929769088772e-15,1.045974742642091e-10,1.864653519102042e-07,0.0005032305971223472,2.2955426346230463e-09,1.3664770926821418e-06,1.2536917891237407e-12,8.830040154201286e-11,3.4700108831034846e-06,9.582407806220807e-05,6.96847213219754e-08,1.1200430464231358e-08,6.961038158450862e-07,2.673622580796351e-09,1.996783540420707e-14,7.064695871456937e-11,1.0769541411512573e-13,1.9589628100610307e-13,2.5875788001006864e-09,8.021778031692785e-11,1.8966586182484728e-09,9.353428579879576e-15,1.0944495658208731e-13,0.000527825706353628,1.4080566122295191e-09,2.532100382688108e-12,7.816823892794912e-12,8.483946481938756e-06,1.810207813748534e-12,2.8358374883283936e-05,4.129434851514191e-06,5.774312078546449e-09,7.536254451769641e-14,0.00025320798341577555,4.882957883818912e-11,6.42719947102111e-22,2.1093911836389388e-14,7.57610844797365e-12,2.6077184051866365e-11,5.44420921237658e-12,3.590334474952848e-17,8.772923691182378e-12,1.0006922397869456e-13,6.22384234061893e-10,1.415005248247123e-12,4.903334322750297e-09,4.341790011611298e-15,9.47139718232363e-15,2.7386789696329574e-20,2.3567882379166096e-28,1.473838990652868e-05,3.1969685092372743e-07,5.735287563402201e-09,3.0121689222986956e-08,5.944241796413131e-21,5.500990929206198e-17,1.3331242319839784e-18,4.84236001203207e-19,9.82081186596613e-22,1.4832075033898004e-16,1.299554266611776e-19
1.7167231071542878e-06,0.09023844483404499,3.76,0.0,0.7626573299825827,0.9992822753332329,0.00018942085955463722,1.3277333313656061e-05,9.505917481711396e-06,6.45326222155721e-06,0.0001813780498795309,2.6707947558873664e-05,8.496791804459458e-08,1.6258431210826708e-07,0.0002436960713576875,7.928595734564973e-15,1.1114393329626321e-10,1.8639398574604554e-07,0.0005138579654118669,2.304042072926614e-09,1.4268232334773498e-06,1.2944062334238157e-12,9.474420013278028e-11,3.6618764875612067e-06,0.000100121096494887,7.17674341676944e-08,1.1339725346456138e-08,7.372291829418141e-07,2.8481968853870442e-09,2.1966880641140822e-14,7.875662692254368e-11,1.1503585081782625e-13,2.094061243533601e-13,2.6610100131489913e-09,8.337055307861764e-11,2.0715446371915167e-09,9.910798820101951e-15,1.1605781469194998e-13,0.0005394482027431801,1.4078842640204926e-09,2.531785445828858e-12,7.815905354212442e-12,8.480635166743181e-06,1.9194856440911886e-12,2.8990757400415137e-05,4.411413126153537e-06,5.901399551888334e-09,7.873374233937909e-14,0.000253204954625231,5.070973266427158e-11,7.16492546651661e-22,2.2373531883807186e-14,7.915359747112116e-12,2.8484377330521257e-11,5.846298969889238e-12,3.830273388328496e-17,9.15709835704004e-12,1.076227396371119e-13,6.603904690333639e-10,1.5207431351796958e-12,5.117840640942036e-09,4.732595345281191e-15,1.0125567567831716e-14,3.0292326850013284e-20,2.6421404237458365e-28,1.4736739257883423e-05,3.368747797471745e-07,5.9934387419948094e-09,3.085883126366608e-08,6.566177285291364e-21,5.924461321767546e-17,1.4969442465060357e-18,5.413542285183738e-19,1.0576699711131628e-21,1.6248970920339806e-16,1.479590484823026e-19
1.7503545370512882e-06,0.09023860150543561,3.76,0.0,0.7626345268762227,0.9992702275803576,0.00019589996930139108,1.346619344446458e-05,9.52305056021465e-06,6.500167671313059e-06,0.00018544312576829422,2.7252980759478977e-05,8.852883300090074e-08,1.737994465293476e-07,0.00024891261080319535,8.498193574759422e-15,1.179443820256709e-10,1.8632277638102168e-07,0.0005244920074154279,2.311851255534664e-09,1.4884075508429628e-06,1.3355995788122689e-12,1.0150459756695221e-10,3.860294298279046e-06,0.00010451168153937782,7.387274114659173e-08,1.1480063900691154e-08,7.798897835990354e-07,3.0311792550485236e-09,2.412460490791092e-14,8.759623527847921e-11,1.2275215137859437e-13,2.2361632416657997e-13,2.734899266851682e-09,8.657676832560894e-11,2.2580317849606468e-09,1.0490502129443857e-14,1.2295225618368132e-13,0.0005510498145141099,1.4077109079079924e-09,2.5314698992531196e-12,7.814987718412373e-12,8.477330262311633e-06,2.0327604547290034e-12,2.9622006708357393e-05,4.705785538900113e-06,6.028253644759885e-09,8.21727461664545e-14,0.0002532019021221169,5.262174502741406e-11,7.969042534054374e-22,2.3703032074221972e-14,8.261931331252749e-12,3.1051419031872636e-11,6.268386011749066e-12,4.0812958534876246e-17,9.546442949369115e-12,1.1558415307863457e-13,6.998032941192822e-10,1.6321423608288333e-12,5.3352317723980365e-09,5.1515225201512444e-15,1.081370017571283e-14,3.344296959168877e-20,2.9560045691005095e-28,1.473509114173129e-05,3.546144659746063e-07,6.256803117251479e-09,3.159483418159612e-08,7.23966286949276e-21,6.373237706368909e-17,1.6773303888192851e-18,6.040164105114629e-19,1.1377745168214934e-21,1.7773948155997594e-16,1.680656258050926e-19
1.7839859669482886e-06,0.09023875812111706,3.76,0.0,0.7626116163551522,0.9992580864696416,0.00020247052227116135,1.3654486649851915e-05,9.540161384231208e-06,6.546983758060829e-06,0.00018951529146798093,2.779745787848926e-05,9.21632907332916e-08,1.8557981842315794e-07,0.00025412848774523884,9.096615402569133e-15,1.250027950746168e-10,1.8625172891424436e-07,0.0005351328749683605,2.3190036955548897e-09,1.5512247687603225e-06,1.3772655486938795e-12,1.0858961667277989e-10,4.065348384072516e-06,0.0001089956618913884,7.60005700168092e-08,1.16216752235522e-08,8.241101004133021e-07,3.222819947320242e-09,2.6450571391894023e-14,9.721367158059232e-11,1.3085686812146357e-13,2.385507112921171e-13,2.8092523123922172e-09,8.983622086059486e-11,2.456583031299189e-09,1.1093093474388686e-14,1.3013631102365313e-13,0.0005626297931233807,1.4075367872679472e-09,2.531153929595196e-12,7.814071036691969e-12,8.474031971940212e-06,2.1500840318413834e-12,3.025208177764547e-05,5.0127945924707356e-06,6.154866147942788e-09,8.567895028035542e-14,0.000253198825964936,5.456536762977589e-11,8.843904835827729e-22,2.5083310916726062e-14,8.615807780309176e-12,3.378469366510516e-11,6.710984125674147e-12,4.343693847659219e-17,9.940736235268183e-12,1.239680907418265e-13,7.406411816020005e-10,1.7494046964891784e-12,5.555384587235961e-09,5.60013063026508e-15,1.1536952896435835e-14,3.6854487374325095e-20,3.300667375571687e-28,1.4733445647358865e-05,3.729230546005615e-07,6.52533310319002e-09,3.232965649094672e-08,7.967938605132543e-21,6.848393580348133e-17,1.875622833838694e-18,6.726504668319987e-19,1.2225862729929944e-21,1.9413402844165037e-16,1.9047733824939102e-19
