Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68)
1.4436578766718076e-18,0.16809475691620074,3.76,0.0,0.6897506909388653,0.999999999999612,8.300694637446996e-45,2.6698267808558804e-33,6.8105437792075095e-31,2.248965632071704e-30,1.6592610075223207e-24,3.707308614764893e-20,5.871598251228252e-36,2.4471189948753072e-48,6.510181445544899e-42,5.718280332480664e-62,4.257982392309752e-70,6.192708689486078e-28,2.383197366798831e-19,3.0832000037318536e-36,4.388631335676834e-40,7.711777728694057e-45,8.351599816297892e-61,1.3664027793969257e-33,2.6698282926630975e-33,4.620190109625284e-36,8.233821184846779e-46,3.6984791428488116e-45,1.124601245191523e-40,2.210125797184545e-61,3.866741433850285e-57,1.525160947496763e-62,1.4493920769090304e-60,1.708093918091291e-50,5.315038426356403e-53,7.57861431181533e-49,4.408079053795081e-60,1.61998372533361e-57,3.707308614757703e-20,2.397584190044183e-36,2.9052205029507794e-35,9.412544535892014e-34,6.80946701549753e-31,2.4680420928678876e-40,6.926738037253136e-32,1.031745218454483e-43,7.363318317207518e-35,1.1686219037556265e-42,3.8793993293209406e-13,1.269116847006859e-50,2.7995091883010184e-77,3.325046269538258e-65,1.1650963980705435e-54,3.3793990987591294e-60,1.5264972666024857e-72,1.6063685767816847e-69,1.1084554463572723e-64,4.7880071121321476e-80,1.5598989523945083e-41,3.6483657688018556e-68,2.1095542466957257e-52,1.8611139647370823e-62,1.214684473146174e-71,1.51570092490182e-88,1.0364762423104692e-90,2.3831973667919986e-19,1.659261007522316e-24,1.8717719274979532e-45,6.192699279087369e-28,9.431753867374392e-82,2.805259470788653e-84,4.75936564790405e-103,4.2398241754428216e-88
2.8885700173546242e-18,0.16809475691620074,3.76,0.0,0.6897506909388653,0.9999999999992237,6.645602888394128e-44,1.0686264894087412e-32,2.725778635383482e-30,4.5027677649647204e-30,3.319963597153697e-24,7.417838175326966e-20,2.3501694831563289e-35,1.9591831490526543e-47,5.212103614866677e-41,4.578101208303609e-61,6.820700228209127e-69,1.239081650166621e-27,4.768465278660042e-19,1.2340835065993355e-35,1.756596244601132e-39,3.086720838042896e-44,6.686556227833151e-60,5.4691720659853554e-33,1.0686270944085478e-32,1.8492801001367507e-35,6.592063434844693e-45,1.4804155097108864e-44,4.501335776218958e-40,1.769444488858703e-60,3.0965292102661557e-56,1.2210561211539141e-61,1.1603949539458391e-59,8.356857436190318e-50,4.256341426887519e-52,3.03342342555142e-48,3.530038352408664e-59,1.2973008447321268e-56,7.417838175298169e-20,9.596585499181526e-36,1.16284531804673e-34,3.767470779637791e-33,2.7255614044994227e-30,9.878600178948686e-40,2.772500374917553e-31,4.129671016709336e-43,2.947246261793164e-34,4.6775330764373734e-42,7.762169065986835e-13,1.0160651545210667e-49,4.484079954961053e-76,2.6622131978136158e-64,9.330220532093532e-54,2.705576310034988e-59,2.444392210207481e-71,1.2864280045398193e-68,1.775455100868713e-63,1.5338819512526762e-78,6.243661951066589e-41,5.8437257312683e-67,1.6893543210969882e-51,1.490022820644687e-61,1.9450786413795534e-70,2.42709629365981e-87,1.660163281552671e-89,4.768465278632693e-19,3.319963597153678e-24,7.491968653545821e-45,1.2390778835547069e-27,1.5103094862041037e-80,4.493232368171796e-83,3.0510320437166556e-101,1.3584187611181831e-86
5.778394298720258e-18,0.16809475691620074,3.76,0.0,0.6897506909388653,0.9999999999984471,5.318502046281561e-43,4.275897909113945e-32,1.090623752210985e-29,9.019023519043194e-30,6.641368776416448e-24,1.4838897296445348e-19,9.403739170135172e-35,1.5679419550618967e-46,4.171266939628181e-40,3.6638723179667316e-60,1.0919467245166382e-67,2.4787088661944863e-27,9.539001102382463e-19,4.937941494575432e-35,7.028673050944475e-39,1.235090398655304e-43,5.351357779024288e-59,2.1883812190338493e-32,4.2759003289643654e-32,7.399529199384717e-35,5.275654164415648e-44,5.924070534351326e-44,1.801120636644293e-39,1.4160933614043856e-59,2.4784784065467233e-55,9.772160008171358e-61,9.286686308502168e-59,4.56025171227699e-49,3.4067982584682807e-51,1.2137666181599015e-47,2.825461424605996e-58,1.0383664783768669e-55,1.4838897296330076e-19,3.8398845763621867e-35,4.65289590476388e-34,1.5074790359510175e-32,1.090579582598105e-29,3.9527267421415425e-39,1.1093612848538727e-30,1.6524073913944124e-42,1.1792824003410822e-33,1.871622463330391e-41,1.552770838162565e-12,8.131609258247902e-49,7.1784223133279545e-75,2.1308268117593857e-63,7.467958011856531e-53,2.1652868679675646e-58,3.912626520018816e-70,1.030103835575544e-67,2.8422701492965617e-62,4.9111754055727726e-77,2.4982787972959497e-40,9.355036463100703e-66,1.3521681608325353e-50,1.192471123898409e-60,3.1133932460023335e-69,3.884934709971261e-86,2.657703107217741e-88,9.53900110227303e-19,6.641368776416373e-24,2.9977657084048175e-44,2.4786937948405078e-27,2.4174787624096807e-79,7.194714870232403e-82,1.9542741895566863e-99,4.349622047512533e-85
1.1558042861451526e-17,0.16809475691620074,3.76,0.0,0.6897506909388653,0.999999999996894,4.255609705328864e-42,1.7106375942100808e-31,4.3631196782796637e-29,1.8086140980424313e-29,1.328417913494195e-23,2.9681015538659057e-19,3.762108002771825e-34,1.2545917893567326e-45,3.3376472858561705e-39,2.9316544813219157e-59,1.7476226765957993e-66,4.95798591261801e-27,1.9080072749827304e-18,1.9754981372469594e-34,2.81192690005976e-38,4.941165832628546e-43,4.2819336466677995e-58,8.754949864312315e-32,1.7106385615582145e-31,2.960293508126188e-34,4.22132481406089e-43,2.3703981605823e-43,7.205655366060714e-39,1.1330898432400731e-58,1.9832848631886885e-54,7.819212739492308e-60,7.430760018794164e-58,2.797692202326791e-48,2.72612882202949e-50,4.855873842689793e-47,2.2609415766088522e-57,8.3090355504776e-55,2.96810155381978e-19,1.5362041596931846e-34,1.8614613054117777e-33,6.030897661598295e-32,4.3630284730475916e-29,1.5813480215956348e-38,4.438167512016573e-30,6.610714111251133e-42,4.7178974961093184e-33,7.487708227480594e-41,3.105878638213138e-12,6.506522870589242e-48,1.1488591978946972e-73,1.7053807157117326e-62,5.9758794133333244e-52,1.7325641423356737e-57,6.261484932614794e-69,8.25152486901492e-67,4.54886617993796e-61,1.5720167700079988e-75,9.994747909514212e-40,1.4972119731343144e-64,1.0820084771365961e-49,9.541581076277929e-60,4.982443382019713e-68,6.217160365837207e-85,4.253478785376724e-87,1.90800727493895e-18,1.3284179134941646e-23,1.1993033847532395e-43,4.957925617387559e-27,3.8687530837025377e-78,1.1521378911853445e-80,1.2512521015190762e-97,1.392308334975541e-83
2.311733998691406e-17,0.16809475691620074,3.76,0.0,0.6897506909388653,0.9999999999937879,3.4048110283840147e-41,6.843107282510717e-31,1.745372812533496e-28,3.63587997165186e-29,2.6569799851992963e-23,5.936525202299424e-19,1.5049656767721027e-33,1.0037687319127952e-44,2.6703713168593924e-38,2.3455462075857297e-58,2.796602684924108e-65,9.916630462939688e-27,3.816221604471699e-18,7.902635673480003e-34,1.124862302466548e-37,1.9766271893707455e-42,3.425889316266249e-57,3.5022649635999203e-31,6.843111146220843e-31,1.1842137757680625e-33,3.3773803899434477e-42,9.485438133382468e-43,2.8824967271211925e-38,9.06557945461131e-58,1.5868287702566854e-53,6.255964148441702e-59,5.945172463705125e-57,1.8978669864371982e-47,2.181179177319689e-49,1.9425212316209013e-46,1.8089822641245792e-56,6.648070031534661e-54,5.93652520211489e-19,6.145319078251906e-34,7.446450942501774e-33,2.412555326008583e-31,1.7453534277921153e-28,6.325906404246733e-38,1.7754114895646115e-29,2.6445077073561455e-41,1.8873125836269182e-32,2.995326771229433e-40,6.212093986005549e-12,5.205712520743884e-47,1.838424016422821e-72,1.365067006117305e-61,4.7813088059637426e-51,1.386191986619307e-56,1.0019411624307785e-67,6.616454631253715e-66,7.27917317879928e-60,5.0311587951639225e-74,3.9982292949466697e-39,2.3958641141646232e-63,8.657163744659028e-49,7.633990137981023e-59,7.972720861892877e-67,9.948468583304698e-84,6.806489238282076e-86,3.816221604296563e-18,2.6569799851991735e-23,4.797619163121163e-43,9.916389262383454e-27,6.19063466365077e-77,1.8459354394862688e-79,8.009667022027327e-96,4.456073646183999e-82
4.623593423783913e-17,0.16809475691620074,3.76,0.0,0.6897506909388653,0.9999999999875754,2.7239781388901678e-40,2.737354302010653e-30,6.981741139931197e-28,7.345781244551819e-29,5.3141041286095e-23,1.1873372499129572e-18,6.020107667120925e-33,8.030531079360222e-44,2.136398402061767e-37,1.87652593657374e-57,4.474889450535093e-64,1.9834281393509306e-26,7.632650263449634e-18,3.161182898758237e-33,4.49963230116855e-37,7.906830459677564e-42,2.7408538482624775e-56,1.4009629909988166e-30,2.7373558427595324e-30,4.737047854811765e-33,2.702032392570989e-41,3.7967887910039984e-42,1.1530456087344274e-37,7.252807866003207e-57,1.26954337299455e-52,5.0050089145299064e-58,4.7563637618136155e-56,1.3821622558381204e-46,1.745053796291693e-48,7.770510001050861e-46,1.4472774182031733e-55,5.318792680675659e-53,1.187337249839137e-18,2.4582295192124158e-33,2.978701358036983e-32,9.650613391384734e-31,6.981697797846224e-28,2.5304651343178664e-37,7.101934937652407e-29,1.0578516077623222e-40,7.549557478183914e-32,1.198179236712259e-39,1.2424523672355593e-11,4.164767694270496e-46,2.9416777589279986e-71,1.0931181222151717e-60,3.8252891694514673e-50,1.1090207404193851e-55,1.6031917977111196e-66,5.316788803356143e-65,1.1647466966811449e-58,1.6100836435132112e-72,1.5993605976462558e-38,3.8336425657293473e-62,6.926169393337159e-48,6.1074828214497976e-58,1.2757002575999795e-65,1.5918359407500777e-82,1.0891121376396992e-84,7.63265026274906e-18,5.314104128609006e-23,1.919137907667914e-42,1.983331655198241e-26,9.905519277547117e-76,2.9610380848012063e-78,5.126716099531507e-94,1.4260534929943436e-80
9.247312273968928e-17,0.16809475691620074,3.76,0.0,0.6897506909388653,0.9999999999751505,2.1792342447717602e-39,1.0949640021272816e-29,2.792746434682886e-27,1.4987061895862406e-28,1.0628352415429929e-22,2.3747067092642304e-18,2.4080920597142084e-32,6.424577360363709e-43,1.709159178783033e-36,1.5012562051904647e-56,7.160083274798876e-63,3.967103057457545e-26,1.5265507581405507e-17,1.2644988857448753e-32,1.7998895392982536e-36,3.162796507935986e-41,2.1927487234721397e-55,5.6039659767759196e-30,1.0949646146008454e-29,1.8948576928320127e-32,2.161676920933678e-40,1.5207137716381837e-41,4.6122762729885735e-37,5.802384018124624e-56,1.0156668420956088e-51,4.0041021730288625e-57,3.805181327118305e-55,1.0512739464589139e-45,1.396087219860998e-47,3.108354355835374e-45,1.1578585787254538e-54,4.255168808330189e-52,2.374706708968936e-18,9.833133027866742e-33,1.19150460589351e-31,3.8603234159263966e-30,2.7927359370188518e-27,1.012206332921901e-36,2.840831771639739e-28,4.231536367950745e-40,3.0198843910003313e-31,4.7928126485239115e-39,2.484937900811788e-11,3.331893192449734e-45,4.7068434976474055e-70,8.761355711501651e-60,3.060328188041568e-49,8.872608600864358e-55,2.5651854684073223e-65,4.2909309826532804e-64,1.863657904763007e-57,5.152448189233852e-71,6.39760296120395e-38,6.1340360952885005e-61,5.541110878784573e-47,4.8861034803569986e-57,2.0411723482460007e-64,2.547002289280628e-81,1.742638509044788e-83,1.526550757860315e-17,1.0628352415427935e-22,7.676805036830333e-42,3.966717112960901e-26,1.5849233910897858e-74,4.768866259921946e-77,4.335659409415172e-92,4.5635470688894125e-79
1.8494749974338955e-16,0.16809475691620074,3.76,0.0,0.6897506909388653,0.9999999999503009,1.7434080988457892e-38,4.37990059655306e-29,1.1171085697027883e-26,3.11555356428163e-28,2.1256848989070926e-22,4.7494456279077534e-18,9.632466225357914e-32,5.139722892944051e-42,1.3673433926895444e-35,1.2010189335599417e-55,1.1456341429849958e-61,7.935031821819027e-26,3.0531222217317255e-17,5.058046995203418e-32,7.199631394854284e-36,1.2651314540863514e-40,1.7542391334821594e-54,2.2416091931760808e-29,4.379903015763715e-29,7.579507872813822e-32,1.7293615769883008e-39,6.098655974825249e-41,1.8449292774594127e-36,4.641962306513913e-55,8.125463313579751e-51,3.203319756382875e-56,3.04418118750919e-54,8.19236148698665e-45,1.116887448817327e-46,1.2434240850303538e-44,9.263015213223159e-54,3.404188909003056e-51,4.749445626726549e-18,3.9333051390077464e-32,4.7660654776828465e-31,1.544144690788398e-29,1.1171057381114127e-26,4.048864004880115e-36,1.1363442678113957e-27,1.6926668432971525e-39,1.2079660123730629e-30,1.9171431147178704e-38,4.9699073531901744e-11,2.665546111357605e-44,7.531075622187751e-69,7.035093120686157e-59,2.448301291460433e-48,7.098542460642732e-54,4.104391106376761e-64,3.4926245770884437e-63,2.981903192145983e-56,1.6488123037331532e-69,2.5590915459918716e-37,9.814624135563302e-60,4.432958849294433e-46,3.9089311712615604e-56,3.265917302579872e-63,4.075255516922423e-80,2.788268883508561e-82,3.05312222061077e-17,2.1256848989062844e-22,3.0708310310733714e-41,7.933488027857694e-26,2.5359096721359116e-73,7.718502532199864e-76,2.7854247122517558e-90,1.4603632062138942e-77
3.698962537507901e-16,0.16809475691620077,3.76,0.0,0.6897506909388653,0.9999999999006016,1.3947347752044787e-37,1.751969176270717e-28,4.4684542706576196e-26,6.703613309237535e-28,4.251384213635406e-22,9.4989234649587e-18,3.853006087448373e-31,4.1118027245208705e-41,1.0938809206091942e-34,9.60820393600798e-55,1.8330313042358954e-60,1.587320506455492e-25,6.106265148914076e-17,2.023229087998168e-31,2.87986720501732e-35,5.060551406159184e-40,1.4034296030831636e-53,8.966482375491621e-29,1.7519701193929584e-28,3.0318185686792055e-31,1.3834966972890615e-38,2.4520660694296214e-40,7.379754650426747e-36,3.713591884003676e-54,6.500422082067029e-50,2.5626710138161046e-55,2.4353593976539857e-53,6.466755822251851e-44,8.935170275236738e-46,4.974279197630721e-44,7.410470811643665e-53,2.723372665904118e-50,9.498923460233834e-18,1.5733395910451127e-31,1.906434744594755e-30,6.176607111359132e-29,4.468445676167749e-26,1.6195518281793835e-35,4.545400187554306e-27,6.770982434241825e-39,4.831888368893113e-30,7.668599888081081e-38,9.939839798859055e-11,2.132449419589072e-43,1.2049817839538227e-67,5.6695887364343796e-58,1.9586565288076283e-47,5.679461813232171e-53,6.567202002294709e-63,2.8898592099637434e-62,4.771085516426931e-55,5.2762455715758514e-68,1.0236612884161939e-36,1.5703531686302527e-58,3.5463951374370767e-45,3.127166687244314e-55,5.225500907479338e-62,6.520450393865796e-79,4.461268020022482e-81,6.10626514443023e-17,4.251384213632086e-22,1.2284008835904855e-40,1.5867029855137169e-25,4.057481274473517e-72,1.2630836132892717e-74,1.7827961092296623e-88,4.6732072968260894e-76
7.397937617655913e-16,0.16809475691620074,3.76,0.0,0.6897506909388652,0.999999999801203,1.1157911624037633e-36,7.007894740429903e-28,1.7873857067307748e-25,1.5297192924066187e-27,8.502782843092948e-22,1.8997879138116195e-17,1.5412063543833307e-30,3.289451956741919e-40,8.751068775579463e-34,7.686578679130938e-54,2.9328634914552542e-59,3.1758814417437665e-25,1.2212551003278781e-16,8.092936927281816e-31,1.1519498110110998e-34,2.0242255907381438e-39,1.1227945760101754e-52,3.5866020688967295e-28,7.007898316392416e-28,1.2127305107395945e-30,1.106799403398653e-37,9.909019650934648e-40,2.9519093714204843e-35,2.9708823256929805e-53,5.200358238349212e-49,2.0501428968361425e-54,1.9482932927600828e-52,5.138551039240995e-43,7.148164482087945e-45,1.990162788167799e-43,5.9284001174304484e-52,2.1787067379995905e-49,1.8997879119216647e-17,6.2934506336615485e-31,7.625749226732427e-30,2.470646673585764e-28,1.7873828128321955e-25,6.47820769767523e-35,1.818164696609621e-26,2.708624360855386e-38,1.9327600573248821e-29,3.067438495861577e-37,1.9879678853912415e-10,1.705964399824392e-42,1.9279773290449068e-66,4.602054021528103e-57,1.5669314199017485e-46,4.544533568525182e-52,1.0507986578019108e-61,2.4650831699960874e-61,7.633769067264081e-54,1.6884059659866513e-66,4.0948112748066434e-36,2.512575703163097e-57,2.837127332042283e-44,2.5017458824163052e-54,8.36082798845893e-61,1.04327541500285e-77,7.138059047994091e-80,1.2212550985343348e-16,8.502782843078973e-22,4.914113819631316e-40,3.17341134996397e-25,6.491990684055121e-71,2.1108961086238297e-73,1.1409965993246759e-86,1.495433544617695e-74
1.1096912697803924e-15,0.16809475691620074,3.76,0.0,0.6897506909388651,0.999999999701805,3.190467838234471e-36,1.489178777539421e-27,3.7981971259162322e-25,2.5308232806397554e-27,1.2754181472551856e-21,2.84968348103293e-17,3.2750659526203815e-30,9.405783884614913e-40,2.5022598867940084e-33,2.197881571148648e-53,1.1181553963987779e-58,4.765368664909022e-25,1.8318836857643485e-16,1.7197503824726162e-30,2.4478951785581762e-34,4.3014824221838455e-39,3.224869486844112e-52,7.621535093418964e-28,1.4891795085657782e-27,2.577054261612384e-30,3.1647549216681352e-37,2.1226665218535267e-39,6.272812113623535e-35,8.49487313084258e-53,1.5438579350985672e-48,5.862131819784583e-54,5.570905370216089e-52,1.522566555662119e-42,2.122113713882532e-44,4.22985179683489e-43,1.7599957599675874e-51,6.468042794215302e-49,2.8496834770167696e-17,1.3373704613110657e-30,1.620471579583562e-29,5.2501245037920855e-28,3.7981913135277e-25,1.376617802212353e-34,3.863602866861915e-26,5.756209914950429e-38,4.107117891997983e-29,6.518298078198835e-37,2.9819492072748516e-10,4.87799534854006e-42,7.293933882599716e-66,1.328298917405288e-56,4.65183287983696e-46,1.2996292035405944e-51,3.880260834082136e-61,7.339394526863461e-61,2.888012861791782e-53,7.876383935576539e-66,8.701709162818502e-36,9.505593978864769e-57,8.422731210190482e-44,7.153444824575491e-54,3.0774828322206264e-60,3.839949122200024e-77,2.7004754932644296e-79,1.8318836819530658e-16,1.2754181472521137e-21,1.0443339698718173e-39,4.760119713408581e-25,2.389485376976981e-70,7.977353047907953e-73,5.66219132863398e-86,6.9959776820744466e-74
1.4795887777951936e-15,0.16809475691620074,3.76,0.0,0.689750690938865,0.999999999602407,6.729623623627824e-36,2.540364842104039e-27,6.479279684668532e-25,3.673673309881752e-27,1.700558010201259e-21,3.799579048159802e-17,5.5868794033985695e-30,1.9839530713041727e-39,5.277991594111902e-33,4.635968448706843e-53,3.0084816943437273e-58,6.355782177087138e-25,2.442512271200819e-16,2.9336929776163898e-30,4.175822822777681e-34,7.337825556568855e-39,6.82940721423558e-52,1.300144730940608e-27,2.5403660438088677e-27,4.396153108895299e-30,6.675383621527822e-37,3.6493142120375336e-39,1.070068369569272e-34,1.7918155268661464e-52,3.363986974715278e-48,1.2364939016566883e-53,1.1750657796779733e-51,3.314088666263793e-42,4.623976929233255e-44,7.216885240140343e-43,3.834940480778153e-51,1.4093533291911195e-48,3.799579041308699e-17,2.28141515777923e-30,2.7643328450397723e-29,8.956092591178443e-28,6.479270067579219e-25,2.3483452242409544e-34,6.590854528004811e-26,9.820051343130218e-38,7.006262206014605e-29,1.1119432658755047e-36,3.9759279455434524e-10,1.0289108661294496e-41,1.8986071749094966e-65,2.8281695831160678e-56,1.0136105235842492e-45,2.7416506618601746e-51,9.872301676577465e-61,1.6145330547882373e-60,7.51748558337839e-53,2.3983665106215076e-65,1.4844457134872444e-35,2.474302198731524e-56,1.8352699236968276e-43,1.5088715908249335e-53,7.805794235823364e-60,9.738946612626786e-77,7.029326569175397e-79,2.4425122646992165e-16,1.700558010195858e-21,1.78165140888202e-39,6.346828075847552e-25,6.060254770041001e-70,2.1266304086915097e-72,2.3953199536015345e-85,2.2569546796678808e-73
2.219383793824796e-15,0.16809475691620077,3.76,0.0,0.6897506909388649,0.999999999403612,1.838069763048132e-35,5.2595049232103976e-27,1.3414530129763114e-24,6.2920426924922214e-27,2.550837736093977e-21,5.699370182191904e-17,1.1566928611761581e-29,5.418793505263572e-39,1.441583167374299e-32,1.2662262715523921e-52,1.2168328992138254e-57,9.538783148568389e-25,3.66376944207376e-16,6.073841005764507e-30,8.6455140655393e-34,1.5192040660851574e-38,1.8799316033734844e-51,2.691785555256159e-27,5.259507254498888e-27,9.101680109455637e-30,1.823253314258754e-36,7.663912363964025e-39,2.2154414970223526e-34,4.894006038549452e-52,9.764621197578472e-48,3.3772498021629507e-53,3.209470458452611e-51,9.609261094076848e-42,1.3421987081501914e-43,1.4946453077045783e-42,1.113165621995307e-50,4.090920444746017e-48,5.699370168007554e-17,4.7234429193269516e-30,5.723194942438816e-29,1.8542439679446188e-27,1.3414510816656814e-24,4.861939543860183e-34,1.3645532364940752e-25,2.0333594230193253e-37,1.4505579907820464e-28,2.3021307964323826e-36,5.963879358515239e-10,2.8102756128812226e-41,6.967619970837426e-65,7.866825256990184e-56,2.942200528478181e-45,7.490058761339556e-51,3.473375415936401e-60,4.804868805484766e-60,2.7588129286936198e-52,1.0927039100712495e-64,3.073481616663882e-35,9.080345894583456e-56,5.327225787054541e-43,4.1212118216680514e-53,2.730324955377758e-59,3.405758519309374e-76,2.579665330593792e-78,3.6637694286130136e-16,2.5508377360822403e-21,3.689220384789056e-39,9.520244798365322e-25,2.1193013840664982e-69,8.475738928281882e-72,2.157557065700985e-84,1.2423345921542443e-72
2.9591788098543983e-15,0.16809475691620074,3.76,0.0,0.6897506909388648,0.9999999992048175,3.8458578260205464e-35,8.945042539167226e-27,2.2814606612072645e-24,9.43166294100426e-27,3.401117461987745e-21,7.599161315876722e-17,1.9672320266699677e-29,1.1337931485320583e-38,3.016273742982468e-32,2.649367649308223e-52,3.2960671496581936e-57,1.2725190424552925e-24,4.885026612946702e-16,1.0330014944862847e-29,1.4703758206071687e-33,2.583768618397366e-38,3.9568783330233534e-51,4.578023196426899e-27,8.945046250513764e-27,1.5479577333158015e-29,3.814853481577335e-36,1.3218210657152236e-38,3.767886551920633e-34,1.0239900258559434e-51,2.1354130567261259e-47,7.066338070500546e-53,6.715287437815931e-51,2.100165342611143e-41,2.935238218314784e-43,2.5428150858470087e-42,2.4343685162297754e-50,8.946384594676342e-48,7.599161291752848e-17,8.033439394916318e-30,9.7336459111433e-29,3.153580850308319e-27,2.281457432600584e-24,8.268866777222117e-34,2.320748156865681e-25,3.4586224195702677e-37,2.467019487349497e-28,3.915310420925841e-36,7.951821270668957e-10,5.880037568288921e-41,1.8067556357926743e-64,1.6734769688709605e-55,6.434262968092338e-45,1.5675152971047146e-50,8.72109684729875e-60,1.0805658776489014e-59,7.153811044161948e-52,3.2821184904543615e-64,5.227389256109551e-35,2.3546025243265756e-55,1.165004600745807e-42,8.622981968847355e-53,6.823270526680203e-59,8.510065811164132e-76,6.689267724494772e-78,4.885026590053492e-16,3.401117461966886e-21,6.275307768739817e-39,1.2693661517185003e-24,5.295558472603461e-69,2.3106301578030772e-71,8.510452050665924e-84,3.9869843241547537e-72
3.698973825884e-15,0.16809475691620077,3.76,0.0,0.6897506909388647,0.9999999990060245,7.001238593242225e-35,1.366600617880781e-26,3.485556813454236e-24,1.3129766355426932e-26,4.251397187882945e-21,9.498952449189455e-17,3.005486454258452e-29,2.064027471521815e-38,5.491009813385259e-32,4.823069842516298e-52,7.404514989378878e-57,1.591524732009765e-24,6.106283783819645e-16,1.578193092861194e-29,2.2464023306059793e-33,3.9474149489134433e-38,7.233661186386623e-51,6.994185997366441e-27,1.366601145236743e-26,2.36492997919753e-29,6.944790119654455e-36,2.0482626082503686e-38,5.756480103302192e-34,1.8641350421104568e-51,4.0063261536527217e-47,1.2864000732193484e-52,1.2224926291787605e-50,3.938646193979304e-41,5.506907606332849e-43,3.886123559925374e-42,4.567207675614559e-50,1.6784638635716967e-47,9.498952412333613e-17,1.2273435802740575e-29,1.4870795230476462e-28,4.817954699215426e-27,3.485551934999645e-24,1.263292936037947e-33,3.5455792940966047e-25,5.284636588756294e-37,3.7690484577351354e-28,5.981691798412579e-36,9.93975300341963e-10,1.070438460524461e-40,3.9504279633212323e-64,3.098299613396803e-55,1.207155572151292e-44,2.8542543491576685e-50,1.8577942273376452e-59,2.1081357513496567e-59,1.564164560884624e-51,8.189411415209305e-64,7.986584912343822e-35,5.148285029403688e-55,2.1857076721021787e-42,1.5697860838502484e-52,1.4477812898061653e-58,1.8055036541940039e-75,1.4625932164865638e-77,6.106283748843988e-16,4.251397187849673e-21,9.588677836546453e-39,1.5867078232042455e-24,1.1235106640862911e-68,5.307591459337672e-71,2.6832934990509935e-83,1.0417864797919927e-71
5.178563857943205e-15,0.16809475691620077,3.76,0.0,0.6897506909388643,0.9999999986084412,1.8485340326863155e-34,2.6279251608079033e-26,6.702603135249152e-24,2.2236503994695625e-26,5.951956639679798e-21,1.329853471467529e-16,5.779444844833113e-29,5.449642639618251e-38,1.4497872725368994e-31,1.2734304178494373e-51,2.8713765894574114e-56,2.2306539269212212e-24,8.548798125565532e-16,3.034809857724328e-29,4.319752743305753e-33,7.590739168654113e-38,1.9198452540764248e-50,1.3449573889625002e-26,2.627925997972219e-26,4.547677243606347e-29,1.8336254687044976e-35,4.064951847489039e-38,1.106950902770795e-33,4.921867505516105e-51,1.0962040639094694e-46,3.396476437639162e-52,3.2277418518693624e-50,1.0771326209269627e-40,1.5067906846628878e-42,7.478468040586949e-42,1.2496715997551698e-49,4.592584166587497e-47,1.3298534643802795e-16,2.360207231562691e-29,2.859593437781723e-28,9.264735501827862e-27,6.702593867466056e-24,2.429253442621522e-33,6.818024378241728e-25,1.0164983437890383e-36,7.247745898007869e-28,1.1502499785307606e-35,1.3915585291605107e-09,2.826273220113602e-40,1.5195084073985998e-63,8.538633715195788e-55,3.3029985341975115e-44,7.540773988564512e-50,6.85314624335101e-59,6.496062204626704e-59,6.016476215719285e-51,4.493139518439438e-63,1.535932381046484e-34,1.9802606100420048e-54,5.980496133357096e-42,4.144731163801738e-52,5.30479975169261e-58,6.614807508576391e-75,5.625787469057217e-77,8.548798058308573e-16,5.951956639609552e-21,1.8444927855248958e-38,2.2213911649621834e-24,4.116195339925237e-68,2.2698099973478617e-70,2.211310755405311e-82,5.827769135927863e-71
