Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756)
1.1401832734181603e-19,0.3046197545558436,3.76,0.0,0.9249352692201828,0.9999999999996093,6.749639352607219e-45,1.4464380935841208e-32,3.813451783267701e-29,1.8500272254987183e-25,6.017824547034864e-21,2.4571435543010638e-18,8.358679343315446e-34,1.2688495826142176e-46,4.834289254249856e-41,9.413428333768436e-57,4.5871448903947725e-66,3.840421551218288e-23,1.091200807995624e-16,1.9439219384936676e-33,8.151927020314819e-37,1.0680926288885961e-39,4.085865507889066e-55,2.049446720504342e-32,1.4464173351482706e-32,7.560518980652135e-33,3.37104066590655e-45,3.277117818578213e-40,2.1341351753990422e-36,1.2360474824667038e-53,1.0015510479800628e-52,4.333384208976543e-56,2.855232328189804e-54,4.4122213678763003e-44,4.898192627204746e-50,4.025678884585745e-44,7.212233091639987e-54,6.440632277498193e-52,2.4571435543027763e-18,8.395373953982286e-35,1.0942319684333324e-33,1.0988829226189209e-32,3.635215732039997e-29,1.0122092655765466e-36,4.7139191839338947e-32,1.5479678627162072e-39,3.619395053949229e-33,9.222727226290903e-39,3.906623238081961e-13,1.0551191274744012e-48,1.214467072642853e-73,4.948145471713166e-59,1.4136987673750482e-50,1.8367706822545862e-57,1.7967871790196462e-68,1.1433200732400089e-61,8.014841809722881e-64,1.858181691075041e-77,6.18060128490651e-38,4.3663271279870094e-64,1.20350173954184e-49,2.033057034227923e-56,2.0560717048394965e-67,1.063292560278044e-77,2.1194541424372826e-79,1.09120080799526e-16,6.017824547034857e-21,3.1742281274427803e-40,3.8404215502091257e-23,2.560133798112667e-71,6.276717169031759e-75,2.408521430658972e-94,3.2001592953917174e-82,1.2037069175187075e-89
2.2813571491590123e-19,0.3046197545558436,3.76,0.0,0.9249352692201827,0.9999999999992183,5.403815553520215e-44,5.789521902806915e-32,1.4907103398830527e-28,3.7016622554334157e-25,1.2040877438593648e-20,4.916421898830485e-18,3.345650072029332e-33,1.0158511809612144e-45,3.870370858152811e-40,7.536466432599285e-56,7.347973002811416e-65,7.684179700070108e-23,2.1833496618713482e-16,7.780753760746734e-33,3.262895261618603e-36,4.275154045214822e-39,3.271622920122889e-54,8.203127894308334e-32,5.789438813090055e-32,3.0261779203692834e-32,2.6988822693947275e-44,1.311702306718001e-39,8.542102418378902e-36,9.895895557592992e-53,8.02053130210429e-52,3.469342250276677e-55,2.2859219660390324e-53,1.7661708840245522e-43,3.922526708335333e-49,1.6113207339771586e-43,5.775635832885614e-53,5.1577293714778324e-51,4.916421898833772e-18,3.3603374815246466e-34,4.379779523893767e-33,4.3983954607616044e-32,1.4550336573741293e-28,4.051474954216017e-36,1.8867961563582836e-31,6.195905576563567e-39,1.4487012630148487e-32,3.691494400919981e-38,7.816640585108434e-13,8.447368594955072e-48,1.945257935448709e-72,3.9615282751444056e-58,1.1321055740500317e-49,1.4705334303160721e-56,2.0595501412374684e-67,9.153519890662371e-61,1.2837675310627123e-62,5.952855280103096e-76,2.473851239357628e-37,6.993711613765343e-63,9.637774329150525e-49,1.6276818142010069e-55,3.2923960573742634e-66,1.7026534652663186e-76,3.39481000921295e-78,2.1833496618698915e-16,1.2040877438593625e-20,1.2705184797058628e-39,7.684179696030832e-23,4.0995496867207814e-70,1.0051168337584985e-73,1.496272707079336e-92,1.0253152596652833e-80,3.8551995303474673e-88
4.5637049006407165e-19,0.3046197545558436,3.76,0.0,0.9249352692201824,0.9999999999984363,4.324694775482098e-43,2.3165628828811316e-31,5.893454714916095e-28,7.404933764273177e-25,2.4086983221711213e-20,9.83497858788552e-18,1.3386958199139753e-32,8.129896826861825e-45,3.097472971120885e-39,6.0314636291397065e-55,1.1763594232032109e-63,1.5371696003836274e-22,4.367647369622796e-16,3.1133149944053005e-32,1.3055831164363833e-35,1.7106184826372366e-38,2.6184710869552387e-53,3.2823196646088272e-31,2.3165296346706327e-31,1.2108653460742535e-31,2.159926060338327e-43,5.248526903095438e-39,3.417953627720511e-35,7.919724010762583e-52,6.419675796911492e-51,2.7765282041259024e-54,1.8294323111780737e-52,7.068044255690646e-43,3.139611185890735e-48,6.4473822420922705e-43,4.6228495536755364e-52,4.12827393809969e-50,9.834978587891538e-18,1.3445726987060335e-33,1.752482301740491e-32,1.7599311008367926e-31,5.822029898581195e-28,1.6211177094843e-35,7.549642291168019e-31,2.4791692887203687e-38,5.796692071735918e-32,1.4770785984385802e-37,1.5636675269140648e-12,6.760462202385737e-47,3.1141021532360345e-71,3.1704317529734026e-57,9.061433074366532e-49,1.1768737482991225e-55,2.642288106373501e-66,7.325609745377828e-60,2.0551429582292667e-61,1.905982161039073e-74,9.898627411648177e-37,1.1196012610858938e-61,7.714125536585403e-48,1.3026401388615211e-54,5.269979826672445e-65,2.7253543929688927e-75,5.434644400113371e-77,4.3676473696169676e-16,2.408698322171112e-20,5.0837288538222335e-39,1.5371695987673903e-22,6.561949318017861e-69,1.6088609779525604e-72,9.43129107921275e-91,3.2830331755154505e-79,1.2341981482535683e-86
9.128400403604123e-19,0.30461975455584367,3.76,0.0,0.924935269220182,0.9999999999968723,3.4604128972126486e-42,9.26775999955095e-31,2.3434999672589906e-27,1.4811482577834171e-24,4.817919478794633e-20,1.9672091965980336e-17,5.355654986018842e-32,6.505152677147742e-44,2.4784489911514117e-38,4.826087288808176e-54,1.8827222524502392e-62,3.074672863561869e-22,8.736242785125689e-16,1.245528724656435e-31,5.223182610410313e-35,6.843587818003933e-38,2.0952460796944555e-52,1.3131415976612535e-30,9.267626973050517e-31,4.844249852447103e-31,1.7282690156041082e-42,2.0997598098488528e-38,1.367404014864806e-34,6.336982491599263e-51,5.13704125721876e-50,2.22164441496276e-53,1.4638238036658817e-51,2.8285262241224025e-42,2.5123250317293606e-47,2.5793730962023903e-42,3.6992162266971214e-51,3.303455531070673e-49,1.967209196599015e-17,5.3791663429451664e-33,7.011070350754064e-32,7.0408703935941015e-31,2.3291910672348673e-27,6.485526436366469e-35,3.0203485195937925e-30,9.918291525137845e-38,2.3190542857303878e-31,5.9092761988363725e-37,3.1276744597122162e-12,5.409396910334675e-46,4.983915390104956e-70,2.5368353330409627e-56,7.250982300560975e-48,9.416779331993801e-55,3.704969271538721e-65,5.861619842223723e-59,3.2891209139440697e-60,6.100852991409444e-73,3.96009561558675e-36,1.7918480785109627e-60,6.172863240409866e-47,1.0423100305017449e-53,8.433685058570786e-64,4.361454330340864e-74,8.69779042065215e-76,8.73624278510237e-16,4.8179194787945947e-20,2.0338225805058297e-38,3.074672857095868e-22,1.0501255296809933e-67,2.574717028975677e-71,5.9896288907260246e-89,1.050894630416324e-77,3.9502893241383224e-85
1.8257791409530936e-18,0.3046197545558438,3.76,0.0,0.9249352692201811,0.9999999999937442,2.7685931819621354e-41,3.707405722632967e-30,9.346231441777511e-27,2.9624603388482125e-24,9.636361792041653e-20,3.934631872210898e-17,2.142436348093446e-31,5.204616280863886e-43,1.982947458508437e-37,3.861236418753054e-53,3.0127934219560848e-61,6.149679399618392e-22,1.7473433616131463e-15,4.982520381269555e-31,2.089443085202961e-34,2.737657920314329e-37,1.676384570914857e-51,5.252993884704238e-30,3.707352498094526e-30,1.937857645832284e-30,1.3827464922959314e-41,8.399781102790694e-38,5.4700612187278075e-34,5.070067357908917e-50,4.110153317172453e-49,1.7774842906032126e-52,1.1711702366905637e-50,1.1321812504855219e-41,2.0101144896603057e-46,1.0318335069981005e-41,2.9597476607715763e-50,2.6430990179228107e-48,3.934631872211971e-17,2.1518416682502284e-32,2.804656382822848e-31,2.8165773669714215e-30,9.317522538438593e-27,2.5944217032498324e-34,1.2082377354312498e-29,3.9676395264020974e-37,9.27697210545508e-31,2.3639028478058574e-36,6.255688309275353e-12,4.3279284289495984e-45,7.975346316740863e-69,2.0296741386337763e-55,5.801520266516388e-47,7.534140796016015e-54,5.5096782545913464e-64,4.6897715796541405e-58,5.2633073079048795e-59,1.952546611083282e-71,1.5841672402215382e-35,2.8673458295997923e-59,4.938915793459878e-46,8.339272040214942e-53,1.3495270132132225e-62,6.979036863287351e-73,1.3918352446301385e-74,1.7473433616038178e-15,9.636361792041497e-20,8.13595248573878e-38,6.149679373752279e-22,1.6803717798266553e-66,4.119979163063235e-70,3.818508272410641e-87,3.363381335490554e-76,1.2642295300442401e-83
3.651657342138456e-18,0.30461975455584384,3.76,0.0,0.9249352692201793,0.9999999999874881,2.2149797054734993e-40,1.4830226419415017e-29,3.732938432227492e-26,5.925093774388243e-24,1.9273246418535677e-19,7.869477223412235e-17,8.57009411213873e-31,4.1638906910613555e-42,1.58643327670268e-36,3.0891357688724475e-52,4.820819777676598e-60,1.2299692510531591e-21,3.4947815278142973e-15,1.9930892519078587e-30,8.35811243497292e-34,1.095107728139676e-36,1.3411827460561428e-50,2.101283055722443e-29,1.4830013435734218e-29,7.751746004209244e-30,1.1062497067351478e-40,3.3600957926590747e-37,2.188113522526437e-33,4.056246442483672e-49,3.288330791002357e-48,1.4220549394465506e-51,9.369806692158476e-50,4.534338929478923e-41,1.608193383659284e-45,4.1275043523201166e-41,2.367948009802363e-49,2.1146130597056197e-47,7.869477223410816e-17,8.607717019433877e-32,1.1219082012658153e-30,1.1266767864566696e-29,3.727160674591812e-26,1.0378109037295562e-33,4.8331476036445136e-29,1.587120411571029e-36,3.710939835823502e-30,9.455996089907432e-36,1.2511715944268964e-11,3.462507108078869e-44,1.2761419466668557e-67,1.6238374708664874e-54,4.6415100015402245e-46,6.02760200949376e-53,8.480819481087495e-63,3.7520440994951857e-57,8.421862807553625e-58,6.248587034352512e-70,6.336927395004747e-35,4.588064472611043e-58,3.951382731046548e-45,6.671734421925242e-52,2.1593531505245645e-61,1.1167026980416756e-71,2.2270874240254813e-73,3.4947815277769818e-15,1.9273246418535046e-19,3.2545134626422923e-37,1.229969240706293e-21,2.6887316020985724e-65,6.592313144094911e-69,2.4390908164892824e-85,1.0763649979205933e-74,4.04575418557561e-82
7.303413744509181e-18,0.304619754555844,3.76,0.0,0.9249352692201758,0.999999999974976,1.7720258432413066e-39,5.932211325108964e-29,1.4920644980531388e-25,1.1850397739110492e-23,3.854701567152365e-19,1.5739167925717327e-16,3.428107390031637e-30,3.3311916217563973e-41,1.2691767455470027e-35,2.4713672557407565e-51,7.713591959985663e-59,2.4599718887558658e-21,6.9896578602165814e-15,7.972519209188819e-30,3.343312994011744e-33,4.3805200326117244e-36,1.0729762368092517e-49,8.40530322949236e-29,5.93212606841106e-29,3.1007614869368777e-29,8.85020768178142e-40,1.3441029670556404e-36,8.752632163438432e-33,3.24507417853928e-48,2.630747890250279e-47,1.1376709549124233e-50,7.496023277685812e-49,1.8181162774021741e-40,1.2865954249538745e-44,1.6510372314424325e-40,1.8944183625793902e-48,1.691743987499298e-46,1.5739167925700238e-16,3.443156935761556e-31,4.4877240870182545e-30,4.506798795827467e-29,1.490894602153347e-25,4.1513280227643286e-33,1.93329837432582e-28,6.348610974135128e-36,1.4844061302020645e-29,3.782475335823103e-35,2.502377095772554e-11,2.7700714275747447e-43,2.0418963280654906e-66,1.299134532639919e-53,3.7133255200979035e-45,4.822201240092224e-52,1.3301559624882473e-61,3.0017844860621646e-56,1.347543739311279e-56,1.9996179138680747e-68,2.5348229953149624e-34,7.341152080948594e-57,3.1612062272988745e-44,5.3375143437964834e-51,3.455052985339692e-60,1.786769763326011e-70,3.563460708841095e-72,6.989657860067315e-15,3.854701567152112e-19,1.3018319039086644e-36,2.459971847367551e-21,4.302079970218942e-64,1.05479811945164e-67,1.5594965090906171e-83,3.4445007525610264e-73,1.2946768494672504e-80
1.4606926549250635e-17,0.30461975455584445,3.76,0.0,0.9249352692201687,0.9999999999499517,1.4176375284072004e-38,2.3729087212612374e-28,5.966036196291898e-25,2.3701154043127185e-23,7.709455417749929e-19,3.147854932993722e-16,1.371256905157274e-29,2.6649849257868023e-40,1.0153534453477014e-34,1.977117238008395e-50,1.2341971592142854e-57,4.9199772262415755e-21,1.3979410525021077e-14,3.1890401241715636e-29,1.3373388017138646e-32,1.7522258359647975e-35,8.583930109881034e-49,3.3621554933233264e-28,2.3728745690408344e-28,1.2403172119009715e-28,7.080250110822466e-39,5.376765002266642e-36,3.501088480432484e-32,2.5960901531163564e-47,2.104631615690567e-46,9.101475651738263e-50,5.996889792289262e-48,7.307289877064233e-40,1.029292627440423e-43,6.604231307803354e-40,1.5155586730184683e-47,1.3534166061464058e-45,3.1478549329846017e-16,1.3772768459904035e-30,1.795107878605833e-29,1.8027378237201975e-28,5.963639073253516e-25,1.6605480600119444e-32,7.733272162010678e-28,2.539470354279184e-35,5.937684885945095e-29,1.5130054814409534e-34,5.004787995851613e-11,2.2160834282767468e-42,3.267089439466284e-65,1.0393739144791773e-52,2.970707424259342e-44,3.8578150542733305e-51,2.1068286905456536e-60,2.401580824224524e-55,2.156106533337924e-55,6.398889424433131e-67,1.013939885337404e-33,1.1746042471941694e-55,2.5290050008697736e-43,4.27006233737133e-50,5.528155127644345e-59,2.858867995410954e-69,5.7016338002009e-71,1.3979410524424007e-14,7.70945541774892e-19,5.20738085149673e-36,4.919977060686586e-21,6.883415479049039e-63,1.6877003545287219e-66,9.975908205985778e-82,1.1022614829183563e-71,4.1430250302331384e-79
2.9213952158733535e-17,0.3046197545558451,3.76,0.0,0.9249352692201543,0.9999999998999032,1.1341167995675795e-37,9.491683583968729e-28,2.3859701144651045e-24,4.740326014947696e-23,1.5418963118944934e-18,6.295731213681579e-16,5.485055518924322e-29,2.1320005927009337e-39,8.122875743948054e-34,1.5817031267883078e-49,1.9747334751057702e-56,9.83998814953443e-21,2.7958915854629786e-14,1.2756225377133523e-28,5.349382415063375e-32,7.00893897986484e-35,6.867192260506294e-48,1.3448690375861974e-27,9.49154658083568e-28,4.961294081674865e-28,5.664233600025813e-38,2.150955694622741e-35,1.4004425152749689e-31,2.0768844467735416e-46,1.6837186140547272e-45,7.281223722776147e-49,4.797540301448519e-47,2.950731588838968e-39,8.234406170221196e-43,2.6417181199133625e-39,1.2124565327803702e-46,1.0827418513232816e-44,6.295731213640534e-16,5.5091358951656515e-30,7.180467900142878e-29,7.2109877076290365e-28,2.3854677618569507e-24,6.642225695503668e-32,3.0933245964326944e-27,1.0157934137196878e-34,2.3750860057422734e-28,6.052052356145781e-34,1.0009609385560747e-10,1.7728772402522328e-41,5.227387172330859e-64,8.315903922832524e-52,2.376584742691233e-43,3.0862836021636664e-50,3.353789073792563e-59,1.9214756374592062e-54,3.4497996866152724e-54,2.0476625502806857e-65,4.05578315312007e-33,1.8793827267458012e-54,2.0232200107268696e-42,3.416070437614036e-49,8.845104467641498e-58,4.574217944493606e-68,9.122691413898787e-70,2.7958915852241494e-14,1.54189631189409e-18,2.0829631459679102e-35,9.839987487310727e-21,1.1013534787891133e-61,2.700343120767395e-65,8.43353685854279e-80,3.52727073388832e-70,1.3257793277348106e-77
5.842800337769935e-17,0.3046197545558466,3.76,0.0,0.9249352692201257,0.9999999997998061,9.07296206833744e-37,3.796683426412626e-27,9.542991722945342e-24,9.480984635566255e-23,3.0837978521334494e-18,1.259148377443281e-15,2.1940277871466508e-28,1.7056055360212105e-38,6.4983198440162e-33,1.2653661767200123e-48,3.1595881803245177e-55,1.9680010989407856e-20,5.5917926513846043e-14,5.102503126304884e-28,2.1397584075738324e-31,2.803582711168348e-34,5.493773215259554e-47,5.379489830258135e-27,3.796628310173948e-27,1.9845226792603546e-27,4.5314001645879055e-37,8.605754700840151e-35,5.601784307806334e-31,1.661512487282201e-45,1.3469802198722138e-44,5.824996252627286e-48,3.8380436272369644e-46,1.2025363106996253e-38,6.587550997021809e-42,1.0566996635901271e-38,9.699690657618507e-46,8.661969074453783e-44,1.2591483774259495e-15,2.2036603544857346e-29,2.87219435558527e-28,2.884402207062876e-27,9.541895309181041e-24,2.6568967721021974e-31,1.2373329837993008e-26,4.0631848313977156e-34,9.500367952016151e-28,2.420826817365679e-33,2.0019250523183334e-10,1.4183059641862856e-40,8.363854146086813e-63,6.654124106313023e-51,1.901275315283805e-42,2.4690553992418046e-49,5.352353344790707e-58,1.5375043953832026e-53,5.519702861827894e-53,6.552548845182375e-64,1.6223197734156503e-32,3.007025106877219e-53,1.6185824162929892e-41,2.7328649334418038e-48,1.4152212101822105e-56,7.31877220023163e-67,1.4596368129518884e-68,5.5917926504292837e-14,3.0837978521318316e-18,8.331875459854444e-35,1.9680008340503284e-20,1.76217116764007e-60,4.320577504007741e-64,5.417472298065135e-78,1.1287320735898195e-68,4.242522100991188e-76
1.1685610581563095e-16,0.3046197545558496,3.76,0.0,0.9249352692200685,0.9999999995996122,7.258381626350141e-36,1.518675571547341e-26,3.817018939958557e-23,1.8963251474374228e-22,6.167600932611182e-18,2.5182988893437337e-15,8.77612230699655e-28,1.3644864551884958e-37,5.198663536891867e-32,1.0122943166530096e-47,5.055353436807468e-54,3.936006064232147e-20,1.1183594783227396e-13,2.0410038450816564e-27,8.559044512562742e-31,1.121434501917743e-33,4.395026555354967e-46,2.151798667584308e-26,1.5186532731466435e-26,7.938100808353338e-27,3.625125253466618e-36,3.4438342927048554e-34,2.2407165728436445e-30,1.3292119619899712e-44,1.0775863073647251e-43,4.660003901947075e-47,3.0704394546177115e-45,4.98807697340417e-38,5.27005122272138e-41,4.226881855699275e-38,7.759767912701165e-45,6.929588962115686e-43,2.5182988892725816e-15,8.814655764123638e-29,1.1488791160357312e-27,1.1537621807852981e-26,3.81676297329899e-23,1.0627598498581938e-30,4.949338216804948e-26,1.6252766738491352e-33,3.800151827633125e-27,9.68331732982999e-33,4.0038526231247954e-10,1.1346463968146322e-39,1.3382192497614416e-61,5.32551715276558e-50,1.5210232603469085e-41,1.9752811567833432e-48,8.552799323844522e-57,1.2305162611558352e-52,8.831543194424005e-52,2.096820212919731e-62,6.489306436437177e-32,4.8112503632180896e-52,1.294868502003315e-40,2.186295950077631e-47,2.2643575142475612e-55,1.1710054847587623e-65,2.3354238501624585e-67,1.1183594779406112e-13,6.167600932604699e-18,3.3327557713008254e-34,3.9360050046665525e-20,2.819478348991348e-59,6.912981176366401e-63,3.4672284845121964e-76,3.6119513409688344e-67,1.3576182311463047e-74
2.3371231069149415e-16,0.3046197545558556,3.76,0.0,0.9249352692199542,0.9999999991992243,5.806711534465364e-35,6.074708307477e-26,1.526772024671539e-22,3.7931583543685096e-22,1.2335207093565991e-17,5.036599912145464e-15,3.510451153876797e-27,1.0915899772984232e-36,4.158933833584351e-31,8.098358516878018e-47,8.088577464365293e-53,7.872017584094276e-20,2.236719904691114e-13,8.164020565181071e-27,3.42361998080646e-30,4.485740791408049e-33,3.516024790174934e-45,8.607200137265101e-26,6.074617098798671e-26,3.175242340100739e-26,2.9001019442303446e-35,1.3787570218705227e-33,8.962871993833159e-30,1.0633703588032356e-43,8.620698984977989e-43,3.728005865611952e-46,2.456353382249792e-44,2.137572639432125e-37,4.216045149416427e-40,1.6908160786146927e-37,6.207820530292315e-44,5.543676645886049e-42,5.036599911857204e-15,3.5258670575497974e-28,4.595518689302916e-27,4.61505030431371e-26,1.5267061570618708e-22,4.251040419355054e-30,1.9797365359628628e-25,6.501116225850582e-33,1.5200615492286387e-26,3.873327592438922e-32,8.007705137867222e-10,9.077176983089117e-39,2.141152269539723e-60,4.263952838691211e-49,1.2168198109854986e-40,1.580280348990073e-47,1.3675710430822919e-55,9.852312119843045e-52,1.4130483763056033e-50,6.709831968265734e-61,2.595739497867363e-31,7.69800872508864e-51,1.0358958385983034e-39,1.7490392733578598e-46,3.6229748264800347e-54,1.8736104932982445e-64,3.736682119962956e-66,2.2367199031625994e-13,1.2335207093539977e-17,1.3331042357188197e-33,7.87201334580985e-20,4.511168941392299e-58,1.1060925660743245e-61,2.2189774512544164e-74,1.1558258242053756e-65,4.344438727532066e-73
3.505685155673574e-16,0.3046197545558616,3.76,0.0,0.9249352692198398,0.9999999987988369,1.6603572120601997e-34,1.2908760737995734e-25,3.244368331131172e-22,5.690371400610163e-22,1.8502813254520195e-17,7.554900933948023e-15,7.459710095743414e-27,3.121265691570291e-36,1.189195356286055e-30,2.3156244974207556e-46,3.0837661424863694e-52,1.180803069324851e-19,3.355080331059305e-13,1.7348546936130436e-26,7.275193818320862e-30,9.532200863978443e-33,1.0260541402129868e-44,1.8290303703352643e-25,1.2908563959937e-25,6.747391231261843e-26,8.292479903399627e-35,2.9319220668266754e-33,1.904610655577598e-29,3.0405751998518235e-43,2.5592698889304676e-42,1.0659768768826683e-45,7.023636785128263e-44,4.782542479160423e-37,1.251638642172462e-39,3.593089905157969e-37,1.842946371734397e-43,1.645777929750616e-41,7.554900933333188e-15,7.492472584961962e-28,9.765478017398729e-27,9.806981742960813e-26,3.244251186024386e-22,9.03346010838492e-30,4.206940911581645e-25,1.3814883670953416e-32,3.2301311782672166e-26,8.230820025946292e-32,1.2011555025740872e-09,2.595505636156167e-38,8.100412685686509e-60,1.219877611987432e-48,3.6124348280396466e-40,4.518715234084594e-47,5.108248054302917e-55,2.8186565852340066e-51,5.34582570567817e-50,3.1301212053800183e-60,5.515969896402116e-31,2.91231218756538e-50,3.075297377163075e-39,5.0011624429648e-46,1.3335980264498573e-53,6.896132489107384e-64,1.4136621955155992e-65,3.35508032781121e-13,1.850281325446479e-17,2.832848854270099e-33,1.1808021686863997e-19,1.6604100343707976e-57,4.0812748232821455e-61,1.1011648168931216e-73,5.407211835125538e-65,1.9873669835810053e-72
4.674247204432207e-16,0.3046197545558676,3.76,0.0,0.9249352692197255,0.9999999983984497,3.5021752032195175e-34,2.2020834279575107e-25,5.534490812015829e-22,7.587964286303456e-22,2.4670419415473853e-17,1.007320195475141e-14,1.2725389055781818e-26,6.583654021426605e-36,2.5083576571514926e-30,4.884322590593565e-46,8.297080244766008e-52,1.5744045391707554e-19,4.4734407574273117e-13,2.959458295358262e-26,1.2410625963211294e-29,1.6260814674820534e-32,2.2033655342488043e-44,3.1201109361689886e-25,2.202049395065438e-25,1.1510256752767547e-25,1.7491242319415734e-34,5.0049481884171684e-33,3.2490420262761933e-29,6.413454378274101e-43,5.5765137139015124e-42,2.2484541896209022e-45,1.4814885700096325e-43,8.558265304176995e-37,2.7272549381661087e-39,6.129564144075375e-37,4.0156821879820724e-43,3.586061240822175e-41,1.0073201953700532e-14,1.2781283805713296e-27,1.6658756642839148e-26,1.6729555608475364e-25,5.534311382192193e-22,1.5410017812280663e-29,7.176546942192019e-25,2.356658373167629e-32,5.51022397247329e-26,1.4040807850594456e-31,1.6015402286747473e-09,5.474673376964387e-38,2.1085323442435957e-59,2.5743968300112323e-48,7.87130656909876e-40,9.531482828016908e-47,1.3140320705090395e-54,5.948418984090691e-51,1.3915096837613103e-49,9.531243931268732e-60,9.409631861932746e-31,7.580732648813933e-50,6.700877089667477e-39,1.0548906517696322e-45,3.3827510884745623e-53,1.7490088319748516e-63,3.6797530262886915e-65,4.473440751886443e-13,2.4670419415379143e-17,4.8325103792207906e-33,1.5744030027828995e-19,4.211159767999006e-57,1.0396166345554055e-60,4.658312607439982e-73,1.7444060162150974e-64,5.943103285518326e-72
7.011371301949472e-16,0.3046197545558796,3.76,0.0,0.9249352692194968,0.9999999975976759,9.565530431931662e-34,4.55913618322476e-25,1.1458419647948044e-21,1.1384041518064933e-21,3.700563173738006e-17,1.5109803994013188e-14,2.6346304159796246e-26,1.7982002979197358e-35,6.851103328347974e-30,1.3340598379839676e-45,3.355877333305444e-51,2.3616078518666116e-19,6.710161610162894e-13,6.12718306739772e-26,2.569462709501249e-29,3.366595399210003e-32,6.22779506788773e-44,6.459793985952632e-25,4.5590641159246645e-25,2.3830526820600558e-25,4.777400681241966e-34,1.0375273726775227e-32,6.726729466722648e-29,1.7517134879377232e-42,1.6186893637490614e-41,6.141226364037312e-45,4.046405186968032e-43,1.92515441401963e-36,7.916379943022202e-39,1.2691155629724055e-36,1.1656280263015935e-42,1.0409216650162225e-40,1.5109803991833313e-14,2.646204716650908e-27,3.448983735498283e-26,3.4636412401141573e-25,1.1458089813352939e-21,3.190447411291408e-29,1.4858130214348257e-24,4.8791680945368894e-32,1.1408218727626886e-25,2.906969758422612e-31,2.4023090643669877e-09,1.4953031201587178e-37,7.738012398388229e-59,7.038019165421635e-48,2.2847978375680137e-39,2.6034441598977622e-46,4.7199662215026286e-54,1.6262108545668375e-50,5.106606174007044e-49,4.3424666970101595e-59,1.948157117299577e-30,2.782024077750769e-49,1.945040013214912e-38,2.8812371211858194e-45,1.1834011993616611e-52,6.116370620835464e-63,1.3504162195780521e-64,6.710161598691229e-13,3.70056317371833e-17,1.0005111514072534e-32,2.361604670954976e-19,1.4726631207175852e-56,3.6787111452377596e-60,4.195889226833809e-72,9.60202884936616e-64,2.625669856544615e-71
9.348495399466737e-16,0.3046197545558915,3.76,0.0,0.924935269219268,0.9999999967969028,2.0014295658784583e-33,7.753899724628189e-25,1.948773141064391e-21,1.5181515556133886e-21,4.934084405928474e-17,2.014640602960066e-14,4.480816517675089e-26,3.7624367586791004e-35,1.4334800512109607e-29,2.7912990589753115e-45,9.090124691749985e-51,3.1488117490170804e-19,8.946882462897799e-13,1.0420734123314683e-25,4.3699833115141883e-29,5.72569721843438e-32,1.3366485727991228e-43,1.0986418209434262e-24,7.753774557247873e-25,4.0529486601154264e-25,9.995919785008842e-34,1.7667941484538663e-32,1.144040558836889e-28,3.665170789529373e-42,3.5398901841234626e-41,1.2849500524269273e-44,8.466433680786087e-43,3.53404973599058e-36,1.731222997734233e-38,2.1585469518781797e-36,2.5490960201727072e-42,2.2763762897733836e-40,2.014640602588924e-14,4.5005046116149486e-27,5.865817395465556e-26,5.890745126200875e-25,1.9487210688269343e-21,5.426113527596704e-29,2.5269789100942023e-24,8.29819728145967e-32,1.9402391153921974e-25,4.943992108522556e-31,3.2030769340679562e-09,3.1286742507813753e-37,2.0065237218065353e-58,1.4738699546889464e-47,4.996595611862065e-39,5.4474727754262325e-46,1.204404724355885e-53,3.405539287864574e-50,1.3241739111597949e-48,1.304332108236293e-58,3.313324879505099e-30,7.213997413025038e-49,4.2535560899098037e-38,6.02851841625361e-45,2.957674775877764e-52,1.5283148425441941e-62,3.501727923943081e-64,8.946882443387502e-13,4.9340844058948986e-17,1.7016094824839275e-32,3.1488063390942706e-19,3.6797843805672267e-56,9.259025712548833e-60,1.6550585311157895e-71,3.0815472337031175e-63,7.698691215877799e-71
