Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510)
1.011743627011921e-07,0.42984479270120585,3.76,0.0,0.6095240107836626,0.9979063609574722,2.684981768004093e-06,1.8427789358920843e-05,0.00015029078403557214,1.645305047639189e-05,5.1735733702343433e-05,1.6891479176667347e-05,8.74438507035524e-09,1.4647989987338109e-09,0.00011605193265977723,3.572816043260033e-15,1.7213070287783558e-12,1.6598248894167455e-05,0.0011293015546511875,3.202407802716388e-08,2.7484830870599935e-08,1.2841760809935768e-11,6.751954868998484e-13,8.729295823368357e-08,5.93906570793013e-07,4.0049790524848367e-07,4.902825299454172e-09,4.585197667843149e-08,2.910746857012887e-10,3.417223747529978e-14,1.2501503215249958e-13,2.2174416623964854e-15,6.462113575281535e-15,1.432405375106372e-10,4.657972461609657e-12,7.823885802262657e-13,1.428038550602371e-14,1.7154274418101029e-13,0.00017143139845994835,7.134781426047926e-10,5.662973791054786e-11,1.577919494197906e-10,0.00010431153553592975,7.474279705808303e-13,7.574026580707033e-08,3.8566313688624156e-10,3.859479537998615e-09,4.8596162153647296e-15,0.0018371700289767372,9.766156848298562e-12,4.253460673811476e-25,5.327715905009301e-15,5.082111793713806e-12,1.2961951383791745e-16,2.846372667710215e-16,2.90833480457561e-17,2.8788436609296073e-15,1.4922185628939927e-17,2.299738058105535e-11,1.7757204429698493e-14,7.469574203984102e-11,3.012391236492003e-17,2.7666989210430913e-18,6.745067954514926e-19,5.022109467059119e-26,0.0008088565721718536,1.9355406402516006e-07,6.011112420247567e-11,7.985706911431911e-08,3.2662254653089843e-19
1.043878475566018e-07,0.42984812865394934,3.76,0.0,0.6094775438808837,0.9978911291543336,3.0118481592818862e-06,1.9982903113876854e-05,0.00015740046039457333,1.7779318602555495e-05,5.612618103665133e-05,1.7438740674622954e-05,9.312581912887593e-09,1.661138900637015e-09,0.00012508860614718367,4.183532441792228e-15,2.1163455925473053e-12,1.7304058354311603e-05,0.0011702962672163846,3.388649108237164e-08,3.188988986813087e-08,1.466239989883212e-11,8.217117468677276e-13,9.380044687725545e-08,6.617701168779427e-07,4.361790870523423e-07,5.652932647438608e-09,5.243526223315354e-08,3.2735953879946073e-10,3.932560106134596e-14,1.4696653419498716e-13,2.6181243599222807e-15,7.649851205446508e-15,1.606795803129893e-10,5.3151857013369586e-12,9.124748987674133e-13,1.6630374973898454e-14,1.9850234742797938e-13,0.00018513540100453213,7.455303299998455e-10,5.803421438917788e-11,1.6161634568681156e-10,0.00010833835674401877,7.895343485521969e-13,8.223107295355929e-08,4.6450895439511397e-10,4.169678263415641e-09,5.24739695185011e-15,0.0018371420391802736,1.1479190631805114e-11,5.001409136588677e-25,6.139214781662579e-15,5.808576454267779e-12,1.513303982376996e-16,3.483006082539067e-16,3.409405795597086e-17,3.3338735689453794e-15,1.7500010623588453e-17,2.4377902749552156e-11,2.079098233296692e-14,8.637361189522804e-11,3.47805885835281e-17,3.2817167558673166e-18,8.322238474063736e-19,6.154361486627952e-26,0.0008284014501453456,2.0254415973807527e-07,7.057386247180396e-11,8.78054730283089e-08,3.807652882780552e-19
1.0760133241201149e-07,0.4298514916402394,3.76,0.0,0.6094304859860301,0.9978755100282062,3.365794781058753e-06,2.160819188891621e-05,0.00016454419343153918,1.9158778823101587e-05,6.071962744752879e-05,1.7986584155173818e-05,9.898806685442914e-09,1.8795334634845746e-09,0.0001344670696313618,4.88889375722026e-15,2.5860445550978337e-12,1.8005314842675813e-05,0.001211634019158415,3.578993125332314e-08,3.6813582924528e-08,1.6662444494299733e-11,9.96064437777715e-13,1.0071272363109141e-07,7.349894167439744e-07,4.7394873729382737e-07,6.4855666007284576e-09,5.970904156831505e-08,3.6711862046452677e-10,4.5116043670620375e-14,1.7208168955116798e-13,3.076453936295074e-15,9.012711132062714e-15,1.7952278850011327e-10,6.041077957595678e-12,1.0596655701626875e-12,1.932838911729553e-14,2.2927727749716295e-13,0.00019942589314560655,7.776072227330543e-10,5.941688648797092e-11,1.653788551919357e-10,0.0001123323574952255,8.333079531015526e-13,8.902585893208589e-08,5.562151601569168e-10,4.493230984469264e-09,5.6618501455816195e-15,0.0018371133357870596,1.3418521373487097e-11,5.857282588507711e-25,7.041709686290984e-15,6.610611456192348e-12,1.7591527042712622e-16,4.245370755532908e-16,3.980848420768779e-17,3.842427955777997e-15,2.0477059245679294e-17,2.5810257242340816e-11,2.4290207167613893e-14,9.940956341510493e-11,4.0038304036756865e-17,3.8737425868723e-18,1.0209831990519693e-18,7.507463163979166e-26,0.0008476306593863414,2.1193098960501216e-07,8.240920542742085e-11,9.630545839057787e-08,4.423465536863459e-19
1.1081481726742118e-07,0.4298548814323213,3.76,0.0,0.6093828367140344,0.9978595080744362,3.7480183001655274e-06,2.330372024961101e-05,0.0001717158902110575,2.059097743615831e-05,6.551691637304915e-05,1.8534993546041828e-05,1.0503061729371775e-08,2.1220079946195268e-09,0.0001441845249755367,5.702878169546232e-15,3.1416446866762224e-12,1.8701517062147946e-05,0.0012533124746153478,3.773356838729312e-08,4.229448711418337e-08,1.8851453246163406e-11,1.2026409946954448e-12,1.0806318240530285e-07,8.137917598690698e-07,5.138615297378807e-07,7.406061565251535e-09,6.771876955757166e-08,4.105696054281847e-10,5.160437048192774e-14,2.0072896475365987e-13,3.598498080418836e-15,1.0569777025866129e-14,1.9982220723735775e-10,6.840413193972182e-12,1.2256780111393763e-12,2.2419362949779633e-14,2.643291435530438e-13,0.00021430291845664126,8.096818234767695e-10,6.077804106957676e-11,1.6908043513154992e-10,0.00011629131000711702,8.788508530532634e-13,9.612520612216492e-08,6.623527882985434e-10,4.830138886471984e-09,6.1044926246679655e-15,0.0018370839270772782,1.5604125972252207e-11,6.8336613568145665e-25,8.0417136581716e-15,7.493093133256068e-12,2.0366421739465798e-16,5.154345085153965e-16,4.630436991011889e-17,4.408631018399976e-15,2.3908970696394707e-17,2.7297415947211107e-11,2.831885911280964e-14,1.1390696821603095e-10,4.5959099578131394e-17,4.551308377975217e-18,1.24579481567683e-18,9.117729309400962e-26,0.000866549059827352,2.2174315232478607e-07,9.573757984961201e-11,1.0537977374417147e-07,5.121791246065795e-19
1.1402830212283087e-07,0.42985829778941637,3.76,0.0,0.6093345960900974,0.9978431277731944,4.159715972636753e-06,2.506948082600487e-05,0.0001789097708831551,2.207540738177404e-05,7.051871886412814e-05,1.9083952157817807e-05,1.1125348063392304e-08,2.390720714944054e-09,0.00015423799610190142,6.641368418832285e-15,3.795663925501423e-12,1.939221735117663e-05,0.0012953290681775552,3.971658781830956e-08,4.837218332682098e-08,2.123895996268938e-11,1.446350043326015e-12,1.1588809109765592e-07,8.98404655062652e-07,5.559708272883151e-07,8.419800453348466e-09,7.65109715914412e-08,4.579349248206574e-10,5.885528074310322e-14,2.333114740744044e-13,4.190700917838678e-15,1.2341385065580351e-14,2.2162895286153444e-10,7.718124546999974e-12,1.4123606384883528e-12,2.5952730573845878e-14,3.04161135560965e-13,0.00022976610409155757,8.417288516027115e-10,6.211796277044075e-11,1.7272202757590686e-10,0.00012021324123947677,9.26271621575433e-13,1.0352943374495474e-07,7.846195987469324e-10,5.180393505052106e-09,6.576889598446366e-15,0.0018370538213033688,1.8056794525660262e-11,7.94430904897494e-25,9.145921695982338e-15,8.461000509399213e-12,2.3488949370327315e-16,6.233465344734137e-16,5.3665714339627964e-17,5.036749327617737e-15,2.785790544688624e-17,2.884258711267471e-11,3.294824593919745e-14,1.299727164414299e-10,5.260969310447855e-17,5.3235189692539854e-18,1.5123006314470283e-18,1.1026275736236564e-25,0.0008851614343692068,2.3201021422459103e-07,1.106843571020178e-10,1.150514462173914e-07,5.911392950642158e-19
1.1724178697824056e-07,0.42986174045732917,3.76,0.0,0.609285764517582,0.9978263735876358,4.602084449141743e-06,2.6905397608262945e-05,0.00018612035547478558,2.3611512140779958e-05,7.572554237409264e-05,1.9633442727134897e-05,1.176566537722188e-08,2.6879664332281755e-09,0.0001646243495959818,7.722357813731559e-15,4.56199551971135e-12,2.0077017139593185e-05,0.0013376810302508269,4.173819001652785e-08,5.508719261373048e-08,2.3834455404818815e-11,1.7326596334760783e-12,1.2422669447633914e-07,9.890556848382257e-07,6.003286483393692e-07,9.532200532045018e-09,8.613319591239078e-08,5.094415122239262e-10,6.693747958201445e-14,2.702696811979597e-13,4.859884834572887e-15,1.434913456492322e-14,2.449932053786454e-10,8.679314199557748e-12,1.6217014285965289e-12,2.998269061217088e-14,3.493200472568454e-13,0.00024581469298381206,8.737246526909426e-10,6.343693393347292e-11,1.7630455971866837e-10,0.00012409641109679915,9.756853350820551e-13,1.1123861809709584e-07,9.248446274394186e-10,5.5439774717969645e-09,7.080653671037683e-15,0.0018370230266866235,2.0798105750483176e-11,9.20426479711626e-25,1.0361204005018421e-14,9.519409349974839e-12,2.699269686384871e-16,7.509140771197213e-16,6.198305383630717e-17,5.7311893115905685e-15,3.239308245530359e-17,3.044921600583085e-11,3.825758621575262e-14,1.477171555070011e-10,6.006169342598544e-17,6.200057659927794e-18,1.8268308096572094e-18,1.327948427750337e-25,0.0009034724902288829,2.427626979407933e-07,1.2737973628748854e-10,1.253437639584269e-07,6.801694626430567e-19
1.2045527183365026e-07,0.4298652091714222,3.76,0.0,0.60923634274833,0.997809249962164,5.076318636226971e-06,2.881132912575329e-05,0.0001933424512008256,2.519868944356443e-05,8.113773918147722e-05,2.0183447457911523e-05,1.2424012026044188e-08,3.0161800835926437e-09,0.0001753403135262137,8.96617006403754e-15,5.456009856907715e-12,2.0755562779980628e-05,0.0013803654102525506,4.3797590244386424e-08,6.248091247847214e-08,2.6647370353429202e-11,2.067636114225106e-12,1.3312131317310377e-07,1.0859723713183725e-06,6.469856389120059e-07,1.0748699580473149e-08,9.663396645040322e-08,5.653205536639373e-10,7.592378939284311e-14,3.1208428134539165e-13,5.613251117616554e-15,1.6615894725849353e-14,2.699642075786331e-10,9.729253034412276e-12,1.855837017649071e-12,3.4568471800437757e-14,4.0039827642937457e-13,0.0002624475736157342,9.056471126524261e-10,6.473523454665968e-11,1.7982894412230051e-10,0.00012793929243659936,1.027213567020388e-12,1.1925261125309083e-07,1.0849926048381265e-09,5.920865203671167e-09,7.617443768550166e-15,0.0018369915514139805,2.3850400535332447e-11,1.0629941661027585e-24,1.1694599266804235e-14,1.067348628731086e-11,3.09137665367089e-16,9.010873700781076e-16,7.135373783681172e-17,6.496494776365673e-15,3.7591334913318846e-17,3.212098535920841e-11,4.433461123344895e-14,1.6725402984965527e-10,6.839181753423956e-17,7.191190027426256e-18,2.1964627234347237e-18,1.5929494826676051e-25,0.0009214868602572487,2.540320707183119e-07,1.459586206614975e-10,1.362802585220931e-07,7.802807018615593e-19
1.2366875668905996e-07,0.42986870365714586,3.76,0.0,0.6091863318551812,0.99779176132079,5.583610610270544e-06,3.078707151586563e-05,0.00020057114026517982,2.683629480029766e-05,8.675551446698864e-05,2.0733948060784747e-05,1.3100385025768595e-08,3.377940132148407e-09,0.00018638249465377735,1.0395693153279097e-14,6.4946597888210595e-12,2.1427541717980478e-05,0.0014233790978524171,4.589401821952978e-08,7.059555345327283e-08,2.9687059917745676e-11,2.4579835116729866e-12,1.42617438618171e-07,1.1893820525693598e-06,6.959910499372022e-07,1.2074742411046502e-08,1.0806273626060909e-07,6.258072420568698e-10,8.589126117061534e-14,3.5927926786745755e-13,6.458379514325097e-15,1.9165807568753866e-14,2.965902698312361e-10,1.0873380060155388e-11,2.117062344242437e-12,3.977459793523681e-14,4.580357972738661e-13,0.0002796633075851923,9.37475576146951e-10,6.601314218723712e-11,1.832960789589688e-10,0.0001317405527075208,1.0809843768930868e-12,1.2757105837950154e-07,1.2671682389429487e-09,6.3110235414740735e-09,8.188964035030938e-15,0.0018369594036349828,2.7236753701254837e-11,1.2239231334329652e-24,1.3153307950034947e-14,1.1928483032353101e-11,3.5290939305362126e-16,1.0771483955698734e-15,8.18821987940823e-17,7.337344469211267e-15,4.3537682967349987e-17,3.386181561837562e-11,5.12761839757198e-14,1.8870042179279165e-10,7.768211102861141e-17,8.30776594299935e-18,2.6290825840868558e-18,1.9034724044457587e-25,0.0009392091042283914,2.6585073237668214e-07,1.665604874386628e-10,1.478846872831241e-07,8.925553217074196e-19
1.2688224154446967e-07,0.4298722236317066,3.76,0.0,0.6091357332065953,0.9977739120655913,6.125148583728532e-06,3.283236148321836e-05,0.0002078017681472827,2.8523644854939176e-05,9.257893404817879e-05,2.1284925790756307e-05,1.379478004907224e-08,3.7759718522734955e-09,0.0001977473941105681,1.2036627532245742e-14,7.696589432890702e-12,2.209267898548612e-05,0.0014667188423512173,4.802671778468613e-08,7.94740761220353e-08,3.296278904025675e-11,2.9110833291508186e-12,1.5276382369636664e-07,1.2995117688930465e-06,7.473927194780855e-07,1.3515767788952646e-08,1.2046984163725404e-07,6.911405365319095e-10,9.692128608861027e-14,4.124251942371811e-13,7.403226810033983e-15,2.20242871987197e-14,3.249187798784946e-10,1.2117301624879054e-11,2.4078408479010967e-12,4.5671151516856285e-14,5.229221002295612e-13,0.00029746015506628635,9.691907692079243e-10,6.727093197127421e-11,1.8670684824715757e-10,0.00013549903713940613,1.1371322945642031e-12,1.3619341372117065e-07,1.4736203575464422e-09,6.7144123395772824e-09,8.796962639593776e-15,0.001836926591458929,3.098094429023507e-11,1.4051615520509893e-24,1.474468567856822e-14,1.3289730681496448e-11,4.0165847425026165e-16,1.2827336998915724e-15,9.368021492071025e-17,8.258549690475473e-15,5.032592275114169e-17,3.567586499210829e-11,5.91889343769765e-14,2.1217669365786624e-10,8.802017161982087e-17,9.561219837095224e-18,3.133449759081017e-18,2.2660411473934353e-25,0.0009566437101005696,2.7825200295783714e-07,1.8932925237241278e-10,1.6018101592040455e-07,1.018149408965352e-18
1.3009572639987937e-07,0.4298757688050503,3.76,0.0,0.6090845484431595,0.99775570657526,6.702115920816659e-06,3.4946879154993956e-05,0.0002150299323465839,3.0260020573812824e-05,9.860793179138526e-05,2.1836361483160532e-05,1.450719142218036e-08,4.2131504738758126e-09,0.00020943142171351263,1.3917748615653699e-14,9.082246264856542e-12,2.275073398170116e-05,0.001510381270400787,5.019494658446324e-08,8.916012885416814e-08,3.6483719122545225e-11,3.4350346380685938e-12,1.6361256898165024e-07,1.4165881580224656e-06,8.012370593506161e-07,1.507719579132575e-08,1.3390645698228147e-07,7.615629270300623e-10,1.0909970770942502e-13,4.7214263705211e-13,8.45612444504266e-15,2.5218015631867976e-14,3.5499621658567774e-10,1.3466790416673845e-11,2.730815220416779e-12,5.2334035270251574e-14,5.957980943677967e-13,0.0003158360983817581,1.0007747257742083e-09,6.850887650820575e-11,1.9006212208455209e-10,0.00013921375331627217,1.195798300111686e-12,1.4511895539579646e-07,1.7067459070247353e-09,7.130985011967475e-09,9.44323050303547e-15,0.0018368931229521893,3.510742458544983e-11,1.6088284166636629e-24,1.6476236674167584e-14,1.4762634127701572e-11,4.558315667072121e-16,1.5218575053394047e-15,1.0686716480981969e-16,9.265051959359392e-15,5.805923013076155e-17,3.756752931603071e-11,6.818990915579859e-14,2.3780643123594277e-10,9.949937545998222e-17,1.0963569355290366e-17,3.719263720378942e-18,2.687919284335813e-25,0.0009737950952502077,2.912701100923471e-07,2.1441313008356295e-10,1.7319340103315746e-07,1.1582953601958368e-18
1.3330921125528908e-07,0.42987933888098256,3.76,0.0,0.6090327794558259,0.9977371492037396,7.315690200738803e-06,3.71302508361292e-05,0.0002222514715666958,3.204467027613011e-05,0.00010484231671410841,2.238823558802829e-05,1.5237612122354418e-08,4.6925042101980055e-09,0.00022143090903807187,1.6071183632017888e-14,1.0673996366332929e-11,2.3401497516412035e-05,0.001554362902213399,5.2397975749085094e-08,9.969798643184398e-08,4.0258895727627016e-11,4.038694348985766e-12,1.752192044083493e-07,1.5408373584549214e-06,8.575690457575548e-07,1.6764415636014842e-08,1.484245504946775e-07,8.373202045259113e-10,1.2251693520222569e-13,5.391058676850593e-13,9.625775182961943e-15,2.87749353480216e-14,3.868681668970658e-10,1.492778424320573e-11,3.0888187101864423e-12,5.984523081436938e-14,6.774579678306605e-13,0.00033478886384543034,1.032210717918584e-09,6.972724586001402e-11,1.9336275687675123e-10,0.00014288385700885706,1.2571297994412025e-12,1.5434679909666638e-07,1.969093805131034e-09,7.560689038251365e-09,1.0129600027086377e-14,0.0018368590061356791,3.964128800102285e-11,1.8372260825439305e-24,1.8355607286905318e-14,1.635266658363676e-11,5.15907579894069e-16,1.7989350510847706e-15,1.2157027314613974e-16,1.0361920736727127e-14,6.685077782750725e-17,3.9541441737122446e-11,7.840723479090541e-14,2.6571638867613066e-10,1.1221910608962321e-16,1.2527412495636874e-17,4.397233601414721e-18,3.1771700680513752e-25,0.0009906676076798003,3.0494017611038664e-07,2.4196449102683973e-10,1.8694617293732555e-07,1.3143044055882778e-18
1.3652269611069878e-07,0.4298829335580859,3.76,0.0,0.608980428365736,0.9977182442789418,7.9670423266167e-06,3.938205166804658e-05,0.00022946245532147694,3.387681251357903e-05,0.00011128177979055481,2.294052820291811e-05,1.5986033776059453e-08,5.217217166465402e-09,0.0002337421213583381,1.8532702913978505e-14,1.2496242673010235e-11,2.4044789092960965e-05,0.0015986601663903794,5.463508958505815e-08,1.1113248973936105e-07,4.429723732108856e-11,4.731717553087238e-12,1.8764276625880184e-07,1.672484920246868e-06,9.164322135674721e-07,1.8582774006034583e-08,1.640768407329448e-07,9.186612371441469e-10,1.372680579495731e-13,6.140467395239406e-13,1.092124889594577e-14,3.2724238703821636e-14,4.205793454067292e-10,1.6506384587203542e-11,3.4848869776255205e-12,6.829305380153288e-14,7.687510021607661e-13,0.0003543159420140476,1.0634831895753206e-09,7.092630750480525e-11,1.966095955619239e-10,0.00014650863915883618,1.3212805958715213e-12,1.63875910792129e-07,2.2633686456727008e-09,8.003466432856714e-09,1.0857943776188797e-14,0.001836824248982489,4.460823593901439e-11,2.0928535377716717e-24,2.0390579622751186e-14,1.8065364222944958e-11,5.823996861825507e-16,2.1188060964751684e-15,1.3792484670103477e-16,1.155435120451581e-14,7.682436453178344e-17,4.160247222668435e-11,8.998079215930199e-14,2.960364347632108e-10,1.2628498576880312e-16,1.426592326486257e-17,5.1791503379899916e-18,3.7427192290353404e-25,0.0010072655272005977,3.192982049204875e-07,2.7213971554476706e-10,2.0146381868257243e-07,1.4875691286751696e-18
1.397361809661085e-07,0.42988655253060915,3.76,0.0,0.6089274975055304,0.9976989961015492,8.657335678745554e-06,4.170180819364537e-05,0.00023665917394977476,3.575563880440508e-05,0.00011792590046994224,2.3493219104268508e-05,1.675244665778905e-08,5.790632133965739e-09,0.00024636126853549983,2.134202571572274e-14,1.4575546086057102e-11,2.468045441379608e-05,0.0016432694134687134,5.6905585272768925e-08,1.2350898663355484e-07,4.8607525011525644e-11,5.524597836703943e-12,2.0094586936086706e-07,1.8117557227561136e-06,9.778686539553275e-07,2.0537563887845918e-08,1.8091675409110275e-07,1.00583775238477e-09,1.5345296191879168e-13,6.977587983675725e-13,1.2351977544883363e-14,3.709635435492014e-14,4.5617361609742684e-10,1.820885494515776e-11,3.922270499757807e-12,7.777240491439918e-14,8.705833367540004e-13,0.0003744146064545851,1.0945776936156044e-09,7.210632630454074e-11,1.9980346783195922e-10,0.00015008751393260698,1.3884108578186703e-12,1.737051184892951e-07,2.592434253352583e-09,8.459254179878891e-09,1.163017308668935e-14,0.0018367888594156634,5.003454376891699e-11,2.3784204366021027e-24,2.2589065275845975e-14,1.9906320944370803e-11,6.558574262266334e-16,2.486758526793552e-15,1.5607449985002008e-16,1.2847662099221452e-14,8.811505473978057e-17,4.375572692780485e-11,1.0306290147999929e-13,3.2889950051523955e-10,1.4180910897080608e-16,1.6192845908054972e-17,6.077961385789807e-18,4.39442052880613e-25,0.001023593066590689,3.3438106867273815e-07,3.0509904556533865e-10,2.1677096532093187e-07,1.6795659863059497e-18
