Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756),C2HFO2(557)
2.9189602642996025e-06,0.6033253688600746,3.76,0.0,0.7419588344521666,0.933789468101379,0.016328691369296988,0.0010259762403131965,0.001871126096553907,0.0010166026344726434,0.038955975503817755,0.00024978588418707423,2.644314869434358e-06,0.003386343870176968,0.04285966806381942,6.421953845775753e-07,9.666535103869805e-05,6.739231468462125e-05,0.115499533218327,3.995384125104533e-06,0.0008090164732830261,1.271085056176965e-07,1.2936230621956932e-05,0.008678295849966067,0.010644212932100949,0.0016128024990171635,5.251507950128606e-05,0.006687273842702615,0.0001594420307529208,5.984642306628927e-06,4.327739570068936e-05,9.199859391057242e-09,2.939269441527035e-08,5.6884585637433175e-06,1.0760747232144504e-06,1.2740160634956264e-05,1.3632513662398142e-07,1.0244803457628398e-06,0.060401295146371874,3.2188352266982355e-09,1.8523135069496841e-10,6.148905625646092e-10,0.00043997522173906174,3.3641856646628636e-08,1.638216999570527e-05,0.0014631363911778987,1.2659403105684406e-06,1.126000022552437e-10,0.0020251461519190327,1.9866674792389668e-07,1.0438174182756981e-16,1.111720929649752e-09,4.7105091762843155e-07,1.1662978140711685e-09,3.9547366620958754e-09,7.600434094735458e-11,3.763417800019626e-10,1.6231647955980472e-10,1.011351019299773e-06,3.2157216938990474e-07,1.6687921045952043e-05,1.1497146471928536e-09,7.038840727857187e-12,3.6788457700281067e-09,3.843608806384416e-15,0.0036096145806308504,0.00703486032958001,7.3622037965292535e-06,0.002246271221980748,1.7570899245444403e-10,2.091561383149232e-09,6.304251422270028e-08,1.344208832170129e-08,5.655747945451655e-15,4.3347507555560664e-10
2.9590199724070823e-06,0.6034662114977523,3.76,0.0,0.7399401447077556,0.932877507060602,0.01658239014055482,0.0010246018532412827,0.0018741515840850107,0.0010181415203710928,0.03948146904949529,0.0002494565225419586,2.643588557579784e-06,0.003514441977653944,0.0433761383950188,6.645769858216658e-07,9.986061624040732e-05,6.702543966340078e-05,0.11718274279399984,4.031955788230126e-06,0.0008156249181953236,1.281035599805495e-07,1.3208605183866202e-05,0.008838756324724818,0.010897823447222423,0.001637910854690397,5.3403959249437325e-05,0.0068448495268044075,0.00016647142012650212,6.322908678501568e-06,4.5088601441280384e-05,9.61951417461027e-09,3.073094565864891e-08,5.83255413267066e-06,1.1026422445373911e-06,1.3111427171474949e-05,1.4074976138816314e-07,1.0581531736572867e-06,0.06068700739038027,3.203212084075237e-09,1.8435017645356287e-10,6.129536625813585e-10,0.00043760950743855986,3.4536903103848925e-08,1.64403751221293e-05,0.0015009100775127534,1.2703655657838223e-06,1.1461829983182848e-10,0.0020231683208316257,1.9959762672846644e-07,1.086192803580986e-16,1.137392866738092e-09,4.793514556877444e-07,1.1988532353052897e-09,4.033500105242528e-09,7.788295815141617e-11,3.8462786841306906e-10,1.6754918102628916e-10,1.0384069910486459e-06,3.323301903862242e-07,1.7075788617598407e-05,1.2150169703748263e-09,7.35059714741401e-12,3.846528367836815e-09,4.132084855720696e-15,0.003596817861929737,0.007227539830244071,7.433639251947497e-06,0.0022956784740093563,1.8575763142776823e-10,2.2157998083549486e-09,6.77825486802165e-08,1.4306102637047658e-08,5.984500203164605e-15,4.6428278344273414e-10
2.999079680514562e-06,0.6036068774975639,3.76,0.0,0.7379295537396673,0.9319669324949473,0.0168356405638838,0.001023253910748292,0.0018771484790671164,0.001019613046040504,0.04000480048132311,0.00024913229084550176,2.6425189216280754e-06,0.003644903204526677,0.04389016907942927,6.872978498838373e-07,0.00010309776229621642,6.666631300049103e-05,0.11886596926836578,4.068734360234322e-06,0.0008221115470893541,1.2907623549721132e-07,1.3479351025318124e-05,0.008998196724458804,0.011152545785322201,0.0016629131670890891,5.428740294678461e-05,0.007002678474793686,0.00017368201403369248,6.674175253553377e-06,4.693102224970617e-05,1.0050647218136048e-08,3.210579310502122e-08,5.977125732214275e-06,1.1293118748437808e-06,1.348348410582913e-05,1.4525027530066504e-07,1.0924189468910653e-06,0.06096170859172577,3.1878513302710826e-09,1.8348344139637338e-10,6.11058906338924e-10,0.00043529087915409806,3.5438663171316125e-08,1.6495433705481268e-05,0.0015386297451967916,1.2745497591317435e-06,1.1663090163259124e-10,0.0020211935473863946,2.0049917471929903e-07,1.129216489552441e-16,1.1630781286440153e-09,4.875730033503253e-07,1.231401894298875e-09,4.111574816003375e-09,7.976352615393881e-11,3.929265634393379e-10,1.7286294180395356e-10,1.065667708126236e-06,3.432741158030073e-07,1.7465113679298837e-05,1.2827856588268473e-09,7.67034925465635e-12,4.018509260836912e-09,4.4370017197896185e-15,0.00358426301331267,0.007422015733477651,7.502717990533465e-06,0.002345240573536954,1.9619729182208536e-10,2.3450932817512116e-09,7.279360143983993e-08,1.520943763881113e-08,6.3260948731567004e-15,4.966958675406196e-10
3.039139388622042e-06,0.6037473708436272,3.76,0.0,0.7359269945813078,0.9310577454812027,0.01708844609007286,0.0010219317026437488,0.0018801171537388994,0.001021019322447415,0.04052597578278492,0.00024881443040909956,2.641139467817524e-06,0.0037777136949175435,0.04440180128792407,7.103544656852761e-07,0.00010637619487203748,6.631468366988709e-05,0.12054917279383853,4.105717470914353e-06,0.0008284802181799222,1.3002695040065657e-07,1.374842238401053e-05,0.009156589067647623,0.011408333652026087,0.0016878081820538079,5.51652398670819e-05,0.00716071488618657,0.00018107439579289952,7.038699013129929e-06,4.88038534611427e-05,1.0493316659492023e-08,3.351742927973583e-08,6.1221232662326195e-06,1.1560763035551201e-06,1.3856132164390267e-05,1.4982685185565778e-07,1.1272790866832824e-06,0.061225682308175135,3.172745048851164e-09,1.826307144044137e-10,6.092047776042358e-10,0.00043301782592252097,3.634698554798428e-08,1.654743404571604e-05,0.0015762767770127022,1.2784996850751891e-06,1.1863800130545368e-10,0.0020192217564893714,2.0137228133275308e-07,1.1728667034244963e-16,1.1887689933311745e-09,4.957128675941628e-07,1.2639255587506887e-09,4.18894892128226e-09,8.164535821145733e-11,4.012360849365292e-10,1.7825744251427235e-10,1.09312857118366e-06,3.544039104973138e-07,1.7855819803129208e-05,1.3530585200542646e-09,7.998113741762777e-12,4.194812527737332e-09,4.758999632661598e-15,0.003571942636177034,0.007618262269487008,7.5694721108804196e-06,0.002394950034864023,2.0703582549051242e-10,2.479539710249437e-09,7.808629945527508e-08,1.6153138289953076e-08,6.680748780878476e-15,5.307643580180165e-10
3.0791990967295217e-06,0.6038876953267877,3.76,0.0,0.7339324015943158,0.9301499471627468,0.017340810055076095,0.001020634547432978,0.0018830579904407301,0.0010223624059410216,0.041045000922594436,0.00024850408822647656,2.6394822128424714e-06,0.003912859163271382,0.04491107495343903,7.33743308179216e-07,0.0001096953212828007,6.597031030367304e-05,0.12223231352080888,4.142902528255531e-06,0.0008347345816091744,1.3095611944366888e-07,1.4015777807041712e-05,0.009313906947660443,0.011665142025819822,0.0017125947185551505,5.603730873886987e-05,0.0073189141415039224,0.0001886490800008477,7.416736118878761e-06,5.0706278893821854e-05,1.094757617830674e-08,3.4966032868878404e-08,6.2674977737341844e-06,1.18292837475075e-06,1.4229177767401968e-05,1.5447965062435076e-07,1.1627348990567567e-06,0.0614792055743451,3.1578856098689682e-09,1.8179157993988825e-10,6.073899859636151e-10,0.0004307888941438064,3.7261720883170724e-08,1.6596462272245932e-05,0.0016138331930220758,1.2822219680826438e-06,1.206396581947305e-10,0.0020172529408630548,2.0221781044971781e-07,1.2171214913010392e-16,1.2144578446595382e-09,5.037684469049082e-07,1.2964066066580138e-09,4.265611945256844e-09,8.352778702344191e-11,4.095546989226057e-10,1.837323407945916e-10,1.1207850379710824e-06,3.657194903606378e-07,1.8247832193816093e-05,1.4258723130579427e-09,8.333903920092251e-12,4.375461602188831e-09,5.098731721242865e-15,0.003559849594330185,0.00781625387842128,7.633934741128485e-06,0.002444799485452805,2.1828106096498747e-10,2.619235586383159e-09,8.367148833760168e-08,1.7138255791812745e-08,7.04867386610124e-15,5.665384385529465e-10
3.1152528340262536e-06,0.6040138459657021,3.76,0.0,0.7321440257549915,0.9293341169535934,0.017567562758339306,0.0010194879873509663,0.001885681266195491,0.0010235188085412422,0.0415102900883925,0.0002482320839940455,2.6377784453194987e-06,0.004036474356174716,0.045367436740830526,7.550743987765547e-07,0.00011271683990125355,6.566638609226527e-05,0.12374705357916214,4.176539450399412e-06,0.000840268632190223,1.3177428988376756e-07,1.425489954689341e-05,0.009454553773094815,0.011897105888473002,0.0017348089329842567,5.681711314386291e-05,0.00746139676778767,0.00019562253556514063,7.76873442120714e-06,5.244308235909681e-05,1.1366360111774477e-08,3.6301520010088634e-08,6.398617601668417e-06,1.2071643837203765e-06,1.4565103344878272e-05,1.5873246030774064e-07,1.1951554181978272e-06,0.06169866519176831,3.1447170813417284e-09,1.810476504201283e-10,6.057896008602912e-10,0.0004288194223502872,3.809034376044324e-08,1.6638115980134163e-05,0.001647542141104325,1.2853827216091237e-06,1.2243635155861333e-10,0.0020154836387887716,2.029559016326981e-07,1.257449493613785e-16,1.2375701116508684e-09,5.109443274298648e-07,1.3255890276024904e-09,4.3339930731263466e-09,8.522194959235006e-11,4.170478262864561e-10,1.887281870703039e-10,1.1458393885032109e-06,3.760622503010817e-07,1.8601699699289577e-05,1.4936067508197608e-09,8.642985343890261e-12,4.541780281207691e-09,5.4202034851741365e-15,0.003549154533837841,0.007995917396001634,7.690019998793085e-06,0.0024897776751271234,2.2875595252673735e-10,2.749528724617231e-09,8.895737771602522e-08,1.8061146595266633e-08,7.391324378135733e-15,6.00234958703673e-10
3.1513065713229855e-06,0.6041398652477307,3.76,0.0,0.7303620042736808,0.928519413538947,0.017793962694060098,0.0010183607330221218,0.001888282603929742,0.0010246270747922592,0.04197384680096301,0.0002479677385548324,2.6358957045986233e-06,0.004161958008678826,0.04582194694617412,7.766691476567215e-07,0.00011577041255113621,6.53679880204411e-05,0.12526168155858056,4.210335561331561e-06,0.0008457152761896823,1.3257563869699826e-07,1.449257633356321e-05,0.009594292978274991,0.012129829815819296,0.0017569336168480221,5.759201739446141e-05,0.007603945216034851,0.0002027443001478012,8.132070729805138e-06,5.420258039118386e-05,1.1794605039761974e-08,3.7667195926696014e-08,6.529969981717411e-06,1.231460715467541e-06,1.4901065777078515e-05,1.6304722518485836e-07,1.2280601915420838e-06,0.06191007219018044,3.1317373581355155e-09,1.8031412550650967e-10,6.042194014229797e-10,0.0004268835723994315,3.892393506823979e-08,1.6677490118075702e-05,0.001681151421471339,1.2883689072808132e-06,1.2422863950412092e-10,0.002013716784620041,2.0367292969154725e-07,1.2982331884745713e-16,1.260669770060088e-09,5.18048133533697e-07,1.3547111446707073e-09,4.4017849079165035e-09,8.691561619057141e-11,4.2454574640006023e-10,1.9378857725623515e-10,1.171045305299688e-06,3.865552609026083e-07,1.8956513784426258e-05,1.5634535549231012e-09,8.95858073333589e-12,4.711653693291492e-09,5.757073568788237e-15,0.003538633186148747,0.008176955510548072,7.744302076654905e-06,0.0025348581451371415,2.3957226211324936e-10,2.8842191405906286e-09,9.449735969420907e-08,1.9019215965657498e-08,7.74503949233758e-15,6.353904632605785e-10
3.1873603086197174e-06,0.6042657555570465,3.76,0.0,0.728586291827249,0.9277058380371841,0.01802001207999589,0.0010172523444044294,0.0018908623028175598,0.0010256885987643511,0.042435675414216445,0.00024771171002430315,2.6338543468772763e-06,0.00428929890482857,0.046274632283321,7.985249686122062e-07,0.00011885561127023923,6.507495861438894e-05,0.12677616856822865,4.244288632937701e-06,0.0008510767792873807,1.3336046061701053e-07,1.4728785797512854e-05,0.00973310836619709,0.012363283518377146,0.0017789680506395452,5.836192243737415e-05,0.007746529365918532,0.0002100146124558993,8.506929783986309e-06,5.598416077640245e-05,1.22323412625464e-08,3.906316332948693e-08,6.6615216241366164e-06,1.2558124780205254e-06,1.523693592850969e-05,1.67424033398539e-07,1.2614499388531172e-06,0.06211361547686236,3.1189414315047685e-09,1.7959073136706844e-10,6.026782629628453e-10,0.0004249803944866555,3.976238938161417e-08,1.671464313804651e-05,0.001714649232909289,1.2911850245060693e-06,1.260167562262864e-10,0.0020119522895426087,2.0436947465844828e-07,1.3394563506191632e-16,1.2837516565507524e-09,5.250781548615686e-07,1.3837613809504807e-09,4.468982336783796e-09,8.860834171753339e-11,4.320472896778286e-10,1.9891321630558751e-10,1.1963995843126874e-06,3.9719836323668104e-07,1.9312223298598037e-05,1.6354372892527794e-09,9.280693122080483e-12,4.885097577199577e-09,6.109844700821947e-15,0.003528280855165911,0.008359349969761393,7.796806802169006e-06,0.002580035734865822,2.507356389278324e-10,3.0233740515740318e-09,1.0029979277951912e-07,2.0013242191458066e-08,8.109963193746744e-15,6.720416934328789e-10
3.2234140459164494e-06,0.6043915191659903,3.76,0.0,0.726816843824211,0.9268933913684747,0.018245713073463433,0.0010161623982525962,0.0018934206680305586,0.0010267047435119428,0.04289578029219799,0.00024746460556254605,2.631673824793447e-06,0.004418485602205466,0.04672551875993208,8.206392738696879e-07,0.00012197200957045712,6.478714577095573e-05,0.128290485813085,4.278396359557462e-06,0.0008563552936290952,1.3412904785491296e-07,1.4963507734581056e-05,0.009870984640142352,0.012597437471754529,0.0018009115564894484,5.912673472326145e-05,0.007889119841476304,0.0002174336701092407,8.893495602760194e-06,5.7787207809507226e-05,1.267959638628832e-08,4.048951660916006e-08,6.7932400060809205e-06,1.280214881618106e-06,1.5572588467047212e-05,1.7186296446033804e-07,1.2953253090144001e-06,0.0623094799906345,3.1063244545473095e-09,1.7887720538970073e-10,6.011658700755077e-10,0.00042310897078319976,4.060560238755252e-08,1.674963217133045e-05,0.0017480241792440106,1.2938354531303226e-06,1.2780043046151916e-10,0.0020101903047768967,2.050461016034873e-07,1.3811028103673457e-16,1.306810878877895e-09,5.32032738722983e-07,1.4127285354474674e-09,4.535580932406556e-09,9.029969634226099e-11,4.395513109242297e-10,2.041017943920521e-10,1.2218990523194172e-06,4.0799136895377226e-07,1.966877814785721e-05,1.7095817991551665e-09,9.609323477476365e-12,5.062127247966029e-09,6.479027944279579e-15,0.0035180929930454935,0.008543082626977876,7.847560402181313e-06,0.002625305345547231,2.622517111753056e-10,3.167059637116605e-09,1.0637317742114911e-07,2.1044007039970984e-08,8.486235907594338e-15,7.102253909702915e-10
3.2594677832131813e-06,0.6045171582363659,3.76,0.0,0.725053616375133,0.926082074665362,0.01847106777460992,0.0010150904875734486,0.001895958010379948,0.0010276768419474288,0.043354165813084496,0.00024722698377727104,2.629372707301908e-06,0.0045495064441434556,0.0471746317004931,8.430094757407068e-07,0.00012511918250899116,6.450440255160738e-05,0.12980460461365498,4.312656369462934e-06,0.0008615528630866468,1.348816901059277e-07,1.5196723967387213e-05,0.010007907374463467,0.012832262900608146,0.0018227634967890342,5.988636604399687e-05,0.008031688003083948,0.00022500163059986782,9.29195144481003e-06,5.961110316921162e-05,1.3136395440605704e-08,4.194634204492767e-08,6.925093374044739e-06,1.3046632398035005e-06,1.59079018589241e-05,1.7636408937823362e-07,1.3296868811743877e-06,0.06249784677372524,3.093881736815348e-09,1.7817329263673926e-10,5.996814080506647e-10,0.0004212684142130076,4.1453470564885404e-08,1.6782513052672594e-05,0.0017812652651769017,1.2963244808404448e-06,1.295797751437726e-10,0.0020084308015111394,2.0570336115417777e-07,1.4231563883288055e-16,1.3298428311981e-09,5.389102895888981e-07,1.4416018022540806e-09,4.601576906149667e-09,9.198926445141108e-11,4.4705669348764657e-10,2.0935398812873986e-10,1.2475405656960514e-06,4.189340609667827e-07,2.0026129287956478e-05,1.7859102050287758e-09,9.944470812521848e-12,5.242757597943995e-09,6.865142662461875e-15,0.00350806519491298,0.008728135435075285,7.896589446436048e-06,0.002670661937824071,2.7412608480923524e-10,3.3153410175122178e-09,1.1272615557786581e-07,2.2112295616829527e-08,8.873994612626977e-15,7.499782751431536e-10
3.29191614678024e-06,0.6046301286206097,3.76,0.0,0.7234719945140136,0.9253528567583332,0.018673592617847304,0.0010141408645170527,0.0018982239050443423,0.00102851514889432,0.04376524636433927,0.0002470216562333862,2.6272132442922363e-06,0.0046689835978245275,0.04757733737106771,8.633593105537139e-07,0.0001279776005477259,6.425415075109284e-05,0.13116711826789457,4.343618574079605e-06,0.0008661630737862116,1.3554567232718576e-07,1.540531770823255e-05,0.01013031131613551,0.013044156706526654,0.0018423514589435614,6.0565535783351334e-05,0.008159957186106702,0.00023194020556038125,9.66087849307014e-06,6.126992181161365e-05,1.3555693284836748e-08,4.328360352542286e-08,7.043851193913857e-06,1.3267022630502898e-06,1.620929654548175e-05,1.8046832951138884e-07,1.3610284223144082e-06,0.06266111286594778,3.0828285275556437e-09,1.7754778474091566e-10,5.983683923398753e-10,0.0004196375953659347,4.2220447361544596e-08,1.681034851461426e-05,0.0018110590235234226,1.2984300827049559e-06,1.3117768479804458e-10,0.0020068492965455756,2.0627877988558534e-07,1.4613392882529786e-16,1.3505443780868357e-09,5.450329491452168e-07,1.4674988698455485e-09,4.6604554041404e-09,9.350801262852322e-11,4.538118057366432e-10,2.1413507766825584e-10,1.2707368013086558e-06,4.2891026359749354e-07,2.034838644762848e-05,1.856491521686493e-09,1.0251673168729757e-11,5.4084154630509675e-09,7.227558233329407e-15,0.0034991735018890598,0.008895796851528045,7.939263286575958e-06,0.0027115531212797733,2.851239832124773e-10,3.452776618027945e-09,1.186901446124336e-07,2.3106489596905427e-08,9.232908458512488e-15,7.871278380447535e-10
3.3243645103472984e-06,0.6047430012219174,3.76,0.0,0.7218953452360589,0.9246245558794869,0.018875840078291843,0.0010132052580817032,0.001900473260864866,0.0010293197648795103,0.04417494101565538,0.0002468247681242483,2.624982776970597e-06,0.004789928026735235,0.04797864399778287,8.839124407523182e-07,0.00013086029565422019,6.400779012001869e-05,0.13252942735083023,4.374700355566658e-06,0.0008707106390165896,1.3619717866196318e-07,1.561266799001338e-05,0.010251922543403565,0.013256551739636763,0.0018618643573594365,6.124038459228436e-05,0.008288165827555795,0.0002389995479321037,1.0039716700506739e-05,6.294467252168931e-05,1.3982754612030438e-08,4.4645662705756884e-08,7.1626711897448e-06,1.3487715249927918e-06,1.6510237873413854e-05,1.8462303753820031e-07,1.3927645274475159e-06,0.06281857597634885,3.071909580763144e-09,1.769296872074316e-10,5.970767820447568e-10,0.0004180304785430212,4.299103778230505e-08,1.6836559537623418e-05,0.0018407283085797007,1.300411342706913e-06,1.3277219340508722e-10,0.0020052697917845304,2.0683932859191042e-07,1.49982705677301e-16,1.3712166311859345e-09,5.510908819569311e-07,1.4933041468236836e-09,4.718841276728942e-09,9.502469819473452e-11,4.6056637058963616e-10,2.1896717249173136e-10,1.2940433183462703e-06,4.3900731650364443e-07,2.0671215430869296e-05,1.92887575338126e-09,1.0564148720616773e-11,5.577011865953883e-09,7.604505908793889e-15,0.003490404984451351,0.009064500022167047,7.980581741935675e-06,0.0027525071300615153,2.9642068055310856e-10,3.5940326305030095e-09,1.248942169562908e-07,2.4132293097686256e-08,9.601329098108918e-15,8.256048390582697e-10
