Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390)
1.106479898238515e-06,0.238683901104329,3.76,0.0,0.641928941455088,0.9681998065297737,0.008587503909462462,0.0008798151768351254,0.0010929303301176274,0.0007558239935150879,0.016222364354192147,0.0002343598399979242,1.948527306610907e-06,0.0008811320608462259,0.01972349772900363,7.767442443101935e-08,1.7324172203696027e-05,4.7319042533836674e-05,0.04925632500677694,1.3944869654259307e-06,0.0005976995400770394,3.6145915379131994e-08,5.089449318853812e-06,0.00357398806242576,0.004348564621687604,0.00042841308955630816,2.2876508783043124e-05,0.0015703381988098058,3.059095253238588e-05,4.1075349811669915e-07,8.437582063411156e-06,3.324429029008838e-09,1.0787631553087334e-08,2.3006638325855695e-06,4.082081708510563e-07,6.169019617802761e-06,2.1107406657605935e-08,1.6792515293208237e-07,0.03278142678496588,6.827495493692197e-09,2.4926941769362835e-10,4.3081709401289405e-10,0.0004881763790614158,2.996437426421295e-08,2.9682627182116403e-05,0.0007746622331055576,7.451297501226568e-07,7.444848451862824e-11,0.001787354387033649,1.237683608590171e-07,5.269847595935108e-17,3.044504282068799e-10,1.0724303068691135e-07,1.8467742225807067e-09,5.196398781861551e-09,2.632955110745779e-11,4.819230485936631e-10,1.409248387944486e-10,1.097747920467281e-06,8.584258786533106e-08,6.855881623999218e-06,3.4283377914143675e-10,8.62535184495184e-12,2.483184347104149e-10,7.809654941088837e-17,0.0020389540085057915,0.0019304813570413363,2.9508705684311355e-06,0.000462607851027746,8.410532536875223e-12,2.879184039550613e-10
1.1242883286183738e-06,0.23871511900116127,3.76,0.0,0.6407240149729039,0.9676504137638747,0.00876726342630791,0.0008795246439930982,0.0010951928827376545,0.0007588218016837084,0.016510004321581985,0.0002349014798859853,1.966454077030968e-06,0.0009256050075794435,0.02003981731736969,8.143756908469463e-08,1.8111950638388927e-05,4.707128141024808e-05,0.050145116646302265,1.4037694811160206e-06,0.0006072030622122366,3.662993437979517e-08,5.274525468903762e-06,0.0036776788032305886,0.004488163344218039,0.0004375704217162908,2.3396380543347347e-05,0.0016242372404020654,3.2371683853604785e-05,4.427886000939999e-07,8.991760327104544e-06,3.5253171999592944e-09,1.1438731447233639e-08,2.3797906393158837e-06,4.2234576154700186e-07,6.4604407695625264e-06,2.2075869722036398e-08,1.7570621857545764e-07,0.03310785513476278,6.800404050644459e-09,2.4829994951922106e-10,4.2987360199436306e-10,0.00048560682720785167,3.11100661448934e-08,2.9959691798466842e-05,0.0008069812369497072,7.520081051922708e-07,7.64216796982002e-11,0.0017863402201278363,1.2516156345571034e-07,5.612100202873261e-17,3.151943999832801e-10,1.1032801647183809e-07,1.932727488728303e-09,5.382788142408597e-09,2.733568945744949e-11,4.966527668196745e-10,1.4769971417242946e-10,1.1400309978162473e-06,9.002435106721941e-08,7.070212012475243e-06,3.696464126481921e-10,9.140044853639934e-12,2.6625531452908534e-10,8.596612542319746e-17,0.0020324572580610115,0.0020021471476639936,3.0108178849937476e-06,0.00047540644127556036,9.078657370517764e-12,3.115146111370688e-10
1.1420967589982327e-06,0.2387463061266706,3.76,0.0,0.6395221694616348,0.9671008859283136,0.008946968909564205,0.0008792332019979981,0.0010974310341067524,0.0007617475133398763,0.016797047671123645,0.000235395094242761,1.9835885354569022e-06,0.000971332985558734,0.020354887074727657,8.52946160220697e-08,1.891671419832563e-05,4.6828819339137166e-05,0.05103529765893435,1.4130653587243675e-06,0.0006165447396109854,3.710605545654064e-08,5.460864423484502e-06,0.0037816092936584027,0.004629153882659158,0.00044672365567942785,2.391818454254336e-05,0.0016787298488924512,3.421956564223072e-05,4.7662804239290205e-07,9.567870894580495e-06,3.734243202560654e-09,1.2115835359204267e-08,2.4599768945994977e-06,4.36662087438525e-07,6.757613461204053e-06,2.3070525249463693e-08,1.8370277409981787e-07,0.03342608334338033,6.773723470861595e-09,2.473449878973083e-10,4.289530636030042e-10,0.00048308924216162617,3.2272656923367983e-08,3.0228881564975044e-05,0.0008397810536703734,7.586901684493538e-07,7.839645435709214e-11,0.001785325794211422,1.265284535112683e-07,5.967554133824146e-17,3.26068594110725e-10,1.1342834666790831e-07,2.0202819117356983e-09,5.570235117896318e-09,2.835597686287557e-11,5.115139039649759e-10,1.5466430727098907e-10,1.1829439775193704e-06,9.43272335606342e-08,7.286709587720473e-06,3.9799552129125145e-10,9.67481430841945e-12,2.8502184434725933e-10,9.445768568195533e-17,0.002026069511026258,0.002074885237671729,3.0698697281588e-06,0.00048825938604411047,9.785141154555897e-12,3.365650977373993e-10
1.1599051893780916e-06,0.2387774637108001,3.76,0.0,0.6383233887487069,0.9665512361490616,0.009126618537367225,0.0008789415329471809,0.0010996451495980063,0.0007646030055225813,0.017083490550138282,0.00023584291148572093,1.99994718325468e-06,0.001018319291481697,0.020668726731308488,8.924533597434502e-08,1.973832922452883e-05,4.6591512064809956e-05,0.05192684963094868,1.4223806980730246e-06,0.0006257275906671853,3.7574355660980195e-08,5.648357687520419e-06,0.0038857427968880588,0.004771501480174243,0.00045587162212829766,2.4441727560594564e-05,0.001733797592075293,3.613557526462711e-05,5.123342848908477e-07,1.0166079553938094e-05,3.951344690551906e-09,1.281938852573082e-08,2.541197996215463e-06,4.5115324288319985e-07,7.060393823551121e-06,2.409163774581926e-08,1.9191708158354722e-07,0.033736263152828495,6.747444648403707e-09,2.4640420030058347e-10,4.280549028135889e-10,0.0004806222275071647,3.345187883391819e-08,3.0490350322712904e-05,0.0008730448012290911,7.651798031321878e-07,8.037246045637223e-11,0.001784311151641343,1.2786962466676616e-07,6.336284389271921e-17,3.370694499752758e-10,1.1654313981994359e-07,2.1093909294603007e-09,5.75862492353275e-09,2.93900227662224e-11,5.265033514798479e-10,1.61820291537179e-10,1.2264768784251642e-06,9.875250051098939e-08,7.505334461704194e-06,4.2793465671920975e-10,1.0229973318856266e-11,3.0463362376579905e-10,1.0360704155023909e-16,0.0020197882607065403,0.0021486825976823193,3.1280105652445567e-06,0.0005011636132591089,1.0531340352046861e-11,3.631287235444929e-10
1.1777136197579504e-06,0.2388085929519312,3.76,0.0,0.6371276568869091,0.9660014774297053,0.009306210626781853,0.0008786502050855972,0.001101835564940054,0.0007673900594806545,0.017369329181854378,0.00023624709662900607,2.015547018626637e-06,0.0010665667785303768,0.020981355560484416,9.328946855111464e-08,2.0576658299245255e-05,4.6359218584671245e-05,0.05281975371446235,1.431720742328718e-06,0.0006347547035974478,3.803491288050293e-08,5.836900171671775e-06,0.003990043736095487,0.004915172016074828,0.000465013189464098,2.4966820280647048e-05,0.0017894221722213346,3.812066486499199e-05,5.499704927640227e-07,1.0786532273051074e-05,4.176756493637453e-09,1.3549827274063757e-08,2.6234290859431764e-06,4.65815308542914e-07,7.368635574113822e-06,2.513946804597821e-08,2.0035136754740944e-07,0.03403854458692125,6.7215585266740416e-09,2.454772585547128e-10,4.2717862353087516e-10,0.000478204418404846,3.464746874974961e-08,3.0744249983866685e-05,0.000906755568878493,7.71480822895912e-07,8.234925525358763e-11,0.0017832963061336251,1.2918565159160128e-07,6.71835334156022e-17,3.481934210921948e-10,1.1967153554889127e-07,2.200007381448584e-09,5.947846584295094e-09,3.043743438194672e-11,5.416180105230132e-10,1.6916929428972788e-10,1.2706198872570391e-06,1.0330139220031871e-07,7.726046762637467e-06,4.5951772686250477e-10,1.0805826926494544e-11,3.251060326127489e-10,1.1345129123552705e-16,0.00201361102959191,0.002223526403653283,3.1852266569574985e-06,0.0005141161524180057,1.1318627395168304e-11,3.9126530615799403e-10
1.1955220501378093e-06,0.23883969501719798,3.76,0.0,0.635934958176783,0.9654516226276819,0.00948574361254606,0.0008783596912700846,0.0011040025918950844,0.0007701103717063355,0.017654559860239574,0.00023660975168581362,2.030405467898006e-06,0.0011160778692956058,0.02129279238402045,9.742672361327125e-08,2.143156050170087e-05,4.613180127112427e-05,0.05371399065733289,1.4410899633279944e-06,0.0006436292188806395,3.84878058611884e-08,6.026390209512405e-06,0.004094477659479042,0.0050601319995306395,0.0004741472624154074,2.549327744879577e-05,0.0018455854356650247,4.017576113850889e-05,5.896005128879372e-07,1.1429355448135704e-05,4.410610558621179e-09,1.4307578841582797e-08,2.7066450884284027e-06,4.806443553832595e-07,7.682190357396696e-06,2.6214273134344405e-08,2.0900782159955835e-07,0.03433307590045702,6.696056131867122e-09,2.445638394585372e-10,4.2632374495047206e-10,0.00047583448274543495,3.585916802148462e-08,3.09907304922138e-05,0.000940896442121569,7.775969908056436e-07,8.43264237488217e-11,0.0017822812696687634,1.3047709165581592e-07,7.113810931971744e-17,3.594369698341327e-10,1.2281269369533276e-07,2.2920836139176857e-09,6.137792944999746e-09,3.149781724342591e-11,5.568547942377926e-10,1.7671289517234347e-10,1.3153633573981486e-06,1.0797512294855525e-07,7.948806664599171e-06,4.927989538210148e-10,1.1402671990922921e-11,3.464542361565549e-10,1.240288355025226e-16,0.0020075353752946256,0.0022994040344520694,3.241505968184379e-06,0.000527114130191454,1.214839017192526e-11,4.2103559425600175e-10
1.2133304805176681e-06,0.23887077104283577,3.76,0.0,0.6347452771820532,0.9649016844193712,0.009665216029284952,0.0008780703844977535,0.001106146523029044,0.0007727655634908847,0.01793917894618241,0.0002369329161499243,2.0445403205119766e-06,0.001166854568409033,0.021603055578515853,1.0165678267422607e-07,2.230289165488638e-05,4.590912594927149e-05,0.054609540833232266,1.4504921405884306e-06,0.0006523543134387998,3.8933114249718176e-08,6.216729562131444e-06,0.0041990112073755125,0.005206348563092995,0.0004832727807496344,2.6020918000732425e-05,0.0019022693817712735,4.230176514238746e-05,6.312888500525834e-07,1.2094656183504425e-05,4.653035906325461e-09,1.5093061214320155e-08,2.790820748537475e-06,4.956364488253583e-07,8.000908069876312e-06,2.7316305984504323e-08,2.1788859523464452e-07,0.03462000353686515,6.6709285997009025e-09,2.436636252213875e-10,4.2548969967415154e-10,0.0004735111218827222,3.708672229083747e-08,3.122993978350251e-05,0.000975450526190352,7.835320173590279e-07,8.630372889244449e-11,0.0017812660893812041,1.317444864743604e-07,7.522694947035932e-17,3.707965823792776e-10,1.259657935064751e-07,2.3855715749344196e-09,6.328360662405594e-09,3.257077593642875e-11,5.722106288424498e-10,1.8445262452896573e-10,1.3606978071972476e-06,1.127748801413405e-07,8.173574416105594e-06,5.278328323511651e-10,1.2020797057690817e-11,3.6869318971018e-10,1.3537939284571987e-16,0.0020015588951683753,0.0023763030689544816,3.2968380818360384e-06,0.0005401547662367806,1.3022031507981814e-11,4.5250124046967075e-10
1.231138910897527e-06,0.23890182213454408,3.76,0.0,0.6335585987393895,0.9643516753686439,0.009844626496629157,0.0008777826109802312,0.0011082676357010233,0.0007753571892005548,0.01822318286476895,0.0002372185675522503,2.057969667625016e-06,0.0012188984748951245,0.021912163082761556,1.059793002518943e-07,2.3190504563327388e-05,4.569106193909288e-05,0.05550638427157493,1.4599304341471898e-06,0.0006609331864190658,3.937091858985725e-08,6.407823411326695e-06,0.004303612081223744,0.0053537894560648155,0.0004923887180740262,2.6549565159245584e-05,0.0019594561713049707,4.449955214355763e-05,6.751006430304361e-07,1.2782522599933205e-05,4.904158581135529e-09,1.5906682983926286e-08,2.8759306671932813e-06,5.107876524800419e-07,8.324637169745417e-06,2.844581541608867e-08,2.2699580076050034e-07,0.03489947209311676,6.64616719639525e-09,2.4277630417481397e-10,4.2467601089665353e-10,0.0004712330710162198,3.8329881709439775e-08,3.146202375836977e-05,0.001010400968101298,7.892895611056671e-07,8.828081554695416e-11,0.0017802507800556697,1.329883628708643e-07,7.945031195379216e-17,3.822687689196018e-10,1.2913003286480637e-07,2.4804229121211772e-09,6.519450188732608e-09,3.365591449844617e-11,5.876824561797991e-10,1.923899622139062e-10,1.4066139177027047e-06,1.177018233703617e-07,8.400310367667477e-06,5.64674088425857e-10,1.2660482296369718e-11,3.91837642644805e-10,1.4754401411746824e-16,0.001995679229852647,0.002454211282734479,3.351214116280493e-06,0.000553235369211828,1.3940968644463389e-11,4.857247739239636e-10
1.2489473412773858e-06,0.23893284936786194,3.76,0.0,0.632374907963538,0.9638016079069524,0.010023973706777618,0.0008774966411441838,0.0011103661953914044,0.0007778867434397094,0.018506568103448053,0.00023746862208802544,2.0707118441981957e-06,0.001272210794253618,0.022220132405798086,1.1039390517086558e-07,2.4094249241871327e-05,4.547748206871829e-05,0.05640450068705865,1.4694074514380203e-06,0.0006693690464471445,3.980130028529602e-08,6.5995803424859686e-06,0.0044082490141690205,0.0055024230377392425,0.0005014940807154167,2.7079046506177676e-05,0.0020171281342262638,4.676997150165207e-05,7.211016405321435e-07,1.3493024169159766e-05,5.164101605417784e-09,1.674884322046964e-08,2.961949335653813e-06,5.260940315899947e-07,8.653224971645937e-06,2.960304596689488e-08,2.363315103435305e-07,0.035171624290939264,6.621763335002907e-09,2.4190157100203416e-10,4.238822482500235e-10,0.000468999099290145,3.958840076597696e-08,3.1687126266451576e-05,0.0010457309773424573,7.948732285719769e-07,9.025730972673366e-11,0.001779235344355136,1.342092338882209e-07,8.380833732485066e-17,3.9385005087079475e-10,1.3230462755669582e-07,2.5765890648045872e-09,6.710965747337406e-09,3.4752836805451475e-11,6.032672361612912e-10,2.005263367042802e-10,1.4531025303101595e-06,1.2275708368054375e-07,8.628974998030148e-06,6.033776378802095e-10,1.3321999446574619e-11,4.1590214184192376e-10,1.605650966076987e-16,0.00198989406592727,0.002533116644403062,3.4046266461575637e-06,0.0005663533329789767,1.4906632712553336e-11,5.207695725044471e-10
1.2667557716572447e-06,0.23896385378855786,3.76,0.0,0.6311941902486848,0.9632514942714284,0.010203256414123401,0.0008772126988613082,0.0011124424584785563,0.0007803556672363871,0.018789331210916756,0.00023768493531012706,2.0827853744833287e-06,0.0013267923502814371,0.022526980635501796,1.1490020191085376e-07,2.5013973135528942e-05,4.526826266419654e-05,0.05730386950862916,1.478925308466604e-06,0.000677665100233644,4.022434159871937e-08,6.791912318192407e-06,0.0045128917431243865,0.005652218270506368,0.0005105879066695673,2.7609194032079506e-05,0.00207526777693361,4.9113846585827925e-05,7.69358177086777e-07,1.4226212072101883e-05,5.43298495292177e-09,1.7619931362375415e-08,3.0488511682901787e-06,5.415516566332456e-07,8.986517926673901e-06,3.078823777917383e-08,2.4589775518080665e-07,0.03543660095357655,6.59770858799088e-09,2.410391267497501e-10,4.2310785978101105e-10,0.0004668080096762255,4.0862037972640946e-08,3.190538908322351e-05,0.0010814238452458455,8.002865720234869e-07,9.223307567894647e-11,0.001778219834488731,1.3540759993583982e-07,8.830105236512797e-17,4.055369807317938e-10,1.354888105792464e-07,2.6740213412477916e-09,6.902815291231634e-09,3.5861147308832014e-11,6.189619469774081e-10,2.0886312389529365e-10,1.5001546441211103e-06,1.2794176289914568e-07,8.859528938800248e-06,6.439985461041205e-10,1.400561171066769e-11,4.409010346222175e-10,1.7448639757307858e-16,0.0019842011378135792,0.002613007311649298,3.4570696259447544e-06,0.0005795061329910877,1.5920468205685862e-11,5.576998349110221e-10
1.2845642020371035e-06,0.2389948364130218,3.76,0.0,0.6300164312667753,0.9627013465873909,0.01038247342661596,0.0008769309691970505,0.001114496674529619,0.0007827653533870289,0.019071468796582378,0.00023786930288412946,2.0942089207992475e-06,0.0013826435966422424,0.022832724447553375,1.1949777189048591e-07,2.594952133043101e-05,4.506328352055607e-05,0.058204469907716695,1.4884856855684596e-06,0.0006858245424240651,4.064012563100692e-08,6.984734643506296e-06,0.004617510982130077,0.005803144712853966,0.0005196692646121058,2.8139844166390066e-05,0.0021338577889756403,5.153197472402325e-05,8.199371488817334e-07,1.4982119578523386e-05,5.710925518290946e-09,1.8520327123435287e-08,3.1366105339195586e-06,5.571566066824675e-07,9.324361887933094e-06,3.200162649935458e-08,2.556965247728276e-07,0.03569454098737307,6.5739946964300165e-09,2.401886792848473e-10,4.223523856761877e-10,0.0004646586386707999,4.215055613820554e-08,3.2116951897117745e-05,0.0011174629630970585,8.055330905890611e-07,9.420784557219659e-11,0.0017772042690375458,1.3658394946248486e-07,9.292837205511765e-17,4.173261461348711e-10,1.3868183148376015e-07,2.7726710025496627e-09,7.0949104565799765e-09,3.698045141368676e-11,6.347635873100764e-10,2.1740164634907043e-10,1.5477614127708699e-06,1.3325693305719255e-07,9.091932997696826e-06,6.865919880066694e-10,1.4711573729662058e-11,4.668484711959833e-10,1.893530472142147e-16,0.001978598229066594,0.0026938716270313236,3.5085383164752156e-06,0.0005926913228491527,1.6983932450110438e-11,5.965805525487568e-10
1.3023726324169624e-06,0.2390257982286559,3.76,0.0,0.6288416169634238,0.9621511768618888,0.010561623598578034,0.0008766516049182038,0.0011165290881774705,0.0007851171510759738,0.019352977530478516,0.00023802346140058795,2.1050012354937144e-06,0.0014397646281907753,0.02313738011466353,1.2418617466012752e-07,2.6900736756034602e-05,4.4862427858016606e-05,0.0591062808256251,1.4980898780541417e-06,0.0006938505465895721,4.104873624850589e-08,7.177965923823177e-06,0.004722078396873821,0.005955172512284056,0.0005287372529641634,2.8670837790699186e-05,0.002192881049252791,5.4025127183223824e-05,8.729059895922635e-07,1.5760762445961088e-05,5.9980370842625576e-09,1.9450400413670725e-08,3.2252017856154402e-06,5.729049723392136e-07,9.666602361968734e-06,3.3243443190275305e-08,2.657297662875482e-07,0.03594558136756915,6.550613576489307e-09,2.3934994333660717e-10,4.2161545693696795e-10,0.0004625498558417879,4.3453722226953654e-08,3.2321952311264125e-05,0.0011538318390328813,8.106162312735603e-07,9.61812618069029e-11,0.0017761886384126916,1.3773875950334002e-07,9.769010165427638e-17,4.292141456625587e-10,1.4188295575428278e-07,2.8724893448993807e-09,7.287166514930663e-09,3.811035566908168e-11,6.506691792327468e-10,2.2614317303155337e-10,1.5959141413522844e-06,1.3870363590520216e-07,9.326148180453281e-06,7.312132079458782e-10,1.5440131594929133e-11,4.937584066798252e-10,2.0521156109956962e-16,0.0019730831731744275,0.002775698113561378,3.559029214572037e-06,0.000605906531022636,1.809849507457362e-11,6.374774813079435e-10
1.3201810627968213e-06,0.23905674019427903,3.76,0.0,0.6276697335519364,0.9616009968879449,0.01074070582473863,0.0008763747319375482,0.0011185399406689906,0.0007874123698526964,0.019633854143530766,0.0002381490892398717,2.115181115989325e-06,0.0014981551920581547,0.023440963515954243,1.2896494917473992e-07,2.7867460378670264e-05,4.4665582266659225e-05,0.060009280999979805,1.5077388420589984e-06,0.0007017462572634823,4.1450258049159344e-08,7.371528016172739e-06,0.004826566580244792,0.006108272398132754,0.0005377909990066703,2.9202020237344965e-05,0.0022523206317288814,5.659404917926971e-05,9.283326462344631e-07,1.6562139335767166e-05,6.294430308237801e-09,2.041051127595078e-08,3.314599289058662e-06,5.887928587594293e-07,1.0013084746409474e-05,3.451391425496201e-08,2.759993840355206e-07,0.03618985712785122,6.527557323974798e-09,2.385226402325535e-10,4.2089654175092077e-10,0.0004604805632804811,4.477130688898456e-08,3.252052583092745e-05,0.0011905141137765383,8.155393861171294e-07,9.815327861344249e-11,0.0017751729994243165,1.3887249650297452e-07,1.0258594163684322e-16,4.4119761362020733e-10,1.450914642196915e-07,2.9734277584221675e-09,7.479502307607727e-09,3.925046849739405e-11,6.666757673393263e-10,2.3508891841240105e-10,1.6446042832336893e-06,1.4428288248803285e-07,9.56213571112909e-06,7.779174811950765e-10,1.6191522757782532e-11,5.216446027258444e-10,2.221098520366686e-16,0.0019676538539352465,0.0028584754701260016,3.608539985334774e-06,0.0006191494577265207,1.926563747984288e-11,6.804571132902854e-10
