Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89)
0.000572916069819643,0.27948171732471205,3.76,0.0,0.5679631639764824,0.8010387300379862,0.138395347471753,4.9286451575736e-05,2.384281822523108e-05,2.7295598059041284e-05,0.034901398968047004,8.862273738204917e-05,2.2580971043857207e-06,0.027483582854404286,0.04483870357707751,4.221548960224779e-08,0.00012668937713883335,3.2560846051881603e-07,0.15981433216036667,1.8272213737102846e-08,0.002551885046580325,7.868068999267068e-11,2.8623176936901407e-06,0.0016867810684068462,0.13975608759074867,4.925667399416441e-06,1.4967578175983532e-06,0.007738645732441189,0.00393171502244742,3.672296022196379e-05,0.0005324400640067382,1.49454971376366e-07,4.798481794462912e-07,2.7766529948571567e-06,3.0241645999012545e-07,3.889080845502832e-05,1.627570220601853e-08,2.382257450434823e-07,0.002682927388761508,4.0733088531629033e-10,9.732565866051954e-13,2.6955039926873698e-11,5.23921534387258e-06,7.432582216107141e-09,3.175664795054944e-05,0.014397347985567181,2.006983799525072e-08,5.0346939171087984e-12,0.00022644575086696846,1.368125992296988e-08,1.1031807045067115e-15,2.0037545341752201e-10,1.4350181912407171e-08,1.1856667276307488e-07,3.9824170386877337e-08,6.021283321031698e-13,6.420446663118086e-09,7.378448548947652e-08,2.2925749441809085e-06,4.530834845495351e-06,1.57065760086983e-05,1.5167214988330813e-07,5.078218306961334e-09,1.808139560643826e-11,1.9654699549872717e-16,1.9769405748808582e-05,0.006562949697137763,1.1346757259386303e-07,1.0722914423012955e-05
0.0005753651223749799,0.27950513993571324,3.76,0.0,0.5669517626423505,0.8002454079969276,0.13891676211163975,4.928938264423216e-05,2.3865312686953755e-05,2.732668689951829e-05,0.03498857975353963,8.875039347329838e-05,2.2612814510042e-06,0.027629275486512207,0.0450202124371396,4.258686542911814e-08,0.0001278277012161963,3.2571720838634673e-07,0.1605274264271796,1.831293960551618e-08,0.0025617759549136946,7.888724649008629e-11,2.8775047923516317e-06,0.0016874538825217993,0.14031104004063433,4.912981606834664e-06,1.497187597367775e-06,0.007749592166889893,0.0039583316280772515,3.716689587501571e-05,0.0005350314177687099,1.506100530565193e-07,4.837182580069195e-07,2.7825375436349024e-06,3.032171630472413e-07,3.8960939456965434e-05,1.64040677734174e-08,2.4009743832045846e-07,0.002680390928665542,4.066120699856551e-10,9.71538985893746e-13,2.7062698213096093e-11,5.23486696497141e-06,7.448828651275528e-09,3.169254791058659e-05,0.01440595472593719,2.0029630618243762e-08,5.0433161385786465e-12,0.00022622148677185457,1.3748691714728696e-08,1.1073591464773474e-15,2.0066485902461473e-10,1.4339942056142923e-08,1.1865290617385412e-07,3.999248569074403e-08,6.036133630299476e-13,6.43410189230466e-09,7.421259220408792e-08,2.2975873750073233e-06,4.562021234676457e-06,1.57569049444963e-05,1.5293545197432202e-07,5.113682113436443e-09,1.828535008463945e-11,1.998800782478919e-16,1.9755734053401667e-05,0.006584331430289102,1.1326814157075731e-07,1.0752451532254701e-05
0.0005778141749303168,0.2795285525209327,3.76,0.0,0.5659419294606773,0.7994527491494516,0.13943751071100607,4.929235317670877e-05,2.3887799304049357e-05,2.735767647941461e-05,0.035075322750331386,8.887856471902035e-05,2.2644860310535006e-06,0.02777509124808169,0.04520158394304248,4.295933296286466e-08,0.00012896867071114404,3.258237858231418e-07,0.16124030608534645,1.8353281158589187e-08,0.0025716396436954348,7.909303536823996e-11,2.8926966418210835e-06,0.0016881115913831286,0.1408654946889238,4.9004159241855505e-06,1.4976050969643262e-06,0.007760336127720046,0.003984943400380668,3.761384168305416e-05,0.0005376137012076246,1.5176682990760946e-07,4.875962372261724e-07,2.7883565119678903e-06,3.0401115650561953e-07,3.903036219841441e-05,1.6532682819512338e-08,2.419726715627196e-07,0.0026778579791194206,4.058942153660033e-10,9.698236810723764e-13,2.717009728978975e-11,5.230498296670623e-06,7.464894294360625e-09,3.162858690366605e-05,0.014414326317286659,1.9989510876756566e-08,5.0518314718482984e-12,0.00022599741015534206,1.3816207605469544e-08,1.111508464226396e-15,2.0094880227693403e-10,1.4329590383690867e-08,1.1873664978437647e-07,4.01604550426329e-08,6.050821228017401e-13,6.447595751815691e-09,7.463968801587232e-08,2.3025440345194165e-06,4.59320774155441e-06,1.580693008138967e-05,1.54200807004707e-07,5.14914685795497e-09,1.849064708126137e-11,2.0325311854060834e-16,1.974205902251992e-05,0.006605592401686681,1.1306905185456558e-07,1.0781797224312689e-05
0.0005802632274856537,0.2795519549337808,3.76,0.0,0.564933663488292,0.7986607548747413,0.13995759379247824,4.9295363077972996e-05,2.3910278250183666e-05,2.7388567328126758e-05,0.03516162944171593,8.900724024383235e-05,2.267710449525195e-06,0.027921028986346998,0.04538281743126304,4.333288109737709e-08,0.00013011223631612413,3.2592819828839755e-07,0.16195296648759275,1.839323900479148e-08,0.002581476028930836,7.929805482374107e-11,2.907893092438938e-06,0.0016887542151402353,0.14141945078579016,4.88796890175582e-06,1.4980103389265254e-06,0.0077708785738473535,0.004011549351745072,3.806379756252015e-05,0.0005401868280124121,1.5292526393631303e-07,4.914819985102578e-07,2.7941101116954005e-06,3.047984511153502e-07,3.9099079913845214e-05,1.666154367015626e-08,2.4385139070183495e-07,0.0026753285413411744,4.051773215849665e-10,9.681106724423285e-13,2.7277232535671272e-11,5.226109451045725e-06,7.48077983179703e-09,3.156476477557053e-05,0.014422464614084987,1.994947867333102e-08,5.0602403298774015e-12,0.00022577352140730662,1.3883807454962392e-08,1.1156285592741805e-15,2.0122730720902925e-10,1.4319131036048757e-08,1.1881792130464706e-07,4.032807688784064e-08,6.065346382111296e-13,6.4609286886261346e-09,7.506575601512461e-08,2.307445134348762e-06,4.624393219186224e-06,1.5856651357692262e-05,1.5546816243535313e-07,5.184611139908661e-09,1.8697253814799388e-11,2.0666637883306013e-16,1.972838065752902e-05,0.00662673275101985,1.1287030380339493e-07,1.081095172165838e-05
0.0005827122800409906,0.2795753470278308,3.76,0.0,0.5639269637715784,0.7978694265445179,0.14047701188246442,4.9298412251336775e-05,2.3932749697413064e-05,2.7419359973589527e-05,0.03524750131022133,8.913640931155398e-05,2.270954316245863e-06,0.028067087546930766,0.04556391224230425,4.370749921623898e-08,0.00013125834874136948,3.260304514013693e-07,0.16266540300971277,1.843281377793473e-08,0.00259128502795659,7.95023023609118e-11,2.923093995526784e-06,0.0016893817752384288,0.14197290758450357,4.875639110417692e-06,1.4984033468599237e-06,0.007781220469498226,0.004038148501156424,3.8516763316372514e-05,0.0005427507131329369,1.5408531716011102e-07,4.953754231566502e-07,2.7997985573163537e-06,3.0557905801801934e-07,3.9167095833435886e-05,1.6790646648212796e-08,2.4573354179490866e-07,0.0026728026163641777,4.0446138876146454e-10,9.663999602931364e-13,2.7384099391048876e-11,5.221700540712287e-06,7.496485954096665e-09,3.1501081369904726e-05,0.014430371456151066,1.9909533909748042e-08,5.068543124559109e-12,0.0002255498209155127,1.3951491081668556e-08,1.1197193352277788e-15,2.0150039813200328e-10,1.4308568039558436e-08,1.1889673827221519e-07,4.0495349702271657e-08,6.079709415640784e-13,6.474101166889016e-09,7.549077951857508e-08,2.3122908875919447e-06,4.655576528081793e-06,1.5906068732480028e-05,1.567374658522144e-07,5.220073608781526e-09,1.890522071125966e-11,2.101201214191481e-16,1.9714698959864943e-05,0.006647752623549921,1.1267189775900214e-07,1.0839915257337798e-05
0.0005851613325963275,0.2795987286574315,3.76,0.0,0.562921829347146,0.7970787655234209,0.1409957655108549,4.9301500600629114e-05,2.395521381629801e-05,2.745005494273781e-05,0.03533293983757961,8.926606131429462e-05,2.274217245483223e-06,0.028213265774075038,0.0457448677204739,4.4083176051759287e-08,0.00013240695871995754,3.2613055075565054e-07,0.16337761104930373,1.847200613508362e-08,0.002601066559349745,7.970577653561267e-11,2.9382992033450567e-06,0.0016899942943122705,0.14252586434130696,4.863425140197911e-06,1.4987841453161774e-06,0.007791362783669725,0.004064739873820411,3.897273864204328e-05,0.0005453052727008283,1.5524695184818152e-07,4.992763929666604e-07,2.8054220655662464e-06,3.063529886786752e-07,3.9234413182575865e-05,1.691998809626982e-08,2.476190710006028e-07,0.0026702802050525567,4.0374641700739383e-10,9.646915448857827e-13,2.7490693344598302e-11,5.217271679146492e-06,7.512013357002287e-09,3.143753652710206e-05,0.014438048669685961,1.9869676484944995e-08,5.076740275703182e-12,0.00022532630906572584,1.4019258358865171e-08,1.1237807005006146e-15,2.0176809942076104e-10,1.429790531527915e-08,1.1897311828620495e-07,4.0662271977804777e-08,6.093910603805153e-13,6.4871136454305495e-09,7.591474201994841e-08,2.317081508681534e-06,4.6867565357671494e-06,1.5955182184291306e-05,1.580086649639863e-07,5.255532865942348e-09,1.9114494339792873e-11,2.1361460842886352e-16,1.9701013931005387e-05,0.006668652169656106,1.1247383403683406e-07,1.0868688074104036e-05
0.0005876103851516644,0.2796220996779179,3.76,0.0,0.5619182592421809,0.7962887731691736,0.1415138552108459,4.930462802808869e-05,2.3977670775825388e-05,2.748065276097181e-05,0.03541794650468262,8.939618576572838e-05,2.2774988557047704e-06,0.028359562510805666,0.04592568321378143,4.4459901067295346e-08,0.0001335580170126111,3.262285021406158e-07,0.1640895860251731,1.8510816755667676e-08,0.0026108205428775288,7.990847483006597e-11,2.953508569030349e-06,0.0016905917961223746,0.14307832031537618,4.851325599496724e-06,1.4991527597516111e-06,0.00780130648977193,0.004091322500980016,3.943172313549287e-05,0.0005478504239887635,1.564101302156546e-07,5.031847895548988e-07,2.8109808554606127e-06,3.07120254917629e-07,3.930103518240609e-05,1.7049564350751073e-08,2.495079245992772e-07,0.0026677613081096075,4.0303240642693336e-10,9.62985426476805e-13,2.7597009943376967e-11,5.212822980180212e-06,7.527362739085406e-09,3.1374130086053435e-05,0.014445498067849769,1.982990629798224e-08,5.084832198834762e-12,0.00022510298624175233,1.4087109094197655e-08,1.1278125643749652e-15,2.020304357418694e-10,1.428714668462622e-08,1.1904707871154224e-07,4.0828842237347404e-08,6.107950305710205e-13,6.499966605635385e-09,7.633762722793057e-08,2.3218172132740224e-06,4.717932116525911e-06,1.6003991710207412e-05,1.5928170760264222e-07,5.29098759055159e-09,1.932513719124707e-11,2.1715010182309578e-16,1.9687325572494192e-05,0.006689431544563521,1.1227611294170194e-07,1.0897270423968052e-05
0.0005900594377070013,0.2796454599456295,3.76,0.0,0.5609162524744387,0.7954994508324964,0.14203128151889818,4.9307794436358895e-05,2.4000120743725247e-05,2.751115395239536e-05,0.035502522791517256,8.95267723016115e-05,2.280798769528015e-06,0.02850597659902889,0.046106358073971856,4.483766285216151e-08,0.00013471147441243268,3.263243112622364e-07,0.16480132337753572,1.8549246341133303e-08,0.0026205468994953567,8.011039612807162e-11,2.968721946612922e-06,0.0016911743055404232,0.14363027476888027,4.839339115042654e-06,1.4995092164992808e-06,0.007811052565479511,0.004117895419959773,3.989371629167052e-05,0.0005503860854142795,1.575748147876155e-07,5.07100495090329e-07,2.816475148112714e-06,3.0788086884937933e-07,3.936696504905383e-05,1.7179371769339277e-08,2.514000489704711e-07,0.00266524592607626,4.0231935711736516e-10,9.612816052890359e-13,2.770304477815775e-11,5.20835455848982e-06,7.542534804219892e-09,3.131086188233882e-05,0.014452721450809993,1.9790223244409787e-08,5.0928193202926106e-12,0.00022487985282542423,1.4155043175722082e-08,1.1318148417954512e-15,2.0228743176606112e-10,1.4276295870742084e-08,1.1911863705254772e-07,4.099505901546422e-08,6.121828797156416e-13,6.5126605159340234e-09,7.675941901075483e-08,2.3264982182169922e-06,4.749102151493997e-06,1.6052497326035464e-05,1.6055654172751387e-07,5.326436381378939e-09,1.9537079028700713e-11,2.207268633839423e-16,1.9673633885929013e-05,0.006710090908279244,1.1207873475005955e-07,1.0925662568159334e-05
0.0005925084902623382,0.2796688093178522,3.76,0.0,0.5599158080521449,0.7947107998569607,0.14254804497473267,4.931099972643677e-05,2.4022563885808684e-05,2.7541559039526063e-05,0.03558667017709894,8.965781067878136e-05,2.2841166137126913e-06,0.02865250687960778,0.04628689165659294,4.5216451001232156e-08,0.00013586728174964945,3.2641798408634604e-07,0.16551281856839678,1.858729561482153e-08,0.0026302455513562374,8.031153781095828e-11,2.983939190989662e-06,0.0016917418485454764,0.14418172696706616,4.827464332004608e-06,1.4998535427748105e-06,0.007820601992632821,0.004144457674265158,4.035871750349107e-05,0.0005529121765537698,1.58740967969171e-07,5.110233915189097e-07,2.8219051668071376e-06,3.086348429492607e-07,3.943220599405039e-05,1.730940670190171e-08,2.532953906278641e-07,0.002662734059330671,4.01607269168335e-10,9.5958008154865e-13,2.7808793501591958e-11,5.203866529015329e-06,7.55753025823439e-09,3.124773175034023e-05,0.014459720605665857,1.975062722088805e-08,5.10070205786316e-12,0.00022465690919654582,1.4223060393178052e-08,1.1357874472649626e-15,2.025391125061362e-10,1.4265356498891605e-08,1.1918781047784183e-07,4.1160920881367767e-08,6.135546483360926e-13,6.525195876674925e-09,7.718010146494103e-08,2.3311247415310184e-06,4.780265528696056e-06,1.610069906600382e-05,1.6183311543045056e-07,5.361877957212847e-09,1.9750405251524706e-11,2.2434515470387584e-16,1.9659938872968468e-05,0.006730630425576135,1.1188169973163792e-07,1.0953864777043364e-05
0.000594957542817675,0.27969214765277783,3.76,0.0,0.5589169249739723,0.7939228215788932,0.14306414612129623,4.9314243800031144e-05,2.404500036710883e-05,2.757186854358075e-05,0.03567039013940569,8.97892907754965e-05,2.2874520191268345e-06,0.02879915219245499,0.046467283321034815,4.559625392710028e-08,0.00013702538989636152,3.2650952641347834e-07,0.1662240670817821,1.8624965321628993e-08,0.0026399164218112205,8.051189914846466e-11,2.999160157968202e-06,0.0016922944522109974,0.1447326761783233,4.815699913951982e-06,1.500185766660185e-06,0.007829955757102065,0.0041710083136361625,4.082672606220203e-05,0.0005554286181478758,1.5990855256796838e-07,5.149533614270922e-07,2.8272711368839152e-06,3.0938218996604826e-07,3.949676122348808e-05,1.7439665522922128e-08,2.551938961923426e-07,0.0026602257080878193,4.008961426622551e-10,9.578808554373213e-13,2.7914251806888666e-11,5.199359007586054e-06,7.572349813008853e-09,3.118473952071146e-05,0.014466497306470613,1.9711118119304986e-08,5.108480845376278e-12,0.00022443415573288245,1.4291160656470079e-08,1.1397303026557937e-15,2.0278550290470742e-10,1.4254332097660981e-08,1.1925461642122218e-07,4.132642641137369e-08,6.149103627577431e-13,6.537573162977783e-09,7.75996588343484e-08,2.3356970023792953e-06,4.8114211432283765e-06,1.6148596982847002e-05,1.631113769402765e-07,5.3973109035528716e-09,1.9965019602102804e-11,2.280052371757556e-16,1.9646240535325383e-05,0.006751050265938537,1.1168500812295561e-07,1.0981877330017041e-05
0.0005974065953730119,0.27971547480950026,3.76,0.0,0.5579196022290721,0.7931355173273225,0.14357958550470915,4.931752655683191e-05,2.4067430350108446e-05,2.760208298410491e-05,0.035753684155321264,8.992120258793952e-05,2.2908046206734555e-06,0.028945911376631432,0.046647532430546354,4.5977061389013716e-08,0.00013818574977120972,3.2659894439722733e-07,0.16693506442382963,1.8662256227583444e-08,0.002649559435401601,8.07114773732472e-11,3.0143847042133438e-06,0.0016928321446837515,0.1452831216742309,4.804044542678894e-06,1.5005059170878164e-06,0.007839114848618206,0.004197546394062824,4.1297741157715503e-05,0.0005579353320989748,1.6107753117522213e-07,5.188902871238506e-07,2.832573285727846e-06,3.101229230171495e-07,3.9560633938702335e-05,1.757014459650398e-08,2.570955124220043e-07,0.0026577208724038047,4.001859776739387e-10,9.56183927152928e-13,2.8019415453877836e-11,5.194832110180559e-06,7.586994181018387e-09,3.112188502346739e-05,0.014473053314343867,1.9671695834295403e-08,5.116156101241425e-12,0.00022421159281012465,1.4359343729821923e-08,1.1436433272471736e-15,2.0302662831878692e-10,1.4243226100880927e-08,1.1931907181995802e-07,4.149157422175515e-08,6.162500696061125e-13,6.5497928968214444e-09,7.80180756093185e-08,2.3402152210322865e-06,4.842567897133752e-06,1.6196191147255646e-05,1.6439127462660723e-07,5.432733992446217e-09,2.0181039689201307e-11,2.317073719837244e-16,1.9632538874769905e-05,0.006771350603473208,1.1148866016014838e-07,1.1009700515293106e-05
0.0005998556479283488,0.27973879064802254,3.76,0.0,0.5569238387971345,0.792348888423941,0.14409436367420211,4.932084789778643e-05,2.4089853997393055e-05,2.7632202879336275e-05,0.03583655370057343,9.00535362300749e-05,2.2941740572209915e-06,0.029092783270451155,0.04682763835224414,4.6358861587909605e-08,0.00013934831234398997,3.266862439065117e-07,0.16764580612284563,1.869916911940447e-08,0.0026591745178492867,8.091027219706e-11,3.029612687303173e-06,0.0016933549551612554,0.1458330627295986,4.792496917997079e-06,1.5008140238196018e-06,0.007848080260598817,0.004224070977788501,4.177176187995974e-05,0.0005604322414669241,1.6224786690513472e-07,5.22834051644016e-07,2.837811842679811e-06,3.1085705545803177e-07,3.962382733515743e-05,1.770084031498328e-08,2.590001861908274e-07,0.002655219552175699,3.9947677427088274e-10,9.54489296832195e-13,2.8124280236883384e-11,5.19028595371049e-06,7.601464081981878e-09,3.1059168084372696e-05,0.01447939037760241,1.9632360253732507e-08,5.123728268346473e-12,0.00022398922080190425,1.442760955472967e-08,1.1475264503658628e-15,2.0326251392802063e-10,1.42320418496891e-08,1.193811940789988e-07,4.165636292899409e-08,6.175737918432915e-13,6.561855555326478e-09,7.843533640428142e-08,2.3446796188195985e-06,4.8737046995880634e-06,1.6243481647880976e-05,1.656727570033401e-07,5.468145778849685e-09,2.0398329305972416e-11,2.3545182009429356e-16,1.9618833893127226e-05,0.0067915316168141475,1.112926560394796e-07,1.1037334629736846e-05
0.0006023047004836857,0.2797620950292623,3.76,0.0,0.5559296336484209,0.7915629361830553,0.14460848118206468,4.932420772107516e-05,2.4112271467918e-05,2.7662228745680936e-05,0.03591900024968104,9.018628192992654e-05,2.2975599715289327e-06,0.02923976671157632,0.04700760045712666,4.674164448800131e-08,0.00014051302864014778,3.2677143129874594e-07,0.16835628772938224,1.8735704804088246e-08,0.002668761596048834,8.110828064353892e-11,3.04484396564756e-06,0.0016938629138709023,0.1463824986225108,4.781055757546604e-06,1.5011101174269068e-06,0.007856852989982609,0.0042505811333222124,4.224878721907404e-05,0.0005629192704659599,1.6341952252146252e-07,5.267845376763257e-07,2.842987039005534e-06,3.115846010302718e-07,3.968634460354624e-05,1.7831749056826656e-08,2.609078645050991e-07,0.0026527217471471773,3.987685325130639e-10,9.527969646493125e-13,2.822884202341195e-11,5.185720655096131e-06,7.615760234091025e-09,3.099658852935613e-05,0.014485510231873784,1.9593111270883166e-08,5.131197763048275e-12,0.00022376704007974585,1.4495957858539232e-08,1.1513795952299317e-15,2.0349318543340121e-10,1.4220782594445038e-08,1.1944099984931656e-07,4.182079119702048e-08,6.188815846988619e-13,6.573761686668511e-09,7.885142610549125e-08,2.3490904180983586e-06,4.904830466692469e-06,1.629046859081584e-05,1.66955772732255e-07,5.503545109979142e-09,2.061705510754918e-11,2.392388422475214e-16,1.9605125592279245e-05,0.006811593489034897,1.110969959663117e-07,1.1064779978696928e-05
